@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.836
@SPECTRUM spectrum_04D2al_390.dat
@SN-NAME 04D2al
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -2.480
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.294            0.00000        0.60289
       4152.768            0.00000        0.72867
       4155.242            0.00000        0.49635
       4157.717            0.00000        0.69181
       4160.192            0.00000        0.42814
       4162.668            0.00000        0.44317
       4165.144            0.00000        0.90823
       4167.621            0.00000        0.43391
       4170.097            0.00000        0.49457
       4172.575           -0.23250        0.44075
       4175.052           -0.66970        0.49782
       4177.531           -0.40680        0.33313
       4180.009            0.22430        0.25861
       4182.488            0.47130        0.26665
       4184.968            0.24570        0.19850
       4187.447            0.06620        0.16270
       4189.928            0.05330        0.14089
       4192.408           -0.13130        0.12920
       4194.890            0.00970        0.11079
       4197.371           -0.02590        0.09885
       4199.853           -0.03240        0.08491
       4202.335            0.05590        0.07691
       4204.818            0.01930        0.06677
       4207.301            0.03650        0.05876
       4209.785           -0.08110        0.05414
       4212.269           -0.01730        0.04770
       4214.753            0.02520        0.04284
       4217.238            0.02980        0.03924
       4219.724           -0.01040        0.03526
       4222.209           -0.02390        0.03190
       4224.695            0.00800        0.03009
       4227.182            0.03330        0.02780
       4229.668            0.02130        0.02534
       4232.156           -0.02790        0.02312
       4234.644           -0.00520        0.02179
       4237.132            0.01300        0.02062
       4239.620            0.00300        0.01952
       4242.109            0.01380        0.01867
       4244.599            0.01270        0.01766
       4247.088            0.01160        0.01679
       4249.579            0.00160        0.01629
       4252.069            0.03750        0.01544
       4254.560            0.01520        0.01496
       4257.052            0.00930        0.01385
       4259.543           -0.01150        0.01377
       4262.036            0.00570        0.01330
       4264.528            0.01450        0.01257
       4267.021            0.00830        0.01211
       4269.515            0.00520        0.01161
       4272.009            0.00990        0.01153
       4274.503            0.00050        0.01071
       4276.998           -0.00590        0.01074
       4279.493           -0.00530        0.01029
       4281.988            0.01530        0.01002
       4284.484           -0.00540        0.00953
       4286.980            0.00990        0.00926
       4289.477           -0.01440        0.00926
       4291.974           -0.00310        0.00891
       4294.471            0.00580        0.00852
       4296.969           -0.00270        0.00840
       4299.467           -0.00270        0.00806
       4301.966            0.01020        0.00787
       4304.465            0.01260        0.00769
       4306.964           -0.00200        0.00752
       4309.464           -0.00500        0.00746
       4311.964            0.01220        0.00747
       4314.465            0.00120        0.00735
       4316.966            0.01120        0.00729
       4319.467            0.01060        0.00711
       4321.969           -0.01290        0.00703
       4324.471           -0.00300        0.00686
       4326.974            0.00370        0.00669
       4329.477            0.00020        0.00665
       4331.980           -0.00260        0.00645
       4334.484           -0.00220        0.00636
       4336.988           -0.00550        0.00626
       4339.493            0.00910        0.00621
       4341.998           -0.01480        0.00613
       4344.503           -0.00300        0.00609
       4347.009           -0.00720        0.00601
       4349.515           -0.00330        0.00593
       4352.021            0.00300        0.00579
       4354.528            0.00520        0.00588
       4357.035            0.00180        0.00583
       4359.543            0.00730        0.00577
       4362.051           -0.01080        0.00573
       4364.559            0.00610        0.00567
       4367.068            0.00520        0.00556
       4369.577            0.00420        0.00558
       4372.086            0.00360        0.00547
       4374.597            0.01220        0.00545
       4377.107           -0.00000        0.00535
       4379.618            0.00710        0.00524
       4382.128           -0.00420        0.00521
       4384.640           -0.00320        0.00518
       4387.152           -0.01030        0.00511
       4389.664            0.00230        0.00502
       4392.177           -0.00180        0.00495
       4394.689           -0.00600        0.00503
       4397.203           -0.00420        0.00503
       4399.717            0.00740        0.00487
       4402.231           -0.00820        0.00490
       4404.745            0.00290        0.00488
       4407.260            0.00510        0.00484
       4409.775            0.01370        0.00488
       4412.291           -0.00440        0.00485
       4414.807           -0.00640        0.00480
       4417.323            0.00330        0.00479
       4419.840           -0.00230        0.00475
       4422.357           -0.00140        0.00468
       4424.875            0.00980        0.00473
       4427.393           -0.00120        0.00468
       4429.911           -0.00470        0.00464
       4432.429            0.00020        0.00459
       4434.948            0.00530        0.00458
       4437.467            0.00060        0.00449
       4439.987            0.00560        0.00449
       4442.507            0.00240        0.00453
       4445.028            0.00940        0.00454
       4447.548            0.00420        0.00448
       4450.070            0.00760        0.00449
       4452.591           -0.00280        0.00442
       4455.113            0.00360        0.00442
       4457.635           -0.00010        0.00438
       4460.158            0.00030        0.00437
       4462.681           -0.00080        0.00435
       4465.205           -0.00490        0.00438
       4467.728            0.00340        0.00433
       4470.252           -0.00350        0.00437
       4472.777            0.00170        0.00439
       4475.302            0.00290        0.00433
       4477.827           -0.00040        0.00432
       4480.352           -0.00260        0.00432
       4482.878           -0.00200        0.00432
       4485.404            0.00030        0.00431
       4487.931           -0.00040        0.00427
       4490.458            0.00190        0.00429
       4492.985            0.00990        0.00428
       4495.513            0.00210        0.00422
       4498.041            0.00120        0.00427
       4500.570            0.00330        0.00425
       4503.099            0.00190        0.00424
       4505.627           -0.00390        0.00424
       4508.157           -0.00340        0.00422
       4510.687            0.00050        0.00418
       4513.217           -0.00010        0.00418
       4515.748            0.00150        0.00422
       4518.279            0.00220        0.00418
       4520.810            0.00060        0.00414
       4523.341            0.00670        0.00414
       4525.874            0.01020        0.00413
       4528.406            0.01170        0.00417
       4530.938            0.00400        0.00414
       4533.472            0.00260        0.00414
       4536.005           -0.00170        0.00414
       4538.539            0.00170        0.00415
       4541.073            0.00420        0.00414
       4543.607            0.00600        0.00411
       4546.142           -0.00040        0.00410
       4548.677            0.00080        0.00406
       4551.213            0.00400        0.00404
       4553.749            0.00550        0.00405
       4556.285            0.00460        0.00403
       4558.821           -0.00190        0.00398
       4561.358            0.00870        0.00401
       4563.896            0.00030        0.00404
       4566.433            0.00210        0.00401
       4568.971           -0.00860        0.00402
       4571.509            0.00080        0.00399
       4574.048           -0.00260        0.00398
       4576.587           -0.00320        0.00396
       4579.126           -0.00330        0.00396
       4581.666            0.00380        0.00394
       4584.206            0.00430        0.00393
       4586.746            0.00280        0.00391
       4589.287            0.00810        0.00392
       4591.828            0.00460        0.00391
       4594.369            0.00400        0.00390
       4596.911            0.00390        0.00386
       4599.453            0.00160        0.00384
       4601.995           -0.00550        0.00384
       4604.538            0.00400        0.00386
       4607.081           -0.00790        0.00382
       4609.625           -0.00830        0.00386
       4612.168            0.00200        0.00381
       4614.712           -0.00330        0.00382
       4617.256            0.00040        0.00382
       4619.801            0.00320        0.00379
       4622.346            0.00130        0.00380
       4624.892            0.00410        0.00379
       4627.438           -0.00060        0.00379
       4629.983            0.00090        0.00377
       4632.530           -0.00230        0.00375
       4635.077           -0.00590        0.00374
       4637.624            0.00330        0.00374
       4640.171            0.00130        0.00371
       4642.719           -0.00080        0.00370
       4645.267            0.00730        0.00369
       4647.815           -0.00010        0.00370
       4650.364            0.00190        0.00372
       4652.913           -0.00080        0.00369
       4655.462            0.00100        0.00371
       4658.012            0.00460        0.00370
       4660.562            0.00030        0.00370
       4663.113            0.00300        0.00373
       4665.664            0.00370        0.00368
       4668.214           -0.00140        0.00368
       4670.766           -0.00230        0.00366
       4673.318           -0.00820        0.00367
       4675.870            0.00040        0.00362
       4678.422           -0.00120        0.00368
       4680.975           -0.00820        0.00368
       4683.528            0.00480        0.00363
       4686.081            0.00490        0.00361
       4688.635            0.00520        0.00362
       4691.188            0.00100        0.00364
       4693.743            0.00560        0.00362
       4696.297           -0.00200        0.00358
       4698.853            0.00020        0.00356
       4701.408            0.00500        0.00354
       4703.963           -0.00310        0.00353
       4706.519            0.00400        0.00355
       4709.075           -0.00630        0.00354
       4711.632            0.00160        0.00353
       4714.189           -0.00150        0.00355
       4716.746            0.00480        0.00354
       4719.304            0.00070        0.00357
       4721.861            0.00230        0.00354
       4724.419           -0.00160        0.00351
       4726.978           -0.00060        0.00352
       4729.537           -0.00010        0.00349
       4732.096           -0.00030        0.00349
       4734.655           -0.00330        0.00350
       4737.215           -0.00130        0.00347
       4739.775           -0.00180        0.00349
       4742.335            0.00210        0.00348
       4744.896           -0.00130        0.00345
       4747.457           -0.00030        0.00347
       4750.018           -0.00640        0.00346
       4752.580           -0.00060        0.00344
       4755.142            0.00490        0.00344
       4757.704            0.00270        0.00339
       4760.267            0.00090        0.00336
       4762.829            0.00050        0.00339
       4765.393           -0.00570        0.00340
       4767.956           -0.00050        0.00338
       4770.520           -0.00540        0.00339
       4773.084           -0.00180        0.00339
       4775.648            0.00440        0.00339
       4778.213           -0.00130        0.00340
       4780.778           -0.00320        0.00340
       4783.343            0.00280        0.00338
       4785.909            0.00150        0.00337
       4788.475            0.00010        0.00336
       4791.041            0.00260        0.00334
       4793.607            0.00200        0.00336
       4796.174            0.00170        0.00337
       4798.742            0.00520        0.00339
       4801.309            0.00450        0.00336
       4803.877           -0.00110        0.00336
       4806.445           -0.00470        0.00335
       4809.013            0.00180        0.00333
       4811.582            0.00430        0.00336
       4814.151            0.00330        0.00338
       4816.720            0.00150        0.00337
       4819.290           -0.00250        0.00338
       4821.859           -0.00400        0.00339
       4824.430            0.00500        0.00339
       4827.000           -0.00490        0.00338
       4829.571           -0.00670        0.00338
       4832.142            0.00160        0.00338
       4834.713            0.00690        0.00337
       4837.285           -0.00080        0.00334
       4839.857           -0.00380        0.00334
       4842.429            0.00110        0.00333
       4845.002            0.00700        0.00333
       4847.575            0.00120        0.00331
       4850.148           -0.00330        0.00329
