# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022wsu
# RA = 2:16:11.652
# DEC = 17:58:15.44
# DATE-OBS = 2022-10-07T00:23:58.850
# MJD-OBS = 59859.016653
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.15394
# SEEING-OBS = 1.914908
# wl fl
# [A] [Normalised]
5354.000000 1.16285
5363.200000 1.10719
5372.400000 1.07924
5381.600000 1.05151
5390.800000 1.00713
5400.000000 0.960043
5409.200000 0.903781
5418.400000 0.902721
5427.600000 0.980921
5436.800000 0.94726
5446.000000 0.972699
5455.200000 1.0264
5464.400000 1.00959
5473.600000 1.00024
5482.800000 1.04554
5492.000000 1.04543
5501.200000 1.02814
5510.400000 1.05075
5519.600000 1.03769
5528.800000 1.03142
5538.000000 1.01316
5547.200000 0.950091
5556.400000 0.967671
5565.600000 0.880731
5574.800000 0.854667
5584.000000 0.827072
5593.200000 0.88871
5602.400000 0.900027
5611.600000 0.851864
5620.800000 0.924428
5630.000000 0.868972
5639.200000 0.971362
5648.400000 0.975525
5657.600000 1.01958
5666.800000 1.09798
5676.000000 1.10678
5685.200000 1.1396
5694.400000 1.1899
5703.600000 1.13556
5712.800000 1.19904
5722.000000 1.13828
5731.200000 1.11205
5740.400000 1.15568
5749.600000 1.13971
5758.800000 1.1555
5768.000000 1.15953
5777.200000 1.17303
5786.400000 1.17093
5795.600000 1.1652
5804.800000 1.14451
5814.000000 1.126
5823.200000 1.0994
5832.400000 1.06614
5841.600000 1.08601
5850.800000 1.10279
5860.000000 1.0337
5869.200000 1.05411
5878.400000 0.989713
5887.600000 0.966617
5896.800000 0.976477
5906.000000 0.977583
5915.200000 1.00912
5924.400000 0.970179
5933.600000 0.944176
5942.800000 0.938741
5952.000000 0.99281
5961.200000 1.0308
5970.400000 1.02184
5979.600000 1.04441
5988.800000 1.0539
5998.000000 1.01357
6007.200000 1.07743
6016.400000 1.10419
6025.600000 1.06664
6034.800000 1.06862
6044.000000 1.03687
6053.200000 1.05101
6062.400000 1.13991
6071.600000 1.12942
6080.800000 1.147
6090.000000 1.17813
6099.200000 1.1229
6108.400000 1.14676
6117.600000 1.09578
6126.800000 1.13582
6136.000000 1.14108
6145.200000 1.11098
6154.400000 1.07326
6163.600000 1.00915
6172.800000 0.945824
6182.000000 0.903349
6191.200000 0.906787
6200.400000 0.846223
6209.600000 0.816631
6218.800000 0.751384
6228.000000 0.76131
6237.200000 0.75295
6246.400000 0.685705
6255.600000 0.704357
6264.800000 0.603392
6274.000000 0.594103
6283.200000 0.605748
6292.400000 0.628663
6301.600000 0.666025
6310.800000 0.673176
6320.000000 0.69356
6329.200000 0.703474
6338.400000 0.724258
6347.600000 0.791203
6356.800000 0.809375
6366.000000 0.856626
6375.200000 0.887472
6384.400000 0.934007
6393.600000 0.916282
6402.800000 0.982821
6412.000000 1.01451
6421.200000 1.06039
6430.400000 1.09137
6439.600000 1.06776
6448.800000 1.07433
6458.000000 1.15981
6467.200000 1.13372
6476.400000 1.11688
6485.600000 1.13703
6494.800000 1.16316
6504.000000 1.14104
6513.200000 1.13321
6522.400000 1.14617
6531.600000 1.10507
6540.800000 1.15658
6550.000000 1.13997
6559.200000 1.12542
6568.400000 1.13093
6577.600000 1.11411
6586.800000 1.08637
6596.000000 1.09122
6605.200000 1.15556
6614.400000 1.05729
6623.600000 1.08832
6632.800000 1.09518
6642.000000 1.13632
6651.200000 1.05248
6660.400000 0.99558
6669.600000 1.06575
6678.800000 1.02979
6688.000000 1.02224
6697.200000 0.998417
6706.400000 1.01583
6715.600000 1.04863
6724.800000 1.03321
6734.000000 1.10266
6743.200000 1.13456
6752.400000 1.05604
6761.600000 1.02441
6770.800000 0.965903
6780.000000 0.952365
6789.200000 0.963443
6798.400000 0.944184
6807.600000 0.941864
6816.800000 0.935673
6826.000000 0.891884
6835.200000 0.940924
6844.400000 0.899343
6853.600000 0.895932
6862.800000 0.791582
6872.000000 0.767555
6881.200000 0.885344
6890.400000 0.800992
6899.600000 0.846167
6908.800000 0.836131
6918.000000 0.850497
6927.200000 0.855255
6936.400000 0.81579
6945.600000 0.798223
6954.800000 0.812007
6964.000000 0.95271
6973.200000 0.845342
6982.400000 0.872204
6991.600000 0.850596
7000.800000 0.79413
7010.000000 0.839299
7019.200000 0.827679
7028.400000 0.880359
7037.600000 0.852809
7046.800000 0.86552
7056.000000 0.796673
7065.200000 0.8419
7074.400000 0.850199
7083.600000 0.791976
7092.800000 0.85325
7102.000000 0.832958
7111.200000 0.882491
7120.400000 0.832441
7129.600000 0.857748
7138.800000 0.87955
7148.000000 0.827985
7157.200000 0.795952
7166.400000 0.837216
7175.600000 0.837699
7184.800000 0.772653
7194.000000 0.779328
7203.200000 0.766433
7212.400000 0.894791
7221.600000 0.862643
7230.800000 0.799396
7240.000000 0.919017
7249.200000 0.787624
7258.400000 0.801687
7267.600000 0.864771
7276.800000 0.820448
7286.000000 0.776184
7295.200000 0.794733
7304.400000 0.806824
7313.600000 0.782297
7322.800000 0.78266
7332.000000 0.809366
7341.200000 0.808598
7350.400000 0.809203
7359.600000 0.82916
7368.800000 0.829013
7378.000000 0.802809
7387.200000 0.795757
7396.400000 0.794647
7405.600000 0.813908
7414.800000 0.766056
7424.000000 0.824004
7433.200000 0.815153
7442.400000 0.821442
7451.600000 0.812079
7460.800000 0.796685
7470.000000 0.845246
7479.200000 0.789369
7488.400000 0.7937
7497.600000 0.820784
7506.800000 0.801772
7516.000000 0.776522
7525.200000 0.750918
7534.400000 0.748799
7543.600000 0.767887
7552.800000 0.711933
7562.000000 0.761949
7571.200000 0.581287
7580.400000 0.73044
7589.600000 0.593127
7598.800000 0.356623
7608.000000 0.234719
7617.200000 0.381345
7626.400000 0.375678
7635.600000 0.488919
7644.800000 0.515108
7654.000000 0.571963
7663.200000 0.642762
7672.400000 0.647929
7681.600000 0.73173
7690.800000 0.66565
7700.000000 0.7776
7709.200000 0.746496
7718.400000 0.741579
7727.600000 0.778249
7736.800000 0.648818
7746.000000 0.65019
7755.200000 0.745218
7764.400000 0.718619
7773.600000 0.771844
7782.800000 0.661667
7792.000000 0.736052
7801.200000 0.598639
7810.400000 0.606654
7819.600000 0.545968
7828.800000 0.714025
7838.000000 0.926583
7847.200000 0.729589
7856.400000 0.714252
7865.600000 0.832694
7874.800000 0.901869
7884.000000 0.736773
7893.200000 0.797433
7902.400000 0.83892
7911.600000 0.656166
7920.800000 0.75732
7930.000000 0.769509
7939.200000 0.783821
7948.400000 0.663327
7957.600000 0.795905
7966.800000 0.884253
7976.000000 0.753177
7985.200000 0.834473
7994.400000 0.781865
