# FILTER  = 'clear   '           / Filter
# EXPTIME =              1800.01 / Total exposure time (sec); avg. of R&B         
# OBJECT  = 'ZTF20aatxryt'       / User-specified object name
# TARGNAME= 'ZTF20aatxryt'       / Target name (from starlist)
# DICHNAME= '560     '           / Dichroic
# GRISNAME= '600/4000'           / Blue grism                                     
# GRANAME = '400/8500'           / Red grating                                    
# WAVELEN =        7829.41406250 / Red specified central wavelength               
# BLUFILT = 'clear   '           / Blue filter                                    
# REDFILT = 'Clear   '           / Red filter                                     
# SLITNAME= 'long_1.5'           / Slitmask
# INSTRUME= 'LRIS+LRISBLUE'      / Camera                                         
# TELESCOP= 'Keck I  '           / Telescope name
# BLUDET  = 'LRISB   '           / LRIS blue detector                             
# REDDET  = 'LRISR3  '           / LRIS red detector                              
# OBSERVER= 'De, Andreoni'       / Observer name
# REDUCER = '        '           / Name of reducer
# LPIPEVER= '2020.08 '           / LPipe version number
# HOSTNAME= 'rico    '           / LPipe host computer name
# IDLVER  = '8.8.0   '           / IDL version number
# DATE    = '2020-11-20T14:54:57' / UT end of last exposure                       
# UTC     = '14:24:48.59'        / Universal time (excl. day) at start
# MJD-OBS = '59173.600562'       / MJD at start
# JD      =        2459174.10056 / Julian date at start
# JDMID   =        2459174.11098 / Julian date at midpoint
# JDEND   =        2459174.12151 / Julian date end of last exposure               
# MJD     =        59173.6005620 / Mean julian date at start
# MJDMID  =        59173.6109787 / Mean julian date at midpoint
# MJDEND  =        59173.6215086 / Mean julian date end of last exposure          
# DATE_BEG= '2020-11-20T14:24:48' / UT start of first exposure                    
# DATE_END= '2020-11-20T14:54:57' / UT end of last exposure                       
# OBSDATE = '2020-11-20T14:24:48' / UT start of first exposure                    
# AZ      =        68.1456585100 / Telescope azimuth (deg)
# EL      =        46.1433183700 / Telescope elevation (deg)
# RA      = '11:11:47.15'        / Right ascension
# DEC     = '+29:23:05.1'        / Telescope declination
# HA      = '+20:51:21.65'       / Hour angle at start
# ST      = '08:03:08.80'        / Sidereal time at start
# EQUINOX =        2000.00000000 / Equinox of RA/DEC
# AIRMASS =              1.38531 / Approximate av. airmass of combined spectrum   
# SUNELEV =       -26.5057000000 / Sun elevation (deg)
# MOONELEV=       -81.2826000000 / Moon elevation (deg)
# MOONDIST=        147.983699591 / Distance to moon (deg)
# MOONPHAS=       0.341384340384 / Lunar phase (1 = full)
# PARANGLE=       -91.5294492578 / Parallactic angle (at start, deg)
# OFFPA   =        359.529479775 / Slit rotation vs. parallactic angle (deg)
# SLITPA  =              268.000 / Slit or right chip CCW from North (deg)
# ROTPOSN =        178.000025740 / Rotator angle (deg; 90 = slit north)
# ROTPPOSN=       -91.4381409800 / Rotator physical position (deg)
# DOMEPOSN=        68.0601875800 / Dome azimuth angle (deg)
# TRAPDOOR= 'open    '           / Trapdoor status (open/closed)
# ADCWAVE0=        3400.00000000 / ADC min. compensation wavelength (Ang)
# ADCWAVE1=        9000.00000000 / ADC max. compensation wavelength (Ang)
# PREPARED= '2020-11-20T23:59:11' / Timestamp of prepare reduction step
# TOTALEXP=              1800.01 / Total exposure time (sec); avg. of R&B         
# EXTDATE = '2020-11-21T00:15:42' / UT time 1D spectrum extracted by specextract
# REDUCED = '2020-11-21T00:16:45' / Timestamp of connect reduction step           
# MINWAV  =        3140.88118847 / Minimum wavelength                             
# MAXWAV  =        10307.2850740 / Maximum wavelength                             
# BLUFILE = 'celsb201120_0040r_ZTF20aatxryt.spec' / Blue spectrum file            
# REDFILE = 'celsr201120_0040r_ZTF20aatxryt.spec' / Red spectrum file             
# JDSTART =        2459174.10056 / Julian date start of first exposure            
# MJDSTART=        59173.6005620 / Mean julian date start of first exposure       
# RESCALER=              1.00000 / (red not rescaled)                             
# RESCALEB=        1.03119079823 / Rescaling factor applied to blue               
# WAVOVER = '5546.02-5642.49'    / Wavelength region of useable red-blue overlap  
# ATCHWAV =        5642.49121094 / Red-blue connection wavelength                 
# BLUDBEG = '2020-11-20T14:24:48' / UT start of first blue exposure               
# REDDBEG = '2020-11-20T14:24:57' / UT start of first red exposure                
# BLUDEND = '2020-11-20T14:54:48' / UT end of last blue exposure                  
# REDDEND = '2020-11-20T14:54:57' / UT end of last red exposure                   
# BLUNEXP =                    1 / Num. blue exposures summed                     
# REDNEXP =                    1 / Num. red exposures summed                      
# BLUEXPTM=              1800.00 / Blue exposure time                             
# REDEXPTM=              1800.02 / Red exposure time                              
# REDEXP1 =              1800.02 /                                                
# BLUEXP1 =              1800.00 /                                                
# BLUAIR1 =              1.38574 /                                                
# REDAIR1 =              1.38488 /                                                
# BLUBIN  = '1,2     '           / Blue binning (spat,spec)                       
# REDBIN  = '1,1     '           / Red binning (spat,spec)                        
# BLUXCENT=                 1024 / Blue X reference pixel for extraction          
# REDXCENT=                 2048 / Red X reference pixel for extraction           
# BLUYCENT=              216.140 / Blue Y extraction center position              
# REDYCENT=              139.990 / Red Y extraction center position               
# BLUAPRAD=              8.36000 / Blue extraction aperture half-width            
# REDAPRAD=              8.36000 / Red extraction aperture half-width             
# BLUBKDST=              14.4000 / Blue background aper. inner edge distance      
# REDBKDST=              14.3000 / Red background aper. inner edge distance       
# BLUBKWID=              27.9000 / Blue background aperture width                 
# REDBKWID=              28.0000 / Red background aperture width                  
# BLUCWAV =        4371.51231130 / Blue central wavelength (Ang)                  
# REDCWAV =        7855.88396042 / Red central wavelength (Ang)                   
# BLUDISP =        1.25149407011 / Blue dispersion (Ang/pix)                      
# REDDISP =        1.19895401993 / Red dispersion (Ang/pix)                       
# BLU2DSPC= 'lsb201120_0040r_ZTF20aatxryt.fits' / Blue 2D spectrum file           
# RED2DSPC= 'lsr201120_0040r_ZTF20aatxryt.fits' / Red 2D spectrum file            
# BLU2DS1 = 'szfpb201120_0040r.fits' / Individual blue 2D spectra                 
# RED2DS1 = 'szfpr201120_0040r.fits' / Individual red 2D spectra                  
# BLUARCF = 'fpb201120_0018r_arc.fits' / Blue arc file                            
# REDARCF = 'fpr201120_0003r_arc.fits' / Red arc file                             
# BLUSOL  = 'fpb201120_0018r_arc.sol' / Blue arc solution file                    
# REDSOL  = 'fpr201120_0003r_arc.sol' / Red arc solution file                     
# BLUFLEX =              2.18231 / Blue flexure correction (Ang)                  
# REDFLEX =              2.70396 / Red flexure correction (Ang)                   
# BLUTRAC = 'lsb201120_0040r_ZTF20aatxryt.trace' / Blue tracing file              
# REDTRAC = 'lsr201120_0040r_ZTF20aatxryt.trace' / Red tracing file               
# BLUFCAL1= 'elsb201120_0027_G191-B2B.response' / Blue flux standard file         
# REDFCAL1= 'elsr201120_0027_G191-B2B.response' / Red flux standard file          
# BLUFCAL2= 'elsb201120_0039_Feige34.response' / Blue flux standard file          
# REDFCAL2= 'elsr201120_0039_Feige34.response' / Red flux standard file           
# BLUFAIR1=              1.19622 / Blue flux standard airmass                     
# REDFAIR1=              1.19610 / Red flux standard airmass                      
# BLUFAIR2=              1.32563 /                                                
# REDFAIR2=              1.32514 /                                                
# BLUFNAM1= 'G191-B2B'           / Blue flux standard star name                   
# REDFNAM1= 'G191-B2B'           / Red flux standard star name                    
# BLUFNAM2= 'Feige34 '           /                                                
# REDFNAM2= 'Feige34 '           /                                                
# BLUFLAT = 'lb201120_0019s6_domflat.fits' / Blue flat field file name            
# REDFLAT = 'lr201120_0004s5_domflat.rebin1x1.fits' / Red flat field file name    
# KOAID1  = '           0'       /                                                
# KOAID2  = '           0'       /                                                
# HISTORY Processed by lrisprepare 2020-11-20 23:59:11 UT
# HISTORY Processed by flatproc 2020-11-21 00:01:25 UT
# HISTORY Processed by lrissplit 2020-11-21 00:02:29 UT
# HISTORY Processed by pzapspec 2020-11-21 00:03:22 UT
# HISTORY Processed by subtractsky2 2020-11-21 00:09:33 UT
# HISTORY Processed by combinesum 2020-11-21 00:13:37 UT
# HISTORY Processed by specextract 2020-11-21 00:15:42 UT
# HISTORY Processed by specwavcal 2020-11-21 00:16:05 UT
# HISTORY Processed by lrisfluxcal 2020-11-21 00:16:31 UT
# HISTORY Processed by lrisconnect 2020-11-21 00:16:45 UT                         
# COMMENT Wavelengths are Angstroms in air                                        
# COMMENT Fluxes are erg/cm^2/s/Ang; absolute calibration is approximate          
# END                                                                             
##   wavelen         flux     sky_flux     flux_unc  xpixel    ypixel     response   flag 
# ABS FLUX CAL UNC (MAG): 0.24
wavelength	flux
3140.8811	7.224963415168412e-17
3141.9829	1.455130897278235e-16
3143.0852	8.404784854482556e-17
3144.1877	5.905200296993437e-17
3145.2905	7.365353284037116e-17
3146.3938	5.474689353855296e-17
3147.4973	5.228222561330065e-17
3148.6013	7.54511753461664e-17
3149.7053	1.0968165101933752e-16
3150.8098	7.641554839461713e-17
3151.9148	5.3874280484632094e-17
3153.02	4.346730647565756e-17
3154.1255	9.307170396501862e-17
3155.2314	3.537691979792132e-17
3156.3376	8.461196750756673e-17
3157.4441	4.8203869322694176e-17
3158.551	9.285281098468757e-17
3159.6582	7.010993749361367e-17
3160.7659	8.718702938454948e-17
3161.8738	7.760720829676988e-17
3162.9817	5.936884563403393e-17
3164.0903	5.2197421473067133e-17
3165.1992	6.333184664235423e-17
3166.3083	1.0337738868850085e-16
3167.418	1.1070147197254735e-16
3168.5276	6.038243543892775e-17
3169.6377	6.30030726003787e-17
3170.7483	1.1170396279289572e-16
3171.8591	7.621984318870991e-17
3172.9702	4.639562512918522e-17
3174.0818	9.391316361144014e-17
3175.1934	9.174163801943157e-17
3176.3054	3.799898376956809e-17
3177.418	1.0923988078303308e-16
3178.5308	7.670081353968356e-17
3179.6438	1.90298610001323e-17
3180.7571	6.546376603735413e-17
3181.8708	7.815669764269881e-17
3182.9849	6.369425910790717e-17
3184.0991	5.748623365966595e-17
3185.2136	7.425330894759315e-17
3186.3286	7.226009042826715e-17
3187.4441	8.274715470606949e-17
3188.5596	6.367609491105094e-17
3189.6753	9.000408873102189e-17
3190.7917	7.319417161676069e-17
3191.9082	5.773235295796326e-17
3193.0249	6.97153607225696e-17
3194.1421	1.0275143387010854e-16
3195.2598	7.676666034767931e-17
3196.3774	4.4644972993414304e-17
3197.4956	1.0169804865008974e-16
3198.614	6.410818187982921e-17
3199.7327	4.984481631405709e-17
3200.8518	8.091805996753497e-17
3201.9709	6.15261121938342e-17
3203.0906	8.352032182049758e-17
3204.2107	8.31706568643626e-17
3205.3308	8.398773209060818e-17
3206.4514	6.771810937947019e-17
3207.5723	6.570357810099532e-17
3208.6934	9.924296628779884e-17
3209.8149	9.199942241090007e-17
3210.9368	9.741727880387443e-17
3212.0588	7.479590146768245e-17
3213.1812	1.208789110320203e-16
3214.304	9.053090693725243e-17
3215.427	8.072823995537981e-17
3216.5503	7.186177671791224e-17
3217.6736	7.983070555343447e-17
3218.7976	7.982669641828432e-17
3219.9219	7.164936662088466e-17
3221.0464	9.893318664960345e-17
3222.1711	8.224090932339591e-17
3223.2961	1.3154021136914147e-16
3224.4216	9.719778102855346e-17
3225.5474	1.0351332625464799e-16
3226.6733	8.807956103501778e-17
3227.7996	8.315215337306017e-17
3228.9263	8.904843731292902e-17
3230.053	1.138479966242319e-16
3231.1802	7.560005105124026e-17
3232.3076	9.730000339109092e-17
3233.4353	9.930131112782563e-17
3234.5635	7.307172766545108e-17
3235.6919	9.502388078856532e-17
3236.8206	1.0926634538000919e-16
3237.9495	1.0436746984805268e-16
3239.0786	1.1529343030412873e-16
3240.208	7.06229976683281e-17
3241.3379	1.1528737761583619e-16
3242.468	1.2856690993700504e-16
3243.5984	9.374381875354261e-17
3244.729	8.06882082958754e-17
3245.8601	9.241018780220252e-17
3246.9912	8.29572829120062e-17
3248.1228	9.298073944501564e-17
3249.2546	8.040770266410786e-17
3250.3867	9.742956009635753e-17
3251.519	9.428885592245349e-17
3252.6516	8.021051122177217e-17
3253.7847	1.0601205158658701e-16
3254.918	8.920867608956068e-17
3256.0515	1.0030740768749694e-16
3257.1853	1.0583034176811121e-16
3258.3193	9.333185058564372e-17
3259.4536	7.95343193824519e-17
3260.5884	7.870861467210231e-17
3261.7234	8.077772391697779e-17
3262.8584	9.949130764614187e-17
3263.9939	7.69443902315319e-17
3265.1299	9.989212720280187e-17
3266.2659	9.711894786372352e-17
3267.4021	1.0980931078501916e-16
3268.5388	1.0966304629487345e-16
3269.6755	1.1012056810317062e-16
3270.8127	8.757601982052214e-17
3271.9502	9.816856110587451e-17
3273.0879	8.989380631886681e-17
3274.2258	8.392831643536414e-17
3275.3643	7.402242487513017e-17
3276.5027	9.587091792096706e-17
3277.6416	9.139226820519103e-17
3278.7805	9.067500477738339e-17
3279.9199	9.004045111431713e-17
3281.0596	7.817049228088693e-17
3282.1995	7.15828305951846e-17
3283.3396	8.982016187050159e-17
3284.48	9.540302795990585e-17
3285.6208	8.774989854417559e-17
3286.7617	9.651744279328382e-17
3287.9031	1.0536265191260277e-16
3289.0444	1.0433608360717365e-16
3290.1863	9.548478894880599e-17
3291.3284	1.0891476770871621e-16
3292.4707	1.0658944973803543e-16
3293.6133	1.0326082212980413e-16
3294.7561	9.732658302589645e-17
3295.8994	8.881370574963734e-17
3297.0425	1.0698286852692307e-16
3298.1863	9.408692862212485e-17
3299.3301	9.007189664496677e-17
3300.4744	9.628676588919616e-17
3301.6189	9.795226538918204e-17
3302.7634	1.0129173852116371e-16
3303.9084	1.110167715265025e-16
3305.0537	9.181824289560151e-17
3306.1992	1.021219708605571e-16
3307.345	1.0927309191561995e-16
3308.491	1.021858978961559e-16
3309.6372	1.04592496551535e-16
3310.7837	1.0271604121789301e-16
3311.9304	1.0543559031428334e-16
3313.0776	8.985275966491587e-17
3314.2249	9.847984481180628e-17
3315.3726	9.565508038549938e-17
3316.5203	9.98701891076659e-17
3317.6685	1.0936576995177411e-16
3318.8167	1.1507411807550587e-16
3319.9653	1.0212783580184336e-16
3321.114	9.682490766219153e-17
3322.2632	1.0880046478040856e-16
3323.4126	1.1425106105118752e-16
3324.5623	1.120000394574644e-16
3325.7119	9.141219066869725e-17
3326.8621	1.0904095874321664e-16
3328.0125	1.0380235686481173e-16
3329.1631	1.1248691613690754e-16
3330.314	1.1145543132625462e-16
3331.4651	1.2445355120070153e-16
3332.6165	1.0579550476716166e-16
3333.7681	1.0861665640030447e-16
3334.9199	1.0832558445158762e-16
3336.072	1.0930252882655121e-16
3337.2244	1.0777701297493306e-16
3338.377	1.0425040427125507e-16
3339.5298	1.0081769002156895e-16
3340.6831	1.0887324269046199e-16
3341.8364	8.931218814013858e-17
3342.99	1.059163480045024e-16
3344.1438	1.098558260888859e-16
3345.2979	1.0508180843474712e-16
3346.4524	9.793857898431304e-17
3347.6067	1.1954413535747418e-16
3348.7617	1.171980321181907e-16
3349.9167	1.0552619181738212e-16
3351.072	1.0333358247611416e-16
3352.2275	1.0855101293957955e-16
3353.3833	1.0584372262948206e-16
3354.5393	1.1407166902871345e-16
3355.6958	9.696597824791181e-17
3356.8523	9.606017598612934e-17
3358.009	1.022367911372299e-16
3359.166	9.00147184560979e-17
3360.3232	9.042884187712962e-17
3361.4807	1.006103246852574e-16
3362.6384	1.0386774147892793e-16
3363.7964	1.09209947423781e-16
3364.9546	9.784416892315009e-17
3366.113	8.905697585454017e-17
3367.2717	9.556824641873026e-17
3368.4307	1.0249317169237454e-16
3369.5896	9.965226757931973e-17
3370.749	8.798775399849314e-17
3371.9087	9.9219703009724e-17
3373.0686	9.203320376949599e-17
3374.2285	9.815506842276805e-17
3375.3889	8.029538144031989e-17
3376.5496	8.53592669348701e-17
3377.7102	8.858155056646563e-17
3378.8713	8.5230898068033e-17
3380.0325	8.971859874815874e-17
3381.1941	8.772211383022252e-17
3382.3557	1.0235327756287444e-16
3383.5176	9.293945423538807e-17
3384.6797	8.684908148084415e-17
3385.8423	9.324237411942581e-17
3387.0049	8.319692692502184e-17
3388.1677	8.846687503517298e-17
3389.3308	8.572355250098809e-17
3390.4941	9.068363183456416e-17
3391.6577	8.657832749888672e-17
3392.8213	7.831289619516227e-17
3393.9854	8.282285258538978e-17
3395.1497	8.396190802576549e-17
3396.3142	9.62879208000739e-17
3397.4788	8.874014714501926e-17
3398.6436	7.603359129471999e-17
3399.8086	7.557736106489132e-17
3400.9741	7.615925668568886e-17
3402.1396	9.587672639709643e-17
3403.3054	8.489030486753856e-17
3404.4714	9.148144749539153e-17
3405.6377	8.716898578487525e-17
3406.8042	8.462527956969185e-17
3407.9707	8.4153958780465e-17
3409.1377	8.144092034600415e-17
3410.3047	8.569232583700477e-17
3411.4722	8.239924384843699e-17
3412.6396	8.636454237347333e-17
3413.8076	8.173072561316771e-17
3414.9756	8.586918776618758e-17
3416.1438	8.604237703775451e-17
3417.3123	8.071775708607205e-17
3418.4807	8.845814948173302e-17
