@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.427
@SPECTRUM spectrum_05D2cb_775.dat
@SN-NAME 05D2cb
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -5.780
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.947            0.00000        4.63924
       4153.396            0.00000        2.16229
       4155.846            0.00000        2.59642
       4158.295            0.00000        2.55333
       4160.746            0.00000        4.03365
       4163.196            0.00000        2.65681
       4165.647            0.00000        2.42508
       4168.099            0.00000        2.29688
       4170.551            0.00000        2.80554
       4173.003            0.00000        2.16740
       4175.456            0.00000        3.04273
       4177.909            0.00000        2.47002
       4180.362            0.00000        2.06415
       4182.816           -1.29510        2.35312
       4185.271           -0.54560        1.71666
       4187.726           -1.62080        1.69085
       4190.181            0.20570        1.15831
       4192.637            1.24510        1.08846
       4195.093            0.18390        0.79315
       4197.549           -0.46330        0.66612
       4200.006           -0.39330        0.57100
       4202.463           -0.35370        0.49357
       4204.921           -0.24920        0.42412
       4207.379            0.27250        0.39187
       4209.838            0.43440        0.34857
       4212.297           -0.33570        0.30192
       4214.757            0.03490        0.25721
       4217.217           -0.07900        0.23244
       4219.677            0.28370        0.21436
       4222.138           -0.09510        0.18215
       4224.599            0.17270        0.16883
       4227.060           -0.05790        0.14165
       4229.522            0.07440        0.14161
       4231.984           -0.00840        0.12743
       4234.447            0.01110        0.11707
       4236.911            0.07540        0.10774
       4239.374           -0.08370        0.10332
       4241.838            0.07640        0.09736
       4244.303            0.05890        0.09099
       4246.767           -0.00020        0.08402
       4249.232           -0.11130        0.08275
       4251.698           -0.01960        0.08089
       4254.165            0.09340        0.07592
       4256.631           -0.04830        0.07149
       4259.098            0.10680        0.06871
       4261.565           -0.03620        0.06558
       4264.033           -0.10570        0.06359
       4266.500           -0.01070        0.06046
       4268.969            0.07440        0.05879
       4271.438            0.03470        0.05737
       4273.907           -0.00850        0.05481
       4276.377            0.02770        0.05294
       4278.847            0.02610        0.05222
       4281.318           -0.00440        0.05114
       4283.789            0.07850        0.04860
       4286.260           -0.03170        0.04635
       4288.732            0.00020        0.04492
       4291.204           -0.00070        0.04460
       4293.677           -0.00050        0.04254
       4296.149           -0.02500        0.04155
       4298.623            0.00490        0.04128
       4301.097            0.01840        0.03990
       4303.571            0.03130        0.03756
       4306.045            0.00600        0.03687
       4308.520            0.02660        0.03749
       4310.996            0.04080        0.03669
       4313.471            0.09390        0.03764
       4315.947            0.02000        0.03670
       4318.424            0.00490        0.03650
       4320.901            0.04590        0.03674
       4323.378            0.01350        0.03512
       4325.856           -0.02520        0.03370
       4328.334            0.03530        0.03414
       4330.812           -0.01990        0.03380
       4333.292            0.05440        0.03320
       4335.771            0.06800        0.03233
       4338.250            0.07130        0.03138
       4340.730           -0.02500        0.03100
       4343.211            0.04690        0.03045
       4345.692           -0.06460        0.03010
       4348.173           -0.02840        0.03044
       4350.655           -0.00040        0.02961
       4353.137            0.02250        0.02962
       4355.620           -0.01520        0.02938
       4358.103           -0.02830        0.02951
       4360.585            0.07720        0.02916
       4363.069            0.03880        0.02963
       4365.553            0.00730        0.02893
       4368.038           -0.01800        0.02845
       4370.522            0.05580        0.02763
       4373.008           -0.06770        0.02806
       4375.493            0.05000        0.02767
       4377.979            0.00670        0.02685
       4380.465            0.03090        0.02631
       4382.952            0.03900        0.02612
       4385.439           -0.00840        0.02576
       4387.927            0.04020        0.02531
       4390.415           -0.02950        0.02519
       4392.903            0.03130        0.02521
       4395.392            0.01650        0.02537
       4397.881           -0.02150        0.02508
       4400.370           -0.00530        0.02522
       4402.860            0.02010        0.02506
       4405.350            0.01520        0.02511
       4407.841            0.01400        0.02533
       4410.332            0.06330        0.02537
       4412.823            0.02340        0.02539
       4415.314           -0.01320        0.02505
       4417.807            0.02970        0.02523
       4420.299            0.01360        0.02514
       4422.792            0.01970        0.02496
       4425.285            0.00270        0.02477
       4427.779            0.03730        0.02401
       4430.273            0.07890        0.02408
       4432.767            0.00780        0.02395
       4435.262           -0.00430        0.02397
       4437.757            0.04650        0.02335
       4440.252            0.04340        0.02348
       4442.749           -0.01600        0.02335
       4445.245            0.04760        0.02340
       4447.741            0.01420        0.02283
       4450.238            0.03370        0.02254
       4452.735            0.06020        0.02226
       4455.233            0.01470        0.02187
       4457.731            0.02620        0.02191
       4460.230           -0.00790        0.02209
       4462.729            0.01570        0.02202
       4465.228           -0.01780        0.02176
       4467.728            0.04760        0.02179
       4470.228            0.01200        0.02176
       4472.728            0.00560        0.02187
       4475.229            0.02720        0.02176
       4477.729            0.03870        0.02166
       4480.231            0.03190        0.02139
       4482.733            0.02180        0.02138
       4485.235            0.01530        0.02104
       4487.738            0.06400        0.02126
       4490.241            0.03540        0.02144
       4492.744            0.02970        0.02137
       4495.248            0.01670        0.02121
       4497.751            0.04110        0.02110
       4500.256            0.00920        0.02125
       4502.761            0.01410        0.02117
       4505.266            0.01550        0.02126
       4507.771           -0.00970        0.02140
       4510.277           -0.02970        0.02092
       4512.783            0.03930        0.02086
       4515.290            0.04720        0.02056
       4517.797           -0.00200        0.02074
       4520.304            0.03540        0.02075
       4522.812            0.02040        0.02067
       4525.320            0.01070        0.02036
       4527.828            0.00860        0.02020
       4530.337            0.05750        0.02026
       4532.846            0.01030        0.02046
       4535.355            0.00800        0.02046
       4537.865            0.04630        0.02043
       4540.375            0.04580        0.02033
       4542.886            0.02220        0.02043
       4545.397            0.01180        0.02016
       4547.908            0.02090        0.02009
       4550.420            0.06000        0.01998
       4552.932            0.04590        0.01954
       4555.444            0.01180        0.01951
       4557.957           -0.00400        0.01977
       4560.470            0.00530        0.01958
       4562.983            0.01170        0.01962
       4565.497            0.00360        0.01965
       4568.011            0.04290        0.01962
       4570.525            0.00560        0.01944
       4573.041            0.03190        0.01946
       4575.556            0.03420        0.01925
       4578.071            0.01740        0.01917
       4580.587            0.05680        0.01933
       4583.103            0.02180        0.01907
       4585.620            0.02150        0.01891
       4588.137           -0.00220        0.01896
       4590.654            0.02440        0.01881
       4593.171            0.02960        0.01876
       4595.689            0.01600        0.01858
       4598.208            0.01430        0.01849
       4600.727           -0.00810        0.01843
       4603.246            0.02490        0.01850
       4605.765            0.08320        0.01837
       4608.285            0.04380        0.01845
       4610.805            0.02240        0.01850
       4613.325            0.00740        0.01841
       4615.846            0.05990        0.01840
       4618.367            0.02240        0.01823
       4620.889           -0.01430        0.01839
       4623.410           -0.00140        0.01823
       4625.932            0.05160        0.01818
       4628.455            0.03350        0.01840
       4630.978           -0.01300        0.01834
       4633.501            0.02060        0.01820
       4636.024            0.04370        0.01806
       4638.548           -0.00430        0.01777
       4641.072            0.04590        0.01772
       4643.597            0.03800        0.01762
       4646.122            0.02330        0.01762
       4648.647           -0.02810        0.01788
       4651.173            0.04520        0.01763
       4653.699            0.03590        0.01759
       4656.225            0.04610        0.01779
       4658.751            0.04350        0.01784
       4661.278           -0.01340        0.01800
       4663.806            0.00630        0.01764
       4666.333            0.02230        0.01761
       4668.861            0.00590        0.01767
       4671.390            0.04300        0.01755
       4673.918            0.01620        0.01752
       4676.447            0.04620        0.01755
       4678.977            0.02130        0.01746
       4681.506            0.00850        0.01753
       4684.036            0.01130        0.01742
       4686.566            0.02900        0.01749
       4689.097            0.01940        0.01745
       4691.628           -0.00540        0.01718
       4694.159            0.02780        0.01719
       4696.691            0.05640        0.01717
       4699.223            0.02710        0.01687
       4701.755            0.04970        0.01705
       4704.288            0.01910        0.01693
       4706.821           -0.01930        0.01660
       4709.354            0.01580        0.01689
       4711.888            0.00780        0.01691
       4714.421            0.03130        0.01697
       4716.956            0.03600        0.01697
       4719.491            0.00460        0.01711
       4722.025            0.03430        0.01681
       4724.561            0.01990        0.01679
       4727.096           -0.00310        0.01692
       4729.632            0.02250        0.01656
       4732.168            0.04720        0.01622
       4734.705            0.02830        0.01634
       4737.242            0.01450        0.01646
       4739.779           -0.00660        0.01643
       4742.317            0.02910        0.01643
       4744.854            0.01420        0.01648
       4747.393            0.02580        0.01649
       4749.932            0.01840        0.01644
       4752.470            0.02500        0.01614
       4755.010            0.00600        0.01622
       4757.549            0.03560        0.01610
       4760.089            0.00720        0.01618
       4762.629            0.01200        0.01585
       4765.169            0.00620        0.01600
       4767.710            0.02500        0.01590
       4770.251            0.01600        0.01608
       4772.793            0.03520        0.01605
       4775.334            0.01420        0.01597
       4777.877            0.00710        0.01599
       4780.419            0.04270        0.01597
       4782.962            0.04040        0.01603
       4785.505            0.03190        0.01571
       4788.048            0.03950        0.01580
       4790.592           -0.00360        0.01593
       4793.136            0.02110        0.01581
       4795.680            0.00620        0.01572
       4798.225            0.04030        0.01565
       4800.770            0.02740        0.01582
       4803.315            0.02940        0.01564
       4805.861            0.02310        0.01569
       4808.407            0.02470        0.01571
       4810.953            0.01880        0.01551
       4813.500           -0.01250        0.01567
       4816.046            0.00190        0.01596
       4818.594            0.01640        0.01600
       4821.141            0.04920        0.01585
       4823.689            0.01620        0.01583
       4826.237            0.01310        0.01601
       4828.786            0.00630        0.01569
       4831.334            0.04850        0.01581
       4833.883            0.04390        0.01594
       4836.433           -0.00910        0.01576
       4838.982            0.01250        0.01567
       4841.532            0.00630        0.01542
       4844.083            0.03170        0.01540
       4846.633           -0.00400        0.01538
       4849.184            0.03140        0.01537
