#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457011.00623 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
3460.4 8.2623401e-14 
3461.9 7.8919811e-14 
3463.3 8.2625332e-14 
3464.8 8.4526344e-14 
3466.3 8.4353483e-14 
3467.7 7.7326462e-14 
3469.2 8.2196775e-14 
3470.7 7.5649504e-14 
3472.1 7.9216623e-14 
3473.6 7.8335974e-14 
3475.0 8.1965487e-14 
3476.5 8.0415402e-14 
3478.0 8.1576293e-14 
3479.4 7.9049689e-14 
3480.9 7.9183313e-14 
3482.4 7.6159226e-14 
3483.8 8.2360946e-14 
3485.3 8.1864979e-14 
3486.8 7.7781804e-14 
3488.2 7.9419142e-14 
3489.7 8.42084e-14 
3491.1 8.1868708e-14 
3492.6 7.9285088e-14 
3494.1 8.1884457e-14 
3495.5 8.0296844e-14 
3497.0 7.7352627e-14 
3498.5 7.8176518e-14 
3499.9 7.7066377e-14 
3501.4 7.8005532e-14 
3502.9 7.9857976e-14 
3504.3 7.8035672e-14 
3505.8 7.6641272e-14 
3507.2 7.6994165e-14 
3508.7 7.7142541e-14 
3510.2 7.37605e-14 
3511.6 7.6172799e-14 
3513.1 8.0049293e-14 
3514.6 7.9122654e-14 
3516.0 7.7487727e-14 
3517.5 7.6350449e-14 
3518.9 7.3051336e-14 
3520.4 7.4870552e-14 
3521.9 7.5883088e-14 
3523.3 7.4359849e-14 
3524.8 7.7423402e-14 
3526.3 7.7993022e-14 
3527.7 7.8742818e-14 
3529.2 7.7576558e-14 
3530.7 7.6545742e-14 
3532.1 7.692654e-14 
3533.6 7.5921654e-14 
3535.0 8.2050332e-14 
3536.5 7.7603892e-14 
3538.0 7.7798341e-14 
3539.4 7.8299236e-14 
3540.9 7.5830963e-14 
3542.4 7.9830836e-14 
3543.8 7.9600767e-14 
3545.3 8.5298978e-14 
3546.8 8.1368621e-14 
3548.2 9.0545758e-14 
3549.7 8.3430908e-14 
3551.1 7.8306099e-14 
3552.6 8.1382414e-14 
3554.1 7.6169314e-14 
3555.5 8.1071035e-14 
3557.0 8.0759583e-14 
3558.5 7.8651938e-14 
3559.9 8.5403638e-14 
3561.4 8.2568103e-14 
3562.8 8.2558528e-14 
3564.3 8.1715954e-14 
3565.8 7.8947249e-14 
3567.2 8.1756812e-14 
3568.7 8.2745008e-14 
3570.2 7.8992662e-14 
3571.6 8.1591489e-14 
3573.1 8.0203919e-14 
3574.6 7.8562287e-14 
3576.0 7.8489604e-14 
3577.5 7.8744848e-14 
3578.9 7.8579809e-14 
3580.4 7.4908644e-14 
3581.9 7.7373978e-14 
3583.3 8.1976515e-14 
3584.8 7.745911e-14 
3586.3 7.8413491e-14 
3587.7 8.1527607e-14 
3589.2 8.3315943e-14 
3590.6 8.176392e-14 
3592.1 7.7581009e-14 
3593.6 7.8114553e-14 
3595.0 7.789057e-14 
3596.5 7.8833696e-14 
3598.0 7.6680858e-14 
3599.4 7.8236617e-14 
3600.9 7.8682112e-14 
3602.4 7.8435448e-14 
3603.8 7.7916617e-14 
3605.3 7.498348e-14 
3606.7 7.3440316e-14 
3608.2 7.359474e-14 
3609.7 7.235113e-14 
3611.1 7.3733281e-14 
3612.6 6.8641906e-14 
3614.1 6.8271759e-14 
3615.5 6.6123071e-14 
3617.0 6.6728423e-14 
3618.5 6.3319974e-14 
3619.9 6.2156084e-14 
3621.4 6.4207539e-14 
3622.8 5.9435085e-14 
3624.3 5.9015075e-14 
3625.8 5.7864393e-14 
3627.2 5.154673e-14 
3628.7 4.9385887e-14 
3630.2 4.9001645e-14 
3631.6 5.0273146e-14 
3633.1 4.9971887e-14 
3634.5 4.6830954e-14 
3636.0 4.5849963e-14 
3637.5 4.722504e-14 
3638.9 4.5471778e-14 
3640.4 4.2471072e-14 
3641.9 4.3260139e-14 
3643.3 4.2436318e-14 
3644.8 4.0799367e-14 
3646.3 4.0087452e-14 
3647.7 4.4400822e-14 
3649.2 3.8842879e-14 
3650.6 4.0018186e-14 
3652.1 3.8754721e-14 
3653.6 3.6039379e-14 
3655.0 3.4314162e-14 
3656.5 3.7068213e-14 
3658.0 3.6139141e-14 
3659.4 3.5269154e-14 
3660.9 3.4075832e-14 
3662.3 3.5478679e-14 
3663.8 3.3216025e-14 
3665.3 3.1590193e-14 
3666.7 3.2607301e-14 
3668.2 3.2282673e-14 
3669.7 3.1847828e-14 
3671.1 3.2763789e-14 
3672.6 3.1657352e-14 
3674.1 3.3094798e-14 
3675.5 3.4816667e-14 
3677.0 3.3598937e-14 
3678.4 3.3396108e-14 
3679.9 3.2530884e-14 
3681.4 3.2170391e-14 
3682.8 3.4155073e-14 
3684.3 3.1461879e-14 
3685.8 3.1114769e-14 
3687.2 3.3570334e-14 
3688.7 3.2034101e-14 
3690.2 3.1119667e-14 
3691.6 3.3418546e-14 
3693.1 3.3435569e-14 
3694.5 3.3723504e-14 
3696.0 3.3231226e-14 
3697.5 3.2055022e-14 
3698.9 3.446846e-14 
3700.4 3.1968628e-14 
3701.9 3.2275321e-14 
3703.3 3.3629466e-14 
3704.8 3.2407934e-14 
3706.2 3.3932786e-14 
3707.7 3.3459612e-14 
3709.2 3.3895848e-14 
3710.6 3.266922e-14 
3712.1 3.3331283e-14 
3713.6 3.3936237e-14 
3715.0 3.6670113e-14 
3716.5 3.7759319e-14 
3718.0 3.4678618e-14 
3719.4 3.5275291e-14 
3720.9 3.7819825e-14 
3722.3 3.8279805e-14 
3723.8 3.7845266e-14 
3725.3 3.9342371e-14 
3726.7 4.1960175e-14 
3728.2 3.75466e-14 
3729.7 4.0895815e-14 
3731.1 4.2377118e-14 
3732.6 4.4089651e-14 
3734.0 4.3995503e-14 
3735.5 4.7523347e-14 
3737.0 4.60546e-14 
3738.4 4.7240292e-14 
3739.9 4.8394846e-14 
3741.4 4.7768864e-14 
3742.8 4.9338623e-14 
3744.3 5.0418319e-14 
3745.8 4.9602021e-14 
3747.2 5.1634693e-14 
3748.7 5.3550757e-14 
3750.1 5.2819504e-14 
3751.6 5.2863586e-14 
3753.1 5.5939876e-14 
3754.5 5.3681232e-14 
3756.0 5.416507e-14 
3757.5 5.511995e-14 
3758.9 5.478023e-14 
3760.4 5.5961504e-14 
3761.9 5.7450219e-14 
3763.3 5.5019407e-14 
3764.8 5.5517449e-14 
3766.2 5.9190533e-14 
3767.7 5.8789664e-14 
3769.2 6.0003165e-14 
3770.6 5.9881906e-14 
3772.1 5.6665559e-14 
3773.6 5.7330328e-14 
3775.0 5.7893546e-14 
3776.5 5.7085326e-14 
3777.9 5.745486e-14 
3779.4 5.6392736e-14 
3780.9 5.6144506e-14 
3782.3 5.7368438e-14 
3783.8 5.6646274e-14 
3785.3 5.8849354e-14 
3786.7 5.8764372e-14 
3788.2 5.8242904e-14 
3789.7 5.970303e-14 
3791.1 5.8298897e-14 
3792.6 6.0887853e-14 
3794.0 6.0634876e-14 
3795.5 6.00323e-14 
3797.0 6.2552436e-14 
3798.4 6.235767e-14 
3799.9 6.0030557e-14 
3801.4 5.9098308e-14 
3802.8 6.0840491e-14 
3804.3 6.2866946e-14 
3805.7 6.2403422e-14 
3807.2 6.2091708e-14 
3808.7 5.8743762e-14 
3810.1 6.2399871e-14 
3811.6 6.2530349e-14 
3813.1 6.22197e-14 
3814.5 6.3342977e-14 
3816.0 6.3269808e-14 
3817.5 6.1875634e-14 
3818.9 6.4299002e-14 
3820.4 6.5521523e-14 
3821.8 6.3953484e-14 
3823.3 6.4968924e-14 
3824.8 6.7225334e-14 
3826.2 6.7613054e-14 
3827.7 6.867102e-14 
3829.2 6.9707417e-14 
3830.6 6.9651083e-14 
3832.1 7.0757412e-14 
3833.6 7.0477896e-14 
3835.0 6.9633901e-14 
3836.5 7.1240233e-14 
3837.9 7.1275217e-14 
3839.4 7.2362196e-14 
3840.9 7.3771675e-14 
3842.3 7.4885358e-14 
3843.8 7.5302484e-14 
3845.3 7.6536106e-14 
3846.7 7.3907235e-14 
3848.2 7.468415e-14 
3849.6 7.6467978e-14 
3851.1 7.5520417e-14 
3852.6 7.4505443e-14 
3854.0 7.56011e-14 
3855.5 7.6963963e-14 
3857.0 7.518066e-14 
3858.4 7.6634306e-14 
3859.9 7.7643506e-14 
3861.4 7.6227144e-14 
3862.8 7.5913126e-14 
3864.3 7.7796048e-14 
3865.7 7.9076558e-14 
3867.2 7.9999283e-14 
3868.7 7.9962386e-14 
3870.1 7.8522901e-14 
3871.6 7.9733733e-14 
3873.1 8.0600793e-14 
3874.5 7.7730413e-14 
3876.0 7.8373221e-14 
3877.5 8.2042048e-14 
3878.9 8.0458589e-14 
3880.4 8.0687961e-14 
