@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.835
@SPECTRUM spectrum_04D2ca_447.dat
@SN-NAME 04D2ca
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 13.110
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.224            0.00000        0.42977
       4153.698            0.00000        0.40562
       4156.172            0.00000        0.41343
       4158.647            0.00000        0.44209
       4161.123            0.00000        0.50700
       4163.599            0.00000        0.56418
       4166.075            0.00000        0.47148
       4168.552            0.00000        0.61498
       4171.029            0.00000        0.62220
       4173.507            0.34360        0.45347
       4175.985           -0.49440        0.41661
       4178.463            0.43170        0.33635
       4180.942            0.17220        0.24279
       4183.421           -0.04860        0.21467
       4185.901           -0.19520        0.19306
       4188.381            0.11920        0.16633
       4190.862            0.11210        0.14395
       4193.343            0.11830        0.12438
       4195.824            0.05940        0.11232
       4198.306            0.07310        0.10076
       4200.788           -0.12600        0.08293
       4203.271            0.00620        0.07585
       4205.754            0.17430        0.07167
       4208.237           -0.03470        0.06085
       4210.721           -0.02640        0.05379
       4213.206            0.01880        0.04829
       4215.690           -0.03770        0.04393
       4218.175           -0.06880        0.04005
       4220.661           -0.01290        0.03493
       4223.146           -0.04350        0.03297
       4225.633            0.01270        0.03094
       4228.120            0.00370        0.02681
       4230.607            0.00880        0.02594
       4233.095            0.00070        0.02407
       4235.583            0.01190        0.02232
       4238.071           -0.00560        0.02119
       4240.560           -0.01130        0.02033
       4243.049           -0.00790        0.01956
       4245.539            0.01720        0.01830
       4248.029            0.00390        0.01749
       4250.520            0.01800        0.01686
       4253.010           -0.00190        0.01610
       4255.501            0.03420        0.01540
       4257.993           -0.01290        0.01470
       4260.485            0.00860        0.01430
       4262.978            0.01980        0.01387
       4265.471           -0.01410        0.01280
       4267.964            0.00260        0.01265
       4270.458            0.01770        0.01240
       4272.952           -0.00480        0.01165
       4275.446            0.00810        0.01160
       4277.941            0.00280        0.01100
       4280.437            0.00730        0.01079
       4282.932           -0.00460        0.01050
       4285.429           -0.00950        0.01018
       4287.925           -0.00070        0.00993
       4290.422            0.00430        0.00949
       4292.919            0.00540        0.00930
       4295.417            0.00730        0.00903
       4297.915            0.01600        0.00904
       4300.414            0.00050        0.00890
       4302.913            0.00970        0.00831
       4305.412            0.00120        0.00806
       4307.912           -0.01740        0.00801
       4310.412            0.00540        0.00794
       4312.912           -0.00040        0.00787
       4315.413            0.00790        0.00776
       4317.915            0.01390        0.00770
       4320.416            0.00450        0.00733
       4322.918           -0.00470        0.00741
       4325.420            0.00670        0.00732
       4327.923           -0.00350        0.00694
       4330.427           -0.00340        0.00690
       4332.930            0.01780        0.00684
       4335.435            0.00700        0.00668
       4337.939           -0.00810        0.00664
       4340.444           -0.00140        0.00637
       4342.949            0.00720        0.00634
       4345.455            0.01560        0.00632
       4347.960            0.00120        0.00621
       4350.467           -0.00690        0.00619
       4352.974            0.01150        0.00621
       4355.481            0.00370        0.00621
       4357.988            0.00680        0.00605
       4360.496            0.00060        0.00608
       4363.004           -0.00650        0.00602
       4365.513            0.00470        0.00595
       4368.022            0.00700        0.00598
       4370.532            0.00590        0.00581
       4373.042            0.00030        0.00572
       4375.552           -0.00350        0.00569
       4378.062           -0.00910        0.00564
       4380.573           -0.00130        0.00545
       4383.084           -0.00020        0.00547
       4385.597           -0.01060        0.00542
       4388.109            0.00330        0.00536
       4390.621           -0.00360        0.00531
       4393.134            0.00740        0.00523
       4395.647           -0.00100        0.00518
       4398.161           -0.00300        0.00528
       4400.675            0.00830        0.00521
       4403.189           -0.00510        0.00522
       4405.704            0.00180        0.00523
       4408.219            0.00310        0.00515
       4410.735           -0.00910        0.00518
       4413.250           -0.00130        0.00513
       4415.767           -0.00220        0.00511
       4418.284            0.00180        0.00515
       4420.801            0.00360        0.00508
       4423.318           -0.00550        0.00496
       4425.836            0.00050        0.00492
       4428.354           -0.01220        0.00493
       4430.873           -0.00000        0.00486
       4433.392            0.00220        0.00482
       4435.911            0.00620        0.00485
       4438.430            0.00630        0.00480
       4440.950           -0.01200        0.00479
       4443.471            0.00490        0.00484
       4445.991           -0.00080        0.00477
       4448.513            0.00470        0.00470
       4451.034            0.00080        0.00469
       4453.556           -0.00390        0.00474
       4456.078           -0.00250        0.00464
       4458.601            0.00980        0.00462
       4461.124           -0.00440        0.00465
       4463.647            0.00500        0.00459
       4466.170           -0.00390        0.00454
       4468.695           -0.00300        0.00463
       4471.219           -0.00190        0.00461
       4473.744            0.00100        0.00461
       4476.269            0.00830        0.00457
       4478.794            0.00360        0.00461
       4481.320           -0.00290        0.00453
       4483.847           -0.00040        0.00448
       4486.373            0.00080        0.00449
       4488.900           -0.00060        0.00451
       4491.427            0.00650        0.00452
       4493.955           -0.00480        0.00448
       4496.483            0.00260        0.00451
       4499.011            0.00270        0.00447
       4501.540           -0.00950        0.00448
       4504.069            0.00340        0.00447
       4506.599           -0.01140        0.00451
       4509.128           -0.00700        0.00445
       4511.659            0.00200        0.00440
       4514.189            0.00900        0.00445
       4516.720            0.00040        0.00440
       4519.251           -0.00110        0.00433
       4521.783           -0.00200        0.00437
       4524.315            0.00440        0.00438
       4526.847            0.00500        0.00437
       4529.380           -0.00190        0.00432
       4531.913            0.00140        0.00437
       4534.446            0.00260        0.00436
       4536.980            0.00290        0.00439
       4539.514            0.00620        0.00438
       4542.048           -0.00230        0.00437
       4544.583            0.00220        0.00435
       4547.118           -0.00060        0.00434
       4549.654            0.00150        0.00430
       4552.189           -0.00130        0.00433
       4554.726           -0.00970        0.00425
       4557.262           -0.00320        0.00428
       4559.799            0.00210        0.00427
       4562.336           -0.00590        0.00421
       4564.874           -0.00080        0.00418
       4567.412           -0.00510        0.00419
       4569.950            0.00160        0.00414
       4572.488            0.00420        0.00413
       4575.027           -0.00230        0.00414
       4577.566            0.00090        0.00415
       4580.106           -0.00740        0.00419
       4582.646            0.00340        0.00414
       4585.187            0.00040        0.00413
       4587.727            0.00330        0.00415
       4590.268           -0.00870        0.00414
       4592.810           -0.00710        0.00405
       4595.351            0.00180        0.00410
       4597.893            0.00410        0.00405
       4600.436            0.00310        0.00400
       4602.978            0.00680        0.00400
       4605.521           -0.00000        0.00405
       4608.064           -0.00040        0.00406
       4610.608           -0.00040        0.00401
       4613.152           -0.00070        0.00401
       4615.697            0.00490        0.00400
       4618.241           -0.00480        0.00397
       4620.787            0.00430        0.00396
       4623.332           -0.00150        0.00402
       4625.877           -0.00080        0.00400
       4628.423            0.00560        0.00395
       4630.970            0.00020        0.00395
       4633.517           -0.00580        0.00391
       4636.064            0.00160        0.00392
       4638.611           -0.00460        0.00385
       4641.159            0.00460        0.00383
       4643.707           -0.00410        0.00387
       4646.255           -0.00570        0.00387
       4648.804           -0.00260        0.00380
       4651.353           -0.00140        0.00382
       4653.902           -0.00510        0.00389
       4656.452           -0.00330        0.00391
       4659.002            0.00960        0.00391
       4661.553            0.00520        0.00389
       4664.104            0.00160        0.00389
       4666.654            0.00010        0.00385
       4669.206            0.00520        0.00389
       4671.757            0.00510        0.00389
       4674.310           -0.00200        0.00383
       4676.862           -0.00010        0.00385
       4679.415            0.00130        0.00383
       4681.967            0.00070        0.00382
       4684.521           -0.00220        0.00384
       4687.074            0.00050        0.00382
       4689.628            0.00380        0.00375
       4692.183            0.00170        0.00381
       4694.737            0.00780        0.00378
       4697.292            0.00540        0.00378
       4699.847           -0.00100        0.00374
       4702.403            0.00070        0.00374
       4704.959           -0.00390        0.00372
       4707.515            0.00350        0.00365
       4710.072            0.00230        0.00371
       4712.628           -0.00120        0.00372
       4715.186            0.00760        0.00373
       4717.743            0.00380        0.00372
       4720.301           -0.00070        0.00375
       4722.859           -0.00270        0.00365
       4725.417           -0.00030        0.00371
       4727.977           -0.00990        0.00368
       4730.535           -0.00720        0.00364
       4733.095            0.00250        0.00359
       4735.654            0.00460        0.00361
       4738.214            0.00120        0.00362
       4740.775            0.00390        0.00362
       4743.335            0.00600        0.00361
       4745.896           -0.00210        0.00359
       4748.458            0.00040        0.00357
       4751.020            0.00030        0.00358
       4753.582            0.00340        0.00357
       4756.144           -0.00490        0.00357
       4758.706            0.00030        0.00355
       4761.269            0.00160        0.00354
       4763.832            0.00230        0.00354
       4766.396            0.00640        0.00353
       4768.959            0.00080        0.00352
       4771.523           -0.00340        0.00357
       4774.088            0.00400        0.00353
       4776.653            0.00440        0.00357
       4779.218           -0.00010        0.00352
       4781.783            0.00520        0.00352
       4784.349            0.00080        0.00350
       4786.915           -0.00270        0.00352
       4789.481            0.00600        0.00353
       4792.047           -0.00190        0.00351
       4794.614            0.00010        0.00352
       4797.181            0.00210        0.00353
       4799.749            0.00310        0.00352
       4802.316           -0.00200        0.00351
       4804.885           -0.00090        0.00350
       4807.453            0.00180        0.00350
       4810.021           -0.00180        0.00351
       4812.591           -0.00070        0.00351
       4815.160           -0.00260        0.00354
       4817.729           -0.00010        0.00351
       4820.299            0.00390        0.00358
       4822.870            0.00110        0.00357
       4825.440            0.00640        0.00359
       4828.011           -0.00400        0.00354
       4830.582            0.00150        0.00358
       4833.153           -0.00120        0.00352
       4835.725           -0.00210        0.00357
       4838.297           -0.00200        0.00353
       4840.870            0.00090        0.00354
       4843.442            0.00180        0.00351
       4846.015            0.00590        0.00345
       4848.588           -0.00090        0.00344
