   Wavelength                Flux           Variance
3287.17488789     9.638512046e-17  1.09585951501e-31
3289.54658695   3.58032602038e-16   1.1006589937e-31
  3291.918286   4.37930305234e-16  1.11193281828e-31
3294.28998505  -2.10560198449e-16  9.91122919797e-32
3296.66168411  -1.92193788381e-16  1.00897262415e-31
3299.03338316  -1.39479629882e-16  1.01494727015e-31
3301.40508221  -3.08698780897e-16  9.26074542321e-32
3303.77678127   4.45690141997e-16  1.07034310027e-31
3306.14848032   3.36284201939e-16  1.00401298743e-31
3308.52017937  -2.41095497582e-16  8.78218379811e-32
3310.89187843    4.2545863004e-16  9.51486983564e-32
3313.26357748  -2.06949148949e-16  8.53495325667e-32
3315.63527653  -4.25967534885e-16  8.03363229414e-32
3318.00697559  -2.13587920072e-16  8.61525428064e-32
3320.37867464   9.60951596241e-17  8.80938231594e-32
3322.75037369   2.80123503222e-16  8.84100377432e-32
3325.12207275   1.65939292016e-16   8.5621632121e-32
 3327.4937718  -2.71431878976e-16  7.90384066078e-32
3329.86547085   8.87325267008e-18  7.96637811937e-32
3332.23716991  -8.22848219052e-17  7.34164932444e-32
3334.60886896   3.17039353526e-18  7.38887346184e-32
3336.98056801   2.16023171021e-16  7.47116789312e-32
3339.35226707  -1.67001793218e-16  6.39992151936e-32
3341.72396612  -2.92350217914e-17  6.90712516957e-32
3344.09566517   2.27406181852e-16  7.15929402786e-32
3346.46736423   5.90344366252e-17  6.58455384743e-32
3348.83906328   5.46842411332e-17  6.61243779072e-32
3351.21076233  -2.50671149252e-16  6.50188879639e-32
3353.58246139   1.24609931165e-16  6.97829558063e-32
3355.95416044   2.22005489686e-16  6.99705247791e-32
3358.32585949  -1.74340283146e-16  6.09317739708e-32
3360.69755855  -1.11999483083e-16  6.35593670265e-32
 3363.0692576   1.61756383407e-16  6.60849252402e-32
3365.44095665   4.22120551693e-16  6.69506749783e-32
3367.81265571   1.97740486745e-16  6.28256663642e-32
3370.18435476  -2.15992955458e-16  5.45656093267e-32
3372.55605381   2.28159349858e-16  6.01752910193e-32
3374.92775286   3.91870239203e-16  5.99797421793e-32
3377.29945192   6.88161826453e-17  5.36686918957e-32
3379.67115097   1.38175453366e-16  5.36696939552e-32
3382.04285002   7.31660450251e-17  5.39725278068e-32
3384.41454908   1.68128410319e-16  5.56141981365e-32
3386.78624813   4.21277683089e-16  5.96101357275e-32
3389.15794718   1.16380149777e-16  5.34913236411e-32
3391.52964624  -1.01006470939e-17  5.16381597286e-32
3393.90134529   1.70220838666e-16  5.28207996323e-32
3396.27304434   1.08535792701e-16  5.08852073657e-32
 3398.6447434  -1.97125448756e-17  4.73422416682e-32
3401.01644245   2.19648662756e-17  4.74395639753e-32
 3403.3881415   1.51803550549e-17  4.73612628604e-32
3405.75984056   2.13615783992e-17  4.62591690391e-32
3408.13153961  -1.21533597496e-16  4.29120212335e-32
3410.50323866  -2.36898650844e-16  3.93633223805e-32
3412.87493772  -5.87596472674e-17  4.20413197987e-32
3415.24663677  -1.85692142573e-16  3.99190787814e-32
3417.61833582   2.68838416935e-16   4.5661156761e-32
3419.99003488  -2.41244225976e-16  3.92431101571e-32
3422.36173393  -1.13938822086e-17  4.19602900523e-32
3424.73343298   3.23012201984e-16  4.38188641264e-32
3427.10513204   4.81956668101e-17  3.98029267464e-32
3429.47683109  -1.61602404572e-17  3.89414949983e-32
3431.84853014  -2.59723062341e-16  3.67860510816e-32
 3434.2202292  -5.56223693023e-17  3.74556830288e-32
3436.59192825  -2.29883256616e-16  3.74561430893e-32
 3438.9636273   7.73495024797e-17  4.06504325784e-32
3441.33532636   6.53175857253e-17  3.92572834046e-32
3443.70702541   1.89864232828e-17   3.7577632895e-32
