# SNID ztf20abghgix
# OBSERVER = Rich/Huddleston/Cummings/Wise
# RA 270.963125
# OBS_DATE 2025-05-02 10:19:59.37
# MJD 60797.43054826
# DEC 53.634
# INSTRUMENT KAST
#wavelength flux flux_err
3452.30703344 -0.06792478 0.09927835
3453.31741230 0.03613806 0.09473705
3454.32779116 0.19365430 0.09724425
3455.33817003 0.16554974 0.09488855
3456.34854889 0.11725300 0.08481963
3457.35892776 -0.07506615 0.08858446
3458.36930662 0.07252019 0.09159194
3459.37968548 0.02602643 0.08636129
3460.39006435 0.13834429 0.09431407
3461.40044321 0.17983747 0.08853009
3462.41082208 0.17526922 0.08363105
3463.42120094 0.15060829 0.09110776
3464.43157980 0.08291581 0.08056941
3465.44195867 0.09497487 0.08483894
3466.45233753 0.15539600 0.08238108
3467.46271640 0.15904985 0.08611419
3468.47309526 0.11186882 0.08624508
3469.48347412 -0.01513135 0.08865863
3470.49385299 0.08933134 0.08632394
3471.50423185 0.08409164 0.08631130
3472.51461072 0.28915638 0.08951523
3473.52498958 0.20907788 0.08176862
3474.53536844 0.06873359 0.07764454
3475.54574731 0.01860412 0.07478040
3476.55612617 0.12349477 0.07959826
3477.56650503 0.15664196 0.09228964
3478.57688390 0.16209489 0.10306965
3479.58726276 0.17320512 0.10148945
3480.59764163 -0.02993520 0.09819876
3481.60802049 -0.01479110 0.09858535
3482.61839935 0.17988530 0.09763151
3483.62877822 0.14054056 0.10082491
3484.63915708 0.16936967 0.09991505
3485.64953595 0.17966649 0.09543416
3486.65991481 -0.09904228 0.09353230
3487.67029367 0.07513791 0.09712846
3488.68067254 0.14196579 0.09109910
3489.69105140 -0.07010520 0.08717854
3490.70143027 0.11399461 0.08961345
3491.71180913 0.19182381 0.09461784
3492.72218799 0.18726562 0.09025899
3493.73256686 0.10655446 0.08922460
3494.74294572 0.09272185 0.09003641
3495.75332459 0.15875773 0.08847150
3496.76370345 0.21880265 0.08244022
3497.77408231 0.30802906 0.09123188
3498.78446118 0.20193182 0.08531893
3499.79484004 0.12347951 0.08316878
3500.80521891 0.17136239 0.08456405
3501.81559777 0.15905650 0.08268960
3502.82597663 0.13836376 0.08557721
3503.83635550 0.06354269 0.08595678
3504.84673436 0.14145452 0.08255054
3505.85711323 0.19523902 0.08380309
3506.86749209 0.22275351 0.07934324
3507.87787095 0.17933725 0.08514252
3508.88824982 0.11325721 0.08612426
3509.89862868 0.09845764 0.08695697
3510.90900755 0.02958070 0.08422858
3511.91938641 0.17600384 0.08131337
3512.92976527 0.13109028 0.07708223
3513.94014414 0.15929087 0.08266161
3514.95052300 0.14622238 0.08263848
3515.96090186 0.17029308 0.08482515
3516.97128073 0.11289819 0.08245239
3517.98165959 0.11866412 0.08325208
3518.99203846 0.09361546 0.07296974
3520.00241732 0.04597272 0.07679398
3521.01279618 -0.04185614 0.08058455
3522.02317505 0.05850919 0.07437871
3523.03355391 0.26948598 0.07765195
3524.04393278 -0.01088480 0.07842965
3525.05431164 0.17834100 0.08137101
3526.06469050 0.19213469 0.08160879
3527.07506937 0.17028162 0.07984778
3528.08544823 0.14243229 0.07835993
3529.09582710 0.14071304 0.08377858
3530.10620596 0.26561922 0.08681001
3531.11658482 0.22006950 0.08106972
3532.12696369 0.23377958 0.07616603
3533.13734255 0.11840361 0.08269615
3534.14772142 0.02802080 0.08058847
3535.15810028 0.10807097 0.08062122
3536.16847914 0.12532710 0.08320819
3537.17885801 0.28549471 0.08812483
3538.18923687 0.10348274 0.08558086
3539.19961574 -0.01626592 0.09107415
3540.20999460 0.07647280 0.09388631
3541.22037346 0.15893213 0.09551174
3542.23075233 0.21058440 0.10229304
3543.24113119 -0.07859432 0.10809918
3544.25151006 0.18862075 0.11051842
3545.26188892 0.10518239 0.10508068
3546.27226778 0.07421934 0.09780160
