@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.860
@SPECTRUM spectrum_04D1ff_619.dat
@SN-NAME 04D1ff
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 4.620
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.095            0.00000        0.59514
       4152.571            0.00000        0.40356
       4155.046            0.00000        0.63376
       4157.523            0.00000        0.52890
       4160.000            0.00000        0.57231
       4162.477            0.00000        0.39733
       4164.955            0.00000        0.86847
       4167.433            0.00000        0.46110
       4169.912            0.00000        0.42540
       4172.391            0.00000        0.39989
       4174.870            0.00000        0.69936
       4177.350            0.00000        0.41032
       4179.830            0.00000        0.69325
       4182.311            0.00000        0.41593
       4184.792           -0.12630        0.33847
       4187.273           -0.03520        0.26496
       4189.755           -0.06520        0.22154
       4192.238           -0.15440        0.19228
       4194.720            0.15300        0.16484
       4197.204            0.01040        0.13138
       4199.687            0.01100        0.10948
       4202.171            0.09970        0.10198
       4204.655           -0.02580        0.08346
       4207.140            0.05560        0.07398
       4209.625            0.00610        0.06181
       4212.111           -0.03450        0.05521
       4214.597            0.07060        0.05194
       4217.083            0.03010        0.04358
       4219.570            0.00940        0.03883
       4222.058            0.00810        0.03367
       4224.545           -0.01420        0.03160
       4227.033            0.01370        0.02829
       4229.522            0.01240        0.02634
       4232.011           -0.01590        0.02378
       4234.500           -0.02590        0.02179
       4236.990           -0.00900        0.02058
       4239.480           -0.00650        0.01942
       4241.970            0.01930        0.01848
       4244.461           -0.01490        0.01636
       4246.953            0.01980        0.01636
       4249.444           -0.00360        0.01564
       4251.937            0.00620        0.01431
       4254.429           -0.00820        0.01414
       4256.922           -0.00080        0.01321
       4259.416           -0.01270        0.01263
       4261.909           -0.01120        0.01236
       4264.403            0.00570        0.01176
       4266.898           -0.01520        0.01135
       4269.393            0.00630        0.01062
       4271.888           -0.00360        0.01051
       4274.384           -0.00170        0.01011
       4276.880           -0.00530        0.00979
       4279.376           -0.00780        0.00941
       4281.874           -0.01930        0.00901
       4284.371           -0.01880        0.00896
       4286.869            0.01300        0.00852
       4289.367            0.01190        0.00847
       4291.865           -0.01580        0.00813
       4294.364           -0.01320        0.00795
       4296.864            0.01550        0.00766
       4299.363           -0.00480        0.00743
       4301.863            0.00160        0.00722
       4304.364            0.00440        0.00709
       4306.865           -0.00760        0.00698
       4309.366            0.01280        0.00694
       4311.868           -0.01620        0.00691
       4314.370            0.01080        0.00685
       4316.873           -0.00570        0.00678
       4319.375            0.00320        0.00662
       4321.878            0.01570        0.00640
       4324.382            0.00600        0.00634
       4326.886           -0.00650        0.00618
       4329.391           -0.00900        0.00613
       4331.896           -0.00210        0.00601
       4334.400            0.00740        0.00589
       4336.906           -0.00700        0.00580
       4339.412            0.00820        0.00570
       4341.918           -0.00430        0.00558
       4344.425            0.00020        0.00562
       4346.932            0.00080        0.00550
       4349.440           -0.00250        0.00550
       4351.948            0.00350        0.00547
       4354.456            0.00470        0.00529
       4356.965           -0.00510        0.00527
       4359.474            0.01120        0.00529
       4361.983           -0.00100        0.00514
       4364.493            0.00380        0.00517
       4367.003            0.00140        0.00503
       4369.514           -0.00050        0.00502
       4372.024           -0.00630        0.00492
       4374.536            0.00420        0.00489
       4377.048            0.00550        0.00489
       4379.560           -0.00180        0.00481
       4382.072            0.00020        0.00478
       4384.585           -0.00190        0.00468
       4387.098           -0.00050        0.00465
       4389.612            0.00470        0.00459
       4392.125           -0.00080        0.00461
       4394.640            0.00280        0.00460
       4397.155            0.00860        0.00461
       4399.670            0.00000        0.00459
       4402.186            0.00410        0.00470
       4404.701           -0.00150        0.00463
       4407.217            0.00120        0.00463
       4409.734           -0.00860        0.00465
       4412.251           -0.00070        0.00464
       4414.768           -0.00110        0.00471
       4417.286           -0.00740        0.00461
       4419.804            0.00120        0.00460
       4422.322            0.00180        0.00455
       4424.841           -0.00120        0.00455
       4427.360            0.00400        0.00452
       4429.880            0.00070        0.00444
       4432.400            0.00460        0.00443
       4434.920           -0.00120        0.00434
       4437.441           -0.00060        0.00431
       4439.962           -0.00710        0.00430
       4442.483            0.00050        0.00424
       4445.005            0.00850        0.00426
       4447.527           -0.00490        0.00422
       4450.050            0.00040        0.00419
       4452.572           -0.01230        0.00415
       4455.096            0.00200        0.00410
       4457.619           -0.00820        0.00404
       4460.143            0.00300        0.00403
       4462.667           -0.00680        0.00399
       4465.192            0.00650        0.00402
       4467.717            0.00280        0.00399
       4470.243            0.00470        0.00398
       4472.768            0.00750        0.00416
       4475.294            0.00450        0.00419
       4477.821            0.00400        0.00394
       4480.348           -0.00280        0.00396
       4482.875            0.00460        0.00391
       4485.402            0.00340        0.00391
       4487.930           -0.00020        0.00384
       4490.458            0.00350        0.00388
       4492.987            0.00390        0.00393
       4495.516            0.00710        0.00388
       4498.045            0.00250        0.00389
       4500.575            0.00490        0.00395
       4503.105           -0.00190        0.00390
       4505.636           -0.00410        0.00389
       4508.167            0.00000        0.00386
       4510.697           -0.00060        0.00388
       4513.229           -0.00020        0.00388
       4515.761            0.00380        0.00384
       4518.293           -0.00180        0.00386
       4520.826           -0.00190        0.00379
       4523.358           -0.00020        0.00380
       4525.892           -0.00450        0.00383
       4528.425           -0.00150        0.00387
       4530.959            0.00590        0.00380
       4533.493            0.00470        0.00384
       4536.028            0.00190        0.00386
       4538.563            0.00400        0.00390
       4541.098           -0.00090        0.00386
       4543.634            0.00180        0.00386
       4546.170            0.00520        0.00383
       4548.706           -0.00330        0.00382
       4551.243            0.00310        0.00380
       4553.780            0.00450        0.00377
       4556.317           -0.00020        0.00372
       4558.855            0.00240        0.00373
       4561.393            0.00290        0.00375
       4563.932            0.00850        0.00371
       4566.470           -0.00040        0.00369
       4569.009            0.00040        0.00366
       4571.549            0.00050        0.00367
       4574.089            0.00120        0.00372
       4576.629            0.00270        0.00366
       4579.169            0.00560        0.00365
       4581.710            0.00820        0.00367
       4584.251            0.00540        0.00369
       4586.793            0.00630        0.00362
       4589.335           -0.00110        0.00362
       4591.877           -0.00380        0.00359
       4594.419            0.00390        0.00363
       4596.962            0.00450        0.00360
       4599.505            0.00230        0.00354
       4602.049           -0.00450        0.00352
       4604.593           -0.00080        0.00353
       4607.137            0.00450        0.00353
       4609.682            0.00460        0.00351
       4612.227           -0.00030        0.00353
       4614.772           -0.00150        0.00351
       4617.317            0.00320        0.00350
       4619.863            0.00010        0.00350
       4622.409            0.00190        0.00354
       4624.956            0.00570        0.00350
       4627.503           -0.00340        0.00353
       4630.050            0.00370        0.00346
       4632.598            0.00110        0.00348
       4635.146           -0.00210        0.00346
       4637.694            0.00310        0.00345
       4640.242            0.00010        0.00343
       4642.791            0.00110        0.00340
       4645.340            0.00120        0.00338
       4647.890            0.00060        0.00340
       4650.439            0.00040        0.00341
       4652.990           -0.00070        0.00340
       4655.541            0.00530        0.00347
       4658.091            0.00280        0.00342
       4660.643           -0.00230        0.00342
       4663.194           -0.00420        0.00347
       4665.746            0.00460        0.00349
       4668.298           -0.00320        0.00349
       4670.851            0.00480        0.00342
       4673.403           -0.00050        0.00343
       4675.956           -0.00130        0.00342
       4678.510            0.00210        0.00346
       4681.063            0.00260        0.00344
       4683.618            0.00270        0.00344
       4686.172            0.00780        0.00342
       4688.727           -0.00260        0.00338
       4691.282            0.00160        0.00340
       4693.837            0.00250        0.00337
       4696.393            0.00650        0.00336
       4698.949            0.00210        0.00334
       4701.505            0.00180        0.00330
       4704.062            0.00200        0.00332
       4706.619           -0.00160        0.00332
       4709.176           -0.00060        0.00331
       4711.734            0.00310        0.00332
       4714.292            0.00150        0.00332
       4716.850           -0.00110        0.00330
       4719.409            0.00120        0.00334
       4721.967           -0.00030        0.00333
       4724.526            0.00090        0.00332
       4727.086           -0.00560        0.00330
       4729.646            0.00270        0.00330
       4732.206           -0.00180        0.00329
       4734.767            0.00080        0.00326
       4737.327            0.00030        0.00325
       4739.888            0.00580        0.00326
       4742.450           -0.00230        0.00323
       4745.011           -0.00030        0.00325
       4747.573            0.00590        0.00325
       4750.136           -0.00020        0.00323
       4752.698            0.00550        0.00323
       4755.261           -0.00470        0.00323
       4757.825           -0.00710        0.00322
       4760.388           -0.00040        0.00317
       4762.952           -0.00310        0.00324
       4765.516            0.00020        0.00321
       4768.081           -0.00310        0.00320
       4770.646            0.00020        0.00322
       4773.210            0.00130        0.00323
       4775.776            0.00560        0.00322
       4778.342            0.00040        0.00327
       4780.908            0.00400        0.00324
       4783.474            0.00320        0.00325
       4786.041            0.00290        0.00321
       4788.607            0.00130        0.00322
       4791.175            0.00040        0.00320
       4793.743           -0.00260        0.00324
       4796.310            0.00110        0.00323
       4798.878           -0.00560        0.00322
       4801.447            0.00360        0.00322
       4804.016            0.00120        0.00321
       4806.585           -0.00100        0.00324
       4809.154           -0.00050        0.00322
       4811.724            0.00860        0.00327
       4814.294           -0.00000        0.00324
       4816.864           -0.00500        0.00329
       4819.435           -0.00130        0.00333
       4822.005            0.00240        0.00331
       4824.577           -0.00370        0.00329
       4827.148           -0.00500        0.00332
       4829.720            0.00100        0.00332
       4832.292           -0.00220        0.00330
       4834.864            0.00230        0.00329
       4837.437           -0.00240        0.00332
       4840.010            0.00090        0.00329
       4842.583           -0.00260        0.00323
       4845.157           -0.00670        0.00323
       4847.730           -0.00220        0.00321
