@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.332
@SPECTRUM spectrum_03D1fc_358.dat
@SN-NAME 03D1fc
       4861.039            0.03530        0.00446
       4863.590            0.03710        0.00455
       4866.143            0.04210        0.00457
       4868.695            0.03250        0.00450
       4871.248            0.03580        0.00444
       4873.800            0.04130        0.00450
       4876.354            0.03860        0.00451
       4878.907            0.03610        0.00450
       4881.461            0.04160        0.00454
       4884.015            0.04020        0.00457
       4886.570            0.03680        0.00453
       4889.125            0.02970        0.00454
       4891.680            0.03610        0.00453
       4894.235            0.03430        0.00453
       4896.791            0.03530        0.00451
       4899.347            0.03810        0.00452
       4901.903            0.03820        0.00452
       4904.460            0.03900        0.00448
       4907.017            0.04510        0.00447
       4909.574            0.03920        0.00440
       4912.132            0.04570        0.00442
       4914.689            0.04410        0.00439
       4917.248            0.04210        0.00437
       4919.806            0.04320        0.00437
       4922.365            0.03580        0.00435
       4924.924            0.04130        0.00435
       4927.483            0.03900        0.00437
       4930.043            0.04480        0.00441
       4932.603            0.03880        0.00440
       4935.163            0.04310        0.00440
       4937.724            0.04220        0.00436
       4940.285            0.05130        0.00441
       4942.846            0.05230        0.00443
       4945.407            0.05560        0.00448
       4947.969            0.04340        0.00441
       4950.531            0.04810        0.00448
       4953.093            0.05810        0.00448
       4955.656            0.06560        0.00449
       4958.219            0.06590        0.00479
       4960.782            0.06510        0.00477
       4963.345            0.06210        0.00476
       4965.909            0.06890        0.00459
       4968.473            0.05940        0.00456
       4971.038            0.06920        0.00460
       4973.602            0.06250        0.00460
       4976.167            0.06900        0.00466
       4978.732            0.05630        0.00450
       4981.298            0.05370        0.00449
       4983.864            0.05960        0.00450
       4986.430            0.06210        0.00449
       4988.996            0.05970        0.00452
       4991.563            0.06280        0.00452
       4994.130            0.06540        0.00460
       4996.697            0.06350        0.00459
       4999.265            0.06710        0.00468
       5001.833            0.05400        0.00455
       5004.401            0.06480        0.00448
       5006.969            0.06490        0.00449
       5009.538            0.06730        0.00451
       5012.107            0.05600        0.00441
       5014.676            0.06010        0.00443
       5017.246            0.06340        0.00442
       5019.815            0.06480        0.00441
       5022.386            0.06550        0.00440
       5024.956            0.06690        0.00442
       5027.527            0.06760        0.00439
       5030.098            0.07600        0.00448
       5032.669            0.07040        0.00443
       5035.241            0.06680        0.00439
       5037.812            0.07890        0.00446
       5040.385            0.07030        0.00437
       5042.957            0.06580        0.00430
       5045.530            0.07410        0.00434
       5048.103            0.07170        0.00435
       5050.676            0.07050        0.00436
       5053.250            0.05860        0.00432
       5055.824            0.06720        0.00430
       5058.397            0.07800        0.00443
       5060.972            0.07120        0.00443
       5063.547            0.07030        0.00436
       5066.122            0.08030        0.00439
       5068.697            0.07830        0.00439
       5071.272            0.08990        0.00443
       5073.848            0.08580        0.00443
       5076.424            0.07860        0.00433
       5079.000            0.08940        0.00438
       5081.577            0.08650        0.00437
       5084.154            0.08130        0.00436
       5086.731            0.08070        0.00431
       5089.309            0.07220        0.00430
       5091.886            0.07910        0.00432
       5094.464            0.08350        0.00437
       5097.042            0.08430        0.00437
       5099.621            0.08180        0.00434
       5102.200            0.08700        0.00438
       5104.779            0.08410        0.00432
       5107.358            0.09030        0.00437
       5109.938            0.08440        0.00436
       5112.518            0.09780        0.00441
       5115.098            0.09820        0.00449
       5117.678            0.09750        0.00450
       5120.259            0.10390        0.00452
       5122.840            0.10110        0.00453
       5125.421            0.11510        0.00463
       5128.003            0.10740        0.00458
       5130.584            0.10110        0.00451
       5133.167            0.09070        0.00448
       5135.749            0.10040        0.00457
       5138.332            0.11240        0.00474
       5140.915            0.09800        0.00460
       5143.498            0.09350        0.00457
       5146.081            0.09540        0.00458
       5148.665            0.11000        0.00469
       5151.249            0.10070        0.00462
       5153.833            0.10950        0.00470
       5156.417            0.09180        0.00446
       5159.002            0.09910        0.00451
       5161.587            0.10080        0.00450
       5164.172            0.09060        0.00437
       5166.758            0.09610        0.00436
       5169.344            0.10170        0.00435
       5171.930            0.09040        0.00423
       5174.516            0.09330        0.00422
       5177.103            0.09830        0.00432
       5179.689            0.10270        0.00430
       5182.276            0.10720        0.00432
       5184.864            0.10680        0.00443
       5187.452            0.10480        0.00432
       5190.040            0.10270        0.00432
       5192.627            0.11290        0.00447
       5195.216            0.11370        0.00456
       5197.805            0.10500        0.00451
       5200.394            0.11880        0.00459
       5202.983            0.10820        0.00449
       5205.572            0.11730        0.00447
       5208.162            0.11640        0.00442
       5210.752            0.12260        0.00438
       5213.342            0.09980        0.00426
       5215.933            0.11050        0.00432
       5218.523            0.11010        0.00425
       5221.114            0.11710        0.00439
       5223.706            0.10360        0.00424
       5226.297            0.10380        0.00428
       5228.889            0.09080        0.00420
       5231.481            0.10320        0.00422
       5234.073            0.09890        0.00420
       5236.666            0.10330        0.00423
       5239.258            0.10300        0.00426
       5241.852            0.09960        0.00421
       5244.445            0.10430        0.00424
       5247.039            0.10940        0.00420
       5249.632            0.10460        0.00415
       5252.226            0.10350        0.00420
       5254.821            0.09840        0.00416
       5257.415            0.11080        0.00415
       5260.010            0.11020        0.00414
       5262.605            0.09760        0.00402
       5265.200            0.09890        0.00398
       5267.796            0.09810        0.00393
       5270.392            0.09850        0.00396
       5272.988            0.08980        0.00396
       5275.584            0.08730        0.00396
       5278.181            0.08790        0.00400
       5280.777            0.08630        0.00395
       5283.375            0.09250        0.00396
       5285.972            0.09270        0.00395
       5288.569            0.09670        0.00396
       5291.167            0.10130        0.00399
       5293.765            0.09540        0.00401
       5296.364            0.10470        0.00401
       5298.962            0.10710        0.00398
       5301.561            0.10870        0.00398
       5304.160            0.11120        0.00403
       5306.759            0.10870        0.00400
       5309.359            0.11370        0.00399
       5311.958            0.11250        0.00398
       5314.559            0.11990        0.00402
       5317.159            0.11950        0.00405
       5319.759            0.10970        0.00399
       5322.360            0.11700        0.00397
       5324.961            0.11390        0.00398
       5327.562            0.12160        0.00399
       5330.164            0.11040        0.00397
       5332.766            0.11990        0.00397
       5335.368            0.11940        0.00397
       5337.970            0.11840        0.00392
       5340.572            0.12630        0.00393
       5343.175            0.11670        0.00388
       5345.778            0.11560        0.00391
       5348.381            0.12250        0.00391
       5350.984            0.11960        0.00393
       5353.588            0.11760        0.00392
       5356.192            0.11840        0.00392
       5358.796            0.12420        0.00389
       5361.400            0.11810        0.00385
       5364.005            0.11690        0.00385
       5366.610            0.12170        0.00386
       5369.215            0.12240        0.00384
       5371.820            0.12580        0.00383
       5374.426            0.12210        0.00386
       5377.032            0.11280        0.00386
       5379.638            0.11780        0.00386
       5382.244            0.11470        0.00385
       5384.851            0.11800        0.00386
       5387.457            0.11660        0.00382
       5390.064            0.11130        0.00382
       5392.671            0.11390        0.00379
       5395.279            0.11130        0.00376
       5397.886            0.12670        0.00380
       5400.494            0.11070        0.00378
       5403.103            0.11410        0.00377
       5405.711            0.11160        0.00375
       5408.319            0.10580        0.00374
       5410.928            0.12780        0.00372
       5413.538            0.11510        0.00371
       5416.146            0.11630        0.00373
       5418.756            0.10670        0.00375
       5421.366            0.11990        0.00376
       5423.976            0.11950        0.00377
       5426.586            0.12070        0.00373
       5429.196            0.11210        0.00373
       5431.807            0.11970        0.00374
       5434.418            0.11690        0.00372
       5437.029            0.12390        0.00375
       5439.641            0.11150        0.00378
       5442.252            0.12010        0.00376
       5444.864            0.11360        0.00372
       5447.476            0.11090        0.00371
       5450.088            0.10760        0.00372
       5452.701            0.09580        0.00371
       5455.313            0.10240        0.00372
       5457.926            0.10320        0.00370
       5460.540            0.09760        0.00371
       5463.153            0.09660        0.00372
       5465.767            0.09870        0.00370
       5468.380            0.10780        0.00371
       5470.995            0.10680        0.00366
       5473.609            0.10330        0.00367
       5476.224            0.10480        0.00369
       5478.838            0.10040        0.00367
       5481.453            0.10740        0.00366
       5484.068            0.11950        0.00365
       5486.684            0.09990        0.00367
       5489.299            0.09720        0.00367
       5491.915            0.10390        0.00368
       5494.531            0.09760        0.00366
       5497.147            0.11330        0.00369
       5499.764            0.10460        0.00371
       5502.381            0.10200        0.00372
       5504.998            0.10890        0.00369
       5507.615            0.11550        0.00371
       5510.232            0.10360        0.00372
       5512.850            0.11300        0.00375
       5515.468            0.10430        0.00373
       5518.086            0.09560        0.00369
       5520.704            0.10160        0.00373
       5523.323            0.09930        0.00370
       5525.941            0.09440        0.00369
       5528.560            0.09560        0.00368
       5531.179            0.10730        0.00366
       5533.799            0.10900        0.00370
       5536.418            0.09730        0.00372
       5539.038            0.09690        0.00375
       5541.658            0.10090        0.00381
       5544.278            0.09560        0.00380
       5546.899            0.08630        0.00384
       5549.520            0.09780        0.00381
       5552.140            0.09040        0.00375
       5554.761            0.09330        0.00372
       5557.383            0.09350        0.00376
       5560.004            0.09530        0.00388
       5562.626            0.08810        0.00382
       5565.248            0.09210        0.00383
       5567.870            0.08710        0.00387
       5570.492            0.09400        0.00640
       5573.115            0.09870        0.01120
       5575.738            0.08880        0.01182
       5578.360            0.08400        0.01179
       5580.984            0.07120        0.01181
       5583.607            0.09230        0.01086
       5586.231            0.08600        0.00553
       5588.854            0.08530        0.00373
       5591.479            0.08810        0.00373
       5594.103            0.08820        0.00378
       5596.727            0.07740        0.00373
       5599.352            0.08330        0.00376
       5601.977            0.07850        0.00379
       5604.602            0.08950        0.00379
       5607.227            0.08340        0.00378
       5609.853            0.08690        0.00377
       5612.479            0.08120        0.00374
       5615.104            0.08140        0.00367
       5617.730            0.08340        0.00368
       5620.357            0.07190        0.00372
       5622.983            0.06570        0.00372
       5625.610            0.07700        0.00373
       5628.237            0.07450        0.00372
       5630.864            0.08440        0.00366
       5633.491            0.07880        0.00361
       5636.119            0.07490        0.00367
       5638.747            0.07500        0.00365
       5641.375            0.07620        0.00368
       5644.003            0.07930        0.00370
       5646.631            0.06790        0.00366
       5649.260            0.07210        0.00369
       5651.889            0.08030        0.00366
       5654.518            0.06580        0.00358
       5657.146            0.06320        0.00362
       5659.776            0.07210        0.00360
       5662.405            0.06960        0.00362
       5665.035            0.06850        0.00361
       5667.665            0.07630        0.00367
       5670.295            0.07820        0.00370
       5672.926            0.07360        0.00367
       5675.556            0.07440        0.00369
       5678.187            0.07240        0.00369
       5680.818            0.07480        0.00365
       5683.449            0.07320        0.00368
       5686.081            0.06370        0.00368
       5688.712            0.07220        0.00374
       5691.344            0.07260        0.00373
       5693.976            0.06100        0.00383
       5696.608            0.07140        0.00371
       5699.240            0.07390        0.00375
       5701.873            0.06720        0.00373
       5704.505            0.06920        0.00369
       5707.139            0.07820        0.00369
       5709.771            0.06740        0.00367
       5712.405            0.08140        0.00370
       5715.039            0.07510        0.00371
       5717.672            0.07330        0.00369
       5720.306            0.07170        0.00373
       5722.940            0.07490        0.00373
       5725.575            0.08180        0.00375
       5728.209            0.07040        0.00371
       5730.844            0.07440        0.00374
       5733.479            0.07670        0.00371
       5736.114            0.08040        0.00371
       5738.749            0.08160        0.00376
       5741.384            0.09470        0.00397
       5744.020            0.08500        0.00370
       5746.656            0.07660        0.00371
       5749.292            0.07880        0.00370
       5751.928            0.07990        0.00372
       5754.564            0.07780        0.00369
       5757.201            0.07110        0.00366
       5759.838            0.08980        0.00378
       5762.475            0.07900        0.00370
       5765.112            0.07270        0.00372
       5767.749            0.08100        0.00373
       5770.387            0.07030        0.00370
       5773.024            0.07170        0.00371
       5775.663            0.07400        0.00373
       5778.301            0.08310        0.00370
       5780.939            0.07910        0.00375
       5783.577            0.09120        0.00385
       5786.216            0.07950        0.00374
       5788.855            0.09030        0.00376
       5791.494            0.09310        0.00376
       5794.133            0.08390        0.00378
       5796.772            0.09180        0.00383
       5799.412            0.08390        0.00375
       5802.052            0.09680        0.00387
       5804.692            0.08820        0.00379
       5807.332            0.08370        0.00378
       5809.972            0.08240        0.00379
       5812.613            0.08840        0.00377
       5815.253            0.09280        0.00384
       5817.895            0.08070        0.00376
       5820.535            0.09700        0.00386
       5823.177            0.08720        0.00383
       5825.818            0.07790        0.00380
       5828.459            0.08310        0.00379
       5831.102            0.07380        0.00380
       5833.743            0.08090        0.00382
       5836.385            0.09010        0.00386
       5839.028            0.07930        0.00379
       5841.670            0.08190        0.00387
       5844.313            0.08050        0.00384
       5846.956            0.07620        0.00382
       5849.599            0.09190        0.00391
       5852.242            0.07790        0.00385
       5854.886            0.08970        0.00395
       5857.529            0.08510        0.00395
       5860.173            0.08270        0.00415
       5862.817            0.08880        0.00441
       5865.461            0.08570        0.00447
       5868.105            0.08320        0.00456
       5870.750            0.09420        0.00472
       5873.395            0.08020        0.00447
       5876.039            0.07760        0.00428
       5878.684            0.08000        0.00420
       5881.329            0.09080        0.00431
       5883.975            0.08660        0.00496
       5886.620            0.08870        0.00541
       5889.266            0.08590        0.00562
       5891.912            0.10040        0.00614
       5894.558            0.09370        0.00602
       5897.204            0.08550        0.00542
       5899.851            0.10110        0.00502
       5902.497            0.09590        0.00473
       5905.144            0.08770        0.00417
       5907.791            0.08120        0.00408
       5910.438            0.09620        0.00432
       5913.085            0.10380        0.00443
       5915.732            0.09740        0.00434
       5918.380            0.09850        0.00435
       5921.028            0.09620        0.00446
       5923.676            0.09360        0.00430
       5926.324            0.09540        0.00429
       5928.972            0.10100        0.00450
       5931.621            0.10400        0.00447
       5934.270            0.09300        0.00436
       5936.918            0.08670        0.00430
       5939.567            0.09670        0.00431
       5942.216            0.09300        0.00415
       5944.866            0.09000        0.00418
       5947.515            0.09580        0.00427
       5950.165            0.09220        0.00441
       5952.814            0.08710        0.00437
       5955.464            0.09080        0.00430
       5958.115            0.09030        0.00430
       5960.765            0.08640        0.00416
       5963.416            0.09890        0.00410
       5966.066            0.09540        0.00418
       5968.717            0.09250        0.00418
       5971.368            0.09260        0.00422
       5974.019            0.09560        0.00430
       5976.670            0.10330        0.00437
       5979.322            0.09540        0.00424
       5981.974            0.09660        0.00427
       5984.625            0.09140        0.00410
       5987.277            0.09010        0.00404
       5989.929            0.09220        0.00404
       5992.582            0.08240        0.00395
       5995.234            0.09600        0.00411
       5997.887            0.09540        0.00414
       6000.540            0.08310        0.00400
       6003.192            0.08840        0.00408
       6005.846            0.08900        0.00405
       6008.499            0.09640        0.00410
       6011.152            0.08350        0.00396
       6013.806            0.08780        0.00398
       6016.459            0.09480        0.00401
       6019.114            0.09310        0.00404
       6021.768            0.09280        0.00400
       6024.422            0.08830        0.00396
       6027.076            0.08860        0.00401
       6029.731            0.08840        0.00405
       6032.386            0.09310        0.00407
       6035.041            0.09160        0.00408
       6037.696            0.09440        0.00411
       6040.351            0.09490        0.00412
       6043.006            0.09080        0.00405
       6045.662            0.08800        0.00398
       6048.317            0.09150        0.00403
       6050.973            0.09050        0.00407
       6053.629            0.09120        0.00405
       6056.285            0.09120        0.00410
       6058.942            0.09640        0.00415
       6061.598            0.09060        0.00403
       6064.255            0.09660        0.00412
       6066.912            0.09380        0.00413
       6069.568            0.08940        0.00403
       6072.226            0.09000        0.00406
       6074.883            0.09530        0.00409
       6077.540            0.09680        0.00409
       6080.198            0.09270        0.00406
       6082.855            0.08630        0.00398
       6085.513            0.08060        0.00389
       6088.171            0.09700        0.00409
       6090.830            0.09550        0.00410
       6093.488            0.10300        0.00410
       6096.146            0.08820        0.00413
       6098.805            0.08470        0.00396
       6101.464            0.09790        0.00408
       6104.123            0.09060        0.00404
       6106.782            0.08390        0.00392
       6109.441            0.08520        0.00391
       6112.101            0.08650        0.00393
       6114.760            0.08930        0.00397
       6117.419            0.07810        0.00380
       6120.080            0.08860        0.00394
       6122.739            0.08560        0.00393
       6125.399            0.09300        0.00399
       6128.060            0.08390        0.00388
       6130.720            0.08910        0.00393
       6133.381            0.09080        0.00400
       6136.042            0.08530        0.00405
       6138.703            0.08050        0.00403
       6141.364            0.07770        0.00396
       6144.025            0.08740        0.00410
       6146.686            0.09380        0.00413
       6149.348            0.08350        0.00401
       6152.009            0.08140        0.00395
       6154.671            0.07090        0.00383
       6157.333            0.08360        0.00396
       6159.995            0.08390        0.00397
       6162.657            0.07420        0.00386
       6165.320            0.07670        0.00393
       6167.982            0.07600        0.00402
       6170.645            0.08750        0.00411
       6173.308            0.07960        0.00405
       6175.971            0.07210        0.00399
       6178.634            0.07840        0.00396
       6181.297            0.07110        0.00386
       6183.960            0.07320        0.00387
       6186.624            0.08170        0.00395
       6189.288            0.07790        0.00391
       6191.951            0.08480        0.00403
       6194.615            0.07650        0.00391
       6197.279            0.08630        0.00411
       6199.944            0.07760        0.00406
       6202.608            0.07570        0.00399
       6205.272            0.07640        0.00403
       6207.937            0.07810        0.00413
       6210.602            0.07910        0.00401
       6213.267            0.08120        0.00401
       6215.932            0.07990        0.00410
       6218.597            0.07860        0.00404
       6221.263            0.07580        0.00404
       6223.928            0.07810        0.00409
       6226.594            0.08440        0.00414
       6229.260            0.07530        0.00421
       6231.926            0.07260        0.00445
       6234.592            0.06770        0.00451
       6237.258            0.07200        0.00464
       6239.924            0.08180        0.00480
       6242.591            0.07800        0.00457
       6245.257            0.08210        0.00431
       6247.924            0.07260        0.00409
       6250.591            0.06780        0.00395
       6253.258            0.06940        0.00431
       6255.925            0.07430        0.00446
       6258.593            0.07210        0.00446
       6261.260            0.07010        0.00459
       6263.928            0.07220        0.00461
       6266.596            0.07470        0.00425
       6269.263            0.07120        0.00420
       6271.931            0.07080        0.00417
       6274.600            0.07450        0.00415
       6277.268            0.07740        0.00418
       6279.936            0.07950        0.00426
       6282.605            0.06900        0.00439
       6285.273            0.08010        0.00456
       6287.942            0.07590        0.00445
       6290.611            0.07410        0.00446
       6293.280            0.06510        0.00488
       6295.950            0.07190        0.00606
       6298.619            0.07100        0.00613
       6301.289            0.07100        0.00637
       6303.958            0.07590        0.00656
       6306.628            0.05900        0.00604
       6309.298            0.08180        0.00490
       6311.968            0.06810        0.00445
       6314.638            0.07140        0.00422
       6317.308            0.07100        0.00413
       6319.979            0.07220        0.00420
       6322.649            0.07620        0.00428
       6325.320            0.07600        0.00462
       6327.991            0.06360        0.00446
       6330.662            0.06900        0.00440
       6333.333            0.07240        0.00443
       6336.004            0.06640        0.00433
       6338.675            0.07810        0.00417
       6341.347            0.07750        0.00416
       6344.018            0.08040        0.00436
       6346.690            0.07360        0.00422
       6349.362            0.07800        0.00434
       6352.034            0.07820        0.00452
       6354.706            0.07130        0.00442
       6357.378            0.07780        0.00471
       6360.050            0.07400        0.00513
       6362.723            0.07200        0.00505
       6365.396            0.05990        0.00471
