@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.679
@SPECTRUM spectrum_03D1co_307.dat
@SN-NAME 03D1co
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -4.127
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.419            0.00000        1.35882
       4153.867            0.00000        1.00152
       4156.315            0.00000        0.84686
       4158.764            0.00000        0.87563
       4161.213            0.00000        1.17271
       4163.662            0.00000        0.80550
       4166.112            0.00000        1.25882
       4168.562            0.00000        0.78560
       4171.013            0.00000        1.20909
       4173.465            0.00960        0.74213
       4175.917            0.35970        0.64962
       4178.369            0.27210        0.54409
       4180.821           -0.27320        0.46620
       4183.274            0.35120        0.41886
       4185.728            0.36370        0.35332
       4188.181            0.18330        0.31263
       4190.635            0.21260        0.27584
       4193.090            0.05530        0.25128
       4195.545            0.10180        0.22214
       4198.000            0.13010        0.19675
       4200.457            0.08230        0.17552
       4202.913           -0.08030        0.16233
       4205.370           -0.23190        0.14947
       4207.827            0.26340        0.13801
       4210.284           -0.02680        0.11889
       4212.742           -0.07560        0.10906
       4215.201           -0.07960        0.10237
       4217.660           -0.02830        0.09353
       4220.119           -0.01940        0.08638
       4222.579            0.05100        0.07998
       4225.039            0.02990        0.07567
       4227.499            0.02610        0.07086
       4229.960            0.00540        0.06704
       4232.421           -0.03690        0.06427
       4234.883           -0.01140        0.06115
       4237.345            0.03840        0.05893
       4239.808           -0.00990        0.05705
       4242.271            0.01670        0.05502
       4244.734            0.07740        0.05291
       4247.198           -0.05990        0.05154
       4249.662            0.05190        0.04920
       4252.127            0.02310        0.04771
       4254.592            0.05540        0.04636
       4257.057            0.01230        0.04514
       4259.523           -0.03690        0.04430
       4261.989            0.04280        0.04370
       4264.456           -0.01020        0.04186
       4266.923           -0.02650        0.04044
       4269.391           -0.00090        0.03929
       4271.858            0.09630        0.03821
       4274.327            0.02170        0.03709
       4276.795           -0.01630        0.03621
       4279.265           -0.01880        0.03591
       4281.734           -0.02830        0.03534
       4284.204            0.01520        0.03417
       4286.674            0.03030        0.03325
       4289.145           -0.02740        0.03242
       4291.617            0.02090        0.03161
       4294.088            0.02180        0.03046
       4296.560            0.00370        0.02924
       4299.032            0.00960        0.02830
       4301.505            0.05220        0.02720
       4303.978            0.00530        0.02601
       4306.452           -0.04650        0.02564
       4308.926            0.01180        0.02575
       4311.400            0.00950        0.02651
       4313.875           -0.01570        0.02738
       4316.350           -0.01500        0.02782
       4318.826           -0.03040        0.02775
       4321.302           -0.02060        0.02718
       4323.778           -0.00280        0.02661
       4326.255           -0.00520        0.02618
       4328.732            0.01090        0.02577
       4331.209            0.02470        0.02585
       4333.688           -0.03840        0.02559
       4336.166           -0.00380        0.02457
       4338.645            0.00650        0.02410
       4341.124            0.01160        0.02367
       4343.603            0.02090        0.02352
       4346.083            0.04120        0.02374
       4348.563            0.00800        0.02384
       4351.044            0.02290        0.02385
       4353.525            0.00600        0.02382
       4356.006           -0.00560        0.02369
       4358.488           -0.00120        0.02364
       4360.971           -0.03490        0.02391
       4363.454            0.02810        0.02370
       4365.937            0.02390        0.02346
       4368.420           -0.01180        0.02314
       4370.904            0.03220        0.02272
       4373.388           -0.00210        0.02245
       4375.873           -0.00100        0.02213
       4378.358           -0.01700        0.02151
       4380.843            0.01800        0.02112
       4383.329            0.03500        0.02115
       4385.815            0.02250        0.02060
       4388.302           -0.01920        0.02039
       4390.789            0.00840        0.02050
       4393.276           -0.04150        0.02079
       4395.764            0.00710        0.02060
       4398.251            0.02890        0.02046
       4400.740           -0.02420        0.02015
       4403.229            0.02200        0.01997
       4405.718           -0.00020        0.01990
       4408.208           -0.00230        0.01990
       4410.698            0.02350        0.01987
       4413.188           -0.03590        0.01999
       4415.679            0.01310        0.02003
       4418.170           -0.02780        0.01988
       4420.662           -0.01440        0.01967
       4423.154           -0.02650        0.01974
       4425.646           -0.00330        0.01963
       4428.139           -0.01680        0.01943
       4430.632           -0.01540        0.01926
       4433.125           -0.01280        0.01928
       4435.619            0.00230        0.01914
       4438.113            0.02670        0.01915
       4440.608           -0.00290        0.01910
       4443.103            0.03050        0.01928
       4445.598           -0.01270        0.01926
       4448.094            0.00120        0.01916
       4450.590            0.01550        0.01906
       4453.086            0.01850        0.01883
       4455.583            0.02060        0.01866
       4458.081           -0.01380        0.01849
       4460.578            0.03430        0.01846
       4463.076           -0.01600        0.01860
       4465.574           -0.00660        0.01871
       4468.073            0.00930        0.01885
       4470.572            0.02430        0.01901
       4473.072            0.00830        0.01901
       4475.571            0.00270        0.01896
       4478.072            0.00860        0.01890
       4480.572            0.02350        0.01886
       4483.073           -0.01940        0.01877
       4485.574            0.01540        0.01854
       4488.076            0.01880        0.01854
       4490.578            0.03970        0.01864
       4493.081            0.00290        0.01851
       4495.583            0.02830        0.01853
       4498.086           -0.00780        0.01853
       4500.590           -0.01240        0.01860
       4503.094            0.01670        0.01866
       4505.598           -0.00500        0.01870
       4508.103           -0.03210        0.01872
       4510.607           -0.02670        0.01860
       4513.113           -0.01230        0.01884
       4515.619           -0.03000        0.01924
       4518.125            0.02400        0.01823
       4520.631            0.02740        0.01813
       4523.138            0.01510        0.01804
       4525.645            0.02170        0.01802
       4528.153            0.00440        0.01785
       4530.661            0.01400        0.01769
       4533.169            0.02540        0.01762
       4535.677            0.00200        0.01747
       4538.187            0.02830        0.01768
       4540.696            0.03050        0.01768
       4543.205            0.02310        0.01800
       4545.715            0.02280        0.01753
       4548.226            0.03720        0.01741
       4550.736            0.02360        0.01728
       4553.248            0.00410        0.01724
       4555.759            0.00570        0.01731
       4558.271           -0.02410        0.01743
       4560.783            0.00310        0.01733
       4563.296            0.02160        0.01745
       4565.809           -0.01800        0.01738
       4568.322           -0.01110        0.01726
       4570.835            0.00330        0.01722
       4573.350            0.01280        0.01727
       4575.864           -0.02750        0.01718
       4578.378           -0.01760        0.01700
       4580.894           -0.00130        0.01691
       4583.409            0.01100        0.01682
       4585.925            0.00880        0.01673
       4588.441           -0.01650        0.01675
       4590.958           -0.01050        0.01669
       4593.474           -0.00730        0.01663
       4595.991            0.02630        0.01655
       4598.509            0.01220        0.01653
       4601.027            0.00410        0.01646
       4603.545            0.02150        0.01654
       4606.063            0.00830        0.01657
       4608.583            0.02080        0.01658
       4611.102            0.00740        0.01659
       4613.621            0.03760        0.01663
       4616.141            0.00130        0.01654
       4618.662            0.04760        0.01662
       4621.182            0.02470        0.01655
       4623.703            0.00830        0.01649
       4626.225            0.01400        0.01643
       4628.746           -0.01370        0.01638
       4631.268            0.01440        0.01636
       4633.791            0.02940        0.01628
       4636.313            0.03370        0.01621
       4638.836            0.01300        0.01610
       4641.360            0.03490        0.01603
       4643.883            0.01380        0.01589
       4646.408            0.01280        0.01588
       4648.932            0.00280        0.01583
       4651.457           -0.01750        0.01574
       4653.982            0.02130        0.01583
       4656.507            0.01540        0.01597
       4659.033           -0.00600        0.01592
       4661.560           -0.01710        0.01573
       4664.086            0.00200        0.01567
       4666.613            0.00890        0.01555
       4669.140           -0.01480        0.01542
       4671.667            0.01180        0.01544
       4674.195            0.00660        0.01544
       4676.723           -0.04160        0.01560
       4679.252           -0.01700        0.01551
       4681.781           -0.00810        0.01553
       4684.310           -0.00730        0.01544
       4686.839           -0.00230        0.01541
       4689.369            0.00560        0.01541
       4691.899            0.00800        0.01539
       4694.430           -0.00640        0.01530
       4696.961           -0.01490        0.01521
       4699.492            0.01060        0.01506
       4702.024            0.00640        0.01500
       4704.556            0.00720        0.01483
       4707.088            0.01070        0.01483
       4709.620           -0.02610        0.01492
       4712.153            0.01850        0.01495
       4714.687           -0.01170        0.01509
       4717.220           -0.01500        0.01514
       4719.754            0.01570        0.01518
       4722.288           -0.01620        0.01519
       4724.823            0.00660        0.01510
       4727.357           -0.00270        0.01494
       4729.893           -0.00160        0.01491
       4732.428            0.00140        0.01490
       4734.964            0.00160        0.01474
       4737.500            0.01120        0.01477
       4740.037           -0.00200        0.01481
       4742.574            0.01650        0.01480
       4745.111            0.01130        0.01483
       4747.648           -0.00290        0.01484
       4750.186            0.01790        0.01470
       4752.724            0.01980        0.01467
       4755.263           -0.01100        0.01459
       4757.801            0.00870        0.01451
       4760.340            0.00860        0.01442
       4762.880            0.01100        0.01437
       4765.419            0.03780        0.01440
       4767.960            0.00780        0.01430
       4770.500           -0.01500        0.01436
       4773.041            0.00980        0.01444
       4775.582            0.01630        0.01457
       4778.124           -0.00340        0.01450
       4780.665           -0.01080        0.01448
       4783.207            0.02040        0.01437
       4785.750            0.00720        0.01426
       4788.292            0.01900        0.01429
       4790.835            0.01800        0.01427
       4793.378            0.00140        0.01429
       4795.922           -0.01480        0.01427
       4798.466           -0.01030        0.01428
       4801.010            0.00770        0.01424
       4803.555            0.02110        0.01415
       4806.100            0.00850        0.01412
       4808.645            0.01930        0.01409
       4811.190           -0.00630        0.01414
       4813.736            0.01420        0.01419
       4816.282           -0.00040        0.01418
       4818.829            0.00910        0.01420
       4821.376            0.01910        0.01413
       4823.923            0.01050        0.01414
       4826.470            0.02760        0.01403
       4829.018           -0.00180        0.01393
       4831.566            0.01910        0.01398
       4834.114           -0.00850        0.01391
       4836.663            0.00680        0.01385
       4839.212           -0.00730        0.01399
       4841.761            0.00710        0.01376
       4844.311           -0.00610        0.01370
