@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.550
@SPECTRUM spectrum_04D4bq_562.dat
@SN-NAME 04D4bq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 5.130
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.307            0.00000        0.63552
       4151.782            0.00000        0.75438
       4154.257            0.00000        0.52316
       4156.733            0.00000        0.53822
       4159.209            0.00000        0.92841
       4161.686            0.00000        0.82813
       4164.163            0.00000        0.51023
       4166.641            0.00000        0.57759
       4169.119            0.00000        0.82255
       4171.597            0.00000        0.56322
       4174.076            0.00000        0.53697
       4176.555            0.00000        0.60351
       4179.035            0.00000        0.67405
       4181.515            0.00000        0.68048
       4183.996            0.12210        0.44547
       4186.477           -0.42220        0.46031
       4188.958           -0.00330        0.29361
       4191.439           -0.03940        0.24174
       4193.922           -0.10840        0.20665
       4196.404            0.09830        0.17725
       4198.888            0.06870        0.14456
       4201.371            0.01240        0.12596
       4203.854           -0.09130        0.11352
       4206.339            0.02130        0.09595
       4208.824            0.03600        0.08386
       4211.309            0.01280        0.07115
       4213.794           -0.10540        0.07002
       4216.280            0.03200        0.05359
       4218.767            0.05260        0.05286
       4221.253            0.03910        0.04497
       4223.740           -0.02720        0.04191
       4226.228           -0.00430        0.03644
       4228.716            0.04900        0.03403
       4231.204           -0.00360        0.03066
       4233.693           -0.02440        0.02891
       4236.182            0.03490        0.02763
       4238.672           -0.03160        0.02552
       4241.162           -0.02140        0.02248
       4243.652           -0.01210        0.02152
       4246.143            0.03000        0.02049
       4248.634           -0.02170        0.01935
       4251.126           -0.04800        0.01821
       4253.618           -0.02670        0.01704
       4256.110            0.02180        0.01627
       4258.604            0.01350        0.01560
       4261.097            0.02420        0.01529
       4263.590           -0.01140        0.01404
       4266.084            0.01780        0.01341
       4268.579            0.00090        0.01317
       4271.074            0.01310        0.01302
       4273.569           -0.00250        0.01228
       4276.064           -0.01390        0.01172
       4278.561           -0.01420        0.01131
       4281.057           -0.00330        0.01119
       4283.554           -0.01280        0.01072
       4286.051           -0.01400        0.01069
       4288.549           -0.00960        0.00974
       4291.047            0.00820        0.00961
       4293.545            0.01440        0.00928
       4296.044           -0.00810        0.00895
       4298.543           -0.00540        0.00870
       4301.043           -0.01810        0.00874
       4303.543            0.01720        0.00844
       4306.044            0.00610        0.00812
       4308.544            0.01130        0.00790
       4311.046            0.00600        0.00829
       4313.547            0.00650        0.00803
       4316.049           -0.00070        0.00802
       4318.552            0.00150        0.00773
       4321.055            0.00780        0.00761
       4323.558           -0.00120        0.00732
       4326.062            0.00730        0.00719
       4328.565            0.00630        0.00710
       4331.070           -0.00750        0.00702
       4333.575            0.00430        0.00703
       4336.080           -0.00120        0.00698
       4338.585            0.00010        0.00677
       4341.091           -0.02160        0.00679
       4343.597            0.01780        0.00661
       4346.104            0.02350        0.00679
       4348.611            0.01040        0.00649
       4351.119           -0.00270        0.00621
       4353.626            0.00550        0.00631
       4356.135           -0.00130        0.00622
       4358.643            0.00220        0.00611
       4361.152           -0.00010        0.00604
       4363.662            0.00750        0.00606
       4366.171            0.00540        0.00592
       4368.682            0.00000        0.00581
       4371.192            0.00180        0.00582
       4373.703            0.00440        0.00581
       4376.214            0.00050        0.00565
       4378.726            0.00310        0.00552
       4381.238            0.00430        0.00540
       4383.750            0.00160        0.00554
       4386.263            0.00720        0.00539
       4388.776            0.00640        0.00529
       4391.290           -0.00130        0.00536
       4393.804            0.00580        0.00543
       4396.318            0.00530        0.00532
       4398.833           -0.00190        0.00534
       4401.348           -0.00050        0.00515
       4403.864            0.00260        0.00520
       4406.379           -0.00550        0.00527
       4408.896           -0.00260        0.00521
       4411.412            0.00950        0.00520
       4413.929            0.00150        0.00517
       4416.446           -0.00900        0.00518
       4418.964            0.00860        0.00517
       4421.482            0.00800        0.00514
       4424.000            0.00210        0.00507
       4426.520           -0.00040        0.00510
       4429.039            0.00060        0.00503
       4431.558            0.00430        0.00498
       4434.078           -0.01210        0.00489
       4436.599            0.00310        0.00501
       4439.119            0.00630        0.00479
       4441.640            0.00080        0.00489
       4444.162            0.00930        0.00489
       4446.683           -0.00680        0.00480
       4449.206            0.00050        0.00474
       4451.728            0.00990        0.00481
       4454.250           -0.00420        0.00469
       4456.774            0.00280        0.00465
       4459.297            0.00630        0.00469
       4461.821           -0.00150        0.00461
       4464.346           -0.00290        0.00457
       4466.871           -0.00340        0.00463
       4469.396           -0.00290        0.00466
       4471.921            0.00240        0.00464
       4474.447           -0.00980        0.00454
       4476.973            0.00380        0.00465
       4479.500            0.00410        0.00456
       4482.026            0.00170        0.00454
       4484.553            0.00440        0.00460
       4487.081           -0.00160        0.00453
       4489.609            0.00150        0.00451
       4492.137            0.00650        0.00455
       4494.666            0.00450        0.00447
       4497.195            0.00130        0.00452
       4499.724            0.00110        0.00446
       4502.254            0.00360        0.00451
       4504.784           -0.00000        0.00452
       4507.314            0.00160        0.00451
       4509.845            0.00170        0.00442
       4512.376           -0.00760        0.00446
       4514.908            0.00760        0.00446
       4517.440            0.00360        0.00443
       4519.972            0.00210        0.00433
       4522.504            0.00320        0.00445
       4525.038           -0.00730        0.00437
       4527.571            0.00530        0.00447
       4530.104           -0.00330        0.00436
       4532.638           -0.00070        0.00431
       4535.173            0.00280        0.00440
       4537.707           -0.00440        0.00435
       4540.242            0.00050        0.00441
       4542.778            0.00220        0.00431
       4545.313            0.00540        0.00433
       4547.850            0.00200        0.00432
       4550.386            0.00920        0.00431
       4552.922            0.00370        0.00428
       4555.459            0.00580        0.00429
       4557.997            0.00160        0.00425
       4560.535            0.00400        0.00435
       4563.073           -0.00080        0.00426
       4565.611            0.00610        0.00421
       4568.150           -0.00340        0.00421
       4570.689           -0.00100        0.00430
       4573.229            0.00480        0.00419
       4575.769            0.00060        0.00413
       4578.309            0.01340        0.00420
       4580.850            0.00590        0.00418
       4583.391            0.00870        0.00415
       4585.932           -0.00400        0.00417
       4588.474            0.00670        0.00413
       4591.015            0.00490        0.00414
       4593.558            0.00440        0.00418
       4596.100            0.00560        0.00412
       4598.643            0.01230        0.00411
       4601.187            0.01040        0.00406
       4603.730            0.00110        0.00401
       4606.274            0.00210        0.00408
       4608.818            0.00400        0.00408
       4611.363            0.00580        0.00401
       4613.908            0.00210        0.00405
       4616.453            0.00970        0.00410
       4618.999           -0.00100        0.00410
       4621.545           -0.00120        0.00410
       4624.091            0.00210        0.00404
       4626.638           -0.00440        0.00405
       4629.185           -0.00270        0.00405
       4631.732            0.00680        0.00402
       4634.280            0.00800        0.00416
       4636.828            0.00530        0.00413
       4639.376            0.00240        0.00398
       4641.924            0.00100        0.00398
       4644.474            0.00480        0.00397
       4647.022            0.00710        0.00395
       4649.572           -0.00090        0.00389
       4652.122            0.00710        0.00390
       4654.672            0.00540        0.00394
       4657.223            0.00130        0.00393
       4659.774            0.00070        0.00397
       4662.325           -0.00480        0.00395
       4664.877            0.00960        0.00391
       4667.429            0.00320        0.00388
       4669.981            0.00100        0.00395
       4672.534            0.00350        0.00392
       4675.086            0.00620        0.00397
       4677.640            0.00160        0.00388
       4680.193            0.00320        0.00391
       4682.747            0.00260        0.00391
       4685.301            0.00090        0.00389
       4687.856            0.00560        0.00386
       4690.411           -0.00680        0.00386
       4692.966           -0.00230        0.00379
       4695.521            0.00480        0.00382
       4698.077            0.00110        0.00374
       4700.633            0.00050        0.00382
       4703.190           -0.00300        0.00378
       4705.747            0.00190        0.00377
       4708.304            0.00210        0.00376
       4710.861            0.00260        0.00375
       4713.418            0.00370        0.00377
       4715.977           -0.00080        0.00378
       4718.535            0.00200        0.00378
       4721.094            0.00100        0.00385
       4723.653            0.00290        0.00375
       4726.212            0.00190        0.00375
       4728.771            0.00360        0.00379
       4731.332           -0.00140        0.00371
       4733.892            0.00400        0.00382
       4736.453            0.00890        0.00379
       4739.013            0.00790        0.00384
       4741.575            0.00160        0.00380
       4744.136            0.00390        0.00374
       4746.698           -0.00370        0.00380
       4749.260            0.00050        0.00385
       4751.822            0.00410        0.00370
       4754.385           -0.00010        0.00376
       4756.948            0.00150        0.00370
       4759.512           -0.00250        0.00377
       4762.075           -0.00290        0.00366
       4764.639            0.00720        0.00370
       4767.204            0.00650        0.00361
       4769.768            0.00300        0.00372
       4772.333           -0.00100        0.00364
       4774.898            0.00210        0.00372
       4777.464            0.00240        0.00371
       4780.030            0.00640        0.00376
       4782.596            0.00820        0.00366
       4785.163            0.00780        0.00370
       4787.729           -0.00250        0.00365
       4790.296            0.00790        0.00366
       4792.864            0.00120        0.00365
       4795.431            0.00520        0.00376
       4798.000            0.00820        0.00369
       4800.567            0.00340        0.00373
       4803.136           -0.00420        0.00365
       4805.705            0.00400        0.00371
       4808.274            0.00590        0.00371
       4810.844            0.00570        0.00372
       4813.414            0.00690        0.00370
       4815.984            0.00480        0.00372
       4818.554           -0.00400        0.00372
       4821.125            0.00020        0.00370
       4823.696           -0.00020        0.00374
       4826.267            0.00670        0.00375
       4828.839            0.00110        0.00375
       4831.411           -0.00220        0.00365
       4833.983            0.00510        0.00363
       4836.555            0.00470        0.00364
       4839.128            0.00470        0.00370
       4841.701           -0.00080        0.00366
       4844.274            0.00840        0.00365
       4846.848           -0.00000        0.00367
       4849.422            0.00260        0.00361
       4851.997            0.01130        0.00355
