@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.640
@SPECTRUM spectrum_05D4ag_922.dat
@SN-NAME 05D4ag
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 14.030
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.130           -0.00104        0.00513
       4274.130            0.00686        0.00431
       4289.130            0.00385        0.00356
       4304.130           -0.00360        0.00308
       4319.130            0.00032        0.00286
       4334.130            0.00228        0.00258
       4349.130           -0.00288        0.00240
       4364.130           -0.00329        0.00227
       4379.130            0.00168        0.00211
       4394.130           -0.00110        0.00202
       4409.130           -0.00308        0.00203
       4424.130            0.00020        0.00197
       4439.130            0.00236        0.00189
       4454.130            0.00208        0.00180
       4469.130           -0.00017        0.00175
       4484.130            0.00149        0.00173
       4499.130           -0.00010        0.00173
       4514.130            0.00044        0.00169
       4529.130           -0.00072        0.00167
       4544.130            0.00193        0.00167
       4559.130            0.00047        0.00163
       4574.130            0.00209        0.00160
       4589.130            0.00114        0.00159
       4604.130           -0.00209        0.00155
       4619.130           -0.00103        0.00155
       4634.130            0.00212        0.00151
       4649.130            0.00178        0.00150
       4664.130            0.00390        0.00150
       4679.130            0.00085        0.00149
       4694.130            0.00458        0.00162
       4709.130            0.00162        0.00145
       4724.130           -0.00028        0.00144
       4739.130           -0.00278        0.00142
       4754.130            0.00556        0.00141
       4769.130           -0.00055        0.00140
       4784.130           -0.00058        0.00139
       4799.130           -0.00063        0.00140
       4814.130           -0.00063        0.00141
       4829.130            0.00283        0.00142
       4844.130           -0.00122        0.00153
       4859.130            0.00044        0.00135
       4874.130            0.00191        0.00133
       4889.130            0.00060        0.00136
       4904.130            0.00312        0.00135
       4919.130            0.00065        0.00131
       4934.130            0.00012        0.00131
       4949.130            0.00188        0.00131
       4964.130            0.00212        0.00142
       4979.130            0.00033        0.00129
       4994.130            0.00012        0.00129
       5009.130            0.00033        0.00125
       5024.130           -0.00085        0.00125
       5039.130            0.00049        0.00124
       5054.130           -0.00042        0.00136
       5069.130            0.00297        0.00124
       5084.130            0.00128        0.00123
       5099.130            0.00186        0.00123
       5114.130            0.00175        0.00122
       5129.130           -0.00058        0.00133
       5144.130            0.00068        0.00122
       5159.130           -0.00093        0.00121
       5174.130           -0.00042        0.00117
       5189.130           -0.00153        0.00120
       5204.130            0.00225        0.00135
       5219.130            0.00083        0.00121
       5234.130            0.00073        0.00122
       5249.130            0.00219        0.00121
       5264.130            0.00120        0.00118
       5279.130            0.00141        0.00129
       5294.130            0.00273        0.00120
       5309.130            0.00118        0.00120
       5324.130            0.00224        0.00119
       5339.130            0.00104        0.00130
       5354.130            0.00162        0.00118
       5369.130           -0.00009        0.00117
       5384.130            0.00203        0.00117
       5399.130            0.00285        0.00127
       5414.130            0.00105        0.00115
       5429.130            0.00160        0.00115
       5444.130            0.00047        0.00116
       5459.130            0.00244        0.00128
       5474.130            0.00166        0.00115
       5489.130           -0.00059        0.00116
       5504.130            0.00207        0.00117
       5519.130            0.00034        0.00128
       5534.130            0.00170        0.00117
       5549.130            0.00093        0.00120
       5564.130            0.00356        0.00135
       5579.130           -0.00107        0.00298
       5594.130            0.00034        0.00119
       5609.130           -0.00046        0.00119
       5624.130           -0.00076        0.00130
       5639.130            0.00128        0.00116
       5654.130            0.00177        0.00116
       5669.130            0.00095        0.00129
       5684.130            0.00219        0.00117
       5699.130            0.00034        0.00118
       5714.130            0.00184        0.00117
       5729.130            0.00226        0.00129
       5744.130            0.00270        0.00117
       5759.130            0.00252        0.00116
       5774.130            0.00432        0.00128
       5789.130            0.00353        0.00116
       5804.130            0.00242        0.00117
       5819.130            0.00259        0.00129
       5834.130            0.00102        0.00119
       5849.130            0.00001        0.00118
       5864.130            0.00025        0.00140
       5879.130            0.00319        0.00133
       5894.130            0.00504        0.00176
       5909.130            0.00161        0.00141
       5924.130            0.00339        0.00130
       5939.130            0.00228        0.00127
       5954.130            0.00198        0.00141
       5969.130            0.00131        0.00123
       5984.130            0.00393        0.00121
       5999.130            0.00182        0.00132
       6014.130            0.00278        0.00116
       6029.130            0.00358        0.00116
       6044.130            0.00459        0.00125
       6059.130            0.00365        0.00114
       6074.130            0.00255        0.00113
       6089.130            0.00204        0.00123
       6104.130            0.00383        0.00113
       6119.130           -0.00116        0.00122
       6134.130            0.00036        0.00114
       6149.130            0.00298        0.00114
       6164.130            0.00289        0.00124
       6179.130            0.00357        0.00115
       6194.130            0.00277        0.00113
       6209.130            0.00359        0.00125
       6224.130            0.00362        0.00118
       6239.130            0.00276        0.00132
       6254.130            0.00120        0.00138
       6269.130            0.00296        0.00124
       6284.130            0.00285        0.00138
       6299.130            0.00533        0.00153
       6314.130            0.00605        0.00125
       6329.130            0.00096        0.00140
       6344.130            0.00398        0.00116
       6359.130            0.00296        0.00139
       6374.130            0.00346        0.00117
       6389.130            0.00527        0.00114
       6404.130            0.00625        0.00119
       6419.130            0.00510        0.00111
       6434.130            0.00499        0.00118
       6449.130            0.00397        0.00109
       6464.130            0.00794        0.00124
       6479.130            0.00776        0.00126
       6494.130            0.00622        0.00119
       6509.130            0.00644        0.00117
       6524.130            0.00547        0.00128
       6539.130            0.00368        0.00121
       6554.130            0.00374        0.00143
       6569.130            0.00395        0.00126
       6584.130            0.00692        0.00127
       6599.130            0.00331        0.00113
       6614.130            0.00438        0.00109
       6629.130            0.00523        0.00121
       6644.130            0.00391        0.00108
       6659.130            0.00518        0.00118
       6674.130            0.00459        0.00107
       6689.130            0.00322        0.00107
       6704.130            0.00474        0.00118
       6719.130            0.00357        0.00107
       6734.130            0.00510        0.00117
       6749.130            0.00344        0.00108
       6764.130            0.00551        0.00116
       6779.130            0.00322        0.00106
       6794.130            0.00382        0.00106
       6809.130            0.00338        0.00116
       6824.130            0.00471        0.00126
       6839.130            0.00530        0.00150
       6854.130            0.00325        0.00119
       6869.130            0.00304        0.00153
       6884.130            0.00465        0.00145
       6899.130            0.00392        0.00131
       6914.130            0.00547        0.00147
       6929.130            0.00576        0.00129
       6944.130            0.00601        0.00148
       6959.130            0.00499        0.00122
       6974.130            0.00325        0.00138
       6989.130            0.00706        0.00125
       7004.130            0.00699        0.00117
       7019.130            0.00330        0.00122
       7034.130            0.00309        0.00109
       7049.130            0.00673        0.00132
       7064.130            0.00351        0.00114
       7079.130            0.00492        0.00125
       7094.130            0.00280        0.00112
       7109.130            0.00545        0.00109
       7124.130            0.00491        0.00122
       7139.130            0.00387        0.00115
       7154.130            0.00362        0.00127
       7169.130            0.00044        0.00123
       7184.130            0.00355        0.00141
       7199.130            0.00243        0.00125
       7214.130            0.00312        0.00127
       7229.130            0.00136        0.00129
       7244.130            0.00923        0.00255
       7259.130            0.00405        0.00147
       7274.130            0.00085        0.00195
       7289.130            0.00508        0.00184
       7304.130            0.00283        0.00162
       7319.130            0.00627        0.00210
       7334.130            0.00578        0.00177
       7349.130            0.00432        0.00179
       7364.130            0.00475        0.00174
       7379.130            0.00475        0.00155
       7394.130            0.00164        0.00155
       7409.130            0.00267        0.00140
       7424.130            0.00407        0.00142
       7439.130            0.00486        0.00146
       7454.130            0.00565        0.00137
       7469.130            0.00731        0.00152
       7484.130            0.00590        0.00175
       7499.130            0.00793        0.00129
       7514.130            0.00606        0.00149
       7529.130            0.00970        0.00171
       7544.130            0.00570        0.00141
       7559.130            0.00885        0.00139
       7574.130            0.00947        0.00181
       7589.130            0.00719        0.00160
       7604.130            0.00482        0.00328
       7619.130            0.00692        0.00274
       7634.130            0.00727        0.00231
       7649.130            0.00574        0.00201
       7664.130            0.00617        0.00163
       7679.130            0.00365        0.00153
       7694.130            0.00575        0.00144
       7709.130            0.00359        0.00218
       7724.130            0.00376        0.00205
       7739.130            0.00443        0.00171
       7754.130            0.00408        0.00238
       7769.130            0.00325        0.00187
       7784.130            0.00346        0.00189
       7799.130            0.00576        0.00232
       7814.130            0.00456        0.00205
       7829.130            0.00140        0.00187
       7844.130            0.00119        0.00225
       7859.130            0.00215        0.00255
       7874.130            0.00557        0.00240
       7889.130            0.00051        0.00219
       7904.130            0.00113        0.00200
       7919.130           -0.00196        0.00274
       7934.130            0.00179        0.00215
       7949.130            0.00293        0.00183
       7964.130            0.00443        0.00269
       7979.130            0.00825        0.00213
       7994.130            0.00094        0.00288
       8009.130            0.00240        0.00184
       8024.130            0.00420        0.00263
       8039.130            0.00579        0.00173
       8054.130            0.00241        0.00209
       8069.130            0.00317        0.00182
       8084.130            0.00486        0.00182
       8099.130            0.00403        0.00180
       8114.130            0.00406        0.00167
       8129.130            0.00392        0.00188
       8144.130            0.00752        0.00197
       8159.130            0.00340        0.00208
       8174.130            0.00079        0.00190
       8189.130            0.00507        0.00209
       8204.130            0.00570        0.00180
       8219.130            0.00310        0.00204
       8234.130            0.00130        0.00199
       8249.130            0.00141        0.00203
       8264.130            0.00370        0.00186
       8279.130            0.00395        0.00318
       8294.130           -0.00095        0.00362
       8309.130            0.00240        0.00297
       8324.130            0.00514        0.00206
       8339.130           -0.00007        0.00307
       8354.130            0.00434        0.00339
       8369.130           -0.00045        0.00251
       8384.130            0.00303        0.00258
       8399.130            0.00597        0.00389
       8414.130            0.00757        0.00277
       8429.130            0.00381        0.00360
       8444.130            0.00134        0.00260
       8459.130            0.00125        0.00310
       8474.130            0.00153        0.00272
