   Wavelength               Flux           Variance
3725.93921276  1.00547452581e-15  3.36287961255e-33
3728.31091181  1.01358412028e-15   3.3745257404e-33
3730.68261086  1.00487286489e-15  3.18292908432e-33
3733.05430992  9.65755898778e-16  3.04142092419e-33
3735.42600897  9.67683283321e-16  3.02526440697e-33
3737.79770802  9.53976781397e-16    3.163426522e-33
3740.16940708  9.40958159573e-16  3.28671956168e-33
3742.54110613  9.53921349055e-16  3.26505425064e-33
3744.91280518  9.26955734062e-16   3.1168444714e-33
3747.28450424  9.49584258912e-16  3.08678649578e-33
3749.65620329   9.7437946699e-16  3.13870829778e-33
3752.02790234  1.00476880089e-15  3.16331743084e-33
 3754.3996014  1.09674105505e-15  3.23769919476e-33
3756.77130045  1.01198842941e-15  3.24609813141e-33
 3759.1429995  9.64017108157e-16   3.2750194591e-33
3761.51469856  1.00018749355e-15  3.36478333338e-33
3763.88639761  9.94843872626e-16  3.36775088886e-33
3766.25809666  1.00809591701e-15   3.3508779942e-33
3768.62979571  1.03188544736e-15  3.35752295201e-33
3771.00149477   9.2454987117e-16  3.19251898543e-33
3773.37319382  9.13277438955e-16  3.01942599734e-33
3775.74489287  9.69652022248e-16  2.96094155165e-33
3778.11659193  9.32558337792e-16  2.89685618782e-33
3780.48829098  8.47522001114e-16  2.78140291364e-33
3782.85999003  8.05411962644e-16  2.69750933547e-33
3785.23168909  8.18019648282e-16   2.6944564667e-33
3787.60338814  9.25905026946e-16  2.85013561657e-33
3789.97508719  9.34812059281e-16  2.94393277742e-33
3792.34678625   9.5521186693e-16  2.93119914495e-33
 3794.7184853  9.01762443059e-16  2.88245455776e-33
3797.09018435  8.94347404996e-16  2.83430947833e-33
3799.46188341  8.61976698465e-16  2.70876645904e-33
3801.83358246  9.16859813055e-16   2.6098637011e-33
3804.20528151  9.37784955002e-16  2.52471618522e-33
3806.57698057  9.41995753225e-16  2.47811378181e-33
3808.94867962  9.96735783383e-16  2.43541300064e-33
3811.32037867  9.24553485227e-16  2.31312256387e-33
3813.69207773  8.88618572016e-16  2.23951554493e-33
3816.06377678  9.21411175198e-16  2.25587118018e-33
3818.43547583  9.78566586683e-16  2.24653328641e-33
3820.80717489  1.01364446822e-15  2.26842981098e-33
3823.17887394  9.17611558696e-16  2.19082540446e-33
3825.55057299  9.59806132097e-16  2.23992608836e-33
3827.92227205  1.03032053044e-15  2.37993147598e-33
 3830.2939711  1.06307741226e-15  2.50913693749e-33
3832.66567015  1.10933344777e-15  2.61322733604e-33
3835.03736921  1.13089556882e-15   2.5951836198e-33
3837.40906826  1.14708690063e-15  2.58928150105e-33
3839.78076731  1.27901780014e-15  2.65541366233e-33
3842.15246637  1.35271792072e-15  2.62466755547e-33
3844.52416542   1.3141652034e-15  2.52123968694e-33
3846.89586447  1.33275134925e-15  2.57543419855e-33
3849.26756353  1.32720925006e-15  2.68010460406e-33
3851.63926258  1.56503867394e-15  2.84333723907e-33
3854.01096163  1.57797627323e-15  2.82592041385e-33
3856.38266069  1.61503763263e-15  2.78307425758e-33
3858.75435974  1.72582525869e-15  2.91033275301e-33
3861.12605879  1.69596207039e-15  2.97779312669e-33
3863.49775785   1.8413609557e-15  3.03926728267e-33
 3865.8694569  1.92248246145e-15  3.06887169707e-33
3868.24115595   2.0024007115e-15  3.13366548578e-33
3870.61285501  2.04724800724e-15  3.16733478185e-33
3872.98455406  2.00202455176e-15  3.12539586671e-33
3875.35625311  2.01664584209e-15  3.17834249674e-33
3877.72795217  2.05303388726e-15  3.27532383512e-33
3880.09965122   2.0642698654e-15  3.34896057411e-33
3882.47135027  2.17988823002e-15  3.42744244113e-33
3884.84304933  2.20376732536e-15  3.42292859873e-33
3887.21474838  2.24628506442e-15  3.39329978753e-33
3889.58644743  2.29284013459e-15  3.36733563842e-33
3891.95814649  2.24790048276e-15  3.34109491186e-33
3894.32984554  2.28473870486e-15  3.40927948105e-33
3896.70154459  2.35614943198e-15  3.50509289823e-33
3899.07324365  2.37981622946e-15  3.49118192804e-33
 3901.4449427  2.42040801606e-15  3.46498947961e-33
3903.81664175  2.34652825441e-15  3.31558142573e-33
3906.18834081  2.26791152159e-15  3.17164017326e-33
3908.56003986  2.33289012943e-15  3.13765731851e-33
3910.93173891  2.45261372311e-15  3.11794512887e-33
3913.30343797  2.51726135305e-15  3.00116884096e-33
3915.67513702   2.4312292834e-15  2.77919671491e-33
3918.04683607  2.42310181374e-15  2.65554226201e-33
3920.41853513  2.36628240655e-15  2.61324357706e-33
3922.79023418  2.36969223419e-15  2.70692980923e-33
3925.16193323  2.38301198652e-15  2.88112012984e-33
3927.53363229  2.51052427321e-15  3.04791551004e-33
3929.90533134  2.42704134708e-15  3.08321692494e-33
3932.27703039  2.32922511165e-15  3.11775747701e-33
3934.64872945  2.18618442406e-15  3.09915841419e-33
 3937.0204285  2.31133208914e-15  3.17068281492e-33
3939.39212755  2.57210203812e-15  3.32190331634e-33
3941.76382661  2.64586574115e-15  3.36473648793e-33
3944.13552566  2.72739090153e-15  3.35233452686e-33
3946.50722471  2.84980122874e-15  3.29376441436e-33
3948.87892377  2.76835096624e-15  3.09844123891e-33
3951.25062282  2.66940516071e-15  2.91148385149e-33
3953.62232187  2.62247622747e-15  2.79859949836e-33
3955.99402093  2.64091781316e-15  2.83246529974e-33
3958.36571998  2.68109520633e-15  2.98588379819e-33
3960.73741903  2.55750395897e-15  3.09303458423e-33
3963.10911809  2.57357609732e-15  3.23802372862e-33
3965.48081714  2.49029514084e-15   3.3095277905e-33
3967.85251619  2.34785283158e-15  3.28477692346e-33
3970.22421525  2.30022343998e-15  3.26035184039e-33
 3972.5959143  2.38030612597e-15  3.35328438984e-33
3974.96761335  2.42954544747e-15  3.47863997546e-33
3977.33931241  2.45446134469e-15  3.55618226473e-33
3979.71101146  2.37887853184e-15  3.56618997937e-33
3982.08271051  2.26836919955e-15  3.53872576523e-33
3984.45440957  2.24894380221e-15   3.6031620154e-33
3986.82610862  2.20363711207e-15  3.61599923645e-33
3989.19780767  2.21751242815e-15  3.60492542235e-33
3991.56950673  2.15575131125e-15  3.53840552455e-33
3993.94120578  2.13270109116e-15  3.52016473454e-33
3996.31290483  2.16052099752e-15   3.5126450624e-33
3998.68460389  2.10312883402e-15  3.46058377274e-33
4001.05630294  2.04501862787e-15  3.34569355552e-33
4003.42800199  2.12654619996e-15  3.28637377449e-33
4005.79970105  2.13721737662e-15   3.2309016556e-33
 4008.1714001  2.15964112373e-15  3.20455956718e-33
4010.54309915  2.15761191974e-15  3.11489459786e-33
4012.91479821  2.22638980565e-15  3.11065020442e-33
4015.28649726   2.2930826017e-15  3.06041753615e-33
4017.65819631  2.29145234545e-15  2.98110702574e-33
4020.02989537  2.31314616475e-15  2.98405585788e-33
4022.40159442  2.33820509582e-15  3.02821911721e-33
4024.77329347   2.4271487213e-15  3.07511065635e-33
4027.14499253  2.42958937185e-15   3.0321393131e-33
4029.51669158  2.45160285722e-15   2.9564168882e-33
4031.88839063  2.49372120794e-15  2.92795817609e-33
4034.26008969  2.49720941923e-15  2.98443481046e-33
4036.63178874  2.62027415669e-15  3.06372082246e-33
4039.00348779  2.60266626113e-15  3.00367114651e-33
4041.37518685  2.57509657985e-15  2.96781073477e-33
 4043.7468859  2.68333129314e-15  2.99634751819e-33
4046.11858495  2.72976807223e-15  3.00842234642e-33
4048.49028401  2.77394075386e-15  3.01276289544e-33
4050.86198306  2.78929609018e-15   2.9988235384e-33
4053.23368211  2.73110512545e-15  3.01640023074e-33
4055.60538117   2.8076912364e-15   3.0545873503e-33
4057.97708022  2.82290313977e-15  3.05119326325e-33
4060.34877927  2.79551854094e-15  3.05592391931e-33
4062.72047833  2.75075900259e-15  3.03006543366e-33
4065.09217738  2.79349262531e-15  3.08268556673e-33
4067.46387643  2.88372035345e-15   3.1828227772e-33
4069.83557549  2.83204934265e-15  3.16001313821e-33
4072.20727454  2.77136811067e-15  3.18833456343e-33
4074.57897359  2.92644652327e-15  3.31377937099e-33
4076.95067265  2.90290598906e-15   3.3167914304e-33
 4079.3223717  2.87912786659e-15  3.28505763992e-33
4081.69407075  2.81999500426e-15  3.21289821151e-33
4084.06576981  2.81861162077e-15  3.15757159415e-33
4086.43746886  2.68165436516e-15  3.07856438467e-33
4088.80916791  2.72133400395e-15  3.12927561886e-33
4091.18086697  2.73855469196e-15  3.23884746806e-33
4093.55256602  2.69641501612e-15   3.2624370801e-33
4095.92426507  2.79460138767e-15  3.33473319622e-33
4098.29596413  2.73106167657e-15  3.30823821379e-33
4100.66766318  2.78951457738e-15  3.33766646773e-33
4103.03936223  2.82645395589e-15  3.30180565711e-33
4105.41106129   2.7926384036e-15  3.24726148742e-33
4107.78276034  2.75630332068e-15  3.22373263204e-33
4110.15445939    2.769066059e-15  3.17187286006e-33
4112.52615845  2.76481971403e-15  3.10865818196e-33
 4114.8978575   2.7180479023e-15  3.02850156222e-33
4117.26955655  2.71701462072e-15  2.96506635248e-33
4119.64125561  2.71183124469e-15  2.94864724503e-33
4122.01295466  2.69399994617e-15  2.96214001362e-33
4124.38465371   2.6902988907e-15  2.95952845453e-33
4126.75635277  2.62999492205e-15  2.86500391947e-33
4129.12805182  2.67188989052e-15  2.84188227511e-33
4131.49975087  2.71343807481e-15  2.85353635887e-33
4133.87144993  2.65592220236e-15  2.82325319955e-33
4136.24314898  2.72720104245e-15  2.83077158348e-33
4138.61484803  2.76268524945e-15  2.82534467226e-33
4140.98654709  2.66573749869e-15  2.76673656461e-33
4143.35824614  2.66856364421e-15  2.77655332387e-33
4145.72994519  2.69484752934e-15  2.82292311609e-33
4148.10164425  2.72630046274e-15  2.84113482775e-33
 4150.4733433  2.93628657456e-15  2.89968621404e-33
4152.84504235  2.89023825316e-15  2.85837553959e-33
4155.21674141  2.82324144549e-15  2.80760929768e-33
4157.58844046  2.80754227127e-15  2.75095437605e-33
4159.96013951  2.81578918746e-15  2.74581724847e-33
4162.33183857  2.91353574448e-15    2.781563877e-33
4164.70353762  2.92061944616e-15  2.79785674155e-33
4167.07523667  2.95069618511e-15    2.781597407e-33
4169.44693572   2.9591761098e-15  2.77382176878e-33
4171.81863478  2.84138672713e-15   2.7189944891e-33
4174.19033383   2.8376248836e-15  2.71414716568e-33
4176.56203288  2.78787926103e-15   2.7176113154e-33
4178.93373194     2.76360783e-15   2.6999787982e-33
4181.30543099  2.83187995908e-15  2.70026168851e-33
4183.67713004  2.95205882724e-15  2.70124528808e-33
 4186.0488291  2.76526952856e-15  2.61817064826e-33
4188.42052815  2.69358010544e-15  2.60782151064e-33
 4190.7922272  2.71611651882e-15  2.64488958353e-33
4193.16392626  2.63996990565e-15  2.63940188557e-33
4195.53562531  2.74368316024e-15  2.67158763842e-33
4197.90732436  2.62910443613e-15  2.62573907785e-33
4200.27902342  2.57868505738e-15  2.57238455218e-33
4202.65072247  2.60496614695e-15  2.56567781963e-33
4205.02242152  2.50266001637e-15  2.52422504886e-33
4207.39412058  2.46908485096e-15  2.47997102512e-33
4209.76581963   2.5774672971e-15  2.43695083048e-33
4212.13751868  2.52817553996e-15  2.39365901685e-33
4214.50921774  2.53877431842e-15  2.46010945775e-33
4216.88091679  2.53923215117e-15   2.4876884883e-33
4219.25261584  2.46604865655e-15  2.42815587534e-33
 4221.6243149  2.32412858469e-15  2.34579849533e-33
4223.99601395  2.48484112333e-15  2.39318258261e-33
  4226.367713  2.37127780005e-15  2.37945867331e-33
4228.73941206  2.30915032933e-15  2.35046157661e-33
4231.11111111  2.30637162688e-15  2.34186145415e-33
4233.48281016  2.31796430693e-15  2.31170196931e-33
4235.85450922  2.29284594082e-15  2.27460253497e-33
4238.22620827  2.32664862086e-15  2.29462778031e-33
4240.59790732  2.28436079961e-15  2.29635687777e-33
4242.96960638  2.31742411309e-15  2.27817057792e-33
4245.34130543  2.20175725006e-15  2.22005210178e-33
4247.71300448  2.19311209425e-15  2.23119030761e-33
4250.08470354  2.24168072443e-15  2.25719355982e-33
4252.45640259  2.20566579321e-15  2.21210992953e-33
4254.82810164  2.10713583358e-15  2.13640648573e-33
 4257.1998007   2.0818781209e-15  2.07893317103e-33
4259.57149975  2.11400075149e-15  2.09604548937e-33
 4261.9431988  2.18335040449e-15   2.1512162132e-33
4264.31489786  2.09603341478e-15  2.14519285645e-33
4266.68659691  2.08218242461e-15  2.12760513696e-33
4269.05829596  2.03215057192e-15  2.06566960207e-33
4271.42999502  2.00087589875e-15  2.02866432578e-33
4273.80169407  1.98880325247e-15  2.00918840163e-33
4276.17339312  2.00777811716e-15  2.00816150654e-33
4278.54509218  2.03624012854e-15   2.0179268774e-33
4280.91679123  1.99494360967e-15  1.97002056679e-33
4283.28849028  1.98979116257e-15  1.88543720319e-33
4285.66018934  1.99665516415e-15  1.83878046146e-33
4288.03188839  1.96505222252e-15  1.81739368412e-33
4290.40358744  1.95558134676e-15  1.80571373338e-33
 4292.7752865  1.90934848211e-15  1.77580373955e-33
4295.14698555   1.8452180915e-15  1.78112975824e-33
 4297.5186846  1.92945900366e-15  1.88201198192e-33
4299.89038366  1.91480482336e-15  1.97727405066e-33
4302.26208271  1.84287752633e-15  2.01958974534e-33
4304.63378176  1.88981214085e-15  2.02448751645e-33
4307.00548082  1.90282128529e-15  1.94998438246e-33
4309.37717987  1.86160960438e-15  1.88086791521e-33
4311.74887892  1.92147928978e-15  1.91431117051e-33
4314.12057798  1.91147097112e-15  1.97626506844e-33
4316.49227703  1.94923567767e-15  2.02863992526e-33
4318.86397608  2.03215725909e-15  2.04948187228e-33
4321.23567514  1.99956292423e-15  1.98361251885e-33
4323.60737419   1.9672826972e-15  1.90524863486e-33
4325.97907324  1.93687255663e-15  1.88411783531e-33
 4328.3507723   1.9123847866e-15  1.91247767306e-33
4330.72247135  1.90123655012e-15  1.97040417944e-33
 4333.0941704  2.01116012811e-15   2.0327573113e-33
4335.46586946  2.04775250256e-15  2.01786956462e-33
4337.83756851  1.99241292992e-15  1.97243853682e-33
4340.20926756  2.06536722425e-15  2.03451281507e-33
4342.58096662  2.05252839442e-15  2.07603939992e-33
4344.95266567  2.09781789176e-15  2.10860016229e-33
4347.32436472  2.12517952439e-15  2.11816014385e-33
4349.69606378  2.06950784572e-15  2.09716893917e-33
4352.06776283  2.09151295731e-15  2.07686461259e-33
4354.43946188    2.079959818e-15  2.05729746093e-33
4356.81116094  2.16052915528e-15   2.0645689984e-33
4359.18285999  2.22149664939e-15  2.08394218287e-33
4361.55455904  2.28744730313e-15  2.11574723009e-33
 4363.9262581  2.26336269814e-15  2.09909688632e-33
4366.29795715  2.21894511946e-15  2.02678192286e-33
 4368.6696562  2.20721573544e-15  1.98675062117e-33
4371.04135526  2.21769561916e-15   2.0195694759e-33
4373.41305431  2.19785598863e-15  2.04509931135e-33
4375.78475336  2.23058356989e-15  2.06531807987e-33
4378.15645242  2.21400536853e-15  2.06054275153e-33
4380.52815147  2.18014751106e-15  2.06903256303e-33
4382.89985052  2.20340141415e-15  2.07906568131e-33
4385.27154958  2.29530172808e-15  2.08901774338e-33
4387.64324863  2.33157093234e-15   2.0775273468e-33
4390.01494768  2.30426852694e-15  2.06077285715e-33
4392.38664674  2.30951374693e-15  2.09064184283e-33
4394.75834579  2.33890171035e-15  2.12558236387e-33
4397.13004484  2.40978483309e-15  2.14017250755e-33
 4399.5017439  2.36416310744e-15   2.1062117138e-33
4401.87344295   2.3535575415e-15   2.1233759574e-33
  4404.245142  2.31326837408e-15  2.12794279127e-33
4406.61684106  2.26534444884e-15  2.10436744382e-33
4408.98854011  2.30037849308e-15  2.09914282256e-33
4411.36023916  2.36691004854e-15  2.11703231538e-33
4413.73193822  2.35552784042e-15  2.11691719378e-33
4416.10363727  2.35203482253e-15  2.11078791121e-33
4418.47533632   2.3662658504e-15  2.10301172536e-33
4420.84703538  2.32931937239e-15  2.08422208106e-33
4423.21873443  2.32125301791e-15  2.08769170146e-33
4425.59043348  2.30844172757e-15  2.07401712038e-33
4427.96213254  2.28497100331e-15  2.06963804721e-33
4430.33383159   2.3164019933e-15  2.09200214394e-33
4432.70553064  2.37010819467e-15  2.11601180965e-33
 4435.0772297  2.35195692679e-15  2.09880366297e-33
4437.44892875  2.36531475294e-15  2.06963212844e-33
 4439.8206278    2.360370827e-15  2.04032887411e-33
4442.19232686  2.38629984086e-15  2.03588912336e-33
4444.56402591  2.49288779672e-15  2.07855418118e-33
4446.93572496  2.49281728647e-15  2.11148594507e-33
4449.30742402  2.50074888043e-15  2.13166756272e-33
4451.67912307   2.5905155673e-15  2.16798186964e-33
4454.05082212  2.61919802416e-15  2.18909238149e-33
4456.42252118   2.6137159744e-15  2.20292508462e-33
4458.79422023  2.66649545986e-15  2.23932831197e-33
4461.16591928  2.72665602749e-15  2.24728991199e-33
4463.53761834  2.72651360837e-15  2.21822662865e-33
4465.90931739  2.69500285942e-15  2.20349195621e-33
4468.28101644  2.74479374593e-15  2.22661622782e-33
 4470.6527155  2.74802757806e-15  2.24632507519e-33
4473.02441455  2.77012807687e-15  2.24939526187e-33
 4475.3961136   2.8348961905e-15   2.2576885759e-33
4477.76781266  2.81984013175e-15   2.2476833943e-33
4480.13951171  2.87336168342e-15  2.27171065929e-33
4482.51121076  2.95581729949e-15  2.31961546453e-33
4484.88290982  3.02175806975e-15  2.35971047734e-33
4487.25460887  3.04335486805e-15  2.37208823652e-33
4489.62630792  2.97761377087e-15  2.35130741394e-33
4491.99800698    2.910294778e-15  2.35246582157e-33
4494.36970603  2.96490249564e-15  2.36039033707e-33
4496.74140508  3.04456277438e-15   2.3584815094e-33
4499.11310414  3.01329740308e-15  2.33188897894e-33
4501.48480319  3.04183289326e-15  2.33055625642e-33
4503.85650224   3.0879565216e-15  2.35241317762e-33
 4506.2282013  3.09153551257e-15  2.35686993159e-33
4508.59990035   3.1216915374e-15  2.34274430766e-33
