   Wavelength                Flux           Variance
3287.17488789   1.22851727784e-16  9.03870415422e-32
3289.54658695   4.74266264712e-17  8.71741496735e-32
  3291.918286  -9.10571356864e-17   8.2322140335e-32
3294.28998505  -7.13074564158e-17  8.09253292615e-32
3296.66168411   8.23951177811e-17  8.13474459255e-32
3299.03338316  -1.60020772042e-16  7.90326604252e-32
3301.40508221  -1.08223557619e-16  7.76238361464e-32
3303.77678127  -2.95987025423e-16  7.41564378245e-32
3306.14848032  -2.73251341714e-16  7.18835150555e-32
3308.52017937  -2.58142752452e-16  6.84586254865e-32
3310.89187843  -2.06865441273e-16  6.51181133356e-32
3313.26357748   4.74728584312e-17  6.72610809298e-32
3315.63527653    1.4860553151e-16  6.89040858895e-32
3318.00697559   -1.7393636701e-17  6.68273524124e-32
3320.37867464  -2.58885074555e-17  6.79470123389e-32
3322.75037369   2.31827851046e-16   6.5942523503e-32
3325.12207275   3.09571162029e-17  6.29920766562e-32
 3327.4937718  -2.43262058747e-17  6.32183931301e-32
3329.86547085   4.50784728929e-16  6.70337715608e-32
3332.23716991    1.7826137643e-16  6.51203269745e-32
3334.60886896   1.99606088703e-16  6.18794880211e-32
3336.98056801   3.96085258654e-16  6.01437338919e-32
3339.35226707   3.20251277441e-16  5.92560633914e-32
3341.72396612   4.33559151876e-16  5.92990898825e-32
3344.09566517   1.49445195819e-16  5.52053387533e-32
3346.46736423  -1.24038246634e-16  5.06870136543e-32
3348.83906328  -4.25487221087e-16  4.65080428207e-32
3351.21076233   1.51777730656e-16  5.29187140116e-32
3353.58246139   3.01005749253e-16  5.37562287157e-32
3355.95416044  -6.64251064399e-17  5.16453352957e-32
3358.32585949  -1.50186866685e-16  5.13157034039e-32
3360.69755855   1.45474962271e-16   5.1809181048e-32
 3363.0692576   3.35906123699e-16  5.19933247638e-32
3365.44095665   9.45239174729e-17  4.98752915958e-32
3367.81265571   2.02695115969e-16  4.88893144263e-32
3370.18435476   3.42014797766e-16  4.75304030719e-32
