@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.375
@SPECTRUM spectrum_05D4cw_950.dat
@SN-NAME 05D4cw
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 6.950
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.960            0.02957        0.00941
       4273.960            0.02340        0.00779
       4288.960            0.02386        0.00651
       4303.960            0.02484        0.00566
       4318.960            0.00451        0.00511
       4333.960            0.02825        0.00463
       4348.960            0.02674        0.00430
       4363.960            0.02921        0.00404
       4378.960            0.03234        0.00376
       4393.960            0.02895        0.00356
       4408.960            0.03769        0.00357
       4423.960            0.02259        0.00344
       4438.960            0.02706        0.00332
       4453.960            0.01786        0.00317
       4468.960            0.01577        0.00306
       4483.960            0.02174        0.00304
       4498.960            0.01414        0.00302
       4513.960            0.01664        0.00296
       4528.960            0.02117        0.00291
       4543.960            0.01582        0.00290
       4558.960            0.02030        0.00284
       4573.960            0.02451        0.00279
       4588.960            0.02398        0.00276
       4603.960            0.02357        0.00273
       4618.960            0.01655        0.00269
       4633.960            0.01848        0.00265
       4648.960            0.02735        0.00260
       4663.960            0.03423        0.00260
       4678.960            0.03532        0.00257
       4693.960            0.03166        0.00281
       4708.960            0.03331        0.00251
       4723.960            0.02812        0.00252
       4738.960            0.03416        0.00248
       4753.960            0.03627        0.00247
       4768.960            0.03524        0.00246
       4783.960            0.03627        0.00245
       4798.960            0.03192        0.00245
       4813.960            0.04070        0.00246
       4828.960            0.04563        0.00248
       4843.960            0.04833        0.00268
       4858.960            0.05082        0.00234
       4873.960            0.05324        0.00233
       4888.960            0.05717        0.00238
       4903.960            0.05370        0.00235
       4918.960            0.05918        0.00231
       4933.960            0.05373        0.00231
       4948.960            0.06568        0.00252
       4963.960            0.04912        0.00226
       4978.960            0.04987        0.00226
       4993.960            0.05141        0.00225
       5008.960            0.05452        0.00221
       5023.960            0.06294        0.00221
       5038.960            0.06458        0.00219
       5053.960            0.06831        0.00243
       5068.960            0.06943        0.00218
       5083.960            0.06314        0.00216
       5098.960            0.04963        0.00215
       5113.960            0.04546        0.00214
       5128.960            0.04885        0.00232
       5143.960            0.04866        0.00213
       5158.960            0.04887        0.00212
       5173.960            0.04546        0.00205
       5188.960            0.04547        0.00212
       5203.960            0.03583        0.00243
       5218.960            0.02946        0.00211
       5233.960            0.03640        0.00212
       5248.960            0.03379        0.00212
       5263.960            0.03424        0.00206
       5278.960            0.04393        0.00226
       5293.960            0.05671        0.00209
       5308.960            0.06427        0.00211
       5323.960            0.07799        0.00211
       5338.960            0.08039        0.00229
       5353.960            0.08653        0.00207
       5368.960            0.09316        0.00206
       5383.960            0.08674        0.00205
       5398.960            0.08459        0.00221
       5413.960            0.08557        0.00201
       5428.960            0.09558        0.00203
       5443.960            0.08858        0.00205
       5458.960            0.07563        0.00224
       5473.960            0.08210        0.00203
       5488.960            0.07529        0.00203
       5503.960            0.06792        0.00205
       5518.960            0.06708        0.00224
       5533.960            0.07240        0.00205
       5548.960            0.07365        0.00208
       5563.960            0.07955        0.00232
       5578.960            0.08092        0.00512
       5593.960            0.07666        0.00207
       5608.960            0.07369        0.00206
       5623.960            0.06403        0.00227
       5638.960            0.06611        0.00204
       5653.960            0.06810        0.00204
       5668.960            0.07505        0.00225
       5683.960            0.06528        0.00205
       5698.960            0.07166        0.00206
       5713.960            0.06499        0.00227
       5728.960            0.07498        0.00206
       5743.960            0.06851        0.00206
       5758.960            0.06948        0.00205
       5773.960            0.06852        0.00225
       5788.960            0.06766        0.00204
       5803.960            0.06524        0.00206
       5818.960            0.06785        0.00226
       5833.960            0.06435        0.00207
       5848.960            0.06411        0.00207
       5863.960            0.06094        0.00243
       5878.960            0.06108        0.00233
       5893.960            0.06085        0.00293
       5908.960            0.05325        0.00247
       5923.960            0.05225        0.00223
       5938.960            0.06584        0.00220
       5953.960            0.05585        0.00243
       5968.960            0.04131        0.00213
       5983.960            0.04643        0.00210
       5998.960            0.04958        0.00232
       6013.960            0.04310        0.00205
       6028.960            0.03652        0.00204
       6043.960            0.04694        0.00223
       6058.960            0.04291        0.00202
       6073.960            0.04179        0.00220
       6088.960            0.04651        0.00200
       6103.960            0.05200        0.00202
       6118.960            0.05256        0.00221
       6133.960            0.05513        0.00203
       6148.960            0.05809        0.00206
       6163.960            0.06062        0.00225
       6178.960            0.06226        0.00205
       6193.960            0.06035        0.00198
       6208.960            0.06438        0.00219
       6223.960            0.06429        0.00206
       6238.960            0.06296        0.00245
       6253.960            0.06821        0.00213
       6268.960            0.07563        0.00214
       6283.960            0.07210        0.00244
       6298.960            0.06403        0.00392
       6313.960            0.07479        0.00228
       6328.960            0.07940        0.00240
       6343.960            0.07676        0.00205
       6358.960            0.07194        0.00288
       6373.960            0.06848        0.00232
       6388.960            0.05715        0.00200
       6403.960            0.05386        0.00212
       6418.960            0.04853        0.00195
       6433.960            0.05200        0.00209
       6448.960            0.04829        0.00192
       6463.960            0.05367        0.00216
       6478.960            0.05434        0.00219
       6493.960            0.05022        0.00205
       6508.960            0.04154        0.00224
       6523.960            0.03822        0.00200
       6538.960            0.03320        0.00206
       6553.960            0.02860        0.00233
       6568.960            0.04122        0.00201
       6583.960            0.04247        0.00218
       6598.960            0.04274        0.00196
       6613.960            0.04052        0.00191
       6628.960            0.03473        0.00210
       6643.960            0.03642        0.00190
       6658.960            0.03083        0.00208
       6673.960            0.02563        0.00187
       6688.960            0.02370        0.00187
       6703.960            0.03639        0.00209
       6718.960            0.03255        0.00189
       6733.960            0.04450        0.00208
       6748.960            0.04233        0.00190
       6763.960            0.03972        0.00204
       6778.960            0.03949        0.00188
       6793.960            0.04432        0.00187
       6808.960            0.04618        0.00207
       6823.960            0.03914        0.00213
       6838.960            0.03455        0.00249
       6853.960            0.03301        0.00207
       6868.960            0.02769        0.00317
       6883.960            0.04214        0.00253
       6898.960            0.03617        0.00236
       6913.960            0.03821        0.00252
       6928.960            0.02945        0.00219
       6943.960            0.03926        0.00244
       6958.960            0.03888        0.00208
       6973.960            0.03526        0.00231
       6988.960            0.03929        0.00217
       7003.960            0.04034        0.00200
       7018.960            0.03925        0.00213
       7033.960            0.04195        0.00192
       7048.960            0.04017        0.00224
       7063.960            0.04227        0.00198
       7078.960            0.04160        0.00217
       7093.960            0.04054        0.00197
       7108.960            0.03749        0.00211
       7123.960            0.04757        0.00195
       7138.960            0.05054        0.00201
       7153.960            0.04866        0.00225
       7168.960            0.04703        0.00256
       7183.960            0.04706        0.00390
       7198.960            0.05494        0.00360
       7213.960            0.04749        0.00255
       7228.960            0.04250        0.00246
       7243.960            0.03831        0.00431
       7258.960            0.04765        0.00300
       7273.960            0.04534        0.00380
       7288.960            0.03831        0.00335
       7303.960            0.03481        0.00306
       7318.960            0.03496        0.00362
       7333.960            0.04160        0.00310
       7348.960            0.03330        0.00323
       7363.960            0.03624        0.00303
       7378.960            0.03759        0.00301
       7393.960            0.03515        0.00282
       7408.960            0.03861        0.00303
       7423.960            0.03478        0.00257
       7438.960            0.03742        0.00302
       7453.960            0.04098        0.00255
       7468.960            0.02687        0.00275
       7483.960            0.02800        0.00315
       7498.960            0.02433        0.00249
       7513.960            0.02616        0.00286
       7528.960            0.02120        0.00293
       7543.960            0.02792        0.00251
       7558.960            0.02485        0.00239
       7573.960            0.03387        0.00308
       7588.960            0.02629        0.00312
       7603.960            0.01316        0.01011
       7618.960            0.03567        0.00713
       7633.960            0.05337        0.00718
       7648.960            0.04807        0.00465
       7663.960            0.04182        0.00319
       7678.960            0.03646        0.00284
       7693.960            0.03341        0.00256
       7708.960            0.03709        0.00352
       7723.960            0.02820        0.00329
       7738.960            0.02810        0.00291
       7753.960            0.03076        0.00375
       7768.960            0.02964        0.00316
       7783.960            0.01897        0.00308
       7798.960            0.02519        0.00372
       7813.960            0.02695        0.00326
       7828.960            0.02074        0.00342
       7843.960            0.01975        0.00318
       7858.960            0.02366        0.00436
       7873.960            0.01948        0.00352
       7888.960            0.01781        0.00343
       7903.960            0.02463        0.00334
       7918.960            0.02588        0.00429
       7933.960            0.02123        0.00351
       7948.960            0.02022        0.00302
       7963.960            0.01960        0.00431
       7978.960            0.02481        0.00343
       7993.960            0.02332        0.00455
       8008.960            0.02766        0.00304
       8023.960            0.02430        0.00415
       8038.960            0.02745        0.00299
       8053.960            0.03115        0.00346
       8068.960            0.02117        0.00306
       8083.960            0.02643        0.00315
       8098.960            0.02309        0.00302
       8113.960            0.02895        0.00325
       8128.960            0.02425        0.00314
       8143.960            0.02550        0.00408
       8158.960            0.02670        0.00404
       8173.960            0.02430        0.00403
       8188.960            0.02970        0.00418
       8203.960            0.02456        0.00334
       8218.960            0.03191        0.00406
       8233.960            0.03093        0.00433
       8248.960            0.02016        0.00367
       8263.960            0.01788        0.00335
       8278.960            0.02390        0.00515
       8293.960            0.02813        0.00573
       8308.960            0.01149        0.00495
       8323.960            0.02395        0.00387
       8338.960            0.02193        0.00538
       8353.960            0.01314        0.00552
       8368.960            0.00799        0.00435
       8383.960            0.01187        0.00437
       8398.960            0.00352        0.00616
       8413.960            0.00186        0.00452
       8428.960            0.00669        0.00620
       8443.960           -0.00196        0.00414
       8458.960            0.00883        0.00531
       8473.960           -0.00579        0.00436
       8488.960            0.00630        0.00434
       8503.960            0.00585        0.00478
