   Wavelength                Flux           Variance
3287.17488789   2.41569821757e-16  1.86227039988e-32
3289.54658695   -1.1659422157e-16  1.60025690738e-32
  3291.918286  -1.99325709676e-16  1.45126876567e-32
3294.28998505   1.18443071021e-16  1.49607898932e-32
3296.66168411   1.88910197137e-16  1.53287886159e-32
3299.03338316   4.47206137578e-17  1.48430443129e-32
3301.40508221   8.98819370308e-17  1.46997283878e-32
3303.77678127   4.69120282502e-17  1.40384382398e-32
3306.14848032   1.41166235559e-16  1.41737747731e-32
3308.52017937  -4.36730544469e-17   1.3004181535e-32
3310.89187843  -6.03893826968e-18  1.28490915291e-32
3313.26357748   -5.6287022848e-18  1.27920733612e-32
3315.63527653   1.10149112971e-16  1.32263102179e-32
3318.00697559   1.67142802506e-16  1.30119899727e-32
3320.37867464   1.73145441594e-16  1.33358314848e-32
3322.75037369   1.79113021953e-16  1.27772748379e-32
3325.12207275  -6.57343863564e-17  1.12823012867e-32
 3327.4937718   3.27924691829e-17  1.18598070733e-32
3329.86547085   2.34810044494e-16  1.25948622845e-32
3332.23716991   1.13313231551e-16  1.21276735465e-32
3334.60886896   3.54672541273e-16  1.23629370543e-32
3336.98056801  -1.37487131391e-17  1.06224830885e-32
3339.35226707   2.18047849695e-16  1.13589075665e-32
3341.72396612   3.25641701484e-16   1.1764690825e-32
3344.09566517   3.14755071183e-16   1.1390144645e-32
3346.46736423   3.89851597734e-16  1.07692956539e-32
3348.83906328   2.78517222148e-16  9.85607339846e-33
3351.21076233   4.25350836741e-16   1.0639666016e-32
3353.58246139   4.21856263085e-16  1.07171570152e-32
3355.95416044   1.11706239176e-16  9.63678553088e-33
3358.32585949   5.07307162328e-17  9.10333427388e-33
3360.69755855   3.32803980897e-16  9.95133048203e-33
 3363.0692576    3.2055147525e-16  1.00754771577e-32
3365.44095665   3.56474899653e-16  1.03426000856e-32
3367.81265571   3.26869518422e-16  9.84629943749e-33
3370.18435476   3.22371146843e-16  9.16961025556e-33
3372.55605381   3.06733981235e-16  9.30999495432e-33
3374.92775286   3.65860622637e-16  9.54191806344e-33
3377.29945192   5.12593420673e-16  9.84192870726e-33
