@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.550
@SPECTRUM spectrum_04D4bq_558.dat
@SN-NAME 04D4bq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 2.550
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.690            0.01333        0.01387
       4272.690            0.01657        0.01168
       4287.690            0.00588        0.00962
       4302.690            0.01042        0.00824
       4317.690           -0.00438        0.00763
       4332.690            0.00220        0.00689
       4347.690            0.00393        0.00705
       4362.690           -0.00303        0.00600
       4377.690           -0.00071        0.00561
       4392.690            0.01470        0.00536
       4407.690           -0.00185        0.00530
       4422.690            0.00375        0.00524
       4437.690            0.00147        0.00499
       4452.690            0.00919        0.00478
       4467.690           -0.00060        0.00467
       4482.690            0.00378        0.00459
       4497.690            0.00109        0.00455
       4512.690            0.00153        0.00449
       4527.690            0.00681        0.00442
       4542.690            0.00201        0.00444
       4557.690            0.00565        0.00432
       4572.690            0.00392        0.00423
       4587.690           -0.00505        0.00416
       4602.690            0.00209        0.00448
       4617.690            0.00600        0.00407
       4632.690            0.00074        0.00404
       4647.690            0.00880        0.00392
       4662.690            0.00657        0.00397
       4677.690            0.00627        0.00391
       4692.690            0.00131        0.00386
       4707.690            0.01318        0.00377
       4722.690            0.00767        0.00415
       4737.690            0.00002        0.00377
       4752.690            0.00463        0.00372
       4767.690            0.00369        0.00364
       4782.690           -0.00506        0.00368
       4797.690            0.00142        0.00368
       4812.690            0.00439        0.00369
       4827.690            0.00893        0.00408
       4842.690            0.00221        0.00367
       4857.690            0.00433        0.00351
       4872.690            0.00149        0.00346
       4887.690            0.00557        0.00354
       4902.690            0.00425        0.00385
       4917.690            0.00490        0.00343
       4932.690            0.00916        0.00343
       4947.690            0.00710        0.00348
       4962.690            0.00316        0.00344
       4977.690            0.00861        0.00367
       4992.690            0.00326        0.00334
       5007.690           -0.00453        0.00329
       5022.690           -0.00359        0.00326
       5037.690            0.00559        0.00331
       5052.690            0.00265        0.00354
       5067.690            0.00144        0.00323
       5082.690            0.00074        0.00319
       5097.690            0.00666        0.00319
       5112.690            0.00671        0.00346
       5127.690            0.00315        0.00316
       5142.690            0.00039        0.00318
       5157.690            0.00472        0.00315
       5172.690           -0.00356        0.00305
       5187.690            0.00454        0.00344
       5202.690            0.00081        0.00325
       5217.690            0.00173        0.00316
       5232.690            0.00022        0.00347
       5247.690            0.00289        0.00316
       5262.690            0.00930        0.00310
       5277.690            0.00343        0.00309
       5292.690            0.00519        0.00342
       5307.690            0.00464        0.00315
       5322.690            0.01067        0.00318
       5337.690            0.00156        0.00310
       5352.690            0.00598        0.00341
       5367.690            0.01520        0.00307
       5382.690            0.00218        0.00305
       5397.690            0.00875        0.00330
       5412.690            0.01080        0.00300
       5427.690            0.00085        0.00300
       5442.690            0.00970        0.00304
       5457.690            0.01259        0.00332
       5472.690            0.01218        0.00304
       5487.690            0.01042        0.00304
       5502.690            0.01394        0.00333
       5517.690            0.00551        0.00306
       5532.690            0.01484        0.00306
       5547.690            0.00264        0.00346
       5562.690            0.01360        0.00330
       5577.690            0.00292        0.00798
       5592.690            0.00638        0.00364
       5607.690            0.01438        0.00315
       5622.690            0.01304        0.00312
       5637.690            0.01102        0.00340
       5652.690            0.00898        0.00307
       5667.690            0.01188        0.00309
       5682.690            0.00895        0.00340
       5697.690            0.00792        0.00311
       5712.690            0.00463        0.00310
       5727.690            0.00414        0.00343
       5742.690            0.00403        0.00310
       5757.690            0.00244        0.00309
       5772.690            0.00683        0.00338
       5787.690            0.00416        0.00309
       5802.690            0.00694        0.00311
       5817.690            0.01220        0.00342
       5832.690            0.01116        0.00312
       5847.690            0.00989        0.00311
       5862.690            0.00411        0.00372
       5877.690            0.00718        0.00362
       5892.690            0.01079        0.00470
       5907.690            0.00702        0.00390
       5922.690            0.00198        0.00351
       5937.690            0.00426        0.00377
       5952.690            0.00984        0.00343
       5967.690            0.00775        0.00332
       5982.690            0.01563        0.00358
       5997.690            0.01443        0.00320
       6012.690            0.01457        0.00310
       6027.690            0.01325        0.00338
       6042.690            0.01707        0.00303
       6057.690            0.01267        0.00328
       6072.690            0.01364        0.00299
       6087.690            0.00760        0.00295
       6102.690            0.01327        0.00325
       6117.690            0.01655        0.00294
       6132.690            0.01819        0.00300
       6147.690            0.01703        0.00332
       6162.690            0.01694        0.00296
       6177.690            0.01689        0.00334
       6192.690            0.01584        0.00294
       6207.690            0.01539        0.00303
       6222.690            0.01188        0.00339
       6237.690            0.01380        0.00395
       6252.690            0.01484        0.00365
       6267.690            0.01514        0.00337
       6282.690            0.01373        0.00334
       6297.690            0.01369        0.00529
       6312.690            0.01047        0.00361
       6327.690            0.01800        0.00370
       6342.690            0.02016        0.00312
       6357.690            0.01466        0.00355
       6372.690            0.01602        0.00352
       6387.690            0.02316        0.00303
       6402.690            0.01698        0.00308
       6417.690            0.01393        0.00288
       6432.690            0.02363        0.00308
       6447.690            0.01798        0.00283
       6462.690            0.02102        0.00325
       6477.690            0.02012        0.00339
       6492.690            0.01111        0.00310
       6507.690            0.01352        0.00351
       6522.690            0.02055        0.00301
       6537.690            0.01773        0.00322
       6552.690            0.01548        0.00370
       6567.690            0.01323        0.00322
       6582.690            0.01364        0.00336
       6597.690            0.02223        0.00296
       6612.690            0.00971        0.00314
       6627.690            0.01106        0.00282
       6642.690            0.00797        0.00278
       6657.690            0.00663        0.00302
       6672.690            0.01222        0.00276
       6687.690            0.00692        0.00298
       6702.690            0.00073        0.00275
       6717.690            0.00958        0.00300
       6732.690            0.00965        0.00274
       6747.690            0.01104        0.00276
       6762.690            0.01063        0.00296
       6777.690            0.01022        0.00272
       6792.690            0.01100        0.00297
       6807.690            0.01275        0.00271
       6822.690            0.00611        0.00360
       6837.690            0.01467        0.00383
       6852.690            0.01740        0.00337
       6867.690            0.01189        0.00426
       6882.690            0.01439        0.00352
       6897.690            0.01566        0.00383
       6912.690            0.01383        0.00364
       6927.690            0.01773        0.00391
       6942.690            0.02303        0.00357
       6957.690            0.01572        0.00360
       6972.690            0.01294        0.00332
       6987.690            0.01930        0.00302
       7002.690            0.02213        0.00332
       7017.690            0.02033        0.00292
       7032.690            0.01736        0.00304
       7047.690            0.01702        0.00306
       7062.690            0.01581        0.00318
       7077.690            0.01365        0.00293
       7092.690            0.01868        0.00316
       7107.690            0.02054        0.00279
       7122.690            0.01741        0.00308
       7137.690            0.01548        0.00292
       7152.690            0.01566        0.00296
       7167.690            0.01435        0.00340
       7182.690            0.01181        0.00329
       7197.690            0.02039        0.00355
       7212.690            0.01543        0.00303
       7227.690            0.00892        0.00362
       7242.690            0.00945        0.00614
       7257.690            0.01143        0.00443
       7272.690            0.01508        0.00489
       7287.690            0.01946        0.00553
       7302.690            0.01668        0.00428
       7317.690            0.00733        0.00520
       7332.690            0.01599        0.00530
       7347.690            0.00917        0.00466
       7362.690            0.01484        0.00520
       7377.690            0.00348        0.00402
       7392.690            0.00664        0.00454
       7407.690            0.00807        0.00398
       7422.690            0.01429        0.00373
       7437.690            0.01807        0.00396
       7452.690            0.00719        0.00360
       7467.690            0.00966        0.00406
       7482.690            0.01145        0.00455
       7497.690            0.00748        0.00373
       7512.690            0.01430        0.00366
       7527.690            0.01644        0.00539
       7542.690            0.01119        0.00349
       7557.690            0.00535        0.00402
       7572.690            0.00941        0.00453
       7587.690            0.00600        0.00462
       7602.690            0.01204        0.00857
       7617.690           -0.00017        0.00763
       7632.690            0.02041        0.00665
       7647.690            0.00348        0.00547
       7662.690            0.01304        0.00457
       7677.690            0.01125        0.00372
       7692.690            0.00412        0.00427
       7707.690            0.00106        0.00539
       7722.690           -0.00125        0.00659
       7737.690            0.00107        0.00446
       7752.690            0.02216        0.00729
       7767.690            0.00304        0.00480
       7782.690            0.00607        0.00552
       7797.690            0.00644        0.00577
       7812.690            0.00757        0.00601
       7827.690            0.00828        0.00553
       7842.690           -0.00207        0.00585
       7857.690            0.01312        0.00738
       7872.690            0.01139        0.00698
       7887.690            0.01148        0.00601
       7902.690            0.01438        0.00536
       7917.690            0.01982        0.00866
       7932.690            0.01630        0.00563
       7947.690            0.00274        0.00554
       7962.690            0.00551        0.00655
       7977.690            0.00662        0.00663
       7992.690            0.00914        0.00708
       8007.690            0.01309        0.00566
       8022.690            0.01682        0.00646
       8037.690            0.01957        0.00526
       8052.690            0.01461        0.00513
       8067.690            0.00758        0.00569
       8082.690            0.01595        0.00432
       8097.690            0.01686        0.00537
       8112.690            0.01781        0.00449
       8127.690            0.01591        0.00447
