wavelength flux
3700.3681 3.4389937e-16
3703.0844 3.0271356e-16
3705.8007 -8.8699114e-16
3708.5170 2.932846e-15
3711.2332 3.1435034e-16
3713.9495 1.205089e-15
3716.6658 -2.9091227e-16
3719.3821 -2.1783496e-15
3722.0984 -2.2387064e-15
3724.8147 8.256425e-16
3727.5310 1.6566151e-15
3730.2473 3.2539796e-17
3732.9636 -1.004048e-17
3735.6799 -5.322403e-16
3738.3962 -8.5868584e-16
3741.1125 9.023175e-16
3743.8288 2.0375191e-15
3746.5450 7.557822e-16
3749.2613 8.363735e-16
3751.9776 -8.8596994e-16
3754.6939 -1.2746345e-16
3757.4102 -4.1014434e-16
3760.1265 2.870989e-16
3762.8428 9.1575697e-17
3765.5591 2.2216594e-16
3768.2754 -8.669317e-16
3770.9917 1.5875989e-16
3773.7080 1.7907049e-17
3776.4243 -1.03505355e-16
3779.1405 -3.7388656e-17
3781.8568 -1.7066761e-16
3784.5731 1.4083695e-16
3787.2894 1.30322264e-17
3790.0057 -4.7270167e-16
3792.7220 2.2424583e-16
3795.4383 4.7350444e-16
3798.1546 -1.4308319e-17
3800.8709 -1.6407413e-16
3803.5872 -2.8728644e-16
3806.3035 3.267978e-16
3809.0198 1.9864143e-16
3811.7361 4.3067853e-16
3814.4523 3.9605522e-16
3817.1686 1.1654485e-16
3819.8849 -1.0677984e-16
3822.6012 -4.8419464e-18
3825.3175 -6.402265e-17
3828.0338 -8.0981836e-17
3830.7501 7.758266e-18
3833.4664 -3.071048e-17
3836.1827 6.406042e-17
3838.8990 1.1266098e-16
3841.6153 -4.6106085e-17
3844.3316 1.06803655e-16
3847.0478 -1.664845e-16
3849.7641 8.8379365e-17
3852.4804 1.205863e-16
3855.1967 -1.6478894e-16
3857.9130 -6.177023e-17
3860.6293 -1.7387217e-16
3863.3456 -1.8402034e-16
3866.0619 1.5091376e-16
3868.7782 -7.6392274e-17
3871.4945 1.4765173e-16
3874.2108 3.9276153e-17
3876.9271 -6.8452425e-17
3879.6434 7.0389536e-17
3882.3596 4.9569073e-17
3885.0759 5.0557064e-17
3887.7922 1.1067564e-17
3890.5085 2.050525e-16
3893.2248 2.2749457e-16
3895.9411 -4.507309e-17
3898.6574 1.4667631e-16
3901.3737 1.8396128e-16
3904.0900 -4.465657e-17
3906.8063 5.940412e-17
3909.5226 1.5299257e-16
3912.2389 5.248475e-17
3914.9551 1.9315739e-16
3917.6714 3.1415615e-17
3920.3877 2.2976597e-16
3923.1040 2.884616e-16
3925.8203 7.6877875e-17
3928.5366 1.5685953e-16
3931.2529 9.152795e-17
3933.9692 9.9437764e-17
3936.6855 1.4176084e-16
3939.4018 9.314697e-17
3942.1181 2.6290968e-16
3944.8344 2.7763644e-16
3947.5507 2.027519e-17
3950.2669 1.8558124e-16
3952.9832 2.476229e-16
3955.6995 7.184632e-17
3958.4158 2.0917011e-16
3961.1321 1.9704848e-16
3963.8484 2.4637843e-16
3966.5647 2.3563925e-16
3969.2810 2.3872112e-16
3971.9973 1.5754654e-16
3974.7136 1.3559348e-16
3977.4299 1.4101817e-16
3980.1462 8.1340865e-17
3982.8624 1.4374528e-16
3985.5787 1.7408335e-16
3988.2950 1.8622453e-16
3991.0113 9.891302e-17
3993.7276 1.711664e-16
3996.4439 2.0950516e-16
3999.1602 2.1313522e-16
4001.8765 2.5169417e-16
4004.5928 5.625416e-17
4007.3091 4.0344934e-17
4010.0254 6.824258e-17
4012.7417 2.1805302e-16
4015.4580 1.1846175e-16
4018.1742 1.1245241e-16
4020.8905 1.2358363e-16
4023.6068 1.7786378e-16
4026.3231 1.4080819e-16
4029.0394 1.6446189e-16
4031.7557 1.5013768e-16
4034.4720 1.7468452e-16
4037.1883 2.4122368e-16
4039.9046 2.7065381e-16
4042.6209 2.6410866e-16
4045.3372 2.5466456e-16
4048.0535 2.71149e-16
4050.7698 2.0169508e-16
4053.4860 2.4968665e-16
4056.2023 1.6523098e-16
4058.9186 1.982626e-16
4061.6349 9.794039e-17
4064.3512 -5.620959e-17
4067.0675 9.136949e-17
4069.7838 1.3852929e-16
4072.5001 1.7180552e-16
4075.2164 1.8112607e-16
4077.9327 1.6212612e-16
4080.6490 1.564134e-16
4083.3653 2.615582e-16
4086.0815 1.7487133e-16
4088.7978 1.9090307e-16
4091.5141 1.7379222e-16
4094.2304 1.5057807e-16
4096.9467 1.4042031e-16
4099.6630 1.4461292e-16
4102.3793 -6.303598e-18
4105.0956 1.7060546e-17
4107.8119 1.2564418e-16
4110.5282 4.0552943e-17
4113.2445 7.966073e-17
4115.9608 1.5148311e-16
4118.6771 3.7845935e-17
4121.3933 8.025176e-17
4124.1096 1.455494e-16
4126.8259 1.5120097e-16
4129.5422 1.1400121e-16
4132.2585 1.6205053e-16
4134.9748 2.1012702e-16
4137.6911 1.3357282e-16
4140.4074 1.3178184e-16
4143.1237 2.2171777e-16
4145.8400 1.202346e-16
4148.5563 1.9804403e-16
4151.2726 1.9415155e-16
4153.9888 1.4649738e-16
4156.7051 2.0776233e-16
4159.4214 2.0498883e-16
4162.1377 2.0596039e-16
4164.8540 2.1037397e-16
4167.5703 1.1712463e-16
4170.2866 1.2331328e-16
4173.0029 1.0946118e-16
4175.7192 1.097214e-16
4178.4355 1.708894e-16
4181.1518 2.0664958e-16
4183.8681 1.1152516e-16
4186.5844 6.113033e-17
4189.3006 1.1904372e-16
4192.0169 2.0083094e-16
4194.7332 2.813121e-16
4197.4495 7.679425e-17
4200.1658 7.237816e-17
4202.8821 2.4151964e-16
4205.5984 2.46809e-16
4208.3147 2.0992699e-16
4211.0310 1.3549597e-16
4213.7473 2.9802203e-16
4216.4636 2.3308052e-16
4219.1799 1.7947949e-16
4221.8961 2.2056232e-16
4224.6124 1.9259586e-16
4227.3287 2.2876166e-16
4230.0450 2.4515966e-16
4232.7613 2.7038078e-16
4235.4776 2.6477215e-16
4238.1939 2.3103512e-16
4240.9102 2.1859779e-16
4243.6265 2.266525e-16
4246.3428 1.5932331e-16
4249.0591 2.307195e-16
4251.7754 1.7077316e-16
4254.4917 2.5012197e-16
4257.2079 1.0672325e-16
4259.9242 1.4678775e-16
4262.6405 1.4066336e-16
4265.3568 1.7755559e-16
4268.0731 1.5270723e-16
4270.7894 1.6218656e-16
4273.5057 2.289232e-16
4276.2220 2.2316933e-16
4278.9383 1.7804987e-16
4281.6546 1.6987641e-16
4284.3709 2.4944517e-16
4287.0872 2.770855e-16
4289.8034 1.9462595e-16
4292.5197 1.7059835e-16
4295.2360 2.2635494e-16
4297.9523 1.9640218e-16
4300.6686 1.8730052e-16
4303.3849 1.7925578e-16
4306.1012 1.661247e-16
4308.8175 1.7906955e-16
4311.5338 2.0440847e-16
4314.2501 2.4028962e-16
4316.9664 2.3619866e-16
4319.6827 1.874007e-16
4322.3990 1.9039375e-16
4325.1152 2.5795073e-16
4327.8315 1.8415043e-16
4330.5478 1.5176255e-16
4333.2641 2.2337431e-16
4335.9804 2.7027448e-16
4338.6967 2.2871242e-16
4341.4130 1.8141656e-16
4344.1293 1.8397116e-16
4346.8456 1.820499e-16
4349.5619 1.78185e-16
4352.2782 2.6283191e-16
4354.9945 2.5646239e-16
4357.7108 1.9437818e-16
4360.4270 3.1156712e-16
4363.1433 3.1651157e-16
4365.8596 2.7626588e-16
4368.5759 2.0898685e-16
4371.2922 1.7691446e-16
4374.0085 2.331845e-16
4376.7248 2.4519394e-16
4379.4411 1.469527e-16
4382.1574 1.980686e-16
4384.8737 1.8289788e-16
4387.5900 2.0862774e-16
4390.3063 2.2232084e-16
4393.0225 1.6981765e-16
4395.7388 1.5202261e-16
4398.4551 1.1872613e-16
4401.1714 1.6937569e-16
4403.8877 1.7313294e-16
4406.6040 1.2887757e-16
4409.3203 1.1755404e-16
4412.0366 1.589288e-16
4414.7529 1.502379e-16
4417.4692 1.0010473e-16
4420.1855 1.2515076e-16
4422.9018 8.454305e-17
4425.6181 8.160963e-17
4428.3343 1.5950864e-16
4431.0506 6.0997106e-17
4433.7669 1.4840788e-16
4436.4832 1.2047309e-16
4439.1995 7.498871e-17
4441.9158 1.04508295e-16
4444.6321 6.8638216e-17
4447.3484 1.4197899e-16
4450.0647 5.7714674e-17
4452.7810 6.0749084e-17
4455.4973 5.145564e-17
4458.2136 7.094074e-17
4460.9298 9.7323166e-17
4463.6461 3.117884e-17
4466.3624 7.3279765e-17
4469.0787 1.5906727e-16
4471.7950 1.2095804e-16
4474.5113 1.0482806e-16
4477.2276 6.8354315e-17
4479.9439 8.3014695e-17
4482.6602 4.6047514e-17
4485.3765 6.1723205e-17
4488.0928 1.226528e-16
4490.8091 8.02576e-17
4493.5254 7.358201e-17
4496.2416 1.1187497e-16
4498.9579 1.0153993e-16
4501.6742 1.5247257e-16
4504.3905 1.7196462e-16
4507.1068 9.033495e-17
4509.8231 1.4823984e-16
4512.5394 1.6447339e-16
4515.2557 1.1610817e-16
4517.9720 1.3007598e-16
4520.6883 5.6896844e-17
4523.4046 4.7276356e-17
4526.1209 1.3195983e-16
4528.8371 1.1965386e-16
4531.5534 1.3553043e-16
4534.2697 1.09344886e-16
4536.9860 8.1273447e-17
4539.7023 1.260494e-16
4542.4186 1.6828591e-16
4545.1349 1.3656567e-16
4547.8512 1.9316328e-16
4550.5675 2.6286521e-16
4553.2838 1.4991026e-16
4556.0001 2.111508e-16
4558.7164 2.7685063e-16
4561.4327 2.4971434e-16
4564.1489 2.4581862e-16
4566.8652 2.5187933e-16
4569.5815 3.132682e-16
4572.2978 3.0720612e-16
4575.0141 2.736622e-16
4577.7304 2.9220215e-16
4580.4467 2.9001963e-16
4583.1630 3.4500787e-16
4585.8793 3.3804153e-16
4588.5956 3.028898e-16
4591.3119 4.0133276e-16
4594.0282 4.0202749e-16
4596.7444 4.180064e-16
4599.4607 4.340515e-16
4602.1770 4.0018042e-16
4604.8933 4.521441e-16
4607.6096 4.2340906e-16
4610.3259 3.919882e-16
4613.0422 4.3598528e-16
4615.7585 4.2944875e-16
4618.4748 4.2824496e-16
4621.1911 4.3693517e-16
4623.9074 4.432074e-16
4626.6237 5.210519e-16
4629.3400 5.534306e-16
4632.0562 5.104614e-16
4634.7725 4.971922e-16
4637.4888 5.223569e-16
4640.2051 5.3957407e-16
4642.9214 5.502752e-16
4645.6377 5.701037e-16
4648.3540 5.2591794e-16
4651.0703 5.510329e-16
4653.7866 5.987647e-16
4656.5029 6.3789077e-16
4659.2192 6.2661e-16
4661.9355 6.485202e-16
4664.6518 6.885711e-16
4667.3680 6.631609e-16
4670.0843 6.6565985e-16
4672.8006 6.6908027e-16
4675.5169 6.722768e-16
4678.2332 7.2137386e-16
4680.9495 6.7921386e-16
4683.6658 6.094789e-16
4686.3821 5.851931e-16
4689.0984 6.4861686e-16
4691.8147 7.110918e-16
4694.5310 6.81272e-16
4697.2473 6.003692e-16
4699.9635 6.099831e-16
4702.6798 6.4316525e-16
4705.3961 6.6224053e-16
4708.1124 5.917103e-16
4710.8287 6.264515e-16
4713.5450 6.2315425e-16
4716.2613 6.1566987e-16
4718.9776 5.9955623e-16
4721.6939 5.351085e-16
4724.4102 6.442518e-16
4727.1265 6.021291e-16
4729.8428 5.9406433e-16
4732.5591 5.6661147e-16
4735.2753 5.913216e-16
4737.9916 5.223271e-16
4740.7079 5.4933284e-16
4743.4242 5.081123e-16
4746.1405 4.825398e-16
4748.8568 5.344301e-16
4751.5731 5.5729077e-16
4754.2894 5.09751e-16
4757.0057 4.9324936e-16
4759.7220 5.197159e-16
4762.4383 4.8220755e-16
4765.1546 4.553024e-16
4767.8708 4.766451e-16
4770.5871 4.773402e-16
4773.3034 4.2812722e-16
4776.0197 3.761405e-16
4778.7360 3.6824572e-16
4781.4523 3.0340146e-16
4784.1686 3.5110829e-16
4786.8849 3.702771e-16
4789.6012 3.218382e-16
4792.3175 3.2536936e-16
4795.0338 3.0769308e-16
4797.7501 2.7597022e-16
4800.4664 2.8357316e-16
4803.1826 3.1654413e-16
4805.8989 2.9363906e-16
4808.6152 2.7838566e-16
4811.3315 2.6674147e-16
4814.0478 1.9917927e-16
4816.7641 2.274928e-16
4819.4804 2.5241013e-16
4822.1967 2.3819106e-16
4824.9130 2.452563e-16
4827.6293 2.2157649e-16
4830.3456 1.912684e-16
4833.0619 2.1262643e-16
4835.7781 2.3326432e-16
4838.4944 2.3565126e-16
4841.2107 2.1615381e-16
4843.9270 2.403334e-16
4846.6433 2.2647506e-16
4849.3596 2.538992e-16
4852.0759 2.1548386e-16
4854.7922 2.276023e-16
4857.5085 2.4657608e-16
4860.2248 2.264113e-16
4862.9411 2.2105225e-16
4865.6574 2.4079646e-16
4868.3737 2.6660436e-16
4871.0899 2.6274443e-16
4873.8062 2.1400684e-16
4876.5225 2.4228949e-16
4879.2388 2.124435e-16
4881.9551 2.3919305e-16
4884.6714 2.4310153e-16
4887.3877 2.5338729e-16
4890.1040 2.517442e-16
4892.8203 2.4037043e-16
4895.5366 2.4555668e-16
4898.2529 2.6588645e-16
4900.9692 2.2170058e-16
4903.6854 2.593455e-16
4906.4017 2.5453539e-16
4909.1180 2.6272625e-16
4911.8343 3.0229724e-16
4914.5506 2.71915e-16
4917.2669 2.7193003e-16
4919.9832 2.8047791e-16
4922.6995 3.0235614e-16
4925.4158 2.821334e-16
4928.1321 2.4838008e-16
4930.8484 2.834422e-16
4933.5647 2.8621426e-16
4936.2810 2.5647874e-16
4938.9972 2.9427608e-16
4941.7135 2.9844152e-16
4944.4298 2.9072812e-16
4947.1461 3.4155555e-16
4949.8624 3.3998743e-16
4952.5787 3.502701e-16
4955.2950 3.840187e-16
4958.0113 3.4582592e-16
4960.7276 3.4730834e-16
4963.4439 3.5709665e-16
4966.1602 3.808124e-16
4968.8765 4.2712468e-16
4971.5928 4.1663245e-16
4974.3090 3.6038788e-16
4977.0253 3.7221582e-16
4979.7416 4.2156112e-16
4982.4579 4.4184905e-16
4985.1742 4.1193245e-16
4987.8905 4.344686e-16
4990.6068 3.9781273e-16
4993.3231 4.1829287e-16
4996.0394 4.4216337e-16
4998.7557 4.1590564e-16
5001.4720 4.0455043e-16
5004.1883 4.1826585e-16
5006.9045 4.2770143e-16
5009.6208 4.1807693e-16
5012.3371 4.443656e-16
5015.0534 4.1207597e-16
5017.7697 3.642314e-16
5020.4860 3.6960537e-16
5023.2023 3.0059563e-16
5025.9186 3.219478e-16
5028.6349 3.4613787e-16
5031.3512 3.292837e-16
5034.0675 3.1222384e-16
5036.7838 2.9287964e-16
5039.5001 3.0607824e-16
5042.2163 2.9689106e-16
5044.9326 2.7086308e-16
5047.6489 2.9871085e-16
5050.3652 2.878987e-16
5053.0815 2.867277e-16
5055.7978 2.8207886e-16
5058.5141 2.8407685e-16
5061.2304 3.0217776e-16
5063.9467 2.8339764e-16
5066.6630 2.6918824e-16
5069.3793 2.835225e-16
5072.0956 2.5159184e-16
5074.8118 2.2025394e-16
5077.5281 2.6397978e-16
5080.2444 2.7797186e-16
5082.9607 2.959926e-16
5085.6770 3.0269413e-16
5088.3933 2.8891217e-16
5091.1096 2.4563273e-16
5093.8259 2.3372633e-16
5096.5422 2.2251196e-16
5099.2585 2.5693964e-16
5101.9748 2.7541734e-16
5104.6911 2.951093e-16
5107.4074 2.4542518e-16
5110.1236 2.606649e-16
5112.8399 2.5769588e-16
5115.5562 2.4930067e-16
5118.2725 2.8730124e-16
5120.9888 3.0875974e-16
5123.7051 3.4772502e-16
5126.4214 2.7217366e-16
5129.1377 2.3335782e-16
5131.8540 2.9406832e-16
5134.5703 2.6308793e-16
5137.2866 2.7164992e-16
5140.0029 2.9233984e-16
5142.7191 2.787872e-16
5145.4354 2.9510403e-16
5148.1517 3.1051098e-16
5150.8680 3.2817625e-16
5153.5843 3.2083874e-16
5156.3006 3.5057873e-16
5159.0169 3.4876288e-16
5161.7332 3.0165715e-16
5164.4495 2.9415567e-16
5167.1658 3.2434938e-16
5169.8821 3.1675398e-16
5172.5984 3.4086758e-16
5175.3147 3.0912886e-16
5178.0309 2.857506e-16
5180.7472 3.2403836e-16
5183.4635 3.1835397e-16
5186.1798 2.7936753e-16
5188.8961 3.428146e-16
5191.6124 3.2923212e-16
5194.3287 3.103e-16
5197.0450 2.9680956e-16
5199.7613 2.9532968e-16
5202.4776 2.7338534e-16
5205.1939 3.3622465e-16
5207.9102 3.5004605e-16
5210.6264 3.1381303e-16
5213.3427 3.417317e-16
5216.0590 3.3190475e-16
5218.7753 3.5581917e-16
5221.4916 3.5520644e-16
5224.2079 3.519346e-16
5226.9242 3.5893498e-16
5229.6405 3.4770033e-16
5232.3568 3.5879254e-16
5235.0731 3.7643203e-16
5237.7894 4.0698223e-16
5240.5057 3.7748195e-16
5243.2220 3.4278735e-16
5245.9382 3.2123137e-16
5248.6545 3.6099043e-16
5251.3708 4.2233452e-16
5254.0871 3.9120855e-16
5256.8034 4.048083e-16
5259.5197 4.2087087e-16
5262.2360 4.1037616e-16
5264.9523 4.4525425e-16
5267.6686 4.17611e-16
5270.3849 4.258806e-16
5273.1012 4.1147468e-16
5275.8175 4.2581379e-16
5278.5338 4.802914e-16
5281.2500 4.736687e-16
5283.9663 4.894061e-16
5286.6826 5.058831e-16
5289.3989 5.021196e-16
5292.1152 4.6551475e-16
5294.8315 5.1286733e-16
5297.5478 5.3789154e-16
5300.2641 4.922403e-16
5302.9804 4.683492e-16
5305.6967 5.154539e-16
5308.4130 5.253122e-16
5311.1293 4.838744e-16
5313.8455 5.2141665e-16
5316.5618 5.276322e-16
5319.2781 5.008165e-16
5321.9944 5.309895e-16
5324.7107 5.704925e-16
5327.4270 5.539528e-16
5330.1433 5.1485103e-16
5332.8596 5.46788e-16
5335.5759 5.9206714e-16
5338.2922 5.7927556e-16
5341.0085 5.5563413e-16
5343.7248 5.5723444e-16
5346.4411 5.6419366e-16
5349.1573 5.7211475e-16
5351.8736 5.7334734e-16
5354.5899 6.1962064e-16
5357.3062 6.0578547e-16
5360.0225 5.961222e-16
5362.7388 5.961406e-16
5365.4551 6.1149235e-16
5368.1714 6.0265155e-16
5370.8877 6.2399387e-16
5373.6040 6.3527794e-16
5376.3203 6.280457e-16
5379.0366 6.439193e-16
5381.7528 6.2411463e-16
5384.4691 6.571559e-16
5387.1854 6.7820647e-16
5389.9017 6.4568586e-16
5392.6180 6.3308e-16
5395.3343 6.0931585e-16
5398.0506 6.3825923e-16
5400.7669 6.4674793e-16
5403.4832 6.368346e-16
5406.1995 6.2512106e-16
5408.9158 6.5809997e-16
5411.6321 6.9081964e-16
5414.3484 6.8590526e-16
5417.0646 6.617738e-16
5419.7809 6.712853e-16
5422.4972 6.886988e-16
5425.2135 6.8061284e-16
5427.9298 6.514084e-16
5430.6461 6.7341036e-16
5433.3624 6.793938e-16
5436.0787 6.374532e-16
5438.7950 6.370942e-16
5441.5113 6.493893e-16
5444.2276 6.7584796e-16
5446.9439 6.7046845e-16
5449.6601 6.7588263e-16
5452.3764 6.9440444e-16
5455.0927 6.9329795e-16
5457.8090 6.8388995e-16
5460.5253 6.4142417e-16
5463.2416 6.30487e-16
5465.9579 6.746959e-16
5468.6742 6.611801e-16
5471.3905 6.3213635e-16
5474.1068 6.486548e-16
5476.8231 6.3973873e-16
5479.5394 6.4151994e-16
5482.2557 6.127568e-16
5484.9719 5.774661e-16
5487.6882 5.956103e-16
5490.4045 6.2469336e-16
5493.1208 6.023117e-16
5495.8371 6.1269604e-16
5498.5534 5.6264243e-16
5501.2697 5.71314e-16
5503.9860 5.894908e-16
5506.7023 6.0702214e-16
5509.4186 5.7351717e-16
5512.1349 6.014841e-16
5514.8512 5.9390276e-16
5517.5674 5.8249233e-16
5520.2837 6.312094e-16
5523.0000 6.4150046e-16
5525.7163 6.3574857e-16
5528.4326 6.4200666e-16
5531.1489 6.5247996e-16
5533.8652 6.5589594e-16
5536.5815 6.713473e-16
5539.2978 6.6421597e-16
5542.0141 6.310297e-16
5544.7304 6.4944224e-16
5547.4467 6.3612196e-16
5550.1630 6.24316e-16
5552.8792 6.4236067e-16
5555.5955 6.888811e-16
5558.3118 6.8473985e-16
5561.0281 6.916452e-16
5563.7444 6.8455625e-16
5566.4607 7.2178144e-16
5569.1770 7.7328205e-16
5571.8933 7.646781e-16
5574.6096 7.644958e-16
5577.3259 7.6316583e-16
5580.0422 8.069201e-16
5582.7585 7.3969497e-16
5585.4748 6.353324e-16
5588.1910 6.875952e-16
5590.9073 7.752705e-16
5593.6236 7.802787e-16
5596.3399 7.6494386e-16
5599.0562 7.6185256e-16
5601.7725 7.7089316e-16
5604.4888 7.6657837e-16
5607.2051 7.9317695e-16
5609.9214 7.818303e-16
5612.6377 7.569505e-16
5615.3540 7.651555e-16
5618.0703 7.658127e-16
5620.7865 7.5235986e-16
5623.5028 7.420837e-16
5626.2191 7.224135e-16
5628.9354 7.032318e-16
5631.6517 6.8775936e-16
5634.3680 7.057249e-16
5637.0843 7.401599e-16
5639.8006 7.379705e-16
5642.5169 7.055948e-16
5645.2332 6.915772e-16
5647.9495 6.9103425e-16
5650.6658 6.8848733e-16
5653.3821 6.699498e-16
5656.0983 6.250369e-16
5658.8146 6.088481e-16
5661.5309 6.2879486e-16
5664.2472 6.268761e-16
5666.9635 6.009948e-16
5669.6798 6.081464e-16
5672.3961 5.8467725e-16
5675.1124 5.49975e-16
5677.8287 5.3177957e-16
5680.5450 5.1019743e-16
5683.2613 5.2695243e-16
5685.9776 5.1838776e-16
5688.6938 5.3206846e-16
5691.4101 5.1270306e-16
5694.1264 4.970184e-16
5696.8427 5.1142415e-16
5699.5590 4.91198e-16
5702.2753 4.8621655e-16
5704.9916 4.9141606e-16
5707.7079 4.574337e-16
5710.4242 4.4133791e-16
5713.1405 4.3289398e-16
5715.8568 4.2425268e-16
5718.5731 4.687136e-16
5721.2894 4.3289736e-16
5724.0056 4.378222e-16
5726.7219 4.1371538e-16
5729.4382 4.0563214e-16
5732.1545 4.1267792e-16
5734.8708 4.2648146e-16
5737.5871 4.2653355e-16
5740.3034 4.0217513e-16
5743.0197 3.98818e-16
5745.7360 3.715902e-16
5748.4523 3.8138206e-16
5751.1686 3.9646825e-16
