wavelength flux
3702.3909 6.484729e-15
3705.1123 5.338684e-15
3707.8336 4.921376e-15
3710.5550 5.87142e-15
3713.2764 3.8159025e-15
3715.9978 3.3517598e-15
3718.7192 4.8372938e-15
3721.4406 3.2857043e-15
3724.1620 3.3953697e-15
3726.8834 3.751387e-15
3729.6048 3.4347495e-15
3732.3262 3.4522727e-15
3735.0476 3.244319e-15
3737.7690 3.814193e-15
3740.4903 3.8174424e-15
3743.2117 2.748153e-15
3745.9331 3.0001166e-15
3748.6545 3.065226e-15
3751.3759 3.4199535e-15
3754.0973 3.320626e-15
3756.8187 3.5885915e-15
3759.5401 2.5922078e-15
3762.2615 3.2731202e-15
3764.9829 3.3604099e-15
3767.7043 3.1945932e-15
3770.4257 2.3028782e-15
3773.1470 2.048255e-15
3775.8684 3.2098201e-15
3778.5898 2.4821712e-15
3781.3112 2.440185e-15
3784.0326 2.3908943e-15
3786.7540 2.624109e-15
3789.4754 2.7672543e-15
3792.1968 2.6475247e-15
3794.9182 1.951592e-15
3797.6396 2.6400827e-15
3800.3610 2.4289864e-15
3803.0824 2.5289852e-15
3805.8037 2.5442574e-15
3808.5251 2.7910617e-15
3811.2465 2.0355362e-15
3813.9679 2.5804262e-15
3816.6893 2.4554138e-15
3819.4107 2.3143015e-15
3822.1321 2.7747277e-15
3824.8535 2.5954176e-15
3827.5749 2.3104545e-15
3830.2963 2.5558664e-15
3833.0177 2.9945956e-15
3835.7391 2.5980652e-15
3838.4605 2.6446696e-15
3841.1818 2.8595085e-15
3843.9032 2.792137e-15
3846.6246 3.3245687e-15
3849.3460 3.3040737e-15
3852.0674 3.5161297e-15
3854.7888 3.6278425e-15
3857.5102 3.4053323e-15
3860.2316 3.5402373e-15
3862.9530 3.8402894e-15
3865.6744 4.272699e-15
3868.3958 4.311481e-15
3871.1172 4.305655e-15
3873.8385 4.458294e-15
3876.5599 4.608865e-15
3879.2813 5.4911994e-15
3882.0027 5.1497032e-15
3884.7241 5.0437576e-15
3887.4455 5.537245e-15
3890.1669 5.6263647e-15
3892.8883 5.4121856e-15
3895.6097 5.3985446e-15
3898.3311 5.7355095e-15
3901.0525 5.840918e-15
3903.7739 5.709604e-15
3906.4952 6.082158e-15
3909.2166 6.045736e-15
3911.9380 6.2818704e-15
3914.6594 6.3236473e-15
3917.3808 6.2726318e-15
3920.1022 6.252823e-15
3922.8236 6.40736e-15
3925.5450 6.5054697e-15
3928.2664 6.470508e-15
3930.9878 6.7257893e-15
3933.7092 6.5936937e-15
3936.4306 6.536803e-15
3939.1519 6.866286e-15
3941.8733 6.788005e-15
3944.5947 6.5370513e-15
3947.3161 6.774927e-15
3950.0375 6.9519352e-15
3952.7589 7.222215e-15
3955.4803 7.175117e-15
3958.2017 7.187246e-15
3960.9231 7.216434e-15
3963.6445 7.182026e-15
3966.3659 7.140855e-15
3969.0873 7.2727596e-15
3971.8087 7.263589e-15
3974.5300 7.109721e-15
3977.2514 7.418906e-15
3979.9728 7.162068e-15
3982.6942 6.9833665e-15
3985.4156 6.908469e-15
3988.1370 6.885198e-15
3990.8584 6.564293e-15
3993.5798 6.5458588e-15
3996.3012 6.4800113e-15
3999.0226 6.296601e-15
4001.7440 6.3171213e-15
4004.4654 6.245453e-15
4007.1867 6.000567e-15
4009.9081 6.013033e-15
4012.6295 6.0356506e-15
4015.3509 5.795201e-15
4018.0723 5.8528914e-15
4020.7937 5.640162e-15
4023.5151 5.416892e-15
4026.2365 5.3435137e-15
4028.9579 5.3591173e-15
4031.6793 5.1623156e-15
4034.4007 5.251659e-15
4037.1221 5.182659e-15
4039.8434 5.3360916e-15
4042.5648 5.082143e-15
4045.2862 5.0988787e-15
4048.0076 5.3044032e-15
4050.7290 5.288538e-15
4053.4504 5.1750456e-15
4056.1718 5.289049e-15
4058.8932 5.19079e-15
4061.6146 5.1249034e-15
4064.3360 5.2365936e-15
4067.0574 5.362518e-15
4069.7788 5.3333294e-15
4072.5001 5.3428255e-15
4075.2215 5.4219485e-15
4077.9429 5.304339e-15
4080.6643 5.2512045e-15
4083.3857 5.1197674e-15
4086.1071 4.9639337e-15
4088.8285 4.8549434e-15
4091.5499 5.0064624e-15
4094.2713 5.0382794e-15
4096.9927 5.121991e-15
4099.7141 5.1749436e-15
4102.4355 4.9720334e-15
4105.1569 4.9823905e-15
4107.8782 5.1184897e-15
4110.5996 5.282712e-15
4113.3210 5.2789973e-15
4116.0424 5.129761e-15
4118.7638 5.0738193e-15
4121.4852 5.217804e-15
4124.2066 5.3647806e-15
4126.9280 5.49363e-15
4129.6494 5.5750235e-15
4132.3708 5.4624037e-15
4135.0922 5.5752628e-15
4137.8136 5.4493755e-15
4140.5349 5.5783307e-15
4143.2563 5.6636727e-15
4145.9777 5.7637013e-15
4148.6991 5.834799e-15
4151.4205 5.439741e-15
4154.1419 5.5562664e-15
4156.8633 5.905124e-15
4159.5847 5.8392067e-15
4162.3061 5.8045304e-15
4165.0275 5.9037125e-15
4167.7489 5.811421e-15
4170.4703 6.0296557e-15
4173.1916 6.23767e-15
4175.9130 6.490272e-15
4178.6344 6.1987713e-15
4181.3558 6.3050363e-15
4184.0772 6.17457e-15
4186.7986 6.2676944e-15
4189.5200 6.370913e-15
4192.2414 6.3020454e-15
4194.9628 5.9147527e-15
4197.6842 5.958402e-15
4200.4056 6.152418e-15
4203.1270 6.1736284e-15
4205.8483 6.277722e-15
4208.5697 6.202207e-15
4211.2911 6.2192645e-15
4214.0125 6.1615726e-15
4216.7339 6.0661493e-15
4219.4553 6.113054e-15
4222.1767 6.0286926e-15
4224.8981 6.0969732e-15
4227.6195 5.8993587e-15
4230.3409 6.0173945e-15
4233.0623 5.9063485e-15
4235.7837 5.763864e-15
4238.5051 5.9129934e-15
4241.2264 6.0892453e-15
4243.9478 6.150114e-15
4246.6692 6.1102666e-15
4249.3906 5.97454e-15
4252.1120 5.8847254e-15
4254.8334 6.112429e-15
4257.5548 6.0594065e-15
4260.2762 5.968223e-15
4262.9976 5.947604e-15
4265.7190 6.0595826e-15
4268.4404 6.150288e-15
4271.1618 5.8190956e-15
4273.8831 5.685289e-15
4276.6045 5.749521e-15
4279.3259 5.885027e-15
4282.0473 5.876621e-15
4284.7687 5.7936384e-15
4287.4901 5.869173e-15
4290.2115 5.853289e-15
4292.9329 5.9386988e-15
4295.6543 5.9714874e-15
4298.3757 5.827719e-15
4301.0971 5.803467e-15
4303.8185 5.6506483e-15
4306.5398 5.7622974e-15
4309.2612 5.7712734e-15
4311.9826 5.938552e-15
4314.7040 5.92394e-15
4317.4254 5.900386e-15
4320.1468 5.7432e-15
4322.8682 5.7472943e-15
4325.5896 5.774914e-15
4328.3110 5.5463315e-15
4331.0324 5.482739e-15
4333.7538 5.388005e-15
4336.4752 5.2383702e-15
4339.1965 5.2686296e-15
4341.9179 5.238107e-15
4344.6393 4.831102e-15
4347.3607 4.664016e-15
4350.0821 4.647168e-15
4352.8035 4.5362087e-15
4355.5249 4.3881965e-15
4358.2463 4.2661623e-15
4360.9677 4.197125e-15
4363.6891 4.1047297e-15
4366.4105 4.024024e-15
4369.1319 3.9937404e-15
4371.8533 3.8988825e-15
4374.5746 3.7707057e-15
4377.2960 3.771879e-15
4380.0174 3.5494374e-15
4382.7388 3.4548447e-15
4385.4602 3.394988e-15
4388.1816 3.2001627e-15
4390.9030 3.0688798e-15
4393.6244 3.132879e-15
4396.3458 3.0969348e-15
4399.0672 3.0414956e-15
4401.7886 3.1088439e-15
4404.5100 2.8736863e-15
4407.2313 2.9352788e-15
4409.9527 2.950824e-15
4412.6741 2.7797961e-15
4415.3955 2.7100103e-15
4418.1169 2.618579e-15
4420.8383 2.6198303e-15
4423.5597 2.71822e-15
4426.2811 2.758931e-15
4429.0025 2.6723394e-15
4431.7239 2.5629127e-15
4434.4453 2.4951242e-15
4437.1667 2.5010308e-15
4439.8880 2.6319535e-15
4442.6094 2.7231502e-15
4445.3308 2.768528e-15
4448.0522 2.7330136e-15
4450.7736 2.764353e-15
4453.4950 2.6446298e-15
4456.2164 2.723261e-15
4458.9378 2.782967e-15
4461.6592 2.8076339e-15
4464.3806 2.9460164e-15
4467.1020 2.9201865e-15
4469.8234 3.0462447e-15
4472.5447 3.1454655e-15
4475.2661 3.0831785e-15
4477.9875 3.1736954e-15
4480.7089 3.3046234e-15
4483.4303 3.3889314e-15
4486.1517 3.5553564e-15
4488.8731 3.5102216e-15
4491.5945 3.5798954e-15
4494.3159 3.6114436e-15
4497.0373 3.852498e-15
4499.7587 3.9131893e-15
4502.4801 3.8948057e-15
4505.2015 4.2290013e-15
4507.9228 4.3975003e-15
4510.6442 4.2873026e-15
4513.3656 4.3813063e-15
4516.0870 4.486171e-15
4518.8084 4.6869653e-15
4521.5298 4.8270985e-15
4524.2512 4.9819988e-15
4526.9726 5.0508765e-15
4529.6940 5.286542e-15
4532.4154 5.2571638e-15
4535.1368 5.264091e-15
4537.8582 5.5878683e-15
4540.5795 5.7426746e-15
4543.3009 5.927202e-15
4546.0223 6.094259e-15
4548.7437 6.3567307e-15
4551.4651 6.477908e-15
4554.1865 6.661692e-15
4556.9079 6.8285132e-15
4559.6293 6.759895e-15
4562.3507 6.9501116e-15
4565.0721 7.261356e-15
4567.7935 7.40521e-15
4570.5149 7.352642e-15
4573.2362 7.556903e-15
4575.9576 7.797717e-15
4578.6790 7.947871e-15
4581.4004 8.186809e-15
4584.1218 8.201695e-15
4586.8432 8.460176e-15
4589.5646 8.342015e-15
4592.2860 8.425673e-15
4595.0074 8.7701275e-15
4597.7288 8.807426e-15
4600.4502 8.825552e-15
4603.1716 9.03998e-15
4605.8929 9.281209e-15
4608.6143 9.3056725e-15
4611.3357 9.340002e-15
4614.0571 9.4014025e-15
4616.7785 9.362584e-15
4619.4999 9.457153e-15
4622.2213 9.577528e-15
4624.9427 9.630533e-15
4627.6641 9.753352e-15
4630.3855 9.72369e-15
4633.1069 9.7545805e-15
4635.8283 9.734321e-15
4638.5497 9.696246e-15
4641.2710 9.771096e-15
4643.9924 9.668214e-15
4646.7138 9.570826e-15
4649.4352 9.565155e-15
4652.1566 9.550653e-15
4654.8780 9.340736e-15
4657.5994 9.3439465e-15
4660.3208 9.235059e-15
4663.0422 9.153917e-15
4665.7636 8.9469625e-15
4668.4850 8.727932e-15
4671.2064 8.629895e-15
4673.9277 8.58781e-15
4676.6491 8.502357e-15
4679.3705 8.339872e-15
4682.0919 8.121125e-15
4684.8133 7.85876e-15
4687.5347 7.591536e-15
4690.2561 7.497853e-15
4692.9775 7.410643e-15
4695.6989 7.196345e-15
4698.4203 7.2035205e-15
4701.1417 7.144498e-15
4703.8631 7.012901e-15
4706.5844 6.9528733e-15
4709.3058 6.872008e-15
4712.0272 6.692574e-15
4714.7486 6.6743117e-15
4717.4700 6.658688e-15
4720.1914 6.4688957e-15
4722.9128 6.5193665e-15
4725.6342 6.3888316e-15
4728.3556 6.1796873e-15
4731.0770 6.078808e-15
4733.7984 5.902622e-15
4736.5198 5.5550856e-15
4739.2411 5.3315112e-15
4741.9625 5.3234653e-15
4744.6839 5.0529827e-15
4747.4053 4.8935296e-15
4750.1267 4.609118e-15
4752.8481 4.4185842e-15
4755.5695 4.3170186e-15
4758.2909 4.1926466e-15
4761.0123 4.06655e-15
4763.7337 3.931495e-15
4766.4551 3.6310617e-15
4769.1765 3.740892e-15
4771.8979 3.717516e-15
4774.6192 3.5545153e-15
4777.3406 3.5446885e-15
4780.0620 3.611069e-15
4782.7834 3.5896786e-15
4785.5048 3.5008446e-15
4788.2262 3.4733594e-15
4790.9476 3.5780548e-15
4793.6690 3.5459165e-15
4796.3904 3.5477907e-15
4799.1118 3.5649537e-15
4801.8332 3.6069136e-15
4804.5546 3.7245847e-15
4807.2759 3.7716336e-15
4809.9973 3.8148395e-15
4812.7187 3.9041985e-15
4815.4401 4.050877e-15
4818.1615 3.959725e-15
4820.8829 4.009482e-15
4823.6043 3.9571922e-15
4826.3257 3.77596e-15
4829.0471 3.8556885e-15
4831.7685 3.814477e-15
4834.4899 3.726319e-15
4837.2113 3.6288408e-15
4839.9326 3.4506898e-15
4842.6540 3.4168576e-15
4845.3754 3.4972102e-15
4848.0968 3.4721373e-15
4850.8182 3.4046798e-15
4853.5396 3.4568747e-15
4856.2610 3.3915148e-15
4858.9824 3.319847e-15
4861.7038 3.2549371e-15
4864.4252 3.302148e-15
4867.1466 3.2983702e-15
4869.8680 3.3673666e-15
4872.5893 3.3706626e-15
4875.3107 3.351244e-15
4878.0321 3.4343548e-15
4880.7535 3.3420189e-15
4883.4749 3.4869687e-15
4886.1963 3.631317e-15
4888.9177 3.590977e-15
4891.6391 3.664164e-15
4894.3605 3.7592216e-15
4897.0819 3.745275e-15
4899.8033 3.9333703e-15
4902.5247 3.8659613e-15
4905.2461 3.8517654e-15
4907.9674 4.0021024e-15
4910.6888 4.050673e-15
4913.4102 4.1703443e-15
4916.1316 4.246594e-15
4918.8530 4.360821e-15
4921.5744 4.449459e-15
4924.2958 4.594177e-15
4927.0172 4.5674918e-15
4929.7386 4.7794033e-15
4932.4600 4.8374683e-15
4935.1814 5.1510157e-15
4937.9028 5.1595093e-15
4940.6241 4.9573586e-15
4943.3455 5.1246772e-15
4946.0669 5.2819365e-15
4948.7883 5.344639e-15
4951.5097 5.28519e-15
4954.2311 5.2532276e-15
4956.9525 5.3729888e-15
4959.6739 5.3602515e-15
4962.3953 5.2563964e-15
4965.1167 5.189557e-15
4967.8381 5.0661426e-15
4970.5595 4.9120326e-15
4973.2808 4.769687e-15
4976.0022 4.652878e-15
4978.7236 4.461122e-15
4981.4450 4.3150188e-15
4984.1664 4.2823885e-15
4986.8878 4.169623e-15
4989.6092 4.1407256e-15
4992.3306 4.06233e-15
4995.0520 4.0396136e-15
4997.7734 3.913646e-15
5000.4948 3.783197e-15
5003.2162 3.738593e-15
5005.9375 3.7146283e-15
5008.6589 3.75581e-15
5011.3803 3.6827358e-15
5014.1017 3.6410812e-15
5016.8231 3.5960826e-15
5019.5445 3.4957386e-15
5022.2659 3.415689e-15
5024.9873 3.4942684e-15
5027.7087 3.4599329e-15
5030.4301 3.3665405e-15
5033.1515 3.3320176e-15
5035.8729 3.3333216e-15
5038.5943 3.3392076e-15
5041.3156 3.325708e-15
5044.0370 3.382859e-15
