5.400000000000000000e+03 1.878401439654817789e-15 1.179838544977619350e-16
5.401252441406250000e+03 1.947571420677024837e-15 1.175961384010460798e-16
5.402504394531250000e+03 1.924641180003666859e-15 1.174684217144678923e-16
5.403756835937500000e+03 2.010230682950161704e-15 1.181709958395459319e-16
5.405009277343750000e+03 2.005130274058269935e-15 1.172323112804207561e-16
5.406261718750000000e+03 2.067310115683260868e-15 1.155583359486298434e-16
5.407513671875000000e+03 2.007841203005957323e-15 1.138973572786233638e-16
5.408766113281250000e+03 1.899885159812502236e-15 1.138736271212104426e-16
5.410018554687500000e+03 1.914021716185702882e-15 1.142283486376527825e-16
5.411270507812500000e+03 2.145648804843022089e-15 1.151233051208759551e-16
5.412522949218750000e+03 1.848051402121748954e-15 1.122293773519122354e-16
5.413775390625000000e+03 1.884711199837151886e-15 1.116061463911902822e-16
5.415027832031250000e+03 1.827507676777279967e-15 1.106369223238496487e-16
5.416279785156250000e+03 1.931500876327005810e-15 1.102027914686022180e-16
5.417532226562500000e+03 1.725668058495948183e-15 1.084793970582949372e-16
5.418784667968750000e+03 1.822276824811511035e-15 1.082908859054165524e-16
5.420036621093750000e+03 1.764021922105859716e-15 1.083276722816180107e-16
5.421289062500000000e+03 1.831738394590578384e-15 1.087150641235337450e-16
5.422541503906250000e+03 1.874372527441202710e-15 1.077631248222730195e-16
5.423793945312500000e+03 1.794561695019113515e-15 1.062218226432907120e-16
5.425045898437500000e+03 1.757667692693794768e-15 1.051889652257875991e-16
5.426298339843750000e+03 1.803918867987431771e-15 1.047033175619903659e-16
5.427550781250000000e+03 1.845642228661520910e-15 1.049756254196428226e-16
5.428802734375000000e+03 1.704082059109882780e-15 1.046732412749179378e-16
5.430055175781250000e+03 1.584492018385889878e-15 1.032978384395892655e-16
5.431307617187500000e+03 1.619546053391535470e-15 1.018424240779695639e-16
5.432560058593750000e+03 1.639876538191533187e-15 1.014016691603768087e-16
5.433812011718750000e+03 1.698127841007158675e-15 1.018850735103527980e-16
5.435064453125000000e+03 1.623070345726823800e-15 1.007077440357836235e-16
5.436316894531250000e+03 1.575305099039969736e-15 9.988092738270011920e-17
5.437568847656250000e+03 1.822157181407711365e-15 1.002007815819621239e-16
5.438821289062500000e+03 1.713776774707681874e-15 1.007079756463551384e-16
5.440073730468750000e+03 1.811014462986581045e-15 1.015685412684308063e-16
5.441326171875000000e+03 1.717559412091882766e-15 1.009844326419601611e-16
5.442578125000000000e+03 1.783442270004032687e-15 1.001882613762105213e-16
5.443830566406250000e+03 1.814610117847675549e-15 9.955157053256110528e-17
5.445083007812500000e+03 1.832708670831658185e-15 9.939813845509986928e-17
5.446334960937500000e+03 1.873017274725595829e-15 9.948754013570460051e-17
5.447587402343750000e+03 1.747043146678147266e-15 9.795200836867546290e-17
5.448839843750000000e+03 1.686978558080687134e-15 9.676833276444678157e-17
5.450092285156250000e+03 1.768491926726757472e-15 9.719734833478618427e-17
5.451344238281250000e+03 1.826576787568247491e-15 9.772150952790388642e-17
5.452596679687500000e+03 1.784034557792400257e-15 9.699816986072831563e-17
5.453849121093750000e+03 1.824129709383629817e-15 9.687560154628265820e-17
5.455101074218750000e+03 1.870589678298765005e-15 9.675975655585583178e-17
5.456353515625000000e+03 1.837760375329082832e-15 9.616940106139918614e-17
5.457605957031250000e+03 1.840260393072903899e-15 9.546879231745657255e-17
5.458858398437500000e+03 1.826729888773463706e-15 9.518537376981630357e-17
5.460110351562500000e+03 1.847804492017624325e-15 9.505612845346611810e-17
5.461362792968750000e+03 1.819475263338467437e-15 9.501758183692114701e-17
5.462615234375000000e+03 1.746158844281213776e-15 9.407466211305969971e-17
5.463867187500000000e+03 1.707161235631388975e-15 9.295572497229186854e-17
5.465119628906250000e+03 1.832058996561114136e-15 9.272157330193525789e-17
5.466372070312500000e+03 1.806541493750367898e-15 9.252017798383574713e-17
5.467624511718750000e+03 1.775124194703758644e-15 9.206340884958396525e-17
5.468876464843750000e+03 1.821443979666123245e-15 9.218100084546450366e-17
5.470128906250000000e+03 1.804001453699789065e-15 9.232015909427552462e-17
5.471381347656250000e+03 1.803469940525386991e-15 9.208840293897286753e-17
5.472633300781250000e+03 1.885174738617536802e-15 9.148764482113275502e-17
5.473885742187500000e+03 1.946396797737419936e-15 9.164843549732326275e-17
5.475138183593750000e+03 1.962191844621344501e-15 9.096214028670026675e-17
5.476390625000000000e+03 2.037598317475948148e-15 9.105039053189232416e-17
5.477642578125000000e+03 1.882047916492747552e-15 8.947872089826196989e-17
5.478895019531250000e+03 1.894040420718210750e-15 8.906358210987875678e-17
5.480147460937500000e+03 1.920670924821649139e-15 8.901917905459691025e-17
5.481399414062500000e+03 1.816492436814711418e-15 8.846067332244600639e-17
5.482651855468750000e+03 1.774389181863778725e-15 8.753687139690188466e-17
5.483904296875000000e+03 1.797984131642494515e-15 8.731778764858353996e-17
5.485156738281250000e+03 1.817400032617694401e-15 8.708293452906748435e-17
5.486408691406250000e+03 1.858345393529730466e-15 8.698622718929268477e-17
5.487661132812500000e+03 1.826865414045024394e-15 8.675635700578664860e-17
5.488913574218750000e+03 1.791131423340970412e-15 8.594014811687852428e-17
5.490165527343750000e+03 1.662217455691838985e-15 8.527367215373229882e-17
5.491417968750000000e+03 1.644286403473175888e-15 8.475779600162992779e-17
5.492670410156250000e+03 1.709911763369360502e-15 8.498701767553572240e-17
5.493922851562500000e+03 1.680356666257289827e-15 8.404916029702309962e-17
5.495174804687500000e+03 1.700344102713649552e-15 8.355402983468355853e-17
5.496427246093750000e+03 1.568316653708648131e-15 8.272136336030807917e-17
5.497679687500000000e+03 1.753985852230317138e-15 8.346257674615969579e-17
5.498931640625000000e+03 1.703011409464553344e-15 8.276114743904942959e-17
5.500184082031250000e+03 1.672806638081938621e-15 8.209675597104683776e-17
5.501436523437500000e+03 1.782585496177884962e-15 8.289519040295242262e-17
5.502688964843750000e+03 1.761769661499110531e-15 8.235191141151739489e-17
5.503940917968750000e+03 1.772329621252529894e-15 8.203764895319624862e-17
5.505193359375000000e+03 1.793217877248294567e-15 8.144213846916217251e-17
5.506445800781250000e+03 1.710892839280517795e-15 8.051498149905353570e-17
5.507697753906250000e+03 1.818848458957499255e-15 8.043751107160426934e-17
5.508950195312500000e+03 1.695813746995259927e-15 7.966821986704015275e-17
5.510202636718750000e+03 1.770374245693793341e-15 7.963455030738679431e-17
5.511455078125000000e+03 1.769855438013600082e-15 7.927025334817354050e-17
5.512707031250000000e+03 1.852749682121931744e-15 7.911729110930023462e-17
5.513959472656250000e+03 1.792314093093574229e-15 7.836982423801771712e-17
5.515211914062500000e+03 1.784913777991650220e-15 7.818077707210239796e-17
5.516463867187500000e+03 1.776890470157020674e-15 7.781354858479825622e-17
5.517716308593750000e+03 1.873376628453468466e-15 7.794271449180963660e-17
5.518968750000000000e+03 1.896734620765189866e-15 7.802495609703210882e-17
5.520221191406250000e+03 1.908671644332607907e-15 7.770992601510251334e-17
5.521473144531250000e+03 1.978703269620409391e-15 7.756023941145491745e-17
5.522725585937500000e+03 2.023484630992323369e-15 7.701826405666527329e-17
5.523978027343750000e+03 1.824906015079788384e-15 7.584681087316767550e-17
