# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022ucj
# RA = 4:30:51.12
# DEC = -16:18:21.80
# DATE-OBS = 2022-09-15T03:29:55.209
# MJD-OBS = 59837.145778
# EXPTIME-OBS = 2100.0s
# AIRMASS-OBS = 1.931066
# SEEING-OBS = 1.221441
# wl fl
# [A] [Normalised]
4020.000000 1.85532
4029.200000 1.257473
4038.400000 1.02399
4047.600000 1.43297
4056.800000 1.44125
4066.000000 1.7003
4075.200000 1.7811
4084.400000 2.00561
4093.600000 1.62091
4102.800000 1.7074
4112.000000 1.39726
4121.200000 1.77864
4130.400000 1.03306
4139.600000 1.40292
4148.800000 1.43378
4158.000000 1.33847
4167.200000 1.61497
4176.400000 1.58919
4185.600000 1.41613
4194.800000 1.33762
4204.000000 1.26401
4213.200000 1.6754
4222.400000 1.58609
4231.600000 1.35477
4240.800000 0.669307
4250.000000 1.32166
4259.200000 1.30083
4268.400000 1.70038
4277.600000 1.86782
4286.800000 1.17265
4296.000000 1.4315
4305.200000 1.2425
4314.400000 1.30585
4323.600000 1.3425
4332.800000 1.024
4342.000000 1.11551
4351.200000 1.20195
4360.400000 1.35578
4369.600000 1.23088
4378.800000 1.3029
4388.000000 0.864358
4397.200000 1.08413
4406.400000 1.04121
4415.600000 1.175614
4424.800000 1.3036
4434.000000 1.28706
4443.200000 1.06652
4452.400000 1.30861
4461.600000 1.12335
4470.800000 0.895601
4480.000000 1.16549
4489.200000 1.43562
4498.400000 1.03629
4507.600000 1.21237
4516.800000 1.36434
4526.000000 0.780444
4535.200000 0.904865
4544.400000 1.03618
4553.600000 0.983199
4562.800000 1.05538
4572.000000 1.14847
4581.200000 1.34968
4590.400000 1.38567
4599.600000 1.38425
4608.800000 1.22902
4618.000000 1.16943
4627.200000 1.20893
4636.400000 1.26807
4645.600000 1.07014
4654.800000 1.18001
4664.000000 1.15558
4673.200000 1.05671
4682.400000 1.10763
4691.600000 1.37921
4700.800000 1.09523
4710.000000 1.3108
4719.200000 1.19315
4728.400000 1.08469
4737.600000 1.17499
4746.800000 1.24183
4756.000000 1.19521
4765.200000 1.24529
4774.400000 1.35008
4783.600000 0.96905
4792.800000 1.06772
4802.000000 1.05659
4811.200000 1.01452
4820.400000 0.954022
4829.600000 0.827956
4838.800000 1.11949
4848.000000 1.15118
4857.200000 1.11012
4866.400000 1.13258
4875.600000 1.10422
4884.800000 0.932638
4894.000000 1.13389
4903.200000 0.998363
4912.400000 1.1209
4921.600000 1.21116
4930.800000 1.30973
4940.000000 1.35782
4949.200000 1.01545
4958.400000 1.2524
4967.600000 0.814816
4976.800000 1.02866
4986.000000 0.684748
4995.200000 0.694788
5004.400000 0.910405
5013.600000 1.24143
5022.800000 0.760462
5032.000000 1.01918
5041.200000 0.979495
5050.400000 0.768235
5059.600000 0.825553
5068.800000 1.03387
5078.000000 0.948563
5087.200000 1.03345
5096.400000 0.960633
5105.600000 0.881204
5114.800000 1.01808
5124.000000 0.950331
5133.200000 1.02074
5142.400000 1.08725
5151.600000 1.09363
5160.800000 1.14078
5170.000000 1.168452
5179.200000 1.19276
5188.400000 1.10917
5197.600000 1.16105
5206.800000 1.11643
5216.000000 1.16758
5225.200000 1.37577
5234.400000 1.40315
5243.600000 1.18899
5252.800000 1.22974
5262.000000 1.11761
5271.200000 1.03757
5280.400000 1.35148
5289.600000 1.27874
5298.800000 1.18413
5308.000000 1.20252
5317.200000 1.14243
5326.400000 1.11121
5335.600000 1.10363
5344.800000 1.14457
5354.000000 1.21363
5363.200000 1.16323
5372.400000 1.12426
5381.600000 1.02895
5390.800000 1.0491
5400.000000 0.912479
5409.200000 0.787231
5418.400000 1.04431
5427.600000 0.915098
5436.800000 0.998466
5446.000000 0.912717
5455.200000 0.918193
5464.400000 0.976333
5473.600000 1.16803
5482.800000 1.02376
5492.000000 0.885651
5501.200000 1.01996
5510.400000 1.04704
5519.600000 1.13484
5528.800000 1.0921
5538.000000 1.02189
5547.200000 0.858128
5556.400000 0.862503
5565.600000 0.858648
5574.800000 0.838035
5584.000000 0.729206
5593.200000 0.809952
5602.400000 0.862501
5611.600000 0.701307
5620.800000 0.678736
5630.000000 0.990491
5639.200000 1.23453
5648.400000 0.747852
5657.600000 0.913804
5666.800000 1.0706
5676.000000 0.913631
5685.200000 0.811751
5694.400000 1.00247
5703.600000 1.07775
5712.800000 1.11694
5722.000000 0.919222
5731.200000 0.979835
5740.400000 1.16917
5749.600000 1.02788
5758.800000 0.995144
5768.000000 0.981855
5777.200000 1.09285
5786.400000 1.02925
5795.600000 1.07195
5804.800000 0.875467
5814.000000 1.12499
5823.200000 0.7743
5832.400000 1.16574
5841.600000 0.95773
5850.800000 1.10764
5860.000000 1.19478
5869.200000 1.22742
5878.400000 0.915041
5887.600000 0.904428
5896.800000 0.800556
5906.000000 0.9375
5915.200000 0.97743
5924.400000 0.949766
5933.600000 0.825622
5942.800000 0.84281
5952.000000 0.85892
5961.200000 0.967823
5970.400000 0.859483
5979.600000 1.07739
5988.800000 0.930951
5998.000000 1
6007.200000 1.06372
6016.400000 1.03835
6025.600000 0.82805
6034.800000 0.893534
6044.000000 0.863269
6053.200000 1.0295
6062.400000 0.841148
6071.600000 0.939878
6080.800000 0.776216
6090.000000 1.03753
6099.200000 0.962391
6108.400000 1.11796
6117.600000 0.867283
6126.800000 0.967151
6136.000000 1.13665
6145.200000 0.96525
6154.400000 0.98029
6163.600000 0.91451
6172.800000 1.08883
6182.000000 0.836465
6191.200000 0.830745
6200.400000 0.861217
6209.600000 0.96601
6218.800000 0.923969
6228.000000 0.701293
6237.200000 0.700924
6246.400000 0.712225
6255.600000 0.719752
6264.800000 0.564759
6274.000000 0.589087
6283.200000 0.386678
6292.400000 0.48081
6301.600000 0.400154
6310.800000 0.384776
6320.000000 0.498625
6329.200000 0.606544
6338.400000 0.640001
6347.600000 0.755898
6356.800000 0.498201
6366.000000 0.909088
6375.200000 0.643979
6384.400000 0.550951
6393.600000 0.732052
6402.800000 0.807875
6412.000000 0.775148
6421.200000 0.936487
6430.400000 0.97716
6439.600000 0.902115
6448.800000 0.86891
6458.000000 0.852003
6467.200000 0.861292
6476.400000 0.990365
6485.600000 0.856129
6494.800000 1.00133
6504.000000 0.960466
6513.200000 0.911965
6522.400000 0.785632
6531.600000 0.844852
6540.800000 0.844015
6550.000000 0.87174
6559.200000 0.896029
6568.400000 1.03013
6577.600000 0.97838
6586.800000 1.04183
6596.000000 0.953704
6605.200000 0.729289
6614.400000 0.975112
6623.600000 0.913199
6632.800000 0.757135
6642.000000 0.983812
6651.200000 0.98129
6660.400000 1.06729
6669.600000 1.14307
6678.800000 0.92979
6688.000000 0.748703
6697.200000 0.898961
6706.400000 0.907874
6715.600000 0.929274
6724.800000 1.04652
6734.000000 1.00725
6743.200000 0.831727
6752.400000 0.77629
6761.600000 0.883376
6770.800000 0.933879
6780.000000 0.790384
6789.200000 0.779162
6798.400000 0.823162
6807.600000 0.788495
6816.800000 0.97751
6826.000000 0.890767
6835.200000 0.861871
6844.400000 1.18736
6853.600000 0.929037
6862.800000 0.749922
6872.000000 0.610752
6881.200000 0.781721
6890.400000 0.716842
6899.600000 0.595441
6908.800000 0.747401
6918.000000 0.87729
6927.200000 0.724574
6936.400000 0.605838
6945.600000 0.796161
6954.800000 0.757939
6964.000000 0.838796
6973.200000 0.807287
6982.400000 0.736713
6991.600000 0.420393
7000.800000 0.696471
7010.000000 0.674853
7019.200000 0.743136
7028.400000 0.768718
7037.600000 0.739927
7046.800000 0.55808
7056.000000 0.765709
7065.200000 0.782734
7074.400000 0.744223
7083.600000 0.42033
7092.800000 0.630323
7102.000000 0.673606
7111.200000 0.763429
7120.400000 0.805154
7129.600000 0.713364
7138.800000 0.895837
7148.000000 0.653262
7157.200000 0.720938
7166.400000 0.638581
7175.600000 0.472087
7184.800000 0.534325
7194.000000 0.655054
7203.200000 0.307017
7212.400000 0.506683
7221.600000 0.634291
7230.800000 0.326748
7240.000000 0.91078
7249.200000 0.728228
7258.400000 0.532395
7267.600000 0.633518
7276.800000 0.47492
7286.000000 0.605271
7295.200000 0.640697
7304.400000 0.524256
7313.600000 0.786228
7322.800000 0.733961
7332.000000 0.625696
7341.200000 0.792681
7350.400000 0.745521
7359.600000 0.695747
7368.800000 0.533891
7378.000000 0.918647
7387.200000 0.614544
7396.400000 0.497373
7405.600000 0.91839
7414.800000 0.792273
7424.000000 0.82908
7433.200000 0.521025
7442.400000 0.782553
7451.600000 0.839852
7460.800000 0.766688
7470.000000 0.590629
7479.200000 0.716541
7488.400000 0.544156
7497.600000 0.781808
7506.800000 0.689617
7516.000000 0.47406
7525.200000 0.584512
7534.400000 0.568511
7543.600000 0.766905
7552.800000 0.70035
7562.000000 0.415994
7571.200000 0.542453
7580.400000 0.678206
7589.600000 0.489986
7598.800000 0.0589237
7608.000000 -0.157072
7617.200000 0.152613
7626.400000 0.310127
7635.600000 0.274384
7644.800000 0.390146
7654.000000 0.277456
7663.200000 0.378727
7672.400000 0.445019
7681.600000 0.873212
7690.800000 0.334323
7700.000000 0.553177
7709.200000 0.573899
7718.400000 0.300878
7727.600000 0.715156
7736.800000 0.645233
7746.000000 0.541574
7755.200000 0.586142
7764.400000 0.768885
7773.600000 0.0707063
7782.800000 0.0950704
7792.000000 0.888476
7801.200000 0.466409
7810.400000 1.05099
7819.600000 0.607826
7828.800000 0.804628
7838.000000 1.04467
7847.200000 0.809292
7856.400000 0.414891
7865.600000 0.22348
7874.800000 0.514555
7884.000000 0.945643
7893.200000 0.890124
7911.600000 0.671246
7920.800000 0.148456
7930.000000 0.897577
7939.200000 0.462387
7948.400000 0.167059
7957.600000 1.53451
7966.800000 0.893019
7976.000000 0.128086
