# SNID ztf24abfwmpi
# OBSERVERS = Rich/Hinds/Wise
# RA 330.19666666666666
# OBS_DATE 2024-10-07 07:42:46.29
# MJD 60590.32136910
# DEC 23.056583333333332
# INSTRUMENT KAST
#wavelength flux flux_err
3472.64194373 0.13007378 0.05037689
3473.65426240 0.04913626 0.04452284
3474.66658107 -0.02132995 0.04257928
3475.67889974 0.08425257 0.04887154
3476.69121841 0.00002429 0.04974212
3477.70353708 -0.02262836 0.04988886
3478.71585575 0.04253408 0.05617090
3479.72817442 0.02388437 0.05682715
3480.74049309 -0.07114337 0.06038172
3481.75281176 -0.06313561 0.05967109
3482.76513043 0.12014476 0.06295343
3483.77744910 0.07197334 0.06335686
3484.78976776 -0.00231949 0.05565860
3485.80208643 0.06337256 0.05892727
3486.81440510 -0.05189458 0.05748965
3487.82672377 0.01536257 0.05597873
3488.83904244 0.07287341 0.05555219
3489.85136111 0.02772975 0.05374764
3490.86367978 0.08166062 0.05234187
3491.87599845 0.07133000 0.05364398
3492.88831712 0.01082622 0.05343324
3493.90063579 0.00562281 0.05243907
3494.91295446 -0.00176256 0.05384069
3495.92527313 0.09295813 0.06041067
3496.93759180 0.04510929 0.05273908
3497.94991047 0.00026901 0.05112308
3498.96222913 -0.01888979 0.05360734
3499.97454780 -0.02669453 0.05277893
3500.98686647 -0.01531316 0.05140817
3501.99918514 0.02347901 0.05178611
3503.01150381 0.05490567 0.05424007
3504.02382248 0.13784394 0.05427910
3505.03614115 0.05960946 0.05481278
3506.04845982 -0.02276861 0.05342029
3507.06077849 0.03562229 0.05601514
3508.07309716 0.01251970 0.05725524
3509.08541583 -0.02944137 0.05395757
3510.09773450 0.04479948 0.05324328
3511.11005317 0.04829563 0.05347675
3512.12237184 0.01499731 0.05401928
3513.13469051 0.01883325 0.05379070
3514.14700917 -0.07492877 0.05393091
3515.15932784 0.02471070 0.05298405
3516.17164651 0.05816663 0.05362248
3517.18396518 0.01179979 0.05560039
3518.19628385 0.06679932 0.05665602
3519.20860252 0.08691302 0.05494225
3520.22092119 0.00498899 0.05306692
3521.23323986 -0.01199006 0.05115604
3522.24555853 0.00493970 0.05143964
3523.25787720 0.02005781 0.05202475
3524.27019587 -0.02853636 0.05080417
3525.28251454 0.00811206 0.05117491
3526.29483321 -0.00805931 0.05072580
3527.30715188 -0.01335256 0.05284737
3528.31947055 0.09719366 0.05792602
3529.33178921 0.12422640 0.05719634
3530.34410788 0.08344432 0.05479373
3531.35642655 -0.01170616 0.05292841
3532.36874522 0.06056469 0.05228973
3533.38106389 0.05627219 0.05268162
3534.39338256 0.00725075 0.05264458
3535.40570123 0.01839574 0.05431735
3536.41801990 -0.00677645 0.05285369
3537.43033857 0.05492998 0.05213704
3538.44265724 0.07753325 0.05892314
3539.45497591 -0.01969973 0.05969631
3540.46729458 0.01678439 0.06273857
3541.47961325 0.08655248 0.06926638
3542.49193192 0.07074015 0.07035117
3543.50425058 -0.01863364 0.06989911
3544.51656925 -0.04276098 0.06808184
