@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.790
@SPECTRUM spectrum_05D4cs_946.dat
@SN-NAME 05D4cs
       4841.110            0.00190        0.00475
       4843.660            0.00510        0.00475
       4846.211            0.00390        0.00473
       4848.762            0.01500        0.00470
       4851.314            0.00400        0.00467
       4853.866            0.00020        0.00464
       4856.418            0.00300        0.00453
       4858.971            0.00970        0.00441
       4861.523            0.00010        0.00450
       4864.076            0.00530        0.00443
       4866.630            0.00040        0.00447
       4869.184            0.00960        0.00447
       4871.737            0.00760        0.00452
       4874.292            0.00520        0.00451
       4876.846            0.00610        0.00456
       4879.401           -0.00180        0.00449
       4881.957            0.00080        0.00459
       4884.512            0.00730        0.00462
       4887.068           -0.00430        0.00455
       4889.624            0.00650        0.00459
       4892.180            0.00570        0.00464
       4894.737            0.00550        0.00464
       4897.294            0.01030        0.00460
       4899.852           -0.00310        0.00496
       4902.409           -0.00060        0.00458
       4904.967            0.00390        0.00454
       4907.525            0.00110        0.00456
       4910.084            0.00050        0.00461
       4912.643           -0.00300        0.00454
       4915.202            0.00400        0.00443
       4917.761            0.00800        0.00445
       4920.321            0.00420        0.00446
       4922.881            0.01000        0.00444
       4925.441            0.00380        0.00442
       4928.002            0.00510        0.00447
       4930.562            0.00670        0.00456
       4933.124           -0.00590        0.00447
       4935.686            0.00520        0.00445
       4938.248            0.00390        0.00448
       4940.810            0.00760        0.00451
       4943.372            0.00670        0.00453
       4945.935            0.00820        0.00450
       4948.498           -0.00110        0.00446
       4951.061            0.00850        0.00449
       4953.625            0.00410        0.00452
       4956.188           -0.00080        0.00442
       4958.752           -0.00000        0.00441
       4961.317            0.00090        0.00446
       4963.881           -0.00130        0.00440
       4966.447            0.00560        0.00444
       4969.012           -0.00690        0.00438
       4971.578            0.00090        0.00442
       4974.144            0.00230        0.00441
       4976.709            0.00250        0.00443
       4979.276            0.00720        0.00441
       4981.843           -0.00100        0.00436
       4984.410            0.00720        0.00435
       4986.978            0.00660        0.00444
       4989.545            0.00460        0.00461
       4992.113            0.01080        0.00452
       4994.681            0.00320        0.00442
       4997.250            0.01170        0.00444
       4999.818            0.00400        0.00440
       5002.387            0.01220        0.00434
       5004.957            0.00150        0.00433
       5007.526           -0.00120        0.00430
       5010.096           -0.00110        0.00430
       5012.667            0.00760        0.00434
       5015.237            0.00590        0.00425
       5017.808           -0.00400        0.00425
       5020.379            0.00350        0.00428
       5022.950            0.00530        0.00429
       5025.522            0.00880        0.00427
       5028.094           -0.00230        0.00434
       5030.666            0.00880        0.00433
       5033.238            0.00190        0.00436
       5035.811            0.00900        0.00429
       5038.384           -0.00320        0.00426
       5040.958            0.00640        0.00424
       5043.531            0.00380        0.00422
       5046.105            0.00150        0.00424
       5048.679            0.00760        0.00428
       5051.254            0.00620        0.00429
       5053.829            0.00890        0.00425
       5056.403            0.00850        0.00428
       5058.979            0.00830        0.00430
       5061.554            0.01060        0.00430
       5064.130            0.00250        0.00424
       5066.706           -0.00020        0.00423
       5069.283            0.00650        0.00425
       5071.859            0.00320        0.00423
       5074.436            0.00210        0.00420
       5077.013            0.00290        0.00418
       5079.591            0.00270        0.00422
       5082.168            0.01530        0.00420
       5084.747            0.00660        0.00419
       5087.325            0.00560        0.00418
       5089.903            0.00340        0.00431
       5092.482            0.00560        0.00424
       5095.062            0.00970        0.00424
       5097.641            0.00190        0.00422
       5100.221            0.00780        0.00422
       5102.801            0.01020        0.00420
       5105.381            0.01160        0.00415
       5107.961            0.00680        0.00417
       5110.542            0.00930        0.00421
       5113.123            0.01000        0.00419
       5115.704            0.00580        0.00424
       5118.286            0.00560        0.00418
       5120.868            0.00700        0.00426
       5123.450            0.00710        0.00415
       5126.032            0.01590        0.00418
       5128.615            0.00170        0.00413
       5131.198            0.00510        0.00414
       5133.781            0.00390        0.00421
       5136.364            0.00850        0.00418
       5138.948            0.01210        0.00422
       5141.532            0.00960        0.00412
       5144.116            0.00270        0.00422
       5146.701            0.00780        0.00418
       5149.286            0.00350        0.00416
       5151.871            0.00410        0.00421
       5154.456            0.00600        0.00422
       5157.042            0.00730        0.00410
       5159.627            0.00160        0.00416
       5162.213            0.00070        0.00412
       5164.800            0.00120        0.00411
       5167.386            0.01210        0.00403
       5169.973            0.00370        0.00399
       5172.561            0.00240        0.00398
       5175.148            0.00690        0.00403
       5177.735           -0.00230        0.00397
       5180.323            0.00410        0.00405
       5182.912            0.00480        0.00409
       5185.500            0.00600        0.00409
       5188.089            0.00980        0.00404
       5190.678            0.00610        0.00414
       5193.267            0.01010        0.00412
       5195.856            0.00240        0.00420
       5198.446            0.00530        0.00425
       5201.036            0.01120        0.00423
       5203.626            0.00680        0.00422
       5206.217            0.01160        0.00424
       5208.808            0.01170        0.00423
       5211.399            0.00410        0.00410
       5213.990            0.00520        0.00413
       5216.582            0.00720        0.00414
       5219.173            0.00740        0.00419
       5221.766            0.00750        0.00421
       5224.358            0.00180        0.00415
       5226.950            0.00180        0.00419
       5229.543            0.00700        0.00415
       5232.136            0.00900        0.00410
       5234.729           -0.00510        0.00425
       5237.323            0.00750        0.00420
       5239.917            0.00160        0.00420
       5242.511            0.01250        0.00419
       5245.105            0.00530        0.00419
       5247.700            0.00680        0.00416
       5250.295            0.00790        0.00410
       5252.890            0.00650        0.00419
       5255.485            0.01250        0.00424
       5258.081            0.00200        0.00418
       5260.677            0.00850        0.00414
       5263.273            0.00770        0.00403
       5265.869            0.00800        0.00401
       5268.466            0.01360        0.00401
       5271.062            0.00350        0.00403
       5273.660            0.01250        0.00403
       5276.257            0.00240        0.00406
       5278.854            0.01320        0.00409
       5281.452            0.01190        0.00419
       5284.050            0.00880        0.00406
       5286.649            0.01060        0.00409
       5289.248            0.00990        0.00410
       5291.846            0.01010        0.00413
       5294.445            0.01460        0.00420
       5297.044            0.00640        0.00413
       5299.644            0.01160        0.00420
       5302.244            0.00630        0.00415
       5304.844            0.00100        0.00419
       5307.444            0.00760        0.00418
       5310.045            0.01300        0.00418
       5312.646           -0.00300        0.00417
       5315.247            0.01110        0.00416
       5317.848            0.00420        0.00417
       5320.449            0.00460        0.00412
       5323.051            0.01200        0.00406
       5325.653            0.00750        0.00408
       5328.255            0.00730        0.00411
       5330.858            0.00770        0.00408
       5333.460            0.00710        0.00415
       5336.063            0.00380        0.00415
       5338.667            0.00130        0.00412
       5341.270            0.00140        0.00408
       5343.874            0.01190        0.00406
       5346.478           -0.00100        0.00411
       5349.082            0.00600        0.00408
       5351.686            0.00970        0.00406
       5354.291            0.00690        0.00411
       5356.896            0.00840        0.00409
       5359.500            0.00380        0.00406
       5362.106            0.00640        0.00412
       5364.711            0.00940        0.00406
       5367.317            0.01090        0.00405
       5369.923            0.00620        0.00404
       5372.529            0.01040        0.00407
       5375.136            0.00520        0.00410
       5377.743            0.00550        0.00405
       5380.350            0.01670        0.00408
       5382.957            0.00280        0.00406
       5385.564            0.01430        0.00402
       5388.172            0.00900        0.00405
       5390.780            0.02000        0.00400
       5393.388            0.01340        0.00399
       5395.997            0.01130        0.00402
       5398.605            0.00630        0.00401
       5401.214            0.01030        0.00393
       5403.823            0.01230        0.00400
       5406.432            0.00940        0.00396
       5409.042            0.00950        0.00399
       5411.651            0.00390        0.00395
       5414.261            0.00500        0.00403
       5416.872            0.01520        0.00402
       5419.482            0.01220        0.00400
       5422.093            0.01200        0.00401
       5424.704            0.00540        0.00400
       5427.314            0.00230        0.00400
       5429.926            0.00970        0.00402
       5432.538            0.00710        0.00403
       5435.149            0.00880        0.00400
       5437.762            0.01080        0.00403
       5440.374            0.01250        0.00406
       5442.986            0.00520        0.00406
       5445.599            0.00910        0.00403
       5448.212           -0.00060        0.00405
       5450.825            0.01470        0.00404
       5453.438            0.01360        0.00403
       5456.052            0.01150        0.00407
       5458.666            0.00250        0.00409
       5461.280            0.00960        0.00407
       5463.894            0.01260        0.00408
       5466.509            0.01100        0.00401
       5469.124            0.00980        0.00404
       5471.738            0.00650        0.00407
       5474.354            0.00720        0.00402
       5476.969            0.01340        0.00398
       5479.584            0.00800        0.00402
       5482.201            0.01460        0.00403
       5484.816            0.01020        0.00404
       5487.433            0.00830        0.00395
       5490.049            0.00780        0.00408
       5492.666            0.00590        0.00405
       5495.283            0.00940        0.00405
       5497.900            0.00790        0.00412
       5500.518            0.00860        0.00407
       5503.135            0.00450        0.00407
       5505.753            0.01100        0.00409
       5508.371            0.00360        0.00409
       5510.989            0.01230        0.00404
       5513.607            0.00760        0.00407
       5516.226            0.01410        0.00406
       5518.845            0.00440        0.00404
       5521.464            0.01350        0.00407
       5524.083            0.01110        0.00402
       5526.703            0.00670        0.00403
       5529.323            0.01300        0.00400
       5531.943            0.01090        0.00402
       5534.563            0.00890        0.00409
       5537.184            0.01160        0.00410
       5539.804            0.01200        0.00412
       5542.425            0.01190        0.00418
       5545.046            0.00700        0.00423
       5547.667            0.00510        0.00416
       5550.289            0.01390        0.00415
       5552.911            0.00930        0.00412
       5555.532            0.00750        0.00410
       5558.154            0.01040        0.00412
       5560.777           -0.00060        0.00417
       5563.399            0.00400        0.00418
       5566.022            0.01330        0.00418
       5568.645           -0.00130        0.00431
       5571.268            0.00830        0.00653
       5573.892            0.00660        0.00830
       5576.515            0.01590        0.00841
       5579.139            0.00430        0.00839
       5581.763            0.01860        0.00833
       5584.387           -0.00180        0.00685
       5587.012            0.00930        0.00437
       5589.636            0.00120        0.00405
       5592.261            0.00750        0.00409
       5594.886            0.01290        0.00413
       5597.511            0.00740        0.00405
       5600.137            0.01740        0.00411
       5602.763            0.00520        0.00416
       5605.389            0.01070        0.00412
       5608.015            0.01040        0.00413
       5610.641            0.00590        0.00415
       5613.267            0.01050        0.00412
       5615.894            0.00580        0.00408
       5618.521            0.01180        0.00408
       5621.148            0.01420        0.00411
       5623.775            0.01010        0.00415
       5626.403            0.00610        0.00410
       5629.030            0.00670        0.00416
       5631.658            0.00370        0.00402
       5634.287            0.00750        0.00404
       5636.915            0.00340        0.00402
       5639.543            0.01000        0.00411
       5642.172            0.00500        0.00409
       5644.801            0.01110        0.00412
       5647.430            0.00440        0.00412
       5650.060            0.01460        0.00411
       5652.689            0.00890        0.00408
       5655.319            0.00930        0.00408
       5657.949            0.01050        0.00403
       5660.579            0.00250        0.00405
       5663.209            0.00680        0.00407
       5665.840            0.00940        0.00410
       5668.470            0.00810        0.00410
       5671.101            0.00390        0.00415
       5673.732            0.01100        0.00416
       5676.364            0.00430        0.00409
       5678.995            0.00620        0.00409
       5681.627            0.00140        0.00411
       5684.259            0.01070        0.00408
       5686.891            0.00860        0.00412
       5689.523            0.00500        0.00415
       5692.156            0.01080        0.00416
       5694.789            0.00530        0.00415
       5697.421            0.00700        0.00414
       5700.054            0.00540        0.00417
       5702.688            0.00500        0.00414
       5705.321            0.00290        0.00409
       5707.955            0.01150        0.00410
       5710.589            0.00890        0.00414
       5713.223            0.00840        0.00407
       5715.857            0.00140        0.00427
       5718.491            0.01420        0.00430
       5721.126            0.02410        0.00428
       5723.761            0.01020        0.00417
       5726.396            0.00840        0.00415
       5729.031            0.00530        0.00414
       5731.667            0.00410        0.00414
       5734.302            0.00540        0.00416
       5736.938            0.01520        0.00418
       5739.574            0.00030        0.00411
       5742.210            0.00300        0.00413
       5744.846            0.00340        0.00412
       5747.483            0.00530        0.00415
       5750.120           -0.00010        0.00414
       5752.756            0.01240        0.00410
       5755.394            0.00370        0.00412
       5758.031            0.00460        0.00408
       5760.668           -0.00020        0.00409
       5763.306            0.00800        0.00414
       5765.944            0.00750        0.00409
       5768.582            0.01020        0.00413
       5771.220            0.00820        0.00412
       5773.858            0.01150        0.00409
       5776.497            0.01220        0.00407
       5779.136            0.01340        0.00409
       5781.775           -0.00200        0.00412
       5784.414            0.00510        0.00410
       5787.053            0.01150        0.00408
       5789.693            0.01150        0.00412
       5792.333            0.00750        0.00407
       5794.973            0.01530        0.00413
       5797.613            0.00550        0.00416
       5800.253            0.00920        0.00412
       5802.894            0.01150        0.00411
       5805.534            0.00190        0.00416
       5808.175            0.00850        0.00417
       5810.816            0.00830        0.00418
       5813.457            0.00970        0.00419
       5816.098           -0.00020        0.00416
       5818.740            0.00570        0.00414
       5821.381            0.00200        0.00417
       5824.023            0.00800        0.00419
       5826.666           -0.00400        0.00417
       5829.308            0.00110        0.00417
       5831.950            0.00720        0.00417
       5834.593            0.00600        0.00419
       5837.236            0.00780        0.00422
       5839.878           -0.00170        0.00418
       5842.522            0.01020        0.00421
       5845.165            0.00490        0.00416
       5847.809            0.00830        0.00416
       5850.452            0.01510        0.00416
       5853.096            0.00530        0.00416
       5855.740            0.01230        0.00411
       5858.384            0.00390        0.00414
       5861.029            0.00330        0.00436
       5863.673            0.00560        0.00452
       5866.318            0.00660        0.00463
       5868.963            0.01250        0.00463
       5871.608            0.00920        0.00463
       5874.253            0.00360        0.00454
       5876.899            0.00790        0.00440
       5879.544            0.00340        0.00434
       5882.190            0.01340        0.00460
       5884.836            0.00810        0.00573
       5887.482            0.00940        0.00608
       5890.129            0.00050        0.00659
       5892.775            0.00180        0.00688
       5895.422            0.00970        0.00668
       5898.069            0.01120        0.00572
       5900.716            0.00980        0.00537
       5903.363            0.01000        0.00479
       5906.010            0.00830        0.00441
       5908.658            0.00650        0.00443
       5911.306            0.00560        0.00463
       5913.954            0.01120        0.00455
       5916.602            0.00580        0.00453
       5919.250            0.01160        0.00457
       5921.898            0.00590        0.00458
       5924.547            0.01020        0.00443
       5927.195            0.00360        0.00458
       5929.844            0.01270        0.00465
       5932.493            0.00910        0.00462
       5935.143            0.00720        0.00455
       5937.792            0.00930        0.00453
       5940.441            0.01200        0.00444
       5943.091            0.00200        0.00439
       5945.741            0.01190        0.00437
       5948.391            0.01400        0.00451
       5951.042            0.00290        0.00457
       5953.692            0.01260        0.00455
       5956.342            0.01280        0.00448
       5958.993            0.00820        0.00445
       5961.644            0.00410        0.00431
       5964.295            0.01100        0.00424
       5966.946            0.00870        0.00429
       5969.598            0.01600        0.00428
       5972.250            0.01430        0.00440
       5974.901            0.00960        0.00445
       5977.553            0.00770        0.00437
       5980.205            0.01240        0.00432
       5982.857            0.00730        0.00435
       5985.510            0.00990        0.00425
       5988.162            0.01050        0.00420
       5990.815            0.01110        0.00421
       5993.468            0.00710        0.00424
       5996.121            0.00970        0.00426
       5998.774            0.00670        0.00429
       6001.427            0.00360        0.00431
       6004.081            0.01060        0.00425
       6006.734            0.00630        0.00422
       6009.388            0.01250        0.00422
       6012.042            0.01220        0.00410
       6014.696            0.00800        0.00409
       6017.351            0.00810        0.00408
       6020.005            0.01410        0.00409
       6022.660            0.00630        0.00405
       6025.314            0.00760        0.00414
       6027.970            0.00880        0.00414
       6030.625            0.01160        0.00416
       6033.280            0.00910        0.00410
       6035.936            0.00780        0.00411
       6038.591            0.01610        0.00410
       6041.247            0.00890        0.00411
       6043.903            0.01020        0.00406
       6046.559            0.01040        0.00403
       6049.215            0.00960        0.00400
       6051.871            0.01190        0.00404
       6054.528            0.01200        0.00403
       6057.185            0.01640        0.00404
       6059.841            0.00690        0.00400
       6062.498            0.00340        0.00401
       6065.155            0.00670        0.00405
       6067.812            0.01060        0.00406
       6070.470            0.00800        0.00401
       6073.128            0.00740        0.00401
       6075.786            0.01370        0.00403
       6078.443            0.00980        0.00400
       6081.102            0.01510        0.00398
       6083.760            0.01650        0.00403
       6086.418            0.01160        0.00392
       6089.077            0.00830        0.00397
       6091.735            0.01220        0.00396
       6094.394            0.01210        0.00397
       6097.053            0.01000        0.00399
       6099.712            0.01190        0.00404
       6102.372            0.01250        0.00398
       6105.031            0.01560        0.00402
       6107.690            0.01640        0.00400
       6110.351            0.00350        0.00399
       6113.010            0.01000        0.00399
       6115.670            0.01410        0.00398
       6118.331            0.01590        0.00399
       6120.991            0.01330        0.00390
       6123.651            0.00960        0.00393
       6126.312            0.01420        0.00390
       6128.973            0.01540        0.00397
       6131.634            0.01620        0.00399
       6134.295            0.01250        0.00399
       6136.956            0.01040        0.00406
       6139.617            0.01400        0.00410
       6142.279            0.01440        0.00410
       6144.940            0.01780        0.00408
       6147.603            0.00730        0.00401
       6150.264            0.01690        0.00407
       6152.926            0.01450        0.00395
       6155.589            0.01190        0.00392
       6158.251            0.00640        0.00393
       6160.914            0.00750        0.00388
       6163.576            0.01790        0.00394
       6166.239            0.02120        0.00409
       6168.902            0.01040        0.00411
       6171.565            0.01870        0.00412
       6174.229            0.01020        0.00413
       6176.892            0.01750        0.00409
       6179.556            0.01300        0.00404
       6182.219            0.01840        0.00395
       6184.883            0.00960        0.00387
       6187.547            0.01150        0.00393
       6190.211            0.01850        0.00395
       6192.875            0.01480        0.00391
       6195.540            0.01630        0.00398
       6198.205            0.00930        0.00406
       6200.869            0.00900        0.00403
       6203.534            0.01550        0.00406
       6206.199            0.00930        0.00402
       6208.864            0.00920        0.00405
       6211.529            0.01340        0.00392
       6214.195            0.01570        0.00397
       6216.860            0.01490        0.00407
       6219.526            0.01380        0.00410
       6222.192            0.01070        0.00405
       6224.858            0.02060        0.00407
       6227.524            0.01810        0.00412
       6230.190            0.01620        0.00435
       6232.856            0.01310        0.00457
       6235.523            0.01120        0.00466
       6238.189            0.01260        0.00477
       6240.856            0.01500        0.00473
       6243.523            0.01420        0.00445
       6246.190            0.00560        0.00415
       6248.857            0.01160        0.00405
       6251.525            0.01650        0.00424
       6254.192            0.02000        0.00448
       6256.860            0.01230        0.00451
       6259.528            0.01240        0.00461
       6262.195            0.00830        0.00470
       6264.864            0.01790        0.00454
       6267.532            0.00880        0.00423
       6270.200            0.01480        0.00428
       6272.868            0.01540        0.00423
       6275.537            0.01590        0.00418
       6278.206            0.01330        0.00414
       6280.875            0.01760        0.00432
       6283.543            0.01400        0.00458
       6286.212            0.02400        0.00455
       6288.882            0.01240        0.00452
       6291.551            0.01470        0.00463
       6294.221            0.01200        0.00543
       6296.890            0.01820        0.00589
       6299.560            0.00880        0.00593
       6302.230            0.01280        0.00624
       6304.900            0.01190        0.00623
       6307.570            0.02060        0.00543
       6310.240            0.02130        0.00457
       6312.911            0.01240        0.00449
       6315.581            0.01400        0.00421
       6318.252            0.01430        0.00416
       6320.923            0.01430        0.00417
       6323.594            0.01300        0.00432
       6326.265            0.01530        0.00460
       6328.936            0.01240        0.00448
       6331.607            0.01910        0.00441
       6334.279            0.01730        0.00442
       6336.950            0.00880        0.00418
       6339.622            0.01460        0.00400
