# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.10 '           / Python version                                 
# VERSNPY = '2.1.3   '           / Numpy version                                  
# VERSSCI = '1.14.1  '           / Scipy version                                  
# VERSAST = '7.0.0   '           / Astropy version                                
# VERSSKL = '1.5.2   '           / Scikit-learn version                           
# VERSPYP = '1.17.0  '           / PypeIt version                                 
# DATE    = '2025-02-01'         / UTC date created                               
# RA      =   223.80666666666664                                                  
# DEC     =   3.6119250000000003                                                  
# TARGET  = 'GOTO25qk'                                                            
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60707.243704                                                  
# DATETIME= '2025-02-01T05:50:56.026' / Date and time of the observation in ISOT f
# AIRMASS =             1.193951                                                  
# EXPTIME =                900.0                                                  
# FILENAME= 'v_e_20250131_90_1_0_9.fits.gz'                                       
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-02-01T05:50:56.000'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/py&'
# CONTINUE  'peit/20250131/reduced/Calibrations'                                  
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0127-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4284.506  5.446e-15  1.522e-16
  4288.881  5.437e-15  1.509e-16
  4293.257  5.511e-15  1.510e-16
  4297.635  5.228e-15  1.460e-16
  4302.014  5.186e-15  1.455e-16
  4306.395  5.026e-15  1.431e-16
  4310.777  4.744e-15  1.398e-16
  4315.161  5.131e-15  1.424e-16
  4319.546  5.168e-15  1.421e-16
  4323.932  4.873e-15  1.388e-16
  4328.320  4.979e-15  1.396e-16
  4332.709  4.957e-15  1.384e-16
  4337.100  4.845e-15  1.373e-16
  4341.492  4.411e-15  1.319e-16
  4345.886  4.369e-15  1.298e-16
  4350.281  4.670e-15  1.337e-16
  4354.677  4.303e-15  1.288e-16
  4359.075  4.436e-15  1.298e-16
  4363.474  4.306e-15  1.283e-16
  4367.875  4.796e-15  1.328e-16
  4372.277  4.416e-15  1.281e-16
  4376.680  4.844e-15  1.321e-16
  4381.085  4.377e-15  1.260e-16
  4385.492  4.228e-15  1.241e-16
  4389.899  4.591e-15  1.271e-16
  4394.308  4.547e-15  1.261e-16
  4398.719  4.575e-15  1.261e-16
  4403.131  4.606e-15  1.257e-16
  4407.544  4.553e-15  1.254e-16
  4411.959  4.993e-15  1.303e-16
  4416.375  4.785e-15  1.273e-16
  4420.792  4.609e-15  1.253e-16
  4425.211  4.930e-15  1.270e-16
  4429.631  5.342e-15  1.310e-16
  4434.052  5.038e-15  1.277e-16
  4438.475  5.351e-15  1.297e-16
  4442.900  5.244e-15  1.282e-16
  4447.325  5.436e-15  1.297e-16
  4451.752  5.770e-15  1.321e-16
  4456.181  5.605e-15  1.298e-16
  4460.611  5.578e-15  1.292e-16
  4465.042  5.831e-15  1.306e-16
  4469.474  5.686e-15  1.290e-16
  4473.908  5.647e-15  1.276e-16
  4478.343  5.570e-15  1.259e-16
  4482.780  5.784e-15  1.275e-16
  4487.218  5.672e-15  1.257e-16
  4491.657  5.517e-15  1.236e-16
  4496.098  5.273e-15  1.202e-16
  4500.540  5.278e-15  1.198e-16
  4504.984  5.269e-15  1.189e-16
  4509.428  5.354e-15  1.193e-16
  4513.874  5.478e-15  1.194e-16
  4518.322  5.504e-15  1.192e-16
  4522.771  5.369e-15  1.177e-16
  4527.221  5.548e-15  1.191e-16
  4531.672  5.509e-15  1.183e-16
  4536.125  5.457e-15  1.175e-16
  4540.579  5.497e-15  1.171e-16
  4545.035  5.457e-15  1.162e-16
  4549.492  5.533e-15  1.162e-16
  4553.950  5.519e-15  1.155e-16
  4558.409  5.595e-15  1.155e-16
  4562.870  5.873e-15  1.174e-16
  4567.332  5.990e-15  1.176e-16
  4571.796  5.977e-15  1.167e-16
  4576.260  6.028e-15  1.168e-16
  4580.726  5.737e-15  1.135e-16
  4585.194  5.860e-15  1.136e-16
  4589.662  5.581e-15  1.110e-16
  4594.132  5.724e-15  1.112e-16
  4598.604  5.765e-15  1.110e-16
  4603.076  5.766e-15  1.101e-16
  4607.550  5.749e-15  1.092e-16
  4612.025  5.858e-15  1.095e-16
  4616.502  5.753e-15  1.081e-16
  4620.980  5.974e-15  1.094e-16
  4625.459  5.765e-15  1.071e-16
  4629.939  5.691e-15  1.067e-16
  4634.420  5.699e-15  1.054e-16
  4638.903  5.596e-15  1.039e-16
  4643.387  5.810e-15  1.050e-16
  4647.873  6.007e-15  1.057e-16
  4652.360  5.544e-15  1.021e-16
  4656.848  5.823e-15  1.040e-16
  4661.337  5.965e-15  1.046e-16
  4665.828  6.006e-15  1.051e-16
  4670.319  5.963e-15  1.042e-16
  4674.813  5.753e-15  1.021e-16
  4679.307  5.582e-15  1.005e-16
  4683.803  5.928e-15  1.025e-16
  4688.300  5.823e-15  1.013e-16
  4692.798  5.670e-15  9.941e-17
  4697.297  5.970e-15  1.012e-16
  4701.798  5.704e-15  9.892e-17
  4706.300  5.805e-15  9.948e-17
  4710.803  5.848e-15  9.948e-17
  4715.307  5.821e-15  9.892e-17
  4719.813  5.787e-15  9.857e-17
  4724.320  5.646e-15  9.731e-17
  4728.828  5.791e-15  9.830e-17
  4733.337  5.699e-15  9.746e-17
  4737.848  5.524e-15  9.579e-17
  4742.359  5.250e-15  9.321e-17
  4746.872  5.423e-15  9.444e-17
  4751.387  5.293e-15  9.340e-17
  4755.902  5.179e-15  9.221e-17
  4760.419  4.986e-15  9.040e-17
  4764.937  5.059e-15  9.072e-17
  4769.456  4.966e-15  8.982e-17
  4773.976  5.097e-15  9.071e-17
  4778.498  5.332e-15  9.230e-17
  4783.021  5.050e-15  8.970e-17
  4787.544  4.984e-15  8.924e-17
  4792.070  5.087e-15  8.975e-17
  4796.596  5.014e-15  8.891e-17
  4801.124  5.047e-15  8.913e-17
  4805.652  5.021e-15  8.845e-17
  4810.182  4.737e-15  8.611e-17
  4814.714  4.813e-15  8.654e-17
  4819.246  4.927e-15  8.732e-17
  4823.779  4.746e-15  8.587e-17
  4828.314  4.909e-15  8.689e-17
  4832.850  4.773e-15  8.573e-17
  4837.387  4.951e-15  8.702e-17
  4841.926  4.893e-15  8.621e-17
  4846.465  4.857e-15  8.592e-17
  4851.006  5.028e-15  8.720e-17
  4855.547  4.849e-15  8.545e-17
  4860.090  4.893e-15  8.557e-17
  4864.635  4.910e-15  8.559e-17
  4869.180  4.944e-15  8.595e-17
  4873.726  4.794e-15  8.484e-17
  4878.274  4.920e-15  8.557e-17
  4882.823  5.108e-15  8.696e-17
  4887.373  5.191e-15  8.743e-17
  4891.924  4.798e-15  8.453e-17
  4896.476  4.999e-15  8.561e-17
  4901.029  4.973e-15  8.536e-17
  4905.584  4.876e-15  8.404e-17
  4910.140  5.020e-15  8.481e-17
  4914.696  4.999e-15  8.430e-17
  4919.254  4.990e-15  8.399e-17
  4923.814  5.133e-15  8.483e-17
  4928.374  4.957e-15  8.322e-17
  4932.935  4.928e-15  8.266e-17
  4937.498  4.755e-15  8.131e-17
  4942.061  4.796e-15  8.171e-17
  4946.626  4.720e-15  8.086e-17
  4951.192  4.604e-15  7.998e-17
  4955.759  4.475e-15  7.884e-17
  4960.327  4.478e-15  7.869e-17
  4964.896  4.141e-15  7.612e-17
  4969.466  4.204e-15  7.664e-17
  4974.038  4.151e-15  7.601e-17
  4978.610  4.183e-15  7.612e-17
  4983.184  4.093e-15  7.506e-17
  4987.759  4.119e-15  7.505e-17
  4992.335  4.015e-15  7.395e-17
  4996.912  4.131e-15  7.477e-17
  5001.490  3.985e-15  7.332e-17
  5006.069  3.886e-15  7.255e-17
  5010.649  3.899e-15  7.234e-17
  5015.230  3.928e-15  7.244e-17
  5019.813  3.874e-15  7.160e-17
  5024.396  3.868e-15  7.153e-17
  5028.981  3.794e-15  7.060e-17
  5033.567  3.851e-15  7.116e-17
  5038.153  3.862e-15  7.118e-17
  5042.741  3.906e-15  7.139e-17
  5047.330  3.826e-15  7.063e-17
  5051.920  3.751e-15  7.003e-17
  5056.511  3.939e-15  7.147e-17
  5061.103  3.892e-15  7.105e-17
  5065.696  3.979e-15  7.182e-17
  5070.291  4.130e-15  7.275e-17
  5074.886  3.918e-15  7.093e-17
  5079.482  4.016e-15  7.153e-17
  5084.080  4.043e-15  7.177e-17
  5088.678  3.876e-15  7.031e-17
  5093.277  4.059e-15  7.145e-17
  5097.878  4.253e-15  7.270e-17
  5102.480  4.250e-15  7.241e-17
  5107.082  4.256e-15  7.240e-17
  5111.686  4.293e-15  7.253e-17
  5116.290  4.297e-15  7.229e-17
  5120.896  4.316e-15  7.228e-17
  5125.503  4.240e-15  7.170e-17
  5130.111  4.344e-15  7.229e-17
  5134.720  4.552e-15  7.385e-17
  5139.329  4.633e-15  7.412e-17
  5143.940  4.515e-15  7.324e-17
  5148.552  4.592e-15  7.373e-17
  5153.165  4.715e-15  7.424e-17
  5157.779  4.666e-15  7.370e-17
  5162.394  4.801e-15  7.436e-17
  5167.010  4.799e-15  7.400e-17
  5171.627  4.834e-15  7.398e-17
  5176.245  4.774e-15  7.357e-17
  5180.863  4.917e-15  7.461e-17
  5185.483  5.013e-15  7.509e-17
  5190.104  4.891e-15  7.439e-17
  5194.726  4.975e-15  7.514e-17
  5199.349  5.042e-15  7.560e-17
  5203.973  5.056e-15  7.557e-17
  5208.598  5.044e-15  7.529e-17
  5213.224  5.053e-15  7.512e-17
  5217.851  5.174e-15  7.577e-17
  5222.478  5.044e-15  7.475e-17
  5227.107  5.033e-15  7.478e-17
  5231.737  5.109e-15  7.505e-17
  5236.368  5.003e-15  7.437e-17
  5240.999  5.194e-15  7.534e-17
  5245.632  5.031e-15  7.441e-17
  5250.266  5.097e-15  7.467e-17
  5254.900  5.099e-15  7.463e-17
  5259.536  5.042e-15  7.385e-17
  5264.173  5.075e-15  7.383e-17
  5268.810  5.027e-15  7.336e-17
  5273.448  4.998e-15  7.298e-17
  5278.088  4.879e-15  7.229e-17
  5282.728  4.922e-15  7.264e-17
  5287.369  4.896e-15  7.230e-17
  5292.012  4.864e-15  7.203e-17
  5296.655  4.998e-15  7.289e-17
  5301.299  4.839e-15  7.171e-17
  5305.944  4.912e-15  7.206e-17
  5310.590  4.962e-15  7.259e-17
  5315.237  4.699e-15  7.073e-17
  5319.884  5.000e-15  7.257e-17
  5324.533  4.988e-15  7.248e-17
  5329.183  4.785e-15  7.115e-17
  5333.833  4.924e-15  7.181e-17
  5338.485  4.934e-15  7.187e-17
  5343.137  4.803e-15  7.080e-17
  5347.790  4.792e-15  7.049e-17
  5352.444  4.765e-15  7.055e-17
  5357.100  4.702e-15  6.973e-17
  5361.756  4.749e-15  7.016e-17
  5366.413  4.763e-15  7.018e-17
  5371.070  4.842e-15  7.042e-17
  5375.729  4.519e-15  6.831e-17
  5380.389  4.458e-15  6.810e-17
  5385.049  4.405e-15  6.759e-17
  5389.711  4.626e-15  6.892e-17
  5394.373  4.360e-15  6.703e-17
  5399.036  4.571e-15  6.860e-17
  5403.700  4.577e-15  6.857e-17
  5408.365  4.485e-15  6.805e-17
  5413.031  4.465e-15  6.803e-17
  5417.698  4.518e-15  6.807e-17
  5422.365  4.602e-15  6.860e-17
  5427.034  4.492e-15  6.786e-17
  5431.703  4.627e-15  6.877e-17
  5436.373  4.528e-15  6.799e-17
  5441.044  4.481e-15  6.755e-17
  5445.716  4.486e-15  6.714e-17
  5450.389  4.562e-15  6.765e-17
  5455.062  4.400e-15  6.650e-17
  5459.737  4.539e-15  6.735e-17
  5464.412  4.431e-15  6.624e-17
  5469.088  4.410e-15  6.614e-17
  5473.765  4.429e-15  6.629e-17
  5478.443  4.468e-15  6.640e-17
  5483.122  4.443e-15  6.614e-17
  5487.801  4.373e-15  6.556e-17
  5492.481  4.349e-15  6.544e-17
  5497.163  4.406e-15  6.609e-17
  5501.845  4.418e-15  6.625e-17
  5506.527  4.251e-15  6.521e-17
  5511.211  4.333e-15  6.573e-17
  5515.892  4.389e-15  6.638e-17
  5520.581  4.339e-15  6.603e-17
  5525.267  4.460e-15  6.680e-17
  5529.954  4.436e-15  6.692e-17
  5534.641  4.446e-15  6.695e-17
  5539.330  4.346e-15  6.615e-17
  5544.019  4.349e-15  6.634e-17
  5548.709  4.357e-15  6.652e-17
  5553.400  4.288e-15  6.601e-17
  5558.091  4.194e-15  6.542e-17
  5562.784  4.360e-15  6.729e-17
  5567.477  4.327e-15  7.818e-17
  5572.171  4.012e-15  8.740e-17
  5576.865  4.126e-15  8.823e-17
  5581.561  4.276e-15  8.970e-17
  5586.258  4.433e-15  8.483e-17
  5590.955  4.064e-15  6.785e-17
  5595.653  4.212e-15  6.545e-17
  5600.351  4.081e-15  6.483e-17
  5605.051  4.269e-15  6.572e-17
  5609.751  4.187e-15  6.558e-17
  5614.449  4.267e-15  6.568e-17
  5619.153  4.189e-15  6.560e-17
  5623.856  4.126e-15  6.487e-17
  5628.559  4.155e-15  6.521e-17
  5633.263  4.117e-15  6.474e-17
  5637.968  4.072e-15  6.461e-17
  5642.673  4.156e-15  6.492e-17
  5647.379  3.987e-15  6.396e-17
  5652.086  4.046e-15  6.441e-17
  5656.794  4.042e-15  6.423e-17
  5661.502  4.090e-15  6.477e-17
  5666.211  4.162e-15  6.531e-17
  5670.921  4.179e-15  6.551e-17
  5675.632  3.990e-15  6.442e-17
  5680.343  4.146e-15  6.541e-17
  5685.055  3.982e-15  6.434e-17
  5689.768  4.031e-15  6.472e-17
  5694.481  4.098e-15  6.525e-17
  5699.195  4.223e-15  6.608e-17
  5703.910  4.210e-15  6.611e-17
  5708.626  4.161e-15  6.576e-17
  5713.342  4.132e-15  6.565e-17
  5718.059  3.941e-15  6.429e-17
  5722.777  4.204e-15  6.604e-17
  5727.495  4.073e-15  6.516e-17
  5732.214  4.038e-15  6.489e-17
  5736.934  4.099e-15  6.527e-17
  5741.654  4.144e-15  6.547e-17
  5746.375  4.158e-15  6.584e-17
  5751.097  4.166e-15  6.567e-17
  5755.820  4.175e-15  6.572e-17
  5760.543  4.244e-15  6.630e-17
  5765.267  4.092e-15  6.530e-17
  5769.991  4.123e-15  6.562e-17
  5774.716  4.055e-15  6.510e-17
  5779.442  4.140e-15  6.582e-17
  5784.169  4.213e-15  6.610e-17
  5788.896  4.121e-15  6.557e-17
  5793.624  4.140e-15  6.573e-17
  5798.352  4.169e-15  6.578e-17
  5803.081  4.191e-15  6.607e-17
  5807.811  4.096e-15  6.533e-17
  5812.541  4.127e-15  6.551e-17
  5817.272  4.215e-15  6.621e-17
  5822.004  4.225e-15  6.590e-17
  5826.736  4.198e-15  6.592e-17
  5831.469  4.136e-15  6.552e-17
  5836.203  4.077e-15  6.490e-17
  5840.937  4.203e-15  6.565e-17
  5845.673  4.162e-15  6.515e-17
  5850.408  4.097e-15  6.486e-17
  5855.144  4.077e-15  6.497e-17
  5859.881  4.052e-15  6.521e-17
  5864.618  4.192e-15  6.627e-17
  5869.356  4.146e-15  6.599e-17
  5874.094  4.052e-15  6.519e-17
  5878.834  4.130e-15  6.742e-17
  5883.573  4.013e-15  7.007e-17
  5888.314  4.254e-15  7.356e-17
  5893.055  3.943e-15  7.181e-17
  5897.796  4.082e-15  7.183e-17
  5902.539  3.934e-15  6.774e-17
  5907.281  3.955e-15  6.540e-17
  5912.025  4.042e-15  6.522e-17
  5916.769  4.096e-15  6.539e-17
  5921.513  4.043e-15  6.525e-17
  5926.258  4.170e-15  6.599e-17
  5931.004  4.075e-15  6.517e-17
  5935.750  3.999e-15  6.453e-17
  5940.497  4.046e-15  6.486e-17
  5945.244  4.015e-15  6.437e-17
  5949.993  4.106e-15  6.514e-17
  5954.741  4.095e-15  6.507e-17
  5959.490  4.095e-15  6.498e-17
  5964.240  4.036e-15  6.438e-17
  5968.990  4.090e-15  6.493e-17
  5973.741  4.033e-15  6.474e-17
  5978.492  3.992e-15  6.419e-17
  5983.244  3.990e-15  6.407e-17
  5987.997  4.090e-15  6.462e-17
  5992.749  4.041e-15  6.404e-17
  5997.503  4.152e-15  6.516e-17
  6002.257  4.143e-15  6.459e-17
  6007.012  4.018e-15  6.384e-17
  6011.767  3.858e-15  6.250e-17
  6016.522  3.805e-15  6.187e-17
  6021.279  3.887e-15  6.250e-17
  6026.035  3.822e-15  6.194e-17
  6030.792  3.909e-15  6.267e-17
  6035.550  3.848e-15  6.221e-17
  6040.308  3.880e-15  6.229e-17
  6045.067  3.913e-15  6.248e-17
  6049.826  4.051e-15  6.320e-17
  6054.586  3.846e-15  6.178e-17
  6059.346  3.898e-15  6.229e-17
  6064.107  3.887e-15  6.215e-17
  6068.868  3.902e-15  6.222e-17
  6073.630  3.780e-15  6.124e-17
  6078.392  3.832e-15  6.150e-17
  6083.155  3.812e-15  6.125e-17
  6087.918  3.804e-15  6.114e-17
  6092.682  3.928e-15  6.190e-17
  6097.446  3.746e-15  6.070e-17
  6102.211  3.674e-15  6.014e-17
  6106.976  3.757e-15  6.084e-17
  6111.741  3.811e-15  6.098e-17
  6116.507  3.744e-15  6.044e-17
  6121.274  3.617e-15  5.973e-17
  6126.041  3.800e-15  6.077e-17
  6130.808  3.845e-15  6.126e-17
  6135.576  3.734e-15  6.054e-17
  6140.345  3.626e-15  5.981e-17
  6145.113  3.623e-15  5.982e-17
  6149.883  3.471e-15  5.873e-17
  6154.652  3.700e-15  6.021e-17
  6159.422  3.691e-15  6.015e-17
  6164.193  3.660e-15  6.006e-17
  6168.964  3.834e-15  6.133e-17
  6173.735  3.610e-15  5.968e-17
  6178.507  3.560e-15  5.953e-17
  6183.280  3.658e-15  6.012e-17
  6188.052  3.609e-15  5.964e-17
  6192.825  3.539e-15  5.933e-17
  6197.599  3.597e-15  5.980e-17
  6202.373  3.603e-15  5.983e-17
  6207.147  3.493e-15  5.918e-17
  6211.922  3.522e-15  5.940e-17
  6216.697  3.525e-15  5.955e-17
  6221.473  3.392e-15  5.837e-17
  6226.249  3.455e-15  5.975e-17
  6231.025  3.500e-15  6.075e-17
  6235.802  3.479e-15  6.075e-17
  6240.579  3.407e-15  6.033e-17
  6245.357  3.405e-15  5.998e-17
  6250.135  3.449e-15  6.007e-17
  6254.913  3.293e-15  5.901e-17
  6259.692  3.424e-15  5.992e-17
  6264.471  3.337e-15  5.945e-17
  6269.250  3.288e-15  5.887e-17
  6274.030  3.415e-15  5.934e-17
  6278.811  3.309e-15  5.907e-17
  6283.591  3.251e-15  5.874e-17
  6288.372  3.239e-15  6.071e-17
  6293.153  3.350e-15  6.772e-17
  6297.935  3.202e-15  6.791e-17
  6302.717  3.241e-15  6.817e-17
  6307.499  3.399e-15  6.843e-17
  6312.282  3.405e-15  6.277e-17
  6317.065  3.514e-15  6.093e-17
  6321.849  3.518e-15  6.116e-17
  6326.632  3.504e-15  6.107e-17
  6331.417  3.512e-15  6.090e-17
  6336.201  3.524e-15  6.083e-17
  6340.986  3.645e-15  6.148e-17
  6345.771  3.554e-15  6.062e-17
  6350.556  3.504e-15  6.078e-17
  6355.342  3.649e-15  6.393e-17
  6360.128  3.471e-15  6.354e-17
  6364.914  3.499e-15  6.336e-17
  6369.701  3.502e-15  6.310e-17
  6374.488  3.584e-15  6.230e-17
  6379.275  3.457e-15  6.028e-17
  6384.063  3.606e-15  6.128e-17
  6388.851  3.666e-15  6.179e-17
  6393.639  3.662e-15  6.158e-17
  6398.427  3.653e-15  6.156e-17
  6403.216  3.703e-15  6.195e-17
  6408.005  3.787e-15  6.259e-17
  6412.795  3.802e-15  6.324e-17
  6417.584  3.723e-15  6.265e-17
  6422.374  3.891e-15  6.387e-17
  6427.164  3.717e-15  6.272e-17
  6431.955  3.854e-15  6.380e-17
  6436.745  3.821e-15  6.352e-17
  6441.536  3.756e-15  6.319e-17
  6446.328  3.799e-15  6.369e-17
  6451.119  3.727e-15  6.342e-17
  6455.911  3.796e-15  6.427e-17
  6460.703  3.682e-15  6.405e-17
  6465.495  3.736e-15  6.477e-17
  6470.288  3.853e-15  6.569e-17
  6475.081  3.642e-15  6.382e-17
  6479.874  3.774e-15  6.460e-17
  6484.667  3.689e-15  6.333e-17
  6489.460  3.634e-15  6.368e-17
  6494.254  3.675e-15  6.440e-17
  6499.048  3.753e-15  6.514e-17
  6503.842  3.729e-15  6.546e-17
  6508.637  3.657e-15  6.451e-17
  6513.431  3.782e-15  6.516e-17
  6518.226  3.697e-15  6.428e-17
  6523.021  3.638e-15  6.411e-17
  6527.817  3.795e-15  6.572e-17
  6532.612  3.660e-15  6.474e-17
  6537.408  3.555e-15  6.422e-17
  6542.204  3.638e-15  6.493e-17
  6547.000  3.576e-15  6.456e-17
  6551.796  3.432e-15  6.392e-17
  6556.593  3.551e-15  6.453e-17
  6561.389  3.515e-15  6.400e-17
  6566.186  3.391e-15  6.251e-17
  6570.983  3.521e-15  6.388e-17
  6575.780  3.716e-15  6.545e-17
  6580.578  3.750e-15  6.647e-17
  6585.376  3.657e-15  6.575e-17
  6590.173  3.702e-15  6.573e-17
  6594.971  3.666e-15  6.589e-17
  6599.769  3.565e-15  6.526e-17
  6604.568  3.624e-15  6.580e-17
  6609.366  3.544e-15  6.502e-17
  6614.165  3.536e-15  6.472e-17
  6618.963  3.509e-15  6.446e-17
