@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.411
@SPECTRUM spectrum_06D4cq_1306.dat
@SN-NAME 06D4cq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -1.420
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.908            0.00000        0.96111
       4153.383            0.00000        0.92828
       4155.859            0.00000        1.30108
       4158.336           -0.03140        0.81502
       4160.812            0.46340        0.74453
       4163.290            0.15620        0.60876
       4165.768            0.20750        0.47662
       4168.246           -0.00390        0.39501
       4170.724           -0.12600        0.33868
       4173.203           -0.44470        0.32508
       4175.682           -0.36250        0.30699
       4178.162            0.04280        0.26975
       4180.643           -0.20840        0.24887
       4183.123           -0.01370        0.24171
       4185.604           -0.35280        0.23692
       4188.085           -0.19540        0.22138
       4190.567            0.32820        0.20007
       4193.050            0.07720        0.18464
       4195.532            0.18660        0.17560
       4198.016           -0.02890        0.15327
       4200.499            0.06030        0.13695
       4202.983            0.08580        0.12172
       4205.468            0.02070        0.10631
       4207.952           -0.05210        0.09595
       4210.438            0.02080        0.08518
       4212.923           -0.09670        0.07731
       4215.409           -0.04740        0.07080
       4217.896            0.01250        0.06390
       4220.383           -0.05320        0.06095
       4222.870            0.05060        0.05451
       4225.358           -0.03590        0.04997
       4227.846            0.08540        0.04893
       4230.334            0.02670        0.04734
       4232.823            0.05010        0.04233
       4235.313            0.11130        0.04291
       4237.803            0.01130        0.03974
       4240.293            0.05210        0.03755
       4242.783           -0.00020        0.03679
       4245.274            0.01060        0.03334
       4247.766            0.01430        0.03240
       4250.258            0.01440        0.03094
       4252.750            0.03510        0.03214
       4255.243           -0.01000        0.02973
       4257.735            0.02870        0.02734
       4260.229            0.04480        0.02879
       4262.723            0.03710        0.02581
       4265.217            0.02300        0.02633
       4267.712            0.00620        0.02506
       4270.207           -0.02270        0.02511
       4272.702            0.06160        0.02252
       4275.198           -0.03000        0.02274
       4277.694           -0.00390        0.02158
       4280.191            0.03680        0.02076
       4282.688           -0.00880        0.02061
       4285.186           -0.01370        0.01984
       4287.684            0.02100        0.01958
       4290.182            0.02310        0.01874
       4292.681            0.00310        0.01918
       4295.180            0.05030        0.01764
       4297.679           -0.00020        0.01712
       4300.179            0.01680        0.01795
       4302.679            0.01390        0.01613
       4305.180           -0.00180        0.01670
       4307.681            0.02600        0.01657
       4310.183            0.00530        0.01586
       4312.685           -0.00740        0.01594
       4315.187            0.03570        0.01678
       4317.689            0.00820        0.01630
       4320.192           -0.01280        0.01516
       4322.695            0.01320        0.01517
       4325.199            0.01680        0.01507
       4327.704            0.02200        0.01389
       4330.208            0.01710        0.01423
       4332.713            0.04120        0.01357
       4335.219           -0.01510        0.01373
       4337.724            0.00100        0.01342
       4340.230            0.03820        0.01348
       4342.737            0.00380        0.01327
       4345.244            0.01540        0.01253
       4347.751            0.02080        0.01320
       4350.259            0.02000        0.01273
       4352.767            0.00270        0.01286
       4355.275            0.03770        0.01217
       4357.784            0.02010        0.01235
       4360.294            0.01380        0.01271
       4362.804            0.01090        0.01217
       4365.314            0.02410        0.01195
       4367.824            0.02440        0.01253
       4370.335            0.03250        0.01159
       4372.846            0.00770        0.01200
       4375.358            0.02930        0.01151
       4377.870            0.03280        0.01131
       4380.382            0.02440        0.01155
       4382.895            0.03590        0.01136
       4385.408            0.02400        0.01084
       4387.921            0.00910        0.01113
       4390.435            0.03010        0.01090
       4392.949            0.03450        0.01112
       4395.464            0.02180        0.01086
       4397.979            0.02030        0.01090
       4400.494            0.00480        0.01077
       4403.010            0.00990        0.01050
       4405.526            0.02620        0.01099
       4408.042            0.03020        0.01088
       4410.559            0.01030        0.01082
       4413.077            0.03760        0.01100
       4415.594            0.02590        0.01105
       4418.112            0.03790        0.01071
       4420.630            0.01300        0.01059
       4423.149            0.03110        0.01038
       4425.668            0.02080        0.01051
       4428.188            0.01650        0.01059
       4430.708            0.03660        0.01063
       4433.228            0.00910        0.01012
       4435.749            0.01170        0.01025
       4438.270            0.01840        0.01023
       4440.791            0.02940        0.00995
       4443.312            0.01220        0.01015
       4445.834            0.02930        0.01001
       4448.357            0.04100        0.01008
       4450.880            0.02600        0.00966
       4453.403            0.03760        0.00995
       4455.926            0.02140        0.00962
       4458.450            0.01660        0.00974
       4460.975            0.04020        0.00972
       4463.499            0.03600        0.00965
       4466.024            0.02100        0.00952
       4468.549            0.01640        0.00959
       4471.075            0.01940        0.00981
       4473.601            0.03400        0.00949
       4476.128            0.05180        0.00985
       4478.655            0.04520        0.00958
       4481.182            0.02100        0.00957
       4483.709            0.02420        0.00928
       4486.237            0.02290        0.00949
       4488.765           -0.00410        0.00933
       4491.294            0.02460        0.00966
       4493.823            0.01300        0.00937
       4496.352            0.01370        0.00938
       4498.882            0.01460        0.00940
       4501.412            0.03950        0.00930
       4503.942            0.02480        0.00929
       4506.473            0.02710        0.00936
       4509.004           -0.00040        0.00928
       4511.536            0.02300        0.00926
       4514.068            0.01520        0.00946
       4516.600            0.01530        0.00925
       4519.132            0.01840        0.00913
       4521.666            0.01370        0.00907
       4524.199            0.02620        0.00908
       4526.732            0.00340        0.00911
       4529.266            0.00740        0.00925
       4531.800            0.00970        0.00920
       4534.335            0.02270        0.00919
       4536.870            0.01990        0.00934
       4539.405            0.00530        0.00935
       4541.941           -0.00010        0.00912
       4544.477            0.00920        0.00948
       4547.014            0.02050        0.00931
       4549.550            0.00490        0.00919
       4552.087            0.02360        0.00907
       4554.625            0.01640        0.00905
       4557.163            0.01430        0.00894
       4559.701            0.00310        0.00880
       4562.239            0.03640        0.00903
       4564.778            0.01060        0.00891
       4567.317            0.02060        0.00882
       4569.857           -0.00060        0.00895
       4572.397           -0.00650        0.00862
       4574.937            0.00000        0.00880
       4577.478            0.01520        0.00878
       4580.019            0.00940        0.00885
       4582.560            0.01350        0.00884
       4585.101            0.01100        0.00888
       4587.644            0.00420        0.00866
       4590.186            0.01880        0.00880
       4592.729            0.02250        0.00860
       4595.271            0.04180        0.00866
       4597.815            0.01590        0.00864
       4600.358           -0.00220        0.00870
       4602.902            0.00990        0.00863
       4605.447            0.00140        0.00859
       4607.991            0.03040        0.00868
       4610.536            0.01980        0.00856
       4613.082            0.02430        0.00841
       4615.627            0.00160        0.00843
       4618.173            0.00410        0.00846
       4620.720            0.01410        0.00848
       4623.267            0.01410        0.00854
       4625.813           -0.00130        0.00849
       4628.361            0.02270        0.00844
       4630.908            0.00410        0.00843
       4633.457            0.03350        0.00835
       4636.005            0.03050        0.00818
       4638.553           -0.00050        0.00830
       4641.103            0.01010        0.00842
       4643.652            0.00530        0.00815
       4646.201            0.01350        0.00824
       4648.751            0.02440        0.00808
       4651.302            0.02590        0.00830
       4653.853           -0.00310        0.00831
       4656.403            0.02680        0.00831
       4658.955            0.01550        0.00837
       4661.506            0.01890        0.00849
       4664.058            0.01680        0.00819
       4666.610            0.01390        0.00832
       4669.163            0.01570        0.00843
       4671.716            0.02430        0.00838
       4674.270            0.02460        0.00829
       4676.823            0.02400        0.00819
       4679.377            0.01700        0.00834
       4681.931            0.02520        0.00820
       4684.486            0.02400        0.00842
       4687.041            0.00730        0.00804
       4689.596            0.01300        0.00815
       4692.151            0.01200        0.00792
       4694.708            0.00540        0.00800
       4697.264           -0.00580        0.00797
       4699.820            0.01210        0.00794
       4702.377            0.03120        0.00781
       4704.934            0.01200        0.00794
       4707.492            0.01420        0.00793
       4710.049            0.01050        0.00813
       4712.607            0.01530        0.00794
       4715.166            0.03010        0.00808
       4717.725            0.02710        0.00797
       4720.284            0.00620        0.00805
       4722.843            0.02180        0.00803
       4725.403            0.02180        0.00793
       4727.963            0.02760        0.00772
       4730.523            0.02200        0.00799
       4733.084            0.01890        0.00787
       4735.645            0.02090        0.00792
       4738.206            0.01510        0.00792
       4740.768            0.01220        0.00775
       4743.330            0.01480        0.00777
       4745.892            0.01300        0.00767
       4748.454            0.02380        0.00802
       4751.017            0.03440        0.00795
       4753.580            0.01490        0.00780
       4756.144            0.01510        0.00783
       4758.708            0.02750        0.00788
       4761.271            0.02130        0.00784
       4763.836            0.00230        0.00762
       4766.401            0.00550        0.00756
       4768.966            0.01090        0.00764
       4771.531            0.01010        0.00793
       4774.097            0.02830        0.00765
       4776.663            0.00290        0.00764
       4779.229            0.02040        0.00783
       4781.795            0.01880        0.00787
       4784.362            0.02920        0.00768
       4786.930            0.01600        0.00777
       4789.497            0.01710        0.00766
       4792.065            0.02530        0.00758
       4794.633            0.01670        0.00777
       4797.202            0.02240        0.00766
       4799.770            0.02060        0.00780
       4802.339            0.02030        0.00781
       4804.908            0.00950        0.00778
       4807.478            0.00620        0.00752
       4810.048            0.00930        0.00771
       4812.618            0.01960        0.00804
       4815.188            0.01480        0.00797
       4817.760            0.02670        0.00772
       4820.331            0.01610        0.00773
       4822.903            0.03400        0.00786
       4825.474            0.00970        0.00794
       4828.046            0.03060        0.00799
       4830.619            0.02540        0.00788
       4833.191            0.00420        0.00792
       4835.764            0.01480        0.00778
       4838.337            0.03410        0.00788
       4840.911            0.02160        0.00770
       4843.485            0.03330        0.00760
       4846.059            0.02920        0.00770
       4848.633            0.02260        0.00762
       4851.208            0.02400        0.00753
       4853.783            0.01360        0.00746
       4856.358            0.01950        0.00714
       4858.934            0.01990        0.00742
       4861.510            0.02380        0.00726
