@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.740
@SPECTRUM spectrum_04D2ja_499.dat
@SN-NAME 04D2ja
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 9.180
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.981            0.00000        1.19947
       4152.429            0.00000        0.71268
       4154.877            0.00000        0.77067
       4157.326            0.00000        0.71429
       4159.774            0.00000        1.02493
       4162.224            0.00000        0.70089
       4164.674            0.00000        0.86197
       4167.124            0.00000        0.74300
       4169.575            0.00000        0.93238
       4172.026            0.00000        0.84484
       4174.478            0.39340        0.62765
       4176.930            0.43050        0.54875
       4179.382           -0.37310        0.44717
       4181.835           -0.04480        0.36067
       4184.288           -0.02530        0.33209
       4186.742           -0.11350        0.27306
       4189.196           -0.20770        0.24854
       4191.650            0.08900        0.20656
       4194.105           -0.07580        0.19770
       4196.561            0.07620        0.16983
       4199.017            0.05340        0.14048
       4201.473            0.01330        0.12891
       4203.930           -0.06490        0.11494
       4206.387           -0.08330        0.11094
       4208.844           -0.02180        0.10257
       4211.302           -0.08720        0.08318
       4213.760            0.02060        0.07807
       4216.219           -0.03880        0.06563
       4218.678           -0.09350        0.06028
       4221.138           -0.09810        0.05664
       4223.598           -0.01040        0.04790
       4226.059            0.07030        0.04410
       4228.519            0.03670        0.04306
       4230.980            0.08450        0.04084
       4233.442           -0.03460        0.03630
       4235.904            0.00370        0.03553
       4238.367            0.00090        0.03374
       4240.830           -0.03710        0.03158
       4243.293            0.02420        0.03015
       4245.757            0.03640        0.02825
       4248.221           -0.01110        0.02757
       4250.686            0.02180        0.02470
       4253.150           -0.01520        0.02590
       4255.616            0.00860        0.02412
       4258.082           -0.00960        0.02367
       4260.548            0.00880        0.02298
       4263.014            0.00750        0.02104
       4265.481            0.01340        0.02037
       4267.949            0.02390        0.02001
       4270.417           -0.00280        0.01850
       4272.885            0.00250        0.01863
       4275.354           -0.00990        0.01764
       4277.823            0.00030        0.01709
       4280.292            0.00430        0.01703
       4282.762            0.00230        0.01625
       4285.232            0.00250        0.01608
       4287.703           -0.00640        0.01542
       4290.174           -0.02290        0.01446
       4292.646            0.01390        0.01444
       4295.118            0.00100        0.01397
       4297.590           -0.01540        0.01363
       4300.062            0.00830        0.01297
       4302.536            0.01440        0.01267
       4305.009           -0.00520        0.01205
       4307.483            0.00810        0.01196
       4309.958            0.01280        0.01166
       4312.432           -0.00930        0.01207
       4314.907            0.00590        0.01171
       4317.383            0.01190        0.01187
       4319.858            0.00290        0.01209
       4322.335            0.00220        0.01109
       4324.812           -0.02500        0.01147
       4327.289           -0.00440        0.01123
       4329.766            0.01740        0.01084
       4332.244            0.00950        0.01037
       4334.722           -0.00190        0.01052
       4337.201           -0.00520        0.01016
       4339.680           -0.01080        0.01035
       4342.160           -0.00270        0.00997
       4344.640           -0.01010        0.01002
       4347.120            0.01460        0.00958
       4349.601           -0.00950        0.00968
       4352.082            0.00550        0.00974
       4354.563           -0.00150        0.00951
       4357.045            0.00760        0.00970
       4359.527           -0.00610        0.00945
       4362.010            0.00330        0.00962
       4364.493            0.00690        0.00945
       4366.976            0.01680        0.00907
       4369.460            0.00470        0.00936
       4371.944            0.00610        0.00894
       4374.429            0.00020        0.00904
       4376.914           -0.00200        0.00878
       4379.399            0.00190        0.00853
       4381.885            0.01390        0.00854
       4384.371           -0.01050        0.00833
       4386.857            0.01140        0.00820
       4389.344           -0.01640        0.00813
       4391.832            0.00200        0.00803
       4394.319           -0.00310        0.00814
       4396.808            0.00370        0.00800
       4399.296           -0.01260        0.00821
       4401.785           -0.00570        0.00811
       4404.274            0.00150        0.00793
       4406.764           -0.00950        0.00790
       4409.254            0.00430        0.00788
       4411.744            0.00040        0.00779
       4414.235            0.00660        0.00780
       4416.726            0.01320        0.00772
       4419.217            0.00470        0.00773
       4421.709           -0.01970        0.00766
       4424.202           -0.00260        0.00764
       4426.694           -0.01200        0.00743
       4429.188            0.01120        0.00734
       4431.681           -0.00110        0.00746
       4434.175            0.01470        0.00735
       4436.669            0.00630        0.00733
       4439.164            0.00760        0.00741
       4441.658            0.00430        0.00732
       4444.153            0.00060        0.00732
       4446.649            0.00960        0.00730
       4449.146           -0.00250        0.00733
       4451.642           -0.00020        0.00720
       4454.139            0.00050        0.00720
       4456.636           -0.01200        0.00713
       4459.133            0.00050        0.00709
       4461.631            0.00250        0.00723
       4464.129           -0.00900        0.00723
       4466.628            0.00300        0.00736
       4469.127           -0.00100        0.00717
       4471.627            0.00020        0.00710
       4474.126           -0.00010        0.00695
       4476.627            0.01140        0.00707
       4479.127            0.00300        0.00713
       4481.628           -0.00600        0.00698
       4484.129            0.00320        0.00689
       4486.631            0.00050        0.00684
       4489.133           -0.00410        0.00685
       4491.636           -0.00560        0.00692
       4494.139            0.00630        0.00700
       4496.642            0.00670        0.00684
       4499.145            0.00980        0.00681
       4501.649           -0.00130        0.00695
       4504.153            0.00280        0.00681
       4506.658           -0.00540        0.00686
       4509.163           -0.00460        0.00684
       4511.668           -0.00440        0.00676
       4514.174            0.00740        0.00686
       4516.680            0.00380        0.00677
       4519.187            0.00130        0.00666
       4521.693            0.00590        0.00677
       4524.200           -0.00350        0.00663
       4526.708            0.00790        0.00671
       4529.216           -0.00440        0.00659
       4531.724           -0.00840        0.00668
       4534.233           -0.01060        0.00647
       4536.742            0.01130        0.00665
       4539.251            0.00090        0.00657
       4541.761           -0.00580        0.00669
       4544.271           -0.00920        0.00650
       4546.781           -0.00300        0.00653
       4549.292            0.00530        0.00671
       4551.803            0.01450        0.00673
       4554.314            0.00180        0.00651
       4556.827            0.00480        0.00650
       4559.338            0.00980        0.00652
       4561.851           -0.00860        0.00646
       4564.364           -0.01030        0.00656
       4566.877           -0.00580        0.00645
       4569.391            0.00850        0.00640
       4571.905           -0.00760        0.00640
       4574.419            0.00410        0.00636
       4576.934           -0.01510        0.00642
       4579.449           -0.00580        0.00649
       4581.965           -0.01060        0.00641
       4584.480            0.00370        0.00634
       4586.997           -0.00750        0.00626
       4589.513           -0.00260        0.00624
       4592.030           -0.00860        0.00621
       4594.547           -0.00110        0.00623
       4597.064           -0.00960        0.00617
       4599.583            0.00470        0.00626
       4602.101            0.01280        0.00610
       4604.619           -0.00180        0.00606
       4607.138            0.00790        0.00612
       4609.657           -0.00510        0.00615
       4612.177           -0.00140        0.00617
       4614.697           -0.00180        0.00595
       4617.217            0.00330        0.00603
       4619.738           -0.00030        0.00595
       4622.259           -0.00150        0.00604
       4624.780           -0.00930        0.00612
       4627.302           -0.00340        0.00604
       4629.824            0.00800        0.00603
       4632.347           -0.00640        0.00594
       4634.869           -0.00560        0.00606
       4637.393            0.00250        0.00609
       4639.916           -0.00170        0.00597
       4642.439            0.00130        0.00584
       4644.964           -0.00230        0.00592
       4647.488           -0.01030        0.00585
       4650.013            0.01080        0.00602
       4652.538            0.00030        0.00588
       4655.063            0.01500        0.00596
       4657.589            0.00320        0.00604
       4660.116           -0.00170        0.00608
       4662.642           -0.00270        0.00607
       4665.169           -0.00260        0.00596
       4667.696            0.00590        0.00574
       4670.224            0.00200        0.00585
       4672.751            0.00660        0.00588
       4675.280            0.00500        0.00590
       4677.809            0.00210        0.00580
       4680.337            0.00240        0.00576
       4682.867            0.00560        0.00583
       4685.396            0.00050        0.00581
       4687.926           -0.00690        0.00577
       4690.457            0.00950        0.00581
       4692.987            0.01190        0.00581
       4695.518           -0.01260        0.00587
       4698.049            0.00530        0.00574
       4700.581           -0.00830        0.00567
       4703.112           -0.00530        0.00549
       4705.645            0.00210        0.00557
       4708.177           -0.00640        0.00570
       4710.710           -0.00020        0.00558
       4713.244            0.00090        0.00554
       4715.777            0.00260        0.00561
       4718.311           -0.01300        0.00562
       4720.845           -0.00010        0.00564
       4723.380            0.00200        0.00630
       4725.915           -0.00280        0.00563
       4728.450            0.00450        0.00554
       4730.985           -0.00720        0.00569
       4733.521           -0.00150        0.00560
       4736.058           -0.01360        0.00548
       4738.594           -0.00390        0.00561
       4741.131           -0.00000        0.00545
       4743.668           -0.01510        0.00556
       4746.206           -0.00170        0.00556
       4748.744           -0.00590        0.00546
       4751.282           -0.00380        0.00542
       4753.820           -0.00220        0.00544
       4756.359            0.00090        0.00541
       4758.898            0.00120        0.00553
       4761.438           -0.00650        0.00545
       4763.978            0.00460        0.00569
       4766.518            0.00450        0.00558
       4769.058           -0.00150        0.00542
       4771.599           -0.00780        0.00541
       4774.140            0.00110        0.00544
       4776.682           -0.00130        0.00540
       4779.223           -0.00640        0.00535
       4781.766           -0.00280        0.00541
       4784.308            0.00860        0.00531
       4786.851            0.01000        0.00544
       4789.394           -0.00960        0.00541
       4791.937            0.00210        0.00539
       4794.480            0.00750        0.00543
       4797.024           -0.00130        0.00548
       4799.569           -0.00190        0.00550
       4802.114            0.00640        0.00543
       4804.658           -0.01060        0.00536
       4807.204            0.00450        0.00523
       4809.750           -0.00040        0.00533
       4812.295           -0.00250        0.00540
       4814.841           -0.00220        0.00537
       4817.388           -0.00470        0.00552
       4819.935            0.00010        0.00541
       4822.482            0.00050        0.00535
       4825.029            0.00160        0.00541
       4827.577           -0.00130        0.00532
       4830.125           -0.00050        0.00536
       4832.674            0.00730        0.00549
       4835.223            0.00130        0.00534
       4837.771           -0.00150        0.00527
