@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.499
@SPECTRUM spectrum_06D2bk_1135.dat
@SN-NAME 06D2bk
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 0.860
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.960            0.01192        0.01275
       4272.960            0.00479        0.01151
       4287.960           -0.00818        0.01000
       4302.960            0.00527        0.00845
       4317.960            0.00217        0.00841
       4332.960            0.00643        0.00783
       4347.960            0.00968        0.00731
       4362.960            0.00186        0.00786
       4377.960            0.00806        0.00671
       4392.960            0.00139        0.00635
       4407.960            0.00479        0.00634
       4422.960            0.00507        0.00636
       4437.960            0.00624        0.00618
       4452.960           -0.00547        0.00599
       4467.960            0.00611        0.00586
       4482.960            0.00616        0.00586
       4497.960            0.00305        0.00584
       4512.960            0.00665        0.00582
       4527.960            0.00922        0.00559
       4542.960            0.00703        0.00559
       4557.960           -0.00298        0.00553
       4572.960           -0.00224        0.00549
       4587.960            0.00978        0.00541
       4602.960            0.01187        0.00583
       4617.960            0.01056        0.00539
       4632.960            0.01053        0.00526
       4647.960            0.00709        0.00515
       4662.960            0.01093        0.00513
       4677.960            0.01258        0.00506
       4692.960            0.00353        0.00501
       4707.960            0.00429        0.00494
       4722.960           -0.00141        0.00545
       4737.960            0.00867        0.00490
       4752.960            0.00648        0.00487
       4767.960            0.00228        0.00480
       4782.960            0.01411        0.00482
       4797.960            0.01018        0.00477
       4812.960            0.00192        0.00478
       4827.960            0.00263        0.00523
       4842.960            0.01141        0.00469
       4857.960            0.00336        0.00442
       4872.960            0.00690        0.00441
       4887.960            0.00929        0.00451
       4902.960            0.00270        0.00498
       4917.960            0.01391        0.00444
       4932.960            0.00653        0.00442
       4947.960            0.00786        0.00443
       4962.960            0.02021        0.00442
       4977.960            0.01198        0.00477
       4992.960            0.01092        0.00430
       5007.960            0.01078        0.00420
       5022.960            0.00996        0.00415
       5037.960           -0.00086        0.00413
       5052.960            0.00819        0.00452
       5067.960            0.00952        0.00413
       5082.960            0.01031        0.00408
       5097.960            0.00788        0.00408
       5112.960            0.00871        0.00447
       5127.960            0.00186        0.00404
       5142.960            0.00185        0.00401
       5157.960            0.00725        0.00397
       5172.960            0.00587        0.00378
       5187.960            0.01597        0.00427
       5202.960            0.01295        0.00410
       5217.960            0.01392        0.00394
       5232.960            0.01620        0.00429
       5247.960            0.01648        0.00395
       5262.960            0.00833        0.00380
       5277.960            0.01518        0.00379
       5292.960            0.01673        0.00424
       5307.960            0.01897        0.00387
       5322.960            0.01372        0.00381
       5337.960            0.01949        0.00379
       5352.960            0.01421        0.00419
       5367.960            0.01314        0.00376
       5382.960            0.01711        0.00376
       5397.960            0.01739        0.00404
       5412.960            0.01333        0.00366
       5427.960            0.02069        0.00368
       5442.960            0.00942        0.00368
       5457.960            0.01499        0.00402
       5472.960            0.01471        0.00364
       5487.960            0.01466        0.00364
       5502.960            0.01056        0.00399
       5517.960            0.00866        0.00364
       5532.960            0.00568        0.00362
       5547.960            0.01029        0.00402
       5562.960            0.00246        0.00375
       5577.960            0.00434        0.00669
       5592.960            0.01619        0.00409
       5607.960            0.00341        0.00357
       5622.960            0.00393        0.00354
       5637.960            0.00639        0.00386
       5652.960            0.00660        0.00348
       5667.960            0.00744        0.00348
       5682.960            0.00791        0.00381
       5697.960            0.00640        0.00345
       5712.960            0.00969        0.00344
       5727.960            0.00892        0.00379
       5742.960            0.01806        0.00349
       5757.960            0.00944        0.00340
       5772.960            0.01638        0.00373
       5787.960            0.02358        0.00340
       5802.960            0.02408        0.00344
       5817.960            0.02437        0.00378
       5832.960            0.02671        0.00348
       5847.960            0.02761        0.00347
       5862.960            0.02711        0.00390
       5877.960            0.03061        0.00369
       5892.960            0.02193        0.00426
       5907.960            0.02701        0.00397
       5922.960            0.02707        0.00358
       5937.960            0.02590        0.00389
       5952.960            0.02310        0.00354
       5967.960            0.02573        0.00348
       5982.960            0.02662        0.00375
       5997.960            0.02559        0.00337
       6012.960            0.02361        0.00331
       6027.960            0.02338        0.00361
       6042.960            0.02608        0.00330
       6057.960            0.02773        0.00359
       6072.960            0.02152        0.00328
       6087.960            0.02601        0.00325
       6102.960            0.02683        0.00355
       6117.960            0.02236        0.00324
       6132.960            0.02025        0.00325
       6147.960            0.03225        0.00359
       6162.960            0.03151        0.00322
       6177.960            0.03127        0.00359
       6192.960            0.02365        0.00326
       6207.960            0.02278        0.00328
       6222.960            0.02811        0.00361
       6237.960            0.01978        0.00384
       6252.960            0.02246        0.00372
       6267.960            0.02258        0.00342
       6282.960            0.02512        0.00340
       6297.960            0.01434        0.00753
       6312.960            0.02197        0.00397
       6327.960            0.01490        0.00373
       6342.960            0.02030        0.00329
       6357.960            0.01391        0.00417
       6372.960            0.01561        0.00426
       6387.960            0.01732        0.00326
       6402.960            0.01597        0.00346
       6417.960            0.01579        0.00319
       6432.960            0.02063        0.00347
       6447.960            0.01724        0.00317
       6462.960            0.01100        0.00333
       6477.960            0.02051        0.00357
       6492.960            0.01759        0.00325
       6507.960            0.01615        0.00367
       6522.960            0.01379        0.00323
       6537.960            0.01671        0.00332
       6552.960            0.01432        0.00363
       6567.960            0.01197        0.00320
       6582.960            0.02041        0.00356
       6597.960            0.01377        0.00320
       6612.960            0.01976        0.00347
       6627.960            0.01998        0.00315
       6642.960            0.01687        0.00313
       6657.960            0.02114        0.00344
       6672.960            0.01756        0.00313
       6687.960            0.02119        0.00342
       6702.960            0.02353        0.00314
       6717.960            0.01105        0.00342
       6732.960            0.02276        0.00313
       6747.960            0.02044        0.00312
       6762.960            0.02528        0.00340
       6777.960            0.02031        0.00310
       6792.960            0.02418        0.00339
       6807.960            0.02337        0.00310
       6822.960            0.01564        0.00374
       6837.960            0.01930        0.00361
       6852.960            0.02014        0.00329
       6867.960            0.01998        0.00421
       6882.960            0.01852        0.00333
       6897.960            0.01585        0.00364
       6912.960            0.01815        0.00339
       6927.960            0.01922        0.00367
       6942.960            0.01593        0.00333
       6957.960            0.02086        0.00356
       6972.960            0.02218        0.00328
       6987.960            0.01946        0.00316
       7002.960            0.01839        0.00341
       7017.960            0.02147        0.00306
       7032.960            0.01682        0.00331
       7047.960            0.01396        0.00317
       7062.960            0.01996        0.00341
       7077.960            0.01258        0.00312
       7092.960            0.02115        0.00338
       7107.960            0.01996        0.00305
       7122.960            0.01391        0.00334
       7137.960            0.01416        0.00311
       7152.960            0.01485        0.00311
       7167.960            0.01403        0.00339
       7182.960            0.00837        0.00316
       7197.960            0.01831        0.00338
       7212.960            0.01596        0.00306
       7227.960            0.01087        0.00353
       7242.960            0.00974        0.00457
       7257.960            0.01474        0.00390
       7272.960            0.01240        0.00398
       7287.960            0.02359        0.00393
       7302.960            0.00862        0.00393
       7317.960            0.00661        0.00414
       7332.960            0.02260        0.00432
       7347.960            0.01422        0.00398
       7362.960            0.01050        0.00427
       7377.960            0.01551        0.00363
       7392.960            0.01339        0.00397
       7407.960            0.00613        0.00361
       7422.960            0.01275        0.00359
       7437.960            0.02118        0.00356
       7452.960            0.01130        0.00360
       7467.960            0.01440        0.00358
       7482.960            0.00817        0.00377
       7497.960            0.03455        0.00366
       7512.960            0.03161        0.00345
       7527.960            0.00694        0.00445
       7542.960            0.01500        0.00340
       7557.960            0.01728        0.00378
       7572.960            0.01769        0.00384
       7587.960            0.01789        0.00414
       7602.960            0.00775        0.00611
       7617.960            0.01405        0.00531
       7632.960            0.01730        0.00481
       7647.960            0.01043        0.00428
       7662.960            0.01375        0.00376
       7677.960            0.01627        0.00350
       7692.960            0.01949        0.00400
       7707.960            0.01863        0.00444
       7722.960            0.01699        0.00541
       7737.960            0.00822        0.00398
       7752.960            0.01221        0.00574
       7767.960            0.01242        0.00422
       7782.960            0.01069        0.00471
       7797.960            0.01778        0.00473
       7812.960            0.01275        0.00498
       7827.960            0.01062        0.00463
       7842.960            0.02242        0.00486
       7857.960            0.01066        0.00551
       7872.960            0.01360        0.00488
       7887.960            0.01173        0.00531
       7902.960            0.01027        0.00446
       7917.960            0.01809        0.00639
       7932.960            0.01045        0.00459
       7947.960            0.00932        0.00459
       7962.960            0.01539        0.00497
       7977.960            0.02099        0.00521
       7992.960            0.00843        0.00530
       8007.960            0.01745        0.00475
       8022.960           -0.00050        0.00493
       8037.960            0.01275        0.00462
       8052.960            0.00636        0.00425
       8067.960            0.01357        0.00478
       8082.960            0.01421        0.00391
       8097.960            0.01301        0.00455
       8112.960            0.01592        0.00400
       8127.960            0.00979        0.00397
