#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457067.94052 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
3456.8 3.7724782e-15 
3458.2 2.0297729e-15 
3459.7 3.1348378e-15 
3461.2 2.1991773e-15 
3462.6 8.3376722e-16 
3464.1 3.0237714e-15 
3465.5 1.9212738e-15 
3467.0 2.9890721e-15 
3468.5 4.5491322e-15 
3469.9 2.1596077e-15 
3471.4 2.50147e-15 
3472.9 1.5155355e-15 
3474.3 1.3008739e-15 
3475.8 2.2664914e-15 
3477.3 -5.8372922e-17 
3478.7 2.6053588e-15 
3480.2 3.4667767e-15 
3481.6 2.6708169e-15 
3483.1 1.4635602e-15 
3484.6 2.1579239e-15 
3486.0 3.2413375e-15 
3487.5 2.2490494e-15 
3489.0 2.3793866e-15 
3490.4 1.7856414e-15 
3491.9 1.8450731e-15 
3493.4 1.4577852e-15 
3494.8 3.3988037e-15 
3496.3 3.9446219e-15 
3497.7 2.2337758e-15 
3499.2 2.1414291e-15 
3500.7 2.7250934e-15 
3502.1 2.0114925e-15 
3503.6 2.4198788e-15 
3505.1 5.4695385e-16 
3506.5 1.7589454e-15 
3508.0 9.4650869e-16 
3509.5 2.1912127e-15 
3510.9 1.841143e-15 
3512.4 3.2405581e-15 
3513.9 3.4243689e-15 
3515.3 2.3750841e-15 
3516.8 1.9089941e-15 
3518.2 3.4538511e-15 
3519.7 2.8823421e-15 
3521.2 3.114097e-15 
3522.6 2.7919012e-15 
3524.1 2.823274e-15 
3525.6 2.2802535e-15 
3527.0 1.7576813e-15 
3528.5 1.6328607e-15 
3530.0 2.328543e-15 
3531.4 2.2337882e-15 
3532.9 2.5292341e-15 
3534.3 2.4847663e-15 
3535.8 3.2204013e-15 
3537.3 3.4401799e-15 
3538.7 2.5779045e-15 
3540.2 1.7286958e-15 
3541.7 2.0691798e-15 
3543.1 2.8289066e-15 
3544.6 3.0856489e-15 
3546.1 1.6862388e-15 
3547.5 3.9902021e-15 
3549.0 2.9198052e-15 
3550.4 2.3921146e-15 
3551.9 3.6985448e-15 
3553.4 3.122705e-15 
