@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.479
@SPECTRUM spectrum_05D2ac_738.dat
@SN-NAME 05D2ac
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 2.040
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.507            0.00000        0.57041
       4152.956            0.00000        0.59356
       4155.405            0.00000        0.63481
       4157.854            0.00000        0.55491
       4160.304            0.00000        0.56565
       4162.754            0.00000        0.68582
       4165.205            0.00000        0.56624
       4167.656            0.00000        0.62307
       4170.108            0.00000        0.69733
       4172.561            0.00000        0.82389
       4175.013            0.00000        0.57791
       4177.466            0.00000        0.63677
       4179.919            0.00000        0.79504
       4182.373            1.04480        1.19619
       4184.827           -0.24890        0.50156
       4187.282           -0.09810        0.38239
       4189.737            0.32990        0.35930
       4192.192           -0.24080        0.28131
       4194.648           -0.04930        0.21465
       4197.104            0.04030        0.18444
       4199.561           -0.04090        0.15829
       4202.019            0.07520        0.13754
       4204.476           -0.05620        0.11902
       4206.934           -0.02400        0.10141
       4209.393            0.00400        0.09300
       4211.851            0.05570        0.08145
       4214.311            0.06250        0.07224
       4216.770           -0.05480        0.06090
       4219.230           -0.02930        0.05523
       4221.691           -0.00810        0.04881
       4224.152           -0.04680        0.04619
       4226.613            0.02620        0.04214
       4229.075           -0.00740        0.03697
       4231.537            0.00510        0.03405
       4234.000            0.03970        0.03182
       4236.462            0.01480        0.02904
       4238.926           -0.04620        0.02754
       4241.390            0.00080        0.02534
       4243.854           -0.00570        0.02432
       4246.318            0.01240        0.02251
       4248.784           -0.01350        0.02204
       4251.249            0.01150        0.01982
       4253.715           -0.02750        0.01932
       4256.181            0.01270        0.01865
       4258.647            0.03490        0.01839
       4261.115            0.00960        0.01730
       4263.583            0.05830        0.01691
       4266.050            0.01670        0.01584
       4268.519           -0.00690        0.01513
       4270.987            0.03700        0.01477
       4273.456            0.00890        0.01438
       4275.926            0.02440        0.01405
       4278.396           -0.00410        0.01346
       4280.866            0.00490        0.01293
       4283.337            0.00840        0.01239
       4285.808            0.01500        0.01169
       4288.279            0.00280        0.01162
       4290.751            0.02820        0.01145
       4293.224            0.00160        0.01122
       4295.696            0.01300        0.01069
       4298.169            0.01520        0.01055
       4300.643            0.01320        0.01017
       4303.117            0.02270        0.00977
       4305.591            0.01060        0.00941
       4308.066            0.00960        0.00961
       4310.542            0.01740        0.00944
       4313.017           -0.00250        0.00927
       4315.493            0.00800        0.00939
       4317.969            0.01700        0.00911
       4320.446            0.01170        0.00892
       4322.923            0.00900        0.00873
       4325.401            0.01790        0.00862
       4327.878            0.00980        0.00846
       4330.357            0.01480        0.00842
       4332.835            0.00390        0.00849
       4335.314            0.02480        0.00823
       4337.794            0.01480        0.00800
       4340.274            0.01750        0.00781
       4342.754            0.01000        0.00769
       4345.235            0.02090        0.00793
       4347.716            0.01860        0.00773
       4350.198            0.00990        0.00750
       4352.680            0.02170        0.00755
       4355.162            0.00230        0.00745
       4357.645            0.00700        0.00738
       4360.127            0.01830        0.00736
       4362.611            0.02140        0.00736
       4365.095            0.01060        0.00704
       4367.579            0.00670        0.00717
       4370.063            0.01710        0.00700
       4372.548            0.01070        0.00688
       4375.034            0.01950        0.00696
       4377.520           -0.00150        0.00675
       4380.006            0.00710        0.00659
       4382.492            0.01920        0.00666
       4384.979            0.02380        0.00641
       4387.467            0.02300        0.00631
       4389.954            0.01060        0.00640
       4392.442            0.02470        0.00643
       4394.931            0.00700        0.00624
       4397.419            0.01010        0.00641
       4399.909            0.00460        0.00633
       4402.398            0.00930        0.00638
       4404.889            0.00310        0.00644
       4407.379            0.01850        0.00639
       4409.870            0.00880        0.00635
       4412.361            0.00910        0.00640
       4414.852            0.01070        0.00637
       4417.344            0.01440        0.00643
       4419.836            0.02160        0.00632
       4422.329            0.00280        0.00628
       4424.822            0.00520        0.00625
       4427.315            0.01340        0.00611
       4429.809            0.00940        0.00610
       4432.303            0.00410        0.00603
       4434.798            0.00390        0.00594
       4437.293            0.01170        0.00591
       4439.788            0.00990        0.00594
       4442.284            0.01220        0.00580
       4444.780            0.00800        0.00592
       4447.276            0.01080        0.00582
       4449.773            0.00720        0.00574
       4452.271            0.00820        0.00562
       4454.768            0.00810        0.00556
       4457.266            0.02120        0.00550
       4459.764            0.01420        0.00550
       4462.263           -0.00010        0.00554
       4464.762            0.01450        0.00545
       4467.261            0.01740        0.00551
       4469.761            0.01080        0.00550
       4472.261           -0.00380        0.00553
       4474.762            0.00190        0.00539
       4477.263            0.00310        0.00546
       4479.764            0.01120        0.00538
       4482.266            0.01340        0.00544
       4484.768            0.01080        0.00539
       4487.270            0.00910        0.00540
       4489.772           -0.00080        0.00546
       4492.276            0.00350        0.00537
       4494.779            0.01960        0.00533
       4497.283            0.00860        0.00532
       4499.787            0.00400        0.00575
       4502.292            0.00280        0.00532
       4504.797            0.00260        0.00531
       4507.302            0.00420        0.00531
       4509.808            0.00290        0.00536
       4512.314            0.01220        0.00526
       4514.820            0.00910        0.00529
       4517.327            0.00530        0.00527
       4519.834            0.00140        0.00517
       4522.341            0.01940        0.00522
       4524.849            0.01430        0.00524
       4527.357            0.00720        0.00521
       4529.866            0.00650        0.00522
       4532.375            0.01000        0.00521
       4534.884            0.01390        0.00535
       4537.394            0.01080        0.00526
       4539.904           -0.00250        0.00531
       4542.415            0.00770        0.00523
       4544.925            0.00710        0.00517
       4547.436            0.00800        0.00516
       4549.948            0.01290        0.00523
       4552.459            0.00190        0.00509
       4554.972            0.01870        0.00511
       4557.484            0.00800        0.00509
       4559.997            0.00970        0.00496
       4562.510            0.01220        0.00509
       4565.024            0.01230        0.00499
       4567.538            0.00950        0.00500
       4570.052            0.01290        0.00501
       4572.566            0.01470        0.00495
       4575.082            0.01860        0.00495
       4577.597            0.01360        0.00495
       4580.113            0.01420        0.00492
       4582.629            0.00560        0.00504
       4585.145            0.02410        0.00500
       4587.662            0.00850        0.00488
       4590.179            0.00350        0.00495
       4592.696            0.00640        0.00495
       4595.214            0.01560        0.00487
       4597.732            0.01800        0.00479
       4600.251            0.00740        0.00481
       4602.770            0.00760        0.00478
       4605.289            0.01080        0.00476
       4607.809            0.01780        0.00478
       4610.329            0.01090        0.00469
       4612.849            0.01060        0.00479
       4615.369           -0.00260        0.00481
       4617.890            0.01150        0.00476
       4620.412            0.01070        0.00481
       4622.933            0.02640        0.00474
       4625.455            0.01880        0.00478
       4627.978            0.01000        0.00478
       4630.500            0.01260        0.00463
       4633.023            0.01570        0.00466
       4635.546            0.02020        0.00469
       4638.070            0.02040        0.00465
       4640.594            0.01260        0.00462
       4643.119            0.00090        0.00466
       4645.644            0.00990        0.00460
       4648.168            0.01460        0.00459
       4650.694            0.00940        0.00457
       4653.220            0.00830        0.00461
       4655.746            0.00520        0.00467
       4658.272            0.00760        0.00467
       4660.799            0.00680        0.00464
       4663.326            0.01300        0.00466
       4665.854            0.01550        0.00461
       4668.381            0.01760        0.00461
       4670.909            0.01450        0.00455
       4673.438            0.01480        0.00469
       4675.966            0.01030        0.00457
       4678.496            0.00960        0.00458
       4681.025            0.01180        0.00460
       4683.555            0.01180        0.00458
       4686.085            0.00410        0.00456
       4688.616            0.00300        0.00458
       4691.146            0.01530        0.00456
       4693.677            0.01370        0.00455
       4696.209            0.02170        0.00452
       4698.741            0.01170        0.00450
       4701.273            0.01750        0.00447
       4703.806            0.01770        0.00444
       4706.338            0.01020        0.00449
       4708.871            0.01710        0.00445
       4711.405            0.01210        0.00440
       4713.938            0.01230        0.00444
       4716.473            0.00740        0.00448
       4719.007            0.00760        0.00454
       4721.542            0.01250        0.00443
       4724.077            0.00960        0.00445
       4726.612            0.00880        0.00442
       4729.148            0.01210        0.00437
       4731.685            0.01250        0.00437
       4734.221            0.00580        0.00439
       4736.758            0.01090        0.00430
       4739.295            0.00720        0.00434
       4741.832            0.00900        0.00434
       4744.370            0.01440        0.00438
       4746.908            0.00320        0.00428
       4749.446            0.01340        0.00430
       4751.985            0.00810        0.00424
       4754.524            0.01160        0.00429
       4757.063            0.00870        0.00429
       4759.603            0.01520        0.00429
       4762.143            0.01400        0.00426
       4764.684           -0.00330        0.00428
       4767.224            0.01040        0.00426
       4769.765            0.00500        0.00425
       4772.307            0.01020        0.00433
       4774.848            0.00400        0.00430
       4777.390            0.00720        0.00428
       4779.932            0.00430        0.00429
       4782.475            0.01310        0.00426
       4785.018            0.00980        0.00427
       4787.561            0.00890        0.00425
       4790.104            0.01670        0.00424
       4792.648            0.00910        0.00431
       4795.192            0.01210        0.00425
       4797.737            0.00860        0.00427
       4800.282            0.00760        0.00421
       4802.827            0.01060        0.00428
       4805.373            0.01060        0.00428
       4807.918            0.00990        0.00430
       4810.464            0.01110        0.00423
       4813.011            0.01190        0.00426
       4815.558            0.01000        0.00431
       4818.104            0.00520        0.00439
       4820.652            0.01070        0.00441
       4823.199            0.00420        0.00435
       4825.748            0.01380        0.00440
       4828.296            0.01730        0.00437
       4830.844            0.00930        0.00437
       4833.393            0.01420        0.00438
       4835.942            0.01670        0.00433
       4838.492            0.00960        0.00437
       4841.042            0.00660        0.00440
       4843.592            0.00880        0.00426
       4846.143            0.01050        0.00427
       4848.693            0.00670        0.00421
       4851.244            0.01140        0.00419
       4853.795            0.00770        0.00416
       4856.347            0.00820        0.00411
