# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.10 '           / Python version                                 
# VERSNPY = '2.1.3   '           / Numpy version                                  
# VERSSCI = '1.14.1  '           / Scipy version                                  
# VERSAST = '7.0.0   '           / Astropy version                                
# VERSSKL = '1.5.2   '           / Scikit-learn version                           
# VERSPYP = '1.17.0  '           / PypeIt version                                 
# DATE    = '2025-01-19'         / UTC date created                               
# RA      =   243.64629166666663                                                  
# DEC     =    34.22393888888889                                                  
# TARGET  = 'GOTO25ho'                                                            
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60693.240963                                                  
# DATETIME= '2025-01-18T05:46:59.203' / Date and time of the observation in ISOT f
# AIRMASS =             1.504877                                                  
# EXPTIME =                400.0                                                  
# FILENAME= 'v_e_20250117_73_1_0_9.fits.gz'                                       
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-01-18T05:46:59.233'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/py&'
# CONTINUE  'peit/20250117/reduced/Calibrations'                                  
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0129-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4001.028  1.497e-15  3.594e-16
  4005.402  1.120e-15  3.337e-16
  4009.775  9.240e-16  3.088e-16
  4014.149  1.444e-15  3.072e-16
  4018.523  4.880e-16  3.399e-16
  4018.527 -1.193e-17  5.108e-16
  4022.901  1.449e-15  2.954e-16
  4027.277  6.183e-16  3.013e-16
  4031.655  8.785e-16  3.056e-16
  4036.035  2.074e-15  3.240e-16
  4040.415  4.470e-16  3.185e-16
  4044.795  1.292e-15  3.413e-16
  4049.176  9.919e-16  3.413e-16
  4053.559  5.035e-16  3.312e-16
  4057.943  1.812e-15  3.420e-16
  4062.327  7.352e-16  3.159e-16
  4066.712  1.107e-15  3.048e-16
  4071.099  6.253e-16  2.900e-16
  4075.486  8.757e-16  2.794e-16
  4079.874  7.561e-16  2.662e-16
  4084.262  4.358e-16  2.483e-16
  4088.652  1.163e-15  2.471e-16
  4093.043  1.429e-15  2.438e-16
  4097.435  7.662e-16  2.328e-16
  4101.827  1.175e-15  2.359e-16
  4106.221  1.209e-15  2.325e-16
  4110.615  1.119e-15  2.310e-16
  4115.012  1.422e-15  2.308e-16
  4119.407  1.008e-15  2.212e-16
  4123.804  1.301e-15  2.214e-16
  4128.203  9.346e-16  2.172e-16
  4132.601  1.857e-15  2.176e-16
  4137.002  1.075e-15  2.072e-16
  4141.403  1.166e-15  2.044e-16
  4145.805  1.637e-15  2.057e-16
  4150.207  1.084e-15  1.994e-16
  4154.612  1.664e-15  1.978e-16
  4159.016  1.119e-15  1.889e-16
  4163.422  1.228e-15  1.836e-16
  4167.828  1.215e-15  1.784e-16
  4172.236  1.632e-15  1.810e-16
  4176.645  1.891e-15  1.808e-16
  4181.053  1.222e-15  1.702e-16
  4185.464  1.770e-15  1.728e-16
  4189.875  1.748e-15  1.707e-16
  4194.288  1.351e-15  1.628e-16
  4198.701  1.671e-15  1.662e-16
  4203.115  1.886e-15  1.660e-16
  4207.529  1.136e-15  1.576e-16
  4211.946  1.360e-15  1.559e-16
  4216.363  1.675e-15  1.544e-16
  4220.780  1.111e-15  1.477e-16
  4225.199  1.437e-15  1.480e-16
  4229.619  1.373e-15  1.492e-16
  4234.040  1.723e-15  1.506e-16
  4238.462  1.829e-15  1.519e-16
  4242.884  1.610e-15  1.465e-16
  4247.308  9.408e-16  1.399e-16
  4251.732  1.588e-15  1.456e-16
  4256.158  1.196e-15  1.400e-16
  4260.584  1.202e-15  1.369e-16
  4265.012  1.478e-15  1.392e-16
  4269.440  1.750e-15  1.426e-16
  4273.868  1.706e-15  1.382e-16
  4278.299  1.274e-15  1.327e-16
