@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.532
@SPECTRUM spectrum_06D2cc_1153.dat
@SN-NAME 06D2cc
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 3.260
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.380            0.00288        0.00543
       4274.380            0.00347        0.00475
       4289.380           -0.00509        0.00402
       4304.380           -0.00071        0.00345
       4319.380            0.00019        0.00320
       4334.380            0.00265        0.00289
       4349.380           -0.00010        0.00295
       4364.380            0.00572        0.00258
       4379.380           -0.00034        0.00240
       4394.380            0.00746        0.00229
       4409.380            0.00807        0.00233
       4424.380            0.00656        0.00227
       4439.380            0.00475        0.00218
       4454.380            0.00246        0.00208
       4469.380            0.00536        0.00202
       4484.380            0.00456        0.00201
       4499.380            0.00144        0.00199
       4514.380            0.00638        0.00196
       4529.380            0.00172        0.00194
       4544.380            0.00588        0.00194
       4559.380            0.00212        0.00188
       4574.380            0.00203        0.00185
       4589.380            0.00368        0.00201
       4604.380            0.00626        0.00180
       4619.380            0.00289        0.00179
       4634.380            0.00346        0.00176
       4649.380            0.00312        0.00173
       4664.380            0.00049        0.00174
       4679.380            0.00282        0.00173
       4694.380            0.00436        0.00169
       4709.380            0.00364        0.00168
       4724.380            0.00609        0.00183
       4739.380            0.00290        0.00164
       4754.380            0.00577        0.00163
       4769.380            0.00337        0.00162
       4784.380            0.00617        0.00162
       4799.380            0.00487        0.00162
       4814.380            0.00475        0.00179
       4829.380            0.00419        0.00166
       4844.380            0.00478        0.00162
       4859.380            0.00468        0.00154
       4874.380            0.00356        0.00154
       4889.380            0.00468        0.00156
       4904.380            0.00191        0.00170
       4919.380            0.00394        0.00152
       4934.380            0.00270        0.00152
       4949.380            0.00075        0.00155
       4964.380            0.00338        0.00152
       4979.380            0.00248        0.00165
       4994.380            0.00351        0.00149
       5009.380            0.00414        0.00147
       5024.380            0.00422        0.00145
       5039.380            0.00402        0.00145
       5054.380            0.00451        0.00157
       5069.380            0.00424        0.00143
       5084.380            0.00459        0.00142
       5099.380            0.00311        0.00142
       5114.380            0.00439        0.00155
       5129.380            0.00600        0.00142
       5144.380            0.00720        0.00144
       5159.380            0.00613        0.00141
       5174.380            0.00589        0.00150
       5189.380            0.00441        0.00140
       5204.380            0.00657        0.00143
       5219.380            0.00715        0.00141
       5234.380            0.00508        0.00156
       5249.380            0.00587        0.00143
       5264.380            0.00508        0.00137
       5279.380            0.00478        0.00139
       5294.380            0.00693        0.00154
       5309.380            0.00562        0.00142
       5324.380            0.00679        0.00141
       5339.380            0.00615        0.00154
       5354.380            0.00622        0.00141
       5369.380            0.00847        0.00139
       5384.380            0.01025        0.00138
       5399.380            0.00896        0.00149
       5414.380            0.01299        0.00136
       5429.380            0.00974        0.00137
       5444.380            0.01468        0.00150
       5459.380            0.01218        0.00138
       5474.380            0.01258        0.00137
       5489.380            0.01129        0.00138
       5504.380            0.00946        0.00152
       5519.380            0.01229        0.00139
       5534.380            0.01023        0.00139
       5549.380            0.00971        0.00155
       5564.380            0.01390        0.00163
       5579.380            0.01297        0.00364
       5594.380            0.01499        0.00156
       5609.380            0.01122        0.00141
       5624.380            0.01323        0.00140
       5639.380            0.00980        0.00152
       5654.380            0.00961        0.00138
       5669.380            0.00714        0.00139
       5684.380            0.01076        0.00153
       5699.380            0.00510        0.00140
       5714.380            0.00546        0.00140
       5729.380            0.00726        0.00154
       5744.380            0.00655        0.00140
       5759.380            0.00557        0.00139
       5774.380            0.00557        0.00152
       5789.380            0.00711        0.00139
       5804.380            0.00691        0.00140
       5819.380            0.00596        0.00153
       5834.380            0.00738        0.00141
       5849.380            0.00960        0.00155
       5864.380            0.00963        0.00149
       5879.380            0.01105        0.00163
       5894.380            0.01494        0.00243
       5909.380            0.01650        0.00159
       5924.380            0.01491        0.00155
       5939.380            0.01689        0.00166
       5954.380            0.02006        0.00152
       5969.380            0.02221        0.00149
       5984.380            0.02064        0.00159
       5999.380            0.02098        0.00144
       6014.380            0.02163        0.00153
       6029.380            0.01834        0.00138
       6044.380            0.01926        0.00137
       6059.380            0.01611        0.00150
       6074.380            0.01509        0.00135
       6089.380            0.01457        0.00135
       6104.380            0.01471        0.00147
       6119.380            0.01685        0.00134
       6134.380            0.01591        0.00149
       6149.380            0.01300        0.00137
       6164.380            0.01477        0.00136
       6179.380            0.01461        0.00150
       6194.380            0.01300        0.00136
       6209.380            0.01368        0.00150
       6224.380            0.01948        0.00141
       6239.380            0.01925        0.00168
       6254.380            0.02106        0.00164
       6269.380            0.01914        0.00148
       6284.380            0.01687        0.00165
       6299.380            0.02039        0.00192
       6314.380            0.01568        0.00153
       6329.380            0.01578        0.00164
       6344.380            0.01971        0.00140
       6359.380            0.02139        0.00168
       6374.380            0.01566        0.00143
       6389.380            0.01737        0.00135
       6404.380            0.01683        0.00142
       6419.380            0.02043        0.00132
       6434.380            0.01898        0.00142
       6449.380            0.01848        0.00131
       6464.380            0.01753        0.00159
       6479.380            0.01758        0.00138
       6494.380            0.01649        0.00142
       6509.380            0.01606        0.00154
       6524.380            0.01326        0.00141
       6539.380            0.01518        0.00157
       6554.380            0.01403        0.00148
       6569.380            0.00993        0.00141
       6584.380            0.01217        0.00149
       6599.380            0.00938        0.00133
       6614.380            0.01068        0.00142
       6629.380            0.00990        0.00130
       6644.380            0.00795        0.00140
       6659.380            0.00900        0.00128
       6674.380            0.00649        0.00127
       6689.380            0.00836        0.00139
       6704.380            0.01222        0.00130
       6719.380            0.00981        0.00139
       6734.380            0.00869        0.00128
       6749.380            0.00957        0.00139
       6764.380            0.00974        0.00126
       6779.380            0.01277        0.00126
       6794.380            0.01358        0.00138
       6809.380            0.01383        0.00127
       6824.380            0.01235        0.00165
       6839.380            0.01591        0.00158
       6854.380            0.01680        0.00154
       6869.380            0.01775        0.00183
       6884.380            0.01755        0.00166
       6899.380            0.01941        0.00152
       6914.380            0.01883        0.00156
       6929.380            0.02196        0.00165
       6944.380            0.01783        0.00153
       6959.380            0.01988        0.00156
       6974.380            0.01985        0.00145
       6989.380            0.01716        0.00149
       7004.380            0.02059        0.00134
       7019.380            0.01764        0.00144
       7034.380            0.01810        0.00128
       7049.380            0.01582        0.00138
       7064.380            0.01713        0.00147
       7079.380            0.01713        0.00136
       7094.380            0.01355        0.00144
       7109.380            0.01463        0.00129
       7124.380            0.01320        0.00143
       7139.380            0.01332        0.00136
       7154.380            0.01211        0.00149
       7169.380            0.01105        0.00140
       7184.380            0.01228        0.00159
       7199.380            0.00884        0.00142
       7214.380            0.01028        0.00135
       7229.380            0.01067        0.00168
       7244.380            0.00819        0.00241
       7259.380            0.01027        0.00180
       7274.380            0.00568        0.00216
       7289.380            0.00586        0.00213
       7304.380            0.00589        0.00179
       7319.380            0.00671        0.00234
       7334.380            0.00813        0.00196
       7349.380            0.00812        0.00213
       7364.380            0.00343        0.00193
       7379.380            0.00416        0.00168
       7394.380            0.00415        0.00192
       7409.380            0.00768        0.00162
       7424.380            0.00772        0.00163
       7439.380            0.00695        0.00164
       7454.380            0.00719        0.00159
       7469.380            0.00592        0.00171
       7484.380            0.00825        0.00200
       7499.380            0.00746        0.00151
       7514.380            0.00693        0.00175
       7529.380            0.00797        0.00201
       7544.380            0.00905        0.00156
       7559.380            0.00820        0.00181
       7574.380            0.00697        0.00191
       7589.380            0.00547        0.00206
       7604.380            0.01008        0.00349
       7619.380            0.01341        0.00290
       7634.380            0.00699        0.00256
       7649.380            0.00839        0.00221
       7664.380            0.00652        0.00185
       7679.380            0.00673        0.00177
       7694.380            0.00602        0.00167
       7709.380            0.01075        0.00251
       7724.380            0.00796        0.00245
       7739.380            0.00757        0.00207
       7754.380            0.01000        0.00278
       7769.380            0.00559        0.00207
       7784.380            0.01080        0.00246
       7799.380            0.00914        0.00243
       7814.380            0.01454        0.00266
       7829.380            0.00779        0.00232
       7844.380            0.01792        0.00255
       7859.380            0.01166        0.00292
       7874.380            0.01168        0.00283
       7889.380            0.01316        0.00250
       7904.380            0.01393        0.00248
       7919.380            0.01209        0.00318
       7934.380            0.01515        0.00255
       7949.380            0.01562        0.00215
       7964.380            0.01594        0.00304
       7979.380            0.01321        0.00252
       7994.380            0.00851        0.00291
       8009.380            0.01020        0.00236
       8024.380            0.00874        0.00268
       8039.380            0.00827        0.00224
       8054.380            0.00917        0.00218
       8069.380            0.00932        0.00235
       8084.380            0.00773        0.00195
       8099.380            0.00809        0.00228
       8114.380            0.00655        0.00198
