@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.891
@SPECTRUM spectrum_05D2by_775.dat
@SN-NAME 05D2by
       4852.346            0.00160        0.00653
       4854.898            0.00460        0.00644
       4857.450            0.01150        0.00639
       4860.002            0.01120        0.00640
       4862.554            0.01190        0.00636
       4865.107            0.00980        0.00637
       4867.660            0.00540        0.00634
       4870.214            0.01270        0.00630
       4872.768            0.01190        0.00630
       4875.321            0.00690        0.00648
       4877.876            0.01300        0.00635
       4880.431            0.00380        0.00651
       4882.985            0.00480        0.00655
       4885.541            0.00920        0.00653
       4888.096            0.00750        0.00646
       4890.652            0.00860        0.00649
       4893.208            0.00820        0.00649
       4895.765            0.01250        0.00637
       4898.322            0.00620        0.00644
       4900.878            0.00950        0.00646
       4903.436            0.00290        0.00649
       4905.994            0.00580        0.00647
       4908.552            0.00750        0.00639
       4911.110            0.01160        0.00636
       4913.668            0.01020        0.00633
       4916.228            0.00470        0.00616
       4918.787           -0.00020        0.00631
       4921.346            0.01270        0.00622
       4923.906            0.00710        0.00628
       4926.466            0.00870        0.00623
       4929.026            0.00410        0.00628
       4931.587            0.01000        0.00626
       4934.148            0.00900        0.00627
       4936.709           -0.00850        0.00624
       4939.271            0.00320        0.00627
       4941.833            0.00030        0.00627
       4944.395            0.00310        0.00628
       4946.957            0.00730        0.00630
       4949.520            0.00770        0.00626
       4952.083            0.00070        0.00621
       4954.646            0.00990        0.00619
       4957.210            0.01910        0.00616
       4959.774            0.00740        0.00616
       4962.338            0.00700        0.00616
       4964.902            0.00890        0.00616
       4967.467            0.01210        0.00620
       4970.032            0.01330        0.00620
       4972.598           -0.01100        0.00635
       4975.163            0.00250        0.00630
       4977.729            0.01190        0.00618
       4980.295           -0.00160        0.00608
       4982.862            0.00740        0.00613
       4985.429            0.01420        0.00603
       4987.996            0.01350        0.00615
       4990.563            0.01420        0.00614
       4993.131            0.01090        0.00618
       4995.699            0.00640        0.00612
       4998.267            0.00800        0.00614
       5000.836           -0.00190        0.00607
       5003.405            0.00380        0.00602
       5005.974           -0.00130        0.00601
       5008.543            0.00890        0.00604
       5011.113            0.01750        0.00603
       5013.683            0.00370        0.00598
       5016.253            0.01250        0.00595
       5018.824            0.00700        0.00597
       5021.395            0.00480        0.00593
       5023.966            0.00880        0.00588
       5026.537            0.00470        0.00591
       5029.109            0.01200        0.00589
       5031.681            0.00160        0.00591
       5034.253            0.00660        0.00589
       5036.825           -0.00060        0.00588
       5039.398            0.00930        0.00583
       5041.971            0.01210        0.00587
       5044.545           -0.00170        0.00578
       5047.118            0.01860        0.00586
       5049.692            0.01540        0.00584
       5052.267           -0.00430        0.00584
       5054.841            0.01060        0.00583
       5057.416            0.00610        0.00591
       5059.991            0.00300        0.00593
       5062.566            0.01120        0.00590
       5065.142            0.00340        0.00588
       5067.718            0.00840        0.00590
       5070.294            0.02040        0.00584
       5072.870            0.01300        0.00585
       5075.447            0.00850        0.00589
       5078.024            0.01310        0.00575
       5080.601            0.00660        0.00574
       5083.179           -0.00200        0.00576
       5085.756            0.00910        0.00573
       5088.334            0.00660        0.00585
       5090.913            0.01350        0.00578
       5093.492           -0.00530        0.00580
       5096.071            0.00780        0.00582
       5098.649            0.00840        0.00578
       5101.229            0.01690        0.00571
       5103.809            0.00400        0.00571
       5106.389            0.01030        0.00573
       5108.969            0.00120        0.00560
       5111.550            0.00620        0.00577
       5114.130            0.00480        0.00573
       5116.711            0.00610        0.00576
       5119.293            0.00270        0.00577
       5121.875            0.00900        0.00576
       5124.457            0.00980        0.00564
       5127.039            0.01310        0.00568
       5129.621            0.01710        0.00572
       5132.204            0.01680        0.00570
       5134.787            0.00570        0.00580
       5137.370           -0.00130        0.00572
       5139.954            0.01490        0.00576
       5142.537            0.00670        0.00582
       5145.121            0.00420        0.00578
       5147.706            0.01050        0.00576
       5150.290           -0.00260        0.00579
       5152.875            0.00600        0.00578
       5155.460            0.00280        0.00572
       5158.045            0.00910        0.00568
       5160.631            0.00230        0.00564
       5163.217            0.01830        0.00563
       5165.803            0.01050        0.00554
       5168.389            0.00150        0.00546
       5170.976            0.00940        0.00550
       5173.563            0.00660        0.00546
       5176.150            0.00330        0.00552
       5178.738            0.00980        0.00550
       5181.325            0.00170        0.00553
       5183.913            0.00830        0.00562
       5186.501            0.01140        0.00555
       5189.090            0.00710        0.00566
       5191.679            0.00730        0.00570
       5194.268            0.01110        0.00578
       5196.857            0.00690        0.00587
       5199.447            0.00060        0.00587
       5202.037            0.00700        0.00578
       5204.626            0.00260        0.00588
       5207.217            0.01010        0.00583
       5209.808            0.01780        0.00571
       5212.398            0.00760        0.00567
       5214.989            0.01690        0.00565
       5217.581            0.00680        0.00572
       5220.172            0.00800        0.00573
       5222.764            0.00030        0.00578
       5225.356            0.00430        0.00573
       5227.949            0.00320        0.00569
       5230.542            0.00430        0.00561
       5233.134            0.00860        0.00568
       5235.728            0.01570        0.00581
       5238.321            0.00750        0.00574
       5240.914            0.01640        0.00569
       5243.508            0.01140        0.00570
       5246.103            0.00510        0.00568
       5248.697            0.00060        0.00563
       5251.292            0.01050        0.00566
       5253.886            0.01880        0.00576
       5256.481            0.01270        0.00577
       5259.077            0.00340        0.00568
       5261.672            0.00430        0.00571
       5264.269            0.01200        0.00538
       5266.865            0.00630        0.00543
       5269.461            0.01620        0.00554
       5272.058           -0.00170        0.00554
       5274.654            0.00690        0.00562
       5277.251            0.00870        0.00561
       5279.849            0.00900        0.00561
       5282.447            0.00230        0.00560
       5285.044            0.00440        0.00556
       5287.643            0.01740        0.00556
       5290.241            0.00520        0.00560
       5292.840            0.00370        0.00562
       5295.438            0.01470        0.00565
       5298.038            0.01160        0.00559
       5300.637            0.01690        0.00559
       5303.237            0.00790        0.00564
       5305.836            0.01250        0.00575
       5308.437            0.00890        0.00565
       5311.037            0.01330        0.00569
       5313.637            0.00560        0.00567
       5316.238            0.01050        0.00562
       5318.839            0.01390        0.00567
       5321.441            0.00000        0.00562
       5324.042            0.01210        0.00560
       5326.644            0.00820        0.00555
       5329.246            0.00050        0.00563
       5331.848            0.01040        0.00559
       5334.451            0.00070        0.00557
       5337.054            0.01620        0.00559
       5339.657            0.01040        0.00558
       5342.260            0.00820        0.00559
       5344.863            0.00730        0.00559
       5347.467            0.01180        0.00562
       5350.071            0.00020        0.00555
       5352.675            0.01320        0.00556
       5355.280            0.01800        0.00564
       5357.884            0.00860        0.00557
       5360.489            0.00130        0.00554
       5363.094            0.00990        0.00550
       5365.700            0.01760        0.00547
       5368.305            0.01190        0.00545
       5370.911            0.00530        0.00541
       5373.517            0.01060        0.00543
       5376.124            0.00610        0.00548
       5378.730            0.00800        0.00550
       5381.337            0.01330        0.00544
       5383.944            0.01370        0.00548
       5386.551            0.01210        0.00549
       5389.159            0.01020        0.00542
       5391.767            0.01420        0.00536
       5394.375            0.01050        0.00534
       5396.983            0.00960        0.00532
       5399.591            0.00550        0.00537
       5402.200            0.01210        0.00536
       5404.809            0.00800        0.00531
       5407.418            0.01210        0.00535
       5410.027            0.00400        0.00534
       5412.637            0.01010        0.00527
       5415.247            0.01590        0.00535
       5417.856            0.01220        0.00535
       5420.467            0.00420        0.00535
       5423.077            0.00290        0.00542
       5425.688            0.01480        0.00539
       5428.299            0.01400        0.00535
       5430.910            0.01360        0.00536
       5433.521            0.00870        0.00538
       5436.133           -0.00100        0.00538
       5438.745            0.00720        0.00545
       5441.357            0.00560        0.00530
       5443.970            0.01530        0.00540
       5446.582            0.00860        0.00543
       5449.195            0.00420        0.00541
       5451.808            0.01130        0.00539
       5454.421           -0.00200        0.00541
       5457.035            0.02140        0.00543
       5459.648            0.00620        0.00539
       5462.262            0.01070        0.00540
       5464.876            0.00520        0.00542
       5467.491            0.01020        0.00538
       5470.105            0.00950        0.00533
       5472.720            0.00720        0.00542
       5475.335            0.01500        0.00532
       5477.950            0.00560        0.00535
       5480.566            0.00700        0.00544
       5483.182            0.00840        0.00534
       5485.797           -0.00030        0.00539
       5488.414            0.01340        0.00544
       5491.030            0.00940        0.00538
       5493.646            0.01380        0.00534
       5496.263            0.01240        0.00544
       5498.880            0.00870        0.00545
       5501.498            0.00740        0.00552
       5504.115           -0.00140        0.00546
       5506.732            0.00750        0.00541
       5509.351            0.01200        0.00548
       5511.968            0.01080        0.00543
       5514.587            0.01180        0.00553
       5517.206            0.00840        0.00545
       5519.824            0.01330        0.00546
       5522.443            0.00930        0.00544
       5525.062            0.00980        0.00545
       5527.682            0.00190        0.00541
       5530.301            0.00740        0.00545
       5532.921            0.01690        0.00535
       5535.541            0.01690        0.00546
       5538.162            0.01300        0.00558
       5540.782            0.00940        0.00561
       5543.402            0.01550        0.00566
       5546.023            0.01410        0.00571
       5548.645            0.02110        0.00568
       5551.266           -0.00020        0.00556
       5553.888            0.00840        0.00553
       5556.509            0.01040        0.00552
       5559.131            0.01160        0.00557
       5561.753            0.01040        0.00567
       5564.376            0.00010        0.00569
       5566.999            0.01170        0.00567
       5569.621            0.01270        0.00724
       5572.244            0.00470        0.01326
       5574.868            0.02390        0.01454
       5577.491            0.00790        0.01456
       5580.115           -0.00450        0.01456
       5582.738            0.01210        0.01405
       5585.362            0.00440        0.00856
       5587.987            0.00470        0.00565
       5590.611            0.00970        0.00552
       5593.236            0.00910        0.00560
       5595.861            0.01810        0.00547
       5598.486            0.01500        0.00555
       5601.111            0.01520        0.00563
       5603.737            0.00830        0.00564
       5606.363            0.00590        0.00563
       5608.989            0.01550        0.00562
       5611.615            0.01090        0.00564
       5614.241            0.00930        0.00547
       5616.868            0.01090        0.00546
       5619.494            0.01950        0.00555
       5622.121            0.01340        0.00555
       5624.749            0.00660        0.00556
       5627.376            0.01240        0.00563
       5630.003            0.01030        0.00560
       5632.631            0.00140        0.00540
       5635.259           -0.00220        0.00546
       5637.887            0.01530        0.00547
       5640.516            0.01380        0.00549
       5643.145            0.00990        0.00555
       5645.773            0.00910        0.00552
       5648.402            0.01700        0.00551
       5651.031            0.00720        0.00551
       5653.661            0.00530        0.00546
       5656.291            0.01660        0.00541
       5658.920            0.01060        0.00541
       5661.550            0.00980        0.00543
       5664.180            0.01510        0.00542
       5666.811            0.01540        0.00546
       5669.441            0.01130        0.00551
       5672.072            0.00860        0.00559
       5674.703            0.00870        0.00550
       5677.334            0.01690        0.00554
       5679.966            0.02030        0.00557
       5682.597            0.00270        0.00560
       5685.229            0.01270        0.00560
       5687.861           -0.00190        0.00559
       5690.493            0.01410        0.00568
       5693.125            0.00120        0.00567
       5695.758            0.00740        0.00565
       5698.391            0.01490        0.00565
       5701.024            0.01080        0.00563
       5703.657           -0.00060        0.00551
       5706.291            0.01010        0.00549
       5708.924            0.00570        0.00554
       5711.558            0.00050        0.00548
       5714.192            0.00770        0.00547
       5716.826            0.00990        0.00550
       5719.460            0.01130        0.00556
       5722.095            0.00160        0.00563
       5724.729            0.00920        0.00554
       5727.364            0.00030        0.00554
       5730.000            0.00920        0.00559
       5732.635            0.01230        0.00552
       5735.270            0.00960        0.00550
       5737.906            0.01210        0.00549
       5740.542            0.00360        0.00553
       5743.178            0.01500        0.00550
       5745.814            0.01180        0.00541
       5748.450            0.00560        0.00546
       5751.087            0.00470        0.00550
       5753.724            0.00210        0.00548
       5756.361            0.00420        0.00547
       5758.998            0.00330        0.00558
       5761.635            0.01350        0.00564
       5764.273            0.01940        0.00570
       5766.911            0.00450        0.00553
       5769.549            0.01230        0.00550
       5772.187            0.02250        0.00551
       5774.825            0.00480        0.00546
       5777.463           -0.00290        0.00551
       5780.102            0.00460        0.00543
       5782.741            0.01010        0.00547
       5785.380            0.01350        0.00543
       5788.020            0.01010        0.00544
       5790.659            0.00070        0.00551
       5793.298            0.00940        0.00546
       5795.938            0.01230        0.00548
       5798.578            0.00500        0.00548
       5801.218            0.01330        0.00554
       5803.859            0.01650        0.00554
       5806.499            0.00410        0.00555
       5809.140           -0.00400        0.00550
       5811.781            0.01470        0.00551
       5814.422            0.01870        0.00556
       5817.063            0.00440        0.00557
       5819.705            0.01830        0.00557
       5822.346            0.00750        0.00552
       5824.988           -0.00090        0.00554
       5827.630            0.01760        0.00558
       5830.272            0.01160        0.00560
       5832.915            0.00630        0.00565
       5835.557            0.00820        0.00560
       5838.200            0.01510        0.00558
       5840.843            0.00570        0.00563
       5843.486            0.01390        0.00560
       5846.129            0.01890        0.00560
       5848.772            0.01430        0.00558
       5851.416            0.01300        0.00559
       5854.060            0.00400        0.00556
       5856.704            0.00640        0.00566
       5859.348            0.00360        0.00572
       5861.992            0.01420        0.00612
       5864.637            0.00410        0.00639
       5867.281            0.01880        0.00643
       5869.926            0.00920        0.00645
       5872.571            0.00900        0.00640
       5875.216            0.00570        0.00605
       5877.862            0.00810        0.00590
       5880.507            0.01190        0.00591
       5883.153            0.01070        0.00692
       5885.799            0.02130        0.00809
       5888.445            0.00940        0.00840
       5891.091           -0.00230        0.00912
       5893.737            0.01450        0.00916
       5896.384            0.00280        0.00840
       5899.031           -0.00560        0.00729
       5901.678            0.00380        0.00700
       5904.325            0.01420        0.00609
       5906.972            0.00700        0.00593
       5909.620            0.00830        0.00620
       5912.267            0.01050        0.00634
       5914.915            0.00640        0.00629
       5917.563            0.00140        0.00628
       5920.211            0.01700        0.00640
       5922.859            0.00570        0.00613
       5925.508            0.00580        0.00603
       5928.157            0.00970        0.00637
       5930.805           -0.00530        0.00648
       5933.454            0.01070        0.00632
       5936.104            0.01180        0.00628
       5938.753            0.01600        0.00620
       5941.402            0.01240        0.00590
       5944.052            0.00700        0.00585
       5946.702            0.00580        0.00602
       5949.352            0.01650        0.00630
       5952.002            0.01820        0.00630
       5954.652            0.01650        0.00620
       5957.303            0.00180        0.00607
       5959.953            0.00030        0.00597
       5962.604            0.01930        0.00577
       5965.255            0.00900        0.00572
       5967.906            0.02760        0.00587
       5970.558            0.00890        0.00593
       5973.209            0.00440        0.00606
       5975.861           -0.00400        0.00601
       5978.513            0.00600        0.00592
       5981.165            0.00750        0.00584
       5983.817            0.01740        0.00580
       5986.469            0.00280        0.00564
       5989.122            0.00770        0.00554
       5991.774            0.01360        0.00566
       5994.427            0.00630        0.00563
       5997.080            0.01050        0.00571
       5999.733           -0.00070        0.00579
       6002.386            0.01460        0.00574
       6005.040            0.00810        0.00571
       6007.693            0.00100        0.00566
       6010.347            0.01170        0.00561
       6013.001            0.01380        0.00544
       6015.655            0.00030        0.00547
       6018.310            0.01040        0.00542
       6020.964            0.00550        0.00545
       6023.618            0.00240        0.00543
       6026.273            0.01370        0.00550
       6028.928            0.01470        0.00548
       6031.583            0.01230        0.00555
       6034.238            0.00760        0.00557
       6036.894            0.01290        0.00549
       6039.549            0.00920        0.00544
       6042.205            0.01760        0.00540
       6044.861            0.01470        0.00536
       6047.517            0.00830        0.00531
       6050.173            0.01330        0.00536
       6052.829            0.00030        0.00534
       6055.486            0.01110        0.00533
       6058.142            0.01460        0.00541
       6060.799            0.01070        0.00541
       6063.456            0.00840        0.00543
       6066.113            0.00970        0.00544
       6068.771            0.01470        0.00535
       6071.428            0.01320        0.00530
       6074.085            0.00620        0.00536
       6076.743            0.00770        0.00529
       6079.401            0.00030        0.00528
       6082.059            0.00700        0.00527
       6084.717            0.00310        0.00528
       6087.375            0.00800        0.00525
       6090.034            0.01200        0.00530
       6092.692            0.01490        0.00527
       6095.351            0.01190        0.00528
       6098.010            0.01210        0.00533
       6100.669            0.01340        0.00533
       6103.329            0.00710        0.00534
       6105.988            0.00770        0.00531
       6108.647            0.00590        0.00531
       6111.307            0.00440        0.00530
       6113.967            0.01420        0.00524
       6116.627            0.01100        0.00522
       6119.287            0.01340        0.00522
       6121.947            0.00160        0.00522
       6124.608            0.00500        0.00524
       6127.269            0.01400        0.00521
       6129.929           -0.00000        0.00521
       6132.590            0.00120        0.00532
       6135.251            0.00500        0.00542
       6137.912            0.00400        0.00546
       6140.574            0.01380        0.00557
       6143.235            0.00720        0.00559
       6145.897            0.01180        0.00557
       6148.559            0.00930        0.00549
       6151.220            0.00940        0.00541
       6153.882            0.00150        0.00526
       6156.545            0.01090        0.00527
       6159.207            0.00960        0.00520
       6161.870            0.00330        0.00524
       6164.532            0.00700        0.00537
       6167.195            0.01330        0.00554
       6169.858            0.00370        0.00556
       6172.521            0.01620        0.00564
       6175.185            0.01110        0.00568
       6177.848            0.00750        0.00548
       6180.511            0.00620        0.00535
       6183.175            0.00680        0.00526
       6185.839            0.00890        0.00519
       6188.502           -0.00450        0.00526
       6191.167            0.00330        0.00521
       6193.831            0.00240        0.00526
       6196.496            0.01060        0.00540
       6199.160            0.00930        0.00544
       6201.825           -0.00150        0.00543
       6204.489            0.01200        0.00540
       6207.154            0.01480        0.00546
       6209.819            0.00560        0.00538
       6212.485            0.01520        0.00526
       6215.150            0.01310        0.00539
       6217.815            0.00640        0.00548
       6220.481            0.01000        0.00550
       6223.147            0.00750        0.00542
       6225.813            0.00750        0.00547
       6228.479            0.01290        0.00567
       6231.145            0.00270        0.00624
       6233.812            0.00710        0.00650
       6236.478            0.00200        0.00667
       6239.145            0.00770        0.00684
       6241.812            0.00720        0.00658
       6244.479            0.02050        0.00588
       6247.146            0.00880        0.00566
       6249.812            0.01520        0.00548
       6252.480            0.00360        0.00608
       6255.147            0.00980        0.00632
       6257.815            0.00940        0.00635
       6260.482            0.00070        0.00661
       6263.150            0.00620        0.00664
       6265.818            0.00700        0.00598
       6268.487            0.00810        0.00576
       6271.155            0.00930        0.00577
       6273.823            0.00020        0.00555
       6276.492            0.00930        0.00548
       6279.161            0.00550        0.00555
       6281.829            0.00650        0.00611
       6284.498            0.00410        0.00624
       6287.167            0.01810        0.00620
       6289.836            0.00120        0.00622
       6292.506            0.02060        0.00681
       6295.175            0.02170        0.00840
       6297.845            0.01150        0.00854
       6300.515            0.01390        0.00886
       6303.185            0.00770        0.00917
       6305.854            0.01880        0.00879
       6308.525            0.00280        0.00682
       6311.195            0.01490        0.00623
       6313.865            0.00970        0.00586
       6316.536            0.01220        0.00548
       6319.207            0.01070        0.00553
       6321.877            0.00540        0.00566
       6324.548            0.01370        0.00622
       6327.219            0.00550        0.00627
       6329.891            0.00940        0.00606
       6332.562            0.00760        0.00603
       6335.233            0.01370        0.00589
       6337.905            0.01420        0.00534
       6340.577            0.01540        0.00514
       6343.249           -0.00420        0.00539
       6345.920            0.01700        0.00537
       6348.592            0.00060        0.00549
       6351.265            0.00020        0.00583
