@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.740
@SPECTRUM spectrum_04D2ja_500.dat
@SN-NAME 04D2ja
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 9.760
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.044            0.00000        2.05346
       4152.492            0.00000        2.26579
       4154.940            0.00000        1.79291
       4157.388            0.00000        2.33451
       4159.837            0.00000        2.01031
       4162.287            0.00000        2.80648
       4164.736            0.00000        3.55763
       4167.187            0.00000        2.11557
       4169.637            0.00000        2.16806
       4172.088            0.00000        1.87574
       4174.540           -0.52660        1.49975
       4176.991            0.68280        1.35190
       4179.444           -1.52480        1.32555
       4181.896           -2.04540        1.17443
       4184.350           -0.30110        0.80983
       4186.803            0.61080        0.73400
       4189.257           -0.33360        0.63701
       4191.711            0.38390        0.60073
       4194.167           -0.21330        0.48703
       4196.622            0.10050        0.46447
       4199.077           -0.07830        0.36207
       4201.533           -0.62050        0.33980
       4203.990            0.42370        0.29331
       4206.447            0.39390        0.28110
       4208.904           -0.39100        0.25447
       4211.362           -0.28880        0.20315
       4213.820            0.23810        0.17831
       4216.279           -0.18380        0.18142
       4218.738            0.20760        0.15232
       4221.197           -0.04510        0.13654
       4223.657            0.02230        0.12547
       4226.118           -0.11680        0.11821
       4228.578           -0.05620        0.12171
       4231.039            0.01300        0.10287
       4233.501           -0.00740        0.09587
       4235.963           -0.06530        0.09078
       4238.425           -0.02190        0.08859
       4240.888            0.00360        0.08705
       4243.351           -0.09210        0.07881
       4245.815            0.07720        0.07553
       4248.279            0.03430        0.07414
       4250.743           -0.12980        0.06753
       4253.208            0.04410        0.06633
       4255.673           -0.02640        0.06198
       4258.139           -0.06800        0.06095
       4260.605            0.07200        0.06019
       4263.071           -0.08310        0.05704
       4265.539           -0.00410        0.05223
       4268.006            0.03790        0.05133
       4270.473            0.00550        0.04810
       4272.941           -0.01520        0.04925
       4275.410            0.02870        0.04786
       4277.879            0.06380        0.04361
       4280.348            0.02590        0.04369
       4282.818            0.04470        0.04340
       4285.288            0.04900        0.04262
       4287.759            0.00460        0.04069
       4290.229           -0.04880        0.03755
       4292.701           -0.03360        0.03868
       4295.173            0.00630        0.03790
       4297.645           -0.07530        0.03541
       4300.118            0.01690        0.03549
       4302.590           -0.01150        0.03391
       4305.064           -0.01640        0.03299
       4307.538           -0.01850        0.03087
       4310.012            0.01430        0.03193
       4312.486           -0.00030        0.03102
       4314.961           -0.04710        0.03344
       4317.437            0.05080        0.03282
       4319.913            0.01870        0.03199
       4322.389            0.03100        0.03102
       4324.865           -0.05210        0.03037
       4327.342           -0.00390        0.02984
       4329.820            0.02950        0.02839
       4332.297            0.01090        0.02958
       4334.775            0.03960        0.02804
       4337.254           -0.03070        0.02801
       4339.733           -0.02360        0.02668
       4342.212            0.04050        0.02649
       4344.692            0.00330        0.02763
       4347.172            0.02110        0.02595
       4349.653            0.02720        0.02496
       4352.134            0.02420        0.02518
       4354.615            0.01100        0.02536
       4357.097            0.01580        0.02533
       4359.579            0.02820        0.02433
       4362.062           -0.01670        0.02422
       4364.544            0.03140        0.02513
       4367.028           -0.00420        0.02354
       4369.511           -0.03520        0.02418
       4371.995           -0.03840        0.02322
       4374.480            0.00970        0.02246
       4376.965            0.03780        0.02324
       4379.450            0.00380        0.02271
       4381.936           -0.02890        0.02281
       4384.421            0.00210        0.02182
       4386.908           -0.05780        0.02219
       4389.395            0.02480        0.02156
       4391.882            0.01430        0.02128
       4394.370            0.00770        0.02209
       4396.857            0.01190        0.02111
       4399.346           -0.00890        0.02119
       4401.834            0.02170        0.02137
       4404.324           -0.00960        0.02134
       4406.813            0.02330        0.02188
       4409.303            0.03560        0.02145
       4411.793           -0.02230        0.02174
       4414.284           -0.00170        0.02130
       4416.775            0.01360        0.02112
       4419.266            0.03820        0.02003
       4421.758            0.00050        0.02079
       4424.250           -0.00760        0.02045
       4426.743           -0.00430        0.02031
       4429.235           -0.03040        0.01968
       4431.729           -0.01690        0.02022
       4434.222           -0.01240        0.01975
       4436.716           -0.00460        0.01981
       4439.211           -0.01470        0.01913
       4441.706            0.05190        0.01970
       4444.201           -0.01680        0.01975
       4446.696           -0.00370        0.01982
       4449.192            0.00490        0.01909
       4451.688           -0.02770        0.01945
       4454.185            0.05380        0.01960
       4456.683           -0.02210        0.01918
       4459.180           -0.01330        0.01893
       4461.678            0.00020        0.01867
       4464.176            0.00710        0.01836
       4466.674            0.01050        0.01931
       4469.173           -0.02330        0.01891
       4471.672           -0.01790        0.01848
       4474.172            0.02030        0.01853
       4476.672           -0.01460        0.01863
       4479.173           -0.02120        0.01849
       4481.673            0.00480        0.01858
       4484.175            0.00030        0.01875
       4486.676           -0.00400        0.01855
       4489.178            0.02920        0.01941
       4491.680            0.02150        0.01832
       4494.183            0.00760        0.01828
       4496.686           -0.02500        0.01931
       4499.189           -0.00710        0.01848
       4501.693            0.01400        0.01806
       4504.197           -0.00480        0.01810
       4506.702            0.02560        0.01799
       4509.207            0.01150        0.01770
       4511.712           -0.01440        0.01719
       4514.217           -0.01430        0.01818
       4516.723           -0.02740        0.01818
       4519.229            0.00710        0.01739
       4521.736            0.01870        0.01760
       4524.243           -0.01220        0.01762
       4526.751            0.01050        0.01808
       4529.258           -0.03560        0.01747
       4531.767            0.03390        0.01770
       4534.275            0.00860        0.01751
       4536.784           -0.00620        0.01762
       4539.293           -0.02230        0.01806
       4541.803            0.00440        0.01771
       4544.312           -0.01260        0.01757
       4546.823           -0.00740        0.01745
       4549.333           -0.00370        0.01755
       4551.845            0.01010        0.01722
       4554.356            0.00500        0.01736
       4556.868           -0.02590        0.01720
       4559.380            0.00080        0.01763
       4561.892           -0.00360        0.01629
       4564.405           -0.00740        0.01669
       4566.918            0.00160        0.01712
       4569.432            0.01130        0.01688
       4571.945            0.00860        0.01719
       4574.459            0.00530        0.01724
       4576.974            0.01170        0.01675
       4579.489            0.00990        0.01687
       4582.004           -0.00640        0.01685
       4584.520           -0.01810        0.01657
       4587.036           -0.01750        0.01681
       4589.552            0.01400        0.01652
       4592.069            0.00580        0.01643
       4594.586            0.02940        0.01611
       4597.104            0.01070        0.01657
       4599.621           -0.01040        0.01642
       4602.139            0.00700        0.01604
       4604.658            0.00870        0.01628
       4607.177            0.01500        0.01567
       4609.696            0.01240        0.01599
       4612.215           -0.01400        0.01568
       4614.735           -0.02420        0.01585
       4617.255           -0.00770        0.01597
       4619.776            0.01310        0.01593
       4622.297            0.01650        0.01608
       4624.818           -0.01380        0.01608
       4627.339           -0.00880        0.01553
       4629.861           -0.00660        0.01585
       4632.384           -0.03360        0.01534
       4634.906           -0.01090        0.01602
       4637.429           -0.00040        0.01605
       4639.953            0.00060        0.01583
       4642.476           -0.00300        0.01550
       4645.000            0.00620        0.01516
       4647.524            0.01280        0.01537
       4650.049            0.02190        0.01563
       4652.574           -0.00040        0.01550
       4655.100           -0.00710        0.01526
       4657.625           -0.00930        0.01614
       4660.151            0.02590        0.01605
       4662.678           -0.01480        0.01572
       4665.205            0.00470        0.01532
       4667.731            0.00120        0.01538
       4670.259            0.00150        0.01599
       4672.787            0.00190        0.01554
       4675.315           -0.01720        0.01500
       4677.843           -0.00380        0.01548
       4680.372           -0.01180        0.01561
       4682.901           -0.00410        0.01532
       4685.431           -0.01890        0.01555
       4687.960            0.02050        0.01508
       4690.490            0.00270        0.01560
       4693.021            0.02230        0.01544
       4695.552           -0.02320        0.01516
       4698.083            0.01200        0.01489
       4700.614           -0.00460        0.01482
       4703.146           -0.00460        0.01479
       4705.678           -0.02700        0.01469
       4708.210           -0.00640        0.01495
       4710.743            0.02140        0.01505
       4713.276           -0.01180        0.01517
       4715.810           -0.01820        0.01477
       4718.344           -0.02700        0.01472
       4720.878           -0.03530        0.01478
       4723.412            0.00950        0.01497
       4725.947            0.00830        0.01481
       4728.482            0.00440        0.01434
       4731.018           -0.02600        0.01544
       4733.553            0.01770        0.01433
       4736.089            0.02770        0.01446
       4738.625           -0.01290        0.01448
       4741.163            0.00780        0.01463
       4743.700           -0.00440        0.01434
       4746.237           -0.00140        0.01461
       4748.774            0.01550        0.01401
       4751.312           -0.00680        0.01464
       4753.851           -0.00790        0.01385
       4756.390            0.00430        0.01444
       4758.929           -0.01520        0.01451
       4761.468            0.01370        0.01415
       4764.008           -0.00040        0.01420
       4766.548            0.00780        0.01444
       4769.088           -0.01300        0.01460
       4771.629            0.01160        0.01397
       4774.170           -0.01680        0.01393
       4776.711            0.01650        0.01408
       4779.252            0.00660        0.01370
       4781.795           -0.00730        0.01448
       4784.337            0.00710        0.01390
       4786.879           -0.01120        0.01425
       4789.422            0.00730        0.01400
       4791.965           -0.00040        0.01397
       4794.509           -0.00420        0.01388
       4797.053           -0.00780        0.01460
       4799.597           -0.02090        0.01462
       4802.142           -0.02460        0.01367
       4804.687            0.00520        0.01340
       4807.231           -0.01340        0.01372
       4809.777            0.00160        0.01363
       4812.323            0.02080        0.01395
       4814.869           -0.00410        0.01383
       4817.416            0.00990        0.01430
       4819.962           -0.02080        0.01449
       4822.509            0.00580        0.01428
       4825.057            0.00120        0.01426
       4827.604           -0.00470        0.01407
       4830.152           -0.02490        0.01405
       4832.700           -0.00860        0.01440
       4835.249           -0.02370        0.01450
       4837.798            0.00470        0.01406
