# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022mww
# RA = 3:12:47.06
# DEC = 41:49:13.16
# DATE-OBS = 2022-07-06T04:26:40.674
# MJD-OBS = 59766.185193
# EXPTIME-OBS = 1200.0s
# AIRMASS-OBS = 2.063677
# SEEING-OBS = 1.63652
# wl fl
# [A] [Normalised]
4020.000000 0.688248
4029.200000 0.551963
4038.400000 0.398313
4047.600000 0.594982
4056.800000 0.545903
4066.000000 0.818657
4075.200000 0.504648
4084.400000 0.406213
4093.600000 0.332898
4102.800000 0.50978
4112.000000 0.482013
4121.200000 0.569258
4130.400000 0.520649
4139.600000 0.39837
4148.800000 0.556282
4158.000000 0.399627
4167.200000 0.442019
4176.400000 0.482807
4185.600000 0.487858
4194.800000 0.519347
4204.000000 0.592982
4213.200000 0.515608
4222.400000 0.496013
4231.600000 0.542323
4240.800000 0.522787
4250.000000 0.612181
4259.200000 0.561417
4268.400000 0.570023
4277.600000 0.628819
4286.800000 0.649406
4296.000000 0.560823
4305.200000 0.538022
4314.400000 0.577057
4323.600000 0.590747
4332.800000 0.590131
4342.000000 0.629242
4351.200000 0.539528
4360.400000 0.684854
4369.600000 0.623429
4378.800000 0.584513
4388.000000 0.623682
4397.200000 0.60572
4406.400000 0.574633
4415.600000 0.586545
4424.800000 0.482539
4434.000000 0.465389
4443.200000 0.460948
4452.400000 0.438664
4461.600000 0.37109
4470.800000 0.453767
4480.000000 0.399692
4489.200000 0.449128
4498.400000 0.462342
4507.600000 0.422907
4516.800000 0.490891
4526.000000 0.46844
4535.200000 0.481446
4544.400000 0.568937
4553.600000 0.70227
4562.800000 0.62617
4572.000000 0.613512
4581.200000 0.671547
4590.400000 0.721118
4599.600000 0.833627
4608.800000 0.873087
4618.000000 0.947666
4627.200000 1.02796
4636.400000 1.13758
4645.600000 1.21049
4654.800000 1.27814
4664.000000 1.34857
4673.200000 1.41193
4682.400000 1.41197
4691.600000 1.3477
4700.800000 1.33824
4710.000000 1.27116
4719.200000 1.16979
4728.400000 1.0533
4737.600000 0.957315
4746.800000 0.87122
4756.000000 0.838137
4765.200000 0.780643
4774.400000 0.745281
4783.600000 0.671459
4792.800000 0.681291
4802.000000 0.697145
4811.200000 0.658544
4820.400000 0.700942
4829.600000 0.641241
4838.800000 0.674003
4848.000000 0.638679
4857.200000 0.703091
4866.400000 0.780986
4875.600000 0.730792
4884.800000 0.752662
4894.000000 0.758845
4903.200000 0.742803
4912.400000 0.710273
4921.600000 0.74678
4930.800000 0.716663
4940.000000 0.762814
4949.200000 0.725764
4958.400000 0.780727
4967.600000 0.7989
4976.800000 0.862334
4986.000000 0.91545
4995.200000 0.908886
5004.400000 0.928591
5013.600000 0.962784
5022.800000 0.945093
5032.000000 0.935415
5041.200000 0.851352
5050.400000 0.834866
5059.600000 0.759056
5068.800000 0.768298
5078.000000 0.715918
5087.200000 0.696232
5096.400000 0.687453
5105.600000 0.698057
5114.800000 0.694585
5124.000000 0.687235
5133.200000 0.666814
5142.400000 0.678308
5151.600000 0.671212
5160.800000 0.665367
5170.000000 0.674056
5179.200000 0.641148
5188.400000 0.675605
5197.600000 0.655076
5206.800000 0.682176
5216.000000 0.678224
5225.200000 0.706812
5234.400000 0.71262
5243.600000 0.784597
5252.800000 0.810481
5262.000000 0.819657
5271.200000 0.903405
5280.400000 0.966726
5289.600000 1.02793
5298.800000 1.12603
5308.000000 1.17594
5317.200000 1.20547
5326.400000 1.21526
5335.600000 1.27935
5344.800000 1.30349
5354.000000 1.31953
5363.200000 1.33448
