@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.721
@SPECTRUM spectrum_04D1aj_381.dat
@SN-NAME 04D1aj
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 11.630
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.320           -0.00432        0.00716
       4274.320            0.00291        0.00618
       4289.320            0.00064        0.00520
       4304.320           -0.00148        0.00450
       4319.320            0.00148        0.00413
       4334.320           -0.00236        0.00368
       4349.320           -0.00197        0.00345
       4364.320           -0.00235        0.00328
       4379.320           -0.00066        0.00340
       4394.320           -0.00010        0.00292
       4409.320           -0.00287        0.00291
       4424.320           -0.00266        0.00282
       4439.320            0.00006        0.00267
       4454.320            0.00334        0.00260
       4469.320            0.00078        0.00255
       4484.320           -0.00052        0.00252
       4499.320            0.00066        0.00247
       4514.320           -0.00059        0.00246
       4529.320            0.00204        0.00246
       4544.320           -0.00084        0.00246
       4559.320           -0.00215        0.00238
       4574.320           -0.00036        0.00234
       4589.320            0.00043        0.00231
       4604.320            0.00054        0.00246
       4619.320            0.00266        0.00223
       4634.320           -0.00068        0.00219
       4649.320            0.00122        0.00217
       4664.320            0.00298        0.00219
       4679.320            0.00220        0.00216
       4694.320            0.00089        0.00212
       4709.320            0.00198        0.00209
       4724.320            0.00130        0.00207
       4739.320           -0.00078        0.00222
       4754.320            0.00477        0.00201
       4769.320           -0.00052        0.00199
       4784.320            0.00003        0.00199
       4799.320            0.00043        0.00198
       4814.320           -0.00132        0.00200
       4829.320           -0.00110        0.00223
       4844.320            0.00047        0.00200
       4859.320           -0.00222        0.00192
       4874.320            0.00221        0.00191
       4889.320           -0.00047        0.00192
       4904.320            0.00144        0.00188
       4919.320           -0.00557        0.00202
       4934.320           -0.00156        0.00184
       4949.320            0.00213        0.00184
       4964.320           -0.00045        0.00187
       4979.320           -0.00374        0.00185
       4994.320            0.00124        0.00201
       5009.320            0.00003        0.00185
       5024.320           -0.00084        0.00180
       5039.320           -0.00057        0.00177
       5054.320           -0.00205        0.00176
       5069.320           -0.00153        0.00191
       5084.320            0.00065        0.00173
       5099.320            0.00052        0.00173
       5114.320            0.00176        0.00173
       5129.320           -0.00105        0.00191
       5144.320            0.00085        0.00176
       5159.320           -0.00008        0.00174
       5174.320           -0.00312        0.00168
       5189.320           -0.00179        0.00189
       5204.320            0.00263        0.00176
       5219.320            0.00025        0.00171
       5234.320            0.00027        0.00170
       5249.320            0.00372        0.00186
       5264.320            0.00120        0.00165
       5279.320           -0.00181        0.00165
       5294.320            0.00030        0.00167
       5309.320           -0.00076        0.00185
       5324.320            0.00285        0.00171
       5339.320           -0.00056        0.00168
       5354.320           -0.00100        0.00182
       5369.320           -0.00063        0.00164
       5384.320            0.00033        0.00164
       5399.320            0.00380        0.00160
       5414.320            0.00266        0.00175
       5429.320            0.00031        0.00161
       5444.320            0.00110        0.00161
       5459.320            0.00341        0.00175
       5474.320           -0.00160        0.00159
       5489.320            0.00158        0.00159
       5504.320            0.00091        0.00177
       5519.320            0.00188        0.00161
       5534.320            0.00226        0.00160
       5549.320            0.00189        0.00161
       5564.320           -0.00115        0.00204
       5579.320            0.00427        0.00530
       5594.320           -0.00028        0.00165
       5609.320           -0.00374        0.00176
       5624.320           -0.00010        0.00159
       5639.320            0.00143        0.00157
       5654.320           -0.00017        0.00170
       5669.320            0.00406        0.00156
       5684.320            0.00264        0.00158
       5699.320            0.00083        0.00172
       5714.320            0.00251        0.00156
       5729.320            0.00065        0.00156
       5744.320           -0.00097        0.00169
       5759.320            0.00113        0.00154
       5774.320            0.00172        0.00154
       5789.320            0.00075        0.00168
       5804.320            0.00155        0.00154
       5819.320            0.00253        0.00170
       5834.320            0.00212        0.00155
       5849.320            0.00241        0.00155
       5864.320           -0.00141        0.00177
       5879.320            0.00241        0.00166
       5894.320            0.00166        0.00183
       5909.320           -0.00021        0.00178
       5924.320            0.00223        0.00163
       5939.320            0.00182        0.00160
       5954.320           -0.00180        0.00175
       5969.320           -0.00095        0.00156
       5984.320            0.00049        0.00168
       5999.320            0.00176        0.00152
       6014.320           -0.00099        0.00149
       6029.320            0.00085        0.00165
       6044.320            0.00068        0.00149
       6059.320            0.00091        0.00148
       6074.320            0.00030        0.00162
       6089.320            0.00098        0.00146
       6104.320            0.00075        0.00160
       6119.320            0.00225        0.00146
       6134.320            0.00356        0.00148
       6149.320            0.00365        0.00168
       6164.320            0.00460        0.00153
       6179.320            0.00308        0.00148
       6194.320            0.00307        0.00161
       6209.320            0.00370        0.00148
       6224.320            0.00111        0.00165
       6239.320            0.00375        0.00161
       6254.320            0.00081        0.00158
       6269.320            0.00183        0.00190
       6284.320            0.00113        0.00160
       6299.320            0.00061        0.00274
       6314.320            0.00530        0.00166
       6329.320            0.00332        0.00155
       6344.320            0.00322        0.00163
       6359.320            0.00366        0.00175
       6374.320            0.00308        0.00174
       6389.320            0.00425        0.00148
       6404.320            0.00242        0.00155
       6419.320            0.00149        0.00144
       6434.320            0.00390        0.00142
       6449.320            0.00228        0.00159
       6464.320            0.00118        0.00156
       6479.320            0.00269        0.00162
       6494.320            0.00011        0.00151
       6509.320            0.00409        0.00153
       6524.320            0.00355        0.00164
       6539.320            0.00204        0.00154
       6554.320            0.00307        0.00179
       6569.320            0.00051        0.00163
       6584.320           -0.00116        0.00162
       6599.320            0.00063        0.00145
       6614.320            0.00369        0.00142
       6629.320            0.00453        0.00156
       6644.320            0.00362        0.00140
       6659.320            0.00272        0.00154
       6674.320            0.00337        0.00139
       6689.320            0.00465        0.00153
       6704.320            0.00400        0.00142
       6719.320            0.00391        0.00142
       6734.320            0.00489        0.00155
       6749.320            0.00440        0.00140
       6764.320            0.00448        0.00151
       6779.320            0.00345        0.00138
       6794.320            0.00350        0.00151
       6809.320            0.00309        0.00138
       6824.320            0.00419        0.00158
       6839.320            0.00502        0.00176
       6854.320            0.00342        0.00154
       6869.320            0.00196        0.00205
       6884.320            0.00407        0.00160
       6899.320            0.00245        0.00173
       6914.320            0.00302        0.00159
       6929.320            0.00555        0.00170
       6944.320            0.00392        0.00158
       6959.320            0.00455        0.00151
       6974.320            0.00273        0.00169
       6989.320            0.00021        0.00146
       7004.320            0.00155        0.00161
       7019.320           -0.00006        0.00141
       7034.320            0.00433        0.00153
       7049.320            0.00334        0.00149
       7064.320            0.00283        0.00159
       7079.320            0.00397        0.00146
       7094.320            0.00135        0.00143
       7109.320            0.00082        0.00154
       7124.320            0.00441        0.00142
       7139.320            0.00147        0.00160
       7154.320            0.00509        0.00148
       7169.320            0.00483        0.00168
       7184.320            0.00450        0.00155
       7199.320            0.00396        0.00165
       7214.320            0.00625        0.00147
       7229.320            0.00133        0.00171
       7244.320            0.00166        0.00256
       7259.320            0.00057        0.00174
       7274.320            0.00549        0.00249
       7289.320            0.00497        0.00194
       7304.320            0.00565        0.00202
       7319.320            0.00619        0.00204
       7334.320            0.00366        0.00217
       7349.320            0.00310        0.00191
       7364.320            0.00372        0.00214
       7379.320            0.00462        0.00176
       7394.320            0.00465        0.00196
       7409.320            0.00490        0.00170
       7424.320            0.00368        0.00159
       7439.320            0.00373        0.00186
       7454.320            0.00089        0.00155
       7469.320            0.00084        0.00192
       7484.320            0.00050        0.00180
       7499.320            0.00317        0.00172
       7514.320            0.00508        0.00172
       7529.320            0.00101        0.00214
       7544.320            0.00277        0.00163
       7559.320            0.00296        0.00187
       7574.320            0.00103        0.00190
       7589.320           -0.00024        0.00203
       7604.320           -0.00894        0.00599
       7619.320            0.00095        0.00269
       7634.320           -0.00395        0.00290
       7649.320           -0.00063        0.00213
       7664.320            0.00370        0.00206
       7679.320            0.00241        0.00175
       7694.320            0.00226        0.00196
       7709.320            0.00088        0.00232
       7724.320           -0.00006        0.00259
       7739.320            0.00457        0.00203
       7754.320            0.00875        0.00295
       7769.320            0.00091        0.00254
       7784.320            0.00647        0.00273
       7799.320            0.00251        0.00241
       7814.320            0.00132        0.00242
       7829.320            0.00491        0.00248
       7844.320            0.00402        0.00234
       7859.320            0.00780        0.00299
       7874.320            0.00267        0.00246
       7889.320            0.00860        0.00272
       7904.320            0.00366        0.00236
       7919.320            0.01012        0.00330
       7934.320            0.00264        0.00228
       7949.320            0.00429        0.00235
       7964.320            0.00257        0.00263
       7979.320            0.00521        0.00266
       7994.320            0.00496        0.00273
       8009.320            0.00397        0.00242
       8024.320            0.00558        0.00256
       8039.320            0.00298        0.00212
       8054.320            0.00816        0.00244
       8069.320            0.00501        0.00216
       8084.320            0.00653        0.00226
       8099.320            0.00421        0.00216
       8114.320           -0.00161        0.00227
       8129.320           -0.00096        0.00214
       8144.320            0.00035        0.00244
       8159.320            0.00144        0.00217
