@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.700
@SPECTRUM spectrum_04D2iu_498.dat
@SN-NAME 04D2iu
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 10.400
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4149.392            0.00000        0.54391
       4151.840            0.00000        0.90451
       4154.288            0.00000        0.50962
       4156.736            0.00000        0.74077
       4159.185            0.00000        0.62816
       4161.635            0.00000        0.55530
       4164.084            0.00000        0.73918
       4166.535            0.00000        0.68893
       4168.985            0.00000        0.80071
       4171.437            0.00000        0.64818
       4173.888           -0.08210        0.45918
       4176.340            0.41270        0.45486
       4178.792            0.24190        0.35613
       4181.245           -0.63930        0.37813
       4183.698           -0.25390        0.26765
       4186.152            0.03370        0.19490
       4188.606           -0.04990        0.18218
       4191.061           -0.06200        0.16259
       4193.515           -0.03760        0.15281
       4195.971            0.05730        0.14052
       4198.427           -0.09530        0.11083
       4200.883           -0.16250        0.09986
       4203.339            0.01170        0.09119
       4205.796            0.07040        0.08107
       4208.254           -0.01240        0.07293
       4210.711            0.02300        0.05890
       4213.170            0.01760        0.05937
       4215.628            0.01830        0.05195
       4218.087           -0.03260        0.04518
       4220.547            0.02100        0.04302
       4223.007            0.02550        0.03749
       4225.467            0.02160        0.03342
       4227.928           -0.03390        0.03510
       4230.389            0.01710        0.03056
       4232.851           -0.02880        0.02866
       4235.313           -0.00380        0.02626
       4237.775           -0.03910        0.02543
       4240.238           -0.00760        0.02459
       4242.701            0.06380        0.02256
       4245.165           -0.00480        0.02098
       4247.629           -0.00510        0.02111
       4250.094            0.00730        0.01940
       4252.559            0.02760        0.02012
       4255.024            0.02170        0.01825
       4257.489            0.01480        0.01727
       4259.956           -0.02780        0.01778
       4262.422           -0.01930        0.01624
       4264.889            0.00470        0.01529
       4267.356           -0.00220        0.01526
       4269.824            0.00400        0.01408
       4272.292           -0.00070        0.01379
       4274.761            0.00770        0.01376
       4277.230           -0.00960        0.01347
       4279.699           -0.00040        0.01288
       4282.169            0.00030        0.01260
       4284.639            0.00930        0.01222
       4287.110           -0.00970        0.01203
       4289.581           -0.02200        0.01099
       4292.052            0.00220        0.01114
       4294.524           -0.00040        0.01074
       4296.996            0.00130        0.01038
       4299.469            0.00110        0.01001
       4301.942           -0.00580        0.00956
       4304.416           -0.00540        0.00951
       4306.889           -0.00260        0.00919
       4309.363            0.00990        0.00897
       4311.838            0.00080        0.00920
       4314.313           -0.01000        0.00910
       4316.788            0.00940        0.00906
       4319.264            0.00300        0.00888
       4321.740            0.01770        0.00873
       4324.217            0.00020        0.00859
       4326.694           -0.00870        0.00861
       4329.171           -0.00540        0.00815
       4331.649            0.00700        0.00823
       4334.127            0.00690        0.00820
       4336.606           -0.00350        0.00752
       4339.085           -0.00410        0.00773
       4341.564           -0.00210        0.00747
       4344.044           -0.00070        0.00764
       4346.524           -0.00480        0.00737
       4349.005           -0.00600        0.00725
       4351.486            0.00060        0.00733
       4353.967            0.00770        0.00729
       4356.449           -0.00690        0.00740
       4358.931           -0.00190        0.00708
       4361.414           -0.01070        0.00715
       4363.896            0.00810        0.00721
       4366.380           -0.00280        0.00693
       4368.864           -0.00550        0.00700
       4371.348            0.00240        0.00696
       4373.832            0.00010        0.00662
       4376.317            0.00200        0.00669
       4378.802           -0.00140        0.00643
       4381.288           -0.00420        0.00648
       4383.774           -0.00420        0.00624
       4386.260           -0.00350        0.00639
       4388.747            0.00550        0.00624
       4391.234            0.00110        0.00620
       4393.722            0.00010        0.00625
       4396.210            0.00950        0.00617
       4398.698            0.00880        0.00636
       4401.187            0.01300        0.00617
       4403.676           -0.01240        0.00601
       4406.166            0.00380        0.00611
       4408.655           -0.00720        0.00609
       4411.146           -0.00030        0.00645
       4413.636            0.01090        0.00659
       4416.127            0.00100        0.00611
       4418.619            0.00170        0.00588
       4421.110           -0.00040        0.00598
       4423.603           -0.00050        0.00585
       4426.095           -0.00610        0.00566
       4428.588           -0.00430        0.00566
       4431.082           -0.01140        0.00570
       4433.575           -0.00330        0.00561
       4436.069           -0.00070        0.00566
       4438.563            0.00190        0.00562
       4441.059            0.00100        0.00563
       4443.554            0.00120        0.00563
       4446.049           -0.00450        0.00564
       4448.545            0.00310        0.00556
       4451.042            0.00350        0.00554
       4453.538           -0.00730        0.00544
       4456.035            0.00870        0.00540
       4458.533           -0.00370        0.00533
       4461.030           -0.00190        0.00537
       4463.529           -0.00780        0.00542
       4466.027           -0.00540        0.00559
       4468.526            0.00550        0.00542
       4471.025            0.00740        0.00532
       4473.525           -0.00250        0.00529
       4476.025            0.00060        0.00532
       4478.525           -0.00240        0.00535
       4481.026            0.00650        0.00533
       4483.528            0.00430        0.00520
       4486.029            0.00450        0.00521
       4488.531           -0.00400        0.00525
       4491.033           -0.00260        0.00520
       4493.536           -0.00460        0.00528
       4496.039           -0.00300        0.00535
       4498.542            0.00070        0.00522
       4501.046           -0.00300        0.00533
       4503.550           -0.00290        0.00520
       4506.055            0.00390        0.00514
       4508.560            0.00820        0.00513
       4511.065            0.00630        0.00516
       4513.570            0.00500        0.00521
       4516.076           -0.00110        0.00518
       4518.583           -0.00480        0.00502
       4521.089           -0.00200        0.00511
       4523.596            0.00260        0.00514
       4526.104           -0.00110        0.00510
       4528.611           -0.00320        0.00502
       4531.120           -0.00030        0.00502
       4533.628            0.00590        0.00498
       4536.137            0.00070        0.00499
       4538.646            0.01010        0.00515
       4541.156            0.00560        0.00548
       4543.666           -0.00510        0.00548
       4546.176           -0.00490        0.00495
       4548.687           -0.00330        0.00504
       4551.197           -0.00190        0.00502
       4553.708            0.00320        0.00497
       4556.220            0.00030        0.00496
       4558.732           -0.00360        0.00494
       4561.245            0.00000        0.00491
       4563.758            0.00160        0.00497
       4566.271           -0.00350        0.00482
       4568.784            0.00250        0.00484
       4571.298           -0.00220        0.00491
       4573.812            0.00640        0.00481
       4576.327           -0.00110        0.00488
       4578.842           -0.00310        0.00487
       4581.357           -0.00440        0.00482
       4583.873            0.00310        0.00481
       4586.389            0.00100        0.00476
       4588.905            0.00760        0.00476
       4591.422           -0.00100        0.00464
       4593.938           -0.00360        0.00464
       4596.456            0.00840        0.00464
       4598.974           -0.00710        0.00482
       4601.492            0.00860        0.00463
       4604.010            0.00160        0.00457
       4606.529            0.00280        0.00462
       4609.048           -0.00380        0.00466
       4611.568           -0.00620        0.00458
       4614.087            0.00270        0.00466
       4616.607           -0.00330        0.00473
       4619.128            0.00280        0.00457
       4621.649            0.00900        0.00458
       4624.170            0.00550        0.00460
       4626.692           -0.00480        0.00455
       4629.214            0.00310        0.00460
       4631.736           -0.00070        0.00452
       4634.258            0.00130        0.00457
       4636.782           -0.00420        0.00470
       4639.305            0.00410        0.00452
       4641.829           -0.01000        0.00444
       4644.353           -0.00010        0.00443
       4646.876            0.00470        0.00450
       4649.401            0.00510        0.00446
       4651.926            0.00370        0.00437
       4654.452           -0.00890        0.00450
       4656.978            0.00660        0.00454
       4659.503            0.00140        0.00457
       4662.030           -0.00880        0.00460
       4664.557            0.00150        0.00449
       4667.083            0.01180        0.00443
       4669.611            0.00150        0.00448
       4672.139            0.00190        0.00447
       4674.667            0.00440        0.00442
       4677.195            0.00670        0.00441
       4679.724            0.00730        0.00444
       4682.253           -0.00410        0.00445
       4684.782            0.00060        0.00442
       4687.312            0.00800        0.00431
       4689.842           -0.00180        0.00443
       4692.373           -0.00470        0.00436
       4694.903            0.00730        0.00446
       4697.434            0.00330        0.00437
       4699.966           -0.00570        0.00434
       4702.498            0.00160        0.00420
       4705.030           -0.00020        0.00433
       4707.562            0.00220        0.00429
       4710.095            0.00470        0.00432
       4712.628            0.00320        0.00429
       4715.161            0.00580        0.00424
       4717.695            0.00630        0.00431
       4720.229            0.00170        0.00434
       4722.763            0.00020        0.00429
       4725.298           -0.00290        0.00428
       4727.833           -0.00610        0.00416
       4730.369            0.00010        0.00439
       4732.904           -0.00180        0.00419
       4735.440            0.00590        0.00422
       4737.977           -0.00050        0.00423
       4740.514           -0.00780        0.00425
       4743.051            0.01740        0.00427
       4745.588            0.00370        0.00425
       4748.125           -0.00920        0.00420
       4750.664            0.00160        0.00407
       4753.202           -0.00020        0.00414
       4755.741           -0.00790        0.00407
       4758.280           -0.00050        0.00424
       4760.819            0.00640        0.00410
       4763.358            0.00210        0.00406
       4765.898            0.00130        0.00423
       4768.438           -0.00190        0.00411
       4770.979           -0.00410        0.00405
       4773.521            0.00330        0.00411
       4776.062           -0.00450        0.00412
       4778.603           -0.00530        0.00398
       4781.145            0.00510        0.00409
       4783.687           -0.00040        0.00405
       4786.229            0.00160        0.00410
       4788.772           -0.00470        0.00412
       4791.316            0.00620        0.00410
       4793.859            0.00010        0.00407
       4796.403            0.00340        0.00412
       4798.947            0.00480        0.00412
       4801.492            0.00120        0.00412
       4804.037           -0.00360        0.00399
       4806.582           -0.00370        0.00400
       4809.127            0.00600        0.00400
       4811.673            0.00370        0.00406
       4814.219            0.00160        0.00403
       4816.765           -0.00650        0.00417
       4819.312           -0.00180        0.00418
       4821.859           -0.00960        0.00408
       4824.406            0.00530        0.00411
       4826.954            0.00320        0.00407
       4829.501            0.00680        0.00405
       4832.050            0.00500        0.00416
       4834.599            0.00560        0.00410
       4837.147            0.00280        0.00408
       4839.696            0.00490        0.00412
