wavelength spec_sum spec_optimal
6493.89 2.18603 2.4429
6496.73 1.91828 1.89472
6499.58 2.28613 2.36243
6502.43 1.88929 1.77839
6505.27 1.98301 2.26958
6508.12 1.78371 1.93372
6510.97 1.8461 2.56901
6513.81 1.96804 1.97181
6516.66 1.9536 1.95176
6519.5 1.99356 2.15876
6522.35 1.53374 1.67125
6525.19 1.59733 1.88591
6528.04 1.78684 1.85038
6530.88 1.81206 1.98528
6533.73 1.23043 1.28198
6536.57 2.2418 2.05123
6539.42 1.49918 1.64893
6542.26 0.895436 1.33502
6545.11 1.68042 1.51262
6547.95 1.22464 1.34683
6550.79 1.41291 1.80277
6553.64 1.08279 1.35532
6556.48 1.55994 1.43694
6559.33 1.77784 1.61153
6562.17 1.47406 1.66933
6565.01 1.80964 1.83141
6567.86 1.61435 1.78901
6570.7 0.91014 1.12775
6573.54 1.48359 1.73172
6576.38 0.70052 1.02598
6579.23 0.994827 1.02759
6582.07 1.63556 1.79194
6584.91 1.71608 1.8718
6587.75 1.30536 1.5331
6590.6 0.896022 1.19066
6593.44 0.63887 0.810584
6596.28 0.722803 0.885562
6599.12 0.600024 0.799117
6601.96 1.63145 1.63492
6604.81 1.76227 1.8882
6607.65 1.35655 1.50208
6610.49 1.55787 1.78565
6613.33 1.2687 1.25688
6616.17 1.57216 1.40203
6619.01 1.24636 1.47252
6621.85 1.48291 1.62504
6624.69 1.3149 1.22597
6627.53 1.6152 1.41125
6630.37 1.17787 1.31532
6633.21 1.27482 1.46022
6636.05 0.982057 1.29096
6638.89 1.40409 1.42147
6641.73 1.09548 0.979861
6644.57 1.31742 1.10247
6647.41 0.836379 0.803185
6650.25 0.849692 0.838256
6653.09 1.2634 1.40819
6655.93 1.29063 1.24845
6658.77 0.879644 0.861201
6661.6 1.22016 1.1766
6664.44 0.743307 0.772224
6667.28 1.00084 1.25727
6670.12 1.33417 1.62407
6672.96 0.995456 0.949934
6675.8 0.609552 0.924451
6678.63 0.77645 1.07934
6681.47 1.03721 1.34209
6684.31 0.668603 1.08334
6687.15 1.11661 1.15689
6689.98 0.715434 0.550977
6692.82 1.04116 0.967159
6695.66 1.29865 1.32855
6698.49 1.04097 1.25094
6701.33 0.766022 0.84075
6704.17 0.66271 1.53186
6707 0.810574 1.15817
6709.84 0.662585 0.91403
6712.68 0.513504 0.86012
6715.51 0.414595 0.592591
6718.35 0.917883 1.21458
6721.18 0.475641 0.920949
6724.02 0.858397 0.943999
6726.85 0.467001 0.86109
6729.69 0.654875 0.968687
6732.52 0.854205 0.951899
6735.36 0.742777 0.615836
6738.19 1.17359 1.20446
6741.03 0.793961 0.932948
6743.86 0.441819 0.62797
6746.7 0.298174 0.468591
6749.53 0.480885 0.980915
6752.36 0.299616 0.580598
6755.2 0.452505 0.550224
6758.03 0.804646 1.27811
6760.87 0.0276515 0.656524
6763.7 0.277523 0.664246
6766.53 0.589534 0.463198
6769.37 0.354279 0.490702
6772.2 0.511793 0.640519
6775.03 0.728215 0.476473
6777.86 0.771451 0.669695
6780.7 0.63318 0.639337
6783.53 0.541406 0.549334
6786.36 0.330388 0.348239
6789.19 0.35866 1.03967
6792.03 0.385017 0.561995
6794.86 0.640715 0.949296
6797.69 0.0150181 0.435926
6800.52 0.472114 0.743333
6803.35 0.492849 0.646811
6806.18 0.379135 0.600117
6809.01 0.295462 0.400111
6811.84 0.0399202 0.392656
6814.68 0.173472 0.197033
6817.51 -0.087659 0.0984378
6820.34 0.192186 0.272478
6823.17 0.409259 0.290488
6826 0.29582 0.240035
6828.83 0.404174 0.589624
6831.66 0.886117 0.778729
6834.49 0.154073 -0.259362
6837.32 -0.159223 0.0578702
6840.14 -0.0163211 0.0142268
6842.97 -0.0491025 0.254341
6845.8 0.331215 0.487212
6848.63 0.437392 0.840529
6851.46 0.937615 0.653333
6854.29 0.282423 0.547138
6857.12 0.441731 0.478174
6859.95 0.730029 0.394265
6862.77 0.62847 0.467219
6865.6 0.213137 0.468012
6868.43 -0.012783 0.218361
6871.26 0.0196465 0.188688
6874.08 0.289343 0.31276
6876.91 0.0274798 0.039147
6879.74 0.257348 0.348127
6882.57 -0.018484 0.294673
6885.39 0.181443 0.398358
6888.22 0.168423 0.0608297
6891.05 0.540301 0.237651
6893.87 0.332235 0.752
6896.7 0.597616 0.372499
6899.53 -0.0812777 0.358266
6902.35 0.11789 0.316483
6905.18 0.15516 0.363692
6908 0.456365 0.539664
6910.83 0.658686 0.220985
6913.65 0.336409 0.465165
6916.48 0.707043 0.516193
6919.3 0.393243 0.490339
6922.13 0.486445 0.430614
6924.95 0.201136 0.617917
6927.78 0.430313 0.393244
6930.6 0.429271 0.546432
6933.43 0.288787 0.558699
6936.25 0.551044 0.387956
6939.07 0.48441 0.181828
6941.9 0.536292 0.0915635
6944.72 0.420222 -0.218514
6947.55 0.0325768 -0.0881536
6950.37 -0.063649 0.210009
6953.19 0.2179 -0.0936721
6956.01 0.127966 -0.0958855
6958.84 0.338773 0.165029
6961.66 0.437377 0.399795
6964.48 0.195029 0.266965
6967.3 0.227671 0.228635
6970.13 0.0201759 0.00731191
6972.95 -0.274126 -0.205283
6975.77 -0.134259 0.103977
6978.59 -0.463713 -0.0978728
6981.41 0.238521 0.590843
6984.24 0.55531 0.275339
6987.06 0.231946 0.0364703
6989.88 0.0693063 0.205759
6992.7 0.321996 0.193146
6995.52 0.315344 0.529385
6998.34 0.088753 -0.102452
7001.16 0.221895 0.281717
7003.98 0.0932865 0.144536
7006.8 0.354976 0.557429
7009.62 0.316109 0.2795
7012.44 0.237793 0.301005
7015.26 0.462136 0.631122
7018.08 0.574863 0.0961389
7020.9 0.45463 0.266685
7023.72 0.0102335 0.217712
7026.54 0.551753 0.356378
7029.35 0.0819682 0.232532
7032.17 0.106347 0.179747
7034.99 0.176224 0.353099
7037.81 0.104898 0.559481
7040.63 -0.0177209 0.121097
7043.45 -0.0091736 0.299461
7046.26 0.182238 0.285779
7049.08 -0.0186925 0.0377277
7051.9 0.236322 0.321613
7054.72 0.11407 0.172729
7057.53 0.47902 0.628742
7060.35 0.214298 -0.0812457
7063.17 -0.291864 -0.107628
7065.98 0.152191 -0.0725365
7068.8 -0.0676191 0.113859
7071.62 0.0224634 0.0580383
7074.43 -0.334987 -0.392195
7077.25 0.354414 0.447903
7080.06 0.157344 0.124823
7082.88 0.320304 0.255949
7085.7 0.27379 0.0924548
7088.51 0.0497341 -0.393659
7091.33 0.00768551 0.231007
7094.14 0.506263 0.288251
7096.96 -0.0641697 0.0502389
7099.77 0.128012 -0.0964579
7102.58 0.190117 0.151409
7105.4 -0.15688 -0.0554548
7108.21 -0.122823 -0.173407
7111.03 -0.0509634 -0.0198466
7113.84 0.184673 0.164034
7116.65 0.379789 0.110567
7119.47 -0.0547193 0.0936755
7122.28 0.160495 -0.0339994
7125.09 0.096748 -0.0895801
7127.91 -0.175813 0.180425
7130.72 -0.0321189 -0.103968
7133.53 0.0980577 0.347181
7136.34 0.141767 0.217774
7139.16 0.181933 -0.0822684
7141.97 0.179269 0.347558
7144.78 0.186496 0.0764853
7147.59 0.337278 0.403917
7150.4 0.403082 0.144459
7153.22 0.0230971 0.183421
7156.03 -0.0898198 0.245184
7158.84 0.44536 0.185459
7161.65 0.268623 0.181148
7164.46 0.0256564 0.078514
7167.27 0.238872 0.456262
7170.08 0.259842 0.39873
7172.89 0.285362 -0.0178692
7175.7 -0.159409 0.0418269
7178.51 0.399179 0.437634
7181.32 0.337986 0.110978
7184.13 0.0853363 0.0717272
7186.94 0.143484 0.122412
7189.75 -0.196498 -0.192872
7192.56 0.0644504 0.0770064
7195.37 0.0745753 -0.267074
7198.18 -0.288856 0.229181
7200.98 -0.111295 0.0398131
7203.79 -0.0264503 0.0888189
7206.6 -0.342661 0.0923512
7209.41 0.0950675 -0.0375919
7212.22 0.0229301 -0.0101925
7215.02 0.0273017 -0.0936602
7217.83 0.203573 0.0536023
7220.64 -0.122695 -0.177693
7223.45 0.321976 0.179305
7226.25 0.0880881 0.570054
7229.06 0.149335 0.124564
7231.87 -0.145985 0.276069
7234.67 0.0234026 0.0203361
7237.48 0.21668 0.112791
7240.28 0.34147 -0.0118455
7243.09 0.0924442 -0.111188
7245.9 0.244046 0.103218
7248.7 -0.22076 0.264235
7251.51 -0.0117573 -0.232963
7254.31 -0.0740338 -0.069282
7257.12 -0.352861 0.241546
7259.92 -0.10686 0.00274834
7262.73 0.018969 0.257296
7265.53 0.28546 0.281564
7268.34 0.21883 0.378151
7271.14 0.00966285 -0.147082
7273.94 0.168342 -0.512553
7276.75 -0.384166 0.322358
7279.55 -0.183256 0.168433
7282.35 0.253803 0.206276
7285.16 0.349851 -0.123235
7287.96 0.329132 0.430741
7290.76 0.45117 0.239176
7293.57 -0.136761 0.194886
7296.37 -0.251411 0.292057
7299.17 0.188338 -0.152974
7301.97 0.159809 0.137309
7304.78 0.107527 0.176105
7307.58 -0.329644 0.0616764
7310.38 0.118073 0.115619
7313.18 -0.293002 -0.295517
7315.98 0.258843 0.115531
7318.78 -0.29291 -0.385095
7321.58 -0.202767 0.203947
7324.38 -0.0227525 -0.369817
7327.18 0.555325 -0.0413579
7329.98 -0.0551222 0.236238
7332.79 0.200915 0.265585
7335.59 0.00333377 -0.0963311
7338.38 0.30337 -0.345672
7341.18 0.103529 0.0361954
7343.98 0.00726663 -0.00362076
7346.78 0.293785 0.391307
7349.58 -0.0630903 -0.00685446
7352.38 0.0990704 0.130767
7355.18 -0.144239 0.373794
7357.98 0.0190529 0.139459
7360.78 -0.0815711 -0.217294
7363.58 -0.305274 -0.189183
7366.37 0.0719073 0.0197379
7369.17 0.195133 -0.0429421
7371.97 -0.0719953 -0.639062
7374.77 0.333103 0.0815954
7377.56 -0.0206975 0.084437
7380.36 0.00662561 0.0316127
7383.16 -0.255953 -0.0686392
7385.95 -0.335756 0.140446
7388.75 0.146014 0.180893
7391.55 -0.130651 -0.434083
7394.34 0.10725 0.165083
7397.14 -0.0641837 -0.171135
7399.94 -0.201044 -0.0784583
7402.73 0.0107564 0.266225
7405.53 0.204333 -0.0082999
7408.32 0.206981 0.0274941
7411.12 0.0194395 0.151493
7413.91 -0.208741 0.34168
7416.71 -0.241033 0.146597
7419.5 0.126452 -0.0228589
7422.3 0.408529 0.188245
7425.09 0.300111 0.139223
7427.88 -0.0688454 -0.175532
7430.68 -0.133253 -0.0574686
7433.47 -0.299239 0.0492854
7436.26 0.273927 0.111023
7439.06 -0.113798 -0.151019
7441.85 -0.184714 -0.162897
7444.64 0.157912 -0.0588848
7447.44 0.0763552 0.0695381
7450.23 -0.0399935 0.130563
7453.02 0.0176886 -0.0647744
7455.81 -0.512872 -0.447396
7458.6 0.018805 0.317654
7461.4 0.0100111 0.35243
7464.19 0.270164 0.09076
7466.98 0.0853317 -0.174944
7469.77 0.04091 -0.0385499
7472.56 -0.0712428 0.129277
7475.35 -0.116485 0.153189
7478.14 0.033807 0.282215
7480.93 0.200928 0.215797
7483.72 0.215204 0.301067
7486.51 -0.187891 0.0189343
7489.3 0.029414 -0.00530846
7492.09 0.328268 -0.0583664
7494.88 0.136922 0.187973
7497.67 0.113114 -0.101265
7500.46 0.100273 0.0287026
7503.25 0.225249 -0.198953
7506.04 0.0669546 0.184044
7508.83 -0.151251 0.116327
7511.62 0.195525 0.210655
7514.4 0.0450969 0.148566
7517.19 0.159855 0.0550621
7519.98 -0.215719 -0.0771947
7522.77 0.0212816 0.320743
7525.55 0.350423 0.0690925
7528.34 0.310275 0.272597
7531.13 -0.421095 -0.206757
7533.92 -0.265448 0.14442
7536.7 0.00577675 -0.066179
7539.49 0.00184668 -0.267132
7542.27 0.0150013 -0.230187
7545.06 0.0902018 0.108353
7547.85 0.00583573 -0.0972899
7550.63 -0.288063 -0.0199622
7553.42 0.163526 -0.0133662
7556.2 0.435165 -0.246005
7558.99 0.024625 -0.102528
7561.77 0.134348 -0.056871
7564.56 -0.0606946 0.297173
7567.34 0.23214 0.0296445
7570.13 -0.215756 0.0597651
7572.91 0.0478798 -0.0697826
7575.69 0.0719582 0.224176
7578.48 0.432418 0.0751854
7581.26 -0.0792066 0.256581
7584.05 -0.395791 -0.537708
7586.83 -0.210177 0.140657
7589.61 -0.0448553 0.12814
7592.39 0.179138 0.0887281
7595.18 0.0968261 -0.258701
7597.96 0.283759 0.156945
7600.74 0.264147 0.0586282
7603.52 -0.124736 0.13216
7606.31 0.212855 -0.0954592
7609.09 0.269152 0.153821
7611.87 0.0334232 -0.0860654
7614.65 -0.0959273 0.0596853
7617.43 0.0919518 0.0690435
7620.21 0.262712 0.196329
7622.99 -0.0459218 0.0026782
7625.77 0.121874 0.0819592
7628.55 -0.0380891 0.156461
7631.33 0.193489 -0.0939997
7634.11 0.144128 -0.0868881
7636.89 -0.109185 0.291948
7639.67 -0.0157369 -0.0974859
7642.45 0.0987692 -0.23735
7645.23 0.141495 0.28732
7648.01 -0.0576242 -0.0729451
7650.79 -0.000131835 -0.147393
7653.57 0.207567 0.0292236
7656.34 0.250927 0.359323
7659.12 0.134359 0.118181
7661.9 -0.137312 0.0450364
7664.68 0.201476 0.325221
7667.46 -0.335211 -0.14099
7670.23 0.543757 0.843126
7673.01 -0.0452104 0.207987
7675.79 -0.217464 -0.751186
7678.56 0.375102 0.0969359
7681.34 -0.0507147 -0.0028168
7684.12 0.32473 -0.119197
7686.89 -0.310441 -0.35896
7689.67 -0.0362321 0.042792
7692.44 -0.087054 -0.149861
7695.22 0.00582665 0.0616389
7697.99 -0.0568458 -0.261543
7700.77 -0.248532 -0.25094
7703.54 -0.015793 -0.183537
7706.32 -0.0165534 -0.0560281
7709.09 0.0287677 -0.0724546
7711.87 -0.22247 0.00793108
7714.64 0.0740675 0.266486
7717.42 0.0298976 0.0645029
7720.19 0.24808 0.0321558
7722.96 -0.0386603 0.0328464
7725.74 0.222095 0.315537
7728.51 -0.197855 -0.272414
7731.28 0.0987816 -0.0168607
7734.06 0.109021 -0.273654
7736.83 -0.190862 -0.311661
7739.6 0.142679 0.0753067
7742.37 0.349962 -0.120503
7745.14 0.144017 0.00614003
7747.92 0.0914219 -0.32618
7750.69 -0.0685873 -0.199475
7753.46 -0.160448 0.202376
7756.23 0.111175 0.408903
7759 -0.161682 -0.191182
7761.77 -0.350605 -0.390236
7764.54 -0.0934051 -0.15024
7767.31 0.126651 0.267321
7770.08 -0.30719 -0.354512
7772.85 -0.426899 -0.303764
7775.62 -0.211886 -0.15519
7778.39 -0.267751 -0.0455761
7781.16 -0.167316 0.0492576
7783.93 -0.0869485 0.181649
7786.7 -0.392756 -0.0357538
7789.47 -0.203354 -0.167967
7792.24 -0.0785945 0.140253
7795 -0.134091 0.327501
7797.77 -0.217868 -0.249179
7800.54 0.546131 0.041406
7803.31 0.0678776 -0.159843
7806.07 0.096869 -0.202161
7808.84 0.124589 -0.0650908
7811.61 0.0201731 -0.225462
7814.38 -0.0648767 0.108483
7817.14 -0.183457 -0.104887
7819.91 0.257252 0.56504
7822.67 -0.277749 0.0881838
7825.44 0.174067 0.131052
7828.21 -0.412596 -0.373063
7830.97 0.558706 0.302782
7833.74 -0.209383 0.135129
7836.5 0.264859 -0.0333082
7839.27 0.209227 0.139052
7842.03 -0.132461 0.029706
7844.8 0.0286163 -0.197569
7847.56 -0.279689 -0.109642
7850.32 -0.0945374 0.115273
7853.09 -0.00224354 0.2547
7855.85 -0.0572421 -0.185993
7858.62 0.15203 0.334135
7861.38 0.323833 0.0116531
7864.14 -0.319866 -0.439812
7866.9 -0.0728837 -0.318704
7869.67 -0.178613 0.175544
7872.43 -0.0639737 -0.269316
7875.19 0.422246 -0.318
7877.95 -0.148191 -0.0211369
7880.72 0.293547 0.422349
7883.48 -0.029073 -0.224005
7886.24 -0.385121 -0.463822
7889 0.0011166 -0.209549
7891.76 0.0267923 -0.0122782
7894.52 0.285488 -0.0554542
7897.28 -0.10491 -0.0569553
7900.04 -0.311466 -0.350574
7902.8 0.284755 0.485931
7905.56 0.142538 0.0923488
7908.32 0.183695 0.148158
7911.08 -0.120716 -0.0327548
7913.84 -0.0330581 0.117758
7916.6 0.0397097 -0.0489151
7919.36 -0.0876133 -0.406143
7922.12 -0.121532 0.0528229
7924.88 -0.180135 0.06046
7927.63 0.0441139 -0.227668
7930.39 -0.0350795 0.0705013
7933.15 -0.0235882 0.254365
7935.91 -0.626189 -0.166396
7938.67 -0.160316 0.165993
7941.42 -0.0835376 -0.260114
7944.18 -0.203601 -0.00681441
7946.94 0.339345 0.293033
7949.69 -0.0540848 -0.277382
7952.45 0.153295 0.167446
7955.21 -0.16186 -0.0200086
7957.96 0.0520218 0.30597
7960.72 0.396457 -0.0761834
7963.47 0.161373 -0.0941778
7966.23 0.243034 0.184979
7968.98 -0.0312421 -0.275747
7971.74 -0.0110094 0.339484
7974.49 0.245249 -0.201831
7977.25 0.0111819 0.395238
7980 0.129821 -0.167783
7982.75 0.147224 -0.454744
7985.51 -0.156417 -0.0810413
7988.26 -0.497561 -0.361671
7991.02 -0.208042 -0.0944211
7993.77 -0.362031 -0.455752
7996.52 -0.17287 0.1896
7999.27 0.168148 -0.0539363
8002.03 -0.257018 0.471614
8004.78 -0.178717 -0.200703
8007.53 -0.0445338 -0.122402
8010.28 0.199722 -0.415821
8013.03 0.0987792 -0.134141
8015.79 0.195328 0.337711
8018.54 0.100205 -0.133162
8021.29 0.309554 -0.0285821
8024.04 -0.166124 -0.237933
8026.79 0.133962 0.0864723
8029.54 0.277416 0.155163
8032.29 0.301682 0.0548592
8035.04 0.315028 0.0657073
8037.79 0.216708 0.0834773
8040.54 -0.192309 0.160809
8043.29 0.106724 0.168681
8046.04 -0.242158 0.41795
8048.79 -0.122745 -0.0860468
8051.53 0.011189 0.147487
8054.28 -0.0243256 0.0518981
8057.03 0.0519909 0.235874
8059.78 -0.143855 0.106085
8062.53 0.378268 0.258722
8065.27 -0.0917631 0.111051
8068.02 0.122875 -0.374719
8070.77 -0.214758 0.476947
8073.51 -0.426643 -0.113825
8076.26 -0.191207 0.405796
8079.01 0.476692 -0.0998093
8081.75 0.215951 -0.233567
8084.5 0.262491 0.0987673
8087.25 -0.298575 -0.0616095
8089.99 -0.0519797 0.139905
8092.74 0.153372 0.190878
8095.48 0.429978 0.0691962
8098.23 -0.293714 0.0830198
8100.97 0.0844091 0.0705332
8103.71 -0.101574 -0.397512
8106.46 -0.016283 -0.227384
8109.2 0.444286 -0.450733
8111.95 0.522733 0.0574997
8114.69 -0.185383 0.0789319
8117.43 -0.182549 0.388374
8120.18 -0.314985 0.341626
8122.92 -0.10273 0.375164
8125.66 0.122623 -0.350424
8128.4 -0.0543621 -0.224256
8131.15 0.394414 -0.374573
8133.89 -0.00701778 -0.652892
8136.63 0.248589 0.0309799
8139.37 0.351819 -0.222888
8142.11 -0.0200068 -0.472216
8144.85 0.0844643 -0.268287
8147.6 -0.16528 -0.651119
8150.34 -0.284238 -0.0731975
8153.08 0.0532028 0.0831449
8155.82 0.253524 0.569142
8158.56 0.450999 -0.139343
8161.3 -0.0431319 -0.486361
8164.04 0.325209 -0.391116
8166.78 -0.0350121 0.0647129
8169.51 -0.0649158 -0.152268
8172.25 0.323237 0.236034
8174.99 0.264916 0.203691
8177.73 0.15714 -0.507349
8180.47 0.124367 0.311153
8183.21 0.0118964 0.104852
8185.94 -0.132328 0.40759
8188.68 -0.216129 -0.158239
8191.42 0.37067 -0.260501
8194.16 -0.186804 -0.296277
8196.89 -0.286225 -0.599094
8199.63 -0.503969 0.0705911
8202.37 0.376117 0.425159
8205.1 0.00738989 -0.145266
8207.84 0.285615 0.0883591
8210.57 0.292218 0.233705
8213.31 0.294124 0.246494
8216.04 0.906234 0.0915797
8218.78 0.185411 -0.129611
8221.51 0.276728 0.00757683
8224.25 -0.532668 -0.0808955
8226.98 0.79153 0.472525
8229.72 -0.0339854 -0.244013
8232.45 0.242955 -0.0382143
8235.18 -0.0665184 0.471298
8237.92 0.0157804 0.284116
8240.65 0.436594 -0.324811
8243.38 0.178879 -0.101169
8246.12 0.846193 0.610214
8248.85 -0.201827 0.102587
8251.58 0.00473676 0.256558
8254.31 0.2575 -0.183445
8257.05 0.374737 0.181818
8259.78 -0.447695 -0.286016
8262.51 0.848201 0.520852
8265.24 0.040953 -0.157331
8267.97 0.0344541 -0.048406
8270.7 -0.222396 0.177586
8273.43 -0.531717 0.326776
8276.16 -0.122253 0.137681
8278.89 -0.0666495 -0.0821743
8281.62 -0.102884 -0.147928
8284.35 -0.180815 -0.102266
8287.08 -0.195048 -0.290225
8289.81 -0.234779 -0.164143
8292.54 -0.248475 0.725359
8295.27 0.455695 0.333551
8298 -0.26493 0.454534
8300.72 -0.134297 -0.11804
8303.45 -0.544612 0.326672
8306.18 0.434638 -0.135587
8308.91 1.00459 0.261307
8311.64 0.33548 0.347877
8314.36 0.307017 0.335383
8317.09 0.00446358 0.12558
8319.82 -0.434998 0.139533
8322.54 0.140133 0.172716
8325.27 -0.082349 -0.608301
8327.99 0.274556 0.234153
8330.72 0.126845 0.284529
8333.45 0.106074 0.65513
8336.17 0.0412092 -0.428839
8338.9 -0.352725 -0.0690568
8341.62 0.0295101 -0.0457411
8344.34 0.0863347 -0.208368
8347.07 0.410906 -0.0105407
8349.79 0.0607402 -0.3425
8352.52 -0.320382 0.385705
8355.24 -0.057439 0.482689
8357.96 -0.0050567 0.0444448
8360.69 -0.144499 -0.195301
8363.41 -0.119534 0.433905
8366.13 -0.131206 0.0645606
8368.85 0.137932 0.519637
8371.58 0.0911348 0.55679
8374.3 0.34343 -0.256765
8377.02 -0.602128 -0.404115
8379.74 0.149572 0.335821
8382.46 0.636074 0.119684
8385.18 -0.237966 0.460005
8387.9 0.252461 0.315281
8390.63 -0.0575789 -0.421701
8393.35 -0.126783 0.198398
8396.07 -0.553181 -0.347162
8398.79 0.0178942 0.607722
8401.51 -0.0837168 -0.653666
8404.22 -0.0867994 -0.24853
8406.94 -0.334371 -0.643319
8409.66 -0.349517 0.306046
8412.38 -0.0348459 0.29183
8415.1 -0.19879 0.10832
8417.82 0.563734 0.307995
8420.54 0.031107 0.250011
8423.25 -0.182 0.559878
8425.97 -0.321865 -0.553167
8428.69 0.587237 -0.205486
8431.41 -0.130347 0.150117
8434.12 0.11526 -0.155326
8436.84 -0.0273832 0.51505
8439.55 -0.248708 -0.55953
8442.27 -0.197986 0.216688
8444.99 -0.235703 0.0119705
8447.7 0.150515 0.0612717
8450.42 0.504281 0.754631
8453.13 0.0157506 0.380275
8455.85 -0.283989 0.0632342
8458.56 -0.0945072 0.23971
8461.28 -0.179753 -0.174097
8463.99 -0.233994 -0.229815
8466.7 -0.188754 -0.374994
8469.42 -0.568799 -0.490959
8472.13 -0.0512493 -0.548045
8474.85 0.803911 0.203421
8477.56 -0.168815 -0.432986
8480.27 0.118234 -0.280965
8482.98 -0.00781634 -0.0224451
8485.7 -0.104714 -0.135452
8488.41 -0.310162 0.369465
8491.12 -0.0229654 0.27226
8493.83 0.126559 0.9087
8496.54 0.0731086 0.194739
8499.25 0.46024 0.197319
8501.96 0.317054 0.732409
8504.67 0.787976 -0.449469
8507.39 0.158431 1.47572
8510.1 0.188592 0.463918
8512.81 0.362189 0.223902
8515.51 0.137264 -0.025756
8518.22 -0.124168 0.568936
8520.93 -0.0534239 -0.344181
8523.64 -0.00303658 0.106718
8526.35 0.175324 0.756478
8529.06 0.164491 0.648874
8531.77 -0.488652 0.0223204
8534.48 -0.0341681 0.227065
8537.18 0.554096 0.353301
8539.89 0.0361702 0.0650595
8542.6 0.179174 0.881487
8545.3 -0.363712 -0.0337949
8548.01 -0.195218 0.0541276
8550.72 0.0479226 0.0749894
8553.42 -0.132996 -0.0138297
8556.13 0.38901 -0.342272
8558.84 -0.384019 -0.928246
8561.54 -0.212872 -0.203921
8564.25 0.0767814 -0.304365
8566.95 0.18496 0.167997
8569.66 -0.305942 0.110154
8572.36 -0.0223532 0.087046
8575.07 0.151018 0.741305
8577.77 0.649752 0.28754
8580.47 0.556102 0.492492
8583.18 -0.0935605 0.0562892
8585.88 0.423365 -0.0590361
8588.58 0.636136 0.581965
8591.29 -0.253834 -0.478994
8593.99 0.700965 0.479558
8596.69 -0.299542 0.0124687
8599.39 -0.223717 0.283853
8602.1 -0.0729642 -0.579138
8604.8 -0.642978 0.174614
8607.5 -0.397947 0.532861
8610.2 -0.0849739 -0.118611
8612.9 -0.0623738 -0.149778
8615.6 -0.279919 -0.0690957
8618.3 0.566254 0.724913
8621 -0.100354 0.375923
8623.7 -0.438508 -0.431836
8626.4 -0.505995 0.0503353
8629.1 -0.388345 -0.0476429
8631.8 0.372781 0.408717
8634.5 0.787602 -0.0231874
8637.2 -0.116052 0.151702
8639.9 0.434273 0.990347
8642.59 -0.177382 -0.00348691
8645.29 -0.479666 -0.320689
8647.99 -0.00532176 -0.368857
8650.69 0.140083 0.339397
8653.38 0.82262 0.646442
8656.08 -0.166561 0.659989
8658.78 0.225887 0.581591
8661.47 0.136962 0.433641
8664.17 0.125656 -0.475653
8666.87 0.662834 -0.0919272
8669.56 0.308225 0.409745
8672.26 -0.146433 -0.204845
8674.95 -0.076807 -0.3016
8677.65 -0.345776 0.0862421
8680.34 0.161008 -0.397477
8683.04 0.213165 0.0266942
8685.73 0.449282 -0.195883
8688.43 0.0732914 -0.118078
8691.12 0.0344611 -0.0903149
8693.81 -0.41065 -0.0182769
8696.51 -0.0592256 0.0456977
8699.2 -0.174389 -0.928119
8701.89 -0.437866 -0.786862
8704.58 -0.178824 -0.122181
8707.28 -0.070915 -0.400933
8709.97 0.0371097 0.5734
8712.66 -0.0648985 0.342034
8715.35 -0.140457 -0.122304
8718.04 -0.499798 -1.06099
8720.73 0.189552 -0.211717
8723.42 -0.464919 -0.172341
8726.12 0.0997424 -0.0506826
8728.81 0.274841 -0.695469
8731.5 0.0343243 -0.191728
8734.19 -0.401488 -0.365184
8736.87 -0.250627 0.182361
8739.56 -0.0543707 -0.921943
8742.25 0.057231 -0.383253
8744.94 0.494294 -0.177761
8747.63 -0.274141 -0.813863
8750.32 0.394574 -0.558938
8753.01 -0.112675 -0.509843
8755.69 0.398675 -1.12624
8758.38 0.26185 -0.342199
8761.07 0.473479 0.568458
8763.76 -0.162318 -0.331679
8766.44 0.517846 -0.362287
8769.13 0.0559869 -0.1254
8771.82 -0.0554948 -0.141948
8774.5 0.235805 -0.667236
8777.19 0.190794 0.645805
8779.87 0.297342 0.238063
8782.56 0.532749 -0.0361636
8785.24 0.156518 0.501029
8787.93 -0.030115 -0.327357
8790.61 -0.259777 -0.5129
8793.3 -0.329621 0.0599255
8795.98 0.203308 -0.210382
8798.66 0.490722 -0.62559
8801.35 -0.155659 0.0263683
8804.03 -0.03667 0.294676
8806.71 0.457743 -0.702724
8809.4 -0.151994 -0.901278
8812.08 -0.34784 -0.842497
8814.76 0.24532 -0.0626554
8817.44 -0.0946223 -0.258389
8820.12 -0.420103 0.218105
8822.81 -0.252642 0.0991747
8825.49 0.58962 -0.272504
8828.17 -0.196735 0.1412
8830.85 -0.378806 -0.0228881
8833.53 0.0614195 -0.551206
8836.21 -0.205025 -0.617231
8838.89 -0.10533 0.310196
8841.57 0.00548625 -0.00778951
8844.25 -0.51083 0.097566
8846.93 -0.0700657 0.596073
8849.61 0.023901 0.0275281
8852.28 -0.479175 -0.107099
8854.96 -0.726248 -0.260578
8857.64 -0.201007 -0.589376
8860.32 0.0803332 0.0670507
8863 -0.139324 -0.506537
8865.67 -0.248609 0.209473
8868.35 0.160193 0.464073
8871.03 0.307689 -0.463616
8873.7 0.402307 -0.323078
8876.38 0.0635211 0.337227
8879.06 0.587741 -0.220407
8881.73 0.0409547 -0.399855
8884.41 -0.252669 0.207071
8887.08 -0.613862 -1.7142
