@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.375
@SPECTRUM spectrum_04D4gz_620.dat
@SN-NAME 04D4gz
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 10.180
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4259.300            0.00116        0.00985
       4274.300            0.00389        0.00825
       4289.300           -0.01265        0.00684
       4304.300            0.00458        0.00585
       4319.300            0.00081        0.00541
       4334.300           -0.00052        0.00487
       4349.300           -0.00646        0.00497
       4364.300           -0.00877        0.00433
       4379.300           -0.00210        0.00402
       4394.300           -0.00556        0.00383
       4409.300           -0.00121        0.00380
       4424.300           -0.00632        0.00372
       4439.300           -0.00674        0.00357
       4454.300            0.00062        0.00343
       4469.300            0.00695        0.00334
       4484.300           -0.00583        0.00329
       4499.300           -0.00090        0.00326
       4514.300           -0.00384        0.00322
       4529.300           -0.00245        0.00317
       4544.300           -0.00138        0.00314
       4559.300            0.00262        0.00308
       4574.300            0.00220        0.00304
       4589.300            0.00356        0.00328
       4604.300            0.00180        0.00293
       4619.300           -0.00708        0.00292
       4634.300            0.00054        0.00289
       4649.300           -0.00233        0.00283
       4664.300            0.00191        0.00284
       4679.300            0.00005        0.00280
       4694.300           -0.00141        0.00276
       4709.300           -0.00085        0.00273
       4724.300           -0.00243        0.00300
       4739.300            0.00487        0.00269
       4754.300           -0.00216        0.00267
       4769.300            0.00450        0.00266
       4784.300           -0.00124        0.00265
       4799.300            0.00406        0.00264
       4814.300            0.00176        0.00293
       4829.300            0.00121        0.00267
       4844.300            0.00556        0.00261
       4859.300            0.00643        0.00250
       4874.300           -0.00194        0.00249
       4889.300            0.00354        0.00254
       4904.300            0.00698        0.00277
       4919.300            0.00049        0.00248
       4934.300            0.01167        0.00247
       4949.300            0.00233        0.00251
       4964.300           -0.00219        0.00248
       4979.300            0.00709        0.00266
       4994.300            0.00284        0.00241
       5009.300            0.00331        0.00237
       5024.300            0.00881        0.00236
       5039.300            0.00773        0.00234
       5054.300            0.00937        0.00257
       5069.300            0.00695        0.00233
       5084.300            0.00421        0.00231
       5099.300            0.00340        0.00232
       5114.300            0.00184        0.00253
       5129.300            0.00990        0.00230
       5144.300            0.01005        0.00229
       5159.300            0.00416        0.00226
       5174.300            0.00229        0.00241
       5189.300            0.00488        0.00238
       5204.300            0.00125        0.00257
       5219.300            0.00386        0.00230
       5234.300            0.00872        0.00255
       5249.300            0.00416        0.00233
       5264.300            0.00428        0.00226
       5279.300            0.00325        0.00228
       5294.300            0.00337        0.00252
       5309.300            0.00267        0.00231
       5324.300            0.00689        0.00230
       5339.300            0.01031        0.00229
       5354.300            0.00547        0.00250
       5369.300            0.00818        0.00225
       5384.300            0.00852        0.00225
       5399.300            0.01108        0.00243
       5414.300            0.00840        0.00222
       5429.300            0.01245        0.00224
       5444.300            0.01435        0.00224
       5459.300            0.00677        0.00246
       5474.300            0.01052        0.00224
       5489.300            0.00774        0.00226
       5504.300            0.01043        0.00250
       5519.300            0.00788        0.00229
       5534.300            0.00737        0.00229
       5549.300            0.00299        0.00257
       5564.300            0.00196        0.00261
       5579.300            0.00805        0.00556
       5594.300            0.01167        0.00259
       5609.300            0.00918        0.00235
       5624.300            0.00512        0.00233
       5639.300            0.00375        0.00254
       5654.300            0.00701        0.00231
       5669.300            0.00513        0.00233
       5684.300            0.00406        0.00256
       5699.300            0.01780        0.00235
       5714.300            0.00375        0.00236
       5729.300            0.00704        0.00259
       5744.300            0.00790        0.00235
       5759.300            0.00958        0.00234
       5774.300            0.00209        0.00256
       5789.300            0.00830        0.00233
       5804.300            0.00694        0.00235
       5819.300            0.00809        0.00259
       5834.300            0.01049        0.00237
       5849.300            0.00831        0.00236
       5864.300            0.01020        0.00283
       5879.300            0.00886        0.00281
       5894.300            0.01316        0.00361
       5909.300            0.00818        0.00293
       5924.300            0.00377        0.00267
       5939.300            0.01266        0.00287
       5954.300            0.01170        0.00262
       5969.300            0.01135        0.00252
       5984.300            0.00059        0.00271
       5999.300            0.00359        0.00243
       6014.300            0.00071        0.00235
       6029.300            0.00093        0.00256
       6044.300            0.00257        0.00229
       6059.300            0.00200        0.00249
       6074.300            0.00193        0.00225
       6089.300            0.00419        0.00223
       6104.300            0.00647        0.00246
       6119.300            0.00282        0.00221
       6134.300            0.00791        0.00246
       6149.300            0.00905        0.00230
       6164.300            0.00712        0.00228
       6179.300            0.00759        0.00249
       6194.300            0.00612        0.00224
       6209.300            0.00869        0.00228
       6224.300            0.01115        0.00259
       6239.300            0.00790        0.00286
       6254.300            0.00642        0.00278
       6269.300            0.01165        0.00251
       6284.300            0.01282        0.00270
       6299.300            0.01853        0.00864
       6314.300            0.00839        0.00284
       6329.300            0.00336        0.00277
       6344.300            0.01418        0.00234
       6359.300            0.02412        0.00411
       6374.300            0.00184        0.00289
       6389.300            0.00728        0.00224
       6404.300            0.00494        0.00232
       6419.300            0.00978        0.00216
       6434.300            0.00385        0.00230
       6449.300            0.00277        0.00212
       6464.300            0.00329        0.00245
       6479.300            0.01149        0.00245
       6494.300           -0.00158        0.00236
       6509.300            0.00255        0.00256
       6524.300            0.00560        0.00229
       6539.300            0.00602        0.00239
       6554.300            0.00100        0.00272
       6569.300            0.00149        0.00234
       6584.300            0.00668        0.00244
       6599.300            0.00760        0.00218
       6614.300            0.00219        0.00229
       6629.300            0.00252        0.00210
       6644.300            0.00555        0.00205
       6659.300            0.00076        0.00224
       6674.300            0.00487        0.00204
       6689.300            0.00669        0.00222
       6704.300           -0.00082        0.00204
       6719.300            0.00333        0.00222
       6734.300            0.00326        0.00202
       6749.300            0.00356        0.00202
       6764.300            0.00819        0.00220
       6779.300            0.00811        0.00201
       6794.300            0.00734        0.00220
       6809.300            0.00857        0.00201
       6824.300            0.00962        0.00278
       6839.300            0.00512        0.00267
       6854.300            0.00692        0.00255
       6869.300           -0.00178        0.00310
       6884.300            0.01134        0.00256
       6899.300            0.00432        0.00281
       6914.300            0.00004        0.00266
       6929.300            0.00320        0.00279
       6944.300            0.01005        0.00262
       6959.300            0.00954        0.00258
       6974.300            0.00820        0.00242
       6989.300            0.00616        0.00241
       7004.300            0.00522        0.00222
       7019.300            0.00725        0.00212
       7034.300            0.00770        0.00226
       7049.300            0.00125        0.00221
       7064.300            0.00318        0.00231
       7079.300            0.00650        0.00213
       7094.300            0.00538        0.00230
       7109.300            0.00429        0.00205
       7124.300            0.00542        0.00228
       7139.300            0.00776        0.00214
       7154.300            0.00487        0.00217
       7169.300            0.01481        0.00252
       7184.300            0.01353        0.00245
       7199.300            0.01004        0.00260
       7214.300            0.01030        0.00220
       7229.300            0.00701        0.00279
       7244.300            0.01419        0.00437
       7259.300            0.00718        0.00307
       7274.300            0.00430        0.00388
       7289.300            0.01004        0.00381
       7304.300            0.00710        0.00319
       7319.300            0.00690        0.00368
       7334.300            0.00404        0.00389
       7349.300            0.00274        0.00328
       7364.300           -0.00089        0.00381
       7379.300            0.00364        0.00285
       7394.300            0.00295        0.00332
       7409.300            0.00842        0.00276
       7424.300            0.00594        0.00273
       7439.300            0.00259        0.00281
       7454.300            0.00213        0.00266
       7469.300            0.00277        0.00307
       7484.300            0.00688        0.00355
       7499.300            0.00572        0.00257
       7514.300            0.00425        0.00281
       7529.300           -0.00113        0.00391
       7544.300            0.00077        0.00258
       7559.300            0.00272        0.00305
       7574.300            0.00788        0.00332
       7589.300            0.00388        0.00355
       7604.300            0.01223        0.00659
       7619.300           -0.00024        0.00533
       7634.300            0.00845        0.00456
       7649.300            0.00103        0.00389
       7664.300            0.00748        0.00325
       7679.300            0.00538        0.00300
       7694.300            0.00691        0.00289
       7709.300            0.00028        0.00411
       7724.300           -0.00186        0.00437
       7739.300            0.00246        0.00333
       7754.300           -0.00131        0.00517
       7769.300            0.01362        0.00374
       7784.300            0.00345        0.00427
       7799.300            0.00595        0.00406
       7814.300            0.01097        0.00444
       7829.300            0.00235        0.00384
       7844.300            0.00083        0.00434
       7859.300            0.00754        0.00521
       7874.300           -0.00239        0.00498
       7889.300            0.00410        0.00415
       7904.300           -0.00141        0.00399
       7919.300           -0.01210        0.00619
       7934.300           -0.00112        0.00387
       7949.300           -0.00111        0.00407
       7964.300            0.00896        0.00496
       7979.300            0.00319        0.00476
       7994.300           -0.00518        0.00515
       8009.300           -0.00394        0.00412
       8024.300            0.00661        0.00475
       8039.300            0.00620        0.00373
       8054.300            0.00525        0.00378
       8069.300            0.00453        0.00396
       8084.300            0.00154        0.00316
       8099.300           -0.00210        0.00391
       8114.300            0.00117        0.00324
       8129.300            0.00882        0.00327
