@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.899
@SPECTRUM spectrum_03D4di_245.dat
@SN-NAME 03D4di
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -8.640
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4151.390            0.00000        0.73146
       4153.863            0.00000        0.71468
       4156.335            0.00000        1.09581
       4158.809            0.00000        0.73017
       4161.282            0.00000        1.44858
       4163.756            0.00000        0.94249
       4166.231            0.00000        1.10314
       4168.706            0.00000        0.90122
       4171.181            0.00000        0.96615
       4173.657           -1.07720        0.92985
       4176.133            0.59380        0.63173
       4178.609            0.37010        0.50484
       4181.086            0.18390        0.41765
       4183.563            0.04710        0.32686
       4186.042           -0.10350        0.29848
       4188.520           -0.16130        0.27420
       4190.999           -0.01210        0.23758
       4193.477            0.09800        0.19872
       4195.957           -0.07820        0.18010
       4198.437           -0.27940        0.16028
       4200.917           -0.05440        0.13646
       4203.397           -0.03280        0.13231
       4205.878           -0.04270        0.10583
       4208.360            0.11120        0.09719
       4210.842            0.03660        0.08571
       4213.324           -0.13140        0.07715
       4215.807           -0.07450        0.06469
       4218.290           -0.15800        0.06586
       4220.773            0.04640        0.05737
       4223.257           -0.02890        0.05233
       4225.741            0.00840        0.04689
       4228.226           -0.05350        0.04162
       4230.711            0.01360        0.04071
       4233.196            0.05040        0.03882
       4235.682           -0.00660        0.03565
       4238.168           -0.02590        0.03341
       4240.655           -0.03130        0.03103
       4243.142            0.02940        0.03130
       4245.630            0.00100        0.02732
       4248.118           -0.00100        0.02793
       4250.606            0.03200        0.02655
       4253.094           -0.01450        0.02562
       4255.583           -0.00950        0.02382
       4258.073            0.00640        0.02291
       4260.563            0.00810        0.02092
       4263.053           -0.00750        0.02171
       4265.544           -0.01120        0.01939
       4268.035           -0.01920        0.02071
       4270.526           -0.00840        0.01836
       4273.018           -0.01490        0.01868
       4275.510            0.00270        0.01810
       4278.003           -0.01520        0.01736
       4280.496           -0.02860        0.01671
       4282.989           -0.00760        0.01614
       4285.483           -0.00950        0.01545
       4287.978            0.01160        0.01540
       4290.472            0.01440        0.01423
       4292.967            0.00760        0.01480
       4295.462            0.00120        0.01438
       4297.958           -0.01400        0.01356
       4300.454            0.00360        0.01314
       4302.951            0.00790        0.01242
       4305.447            0.00470        0.01191
       4307.945            0.01220        0.01207
       4310.442            0.01970        0.01163
       4312.940           -0.01180        0.01188
       4315.439            0.00230        0.01171
       4317.938            0.00140        0.01163
       4320.437           -0.00190        0.01128
       4322.937            0.00190        0.01132
       4325.437            0.00330        0.01074
       4327.937           -0.00670        0.01117
       4330.438           -0.00750        0.01017
       4332.939            0.00140        0.01025
       4335.440           -0.02080        0.01045
       4337.942            0.00150        0.01023
       4340.445            0.01100        0.00947
       4342.947            0.02520        0.00984
       4345.450            0.00770        0.00956
       4347.954           -0.00070        0.00959
       4350.458            0.00600        0.00926
       4352.962           -0.01720        0.00932
       4355.466           -0.01170        0.00957
       4357.971           -0.00630        0.00901
       4360.477            0.00180        0.00937
       4362.982            0.01090        0.00911
       4365.488           -0.00720        0.00885
       4367.995           -0.00120        0.00915
       4370.501            0.01830        0.00893
       4373.009           -0.01750        0.00884
       4375.517           -0.02040        0.00895
       4378.024           -0.00900        0.00881
       4380.533           -0.00740        0.00828
       4383.042           -0.00030        0.00791
       4385.551           -0.01350        0.00827
       4388.060           -0.01200        0.00809
       4390.570           -0.00330        0.00823
       4393.080           -0.00170        0.00774
       4395.590            0.00100        0.00838
       4398.102           -0.00340        0.00779
       4400.613           -0.00150        0.00787
       4403.125           -0.01260        0.00751
       4405.636           -0.00120        0.00779
       4408.149            0.00710        0.00764
       4410.662           -0.00950        0.00741
       4413.175            0.00050        0.00764
       4415.688            0.00820        0.00720
       4418.202           -0.00330        0.00743
       4420.716            0.00890        0.00745
       4423.231            0.00360        0.00740
       4425.746            0.00290        0.00725
       4428.261           -0.00170        0.00732
       4430.777            0.00380        0.00728
       4433.293           -0.00350        0.00702
       4435.810            0.00220        0.00716
       4438.326            0.00940        0.00716
       4440.844            0.00190        0.00696
       4443.361           -0.00720        0.00681
       4445.879            0.00330        0.00700
       4448.397            0.00720        0.00717
       4450.916           -0.00580        0.00691
       4453.435            0.00930        0.00704
       4455.954           -0.00180        0.00692
       4458.474            0.00120        0.00675
       4460.994            0.00620        0.00700
       4463.514           -0.00090        0.00677
       4466.035            0.00570        0.00685
       4468.556            0.00130        0.00700
       4471.078           -0.00860        0.00682
       4473.600           -0.00360        0.00688
       4476.122            0.00240        0.00705
       4478.645            0.00530        0.00683
       4481.167           -0.00840        0.00650
       4483.690           -0.00530        0.00667
       4486.214           -0.00370        0.00652
       4488.738            0.01430        0.00667
       4491.263            0.00310        0.00670
       4493.787           -0.00460        0.00687
       4496.312           -0.00260        0.00672
       4498.838            0.00770        0.00662
       4501.363           -0.00620        0.00684
       4503.890            0.00160        0.00655
       4506.416            0.00980        0.00679
       4508.943           -0.00570        0.00640
       4511.470            0.00510        0.00666
       4513.998            0.00300        0.00643
       4516.525            0.00560        0.00642
       4519.054            0.00820        0.00655
       4521.582            0.00110        0.00648
       4524.111            0.00740        0.00631
       4526.640           -0.00240        0.00646
       4529.170            0.00180        0.00642
       4531.700            0.00140        0.00629
       4534.230            0.00300        0.00665
       4536.761            0.00520        0.00634
       4539.292            0.00390        0.00638
       4541.823            0.00010        0.00662
       4544.355           -0.00240        0.00639
       4546.887            0.00190        0.00655
       4549.419           -0.01400        0.00636
       4551.952           -0.00060        0.00628
       4554.485            0.00440        0.00613
       4557.019            0.00680        0.00622
       4559.552            0.00500        0.00635
       4562.086           -0.00720        0.00613
       4564.621           -0.00540        0.00601
       4567.155           -0.00110        0.00613
       4569.690            0.00120        0.00627
       4572.226            0.00280        0.00599
       4574.762           -0.00350        0.00614
       4577.298            0.00000        0.00602
       4579.834            0.01180        0.00625
       4582.371           -0.00820        0.00609
       4584.908            0.00420        0.00587
       4587.446           -0.00390        0.00600
       4589.983           -0.00720        0.00603
       4592.522           -0.00140        0.00585
       4595.060           -0.00290        0.00606
       4597.599           -0.00550        0.00584
       4600.138            0.00900        0.00585
       4602.678           -0.00850        0.00610
       4605.218           -0.00790        0.00591
       4607.758           -0.00150        0.00598
       4610.298           -0.01000        0.00605
       4612.839            0.00660        0.00599
       4615.380            0.00070        0.00576
       4617.922           -0.00670        0.00577
       4620.464            0.00740        0.00601
       4623.006           -0.00300        0.00571
       4625.548           -0.00610        0.00595
       4628.091            0.00700        0.00595
       4630.634           -0.00310        0.00576
       4633.178            0.00800        0.00609
       4635.722            0.00380        0.00602
       4638.266            0.00380        0.00575
       4640.810            0.00110        0.00575
       4643.355            0.00580        0.00559
       4645.900            0.00540        0.00585
       4648.446           -0.00310        0.00556
       4650.992           -0.00150        0.00572
       4653.538            0.00330        0.00553
       4656.084           -0.00230        0.00566
       4658.631           -0.00040        0.00581
       4661.178            0.00210        0.00559
       4663.725            0.00990        0.00570
       4666.273            0.00230        0.00562
       4668.821            0.00780        0.00561
       4671.370           -0.00750        0.00569
       4673.918           -0.00870        0.00588
       4676.467            0.01580        0.00554
       4679.017            0.00510        0.00568
       4681.566            0.00010        0.00566
       4684.116            0.00240        0.00584
       4686.667            0.00650        0.00567
       4689.217            0.00290        0.00567
       4691.768           -0.00320        0.00566
       4694.319            0.00680        0.00581
       4696.871            0.00360        0.00561
       4699.423            0.00560        0.00552
       4701.975            0.00050        0.00551
       4704.528            0.00080        0.00560
       4707.081            0.00080        0.00536
       4709.634           -0.00560        0.00532
       4712.188            0.00100        0.00541
       4714.741           -0.00420        0.00541
       4717.295            0.00370        0.00532
       4719.850            0.00330        0.00548
       4722.405            0.00180        0.00540
       4724.960            0.00150        0.00559
       4727.515            0.00290        0.00573
       4730.071           -0.00120        0.00555
       4732.627            0.00510        0.00556
       4735.183            0.00490        0.00515
       4737.740            0.00390        0.00539
       4740.297            0.00330        0.00525
       4742.854            0.00370        0.00541
       4745.412            0.00840        0.00555
       4747.970           -0.00940        0.00550
       4750.528            0.00500        0.00537
       4753.086           -0.00020        0.00543
       4755.646            0.00030        0.00524
       4758.205            0.00590        0.00522
       4760.764           -0.01110        0.00532
       4763.324            0.00460        0.00526
       4765.884           -0.00380        0.00513
       4768.444           -0.00190        0.00534
       4771.005           -0.01010        0.00529
       4773.566           -0.00470        0.00522
       4776.127           -0.00020        0.00518
       4778.689           -0.00380        0.00520
       4781.250            0.00210        0.00545
       4783.813            0.00400        0.00519
       4786.375            0.00320        0.00517
       4788.938            0.00670        0.00523
       4791.501            0.00920        0.00530
       4794.065           -0.00010        0.00528
       4796.628            0.01130        0.00519
       4799.193            0.00720        0.00511
       4801.757           -0.00080        0.00517
       4804.322           -0.00180        0.00511
       4806.887           -0.00150        0.00516
       4809.452            0.00000        0.00518
       4812.018            0.00990        0.00521
       4814.583           -0.00970        0.00521
       4817.149           -0.00540        0.00523
       4819.716            0.00660        0.00519
       4822.283           -0.00790        0.00523
       4824.850            0.00210        0.00516
       4827.417            0.00280        0.00500
       4829.985            0.00280        0.00529
       4832.553           -0.00230        0.00512
       4835.121            0.00130        0.00506
       4837.689            0.00590        0.00509
       4840.258            0.00530        0.00512
       4842.828           -0.00560        0.00507
       4845.397            0.00180        0.00502
       4847.967            0.00240        0.00508
