wavelength spec_sum spec_optimal
6370.42 4.8302 81.3956
6373.27 4.53651 82.2318
6376.11 2.09506 76.5511
6378.96 1.09304 81.0894
6381.8 -1.6412 82.9298
6384.65 2.2566 80.0941
6387.49 3.25721 82.3319
6390.34 4.15697 84.4051
6393.18 3.67441 78.2739
6396.03 3.69366 79.9649
6398.87 5.26011 85.255
6401.71 3.45732 77.3169
6404.56 -0.961851 82.6148
6407.4 5.25316 77.0661
6410.25 4.86149 85.3057
6413.09 3.6851 76.1481
6415.93 4.96561 79.0172
6418.78 6.67368 82.2213
6421.62 -0.472285 77.5022
6424.46 4.55333 83.7358
6427.31 6.04754 83.6349
6430.15 1.87138 74.2662
6432.99 3.98049 76.6736
6435.83 6.73113 80.6887
6438.68 8.27036 85.2662
6441.52 10.1245 81.0155
6444.36 3.1794 87.59
6447.2 7.33997 84.6763
6450.05 9.02885 81.3166
6452.89 9.42716 83.3391
6455.73 10.2681 83.8219
6458.57 9.02775 80.1932
6461.41 9.9695 89.9795
6464.25 2.53888 82.8585
6467.09 3.36706 87.3982
6469.93 8.17212 86.0475
6472.78 10.8704 87.372
6475.62 11.5547 89.6011
6478.46 11.9701 82.8024
6481.3 11.5494 85.5689
6484.14 12.7179 89.6552
6486.98 13.8492 82.4382
6489.82 9.20434 88.5096
6492.66 15.1901 88.3889
6495.5 7.86018 85.0083
6498.34 11.862 90.3175
6501.17 15.9296 92.7082
6504.01 13.7002 88.8843
6506.85 19.3021 94.3968
6509.69 11.5896 89.2243
6512.53 16.3378 91.2518
6515.37 16.4911 90.9607
6518.21 9.82384 88.6921
6521.05 16.795 89.1677
6523.88 17.0981 87.7703
6526.72 13.5389 93.1186
6529.56 17.9299 94.3832
6532.4 17.8126 91.7512
6535.23 18.0729 91.7976
6538.07 17.3137 93.1837
6540.91 19.6345 98.9891
6543.75 18.28 98.5494
6546.58 17.1553 97.1378
6549.42 16.5348 99.1383
6552.26 18.9942 96.068
6555.09 9.57182 97.3504
6557.93 10.2279 97.696
6560.77 16.3883 86.7669
6563.6 18.4017 98.3505
6566.44 18.0194 87.2603
6569.27 12.4084 93.1291
6572.11 17.9367 92.3689
6574.94 20.8896 92.9771
6577.78 19.7649 91.8691
6580.61 18.414 95.6932
6583.45 16.5439 95.4342
6586.28 18.8224 93.569
6589.12 18.0763 85.9084
6591.95 20.2625 98.6276
6594.79 16.0972 90.3893
6597.62 16.2991 86.9149
6600.46 17.4773 96.8515
6603.29 16.8731 88.6208
6606.12 18.4424 97.5075
6608.96 9.34996 94.3763
6611.79 17.004 95.0467
6614.62 19.1487 93.5945
6617.46 14.0205 94.8152
6620.29 19.0589 93.2505
6623.12 17.2319 101.011
6625.96 12.5933 95.5823
6628.79 18.9913 100.127
6631.62 17.0032 87.4156
6634.45 16.3905 92.1996
6637.29 17.3378 94.1535
6640.12 12.334 88.1039
6642.95 17.6052 94.3063
6645.78 16.9754 89.1981
6648.61 18.1891 90.7937
6651.44 13.8428 93.9435
6654.27 12.7298 93.3437
6657.11 12.546 89.3498
6659.94 18.9046 94.9656
6662.77 16.3402 91.0708
6665.6 14.7509 90.935
6668.43 17.6366 90.8942
6671.26 17.8542 89.8689
6674.09 17.5146 93.0191
6676.92 15.6894 94.4711
6679.75 14.4875 90.1373
6682.58 16.4915 91.664
6685.41 17.4716 93.4993
6688.24 15.9506 94.9261
6691.07 16.9747 94.1288
6693.9 16.8913 97.1291
6696.72 15.8227 89.325
6699.55 11.0782 95.6452
6702.38 17.2974 86.2916
6705.21 15.8585 92.4144
6708.04 17.4982 87.1248
6710.87 18.3206 92.3604
6713.69 12.8476 93.6432
6716.52 15.0549 95.311
6719.35 12.6654 85.5622
6722.18 14.3103 87.0215
6725 14.6438 89.4717
6727.83 15.3817 94.1875
6730.66 16.5072 91.2552
6733.48 16.3454 93.3963
6736.31 16.5135 96.8998
6739.14 16.438 94.8275
6741.96 16.8071 90.703
6744.79 15.2059 82.8985
6747.62 16.6919 90.0267
6750.44 16.2125 85.6258
6753.27 14.2466 85.1679
6756.09 15.5969 92.6512
6758.92 14.6769 89.3467
6761.74 16.9545 94.8389
6764.57 12.8705 87.0964
6767.39 12.3454 92.1961
6770.22 15.2298 93.908
6773.04 14.0183 90.406
6775.87 10.3461 90.5998
6778.69 11.1394 92.3564
6781.52 12.3203 95.3688
6784.34 13.3037 86.9441
6787.16 12.9004 92.9634
6789.99 13.0844 95.1427
6792.81 12.2874 94.0066
6795.63 12.1673 103.038
6798.46 12.2791 104.091
6801.28 10.4668 109.273
6804.1 9.29536 107.756
6806.93 3.77754 107.48
6809.75 13.1527 135.827
6812.57 -6.81366 201.112
6815.39 -18.1158 270.683
6818.22 -32.6383 306.317
6821.04 -34.7336 274.35
6823.86 -19.6938 197.426
6826.68 -6.3321 161.152
6829.5 2.285 123.907
6832.32 9.04771 133.853
6835.14 5.73468 137.841
6837.96 -12.2869 150.51
6840.79 -4.43075 154.493
6843.61 0.9501 136.435
6846.43 5.00798 118.804
6849.25 1.81367 108.632
6852.07 7.61606 99.9897
6854.89 10.1259 93.6028
6857.71 12.1653 89.7108
6860.53 9.11501 84.8525
6863.34 -1.84762 83.5858
6866.16 5.52943 76.1386
6868.98 7.76814 68.3078
6871.8 2.84633 68.9107
6874.62 7.3615 74.0982
6877.44 9.56553 81.7497
6880.26 11.9833 77.3914
6883.08 7.83256 76.1672
6885.89 3.99661 79.0218
6888.71 8.92366 85.1394
6891.53 7.17961 82.7239
6894.35 6.05165 80.2154
6897.16 1.92702 82.212
6899.98 -2.93824 72.874
6902.8 -1.08984 77.2755
6905.62 0.989255 83.583
6908.43 2.55675 85.2115
6911.25 9.55184 81.3917
6914.07 8.45469 84.6137
6916.88 10.8896 93.6298
6919.7 -3.79385 81.3543
6922.51 9.34983 84.4589
6925.33 -1.72868 86.9799
6928.14 6.77136 86.2698
6930.96 5.75894 87.6087
6933.78 6.72051 88.4971
6936.59 5.99489 91.4406
6939.4 4.78669 89.008
6942.22 5.36731 87.1492
6945.03 5.59965 84.207
6947.85 4.64021 84.9325
6950.66 8.0216 82.9697
6953.48 -1.51865 87.2088
6956.29 -1.71362 83.871
6959.1 -0.397817 86.0204
6961.92 4.74369 89.9321
6964.73 5.45569 79.7605
6967.54 3.54486 90.311
6970.36 5.5879 94.2502
6973.17 2.83901 115.407
6975.98 -1.1616 130.314
6978.8 -3.68008 129.314
6981.61 -2.11872 120.506
6984.42 1.89278 110.343
6987.23 -7.66783 112.946
6990.04 -9.14051 116.502
6992.85 -3.22755 121.47
6995.67 -3.24915 116.147
6998.48 1.66264 96.9836
7001.29 0.0126835 94.143
7004.1 1.37338 87.4211
7006.91 1.92925 82.2406
7009.72 6.48252 88.6402
7012.53 2.40728 81.771
7015.34 4.05602 86.2168
7018.15 4.30679 80.8995
7020.96 5.13984 88.5651
7023.77 4.28365 88.1944
7026.58 3.2519 80.8574
7029.39 1.55285 80.6015
7032.2 3.02262 86.3495
7035.01 1.74564 83.1806
7037.82 5.28376 80.3781
7040.63 -3.99336 82.0088
7043.43 2.53419 77.1806
7046.24 3.21042 78.8974
7049.05 -1.94719 82.451
7051.86 -1.82186 95.7444
7054.67 -1.21326 78.8535
7057.47 3.72756 76.0613
7060.28 2.45381 79.7913
7063.09 -2.27284 80.1457
7065.9 -1.60107 80.7416
7068.7 3.48192 77.4748
7071.51 3.61926 81.0229
7074.32 1.81368 82.8717
7077.12 3.09083 75.4013
7079.93 -0.0788818 84.2188
7082.73 2.99261 80.5633
7085.54 -2.99189 77.2304
7088.35 -3.73883 80.9227
7091.15 2.79202 93.2274
7093.96 2.20535 79.6761
7096.76 5.47619 85.9686
7099.57 2.79864 85.6273
7102.37 3.65556 90.2077
7105.18 3.16007 83.5771
7107.98 2.03513 84.4709
7110.78 -3.32827 78.3679
7113.59 -2.00997 82.6184
7116.39 3.12512 81.9973
7119.2 3.69549 82.0391
7122 3.21558 89.6779
7124.8 2.56431 80.0638
7127.61 1.72467 76.8409
7130.41 2.62846 75.331
7133.21 1.42641 81.2831
7136.02 -0.686461 80.6601
7138.82 -3.62519 83.4141
7141.62 -4.49137 87.7985
7144.42 2.06259 85.0013
7147.22 0.856801 77.3578
7150.03 -0.90851 76.8317
7152.83 -2.52635 81.7471
7155.63 1.74304 81.5987
7158.43 3.28356 84.4587
7161.23 4.19778 74.9341
7164.03 2.04042 85.9219
7166.83 1.20826 78.507
7169.63 -0.841127 76.7111
7172.43 -5.44688 76.7143
7175.23 -0.381016 75.8501
7178.03 3.69234 84.6489
7180.83 -0.38713 76.3308
7183.63 0.62661 75.0219
7186.43 -3.44287 83.6279
7189.23 1.34942 70.7744
7192.03 -0.45827 76.5779
7194.83 1.52089 73.826
7197.63 1.61644 75.8746
7200.43 -0.405966 77.4181
7203.22 -0.13152 76.4088
7206.02 1.91677 77.1412
7208.82 -2.38515 75.1779
7211.62 6.89459 76.2716
7214.41 6.80362 74.9209
7217.21 7.85936 80.567
7220.01 6.81024 69.9481
7222.81 7.19532 76.7679
7225.6 5.32921 77.1546
7228.4 7.01041 78.5126
7231.2 7.36069 80.6162
7233.99 9.54214 75.6096
7236.79 11.0722 79.8446
7239.58 7.04231 86.8812
7242.38 4.08793 85.6492
7245.18 -1.12718 73.0465
7247.97 3.02567 80.0029
7250.77 5.98787 72.8047
7253.56 8.40083 74.7114
7256.36 5.32033 78.5225
7259.15 5.69874 75.9475
7261.94 8.26814 74.7274
7264.74 5.77163 73.8558
7267.53 5.81959 69.4759
7270.33 8.46498 74.1873
7273.12 7.89604 73.9164
7275.91 7.40179 78.7918
7278.71 2.89404 81.8682
7281.5 5.15339 83.5979
7284.29 4.35101 68.2292
7287.08 5.14798 80.2803
7289.88 7.16628 80.2348
7292.67 6.87944 73.7627
7295.46 9.25941 76.9088
7298.25 5.91139 73.1008
7301.05 4.03349 74.0658
7303.84 4.75726 76.5375
7306.63 6.87895 74.4676
7309.42 8.46966 78.2306
7312.21 5.8148 71.7422
7315 5.98738 84.2189
7317.79 3.82323 78.1844
7320.58 7.68855 86.1549
7323.37 4.4077 80.9618
7326.16 5.88818 78.1884
7328.95 1.97831 79.0235
7331.74 4.38264 76.351
7334.53 5.21086 70.3123
7337.32 6.6815 88.8769
7340.11 6.18202 77.9038
7342.9 6.19659 88.1129
7345.69 7.09108 81.2938
7348.48 4.51157 85.9471
7351.26 6.07431 67.643
7354.05 5.93877 79.6953
7356.84 3.77376 73.0006
7359.63 1.68537 70.3806
7362.41 4.57475 82.0045
7365.2 1.80886 73.5556
7367.99 4.76511 87.0199
7370.78 5.53385 84.5488
7373.56 4.31342 67.2422
7376.35 2.11274 73.6326
7379.14 4.80952 75.9766
7381.92 6.58208 65.4494
7384.71 5.80355 71.5547
7387.49 5.49737 79.8334
7390.28 5.69853 71.7037
7393.06 4.47563 75.9924
7395.85 8.87544 79.3744
7398.63 2.98431 72.0347
7401.42 4.2003 71.1597
7404.2 3.21391 70.6212
7406.99 3.1292 86.2292
7409.77 6.09221 73.7852
7412.56 3.87616 75.9096
7415.34 6.26539 77.8384
7418.12 3.64394 79.5389
7420.91 5.82912 68.9738
7423.69 4.17126 76.669
7426.47 4.26184 74.7138
7429.26 6.18252 75.4856
7432.04 4.37453 62.404
7434.82 3.09509 70.9626
7437.6 4.99212 78.697
7440.39 4.98882 66.5271
7443.17 6.2064 77.7378
7445.95 2.39344 71.9099
7448.73 5.42449 69.7666
7451.51 5.41163 70.7364
7454.29 4.12445 77.5054
7457.07 1.9762 75.4592
7459.86 5.02765 75.7045
7462.64 4.77808 78.0699
7465.42 7.96337 74.0781
7468.2 3.17836 73.9691
7470.98 4.01804 72.2102
7473.76 3.53075 79.6535
7476.53 5.19014 72.4919
7479.31 4.60002 72.224
7482.09 6.13116 73.5916
7484.87 7.92207 72.2431
7487.65 2.80635 71.207
7490.43 2.75783 72.8554
7493.21 4.99088 81.0183
7495.99 1.98327 73.628
7498.76 2.22816 73.2311
7501.54 4.9493 76.9813
7504.32 6.07166 75.2706
7507.1 6.62703 70.8309
7509.87 2.34674 69.3273
7512.65 5.12319 78.0432
7515.43 5.33265 64.4149
7518.2 4.77341 72.6242
7520.98 1.85532 67.1675
7523.76 2.27008 80.612
7526.53 1.68095 70.2006
7529.31 3.73901 76.3203
7532.08 0.558372 80.0779
7534.86 2.49525 70.3403
7537.63 5.49962 74.6233
7540.41 5.33192 67.6073
7543.18 2.22139 69.7701
7545.96 3.88161 65.0869
7548.73 2.10025 69.5327
7551.5 4.31816 74.5752
7554.28 6.04872 67.6358
7557.05 2.20115 73.7427
7559.83 3.22345 70.1186
7562.6 2.77109 71.9106
7565.37 3.82001 75.6572
7568.14 0.57297 70.3589
7570.92 1.55384 66.7851
7573.69 2.21029 63.9167
7576.46 1.94546 74.5259
7579.23 1.17322 65.6662
7582.01 4.10998 72.4584
7584.78 3.30968 70.3728
7587.55 1.95017 70.9082
7590.32 3.10448 59.2308
7593.09 0.947165 47.0391
7595.86 0.185048 36.434
7598.63 3.50882 36.8183
7601.4 2.30616 23.6504
7604.17 4.14644 24.4006
7606.94 0.0437068 22.9222
7609.71 2.38101 40.3569
7612.48 4.00511 38.039
7615.25 1.89582 43.9516
7618.02 0.962089 43.0857
7620.79 0.91365 45.7017
7623.56 4.3094 37.6584
7626.33 0.380403 43.0751
7629.09 1.39046 37.2274
7631.86 1.67065 43.3034
7634.63 1.53516 33.6457
7637.4 0.319316 41.0098
7640.17 0.0496328 46.6942
7642.93 2.71738 48.3457
7645.7 0.863778 47.7557
7648.47 1.1878 45.3822
7651.23 2.63435 60.6517
7654 3.72625 56.447
7656.77 0.438495 49.1214
7659.53 1.12452 70.1225
7662.3 2.27988 57.1897
7665.06 2.08377 63.7713
7667.83 0.752878 64.7147
7670.59 -1.12251 67.7248
7673.36 -0.786124 62.4332
7676.12 -1.76057 63.906
7678.89 0.92939 64.2979
7681.65 1.66337 78.7281
7684.42 0.953698 70.2961
7687.18 0.473284 66.4187
7689.94 1.38574 71.3177
7692.71 0.272571 78.3975
7695.47 2.72685 70.1356
7698.23 -2.68038 60.8548
7701 -1.53588 68.3931
7703.76 -1.12742 65.0667
7706.52 -2.99357 66.24
7709.28 -0.927221 73.0023
7712.04 -2.70906 63.0846
7714.81 -1.7208 76.6842
7717.57 -1.43473 80.1124
7720.33 -4.13537 78.293
7723.09 2.44712 73.9795
7725.85 -1.34533 81.1993
7728.61 -0.463673 83.3089
7731.37 -1.15412 67.4495
7734.13 0.289188 74.5832
7736.89 -1.90874 73.6398
7739.65 -1.798 84.2901
7742.41 -1.43158 74.491
7745.17 -2.47408 67.0503
7747.93 0.915086 80.5926
7750.69 -3.68612 77.3179
7753.45 -1.34539 70.5821
7756.21 -2.3055 72.095
7758.97 -8.37289 74.1366
7761.72 0.0969522 78.3938
7764.48 -3.54507 70.29
7767.24 -3.99487 78.2054
7770 0.044059 77.0942
7772.75 -2.05081 76.2621
7775.51 -6.82164 75.3824
7778.27 -4.9778 63.5608
7781.02 -0.631598 84.1789
7783.78 -4.80606 68.1351
7786.54 0.146426 68.968
7789.29 -4.42331 63.1295
7792.05 -5.29435 62.6036
7794.8 0.0806354 82.8729
7797.56 -1.26959 79.5252
7800.31 -4.23402 73.949
7803.07 -4.63466 68.3062
7805.82 -3.89212 74.0814
7808.58 0.648305 70.9603
7811.33 -3.87219 75.9104
7814.09 -4.15469 80.0195
7816.84 -0.635268 58.6298
7819.59 1.65759 76.4247
7822.35 -0.936848 67.688
7825.1 -5.37726 81.9435
7827.85 -4.67291 68.3973
7830.61 -0.669367 67.5013
7833.36 -3.43918 79.2405
7836.11 1.05257 69.5773
7838.86 -1.04488 70.7863
7841.61 -0.383772 78.7269
7844.37 -3.46375 66.1565
7847.12 3.01671 67.125
7849.87 -7.07216 67.0418
7852.62 0.729169 72.979
7855.37 -0.716006 82.1554
7858.12 -1.80867 66.8724
7860.87 -0.308565 84.1651
7863.62 -3.16557 60.2662
7866.37 -4.32378 68.9646
7869.12 -1.79072 64.9327
7871.87 -4.55329 76.942
7874.62 2.05895 75.7971
7877.37 -2.96822 66.1253
7880.12 -3.30668 68.0621
7882.86 3.11244 70.7079
7885.61 -2.01193 68.4698
7888.36 0.845855 69.0444
7891.11 0.510746 80.853
7893.86 -4.82268 73.161
7896.6 -2.19333 65.3941
7899.35 -4.68558 76.1876
7902.1 -5.29457 68.7863
7904.84 -5.65828 70.703
7907.59 -5.71287 58.9113
7910.34 0.580894 61.0382
7913.08 -0.887468 66.1055
7915.83 -0.0218238 76.7574
7918.57 5.47048 65.9636
7921.32 -2.72253 69.5127
7924.06 -2.03937 77.7366
7926.81 -3.89463 74.808
7929.55 0.454489 68.1583
7932.3 -0.57594 76.4514
7935.04 -2.2743 62.5653
7937.79 -2.08314 65.0775
7940.53 -1.14601 60.5137
7943.27 -8.67628 57.4219
7946.02 -2.22758 54.7099
7948.76 -0.508045 59.9965
7951.5 1.48509 76.958
7954.25 -2.14822 71.102
7956.99 -1.28302 57.604
7959.73 -3.38679 59.5182
7962.47 1.82133 66.6632
7965.21 1.14917 77.6042
7967.95 -5.59469 74.7783
7970.7 -3.58247 50.8383
7973.44 -0.181815 69.5985
7976.18 0.543231 63.0955
7978.92 0.527067 66.7027
7981.66 0.605898 84.4545
7984.4 -4.58737 67.0685
7987.14 0.417952 70.9563
7989.88 0.319939 57.562
7992.62 -3.491 73.1924
7995.36 -0.357032 66.6746
7998.1 -7.30315 54.992
8000.83 -3.97059 76.6066
8003.57 -0.599955 71.8236
8006.31 -3.62575 53.0968
8009.05 -1.82625 68.4049
8011.79 -2.81872 65.9806
8014.52 -4.0145 50.4869
8017.26 -4.5811 66.9182
8020 -0.960753 67.5343
8022.74 -1.56287 71.0499
8025.47 3.63267 52.5273
8028.21 1.2787 76.2725
8030.95 -2.18223 65.6518
8033.68 -1.4837 71.7172
8036.42 -2.68953 62.8084
8039.15 -0.974076 70.7138
8041.89 -4.00246 57.8114
8044.62 -3.70521 66.8784
8047.36 -1.03684 57.3438
8050.09 2.10707 63.2185
8052.83 -3.01492 61.0139
8055.56 -3.36553 67.7253
8058.29 -6.16899 53.4074
8061.03 -2.77062 60.1972
8063.76 -0.0369779 72.5101
8066.49 -3.18318 63.1252
8069.23 -2.93761 64.1875
8071.96 -1.64742 61.5864
8074.69 -2.00092 65.748
8077.43 -3.95789 59.0518
8080.16 -0.891714 60.6447
8082.89 -4.64923 69.5571
8085.62 -0.252646 70.2843
8088.35 -6.18853 72.1719
8091.08 -3.59021 57.3514
8093.81 -1.0912 63.9216
8096.54 0.717683 68.7857
8099.27 -2.89997 55.2345
8102 -2.41009 72.5037
8104.73 -0.748588 60.8557
8107.46 -4.43571 62.8406
8110.19 0.61303 73.3629
8112.92 -3.48367 63.4093
8115.65 -1.84247 58.3317
8118.38 -3.94986 64.284
8121.11 -1.14139 53.8423
8123.84 -3.94704 61.72
8126.57 4.47587 63.7923
8129.29 5.20617 63.7927
8132.02 6.67957 65.6986
8134.75 1.23796 65.1643
8137.47 7.01499 56.2884
8140.2 2.84888 57.9252
8142.93 5.51863 65.6725
8145.65 4.35848 54.0226
8148.38 4.67768 62.7339
8151.11 5.01995 69.5282
8153.83 6.39616 57.3806
8156.56 3.97749 58.846
8159.28 5.835 59.6652
8162.01 2.88952 56.9461
8164.73 7.12743 58.1227
8167.46 -0.727484 62.4433
8170.18 4.50967 55.7982
8172.9 4.68231 62.7508
8175.63 2.77562 53.9546
8178.35 3.82528 60.7575
8181.08 7.59872 63.2455
8183.8 2.17223 61.5321
8186.52 4.51659 63.6261
8189.24 3.11044 53.1324
8191.97 5.48656 59.1155
8194.69 4.88507 58.574
8197.41 6.7067 65.2917
8200.13 4.53817 66.2826
8202.85 3.31493 57.6524
8205.57 5.86727 60.0403
8208.29 4.26178 61.2293
8211.01 5.48262 66.2264
8213.73 4.04756 65.1113
8216.45 3.64547 59.2967
8219.17 4.59062 52.6526
8221.89 1.12807 55.4524
8224.61 4.41171 60.4394
8227.33 1.62447 54.5391
8230.05 3.57129 51.6071
8232.77 3.10886 60.3563
8235.49 3.53533 54.8285
8238.21 2.24985 50.0962
8240.92 1.38359 62.536
8243.64 -1.62857 55.7409
8246.36 4.96424 51.5507
8249.08 4.58747 59.1473
8251.79 2.30953 58.8427
8254.51 3.02258 58.9653
8257.23 1.57842 50.1563
8259.94 0.49154 57.1707
8262.66 1.89683 55.438
8265.37 3.41243 57.1859
8268.09 6.22695 56.8421
8270.81 1.64677 56.2498
8273.52 1.12923 50.5443
8276.24 6.74285 59.0015
8278.95 -0.694019 43.2745
8281.66 10.4371 69.0488
8284.38 5.60918 64.4343
8287.09 -4.63265 46.1047
8289.8 -0.01016 55.5845
8292.52 0.759707 46.6954
8295.23 8.62466 53.3049
8297.94 2.16002 57.4339
8300.66 1.05898 75.4615
8303.37 -2.2056 37.5899
8306.08 0.253908 59.1187
8308.79 -1.31925 53.1899
8311.5 4.16172 55.2394
8314.22 2.89272 56.2068
8316.93 1.41809 57.8776
8319.64 5.21357 59.5798
8322.35 -0.607866 59.8414
8325.06 1.4757 54.0516
8327.77 -0.75661 54.583
8330.48 -1.53015 63.578
8333.19 0.623244 52.2174
8335.9 3.8952 61.164
8338.61 0.974509 57.0794
8341.31 10.5482 65.7295
8344.02 12.2782 58.1247
8346.73 1.87978 65.4355
8349.44 -8.40889 41.5428
8352.15 0.666916 70.346
8354.85 0.056289 60.0396
8357.56 0.926727 46.5555
8360.27 0.84184 58.0845
8362.97 1.17735 50.1318
8365.68 1.17356 59.3711
8368.39 -0.344417 54.419
8371.09 0.122762 54.7584
8373.8 0.401877 55.1102
8376.5 -0.153998 59.4601
8379.21 0.751303 47.8127
8381.92 -2.41233 56.149
8384.62 3.22712 55.4131
8387.32 0.590663 47.2106
8390.03 2.18017 52.874
8392.73 -2.42854 56.9304
8395.44 4.58787 59.5644
8398.14 6.14006 39.637
8400.84 6.25513 67.5509
8403.55 -3.42301 65.319
8406.25 0.717559 44.7712
8408.95 1.35498 47.3083
8411.65 3.72782 65.262
8414.36 0.451322 61.4445
8417.06 -3.4726 54.065
8419.76 -1.69595 48.2725
8422.46 -4.19151 60.5705
8425.16 3.857 46.7744
8427.86 1.11375 43.1473
8430.56 -5.66666 36.8723
8433.26 -3.31584 39.404
8435.96 -7.33804 37.6188
8438.66 -2.56405 56.6169
8441.36 -2.15249 56.76
8444.06 -2.46167 41.9286
8446.76 -0.697182 55.7674
8449.46 2.80766 53.9198
8452.16 0.301889 58.384
8454.85 -2.71942 35.7277
8457.55 -0.219536 57.1283
8460.25 -5.5378 41.0423
8462.95 -3.73823 41.5686
8465.64 -4.30526 51.1053
8468.34 -6.85828 38.3587
8471.04 -7.75135 54.088
8473.73 -5.45092 50.0534
8476.43 -0.52257 52.5052
8479.13 -5.5078 50.9054
8481.82 -3.59604 51.4681
8484.52 -3.98132 48.4173
8487.21 -4.7508 43.9488
8489.91 -1.21175 49.7465
8492.6 -3.11934 56.2103
8495.29 -3.51425 56.6456
8497.99 -6.73789 54.085
8500.68 -3.47827 36.3248
8503.38 -3.79052 48.7643
8506.07 -7.37351 40.2915
8508.76 -8.84939 57.2497
8511.45 -0.887565 49.3908
8514.15 -4.96733 41.4048
8516.84 -5.20297 45.6609
8519.53 -3.35537 54.4588
8522.22 -1.61985 54.5612
8524.91 -2.52872 56.1133
8527.61 -2.93978 50.6998
8530.3 -5.08518 42.2248
8532.99 -2.50463 48.4188
8535.68 -4.87739 54.7625
8538.37 -2.91867 47.767
8541.06 0.159068 61.3046
8543.75 -4.47396 40.251
8546.44 -0.644711 53.1734
8549.12 -3.23104 46.3243
8551.81 -5.07526 53.2603
8554.5 -3.45099 55.0041
8557.19 -4.12007 53.7234
8559.88 -4.39549 41.3016
8562.57 -5.00353 52.2906
8565.25 -4.98092 43.9571
8567.94 -7.08041 53.7604
8570.63 -3.80986 40.8328
8573.31 -6.87298 50.5162
8576 -5.07917 40.8088
8578.69 -7.20519 43.5178
8581.37 -4.37562 53.3437
8584.06 -5.13643 40.5548
8586.74 -3.05298 51.6667
8589.43 -2.8455 44.1633
8592.11 -4.55112 48.5293
8594.8 -7.07461 58.8832
8597.48 -3.97452 55.1643
8600.17 -2.95017 45.4041
8602.85 -5.91529 41.9118
8605.53 -4.21486 48.3548
8608.22 -7.90496 38.2025
8610.9 -4.28917 38.6595
8613.58 -7.32333 49.652
8616.26 -7.96054 53.2329
8618.95 -2.92166 44.7614
8621.63 -8.89091 55.6063
8624.31 -5.96691 34.6204
8626.99 0.53621 52.2681
8629.67 -3.78837 45.8295
8632.35 -2.44529 58.3551
8635.03 -13.3481 56.7964
8637.71 -1.02519 51.5576
8640.39 -10.0651 39.887
8643.07 -6.44625 40.6271
8645.75 -0.0457948 45.4211
8648.43 -1.85864 45.9444
8651.11 -3.32224 58.4055
8653.79 -2.01954 29.0705
8656.47 -8.34937 47.4594
8659.15 -2.56382 23.5688
8661.82 -2.28707 51.0136
8664.5 -3.32669 50.8672
8667.18 -9.04273 42.7112
8669.86 -1.39893 37.02
8672.53 -8.83065 22.7467
8675.21 -4.62987 51.7103
8677.89 -5.73698 22.9431
8680.56 -5.28485 55.253
8683.24 -3.49868 45.6152
8685.91 -3.53677 46.5559
8688.59 -5.56122 32.574
8691.26 -3.41422 39.5761
8693.94 -1.21872 45.4112
8696.61 -6.82308 43.8974
8699.29 -2.5743 43.5028
8701.96 -7.76089 48.9059
8704.63 -2.9438 37.1987
8707.31 -3.43561 37.0611
8709.98 -5.44411 49.2028
8712.65 -3.67366 42.6733
8715.32 -2.58826 49.1269
8718 -4.31818 44.7166
8720.67 -5.76416 42.5868
8723.34 -2.3447 41.7515
8726.01 -5.57072 48.2234
8728.68 -4.48616 40.4779
8731.35 -3.19983 39.5274
8734.02 -3.10346 36.5388
8736.69 -3.26469 44.426
8739.36 -7.19445 44.3439
8742.03 -2.63027 42.3732
8744.7 -2.85132 41.5537
8747.37 -0.117403 46.6275
8750.04 -3.06939 46.251
8752.71 -0.342836 52.3681
8755.38 0.072521 52.9362
8758.05 -5.70641 61.2678
8760.71 -2.7809 45.574
8763.38 0.88597 72.8822
8766.05 0.518307 13.2167
8768.72 -7.7048 42.7517
8771.38 -7.35595 41.8797
8774.05 1.99453 58.8463
8776.71 -8.67123 41.2453
8779.38 -0.254838 58.2538
8782.05 -3.05429 38.8708
8784.71 -2.61908 26.4251
8787.38 1.13573 54.0855
8790.04 -1.81479 41.2003
8792.71 -1.19296 30.1224
8795.37 -2.38268 33.6804
8798.03 1.4571 19.0727
8800.7 1.05157 48.2817
8803.36 -4.00534 31.3673
8806.02 -5.13199 39.09
8808.69 2.08046 44.1351
8811.35 -0.132384 36.6307
8814.01 -1.44065 50.0051
8816.67 1.90913 39.0336
8819.33 -3.45087 44.6364
8822 -2.34565 89.9957
8824.66 1.44336 70.8279
8827.32 9.52496 63.0488
8829.98 -1.53696 44.843
8832.64 -8.0037 45.5093
8835.3 -3.89632 24.9328
8837.96 -11.6386 49.7594
8840.62 0.999479 28.4521
8843.28 -9.34277 31.0048
8845.94 -1.83594 53.4698
8848.59 -1.41848 51.2726
8851.25 0.308478 32.4966
8853.91 0.792412 47.6362
8856.57 0.752541 37.3408
8859.23 0.467322 45.5346
8861.88 -1.92563 52.8929
8864.54 -0.239843 75.0272
8867.2 2.3783 56.6066
8869.85 -0.718845 30.5525
8872.51 1.99632 10.3416
8875.16 4.27829 28.4623
8877.82 1.33312 35.1656
8880.48 3.05946 66.1712
8883.13 2.57076 105.338
8885.78 4.40677 82.6702
8888.44 3.56972 55.4408
8891.09 7.42853 5.35064
8893.75 3.64734 21.7967
8896.4 -0.0171829 23.4234
8899.05 -1.53975 69.7264
8901.71 5.5243 80.1146
8904.36 0.0752756 52.1083
