#PI: Shappee 
#OBJECT: ASASSN-14lp 
#JD: 2457070.93255 
# 
#Angstrom    Flux(erg/s/cm**2/Angstrom) 
3549.1 1.8377238e-15 
3550.6 1.8779861e-15 
3552.0 1.7292005e-15 
3553.5 2.2059282e-15 
3555.0 2.0972942e-15 
3556.4 2.1806273e-15 
3557.9 1.6670499e-15 
3559.4 2.1345631e-15 
3560.8 1.9833934e-15 
3562.3 1.2837896e-15 
3563.7 2.1367118e-15 
3565.2 2.7825967e-15 
3566.7 1.9622834e-15 
3568.1 2.3667564e-15 
3569.6 1.6506158e-15 
3571.1 2.0621213e-15 
3572.5 2.5091943e-15 
3574.0 2.1457514e-15 
3575.5 2.4121961e-15 
3576.9 2.309136e-15 
3578.4 2.3511483e-15 
3579.8 2.4179762e-15 
3581.3 1.9788956e-15 
3582.8 2.1741192e-15 
3584.2 2.0671253e-15 
3585.7 2.3799752e-15 
3587.2 2.3282697e-15 
3588.6 1.5939918e-15 
3590.1 2.0220277e-15 
3591.6 2.3958117e-15 
3593.0 2.2291569e-15 
3594.5 2.5036763e-15 
3595.9 2.207475e-15 
3597.4 2.4514888e-15 
3598.9 2.7051147e-15 
3600.3 1.9117122e-15 
3601.8 2.5703844e-15 
3603.3 2.9713951e-15 
3604.7 3.174857e-15 
3606.2 2.6708059e-15 
3607.7 2.07758e-15 
3609.1 2.4017366e-15 
3610.6 2.0084502e-15 
3612.0 2.1893583e-15 
3613.5 2.7204196e-15 
3615.0 2.0241286e-15 
3616.4 1.8974525e-15 
3617.9 2.0185908e-15 
3619.4 1.8942459e-15 
3620.8 2.3167847e-15 
3622.3 2.3899341e-15 
3623.8 1.9236987e-15 
3625.2 1.8826865e-15 
3626.7 1.7857738e-15 
3628.1 2.0308449e-15 
3629.6 1.9173522e-15 
3631.1 2.3586088e-15 
3632.5 2.0603372e-15 
3634.0 2.0499832e-15 
3635.5 2.0014375e-15 
3636.9 2.2547251e-15 
3638.4 2.170148e-15 
3639.9 2.5031876e-15 
3641.3 2.7977418e-15 
3642.8 2.8437501e-15 
3644.2 2.5111488e-15 
3645.7 2.0857051e-15 
3647.2 2.5104207e-15 
3648.6 2.7531436e-15 
3650.1 2.6616632e-15 
3651.6 2.2592814e-15 
3653.0 2.3170614e-15 
3654.5 3.3576935e-15 
3656.0 2.6076695e-15 
3657.4 2.5421732e-15 
3658.9 2.6374626e-15 
3660.3 2.1780895e-15 
3661.8 2.655443e-15 
3663.3 2.8030098e-15 
3664.7 2.850897e-15 
3666.2 3.2837241e-15 
3667.7 2.9185526e-15 
3669.1 3.0933942e-15 
3670.6 2.9153877e-15 
3672.1 2.79541e-15 
3673.5 3.2834986e-15 
3675.0 2.7115969e-15 
3676.4 2.7595928e-15 
3677.9 2.9601717e-15 
3679.4 3.0528908e-15 
3680.8 3.2618884e-15 
3682.3 3.4960506e-15 
3683.8 3.0384773e-15 
3685.2 2.8764223e-15 
3686.7 3.2914248e-15 
3688.2 3.2811672e-15 
3689.6 3.4691786e-15 
3691.1 3.2572303e-15 
3692.5 3.6819196e-15 
3694.0 3.4555136e-15 
3695.5 3.4013841e-15 
3696.9 3.2414452e-15 
3698.4 2.9493623e-15 
3699.9 3.033875e-15 
3701.3 3.3007583e-15 
3702.8 3.2497552e-15 
3704.3 3.0006872e-15 
3705.7 3.4764241e-15 
3707.2 3.3650168e-15 
3708.6 3.642426e-15 
3710.1 3.365614e-15 
3711.6 3.4107383e-15 
3713.0 3.6368327e-15 
3714.5 3.0967999e-15 
3716.0 2.8831195e-15 
3717.4 3.1651877e-15 
3718.9 3.6201483e-15 
3720.4 3.0413332e-15 
3721.8 3.7056181e-15 
3723.3 3.2601347e-15 
3724.7 3.74483e-15 
3726.2 3.7654215e-15 
3727.7 3.21684e-15 
3729.1 3.3830015e-15 
3730.6 3.1001884e-15 
3732.1 2.7817284e-15 
3733.5 3.0036301e-15 
3735.0 3.0155952e-15 
3736.5 2.9708769e-15 
3737.9 3.3031299e-15 
3739.4 2.9436561e-15 
3740.8 3.0282191e-15 
3742.3 3.1592521e-15 
3743.8 3.4096911e-15 
3745.2 2.8522082e-15 
3746.7 2.7883199e-15 
3748.2 3.0965831e-15 
3749.6 2.5373338e-15 
3751.1 2.7605959e-15 
3752.6 2.7534324e-15 
3754.0 2.7115164e-15 
3755.5 2.6492986e-15 
3756.9 2.8030776e-15 
3758.4 2.654667e-15 
3759.9 2.4244245e-15 
3761.3 2.2809985e-15 
3762.8 2.2429991e-15 
3764.3 2.3806717e-15 
3765.7 2.370018e-15 
3767.2 2.1034674e-15 
3768.7 2.2447718e-15 
3770.1 2.2145124e-15 
3771.6 1.9100851e-15 
3773.0 1.6912154e-15 
3774.5 2.1045722e-15 
3776.0 2.1225829e-15 
3777.4 1.8528182e-15 
3778.9 2.0036407e-15 
3780.4 2.1429376e-15 
3781.8 1.6426639e-15 
3783.3 1.7917208e-15 
3784.7 2.1539147e-15 
3786.2 1.8294129e-15 
3787.7 1.9097751e-15 
3789.1 1.6576315e-15 
3790.6 1.6647207e-15 
3792.1 1.6758034e-15 
3793.5 1.7955654e-15 
3795.0 1.760658e-15 
3796.5 1.6608923e-15 
3797.9 1.51351e-15 
3799.4 1.7816587e-15 
3800.8 1.5508925e-15 
3802.3 1.376479e-15 
3803.8 1.6575636e-15 
3805.2 1.5584336e-15 
3806.7 1.8955916e-15 
3808.2 1.749773e-15 
3809.6 1.8028699e-15 
3811.1 1.9121109e-15 
3812.6 1.6643471e-15 
3814.0 1.8486732e-15 
3815.5 1.6546866e-15 
3816.9 1.6779264e-15 
3818.4 1.9008845e-15 
3819.9 1.6032168e-15 
3821.3 1.6880682e-15 
3822.8 1.9977389e-15 
3824.3 1.7762063e-15 
3825.7 1.8396544e-15 
3827.2 1.9141734e-15 
3828.7 1.897333e-15 
3830.1 1.9160761e-15 
3831.6 2.1176314e-15 
3833.0 2.0147887e-15 
3834.5 2.1276083e-15 
3836.0 2.3342895e-15 
3837.4 1.9142745e-15 
3838.9 2.2315966e-15 
3840.4 2.6264094e-15 
3841.8 2.5272135e-15 
3843.3 2.6377612e-15 
3844.8 2.580661e-15 
3846.2 2.6218204e-15 
3847.7 2.7439149e-15 
3849.1 2.8002011e-15 
3850.6 2.9764217e-15 
3852.1 3.0920404e-15 
3853.5 3.3217513e-15 
3855.0 3.1603061e-15 
3856.5 3.1819504e-15 
3857.9 3.1104787e-15 
3859.4 2.9067434e-15 
3860.9 3.3133882e-15 
3862.3 3.1697622e-15 
3863.8 3.3323569e-15 
3865.2 3.6627376e-15 
3866.7 3.4985648e-15 
3868.2 3.4971048e-15 
3869.6 3.7273864e-15 
3871.1 3.6488761e-15 
3872.6 3.9182926e-15 
3874.0 3.9182235e-15 
3875.5 3.7906205e-15 
3877.0 3.4315106e-15 
3878.4 3.7933499e-15 
3879.9 4.019737e-15 
3881.3 3.7920344e-15 
3882.8 3.9625804e-15 
3884.3 4.1406564e-15 
3885.7 4.2483078e-15 
3887.2 4.293585e-15 
3888.7 4.3631696e-15 
3890.1 4.36619e-15 
3891.6 4.4215039e-15 
3893.1 4.3967948e-15 
3894.5 4.5333834e-15 
3896.0 4.4477097e-15 
3897.4 4.5149744e-15 
3898.9 4.3103868e-15 
3900.4 4.4569318e-15 
3901.8 4.948225e-15 
3903.3 5.1422661e-15 
3904.8 4.7375786e-15 
3906.2 4.9540356e-15 
3907.7 5.1610661e-15 
3909.2 5.1968521e-15 
3910.6 4.8523063e-15 
3912.1 4.7449961e-15 
3913.5 4.8283616e-15 
3915.0 5.1108855e-15 
3916.5 4.9501168e-15 
3917.9 5.1064329e-15 
3919.4 5.1429524e-15 
3920.9 5.0536972e-15 
3922.3 5.407005e-15 
3923.8 5.0214684e-15 
3925.3 5.1091477e-15 
3926.7 5.0511968e-15 
3928.2 4.6662957e-15 
3929.6 4.7158178e-15 
3931.1 4.1267661e-15 
3932.6 4.128332e-15 
3934.0 4.6157784e-15 
3935.5 5.1651529e-15 
3937.0 5.2273684e-15 
3938.4 5.4930839e-15 
3939.9 5.2285825e-15 
3941.4 5.7388083e-15 
3942.8 5.4159939e-15 
3944.3 5.5951891e-15 
3945.7 5.2005267e-15 
3947.2 5.3812687e-15 
3948.7 5.6745437e-15 
3950.1 5.4060564e-15 
3951.6 5.3455351e-15 
3953.1 5.0897983e-15 
3954.5 5.6477021e-15 
3956.0 5.4702571e-15 
3957.5 5.4187494e-15 
3958.9 5.6226931e-15 
3960.4 5.2160766e-15 
3961.8 5.2624414e-15 
3963.3 5.1679141e-15 
3964.8 4.9551158e-15 
3966.2 4.3350677e-15 
3967.7 4.8199751e-15 
3969.2 5.0000543e-15 
3970.6 5.2667737e-15 
3972.1 5.2420992e-15 
3973.6 5.0053965e-15 
3975.0 5.1307195e-15 
3976.5 5.2992863e-15 
3977.9 5.2836958e-15 
3979.4 5.2200052e-15 
3980.9 5.0341963e-15 
3982.3 5.3886672e-15 
3983.8 5.4592373e-15 
3985.3 5.2485538e-15 
3986.7 5.4117855e-15 
3988.2 5.3144e-15 
3989.7 5.3904892e-15 
3991.1 5.3443427e-15 
3992.6 5.3372697e-15 
3994.0 5.2406142e-15 
3995.5 5.2480535e-15 
3997.0 5.2911801e-15 
3998.4 5.2892243e-15 
3999.9 4.9833e-15 
4001.4 5.289503e-15 
4002.8 5.0072744e-15 
4004.3 4.6682662e-15 
4005.8 4.901024e-15 
4007.2 4.9326681e-15 
4008.7 4.9999811e-15 
4010.1 4.9683379e-15 
4011.6 4.7634e-15 
4013.1 4.9084398e-15 
4014.5 4.7382075e-15 
4016.0 4.5548161e-15 
4017.5 4.3104005e-15 
4018.9 4.7284307e-15 
4020.4 4.3662546e-15 
4021.9 4.3849344e-15 
4023.3 4.4432724e-15 
4024.8 4.4929815e-15 
4026.2 4.3600151e-15 
4027.7 4.072106e-15 
4029.2 4.4067628e-15 
4030.6 4.0217749e-15 
4032.1 3.8652487e-15 
4033.6 4.1018758e-15 
4035.0 3.9540866e-15 
4036.5 4.0582904e-15 
4038.0 3.8356736e-15 
4039.4 3.9648016e-15 
4040.9 3.8946149e-15 
4042.3 4.1039922e-15 
4043.8 4.119811e-15 
4045.3 4.0582642e-15 
4046.7 3.8903225e-15 
4048.2 4.0527022e-15 
4049.7 4.2574543e-15 
4051.1 3.9525184e-15 
4052.6 3.7602004e-15 
4054.1 4.1389643e-15 
4055.5 4.1353252e-15 
4057.0 4.1270702e-15 
4058.4 3.7588282e-15 
4059.9 3.7183884e-15 
4061.4 4.0502149e-15 
4062.8 3.6765435e-15 
4064.3 3.6543364e-15 
4065.8 3.8389247e-15 
4067.2 4.0597427e-15 
4068.7 3.5721014e-15 
4070.2 3.7832771e-15 
4071.6 3.6580471e-15 
4073.1 3.5344316e-15 
4074.5 3.4560551e-15 
4076.0 3.4794925e-15 
4077.5 3.3880621e-15 
4078.9 3.6838336e-15 
4080.4 3.6689095e-15 
4081.9 3.6956336e-15 
4083.3 3.6937298e-15 
4084.8 3.5987672e-15 
4086.3 3.8417559e-15 
4087.7 3.7441883e-15 
4089.2 3.4670352e-15 
4090.6 3.7167679e-15 
4092.1 3.5906843e-15 
4093.6 3.6255878e-15 
4095.0 3.5266903e-15 
4096.5 3.5654628e-15 
4098.0 3.4812889e-15 
4099.4 3.5018221e-15 
4100.9 3.8904302e-15 
4102.4 3.6585404e-15 
4103.8 3.6170085e-15 
4105.3 3.6638259e-15 
4106.7 3.6801099e-15 
4108.2 3.7294943e-15 
4109.7 3.7386149e-15 
4111.1 3.6703867e-15 
4112.6 3.8045692e-15 
4114.1 3.8875515e-15 
4115.5 3.8348183e-15 
4117.0 3.4920344e-15 
4118.4 3.6740112e-15 
4119.9 3.7737844e-15 
4121.4 3.7213912e-15 
4122.8 3.6889862e-15 
4124.3 3.8302692e-15 
4125.8 3.8923803e-15 
4127.2 3.8350125e-15 
4128.7 3.7855134e-15 
4130.2 3.8442643e-15 
4131.6 3.8718274e-15 
4133.1 4.0059319e-15 
4134.5 3.9644112e-15 
4136.0 3.9082324e-15 
4137.5 3.9909171e-15 
4138.9 3.8705835e-15 
4140.4 3.820728e-15 
4141.9 3.9229678e-15 
4143.3 3.7602391e-15 
4144.8 3.9442459e-15 
4146.3 3.8937579e-15 
4147.7 3.9248214e-15 
4149.2 3.9496141e-15 
4150.6 3.8273473e-15 
4152.1 3.9223132e-15 
4153.6 3.9917042e-15 
4155.0 4.0323913e-15 
4156.5 4.0549631e-15 
4158.0 4.070684e-15 
4159.4 4.0522499e-15 
4160.9 4.2802302e-15 
4162.4 4.151115e-15 
4163.8 4.0020199e-15 
4165.3 4.2271248e-15 
4166.7 4.2155032e-15 
4168.2 4.0630988e-15 
4169.7 4.3461698e-15 
4171.1 4.3278625e-15 
4172.6 4.103594e-15 
4174.1 4.2303506e-15 
4175.5 4.1398929e-15 
4177.0 4.3570249e-15 
4178.5 4.3240034e-15 
4179.9 4.4399867e-15 
4181.4 4.2798994e-15 
4182.8 4.3097749e-15 
4184.3 4.1817542e-15 
4185.8 4.3432881e-15 
4187.2 4.4234655e-15 
4188.7 4.405838e-15 
4190.2 4.3762744e-15 
4191.6 4.3789423e-15 
4193.1 4.3088359e-15 
4194.6 4.3453138e-15 
4196.0 4.2837257e-15 
4197.5 4.3330211e-15 
4198.9 4.2415653e-15 
4200.4 4.3088817e-15 
4201.9 4.1432324e-15 
4203.3 4.3566398e-15 
4204.8 4.222834e-15 
4206.3 4.4140498e-15 
4207.7 4.4490933e-15 
4209.2 4.4489456e-15 
4210.7 4.6449393e-15 
4212.1 4.5155164e-15 
4213.6 4.6665905e-15 
4215.0 4.6541298e-15 
4216.5 4.4383857e-15 
4218.0 4.4164121e-15 
4219.4 4.3505275e-15 
4220.9 4.5478035e-15 
4222.4 4.2504179e-15 
4223.8 4.3702352e-15 
4225.3 4.132863e-15 
4226.8 4.2770396e-15 
4228.2 4.390564e-15 
4229.7 4.2017406e-15 
4231.1 4.6124117e-15 
4232.6 4.3554776e-15 
4234.1 4.3138094e-15 
4235.5 4.2724433e-15 
4237.0 4.3663365e-15 
4238.5 4.5197299e-15 
4239.9 4.5851727e-15 
4241.4 4.5526405e-15 
4242.9 4.5067757e-15 
4244.3 4.6377093e-15 
4245.8 4.358999e-15 
4247.2 4.5659149e-15 
4248.7 4.4624262e-15 
4250.2 4.6349682e-15 
4251.6 4.608935e-15 
4253.1 4.5651959e-15 
4254.6 4.2703099e-15 
4256.0 4.3350944e-15 
4257.5 4.6540177e-15 
4259.0 4.3637164e-15 
4260.4 4.4654026e-15 
4261.9 4.6013353e-15 
4263.3 4.5959845e-15 
4264.8 4.5945292e-15 
4266.3 4.7646435e-15 
4267.7 4.6159198e-15 
4269.2 4.4258938e-15 
4270.7 4.7455091e-15 
4272.1 4.6360702e-15 
4273.6 4.6101237e-15 
4275.1 4.6681681e-15 
4276.5 4.8086751e-15 
4278.0 4.7380946e-15 
4279.4 4.8251927e-15 
4280.9 4.7616628e-15 
4282.4 4.7277203e-15 
4283.8 4.8098171e-15 
4285.3 4.743257e-15 
4286.8 4.9009748e-15 
4288.2 4.8177152e-15 
4289.7 4.8355027e-15 
4291.2 4.7788913e-15 
4292.6 4.715533e-15 
4294.1 4.8186495e-15 
4295.5 4.8640045e-15 
4297.0 4.8746327e-15 
4298.5 4.8111597e-15 
4299.9 4.7039855e-15 
4301.4 4.5360898e-15 
4302.9 4.7753623e-15 
4304.3 4.9879041e-15 
4305.8 4.9237672e-15 
4307.3 4.8834451e-15 
4308.7 4.8862218e-15 
4310.2 4.8289456e-15 
4311.6 4.8319628e-15 
4313.1 4.9116275e-15 
4314.6 4.9639635e-15 
4316.0 5.2063925e-15 
4317.5 5.1525477e-15 
4319.0 5.0963114e-15 
4320.4 4.8875368e-15 
4321.9 5.0990056e-15 
4323.4 5.0136709e-15 
4324.8 4.9998795e-15 
4326.3 5.0188772e-15 
4327.7 5.010405e-15 
4329.2 5.0409944e-15 
4330.7 5.0075793e-15 
4332.1 4.7291086e-15 
4333.6 4.9521021e-15 
4335.1 4.9169419e-15 
4336.5 5.0441367e-15 
4338.0 4.9644553e-15 
4339.5 4.9173711e-15 
4340.9 4.6659729e-15 
4342.4 4.5488055e-15 
4343.8 4.3984919e-15 
4345.3 4.6375729e-15 
4346.8 4.4975262e-15 
4348.2 4.401014e-15 
4349.7 4.4560993e-15 
4351.2 4.2534279e-15 
4352.6 4.2031557e-15 
4354.1 4.2038143e-15 
4355.6 4.4080419e-15 
4357.0 4.086004e-15 
4358.5 4.1130055e-15 
4359.9 3.9206112e-15 
4361.4 3.98981e-15 
4362.9 4.1022776e-15 
4364.3 4.1116384e-15 
4365.8 3.9324531e-15 
4367.3 3.8848716e-15 
4368.7 3.8972484e-15 
4370.2 3.7721239e-15 
4371.7 3.6617977e-15 
4373.1 3.7884382e-15 
4374.6 3.572217e-15 
4376.0 3.7282358e-15 
4377.5 3.7073476e-15 
4379.0 3.5488148e-15 
4380.4 3.4216826e-15 
4381.9 3.4557073e-15 
4383.4 3.4076629e-15 
4384.8 3.3284229e-15 
4386.3 3.3999718e-15 
4387.8 3.1917197e-15 
4389.2 3.3753577e-15 
4390.7 3.4127078e-15 
4392.1 3.2789107e-15 
4393.6 3.2746916e-15 
4395.1 3.182692e-15 
4396.5 3.2123953e-15 
4398.0 3.2107697e-15 
4399.5 3.1195488e-15 
4400.9 2.9949257e-15 
4402.4 3.0875966e-15 
4403.9 3.0105792e-15 
4405.3 3.0869462e-15 
4406.8 3.0772482e-15 
4408.2 3.0428034e-15 
4409.7 3.1045403e-15 
4411.2 3.1138182e-15 
4412.6 3.075653e-15 
4414.1 2.9393382e-15 
4415.6 2.8895015e-15 
4417.0 3.042824e-15 
4418.5 3.1373489e-15 
4420.0 2.883505e-15 
4421.4 3.1129437e-15 
4422.9 2.9610416e-15 
4424.3 3.0900249e-15 
4425.8 2.9160264e-15 
4427.3 3.1502131e-15 
4428.7 3.1377705e-15 
4430.2 3.0143909e-15 
4431.7 3.0870846e-15 
4433.1 3.109177e-15 
4434.6 3.3544277e-15 
4436.1 3.0075274e-15 
4437.5 3.0147009e-15 
4439.0 3.0428007e-15 
4440.4 3.36896e-15 
4441.9 3.4798685e-15 
4443.4 3.3447721e-15 
4444.8 3.292366e-15 
4446.3 3.34077e-15 
4447.8 3.3610056e-15 
4449.2 3.4827294e-15 
4450.7 2.998839e-15 
4452.2 3.3473477e-15 
4453.6 3.2971033e-15 
4455.1 3.4284317e-15 
4456.5 3.3752357e-15 
4458.0 3.4677968e-15 
4459.5 3.3271845e-15 
4460.9 3.5522641e-15 
4462.4 3.4175328e-15 
4463.9 3.4019643e-15 
4465.3 3.4790252e-15 
4466.8 3.6242384e-15 
4468.2 3.4720421e-15 
4469.7 3.5791561e-15 
4471.2 3.7353115e-15 
4472.6 3.986146e-15 
4474.1 3.8169281e-15 
4475.6 3.9586498e-15 
4477.0 3.7844776e-15 
4478.5 4.0792051e-15 
4480.0 4.093428e-15 
4481.4 4.0050006e-15 
4482.9 4.3852323e-15 
4484.3 4.2563676e-15 
4485.8 4.2618727e-15 
4487.3 4.2824589e-15 
4488.7 4.1728173e-15 
4490.2 4.4111353e-15 
4491.7 4.3331787e-15 
4493.1 4.4140322e-15 
4494.6 4.5334071e-15 
4496.1 4.3873026e-15 
4497.5 4.526859e-15 
4499.0 4.7585178e-15 
4500.4 4.7319747e-15 
4501.9 4.7289345e-15 
4503.4 4.7435843e-15 
4504.8 4.7219229e-15 
4506.3 5.0443655e-15 
4507.8 5.0755684e-15 
4509.2 5.2049387e-15 
4510.7 5.3362672e-15 
4512.2 5.2900695e-15 
4513.6 5.1914395e-15 
4515.1 5.0831702e-15 
4516.5 5.1496009e-15 
4518.0 5.199788e-15 
4519.5 5.290778e-15 
4520.9 5.3752566e-15 
4522.4 5.4166872e-15 
4523.9 5.4646874e-15 
4525.3 5.5382071e-15 
4526.8 5.6503952e-15 
4528.3 5.6559086e-15 
4529.7 5.750439e-15 
4531.2 5.7618431e-15 
4532.6 5.7896319e-15 
4534.1 5.7836925e-15 
4535.6 6.0450014e-15 
4537.0 6.1837254e-15 
4538.5 5.9058804e-15 
4540.0 6.4967273e-15 
4541.4 6.5366526e-15 
4542.9 6.3540389e-15 
4544.4 6.5916275e-15 
4545.8 6.4705127e-15 
4547.3 6.7676689e-15 
4548.7 6.7126056e-15 
4550.2 6.6101478e-15 
4551.7 6.6206316e-15 
4553.1 6.7709616e-15 
4554.6 6.9963844e-15 
4556.1 7.1449272e-15 
4557.5 7.1621393e-15 
4559.0 7.0823063e-15 
4560.5 7.1827167e-15 
4561.9 7.1688052e-15 
4563.4 7.2343435e-15 
4564.8 7.3925782e-15 
4566.3 7.3975594e-15 
4567.8 7.6756964e-15 
4569.2 7.7547557e-15 
4570.7 7.95201e-15 
4572.2 7.853295e-15 
4573.6 7.7217154e-15 
4575.1 7.8718576e-15 
4576.6 8.0241132e-15 
4578.0 8.031175e-15 
4579.5 8.2514843e-15 
4580.9 8.2093961e-15 
4582.4 8.3097424e-15 
4583.9 8.4458163e-15 
4585.3 8.426025e-15 
4586.8 8.5247715e-15 
4588.3 8.5250105e-15 
4589.7 8.6569782e-15 
4591.2 8.9795932e-15 
4592.7 8.8215863e-15 
4594.1 8.8356024e-15 
4595.6 8.9154038e-15 
4597.0 8.9130732e-15 
4598.5 9.0837057e-15 
4600.0 9.2675371e-15 
4601.4 8.9502225e-15 
4602.9 9.2152418e-15 
4604.4 9.4344686e-15 
4605.8 9.2360801e-15 
4607.3 9.2007496e-15 
4608.8 9.5741278e-15 
4610.2 9.4780632e-15 
4611.7 9.4239654e-15 
4613.1 9.8289078e-15 
4614.6 9.4164765e-15 
4616.1 9.5016344e-15 
4617.5 9.2769343e-15 
4619.0 9.5984556e-15 
4620.5 9.7105121e-15 
4621.9 9.7697039e-15 
4623.4 9.6398971e-15 
4624.9 9.6869546e-15 
4626.3 9.7294153e-15 
4627.8 9.5726361e-15 
4629.2 9.7399215e-15 
4630.7 9.8381566e-15 
4632.2 9.8595474e-15 
4633.6 9.7002251e-15 
4635.1 9.8037559e-15 
4636.6 9.7050027e-15 
4638.0 9.3489368e-15 
4639.5 9.6718368e-15 
4641.0 9.9761387e-15 
4642.4 9.5677243e-15 
4643.9 9.2923913e-15 
4645.3 9.0958293e-15 
4646.8 9.0948209e-15 
4648.3 9.189534e-15 
4649.7 8.9848392e-15 
4651.2 8.9716655e-15 
4652.7 8.9562607e-15 
4654.1 8.9926237e-15 
4655.6 8.8219454e-15 
4657.1 8.631423e-15 
4658.5 8.8419495e-15 
4660.0 8.7682359e-15 
4661.4 8.396428e-15 
4662.9 8.5960994e-15 
4664.4 8.5365751e-15 
4665.8 8.4327084e-15 
4667.3 8.3854876e-15 
4668.8 8.1216656e-15 
4670.2 8.2159821e-15 
4671.7 8.214035e-15 
4673.2 8.1238812e-15 
4674.6 7.9622788e-15 
4676.1 7.7834904e-15 
4677.5 7.7506361e-15 
4679.0 7.9540087e-15 
4680.5 7.6800681e-15 
4681.9 7.5888426e-15 
4683.4 7.6254186e-15 
4684.9 7.6344562e-15 
4686.3 7.676254e-15 
4687.8 7.34022e-15 
4689.3 7.4169045e-15 
4690.7 7.4837043e-15 
4692.2 7.3251543e-15 
4693.6 7.1579508e-15 
4695.1 7.1208128e-15 
4696.6 7.0754928e-15 
4698.0 7.1189029e-15 
4699.5 6.8040581e-15 
4701.0 6.7499746e-15 
4702.4 6.7410241e-15 
4703.9 6.9441326e-15 
4705.4 6.7657773e-15 
4706.8 6.7723148e-15 
4708.3 6.6981755e-15 
4709.7 6.5755402e-15 
4711.2 6.7068564e-15 
4712.7 6.5687593e-15 
4714.1 6.5964855e-15 
4715.6 6.691342e-15 
4717.1 6.6884724e-15 
4718.5 6.5576227e-15 
4720.0 6.5494435e-15 
4721.5 6.4351101e-15 
4722.9 6.0718848e-15 
4724.4 6.1035339e-15 
4725.8 6.0392835e-15 
4727.3 6.0568149e-15 
4728.8 5.7978013e-15 
4730.2 5.7204214e-15 
4731.7 5.7160578e-15 
4733.2 5.4520265e-15 
4734.6 5.4615558e-15 
4736.1 5.4494132e-15 
4737.6 5.3483824e-15 
4739.0 5.1675865e-15 
4740.5 5.1464315e-15 
4741.9 5.0705276e-15 
4743.4 5.2440833e-15 
4744.9 5.0634388e-15 
4746.3 4.9374601e-15 
4747.8 4.8816676e-15 
4749.3 4.868513e-15 
4750.7 4.9541989e-15 
4752.2 4.7334897e-15 
4753.7 4.6660982e-15 
4755.1 4.5802939e-15 
4756.6 4.5670516e-15 
4758.0 4.4522211e-15 
4759.5 4.5924565e-15 
4761.0 4.5437051e-15 
4762.4 4.5781844e-15 
4763.9 4.5477894e-15 
4765.4 4.4187294e-15 
4766.8 4.507429e-15 
4768.3 4.6021594e-15 
4769.8 4.4122542e-15 
4771.2 4.4599319e-15 
4772.7 4.5377537e-15 
4774.1 4.5780191e-15 
4775.6 4.4690035e-15 
4777.1 4.6187864e-15 
4778.5 4.5793516e-15 
4780.0 4.7486738e-15 
4781.5 4.4558882e-15 
4782.9 4.6697465e-15 
4784.4 4.6104489e-15 
4785.9 4.6830312e-15 
4787.3 4.7388802e-15 
4788.8 4.7195495e-15 
4790.2 4.7152905e-15 
4791.7 4.7923466e-15 
4793.2 4.9068437e-15 
4794.6 4.9549966e-15 
4796.1 5.069324e-15 
4797.6 5.0163577e-15 
4799.0 5.0064585e-15 
4800.5 4.9315334e-15 
4802.0 4.8401366e-15 
4803.4 5.0135029e-15 
4804.9 4.9863697e-15 
4806.3 5.1244444e-15 
4807.8 5.0413488e-15 
4809.3 5.1634185e-15 
4810.7 5.0579185e-15 
4812.2 5.2014563e-15 
4813.7 5.2607204e-15 
4815.1 5.1595408e-15 
