@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.472
@SPECTRUM spectrum_04D4ju_650.dat
@SN-NAME 04D4ju
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -2.180
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.483            0.00000        0.70559
       4152.932            0.00000        0.94258
       4155.381            0.00000        0.70633
       4157.831            0.00000        0.77618
       4160.281            0.00000        0.72952
       4162.732            0.00000        0.72808
       4165.183            0.00000        0.75942
       4167.634            0.00000        0.73007
       4170.086            0.00000        0.68753
       4172.539            0.00000        0.76681
       4174.991            0.00000        0.81194
       4177.444            0.00000        0.71283
       4179.898            0.00000        0.69635
       4182.352            0.00000        0.71269
       4184.806           -0.36650        0.65068
       4187.261            0.38170        0.52194
       4189.716           -0.25540        0.41036
       4192.172            0.01890        0.31885
       4194.628           -0.12450        0.27350
       4197.084            0.09440        0.22452
       4199.542           -0.31350        0.20638
       4201.999            0.07060        0.16803
       4204.457           -0.09900        0.14595
       4206.915           -0.09610        0.13339
       4209.374           -0.02990        0.10985
       4211.833            0.09090        0.09899
       4214.292           -0.02700        0.08370
       4216.752           -0.02050        0.07656
       4219.212            0.02200        0.06762
       4221.673            0.04150        0.06239
       4224.134            0.04980        0.05461
       4226.596            0.04810        0.05188
       4229.058           -0.00670        0.04619
       4231.520           -0.00860        0.04193
       4233.982           -0.01330        0.03991
       4236.446           -0.03640        0.03697
       4238.909            0.03320        0.03382
       4241.374            0.04760        0.03194
       4243.838            0.02100        0.02991
       4246.303            0.02120        0.02873
       4248.768            0.00370        0.02686
       4251.233            0.05100        0.02584
       4253.700            0.01920        0.02408
       4256.166            0.04320        0.02306
       4258.633            0.04760        0.02267
       4261.100            0.00530        0.02130
       4263.568            0.00530        0.02019
       4266.036            0.00850        0.01936
       4268.504            0.00820        0.01903
       4270.974            0.02310        0.01791
       4273.443            0.01640        0.01749
       4275.913           -0.00320        0.01664
       4278.383           -0.00310        0.01640
       4280.853            0.03130        0.01598
       4283.324           -0.00980        0.01532
       4285.795            0.02200        0.01473
       4288.267            0.03020        0.01438
       4290.739            0.01470        0.01395
       4293.212            0.01550        0.01363
       4295.685            0.02280        0.01320
       4298.158            0.01200        0.01268
       4300.632            0.02510        0.01264
       4303.106            0.02540        0.01226
       4305.581            0.03750        0.01205
       4308.056           -0.01940        0.01179
       4310.531            0.02300        0.01151
       4313.007            0.02590        0.01140
       4315.483           -0.00260        0.01141
       4317.959            0.00890        0.01135
       4320.437            0.00720        0.01120
       4322.914            0.00500        0.01089
       4325.392            0.01920        0.01047
       4327.870            0.01120        0.01041
       4330.348            0.00090        0.01012
       4332.827            0.00250        0.00987
       4335.307           -0.01010        0.00994
       4337.787            0.01390        0.00974
       4340.267            0.00970        0.00978
       4342.747           -0.00540        0.00962
       4345.228            0.00960        0.00928
       4347.709            0.00480        0.00917
       4350.191            0.01900        0.00915
       4352.673            0.00460        0.00911
       4355.156            0.02820        0.00900
       4357.638           -0.00230        0.00888
       4360.122            0.01170        0.00885
       4362.605            0.02530        0.00875
       4365.089            0.01720        0.00872
       4367.574           -0.00020        0.00862
       4370.059            0.00960        0.00859
       4372.544            0.00990        0.00842
       4375.029            0.00850        0.00836
       4377.516            0.01890        0.00822
       4380.002            0.01760        0.00801
       4382.489            0.01140        0.00797
       4384.976            0.02340        0.00774
       4387.463            0.01570        0.00772
       4389.951            0.02350        0.00777
       4392.439            0.01230        0.00770
       4394.928            0.00470        0.00763
       4397.417            0.01060        0.00765
       4399.907            0.01640        0.00761
       4402.396            0.01630        0.00761
       4404.887            0.00870        0.00760
       4407.377            0.01650        0.00774
       4409.868           -0.00300        0.00780
       4412.360           -0.00120        0.00769
       4414.852            0.00940        0.00777
       4417.344            0.00450        0.00770
       4419.836            0.01600        0.00759
       4422.329            0.00360        0.00754
       4424.822            0.01000        0.00750
       4427.316            0.01740        0.00741
       4429.810            0.01550        0.00742
       4432.304           -0.00950        0.00718
       4434.799            0.00580        0.00723
       4437.294            0.01520        0.00705
       4439.790           -0.00210        0.00709
       4442.286            0.01740        0.00711
       4444.782            0.01370        0.00712
       4447.279            0.01090        0.00690
       4449.776            0.00820        0.00685
       4452.273            0.01370        0.00687
       4454.771            0.02090        0.00684
       4457.269            0.01040        0.00661
       4459.768            0.00270        0.00664
       4462.267            0.01030        0.00654
       4464.766            0.01400        0.00655
       4467.266            0.01230        0.00656
       4469.766            0.00890        0.00657
       4472.266            0.01130        0.00654
       4474.767           -0.00600        0.00648
       4477.268            0.00980        0.00649
       4479.770           -0.00100        0.00653
       4482.271           -0.00260        0.00646
       4484.773            0.02240        0.00649
       4487.276           -0.00290        0.00647
       4489.779            0.01440        0.00648
       4492.282            0.00470        0.00632
       4494.786            0.01750        0.00640
       4497.290            0.00250        0.00644
       4499.794            0.01250        0.00636
       4502.299            0.01200        0.00639
       4504.805            0.02470        0.00632
       4507.310            0.01190        0.00642
       4509.816            0.00110        0.00632
       4512.322            0.01400        0.00628
       4514.829            0.00440        0.00638
       4517.336            0.01340        0.00634
       4519.843            0.01510        0.00627
       4522.351            0.00770        0.00621
       4524.859            0.01080        0.00625
       4527.368            0.00390        0.00630
       4529.876            0.01500        0.00623
       4532.386           -0.00330        0.00624
       4534.896            0.01390        0.00627
       4537.405            0.01430        0.00633
       4539.916            0.01230        0.00632
       4542.426           -0.00280        0.00627
       4544.937            0.02610        0.00625
       4547.448            0.01130        0.00616
       4549.960            0.01610        0.00618
       4552.472            0.01360        0.00610
       4554.984            0.00850        0.00602
       4557.497            0.01230        0.00617
       4560.010            0.00120        0.00607
       4562.524            0.01220        0.00605
       4565.038            0.01430        0.00604
       4567.552            0.01720        0.00606
       4570.066            0.00910        0.00598
       4572.582            0.01370        0.00601
       4575.097            0.00970        0.00603
       4577.612            0.00850        0.00597
       4580.128            0.02430        0.00604
       4582.645            0.00850        0.00600
       4585.161            0.01540        0.00602
       4587.678            0.00970        0.00592
       4590.195            0.00690        0.00588
       4592.713            0.01640        0.00590
       4595.231            0.01390        0.00584
       4597.750            0.02040        0.00580
       4600.269            0.00910        0.00575
       4602.788            0.00080        0.00571
       4605.307            0.01160        0.00575
       4607.827            0.00260        0.00576
       4610.347            0.02120        0.00575
       4612.868            0.01230        0.00579
       4615.388            0.01130        0.00569
       4617.910            0.02020        0.00567
       4620.431            0.01990        0.00574
       4622.953            0.00570        0.00559
       4625.475            0.00690        0.00565
       4627.998            0.02080        0.00563
       4630.521            0.01920        0.00566
       4633.044            0.01700        0.00560
       4635.568            0.00600        0.00559
       4638.091            0.02410        0.00563
       4640.616            0.01600        0.00560
       4643.141            0.02030        0.00556
       4645.666            0.01650        0.00551
       4648.191            0.01620        0.00548
       4650.717            0.01300        0.00555
       4653.243            0.00650        0.00557
       4655.769            0.01030        0.00561
       4658.295            0.01110        0.00562
       4660.823            0.01580        0.00566
       4663.350            0.00830        0.00564
       4665.878            0.00100        0.00553
       4668.406            0.00840        0.00558
       4670.934            0.00360        0.00556
       4673.463            0.01160        0.00555
       4675.992            0.01300        0.00558
       4678.521            0.01200        0.00552
       4681.051            0.00110        0.00556
       4683.581            0.01200        0.00548
       4686.111            0.00690        0.00553
       4688.642            0.01390        0.00548
       4691.173            0.00490        0.00547
       4693.705            0.00790        0.00548
       4696.236            0.00220        0.00546
       4698.769            0.01060        0.00542
       4701.301            0.01260        0.00539
       4703.834           -0.00220        0.00533
       4706.367            0.00880        0.00531
       4708.900            0.00880        0.00533
       4711.434            0.00230        0.00534
       4713.968            0.01220        0.00534
       4716.502            0.00130        0.00537
       4719.037            0.01690        0.00540
       4721.572            0.00340        0.00537
       4724.107            0.01450        0.00538
       4726.644            0.00760        0.00531
       4729.179            0.01000        0.00535
       4731.716            0.01350        0.00521
       4734.252            0.00820        0.00524
       4736.790            0.00820        0.00530
       4739.327            0.01800        0.00521
       4741.865            0.01590        0.00526
       4744.402            0.01560        0.00526
       4746.941            0.00870        0.00528
       4749.479            0.02140        0.00521
       4752.019            0.01380        0.00544
       4754.558            0.01090        0.00536
       4757.098            0.00230        0.00526
       4759.638            0.01330        0.00511
       4762.178            0.01750        0.00516
       4764.718            0.01460        0.00519
       4767.259           -0.00060        0.00520
       4769.801            0.00980        0.00521
       4772.342            0.00070        0.00521
       4774.884            0.01540        0.00526
       4777.426            0.01690        0.00524
       4779.969            0.00670        0.00525
       4782.512            0.00860        0.00523
       4785.055            0.00720        0.00524
       4787.598            0.01030        0.00517
       4790.142            0.00340        0.00515
       4792.687            0.00890        0.00520
       4795.231            0.01550        0.00522
       4797.775            0.00330        0.00523
       4800.321            0.00740        0.00515
       4802.866            0.00910        0.00513
       4805.412            0.00960        0.00524
       4807.958            0.00940        0.00518
       4810.504            0.01250        0.00519
       4813.051            0.00840        0.00516
       4815.598            0.00900        0.00521
       4818.145            0.00290        0.00533
       4820.693            0.02440        0.00526
       4823.241            0.01070        0.00525
       4825.789            0.00390        0.00530
       4828.337            0.00070        0.00531
       4830.886            0.01380        0.00520
       4833.436            0.00240        0.00525
       4835.985           -0.00990        0.00524
       4838.535            0.00430        0.00518
       4841.085            0.00510        0.00524
       4843.636            0.01310        0.00517
       4846.186            0.00860        0.00518
       4848.737            0.01130        0.00514
       4851.289            0.01230        0.00506
       4853.840            0.01910        0.00503
