# SNID ztf25aabegog
# OBSERVER = Rich/Hinds/Wise
# RA 191.47949999999997
# OBS_DATE 2025-01-24 11:40:52.75
# MJD 60699.48672164
# DEC 17.493111111111112
# INSTRUMENT KAST
#wavelength flux flux_err
3466.86895699 0.20977658 0.06452844
3467.88037950 0.18804601 0.06339671
3468.89180201 0.11656067 0.05897508
3469.90322453 0.06670904 0.05613275
3470.91464704 0.09867444 0.05693920
3471.92606955 0.05799408 0.05708917
3472.93749207 0.05509611 0.05438473
3473.94891458 0.08258302 0.05341665
3474.96033709 0.16790552 0.05615509
3475.97175961 0.10305738 0.05575993
3476.98318212 0.11035898 0.05371090
3477.99460463 0.16377832 0.05741940
3479.00602715 -0.00404683 0.06100395
3480.01744966 -0.00658548 0.05887318
3481.02887217 0.09064367 0.06125137
3482.04029468 0.10694770 0.06027844
3483.05171720 0.10740119 0.06305797
3484.06313971 0.03628712 0.05993246
3485.07456222 0.15985264 0.06019639
3486.08598474 0.18778327 0.06330235
3487.09740725 0.15504353 0.06205313
3488.10882976 0.07957505 0.05593974
3489.12025228 0.11039133 0.05620856
3490.13167479 0.11150552 0.05138490
3491.14309730 0.15695393 0.05464863
3492.15451981 0.15853751 0.05492406
3493.16594233 0.11930127 0.04709886
3494.17736484 0.11168560 0.04896495
3495.18878735 0.05694432 0.05127269
3496.20020987 0.06684329 0.04514803
3497.21163238 0.10085135 0.04886259
3498.22305489 0.06812747 0.05084655
3499.23447741 0.09242476 0.04706780
3500.24589992 0.08237384 0.04527275
3501.25732243 0.05404108 0.04622405
3502.26874495 0.09156170 0.04648359
3503.28016746 0.18169601 0.05218602
3504.29158997 0.16064827 0.05206039
3505.30301248 0.17381860 0.04971248
3506.31443500 0.17474669 0.05214199
3507.32585751 0.08063108 0.05086400
3508.33728002 0.07023828 0.04636022
3509.34870254 0.15211236 0.05238452
3510.36012505 0.07135900 0.04895460
3511.37154756 -0.00211581 0.04560106
3512.38297008 0.08435608 0.05193725
3513.39439259 0.10472210 0.04923636
3514.40581510 0.06437279 0.04919465
3515.41723762 0.20768699 0.05461577
3516.42866013 0.06290964 0.04348968
3517.44008264 0.06359041 0.04274317
3518.45150515 0.09848192 0.04427421
3519.46292767 0.08046794 0.04845916
3520.47435018 0.11059711 0.04820901
3521.48577269 0.11081999 0.04769041
3522.49719521 0.07831319 0.04629847
3523.50861772 0.12602577 0.04507651
3524.52004023 0.10727924 0.04554819
3525.53146275 0.05947412 0.04198841
3526.54288526 0.18237983 0.04657951
3527.55430777 0.10477063 0.04767968
3528.56573029 0.04568073 0.04523865
3529.57715280 0.08992787 0.04658414
3530.58857531 0.01101877 0.04777597
3531.59999782 0.11848261 0.04639408
3532.61142034 0.08331103 0.05144700
3533.62284285 0.03265298 0.04903818
3534.63426536 0.01566651 0.04763844
3535.64568788 0.06481986 0.04822447
3536.65711039 0.12446883 0.04857135
3537.66853290 0.15361863 0.05202146
3538.67995542 0.04804279 0.04626356
3539.69137793 0.09790619 0.05472077
3540.70280044 0.12177595 0.05373782
3541.71422295 0.05935076 0.05188214
3542.72564547 0.11818352 0.05440861
3543.73706798 0.15627664 0.06182546
3544.74849049 0.13090429 0.05603651
3545.75991301 0.04631376 0.05430127
3546.77133552 0.09678349 0.05796507
3547.78275803 0.08006759 0.05757886
3548.79418055 0.07423555 0.05410345
3549.80560306 0.13750809 0.05852820
3550.81702557 0.18192014 0.05939867
3551.82844809 0.18066393 0.05597358
3552.83987060 0.05951095 0.05168714
3553.85129311 0.10866021 0.05735754
3554.86271562 0.11429189 0.05640064
3555.87413814 0.01162104 0.05274903
3556.88556065 0.17460997 0.05950346
3557.89698316 0.07465217 0.05212200
3558.90840568 0.07717354 0.05323635
3559.91982819 0.17159109 0.05447720
3560.93125070 0.12124735 0.05623347
3561.94267322 0.07672299 0.05287845
3562.95409573 0.09884704 0.05085306
3563.96551824 0.05704626 0.04767246
3564.97694076 0.11021342 0.04750584
3565.98836327 0.10939877 0.04714630
3566.99978578 0.11362239 0.04934828
3568.01120829 0.07437590 0.04653209
3569.02263081 0.13830422 0.05027014
3570.03405332 0.18497688 0.05287416
3571.04547583 0.12070590 0.05206639
3572.05689835 0.15301129 0.05352176
3573.06832086 0.03070787 0.04945107
3574.07974337 -0.00143958 0.04695534
3575.09116589 0.12073012 0.05068926
3576.10258840 0.11571026 0.05120268
3577.11401091 0.04919193 0.04808786
3578.12543343 0.09784695 0.04517801
3579.13685594 0.02223808 0.04505495
3580.14827845 0.07433020 0.04383584
3581.15970096 0.13073318 0.04371278
3582.17112348 0.05748273 0.04420004
3583.18254599 0.04694538 0.04287470
3584.19396850 0.08669423 0.04576480
3585.20539102 0.08434715 0.04008579
3586.21681353 0.09669535 0.04330859
3587.22823604 0.05923633 0.04115897
3588.23965856 0.10007271 0.04115969
3589.25108107 0.04389432 0.04226518
3590.26250358 0.09723764 0.04665781
3591.27392609 0.10556325 0.04968013
3592.28534861 0.12607296 0.04672488
3593.29677112 0.06849610 0.04431948
3594.30819363 0.09914839 0.04909761
3595.31961615 0.13325638 0.04911929
3596.33103866 0.13563374 0.04781969
3597.34246117 0.09447248 0.04396331
3598.35388369 0.09174757 0.04711082
3599.36530620 0.01976582 0.04166328
3600.37672871 0.07250878 0.04449756
3601.38815123 0.08064826 0.04356177
3602.39957374 0.11180284 0.04951660
3603.41099625 0.17943223 0.05096008
3604.42241876 0.10872605 0.04688518
3605.43384128 0.13952053 0.04896830
3606.44526379 0.11462174 0.03945301
3607.45668630 0.04823084 0.04416500
3608.46810882 0.15387270 0.05039911
3609.47953133 0.22030117 0.05224082
3610.49095384 0.12815408 0.04871147
3611.50237636 0.10664475 0.04668823
3612.51379887 0.06585066 0.04554599
3613.52522138 0.06875563 0.04687962
3614.53664390 0.24169143 0.05722739
3615.54806641 0.12363246 0.04875275
3616.55948892 0.12276558 0.04401392
3617.57091143 0.09834278 0.04989139
3618.58233395 0.05343057 0.04708173
3619.59375646 0.10982296 0.05148523
3620.60517897 0.10176159 0.04768502
3621.61660149 0.04680790 0.05335278
3622.62802400 0.05166158 0.05538979
3623.63944651 0.12787117 0.04793940
3624.65086903 0.05805940 0.04853991
3625.66229154 0.02080347 0.04667133
3626.67371405 0.08795970 0.04745965
3627.68513657 0.13333130 0.04409308
3628.69655908 0.12307163 0.05028269
3629.70798159 0.14395155 0.05122216
3630.71940410 0.09404930 0.04909695
3631.73082662 0.06469941 0.04683140
3632.74224913 0.11897989 0.04878834
3633.75367164 0.12928699 0.04939074
3634.76509416 0.09780786 0.04985749
3635.77651667 0.09895551 0.04476521
3636.78793918 0.06461673 0.04394306
3637.79936170 0.19328956 0.05288319
3638.81078421 0.17030083 0.05315661
3639.82220672 0.14335304 0.05187775
3640.83362924 0.14691442 0.05361044
3641.84505175 0.17139536 0.05408188
3642.85647426 0.13581276 0.05007779
3643.86789677 0.11183154 0.04767218
3644.87931929 0.12639673 0.05171375
3645.89074180 0.12331200 0.04881854
3646.90216431 0.14810079 0.05065085
3647.91358683 0.10588405 0.05062919
3648.92500934 0.10038550 0.05600719
3649.93643185 0.15848079 0.06079165
3650.94785437 0.07251901 0.05641575
3651.95927688 0.07339711 0.05539045
3652.97069939 0.14455524 0.05573992
3653.98212190 0.07302149 0.05272388
3654.99354442 0.08447236 0.05426183
3656.00496693 0.05210404 0.05081230
3657.01638944 0.06605182 0.04782938
3658.02781196 0.03928875 0.04560054
3659.03923447 0.12505789 0.04998802
3660.05065698 0.15966047 0.05074508
3661.06207950 0.04275883 0.04623217
3662.07350201 0.04949141 0.04694546
3663.08492452 0.07683688 0.05222375
3664.09634704 0.13666844 0.05330136
3665.10776955 0.10865767 0.04880529
3666.11919206 0.03346809 0.04544553
3667.13061457 0.11159234 0.04581816
3668.14203709 0.14790010 0.04592199
3669.15345960 0.09670436 0.04566932
3670.16488211 0.11888686 0.04541820
3671.17630463 0.13414776 0.04682987
3672.18772714 0.15714729 0.04898845
3673.19914965 0.13797787 0.04597387
3674.21057217 0.11365049 0.04672318
3675.22199468 0.20801239 0.04810514
3676.23341719 0.12881550 0.04510264
3677.24483971 0.11191695 0.04349374
3678.25626222 0.11163565 0.04164983
3679.26768473 0.11868405 0.04520084
3680.27910724 0.14581162 0.04506779
3681.29052976 0.07774720 0.04064908
3682.30195227 0.05631249 0.04077163
3683.31337478 0.09421933 0.04094667
3684.32479730 0.06738279 0.04168195
3685.33621981 0.17248012 0.04539353
3686.34764232 0.12727694 0.04375141
3687.35906484 0.16091953 0.04554138
3688.37048735 0.15216643 0.04385940
3689.38190986 0.17295799 0.04498824
3690.39333238 0.13436885 0.04387842
3691.40475489 0.11501618 0.04350217
3692.41617740 0.11613581 0.04386731
3693.42759991 0.04937432 0.03839941
3694.43902243 0.04097202 0.03858640
3695.45044494 0.13942018 0.04328879
3696.46186745 0.15948375 0.04673218
3697.47328997 0.10467444 0.04103971
3698.48471248 0.18524992 0.04777514
3699.49613499 0.16809717 0.04926944
3700.50755751 0.14187536 0.04722625
3701.51898002 0.17003860 0.04750704
3702.53040253 0.08384272 0.04367540
3703.54182504 0.06545373 0.04057579
3704.55324756 0.15449916 0.04525286
3705.56467007 0.12213724 0.04364731
3706.57609258 0.12745018 0.04372238
3707.58751510 0.10937529 0.04371012
3708.59893761 0.11437376 0.04349577
3709.61036012 0.14883696 0.04374234
3710.62178264 0.13031995 0.04014967
3711.63320515 0.13360400 0.04185007
3712.64462766 0.09406200 0.03954388
3713.65605018 0.08524349 0.04273235
3714.66747269 0.03560669 0.04139360
3715.67889520 0.10391442 0.04090647
3716.69031771 0.13777058 0.04387108
3717.70174023 0.13509573 0.04290012
3718.71316274 0.11367778 0.04147729
3719.72458525 0.06267853 0.03778115
3720.73600777 0.16413896 0.04122933
3721.74743028 0.16662553 0.03872365
3722.75885279 0.16307029 0.04059675
3723.77027531 0.14497507 0.04315235
3724.78169782 0.16092756 0.04412697
3725.79312033 0.11659601 0.04004614
3726.80454285 0.06019741 0.04038702
3727.81596536 0.14700177 0.04364904
3728.82738787 0.10863793 0.04297378
3729.83881038 0.12337083 0.04237613
3730.85023290 0.15722325 0.04296321
3731.86165541 0.10127249 0.04112079
3732.87307792 0.11772399 0.04106947
3733.88450044 0.09289491 0.03696995
3734.89592295 0.14327694 0.04127060
3735.90734546 0.16288994 0.04301059
3736.91876798 0.11399189 0.03969447
3737.93019049 0.19808100 0.04395228
3738.94161300 0.12543291 0.04308507
3739.95303552 0.14918296 0.04424742
3740.96445803 0.11137167 0.04184424
3741.97588054 0.17621389 0.04535263
3742.98730305 0.21076913 0.04553701
3743.99872557 0.14041702 0.04057772
3745.01014808 0.15916787 0.04139536
3746.02157059 0.14745170 0.03968894
3747.03299311 0.13086043 0.03974650
3748.04441562 0.08466169 0.03887174
3749.05583813 0.13477470 0.03965170
3750.06726065 0.17312507 0.03979209
3751.07868316 0.17385241 0.04212679
3752.09010567 0.19362743 0.04307006
3753.10152818 0.10779905 0.03918504
3754.11295070 0.09616043 0.03734890
3755.12437321 0.14652152 0.04184213
3756.13579572 0.11466847 0.03807427
3757.14721824 0.12892316 0.03807732
3758.15864075 0.18210775 0.04027547
3759.17006326 0.17045014 0.03951670
3760.18148578 0.18326612 0.03984092
3761.19290829 0.15755342 0.04047225
3762.20433080 0.17006968 0.03970023
3763.21575332 0.09950226 0.03620671
3764.22717583 0.10700198 0.03455580
3765.23859834 0.13965324 0.03807482
3766.25002085 0.11196593 0.03871353
3767.26144337 0.13289730 0.03936465
3768.27286588 0.15427606 0.03885649
3769.28428839 0.16214202 0.03837878
3770.29571091 0.09405638 0.03761305
3771.30713342 0.11426620 0.03787650
3772.31855593 0.14696001 0.03827119
3773.32997845 0.15644330 0.04071842
3774.34140096 0.18362708 0.04200540
3775.35282347 0.13907477 0.03930293
3776.36424599 0.18060793 0.04093516
3777.37566850 0.15095909 0.03832791
3778.38709101 0.16059579 0.03941377
3779.39851352 0.16127165 0.03971900
3780.40993604 0.19933020 0.04107134
3781.42135855 0.14434718 0.03788138
3782.43278106 0.15448755 0.03772556
3783.44420358 0.19299668 0.03930380
3784.45562609 0.14237268 0.03848972
3785.46704860 0.14664492 0.03814560
3786.47847112 0.09940539 0.03551926
3787.48989363 0.18099920 0.03882274
3788.50131614 0.22993638 0.03968215
3789.51273866 0.20178287 0.03945458
3790.52416117 0.19741784 0.03911635
3791.53558368 0.17213342 0.03733875
3792.54700619 0.16864966 0.03830064
3793.55842871 0.18233949 0.03783191
3794.56985122 0.18333378 0.03718751
3795.58127373 0.16117562 0.03560467
3796.59269625 0.14167227 0.03531611
3797.60411876 0.16965514 0.03570489
3798.61554127 0.15847845 0.03579881
3799.62696379 0.14850146 0.03631988
3800.63838630 0.15672670 0.03635567
3801.64980881 0.18542793 0.03680898
3802.66123133 0.17919214 0.03773072
3803.67265384 0.18969883 0.03863197
3804.68407635 0.13513602 0.03588105
3805.69549886 0.13370943 0.03541841
3806.70692138 0.19125763 0.03652753
3807.71834389 0.22128841 0.03752351
3808.72976640 0.20171046 0.03684792
3809.74118892 0.17898005 0.03659362
3810.75261143 0.16809332 0.03629894
3811.76403394 0.16496263 0.03650608
3812.77545646 0.13803972 0.03362340
3813.78687897 0.23423553 0.03837049
3814.79830148 0.20828374 0.03737930
3815.80972399 0.20445840 0.03683779
3816.82114651 0.19782636 0.03550262
3817.83256902 0.22269285 0.03774332
3818.84399153 0.23187397 0.03803729
3819.85541405 0.25282183 0.03773816
3820.86683656 0.25935921 0.03765638
3821.87825907 0.21360002 0.03618579
3822.88968159 0.21018419 0.03649980
3823.90110410 0.22119328 0.03550566
3824.91252661 0.20350747 0.03483171
3825.92394913 0.19423059 0.03542536
3826.93537164 0.14801122 0.03442176
3827.94679415 0.12073153 0.03398620
3828.95821666 0.13836475 0.03420146
3829.96963918 0.24193387 0.03814178
3830.98106169 0.21086223 0.03685632
3831.99248420 0.17403212 0.03527359
3833.00390672 0.17734964 0.03503643
3834.01532923 0.19024850 0.03532436
3835.02675174 0.22233900 0.03660499
3836.03817426 0.24075934 0.03687571
3837.04959677 0.22972679 0.03623614
3838.06101928 0.20304972 0.03562719
3839.07244180 0.16303605 0.03413097
3840.08386431 0.19002351 0.03446184
3841.09528682 0.19860423 0.03542134
3842.10670933 0.20268175 0.03513266
3843.11813185 0.26216766 0.03696912
3844.12955436 0.19375914 0.03462831
3845.14097687 0.18368284 0.03485705
3846.15239939 0.20661882 0.03491870
3847.16382190 0.21391021 0.03490514
3848.17524441 0.18026584 0.03409540
3849.18666693 0.17460555 0.03347287
3850.19808944 0.21464425 0.03428756
3851.20951195 0.17415687 0.03280807
3852.22093447 0.19875291 0.03460744
3853.23235698 0.22482125 0.03525203
3854.24377949 0.22101553 0.03520881
3855.25520200 0.22272424 0.03506697
3856.26662452 0.21211709 0.03310918
3857.27804703 0.20830497 0.03261449
3858.28946954 0.25811574 0.03468166
3859.30089206 0.20441845 0.03357821
3860.31231457 0.19934347 0.03349272
3861.32373708 0.21047150 0.03392903
3862.33515960 0.22481839 0.03502912
3863.34658211 0.20734130 0.03343004
3864.35800462 0.22032334 0.03327816
3865.36942713 0.22371982 0.03440554
3866.38084965 0.21165049 0.03362548
3867.39227216 0.21245214 0.03322992
3868.40369467 0.17886499 0.03194110
3869.41511719 0.20734251 0.03299387
3870.42653970 0.17021832 0.03103794
3871.43796221 0.21611637 0.03149930
3872.44938473 0.22389844 0.03265897
3873.46080724 0.25058642 0.03422496
3874.47222975 0.19738606 0.03323552
3875.48365227 0.22240989 0.03430076
3876.49507478 0.23850994 0.03440313
3877.50649729 0.18096490 0.03151722
3878.51791980 0.19424549 0.03190122
3879.52934232 0.21079700 0.03282359
3880.54076483 0.20805472 0.03248280
3881.55218734 0.22799364 0.03140588
3882.56360986 0.22657029 0.03065686
3883.57503237 0.22862734 0.03172717
3884.58645488 0.22301003 0.03188805
3885.59787740 0.23092781 0.03205021
3886.60929991 0.23978812 0.03251053
3887.62072242 0.19706655 0.03095596
3888.63214494 0.17586456 0.03061733
3889.64356745 0.18441978 0.03100768
3890.65498996 0.19497143 0.03131291
3891.66641247 0.21917832 0.03245934
3892.67783499 0.21967632 0.03158415
3893.68925750 0.20208211 0.03153734
3894.70068001 0.17351587 0.03029282
3895.71210253 0.18300518 0.02968077
3896.72352504 0.17064008 0.03046894
3897.73494755 0.18365169 0.03144431
3898.74637007 0.18378931 0.03080233
3899.75779258 0.19267517 0.03090402
3900.76921509 0.19707380 0.03125211
3901.78063761 0.18373214 0.03094288
3902.79206012 0.18019214 0.03105002
3903.80348263 0.19992733 0.03256533
3904.81490514 0.18312314 0.03183636
3905.82632766 0.16557527 0.03117810
3906.83775017 0.19594409 0.03270977
3907.84917268 0.22068773 0.03432226
3908.86059520 0.21368290 0.03471589
3909.87201771 0.19738683 0.03395816
3910.88344022 0.16853374 0.03348881
3911.89486274 0.18334413 0.03411556
3912.90628525 0.17879748 0.03346492
3913.91770776 0.23326331 0.03502868
3914.92913027 0.21476121 0.03342489
3915.94055279 0.19201200 0.03220051
3916.95197530 0.17081113 0.03097653
3917.96339781 0.22576411 0.03233884
3918.97482033 0.19633892 0.03178664
3919.98624284 0.18579166 0.03152453
3920.99766535 0.18713465 0.03032861
3922.00908787 0.18609165 0.03014592
3923.02051038 0.21249463 0.03127967
3924.03193289 0.19517632 0.03075093
3925.04335541 0.18317460 0.02969172
3926.05477792 0.18922687 0.02950932
3927.06620043 0.22500321 0.03084485
3928.07762294 0.21526800 0.02978641
3929.08904546 0.20636785 0.02927677
3930.10046797 0.20996459 0.02949645
3931.11189048 0.24728441 0.03029887
3932.12331300 0.23828977 0.02982888
3933.13473551 0.19063631 0.02865989
3934.14615802 0.19452308 0.02842940
3935.15758054 0.25173220 0.02956413
3936.16900305 0.19124134 0.02669499
3937.18042556 0.21113271 0.02809560
3938.19184808 0.23556213 0.02995687
3939.20327059 0.21616757 0.02982813
3940.21469310 0.20447782 0.03013214
3941.22611561 0.21046568 0.03085064
3942.23753813 0.23173559 0.03094961
3943.24896064 0.25896502 0.03195767
3944.26038315 0.21006815 0.03023958
3945.27180567 0.23042284 0.03072244
3946.28322818 0.23187196 0.03118139
3947.29465069 0.22386925 0.03102200
3948.30607321 0.23667167 0.03100838
3949.31749572 0.23185179 0.03107377
3950.32891823 0.27059779 0.03260198
3951.34034075 0.22906548 0.03045177
3952.35176326 0.21163049 0.03006045
3953.36318577 0.23386315 0.03085787
3954.37460828 0.21797945 0.03019694
3955.38603080 0.19032152 0.02908213
3956.39745331 0.21490709 0.02966553
3957.40887582 0.19739318 0.02916988
3958.42029834 0.21730421 0.02965775
3959.43172085 0.21588653 0.02988149
3960.44314336 0.25898468 0.03075164
3961.45456588 0.28364190 0.03123506
3962.46598839 0.27176544 0.03063841
3963.47741090 0.23980911 0.02922529
3964.48883341 0.21195507 0.02799344
3965.50025593 0.22132050 0.02795570
3966.51167844 0.19078927 0.02646509
3967.52310095 0.19159326 0.02633570
3968.53452347 0.23434040 0.02800350
3969.54594598 0.24700831 0.02812098
3970.55736849 0.24481046 0.02823672
3971.56879101 0.21595459 0.02724960
3972.58021352 0.24505520 0.02892312
3973.59163603 0.22471941 0.02864544
3974.60305855 0.22229093 0.02921409
3975.61448106 0.22209486 0.02962182
3976.62590357 0.19556153 0.02894753
3977.63732608 0.17710732 0.02829981
3978.64874860 0.19146226 0.02828002
3979.66017111 0.18117310 0.02882375
3980.67159362 0.19266145 0.02908548
3981.68301614 0.17500672 0.02837206
3982.69443865 0.19535843 0.02923537
3983.70586116 0.18275854 0.02873155
3984.71728368 0.16019423 0.02750357
3985.72870619 0.16239829 0.02751644
3986.74012870 0.16078010 0.02783852
3987.75155122 0.19154786 0.02877266
3988.76297373 0.19341429 0.02874495
3989.77439624 0.17812772 0.02767106
3990.78581875 0.14711036 0.02683086
3991.79724127 0.15136075 0.02721490
3992.80866378 0.16528288 0.02747735
3993.82008629 0.20568965 0.02874827
3994.83150881 0.18626611 0.02855979
3995.84293132 0.18547635 0.02851020
3996.85435383 0.16926339 0.02782181
3997.86577635 0.15569796 0.02739515
3998.87719886 0.12053949 0.02673872
3999.88862137 0.18616350 0.02809268
4000.90004389 0.14092171 0.02613064
4001.91146640 0.16454914 0.02661991
4002.92288891 0.13659185 0.02626551
4003.93431142 0.11005806 0.02519342
4004.94573394 0.11264307 0.02560529
4005.95715645 0.12012252 0.02576067
4006.96857896 0.14596486 0.02697084
4007.98000148 0.14438710 0.02713807
4008.99142399 0.16014713 0.02780713
4010.00284650 0.15787353 0.02791192
4011.01426902 0.13058351 0.02714062
4012.02569153 0.12761065 0.02690542
4013.03711404 0.15999500 0.02800611
4014.04853656 0.19239283 0.02852921
4015.05995907 0.17572267 0.02824138
4016.07138158 0.15086003 0.02757411
4017.08280409 0.15646498 0.02723558
4018.09422661 0.14931622 0.02761009
4019.10564912 0.16443016 0.02889913
4020.11707163 0.22108655 0.03119224
4021.12849415 0.22512513 0.03141695
4022.13991666 0.22551714 0.03130574
4023.15133917 0.25872794 0.03217742
4024.16276169 0.23556449 0.03127607
4025.17418420 0.20887870 0.03010524
4026.18560671 0.19137374 0.02902663
4027.19702922 0.14284021 0.02745250
4028.20845174 0.17633864 0.02805412
4029.21987425 0.14604025 0.02590950
4030.23129676 0.15283574 0.02612833
4031.24271928 0.15972759 0.02668360
4032.25414179 0.15792182 0.02581215
4033.26556430 0.12580389 0.02493354
4034.27698682 0.13713217 0.02578342
4035.28840933 0.14018226 0.02544509
4036.29983184 0.13602383 0.02586509
4037.31125436 0.12714495 0.02592359
4038.32267687 0.12347431 0.02577254
4039.33409938 0.13542767 0.02567770
4040.34552189 0.16886011 0.02662626
4041.35694441 0.14100464 0.02670568
4042.36836692 0.12061100 0.02607285
4043.37978943 0.13737637 0.02679566
4044.39121195 0.15597369 0.03063584
4045.40263446 0.10520652 0.03542584
4046.41405697 0.15367611 0.03899799
4047.42547949 0.12989952 0.03756114
4048.43690200 0.12542322 0.03310439
4049.44832451 0.12524995 0.02865493
4050.45974703 0.12621836 0.02605577
4051.47116954 0.11539057 0.02564871
4052.48259205 0.13711357 0.02589406
4053.49401456 0.17347653 0.02650685
4054.50543708 0.12742613 0.02549455
4055.51685959 0.12392873 0.02519413
4056.52828210 0.12860096 0.02451704
4057.53970462 0.12174086 0.02407214
4058.55112713 0.12742838 0.02468427
4059.56254964 0.13117418 0.02528606
4060.57397216 0.10950130 0.02442679
4061.58539467 0.10457956 0.02342725
4062.59681718 0.13812594 0.02396293
4063.60823970 0.14037202 0.02466606
4064.61966221 0.09159607 0.02330538
4065.63108472 0.12635866 0.02428927
4066.64250723 0.15649705 0.02499359
4067.65392975 0.11265244 0.02379880
4068.66535226 0.09767026 0.02345485
4069.67677477 0.10134259 0.02341605
4070.68819729 0.12424491 0.02360471
4071.69961980 0.08892732 0.02244065
4072.71104231 0.11607707 0.02303025
4073.72246483 0.15244080 0.02443516
4074.73388734 0.13178770 0.02474075
4075.74530985 0.10523721 0.02436318
4076.75673236 0.10180338 0.02489429
4077.76815488 0.11507932 0.02562912
4078.77957739 0.09979960 0.02559201
4079.79099990 0.12501240 0.02490893
4080.80242242 0.14404656 0.02486705
4081.81384493 0.13970594 0.02523795
4082.82526744 0.12485198 0.02428710
4083.83668996 0.11456687 0.02409420
4084.84811247 0.09773050 0.02369274
4085.85953498 0.11388653 0.02414706
4086.87095750 0.09895588 0.02353448
4087.88238001 0.11681449 0.02359528
4088.89380252 0.13059121 0.02393592
4089.90522503 0.14965524 0.02434908
4090.91664755 0.14709280 0.02422974
4091.92807006 0.13490024 0.02336792
4092.93949257 0.10070065 0.02247466
4093.95091509 0.14230423 0.02360734
4094.96233760 0.10535913 0.02252778
4095.97376011 0.11952813 0.02296922
4096.98518263 0.11495610 0.02265683
4097.99660514 0.09458134 0.02216115
4099.00802765 0.09547772 0.02210546
4100.01945017 0.10373191 0.02193968
4101.03087268 0.10848957 0.02203173
4102.04229519 0.13611266 0.02221055
4103.05371770 0.09819740 0.02184605
4104.06514022 0.09519780 0.02167433
4105.07656273 0.11803138 0.02240243
4106.08798524 0.13087445 0.02283802
4107.09940776 0.13088210 0.02321962
4108.11083027 0.10697842 0.02244463
4109.12225278 0.10415210 0.02171914
4110.13367530 0.12301955 0.02229447
4111.14509781 0.13153930 0.02293797
4112.15652032 0.11420414 0.02253688
4113.16794284 0.12622902 0.02308153
4114.17936535 0.15046728 0.02386034
4115.19078786 0.13157494 0.02343547
4116.20221037 0.13584822 0.02344862
4117.21363289 0.17677087 0.02386975
4118.22505540 0.16550153 0.02342394
4119.23647791 0.09593037 0.02210664
4120.24790043 0.11054620 0.02292615
4121.25932294 0.13891646 0.02371385
4122.27074545 0.13189141 0.02357025
4123.28216797 0.16026130 0.02401462
4124.29359048 0.16712184 0.02400039
4125.30501299 0.16450249 0.02388992
4126.31643550 0.16260876 0.02398059
4127.32785802 0.18471341 0.02440574
4128.33928053 0.13587126 0.02355951
4129.35070304 0.14117265 0.02330556
4130.36212556 0.16903615 0.02404889
4131.37354807 0.11520441 0.02280154
4132.38497058 0.13988853 0.02290514
4133.39639310 0.14843984 0.02395910
4134.40781561 0.13701777 0.02334256
4135.41923812 0.11975244 0.02277649
4136.43066064 0.13915053 0.02337629
4137.44208315 0.14902246 0.02382112
4138.45350566 0.16473642 0.02409160
