@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.411
@SPECTRUM spectrum_06D4cq_1306.dat
@SN-NAME 06D4cq
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -1.420
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4257.760            0.02537        0.01076
       4272.760            0.00990        0.00930
       4287.760            0.01444        0.00784
       4302.760            0.00993        0.00681
       4317.760            0.00838        0.00641
       4332.760            0.01748        0.00560
       4347.760            0.01262        0.00577
       4362.760            0.02195        0.00502
       4377.760            0.02742        0.00471
       4392.760            0.02332        0.00447
       4407.760            0.01956        0.00442
       4422.760            0.02416        0.00434
       4437.760            0.01940        0.00417
       4452.760            0.02840        0.00402
       4467.760            0.02783        0.00393
       4482.760            0.02629        0.00388
       4497.760            0.02174        0.00384
       4512.760            0.01643        0.00379
       4527.760            0.01388        0.00374
       4542.760            0.00986        0.00380
       4557.760            0.01723        0.00366
       4572.760            0.00629        0.00359
       4587.760            0.01403        0.00391
       4602.760            0.01617        0.00353
       4617.760            0.01298        0.00346
       4632.760            0.01501        0.00341
       4647.760            0.01276        0.00337
       4662.760            0.01794        0.00341
       4677.760            0.02320        0.00339
       4692.760            0.00731        0.00327
       4707.760            0.01895        0.00325
       4722.760            0.02104        0.00355
       4737.760            0.01725        0.00321
       4752.760            0.02129        0.00321
       4767.760            0.01299        0.00314
       4782.760            0.01735        0.00316
       4797.760            0.01920        0.00316
       4812.760            0.01516        0.00348
       4827.760            0.01999        0.00322
       4842.760            0.02593        0.00315
       4857.760            0.02178        0.00300
       4872.760            0.02069        0.00299
       4887.760            0.01966        0.00303
       4902.760            0.02570        0.00332
       4917.760            0.03384        0.00299
       4932.760            0.02630        0.00297
       4947.760            0.03098        0.00298
       4962.760            0.03621        0.00293
       4977.760            0.03283        0.00320
       4992.760            0.02868        0.00286
       5007.760            0.02991        0.00285
       5022.760            0.03526        0.00285
       5037.760            0.03297        0.00283
       5052.760            0.03712        0.00305
       5067.760            0.02599        0.00277
       5082.760            0.03184        0.00275
       5097.760            0.03014        0.00277
       5112.760            0.03706        0.00299
       5127.760            0.02520        0.00273
       5142.760            0.02780        0.00276
       5157.760            0.02637        0.00272
       5172.760            0.02065        0.00292
       5187.760            0.01768        0.00267
       5202.760            0.01692        0.00275
       5217.760            0.01181        0.00272
       5232.760            0.01355        0.00299
       5247.760            0.01297        0.00274
       5262.760           -0.00301        0.00270
       5277.760            0.01617        0.00268
       5292.760            0.01695        0.00294
       5307.760            0.01412        0.00269
       5322.760            0.01421        0.00271
       5337.760            0.01855        0.00295
       5352.760            0.01789        0.00269
       5367.760            0.01807        0.00266
       5382.760            0.02597        0.00266
       5397.760            0.02182        0.00286
       5412.760            0.03153        0.00261
       5427.760            0.03236        0.00263
       5442.760            0.04294        0.00288
       5457.760            0.03865        0.00266
       5472.760            0.04658        0.00264
       5487.760            0.04039        0.00262
       5502.760            0.04553        0.00292
       5517.760            0.04749        0.00265
       5532.760            0.05214        0.00265
       5547.760            0.04360        0.00296
       5562.760            0.05199        0.00289
       5577.760            0.05253        0.00669
       5592.760            0.03786        0.00313
       5607.760            0.04096        0.00268
       5622.760            0.03599        0.00269
       5637.760            0.04053        0.00288
       5652.760            0.03824        0.00262
       5667.760            0.04058        0.00263
       5682.760            0.04770        0.00290
       5697.760            0.05352        0.00265
       5712.760            0.05383        0.00263
       5727.760            0.04209        0.00292
       5742.760            0.05185        0.00266
       5757.760            0.05157        0.00263
       5772.760            0.05054        0.00288
       5787.760            0.04157        0.00264
       5802.760            0.04776        0.00264
       5817.760            0.04542        0.00294
       5832.760            0.03917        0.00267
       5847.760            0.04302        0.00265
       5862.760            0.04063        0.00304
       5877.760            0.04741        0.00291
       5892.760            0.03875        0.00394
       5907.760            0.03736        0.00292
       5922.760            0.03454        0.00283
       5937.760            0.03258        0.00306
       5952.760            0.03126        0.00276
       5967.760            0.03612        0.00274
       5982.760            0.02871        0.00292
       5997.760            0.02821        0.00264
       6012.760            0.01909        0.00284
       6027.760            0.02525        0.00257
       6042.760            0.01807        0.00256
       6057.760            0.02396        0.00280
       6072.760            0.02245        0.00252
       6087.760            0.02728        0.00253
       6102.760            0.02125        0.00274
       6117.760            0.02125        0.00250
       6132.760            0.02721        0.00277
       6147.760            0.02379        0.00254
       6162.760            0.02552        0.00250
       6177.760            0.03068        0.00281
       6192.760            0.03116        0.00252
       6207.760            0.02930        0.00284
       6222.760            0.02766        0.00260
       6237.760            0.03249        0.00309
       6252.760            0.02848        0.00297
       6267.760            0.02956        0.00276
       6282.760            0.03175        0.00299
       6297.760            0.03236        0.00368
       6312.760            0.03716        0.00300
       6327.760            0.04125        0.00301
       6342.760            0.03213        0.00258
       6357.760            0.03364        0.00318
       6372.760            0.03758        0.00279
       6387.760            0.03324        0.00256
       6402.760            0.03328        0.00265
       6417.760            0.03379        0.00244
       6432.760            0.03383        0.00267
       6447.760            0.03081        0.00243
       6462.760            0.03066        0.00286
       6477.760            0.03375        0.00258
       6492.760            0.03427        0.00256
       6507.760            0.03350        0.00288
       6522.760            0.02861        0.00253
       6537.760            0.03224        0.00291
       6552.760            0.02701        0.00269
       6567.760            0.02720        0.00263
       6582.760            0.03053        0.00279
       6597.760            0.03004        0.00247
       6612.760            0.02593        0.00267
       6627.760            0.02756        0.00243
       6642.760            0.02183        0.00263
       6657.760            0.02575        0.00237
       6672.760            0.02416        0.00239
       6687.760            0.02369        0.00260
       6702.760            0.01775        0.00238
       6717.760            0.02737        0.00269
       6732.760            0.02523        0.00238
       6747.760            0.02392        0.00266
       6762.760            0.01899        0.00234
       6777.760            0.01978        0.00233
       6792.760            0.02232        0.00257
       6807.760            0.01928        0.00235
       6822.760            0.01251        0.00283
       6837.760            0.02097        0.00291
       6852.760            0.01442        0.00278
       6867.760            0.01681        0.00325
       6882.760            0.01417        0.00303
       6897.760            0.02091        0.00277
       6912.760            0.01870        0.00280
       6927.760            0.01781        0.00303
       6942.760            0.01880        0.00274
       6957.760            0.02456        0.00286
       6972.760            0.01881        0.00259
       6987.760            0.02046        0.00276
       7002.760            0.00275        0.00248
       7017.760            0.01990        0.00269
       7032.760            0.01763        0.00237
       7047.760            0.01968        0.00253
       7062.760           -0.01474        0.00269
       7077.760            0.00097        0.00247
       7092.760            0.02272        0.00264
       7107.760            0.02294        0.00238
       7122.760            0.02711        0.00264
       7137.760            0.02433        0.00248
       7152.760            0.02064        0.00272
       7167.760            0.02091        0.00251
       7182.760            0.02406        0.00279
       7197.760            0.02588        0.00245
       7212.760            0.02230        0.00243
       7227.760            0.02581        0.00288
       7242.760            0.02756        0.00406
       7257.760            0.01795        0.00325
       7272.760            0.01994        0.00343
       7287.760            0.03371        0.00383
       7302.760            0.02119        0.00303
       7317.760            0.01731        0.00399
       7332.760            0.02219        0.00343
       7347.760            0.01773        0.00387
       7362.760            0.01737        0.00330
       7377.760            0.01486        0.00306
       7392.760            0.02460        0.00331
       7407.760            0.01754        0.00301
       7422.760            0.00861        0.00292
       7437.760            0.01454        0.00295
       7452.760            0.01438        0.00292
       7467.760            0.01910        0.00299
       7482.760            0.00985        0.00359
       7497.760            0.01691        0.00287
       7512.760            0.02063        0.00302
       7527.760            0.01866        0.00356
       7542.760            0.01668        0.00313
       7557.760            0.01348        0.00285
       7572.760            0.02658        0.00344
       7587.760            0.02042        0.00371
       7602.760            0.00662        0.00495
       7617.760            0.01553        0.00505
       7632.760            0.01324        0.00448
       7647.760            0.01960        0.00394
       7662.760            0.02032        0.00334
       7677.760            0.01568        0.00323
       7692.760            0.01530        0.00307
       7707.760            0.00922        0.00409
       7722.760            0.02305        0.00447
       7737.760            0.01821        0.00357
       7752.760            0.00911        0.00475
       7767.760            0.02818        0.00361
       7782.760            0.02178        0.00410
       7797.760            0.01909        0.00430
       7812.760            0.02793        0.00441
       7827.760            0.01947        0.00414
       7842.760            0.02495        0.00422
       7857.760            0.02521        0.00503
       7872.760            0.01366        0.00490
       7887.760            0.02510        0.00431
       7902.760            0.01880        0.00421
       7917.760            0.02361        0.00544
       7932.760            0.02815        0.00456
       7947.760            0.01681        0.00371
       7962.760            0.01242        0.00502
       7977.760            0.01615        0.00436
       7992.760            0.01909        0.00495
       8007.760            0.02229        0.00423
       8022.760            0.02168        0.00450
       8037.760            0.01591        0.00412
       8052.760            0.02037        0.00379
       8067.760            0.01800        0.00424
       8082.760            0.01386        0.00347
       8097.760            0.01177        0.00405
       8112.760            0.02448        0.00364
       8127.760            0.01661        0.00384
