   Wavelength                Flux           Variance
3287.17488789   1.89488392872e-16  1.66742278665e-32
3289.54658695   2.97369499227e-17  1.59460874722e-32
  3291.918286  -3.39949223867e-17  1.53731967119e-32
3294.28998505   6.49720479976e-17  1.53185789327e-32
3296.66168411  -1.23568996486e-17  1.46793471665e-32
3299.03338316  -3.50011445086e-17  1.45560004032e-32
3301.40508221  -7.70667337765e-18  1.39294378016e-32
3303.77678127   3.93154191016e-18  1.35063346451e-32
3306.14848032  -7.51296189557e-17  1.27589575874e-32
3308.52017937  -4.26733669113e-17  1.21482516923e-32
3310.89187843   2.32278126359e-18  1.19927208153e-32
3313.26357748   6.20232925972e-17   1.1817481045e-32
3315.63527653   2.26428095958e-16  1.15658399512e-32
3318.00697559    5.6434318581e-17  1.12547504042e-32
3320.37867464    2.0507048225e-16  1.17809152421e-32
3322.75037369  -7.18170785408e-17  1.12147421344e-32
3325.12207275  -2.88655533412e-18  1.09156367078e-32
 3327.4937718  -1.22619471842e-16  1.09538776021e-32
3329.86547085  -1.33142613807e-16  1.06066686245e-32
3332.23716991  -2.35029442542e-17  1.03287668858e-32
3334.60886896  -1.30739751787e-17  1.02669780762e-32
3336.98056801   1.88032987517e-16  1.03064697245e-32
3339.35226707  -1.67479594823e-16  9.21525848818e-33
3341.72396612  -1.12379333635e-16   9.3586167217e-33
3344.09566517   4.87374340613e-17   9.6983025701e-33
3346.46736423   6.30101919698e-17  9.30416939308e-33
3348.83906328   5.83540790998e-17  9.04923533302e-33
3351.21076233   4.20791484283e-17  8.75672869789e-33
3353.58246139  -1.62426801614e-16  8.69787011374e-33
3355.95416044  -2.02994288014e-16  8.91698813396e-33
3358.32585949  -6.33404380352e-18  9.14174722407e-33
3360.69755855  -1.75781574852e-17  8.84414641783e-33
 3363.0692576  -2.58500490264e-16  8.04327917201e-33
3365.44095665  -1.25617460637e-16  7.85422987134e-33
3367.81265571    3.4800146909e-17  8.05227327594e-33
3370.18435476   1.55714425224e-16  8.05545471598e-33
3372.55605381   9.37995664866e-17  7.79336320427e-33
3374.92775286   8.59460530374e-17  7.41961874729e-33
3377.29945192  -4.51628174804e-17   7.1276309527e-33
3379.67115097   7.95905020206e-17   7.2648571928e-33
3382.04285002   1.63499592725e-17  6.83465666322e-33
3384.41454908   2.86639964511e-17  7.02246070033e-33
3386.78624813   2.05653381547e-17  7.16869488334e-33
3389.15794718  -2.64318441693e-18  6.83084322341e-33
3391.52964624   9.82807786878e-17  6.97011613103e-33
3393.90134529   3.68207635044e-17  6.79219066224e-33
3396.27304434   1.24305163407e-17  6.57566108569e-33
 3398.6447434  -1.68049269696e-16  6.19131985496e-33
3401.01644245  -7.39555524645e-17  6.15788406992e-33
 3403.3881415   2.41032811432e-18  6.42630152225e-33
3405.75984056   7.49257551554e-17  6.27883892922e-33
3408.13153961   1.96894759282e-16  6.21657069104e-33
3410.50323866   9.71510808416e-17  6.04644052583e-33
3412.87493772   9.36779852993e-18  5.78098519073e-33
3415.24663677   1.53794253156e-16  5.86876464101e-33
3417.61833582   2.23856702463e-17  5.82489785772e-33
3419.99003488   -1.2670762789e-17  5.62710644225e-33
3422.36173393   -1.0194855056e-16  5.43934226163e-33
3424.73343298   5.57265431138e-17  5.60711779411e-33
3427.10513204   2.97051701599e-17  5.61933333537e-33
3429.47683109    5.8410691288e-17    5.490704796e-33
3431.84853014   1.57416212808e-16  5.51426927386e-33
 3434.2202292   8.21718844795e-17  5.22033218137e-33
3436.59192825  -4.98502874454e-17  5.15151699404e-33
 3438.9636273   1.54652451281e-17  5.14480300931e-33
3441.33532636  -3.94196917848e-17  5.00416268232e-33
3443.70702541  -2.40214548853e-17  4.92526636204e-33
3446.07872446    1.0765829772e-16  5.10584479106e-33
3448.45042352    1.2048341054e-16  5.05979412312e-33
3450.82212257   7.40142861302e-17  4.76490727223e-33
3453.19382162  -3.94110350901e-17  4.59542272828e-33
3455.56552068  -4.17349983037e-17  4.62458412976e-33
3457.93721973   -1.3158431615e-16  4.38678648587e-33
3460.30891878  -3.21800027404e-17  4.54488890176e-33
3462.68061784   1.21954794769e-16  4.80733708429e-33
3465.05231689   7.71472885184e-17  4.69450430413e-33
3467.42401594   1.00149095833e-16  4.61645502533e-33
  3469.795715   1.28397451576e-16  4.70005306692e-33
3472.16741405   1.15706668822e-16  4.69422594488e-33
 3474.5391131   8.12308928118e-17   4.5380009152e-33
3476.91081216   1.90127841851e-16  4.46047225692e-33
3479.28251121   3.83496892372e-17  4.34295552964e-33
3481.65421026   1.39784547275e-16  4.38181078682e-33
3484.02590932   7.56314164531e-17  4.18554199517e-33
3486.39760837   2.42527570573e-17  4.17531185088e-33
3488.76930742   9.87884497074e-17  4.17921479881e-33
3491.14100648    3.7144724725e-17  4.08192341111e-33
3493.51270553   1.42832973052e-16  4.28031457905e-33
3495.88440458   1.26343409477e-16  4.23246498099e-33
3498.25610364   1.44136155169e-16  4.15898407926e-33
3500.62780269   9.42304097849e-17  4.10783749733e-33
3502.99950174   8.38525096113e-17  4.11300890365e-33
 3505.3712008    5.9899021337e-17  4.17231312326e-33
3507.74289985  -6.09685867996e-17  3.95656660775e-33
 3510.1145989  -2.55221650634e-17   3.8634683922e-33
3512.48629796   3.10985237118e-17  3.87438486603e-33
3514.85799701   7.84593026776e-17  3.80116414833e-33
3517.22969606   7.89146025882e-17  3.74299112046e-33
3519.60139512   6.10962652277e-17  3.76239795373e-33
3521.97309417   6.23758272931e-17  3.72718276563e-33
3524.34479322  -6.57667805796e-18  3.57478199155e-33
3526.71649228   1.12393786653e-16  3.68254638377e-33
3529.08819133   1.45380124664e-16   3.7122324865e-33
3531.45989038   1.70139924695e-16  3.83400580011e-33
3533.83158944   9.95666053552e-17  3.75915106085e-33
3536.20328849   5.54236183763e-17  3.67601964282e-33
3538.57498754   4.24604916538e-17  3.64230103371e-33
 3540.9466866   7.20419085847e-17  3.73106129928e-33
3543.31838565   3.48393003287e-17  3.64621300061e-33
 3545.6900847   1.01381465921e-16  3.61701407563e-33
3548.06178376   1.60080037179e-16  3.66533443928e-33
3550.43348281   1.42506093852e-16  3.60390826551e-33
3552.80518186   1.16055568267e-16  3.59783463399e-33
3555.17688092    1.1319269622e-16  3.60153766695e-33
3557.54857997   1.15673225599e-16  3.56117719571e-33
3559.92027902   1.14698527467e-16  3.51763579597e-33
3562.29197808   1.19557850578e-16  3.41286692943e-33
3564.66367713   1.10830802202e-16   3.4424485684e-33
3567.03537618   1.07414235079e-16  3.43533397011e-33
3569.40707524   1.77180873005e-16  3.45567998773e-33
3571.77877429   1.64918524852e-16  3.44170237532e-33
3574.15047334   5.87602521398e-17  3.29211666687e-33
 3576.5221724    1.1141785813e-16  3.23455342657e-33
3578.89387145    1.4063519832e-16   3.2775231896e-33
 3581.2655705   1.06098393396e-16   3.2601530463e-33
3583.63726956   6.77580772225e-17  3.19669126971e-33
3586.00896861  -2.62499301755e-17  3.11400755276e-33
3588.38066766   2.44288997519e-17  3.05951170501e-33
3590.75236672    1.0724720653e-16  3.12425973057e-33
3593.12406577   1.12633327932e-16  3.06814216419e-33
3595.49576482   1.85190548297e-16  3.09403084937e-33
3597.86746388   1.05642017668e-16  2.92920676552e-33
3600.23916293   1.08283342005e-16  2.97125370197e-33
3602.61086198    6.5387101442e-17  2.93002771625e-33
3604.98256104   1.20290683489e-16  2.96539455098e-33
3607.35426009   8.68512336578e-17  2.92259380806e-33
3609.72595914   9.90052061237e-17  2.90394858361e-33
 3612.0976582   1.62129786669e-16  2.96519842883e-33
3614.46935725   1.68768066692e-16  2.92578424238e-33
 3616.8410563    1.6803467548e-16  2.86436658276e-33
3619.21275536    1.6255432688e-16  2.84758063039e-33
3621.58445441   9.41014821352e-17  2.81150232865e-33
3623.95615346   5.03299852921e-17  2.84108858931e-33
3626.32785252   1.12882688343e-16  2.81747327864e-33
3628.69955157   1.26390437083e-16  2.78018110763e-33
3631.07125062   7.62095895943e-17  2.66577551003e-33
3633.44294968   8.30269685465e-17  2.63872643801e-33
3635.81464873   1.50270767588e-16  2.73211645065e-33
3638.18634778   5.27608687179e-17   2.6635568169e-33
3640.55804684   9.59300860857e-17  2.65334918281e-33
3642.92974589    2.7548681548e-16   2.6718582297e-33
3645.30144494    1.6544505924e-16  2.70028455858e-33
  3647.673144   1.74726798545e-16  2.67015047467e-33
3650.04484305   1.52460468766e-16  2.66360037957e-33
 3652.4165421   2.17899505743e-16  2.71359661394e-33
3654.78824116   2.05979607031e-16  2.60070181736e-33
3657.15994021   1.54942400497e-16  2.54013319655e-33
3659.53163926   2.01823362645e-16  2.56109069305e-33
3661.90333832   1.77722970225e-16  2.49953337288e-33
3664.27503737   1.36111703892e-16    2.398339974e-33
3666.64673642   1.25979018499e-16  2.35939357161e-33
3669.01843548   1.01603269665e-16  2.32334237692e-33
3671.39013453   2.01029865753e-16  2.36942979484e-33
3673.76183358   2.04260744235e-16  2.35253606019e-33
3676.13353264   1.79157743163e-16  2.27337667528e-33
3678.50523169   1.86303322315e-16  2.28936874212e-33
3680.87693074   1.83909692486e-16  2.28430267365e-33
 3683.2486298   1.28166916703e-16  2.26976289082e-33
3685.62032885   2.11574871977e-16  2.27344310025e-33
 3687.9920279   1.74423413146e-16  2.26342507927e-33
3690.36372696   2.34005997837e-16  2.28783291288e-33
3692.73542601   2.41231639016e-16  2.29579610548e-33
3695.10712506    2.1877998011e-16   2.2816154222e-33
3697.47882412   2.38427601114e-16  2.26877715219e-33
3699.85052317   1.71436637441e-16  2.20537498771e-33
3702.22222222   1.78463565433e-16  2.22195223874e-33
3704.59392128    2.0215999238e-16  2.17780446185e-33
3706.96562033   2.22437612487e-16   2.1665042529e-33
3709.33731938     2.073774426e-16  2.20479203041e-33
3711.70901844   2.11745957778e-16  2.25490601573e-33
3714.08071749   1.81000951956e-16  2.19154686835e-33
3716.45241654   2.27375872198e-16  2.24470525767e-33
 3718.8241156   1.76230201212e-16  2.20377446575e-33
3721.19581465   1.85399092312e-16  2.16769841063e-33
 3723.5675137   1.11970659548e-16  2.13603210544e-33
3725.93921276   1.30223954067e-16   2.1573271215e-33
3728.31091181   2.16753839842e-16  2.24787554595e-33
3730.68261086   2.37473488452e-16  2.24021069101e-33
3733.05430992    1.2485548664e-16  2.08095660576e-33
3735.42600897   1.59409194772e-16  2.02578972934e-33
3737.79770802   1.36282280654e-16  2.00213113745e-33
3740.16940708   1.20924540355e-16  2.04498780626e-33
3742.54110613   1.45221272457e-16  2.01203627388e-33
3744.91280518   1.53149131271e-16  1.97940207405e-33
3747.28450424   1.38329880284e-16  1.96841186766e-33
3749.65620329   1.71041571504e-16  1.96866592024e-33
3752.02790234   1.83014598143e-16  1.95412940162e-33
 3754.3996014   8.03420920731e-17   1.8934011974e-33
3756.77130045   9.02926545893e-17  1.88180697273e-33
 3759.1429995   1.68553461841e-16  1.91078069582e-33
3761.51469856   1.84341632114e-16  1.91630762133e-33
3763.88639761   1.56015650527e-16  1.86799431224e-33
3766.25809666   1.28183846413e-16  1.84548189582e-33
3768.62979571    1.9121691367e-16  1.87952977571e-33
3771.00149477   1.46772952028e-16   1.8579795294e-33
3773.37319382   1.40039232687e-16  1.84020965644e-33
3775.74489287   1.43787646866e-16  1.80398505347e-33
3778.11659193   1.18935529435e-16  1.78474950098e-33
3780.48829098   1.10497314058e-16  1.76055678755e-33
3782.85999003    1.2557309466e-16   1.7967132772e-33
3785.23168909   1.46087065925e-16  1.80052077992e-33
3787.60338814   1.10995836904e-16  1.74256093477e-33
3789.97508719   1.25332047872e-16  1.70741158031e-33
3792.34678625   9.84864506871e-17  1.69326662931e-33
 3794.7184853   1.06878661293e-16  1.67141907974e-33
3797.09018435   1.67248578254e-16  1.69925294275e-33
3799.46188341   1.70642752456e-16  1.69753488265e-33
3801.83358246   1.27862913205e-16  1.64233080783e-33
3804.20528151   2.35891443476e-16  1.66016433578e-33
3806.57698057   1.80480939156e-16  1.67315294596e-33
3808.94867962   1.46165681472e-16  1.60796133426e-33
3811.32037867   1.68586854441e-16  1.56498810899e-33
3813.69207773   1.07279318296e-16    1.541757354e-33
3816.06377678   7.11610939866e-17  1.52062730454e-33
3818.43547583   1.07560469254e-16  1.52153288539e-33
3820.80717489   1.48287192334e-16  1.52767706302e-33
3823.17887394   8.28947825715e-17  1.48915652063e-33
3825.55057299   1.46622579242e-16  1.51560092876e-33
3827.92227205   2.61845201135e-16  1.54687723449e-33
 3830.2939711   1.78933466479e-16  1.51102438811e-33
3832.66567015   1.77777237049e-16  1.48684780113e-33
3835.03736921   1.84819656246e-16   1.4876683927e-33
3837.40906826   2.06809851525e-16  1.48436252719e-33
3839.78076731   1.75846090133e-16   1.4564978758e-33
3842.15246637   1.76117566119e-16  1.43827890058e-33
3844.52416542   1.58310338541e-16   1.4352022612e-33
3846.89586447   2.44778507113e-16  1.47421439535e-33
3849.26756353   2.63446582787e-16  1.51783208548e-33
3851.63926258   3.09357608693e-16   1.5391921532e-33
3854.01096163   2.88763420204e-16  1.51195337076e-33
3856.38266069   3.16433161906e-16  1.51632743765e-33
3858.75435974   2.59394842859e-16  1.47205168415e-33
3861.12605879    2.2047060392e-16  1.47752000522e-33
3863.49775785   2.80544562162e-16  1.54930257715e-33
 3865.8694569    3.1513035087e-16  1.57864280824e-33
3868.24115595   2.91042017223e-16  1.59684776294e-33
3870.61285501   2.84071130902e-16  1.58749670804e-33
3872.98455406   3.30418773054e-16  1.59784031538e-33
3875.35625311    3.4211955324e-16  1.60592261366e-33
3877.72795217   3.45305508403e-16  1.63329255555e-33
3880.09965122   3.17798341639e-16   1.6504970692e-33
3882.47135027   2.67959360365e-16  1.59853693921e-33
3884.84304933   2.63337060191e-16  1.60866450325e-33
3887.21474838   2.45417116405e-16  1.54718057315e-33
3889.58644743   2.54606874339e-16  1.55913084241e-33
3891.95814649   3.57115200083e-16  1.61805784854e-33
3894.32984554   4.35827873395e-16  1.65961182283e-33
3896.70154459   4.05546382707e-16  1.62829462967e-33
3899.07324365    3.4529652421e-16  1.57185391527e-33
 3901.4449427   3.77198873122e-16  1.56131509505e-33
3903.81664175   3.39932632717e-16  1.54051647677e-33
3906.18834081   3.71159323263e-16  1.52514856121e-33
3908.56003986   3.97667026502e-16  1.49598523334e-33
3910.93173891   4.13291724755e-16  1.48473232933e-33
3913.30343797   4.07621307421e-16  1.46995721088e-33
3915.67513702    4.0313772871e-16  1.43423731013e-33
3918.04683607   3.55701651362e-16  1.40315366562e-33
3920.41853513   3.54249555609e-16  1.37931420835e-33
3922.79023418   3.92582954519e-16  1.40815053279e-33
3925.16193323   4.27338319709e-16  1.43820280327e-33
3927.53363229   3.81057892596e-16  1.43529555989e-33
3929.90533134   3.73881979094e-16  1.42188781837e-33
3932.27703039   3.78590371795e-16  1.42244681862e-33
3934.64872945   3.34664497063e-16  1.38578738676e-33
 3937.0204285   3.50550669367e-16    1.415698509e-33
3939.39212755   3.69794561671e-16  1.43030610933e-33
3941.76382661   4.08682766531e-16  1.45933188571e-33
3944.13552566   4.68649087156e-16  1.50476933365e-33
3946.50722471   4.69679699321e-16  1.48341777895e-33
3948.87892377   4.91354284096e-16  1.48448907254e-33
3951.25062282   4.11811174939e-16  1.44377063743e-33
3953.62232187   4.14165861693e-16  1.43243467961e-33
3955.99402093   4.38079465837e-16  1.43625673829e-33
3958.36571998   4.83712295965e-16   1.4808848368e-33
3960.73741903   4.58658706027e-16  1.47683515142e-33
3963.10911809   5.08183641046e-16  1.50768988866e-33
3965.48081714   4.74245884899e-16  1.51149865846e-33
3967.85251619   4.87622669192e-16  1.51655921434e-33
3970.22421525   4.67661153808e-16  1.48315398499e-33
 3972.5959143   4.92313109047e-16  1.50770598508e-33
3974.96761335   4.86032388854e-16  1.51789849216e-33
3977.33931241   4.95961530545e-16  1.52320055957e-33
3979.71101146   4.73842519182e-16  1.51878798567e-33
3982.08271051   4.72752970243e-16  1.53213991628e-33
3984.45440957   4.63126486355e-16  1.54578235566e-33
3986.82610862   4.15345605052e-16  1.53779904893e-33
3989.19780767   4.12798103747e-16  1.56229544226e-33
3991.56950673   4.03882318231e-16  1.59704292788e-33
3993.94120578   3.74302041335e-16  1.59660915329e-33
3996.31290483    3.4450738754e-16  1.57562579295e-33
3998.68460389   3.57146918732e-16  1.60532182121e-33
4001.05630294   3.79681846282e-16  1.60702321442e-33
4003.42800199   3.82335295087e-16   1.6035296126e-33
4005.79970105   4.11550257925e-16  1.58088606016e-33
 4008.1714001   3.94614389373e-16  1.54341715713e-33
4010.54309915     3.771116399e-16  1.51387678985e-33
4012.91479821   3.69380355771e-16  1.47015520148e-33
4015.28649726   3.21099907933e-16  1.39257305458e-33
4017.65819631   3.50746416923e-16  1.36950883916e-33
4020.02989537   3.50010466293e-16  1.32754907055e-33
4022.40159442   3.59351638151e-16  1.31042992962e-33
4024.77329347   3.44480755044e-16  1.29546046842e-33
4027.14499253   3.58010545469e-16  1.28755781517e-33
4029.51669158   3.33772563303e-16  1.25612550461e-33
4031.88839063   3.78815163992e-16  1.26213023756e-33
4034.26008969   2.93386950196e-16  1.20401108659e-33
4036.63178874   3.50542956407e-16  1.22470536604e-33
4039.00348779   3.36078685634e-16   1.1880071731e-33
4041.37518685   3.35867347864e-16  1.17003197863e-33
 4043.7468859   3.52108160008e-16  1.17233063461e-33
4046.11858495   3.69593769981e-16  1.18973496264e-33
4048.49028401   3.80420897249e-16  1.18220318465e-33
4050.86198306   3.97405653969e-16  1.18943021504e-33
4053.23368211   3.84731768187e-16   1.1900998224e-33
4055.60538117   3.51682287155e-16  1.15680671233e-33
4057.97708022   3.67014419535e-16  1.14376602524e-33
4060.34877927   4.04069517805e-16  1.16920700402e-33
4062.72047833   3.63849491456e-16  1.16080290485e-33
4065.09217738   3.67574778704e-16  1.15352064026e-33
4067.46387643    3.7462311708e-16  1.17014539479e-33
4069.83557549   3.77881959547e-16   1.1775436067e-33
4072.20727454   4.01150076183e-16  1.19582475339e-33
4074.57897359   3.87790906909e-16  1.20644470436e-33
4076.95067265   3.00996638856e-16  1.16356023761e-33
 4079.3223717   3.19313162541e-16  1.18306957231e-33
4081.69407075    3.1222286668e-16  1.15741198555e-33
4084.06576981    3.2919202952e-16  1.16036544405e-33
4086.43746886   3.16610239916e-16  1.19320328175e-33
4088.80916791   2.67710565284e-16  1.19505586605e-33
4091.18086697   3.37899304354e-16  1.23222428454e-33
4093.55256602   3.56146587036e-16  1.23621634509e-33
4095.92426507   2.85243837821e-16  1.21404321289e-33
4098.29596413   3.00359265002e-16  1.25035521574e-33
4100.66766318   2.38368243144e-16  1.21133269804e-33
4103.03936223   3.06369066808e-16  1.25219834434e-33
4105.41106129   3.52928369993e-16   1.2564280689e-33
