wavelength flux
3700.0704 1.0967861e-14
3702.7889 1.071085e-14
3705.5074 3.8974773e-15
3708.2259 4.5518517e-15
3710.9444 -2.6914906e-15
3713.6628 6.083319e-15
3716.3813 -9.533367e-16
3719.0998 9.056873e-16
3721.8183 8.297904e-15
3724.5368 8.719878e-15
3727.2553 4.9151937e-15
3729.9737 -9.076749e-16
3732.6922 5.6683923e-15
3735.4107 -4.1514755e-16
3738.1292 2.0183624e-15
3740.8477 4.9853297e-15
3743.5661 1.5485865e-14
3746.2846 1.1666541e-15
3749.0031 -1.3550273e-15
3751.7216 4.4763743e-15
3754.4401 6.343471e-15
3757.1586 9.2149e-15
3759.8770 2.8841705e-15
3762.5955 2.7440829e-15
3765.3140 1.5941809e-15
3768.0325 2.0056298e-15
3770.7510 2.1135911e-15
3773.4694 2.8782518e-15
3776.1879 2.5639228e-15
3778.9064 3.01388e-16
3781.6249 -1.3428691e-15
3784.3434 2.127369e-15
3787.0619 1.227323e-15
3789.7803 2.373485e-16
3792.4988 2.8367086e-16
3795.2173 1.8432646e-15
3797.9358 2.574611e-15
3800.6543 2.4801557e-15
3803.3728 4.725144e-16
3806.0912 2.7379635e-15
3808.8097 2.4303836e-15
3811.5282 4.66938e-16
3814.2467 5.2573884e-16
3816.9652 6.623517e-16
3819.6836 7.485619e-16
3822.4021 1.1076854e-15
3825.1206 4.5254133e-16
3827.8391 5.2114713e-16
3830.5576 1.7394339e-15
3833.2761 1.1087227e-15
3835.9945 2.5771936e-16
3838.7130 6.992905e-16
3841.4315 7.9348993e-16
3844.1500 1.2199169e-15
3846.8685 2.4638166e-16
3849.5870 -2.2171154e-17
3852.3054 1.5914875e-15
3855.0239 2.0706237e-15
3857.7424 8.3527613e-16
3860.4609 1.1399266e-15
3863.1794 1.2935204e-15
3865.8978 2.4163154e-15
3868.6163 1.4246251e-15
3871.3348 1.7340911e-15
3874.0533 2.4106282e-15
3876.7718 2.71118e-15
3879.4903 2.0173631e-15
3882.2087 2.0443932e-15
3884.9272 1.8793404e-15
3887.6457 2.9173752e-15
3890.3642 2.1586529e-15
3893.0827 2.9196605e-15
3895.8012 3.746759e-15
3898.5196 2.5746424e-15
3901.2381 2.512651e-15
3903.9566 1.878769e-15
3906.6751 2.482432e-15
3909.3936 3.2458682e-15
3912.1120 2.9974099e-15
3914.8305 3.0439266e-15
3917.5490 2.9642557e-15
3920.2675 3.3080688e-15
3922.9860 2.6536748e-15
3925.7045 2.6418538e-15
3928.4229 3.0760594e-15
3931.1414 3.123399e-15
3933.8599 2.9026851e-15
3936.5784 2.589463e-15
3939.2969 2.8100354e-15
3942.0154 3.71756e-15
3944.7338 3.210956e-15
3947.4523 3.0212393e-15
3950.1708 2.9305292e-15
3952.8893 3.2576406e-15
3955.6078 3.3677954e-15
3958.3262 2.9884983e-15
3961.0447 2.7384202e-15
3963.7632 3.013315e-15
3966.4817 3.4578595e-15
3969.2002 3.0117305e-15
3971.9187 2.8213206e-15
3974.6371 2.859369e-15
3977.3556 3.358302e-15
3980.0741 3.4595149e-15
3982.7926 3.1094243e-15
3985.5111 3.1096015e-15
3988.2296 3.2175868e-15
3990.9480 3.4349238e-15
3993.6665 3.721633e-15
3996.3850 3.7480175e-15
3999.1035 3.374053e-15
4001.8220 3.555971e-15
4004.5404 3.3520793e-15
4007.2589 4.0090336e-15
4009.9774 3.623102e-15
4012.6959 3.1621756e-15
4015.4144 3.7472805e-15
4018.1329 3.2339214e-15
4020.8513 2.6675073e-15
4023.5698 3.1459263e-15
4026.2883 2.864247e-15
4029.0068 2.967796e-15
4031.7253 2.9099844e-15
4034.4438 3.2297222e-15
4037.1622 3.1614831e-15
4039.8807 3.105862e-15
4042.5992 2.4552038e-15
4045.3177 2.4490556e-15
4048.0362 2.868047e-15
4050.7546 2.1701806e-15
4053.4731 2.5723647e-15
4056.1916 2.3546375e-15
4058.9101 2.8206282e-15
4061.6286 2.5397277e-15
4064.3471 2.6477337e-15
4067.0655 2.3179052e-15
4069.7840 2.1835493e-15
4072.5025 2.395014e-15
4075.2210 2.4569523e-15
4077.9395 2.487688e-15
4080.6580 2.6054088e-15
4083.3764 2.4988368e-15
4086.0949 1.9125161e-15
4088.8134 2.5876962e-15
4091.5319 2.5597435e-15
4094.2504 2.2317988e-15
4096.9688 1.9202256e-15
4099.6873 2.007968e-15
4102.4058 2.6035758e-15
4105.1243 2.51187e-15
4107.8428 2.4674904e-15
4110.5613 2.404236e-15
4113.2797 2.0263072e-15
4115.9982 2.5330645e-15
4118.7167 2.1021494e-15
4121.4352 1.8967198e-15
4124.1537 2.3440307e-15
4126.8722 2.292442e-15
4129.5906 2.3046316e-15
4132.3091 2.4202588e-15
4135.0276 2.4065474e-15
4137.7461 2.30149e-15
4140.4646 2.5368126e-15
4143.1830 2.2981717e-15
4145.9015 2.039904e-15
4148.6200 2.220449e-15
4151.3385 2.1904715e-15
4154.0570 2.257048e-15
4156.7755 2.237806e-15
4159.4939 1.892565e-15
4162.2124 2.0408787e-15
4164.9309 2.186307e-15
4167.6494 2.3113708e-15
4170.3679 2.5619716e-15
4173.0864 2.2955548e-15
4175.8048 2.3694269e-15
4178.5233 2.2313628e-15
4181.2418 2.1616573e-15
4183.9603 2.400279e-15
4186.6788 2.4736727e-15
4189.3972 2.3592542e-15
4192.1157 2.3138217e-15
4194.8342 2.0334788e-15
4197.5527 2.3931664e-15
4200.2712 2.834573e-15
4202.9897 2.2345856e-15
4205.7081 2.2118705e-15
4208.4266 2.3300966e-15
4211.1451 2.51033e-15
4213.8636 2.4399832e-15
4216.5821 2.3917369e-15
4219.3006 2.1455908e-15
4222.0190 2.3746967e-15
4224.7375 2.1145654e-15
4227.4560 2.1426893e-15
4230.1745 1.9608628e-15
4232.8930 2.1390108e-15
4235.6114 2.223517e-15
4238.3299 2.364981e-15
4241.0484 2.2391975e-15
