@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.721
@SPECTRUM spectrum_04D1aj_381.dat
@SN-NAME 04D1aj
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 11.630
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.073            0.00000        0.53569
       4152.547            0.00000        0.56273
       4155.021            0.00000        0.57845
       4157.495            0.00000        0.54738
       4159.969            0.00000        0.59990
       4162.444            0.00000        0.61316
       4164.919            0.00000        0.59168
       4167.395            0.00000        0.64288
       4169.872            0.00000        0.58920
       4172.348            0.00000        0.67687
       4174.825           -0.45750        0.53049
       4177.303            0.42290        0.43861
       4179.781            0.46140        0.37379
       4182.259           -0.06430        0.29136
       4184.738            0.69220        0.33095
       4187.217            0.06540        0.22093
       4189.697           -0.00090        0.19108
       4192.177            0.11370        0.17415
       4194.657            0.17170        0.15266
       4197.138           -0.00600        0.12992
       4199.620            0.04710        0.11660
       4202.102            0.00150        0.10524
       4204.583           -0.00720        0.09197
       4207.066            0.09720        0.08396
       4209.549            0.03600        0.07226
       4212.033           -0.00030        0.06372
       4214.517            0.08510        0.05988
       4217.001            0.08020        0.05425
       4219.486           -0.02750        0.04715
       4221.971            0.04580        0.04367
       4224.456           -0.00920        0.04016
       4226.942           -0.00110        0.03689
       4229.429            0.01320        0.03441
       4231.916           -0.02250        0.03180
       4234.402            0.03300        0.03069
       4236.890            0.00850        0.02818
       4239.378            0.02530        0.02716
       4241.867            0.05140        0.02602
       4244.355           -0.01050        0.02408
       4246.845           -0.02620        0.02319
       4249.334           -0.00140        0.02262
       4251.824            0.02300        0.02154
       4254.315           -0.00120        0.02040
       4256.806           -0.01220        0.01946
       4259.297            0.03570        0.01908
       4261.789            0.00220        0.01823
       4264.281           -0.03730        0.01785
       4266.773           -0.02540        0.01715
       4269.266           -0.00350        0.01634
       4271.760            0.00490        0.01600
       4274.253            0.00730        0.01547
       4276.748           -0.01100        0.01488
       4279.242            0.00810        0.01454
       4281.737            0.01000        0.01402
       4284.232            0.01780        0.01363
       4286.728           -0.02110        0.01316
       4289.224            0.01040        0.01299
       4291.721            0.00360        0.01266
       4294.218            0.00630        0.01222
       4296.715           -0.01090        0.01194
       4299.213            0.00990        0.01162
       4301.711           -0.00470        0.01123
       4304.209            0.00960        0.01101
       4306.708            0.01220        0.01091
       4309.208           -0.01210        0.01070
       4311.708           -0.02120        0.01069
       4314.208            0.00540        0.01057
       4316.708            0.00150        0.01050
       4319.209           -0.00870        0.01019
       4321.711            0.00290        0.01011
       4324.212            0.00950        0.00985
       4326.715           -0.00160        0.00957
       4329.217            0.00940        0.00938
       4331.720           -0.00950        0.00915
       4334.224           -0.00390        0.00912
       4336.727           -0.00140        0.00892
       4339.231           -0.00110        0.00883
       4341.736           -0.00680        0.00873
       4344.241           -0.00090        0.00866
       4346.746            0.00020        0.00843
       4349.251           -0.00140        0.00848
       4351.758           -0.00200        0.00846
       4354.264           -0.00070        0.00834
       4356.771           -0.00680        0.00829
       4359.278           -0.00250        0.00817
       4361.786           -0.00500        0.00817
       4364.294           -0.00190        0.00808
       4366.802            0.00700        0.00799
       4369.311           -0.01180        0.00795
       4371.820           -0.00000        0.00786
       4374.330            0.00200        0.00786
       4376.840            0.00320        0.00766
       4379.350            0.01610        0.00763
       4381.861           -0.01510        0.00755
       4384.372           -0.00850        0.00739
       4386.883            0.00100        0.00730
       4389.395           -0.00900        0.00722
       4391.907            0.00300        0.00715
       4394.420           -0.00050        0.00709
       4396.933            0.00120        0.00713
       4399.446            0.00350        0.00709
       4401.960           -0.00410        0.00715
       4404.474           -0.00030        0.00716
       4406.989           -0.00570        0.00719
       4409.503           -0.00370        0.00713
       4412.019           -0.00000        0.00715
       4414.535           -0.00340        0.00701
       4417.051           -0.00590        0.00707
       4419.567           -0.00620        0.00703
       4422.083           -0.00560        0.00691
       4424.601            0.00650        0.00687
       4427.119           -0.01010        0.00682
       4429.636            0.00480        0.00675
       4432.155            0.00400        0.00671
       4434.673           -0.00070        0.00660
       4437.192           -0.00040        0.00653
       4439.711           -0.00120        0.00654
       4442.231           -0.00370        0.00650
       4444.751            0.00250        0.00642
       4447.272            0.00710        0.00649
       4449.793            0.01060        0.00643
       4452.314           -0.00110        0.00638
       4454.836            0.00540        0.00633
       4457.358           -0.00070        0.00630
       4459.880           -0.00080        0.00625
       4462.403            0.01200        0.00632
       4464.926            0.00200        0.00623
       4467.449           -0.00600        0.00621
       4469.973           -0.00370        0.00621
       4472.498            0.00080        0.00624
       4475.022            0.00000        0.00622
       4477.547           -0.00220        0.00620
       4480.072           -0.00620        0.00622
       4482.598           -0.00540        0.00621
       4485.124            0.01070        0.00617
       4487.650           -0.00410        0.00613
       4490.177            0.00390        0.00613
       4492.704           -0.00520        0.00608
       4495.231            0.00270        0.00602
       4497.759            0.00230        0.00609
       4500.288           -0.00110        0.00605
       4502.816            0.00190        0.00610
       4505.345            0.00330        0.00603
       4507.874           -0.00590        0.00603
       4510.404           -0.00790        0.00598
       4512.934            0.00970        0.00604
       4515.464            0.00220        0.00603
       4517.995           -0.00220        0.00606
       4520.526            0.00070        0.00603
       4523.057            0.00340        0.00600
       4525.589            0.00290        0.00604
       4528.121           -0.00130        0.00601
       4530.654            0.00100        0.00600
       4533.187            0.01110        0.00606
       4535.720           -0.00480        0.00605
       4538.253           -0.00240        0.00607
       4540.787           -0.00770        0.00605
       4543.321            0.00980        0.00606
       4545.856            0.00870        0.00604
       4548.391           -0.00190        0.00593
       4550.926           -0.01120        0.00597
       4553.462            0.00100        0.00593
       4555.998            0.00230        0.00586
       4558.534           -0.00410        0.00584
       4561.071           -0.00710        0.00581
       4563.608            0.00090        0.00577
       4566.146           -0.00570        0.00576
       4568.683            0.00020        0.00575
       4571.221            0.00370        0.00572
       4573.760            0.00070        0.00572
       4576.298           -0.00120        0.00572
       4578.837           -0.00560        0.00576
       4581.377           -0.00000        0.00576
       4583.917           -0.00350        0.00571
       4586.457            0.01160        0.00571
       4588.998           -0.00520        0.00567
       4591.538            0.00270        0.00564
       4594.080           -0.00790        0.00560
       4596.621            0.00500        0.00556
       4599.163            0.00600        0.00554
       4601.705            0.00280        0.00553
       4604.248            0.00210        0.00547
       4606.791           -0.00580        0.00550
       4609.334           -0.00230        0.00547
       4611.877            0.00420        0.00548
       4614.421            0.00290        0.00547
       4616.965            0.00520        0.00543
       4619.510           -0.00040        0.00548
       4622.055           -0.00110        0.00547
       4624.600            0.00510        0.00546
       4627.146            0.00550        0.00544
       4629.692           -0.00970        0.00542
       4632.238           -0.00400        0.00534
       4634.785            0.00030        0.00534
       4637.332           -0.00440        0.00533
       4639.879            0.00830        0.00538
       4642.427            0.00020        0.00534
       4644.975            0.00240        0.00526
       4647.523           -0.00240        0.00528
       4650.071            0.00550        0.00530
       4652.621            0.00020        0.00534
       4655.170            0.00140        0.00537
       4657.719            0.00170        0.00537
       4660.270            0.00100        0.00536
       4662.819           -0.00250        0.00539
       4665.370            0.00230        0.00533
       4667.921            0.01060        0.00537
       4670.472            0.00470        0.00530
       4673.024           -0.00300        0.00533
       4675.576           -0.00000        0.00531
       4678.128            0.00250        0.00533
       4680.681           -0.00030        0.00533
       4683.233            0.00390        0.00523
       4685.787            0.00980        0.00525
       4688.340            0.00500        0.00522
       4690.894            0.00420        0.00525
       4693.448           -0.00010        0.00521
       4696.003            0.00410        0.00515
       4698.558            0.00060        0.00513
       4701.113           -0.00820        0.00514
       4703.668           -0.00140        0.00507
       4706.224            0.00080        0.00510
       4708.780            0.00730        0.00511
       4711.337           -0.00410        0.00515
       4713.894            0.01080        0.00513
       4716.451           -0.00150        0.00511
       4719.008           -0.00110        0.00512
       4721.566           -0.00450        0.00513
       4724.124            0.00100        0.00509
       4726.683           -0.00210        0.00506
       4729.241            0.01220        0.00507
       4731.800            0.00210        0.00502
       4734.359           -0.01080        0.00495
       4736.919            0.00460        0.00501
       4739.479           -0.00300        0.00497
       4742.040            0.00150        0.00496
       4744.600            0.00390        0.00493
       4747.161           -0.00140        0.00497
       4749.722            0.00160        0.00494
       4752.284           -0.00070        0.00492
       4754.846            0.01570        0.00492
       4757.408            0.00590        0.00490
       4759.970            0.00730        0.00487
       4762.533            0.00090        0.00486
       4765.096           -0.00140        0.00485
       4767.660            0.00380        0.00487
       4770.223           -0.00170        0.00490
       4772.788           -0.00750        0.00490
       4775.352            0.00270        0.00489
       4777.917           -0.00410        0.00489
       4780.481           -0.00230        0.00491
       4783.047            0.00300        0.00488
       4785.612            0.00020        0.00482
       4788.178            0.00210        0.00484
       4790.745            0.00120        0.00484
       4793.311           -0.00240        0.00481
       4795.878            0.00360        0.00485
       4798.445            0.00030        0.00487
       4801.012            0.00090        0.00486
       4803.580           -0.00590        0.00487
       4806.148            0.00600        0.00482
       4808.716           -0.00310        0.00482
       4811.285           -0.00030        0.00487
       4813.854            0.00240        0.00486
       4816.423            0.00360        0.00489
       4818.993           -0.00320        0.00494
       4821.563           -0.00760        0.00498
       4824.133           -0.00250        0.00499
       4826.704           -0.00470        0.00498
       4829.274            0.00410        0.00499
       4831.845           -0.00440        0.00498
       4834.417            0.00200        0.00496
       4836.988            0.00690        0.00495
       4839.561            0.00380        0.00492
       4842.133            0.00210        0.00492
       4844.705           -0.00270        0.00487
       4847.278           -0.00750        0.00487
