   Wavelength                Flux           Variance
3287.17488789   9.28855912471e-17  7.72757364714e-32
3289.54658695    7.0037642618e-17   7.2564011932e-32
  3291.918286   2.03131474252e-16  7.43075555493e-32
3294.28998505  -1.09391032409e-16  7.14452634371e-32
3296.66168411   1.97874159974e-16  7.61894132015e-32
3299.03338316   2.26890569246e-16  7.61562726889e-32
3301.40508221  -3.39755112365e-16  6.25275754499e-32
3303.77678127   1.57261970995e-16  6.57500172329e-32
3306.14848032   4.48885372805e-16  6.37708743314e-32
3308.52017937   2.19473018538e-16  5.88586438011e-32
3310.89187843  -7.77351482706e-17   5.2055487488e-32
3313.26357748  -3.77216198982e-17  5.09985631221e-32
3315.63527653   1.71639364511e-16  5.20890387839e-32
3318.00697559  -2.21867542966e-16  4.88447138836e-32
3320.37867464  -1.93493016392e-16  4.98933318383e-32
3322.75037369   5.42322814577e-17  5.04077333373e-32
3325.12207275  -1.38158728824e-17  4.96015203946e-32
 3327.4937718   1.57327719691e-16  5.12617705956e-32
3329.86547085  -1.63092910458e-16   4.6960437107e-32
3332.23716991   4.57218226786e-17  4.60752608453e-32
3334.60886896  -5.19055988013e-16  4.13035522605e-32
3336.98056801  -4.05593058495e-16  3.83799515541e-32
3339.35226707   4.84649998928e-17  4.31083669181e-32
3341.72396612  -1.21849345296e-16   4.0203767845e-32
3344.09566517  -4.19131759512e-16   3.5556771114e-32
3346.46736423  -3.13198274664e-16  3.68362990524e-32
3348.83906328  -2.53323501131e-16  3.67530252031e-32
3351.21076233  -3.39136348167e-16  3.52900452125e-32
3353.58246139  -4.47925875058e-16  3.51058453874e-32
3355.95416044  -1.48781994557e-16   3.7422139968e-32
3358.32585949  -1.97842988282e-16  3.63246165149e-32
3360.69755855  -3.95480570692e-16  3.22086171936e-32
 3363.0692576  -4.90006908116e-16  3.30651018433e-32
3365.44095665  -2.06107273943e-16  3.38982614279e-32
3367.81265571  -1.53872703928e-17  3.44903916831e-32
3370.18435476  -4.82906342347e-17   3.2958088692e-32
3372.55605381   -1.6812862746e-16  3.04219075431e-32
3374.92775286   1.92103717498e-17  3.14934365036e-32
3377.29945192  -1.40885685666e-17  3.10126258771e-32
3379.67115097   7.37836945226e-17  3.03821400181e-32
3382.04285002  -7.74299176247e-17  2.89850304969e-32
3384.41454908   7.32878380446e-17  2.97782247327e-32
3386.78624813  -1.54646982827e-16  2.74016537631e-32
3389.15794718   1.17609991215e-16  2.85129325704e-32
3391.52964624    9.2945644649e-17  2.82439949002e-32
3393.90134529  -1.75715792359e-16  2.50901441205e-32
3396.27304434   5.94882663162e-17  2.58196427226e-32
 3398.6447434   7.44846331214e-17  2.46732282066e-32
3401.01644245  -3.02788299051e-16  2.15976622219e-32
 3403.3881415   1.53422987565e-17   2.4282051186e-32
3405.75984056  -5.42519677443e-17  2.32567642042e-32
3408.13153961  -7.89856841212e-17  2.30845209307e-32
3410.50323866   8.39678967649e-17  2.40048835927e-32
3412.87493772   2.88457572861e-17  2.30552474618e-32
3415.24663677   1.82732811474e-16   2.3841127806e-32
3417.61833582   5.37411617344e-17  2.29607284084e-32
3419.99003488   3.39582898754e-17  2.25097690197e-32
3422.36173393   9.35942569724e-17  2.21008185524e-32
3424.73343298   7.02188927631e-17  2.11031135607e-32
3427.10513204  -9.03838539926e-18  2.15605796793e-32
3429.47683109   3.32624746157e-18  2.07990755786e-32
3431.84853014   1.59372134355e-17  1.99230284575e-32
 3434.2202292    1.8687576523e-17  1.94572844068e-32
