# Wavelength(angstroms) flux flux_err
3469.32055664062 2.1322920217071078e-16 2.6615437504889103e-16 
3470.7909626960704 -2.605864833794537e-16 3.789644199559257e-16 
3472.261368751521 -8.701584819615596e-16 2.651240918174542e-16 
3473.7317748069713 2.6875198687010356e-16 2.6828717754029776e-16 
3475.2021808624218 -5.17475026051987e-17 2.660960621244285e-16 
3476.672586917872 1.7379879938950844e-16 2.6527804005561765e-16 
3478.1429929733226 6.223189179959971e-16 2.8322642997991986e-16 
3479.613399028773 2.1654807578140014e-16 2.8086003168352816e-16 
3481.0838050842235 7.380605174636993e-16 2.8655315188026113e-16 
3482.554211139674 -5.126357746230905e-16 2.912108537083145e-16 
3484.0246171951244 -4.3599846363445285e-17 2.8966533621693064e-16 
3485.495023250575 8.296175792818375e-16 2.9306146187938755e-16 
3486.9654293060253 -4.066094048323787e-16 2.8654243161952244e-16 
3488.4358353614757 4.2923188137830776e-16 2.853829493938497e-16 
3489.906241416926 3.5989699362918215e-16 2.901872938008965e-16 
3491.3766474723766 -2.258852375963395e-16 2.892996562117332e-16 
3492.847053527827 8.785509902820737e-16 3.044057476721848e-16 
3494.3174595832775 3.9045558655573275e-16 2.9631989174835644e-16 
3495.787865638728 -7.058846342383748e-17 2.910979071587541e-16 
3497.2582716941783 3.9577516522272657e-16 2.909331327807335e-16 
3498.728677749629 -2.2702959565169233e-17 2.918407285837165e-16 
3500.199083805079 5.395704164941524e-16 3.030659797776449e-16 
3501.6694898605297 1.3895214187215234e-16 2.924149639823957e-16 
3503.13989591598 2.1886019448599612e-17 2.9454654886394076e-16 
3504.6103019714305 -9.390790911901391e-17 2.909473470523796e-16 
3506.080708026881 2.294868680101791e-17 2.9207390087222784e-16 
3507.5511140823314 -1.9544162939237868e-16 2.9904686138248246e-16 
3509.021520137782 -4.990829827692257e-16 2.990822514778099e-16 
3510.4919261932323 -3.7760077632018507e-16 2.999286756201334e-16 
3511.9623322486827 4.677836860000808e-16 3.0528348556377706e-16 
3513.432738304133 -5.622379710747431e-17 3.0253399014721e-16 
3514.9031443595836 1.0305601053314816e-16 2.9484123692024645e-16 
3516.373550415034 -3.329221176931257e-16 3.007775349821802e-16 
3517.8439564704845 1.7471023331053367e-16 2.99548437236155e-16 
3519.314362525935 -7.924254610637546e-17 2.961182184975711e-16 
3520.7847685813854 -4.7817359065444905e-17 3.0438147488429004e-16 
3522.255174636836 4.854545402852592e-16 3.075334432997009e-16 
3523.7255806922863 2.780165950191547e-16 2.9539209950353736e-16 
3525.1959867477367 5.630221118256638e-16 3.1418860763605754e-16 
3526.666392803187 3.764403147126671e-16 3.0654556465518597e-16 
3528.1367988586376 -2.1794327139442599e-16 3.012688140915877e-16 
3529.607204914088 1.9007858734727888e-16 2.9961733807245823e-16 
3531.0776109695385 2.0527822300884287e-16 3.013372649416377e-16 
3532.548017024989 5.403640334261705e-16 3.047068943547133e-16 
3534.0184230804393 2.1863374883022605e-16 3.043775308871294e-16 
3535.48882913589 7.750483816274857e-16 3.1077885003710575e-16 
3536.95923519134 -2.6544326441989145e-16 3.020049651320905e-16 
3538.4296412467907 -5.464123185081541e-17 3.0366112630220946e-16 
3539.900047302241 6.929047807639887e-17 3.01816526771106e-16 
3541.3704533576915 3.9692008906961837e-16 3.07422587862729e-16 
3542.840859413142 6.556163390179353e-17 3.0520084691186057e-16 
3544.3112654685924 -2.2480438054225118e-17 3.016949246036158e-16 
3545.781671524043 -3.2571942596570794e-16 3.1284751625253757e-16 
3547.2520775794933 1.714675661953176e-16 3.096160326192032e-16 
3548.7224836349437 1.2665403080629775e-15 3.1729004524220876e-16 
3550.192889690394 -3.3129926874063544e-17 2.9652476784247357e-16 
3551.6632957458446 6.090521585805082e-16 3.077580129098417e-16 
3553.133701801295 1.4154215024917428e-17 3.0384697062479297e-16 
3554.6041078567455 -1.6623454825711469e-18 2.98693807462155e-16 
3556.074513912196 6.593715801802484e-16 3.077702419480177e-16 
3557.5449199676464 1.5997994654597716e-16 3.0254219577888653e-16 
3559.015326023097 -2.0195356575131054e-17 2.924540333770878e-16 
3560.4857320785472 9.736314841676631e-17 2.8934550187000333e-16 
3561.9561381339977 7.273862347321802e-17 2.8449787937330777e-16 
3563.426544189448 1.8522661057183883e-16 2.849133755037156e-16 
3564.8969502448986 -8.410950477707007e-17 2.7452065181781977e-16 
3566.367356300349 -2.84439381160388e-16 2.757221415837204e-16 
3567.8377623557994 3.684197597351161e-16 2.8005212107052517e-16 
3569.30816841125 3.2282736431620614e-16 2.6602819360952974e-16 
3570.7785744667003 4.401034698469779e-16 2.740889032427365e-16 
3572.2489805221508 4.300641441885443e-16 2.7842449432281683e-16 
3573.719386577601 1.70213705970475e-16 2.604900804421443e-16 
3575.1897926330516 1.1201751323598025e-16 2.620386948977416e-16 
3576.660198688502 -5.109590927563353e-17 2.6491302179491025e-16 
3578.1306047439525 1.4881062599634713e-16 2.594700410154133e-16 
