# Wavelength(angstroms) flux flux_err
3689.097076416016 1.2585088475362306e-16 5.574089568331076e-17 
3690.5671539306645 3.042219415226306e-17 5.232807420737007e-17 
3692.037231445313 5.827875197707245e-17 5.4219995086956455e-17 
3693.5073089599614 -6.957777610111201e-18 5.130535140673196e-17 
3694.97738647461 4.112404846795977e-17 5.5377406052375353e-17 
3696.4474639892583 -2.5595864938895837e-17 5.367835060441183e-17 
3697.9175415039067 5.908182523785323e-17 5.664596362234178e-17 
3699.387619018555 4.728376470462165e-17 5.802083706207841e-17 
3700.8576965332036 -2.7894287186909156e-17 5.574020085159621e-17 
3702.327774047852 5.111063805362065e-18 5.63046424318228e-17 
3703.7978515625005 -2.9832480549961757e-17 5.612339061600018e-17 
3705.267929077149 9.358669172610242e-17 5.977745104578582e-17 
3706.7380065917973 6.556834399092256e-17 5.936431734320744e-17 
3708.2080841064458 -2.6069425839582445e-17 5.806847604791657e-17 
3709.678161621094 5.835765177262021e-17 5.768848912684441e-17 
3711.1482391357426 4.680972486636037e-18 5.771779117286349e-17 
3712.618316650391 1.2210167704669789e-17 5.692756237263443e-17 
3714.0883941650395 1.3031958408351421e-17 5.782301516422513e-17 
3715.558471679688 6.659046129535228e-17 6.074071279527118e-17 
3717.0285491943364 -2.5229647266300235e-17 5.868639320038348e-17 
3718.498626708985 1.5623504514132094e-17 5.811073505105068e-17 
3719.9687042236333 6.032293364637269e-17 6.240411345011121e-17 
3721.4387817382817 1.6029095570294913e-18 5.785402451102852e-17 
3722.90885925293 8.177038358855792e-17 6.165096881110413e-17 
3724.3789367675786 9.471793069694014e-17 6.199975447947079e-17 
3725.849014282227 7.627444339752289e-17 6.253043385581541e-17 
3727.3190917968755 1.1362155541006348e-16 6.488765375613022e-17 
3728.789169311524 -6.156446557136578e-17 6.239995769471374e-17 
3730.2592468261723 -1.6175313392043768e-17 6.291525151166488e-17 
3731.7293243408208 -3.15232741179671e-17 6.341052755779223e-17 
3733.199401855469 6.397062809416413e-17 6.644444075617952e-17 
3734.6694793701176 1.2557105947856372e-16 6.968264771353271e-17 
3736.139556884766 1.4267430904485315e-16 7.074018820051441e-17 
3737.6096343994145 1.1586132228084067e-16 6.894647682069522e-17 
3739.079711914063 2.3790485349355975e-17 6.643580499058447e-17 
3740.5497894287114 5.2170258072662304e-17 6.783452770174224e-17 
3742.01986694336 -1.2737771623496937e-17 6.72568512317148e-17 
3743.4899444580083 8.642099151567805e-17 6.751059053897667e-17 
3744.9600219726567 5.3174514893305783e-17 6.802801517318574e-17 
3746.430099487305 1.8166979018614247e-17 6.630791625043887e-17 
3747.9001770019536 1.1287056805809394e-16 6.873070179482709e-17 
3749.370254516602 7.386687135896075e-17 6.818578167705675e-17 
3750.8403320312505 1.110687420364656e-17 6.627268497378901e-17 
3752.310409545899 9.310732401751569e-17 6.840372060740732e-17 
3753.7804870605473 5.0371414864322836e-17 6.74096017123513e-17 
3755.2505645751958 1.778758998368884e-16 7.020619348427468e-17 
3756.720642089844 5.2177444617824165e-18 6.571458290577703e-17 
3758.1907196044926 3.3779624305664744e-17 6.650400437772824e-17 
3759.660797119141 9.068547153285843e-17 6.899406286697417e-17 
3761.1308746337895 6.718432403560615e-17 6.786468339815347e-17 
3762.600952148438 -3.6284853287344896e-17 6.651684222083506e-17 
3764.0710296630864 2.2989795030483836e-16 7.10801064927145e-17 
3765.541107177735 1.0396872823848407e-16 6.793344526811378e-17 
3767.0111846923833 1.7936601607956593e-16 6.92643126992626e-17 
3768.4812622070317 3.8186849226792176e-17 6.681409122831722e-17 
3769.95133972168 3.1225641960425207e-16 7.160974693020975e-17 
3771.4214172363286 1.1778147979781716e-16 6.880622007603073e-17 
3772.891494750977 1.438310913530065e-16 7.010531053676771e-17 
3774.3615722656255 1.0523977396773306e-16 6.965078471633717e-17 
3775.831649780274 5.209174539764122e-17 6.742877245022782e-17 
3777.3017272949223 1.3914469628386488e-16 6.917762417106704e-17 
3778.7718048095708 4.805408161314533e-17 6.72380047486384e-17 
3780.241882324219 1.7998744709527497e-16 6.837885224947153e-17 
3781.7119598388676 4.4675111676592766e-17 6.678586782581691e-17 
3783.182037353516 8.83732899625359e-17 6.823385079681344e-17 
3784.6521148681645 2.351526250722488e-16 6.92175869208207e-17 
3786.122192382813 1.3274444915996239e-16 6.695872872150579e-17 
3787.5922698974614 1.0080791229924134e-16 6.601532592416661e-17 
3789.06234741211 -2.1961516223107326e-17 6.705186925847926e-17 
3790.5324249267583 2.7198572043470406e-16 6.963550503606209e-17 
3792.0025024414067 1.5244280915329198e-16 6.811832344374183e-17 
3793.472579956055 7.242984687671933e-17 6.769603119742126e-17 
3794.9426574707036 1.714740909959894e-16 6.910004786449936e-17 
3796.412734985352 1.709450659808699e-16 6.58310300836898e-17 
3797.8828125000005 7.732766269298461e-17 6.494864012833253e-17 
3799.352890014649 7.909870270657494e-17 6.539852711988787e-17 
3800.8229675292973 2.800321032997014e-17 6.258741667385296e-17 
3802.2930450439458 1.483999870704962e-16 6.554487853130565e-17 
3803.763122558594 1.239763611366799e-16 6.337990864023797e-17 
3805.2332000732426 1.0802917919449458e-16 6.343568046585874e-17 
3806.703277587891 1.1521171418474562e-16 6.291419272048081e-17 
3808.1733551025395 6.146525021997372e-17 6.263574387396076e-17 
3809.643432617188 6.981767005928097e-17 6.334581556411098e-17 
3811.1135101318364 -2.900671276189497e-17 6.069395392960478e-17 
3812.583587646485 -2.3683403510338536e-17 6.258855487437583e-17 
3814.0536651611333 8.289581244277306e-17 6.415059612567607e-17 
3815.5237426757817 1.1575965185739055e-16 6.331622235051628e-17 
3816.99382019043 1.547254438321341e-16 6.28281460844406e-17 
3818.4638977050786 1.9245189425614662e-16 6.294246906254032e-17 
3819.933975219727 2.2131642128818863e-16 6.283514072370034e-17 
3821.4040527343755 1.1558669831747306e-16 5.982808773416387e-17 
3822.874130249024 8.058791235930111e-17 5.998776667961111e-17 
3824.3442077636723 4.434884517322225e-17 5.96459557981695e-17 
3825.8142852783208 1.9421077140600998e-16 6.172483273108266e-17 
3827.284362792969 1.068487726080467e-16 6.066209093240924e-17 
3828.7544403076176 9.47563714343667e-17 6.126798418749208e-17 
3830.224517822266 2.1599219386615226e-17 6.088638260986421e-17 
3831.6945953369145 2.9396953413840337e-16 6.368898302175718e-17 
3833.164672851563 2.0219037763451712e-16 6.127161054729751e-17 
3834.6347503662114 2.3483662884336376e-16 6.209001642791258e-17 
3836.10482788086 6.895986391172878e-17 5.881102615763807e-17 
3837.5749053955083 8.14987374753955e-17 5.645156956094691e-17 
3839.0449829101567 1.5670683918421913e-16 5.893220480865464e-17 
3840.515060424805 2.125618593222826e-16 6.0282441501027e-17 
3841.9851379394536 8.656480182825407e-17 5.7040899351444e-17 
3843.455215454102 1.1229772232284382e-16 5.649617113957577e-17 
3844.9252929687505 2.093493048900859e-17 5.421479377526472e-17 
3846.395370483399 7.511156642261624e-17 5.4883102770648365e-17 
3847.8654479980473 4.6538101087074496e-17 5.3920506074375506e-17 
3849.3355255126958 1.6413699896264405e-16 5.614951628846705e-17 
3850.805603027344 9.845923552029298e-17 5.4294864858559855e-17 
3852.2756805419926 1.9404953074356624e-16 5.4085995136445315e-17 
3853.745758056641 1.5874441664350875e-16 5.3104972164847225e-17 
3855.2158355712895 9.716201117901792e-17 5.1555335314012833e-17 
3856.685913085938 9.285983157823982e-17 5.1775630054747956e-17 
3858.1559906005864 2.577353969487753e-16 5.494742102635804e-17 
3859.626068115235 1.8033245420260349e-16 5.259795677146652e-17 
3861.0961456298833 1.3640978571585836e-16 5.081416494155307e-17 
3862.566223144532 1.4275563744267937e-16 5.151538910787142e-17 
3864.0363006591806 2.3998846851702163e-16 5.277983062710978e-17 
3865.506378173829 5.997693392230911e-17 5.0002168056324065e-17 
3866.9764556884775 1.9171183892315258e-16 5.1596833310983394e-17 
3868.446533203126 1.6015143101312675e-16 5.065164049479865e-17 
3869.9166107177743 1.855194986831316e-16 5.0650455972161475e-17 
3871.386688232423 3.1057310044026176e-16 5.0565451583693075e-17 
3872.856765747071 2.4020443544879187e-16 5.043843634627433e-17 
3874.3268432617197 1.928600979622742e-16 5.0400240454309084e-17 
3875.796920776368 1.870105148983156e-16 4.9772724698014106e-17 
3877.2669982910165 2.0792485686187774e-16 4.9318006971681456e-17 
3878.737075805665 1.5846692070905436e-16 4.865138211602497e-17 
3880.2071533203134 1.9133910472169129e-16 4.927843795989937e-17 
3881.677230834962 1.5034889076812014e-16 4.8135294205685786e-17 
3883.1473083496103 2.1617213873660704e-16 4.9531207811483324e-17 
3884.6173858642587 2.2769336177115183e-16 4.9271013186721093e-17 
3886.087463378907 1.5069346112408523e-16 4.775180334753885e-17 
3887.5575408935556 2.10165682523839e-16 4.8991982005049806e-17 
3889.027618408204 2.440886638471041e-16 4.898956002021625e-17 
3890.4976959228525 1.9080716803081558e-16 4.7861368382755176e-17 
3891.967773437501 3.096421582916701e-16 4.9882223558781426e-17 
3893.4378509521493 2.080693421538336e-16 4.80988023057824e-17 
3894.907928466798 2.7590417425804126e-16 4.8000652363019305e-17 
3896.378005981446 2.280283103622317e-16 4.778218072835425e-17 
3897.8480834960947 3.2781765892495485e-16 4.868829422367954e-17 
3899.318161010743 3.8104171531950766e-16 4.90191565425334e-17 
3900.7882385253915 2.534468956066064e-16 4.7415835669944314e-17 
3902.25831604004 2.738315111058896e-16 4.813553574242465e-17 
3903.7283935546884 1.7739167492374476e-16 4.6972989639763025e-17 
3905.198471069337 1.7085734513126987e-16 4.711131409051659e-17 
3906.6685485839853 1.9241048228595977e-16 4.769916819080088e-17 
3908.1386260986337 1.947711101703983e-16 4.7474816956341796e-17 
3909.608703613282 2.2017542820356768e-16 4.8376410736800094e-17 
3911.0787811279306 2.010528256212444e-16 4.753308686741248e-17 
3912.548858642579 2.4403246850500967e-16 4.735287729916168e-17 
3914.0189361572275 9.443784734152968e-17 4.508780201036282e-17 
3915.489013671876 2.0100708584209267e-16 4.594368909889389e-17 
3916.9590911865243 2.4758857751537924e-16 4.631681042088186e-17 
3918.429168701173 1.9962508541419827e-16 4.4688823022426445e-17 
3919.899246215821 3.180765153337344e-16 4.54118913743611e-17 
3921.3693237304697 1.8572812025106238e-16 4.3359957368360006e-17 
3922.839401245118 1.8648248249993114e-16 4.2187663769360055e-17 
3924.3094787597665 1.3667284238554002e-16 4.180429864266623e-17 
3925.779556274415 1.6413973858483283e-16 4.213673260468394e-17 
3927.2496337890634 2.0500791361955035e-16 4.157172854164082e-17 
3928.719711303712 1.4397093119864228e-16 4.125457095117574e-17 
3930.1897888183603 1.4896854470145086e-16 4.0675508126441665e-17 
