@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.702
@SPECTRUM spectrum_04D1si_716.dat
@SN-NAME 04D1si
       4867.452            0.01910        0.00413
       4870.027            0.01630        0.00416
       4872.604            0.01140        0.00421
       4875.180            0.01210        0.00424
       4877.756            0.01260        0.00426
       4880.333            0.02120        0.00430
       4882.910            0.00870        0.00428
       4885.488            0.00810        0.00428
       4888.065            0.01560        0.00427
       4890.644            0.01920        0.00428
       4893.222            0.01100        0.00428
       4895.801            0.01570        0.00429
       4898.379            0.02050        0.00429
       4900.958            0.01030        0.00433
       4903.538            0.01130        0.00430
       4906.118            0.00790        0.00431
       4908.698            0.01210        0.00428
       4911.278            0.00880        0.00425
       4913.859            0.01080        0.00419
       4916.440            0.01700        0.00415
       4919.021            0.00390        0.00415
       4921.603            0.00990        0.00416
       4924.185            0.01720        0.00417
       4926.767            0.00680        0.00415
       4929.349            0.01600        0.00417
       4931.932            0.02330        0.00417
       4934.514            0.00810        0.00418
       4937.098            0.00600        0.00417
       4939.681            0.01710        0.00415
       4942.265            0.01510        0.00419
       4944.849            0.01350        0.00419
       4947.433            0.01630        0.00419
       4950.018            0.01740        0.00419
       4952.603            0.00880        0.00419
       4955.188            0.01920        0.00418
       4957.773            0.00900        0.00417
       4960.359            0.02130        0.00415
       4962.945            0.01620        0.00414
       4965.531            0.02010        0.00415
       4968.118            0.01620        0.00416
       4970.704            0.01480        0.00418
       4973.292            0.00930        0.00415
       4975.879            0.01420        0.00409
       4978.466            0.01290        0.00410
       4981.054            0.01740        0.00406
       4983.643            0.01410        0.00407
       4986.231            0.01150        0.00405
       4988.819            0.00560        0.00404
       4991.409            0.01570        0.00405
       4993.998            0.01880        0.00407
       4996.587            0.01710        0.00406
       4999.177            0.02340        0.00404
       5001.767            0.01410        0.00401
       5004.357            0.01960        0.00401
       5006.948            0.01450        0.00396
       5009.539            0.01590        0.00396
       5012.130            0.00730        0.00398
       5014.722            0.01890        0.00394
       5017.313            0.01080        0.00393
       5019.905            0.01820        0.00392
       5022.498            0.01720        0.00395
       5025.090            0.02040        0.00394
       5027.683            0.01670        0.00394
       5030.276            0.01030        0.00396
       5032.869            0.01620        0.00394
       5035.462            0.01710        0.00391
       5038.056            0.02060        0.00392
       5040.650            0.01280        0.00392
       5043.245            0.01940        0.00391
       5045.839            0.01540        0.00389
       5048.434            0.01190        0.00392
       5051.029            0.01440        0.00391
       5053.625            0.01950        0.00398
       5056.220            0.01180        0.00395
       5058.816            0.01510        0.00395
       5061.413            0.01240        0.00392
       5064.009            0.01810        0.00393
       5066.605            0.00760        0.00394
       5069.203            0.01700        0.00394
       5071.800            0.01640        0.00389
       5074.397            0.01310        0.00384
       5076.995            0.01980        0.00385
       5079.593            0.01220        0.00386
       5082.191            0.01300        0.00387
       5084.790            0.01510        0.00388
       5087.389            0.01950        0.00385
       5089.988            0.01130        0.00390
       5092.587            0.01840        0.00388
       5095.187            0.02410        0.00388
       5097.786            0.01870        0.00388
       5100.386            0.01480        0.00388
       5102.987            0.02030        0.00385
       5105.587            0.00810        0.00382
       5108.188            0.01890        0.00383
       5110.789            0.01090        0.00387
       5113.390            0.01620        0.00385
       5115.992            0.01390        0.00386
       5118.594            0.01780        0.00383
       5121.196            0.01480        0.00385
       5123.798            0.01930        0.00382
       5126.401            0.01880        0.00381
       5129.003            0.02010        0.00384
       5131.606            0.01720        0.00379
       5134.210            0.00630        0.00383
       5136.813            0.00900        0.00379
       5139.417            0.01430        0.00383
       5142.021            0.01550        0.00380
       5144.626            0.02080        0.00378
       5147.230            0.01860        0.00382
       5149.835            0.01140        0.00382
       5152.440            0.01490        0.00381
       5155.045            0.01670        0.00381
       5157.651            0.01590        0.00379
       5160.257            0.01680        0.00378
       5162.863            0.01740        0.00373
       5165.469            0.01310        0.00369
       5168.076            0.01610        0.00362
       5170.683            0.02010        0.00362
       5173.290            0.01800        0.00359
       5175.897            0.01720        0.00357
       5178.504            0.01010        0.00357
       5181.112            0.01480        0.00363
       5183.720            0.00980        0.00370
       5186.329            0.01900        0.00367
       5188.937            0.01720        0.00367
       5191.546            0.01340        0.00374
       5194.155            0.01550        0.00382
       5196.764            0.01250        0.00384
       5199.374            0.00990        0.00384
       5201.983            0.01420        0.00382
       5204.593            0.01480        0.00383
       5207.203            0.02130        0.00382
       5209.813            0.01440        0.00374
       5212.424            0.00670        0.00374
       5215.035            0.01660        0.00374
       5217.646            0.01570        0.00379
       5220.258            0.01210        0.00377
       5222.869            0.01940        0.00375
       5225.481            0.01830        0.00377
       5228.093            0.01020        0.00376
       5230.706            0.01840        0.00375
       5233.318            0.01510        0.00375
       5235.931            0.02220        0.00377
       5238.544            0.01790        0.00379
       5241.157            0.01110        0.00377
       5243.771            0.01230        0.00379
       5246.384            0.01800        0.00378
       5248.998            0.01630        0.00375
       5251.612            0.01540        0.00376
       5254.227            0.01600        0.00377
       5256.841            0.01270        0.00373
       5259.456            0.01960        0.00370
       5262.071            0.01750        0.00368
       5264.687            0.01520        0.00362
       5267.302            0.01930        0.00358
       5269.918            0.01720        0.00360
       5272.534            0.01550        0.00362
       5275.150            0.02000        0.00361
       5277.767            0.01630        0.00363
       5280.384            0.01380        0.00368
       5283.000            0.02360        0.00369
       5285.618            0.01610        0.00371
       5288.235            0.01890        0.00370
       5290.853            0.02170        0.00370
       5293.471            0.01790        0.00370
       5296.088            0.01530        0.00370
       5298.707            0.01620        0.00372
       5301.325            0.02440        0.00371
       5303.944            0.01910        0.00373
       5306.563            0.02120        0.00370
       5309.182            0.01970        0.00371
       5311.802            0.01050        0.00372
       5314.421            0.01110        0.00372
       5317.042            0.01790        0.00371
       5319.661            0.01890        0.00371
       5322.282            0.02050        0.00365
       5324.902            0.00980        0.00368
       5327.523            0.00920        0.00364
       5330.144            0.01790        0.00367
       5332.765            0.02250        0.00367
       5335.387            0.01670        0.00366
       5338.008            0.01980        0.00366
       5340.630            0.01170        0.00366
       5343.252            0.01120        0.00365
       5345.875            0.01510        0.00364
       5348.497            0.01510        0.00365
       5351.120            0.02460        0.00366
       5353.743            0.02060        0.00369
       5356.366            0.02210        0.00366
       5358.989            0.01640        0.00365
       5361.613            0.01500        0.00364
       5364.237            0.02640        0.00365
       5366.861            0.01590        0.00361
       5369.485            0.01150        0.00358
       5372.109            0.01810        0.00360
       5374.734            0.01560        0.00359
       5377.359            0.02180        0.00363
       5379.984            0.01160        0.00358
       5382.609            0.01320        0.00361
       5385.235            0.01830        0.00359
       5387.861            0.01530        0.00358
       5390.487            0.01510        0.00358
       5393.113            0.02270        0.00357
       5395.739            0.01930        0.00355
       5398.366            0.01890        0.00352
       5400.993            0.01910        0.00351
       5403.620            0.02170        0.00348
       5406.247            0.02210        0.00351
       5408.875            0.01180        0.00352
       5411.502            0.01510        0.00351
       5414.130            0.01580        0.00351
       5416.758            0.01830        0.00353
       5419.386            0.01920        0.00351
       5422.015            0.01480        0.00352
       5424.644            0.01240        0.00352
       5427.272            0.01370        0.00354
       5429.901            0.01770        0.00351
       5432.531            0.01190        0.00351
       5435.160            0.01390        0.00354
       5437.790            0.01930        0.00353
       5440.420            0.01430        0.00352
       5443.050            0.01860        0.00351
       5445.681            0.01470        0.00357
       5448.311            0.01890        0.00353
       5450.942            0.02070        0.00351
       5453.573            0.01600        0.00352
       5456.204            0.02530        0.00352
       5458.835            0.01550        0.00351
       5461.467            0.01960        0.00350
       5464.099            0.01750        0.00354
       5466.730            0.01550        0.00351
       5469.363            0.01460        0.00350
       5471.995            0.01990        0.00349
       5474.628            0.01420        0.00355
       5477.261            0.01360        0.00347
       5479.894            0.02130        0.00352
       5482.527            0.02240        0.00347
       5485.160            0.01880        0.00358
       5487.794            0.03110        0.00349
       5490.428            0.01810        0.00353
       5493.062            0.01090        0.00352
       5495.696            0.01380        0.00352
       5498.330            0.01690        0.00350
       5500.965            0.01470        0.00349
       5503.600            0.01350        0.00349
       5506.234            0.02240        0.00348
       5508.870            0.01560        0.00351
       5511.505            0.01580        0.00351
       5514.141            0.01940        0.00352
       5516.776            0.02040        0.00353
       5519.412            0.01550        0.00353
       5522.048            0.01840        0.00349
       5524.685            0.01810        0.00350
       5527.321            0.01700        0.00349
       5529.958            0.00990        0.00348
       5532.595            0.01500        0.00344
       5535.232            0.01930        0.00350
       5537.870            0.01170        0.00353
       5540.507            0.01450        0.00357
       5543.145            0.01860        0.00355
       5545.783            0.02060        0.00370
       5548.420            0.01740        0.00370
       5551.059            0.01660        0.00355
       5553.697            0.01900        0.00355
       5556.336            0.01590        0.00354
       5558.975            0.02000        0.00357
       5561.614            0.01640        0.00355
       5564.253            0.02270        0.00355
       5566.893            0.02060        0.00370
       5569.532            0.00380        0.00615
       5572.172            0.02340        0.00850
       5574.812            0.02760        0.00868
       5577.452            0.01690        0.00866
       5580.092            0.01040        0.00863
       5582.733            0.02290        0.00865
       5585.374            0.00460        0.00773
       5588.015            0.01430        0.00439
       5590.656            0.00660        0.00349
       5593.297            0.01930        0.00346
       5595.938            0.01660        0.00350
       5598.580            0.01710        0.00351
       5601.222            0.02040        0.00356
       5603.864            0.01840        0.00352
       5606.506            0.02090        0.00352
       5609.148            0.00840        0.00350
       5611.791            0.02260        0.00352
       5614.434            0.01580        0.00349
       5617.077            0.01710        0.00349
       5619.720            0.01870        0.00349
       5622.363            0.01830        0.00350
       5625.007            0.01890        0.00351
       5627.650            0.02550        0.00349
       5630.294            0.02290        0.00347
       5632.938            0.01840        0.00344
       5635.583            0.02200        0.00343
       5638.227            0.02100        0.00346
       5640.872            0.01710        0.00345
       5643.516            0.02180        0.00345
       5646.161            0.02200        0.00348
       5648.806            0.01640        0.00344
       5651.452            0.02460        0.00345
       5654.097            0.01550        0.00339
       5656.743            0.01700        0.00338
       5659.389            0.02200        0.00337
       5662.035            0.01720        0.00340
       5664.681            0.01480        0.00339
       5667.327            0.01310        0.00343
       5669.974            0.01840        0.00342
       5672.620            0.02020        0.00341
       5675.267            0.02660        0.00345
       5677.914            0.01900        0.00345
       5680.562            0.01970        0.00342
       5683.209            0.01660        0.00339
       5685.856            0.02230        0.00341
       5688.504            0.01780        0.00343
       5691.152            0.01940        0.00343
       5693.800            0.01450        0.00343
       5696.449            0.01990        0.00344
       5699.097            0.02270        0.00347
       5701.746            0.02290        0.00343
       5704.395            0.02010        0.00339
       5707.043            0.01740        0.00340
       5709.692            0.02640        0.00338
       5712.342            0.02180        0.00342
       5714.991            0.01970        0.00343
       5717.641            0.00900        0.00340
       5720.291            0.02570        0.00341
       5722.941            0.02170        0.00344
       5725.591            0.01990        0.00346
       5728.241            0.02510        0.00341
       5730.892            0.01710        0.00342
       5733.542            0.02160        0.00342
       5736.193            0.01730        0.00343
       5738.844            0.02130        0.00340
       5741.495            0.02010        0.00340
       5744.146            0.02040        0.00341
       5746.798            0.01690        0.00336
       5749.450            0.01880        0.00337
       5752.102            0.01840        0.00337
       5754.753            0.02040        0.00337
       5757.406            0.02040        0.00337
       5760.058            0.01560        0.00337
       5762.710            0.02560        0.00339
       5765.363            0.01910        0.00335
       5768.016            0.02000        0.00338
       5770.669            0.01840        0.00340
       5773.322            0.02230        0.00338
       5775.976            0.02200        0.00337
       5778.629            0.02180        0.00334
       5781.283            0.02090        0.00336
       5783.937            0.01960        0.00337
       5786.590            0.02070        0.00337
       5789.245            0.01640        0.00336
       5791.899            0.02280        0.00333
       5794.553            0.01950        0.00337
       5797.208            0.01780        0.00336
       5799.863            0.02380        0.00341
       5802.518            0.02780        0.00340
       5805.173            0.02420        0.00340
       5807.828            0.02300        0.00336
       5810.483            0.01440        0.00335
       5813.139            0.02300        0.00339
       5815.794            0.02180        0.00338
       5818.451            0.02850        0.00337
       5821.106            0.01850        0.00338
       5823.763            0.02350        0.00339
       5826.419            0.02270        0.00341
       5829.076            0.01460        0.00339
       5831.732            0.02060        0.00339
       5834.389            0.02200        0.00340
       5837.046            0.02260        0.00339
       5839.703            0.02220        0.00340
       5842.360            0.02480        0.00337
       5845.018            0.01900        0.00337
       5847.675            0.02390        0.00340
       5850.333            0.02490        0.00336
       5852.991            0.01940        0.00338
       5855.649            0.01840        0.00338
       5858.308            0.01530        0.00344
       5860.966            0.01950        0.00358
       5863.625            0.02390        0.00363
       5866.283            0.02150        0.00368
       5868.942            0.02140        0.00369
       5871.601            0.02130        0.00374
       5874.260            0.02090        0.00386
       5876.919            0.02230        0.00360
       5879.579            0.02610        0.00358
       5882.238            0.02530        0.00387
       5884.898            0.02300        0.00412
       5887.558            0.02210        0.00422
       5890.218            0.02480        0.00441
       5892.878            0.03290        0.00443
       5895.539            0.02580        0.00442
       5898.199            0.01470        0.00415
       5900.859            0.02530        0.00386
       5903.521            0.02390        0.00374
       5906.181            0.02110        0.00352
       5908.842            0.02010        0.00360
       5911.503            0.02410        0.00363
       5914.165            0.01840        0.00361
       5916.827            0.02300        0.00361
       5919.488            0.02140        0.00363
       5922.150            0.02500        0.00365
       5924.812            0.02420        0.00361
       5927.474            0.01740        0.00367
       5930.136            0.02440        0.00365
       5932.799            0.01770        0.00364
       5935.461            0.02630        0.00361
       5938.124            0.02410        0.00361
       5940.787            0.01620        0.00361
       5943.450            0.02120        0.00347
       5946.113            0.02690        0.00353
       5948.776            0.01300        0.00362
       5951.439            0.02760        0.00361
       5954.103            0.01680        0.00358
       5956.767            0.02510        0.00354
       5959.431            0.02960        0.00351
       5962.095            0.02400        0.00345
       5964.759            0.02250        0.00336
       5967.423            0.02580        0.00341
       5970.087            0.02000        0.00346
       5972.752            0.02200        0.00349
       5975.417            0.02330        0.00348
       5978.082            0.03200        0.00346
       5980.746            0.02010        0.00344
       5983.412            0.01870        0.00342
       5986.077            0.03050        0.00339
       5988.742            0.02260        0.00331
       5991.408            0.02370        0.00332
       5994.073            0.02070        0.00332
       5996.739            0.02290        0.00338
       5999.405            0.02450        0.00340
       6002.071            0.01900        0.00336
       6004.737            0.02010        0.00333
       6007.403            0.01980        0.00333
       6010.070            0.01960        0.00333
       6012.737            0.01660        0.00328
       6015.403            0.02610        0.00324
       6018.070            0.02520        0.00323
       6020.737            0.02740        0.00325
       6023.404            0.02100        0.00328
       6026.072            0.02900        0.00325
       6028.739            0.02840        0.00331
       6031.407            0.02010        0.00333
       6034.075            0.02920        0.00330
       6036.742            0.02180        0.00328
       6039.410            0.02670        0.00330
       6042.078            0.02520        0.00326
       6044.747            0.02340        0.00322
       6047.415            0.02430        0.00325
       6050.083            0.01550        0.00324
       6052.752            0.02760        0.00324
       6055.421            0.03360        0.00326
       6058.090            0.02690        0.00325
       6060.759            0.03240        0.00325
       6063.428            0.02160        0.00324
       6066.097            0.02400        0.00327
       6068.767            0.03310        0.00324
       6071.436            0.02580        0.00321
       6074.106            0.02400        0.00322
       6076.775            0.01970        0.00319
       6079.445            0.01970        0.00319
       6082.116            0.01770        0.00320
       6084.786            0.01960        0.00318
       6087.456            0.02680        0.00320
       6090.126            0.02280        0.00321
       6092.797            0.02030        0.00320
       6095.468            0.01890        0.00319
       6098.139            0.02560        0.00318
       6100.810            0.01860        0.00319
       6103.481            0.01550        0.00321
       6106.152            0.01770        0.00321
       6108.823            0.01970        0.00319
       6111.495            0.02010        0.00318
       6114.167            0.02160        0.00318
       6116.838            0.02490        0.00316
       6119.510            0.01850        0.00318
       6122.182            0.02700        0.00320
       6124.854            0.02590        0.00318
       6127.526            0.02630        0.00319
       6130.199            0.02430        0.00322
       6132.871            0.02300        0.00323
       6135.543            0.02120        0.00328
       6138.216            0.02170        0.00330
       6140.889            0.01880        0.00331
       6143.562            0.02460        0.00331
       6146.235            0.02740        0.00331
       6148.908            0.02310        0.00329
       6151.582            0.01510        0.00327
       6154.255            0.02460        0.00321
       6156.929            0.01820        0.00319
       6159.603            0.03010        0.00318
       6162.276            0.01730        0.00317
       6164.950            0.02110        0.00328
       6167.624            0.02040        0.00329
       6170.298            0.02430        0.00331
       6172.973            0.01910        0.00330
       6175.647            0.02630        0.00331
       6178.322            0.01390        0.00330
       6180.996            0.02070        0.00322
       6183.671            0.01710        0.00319
       6186.346            0.02390        0.00315
       6189.021            0.01950        0.00316
       6191.696            0.01960        0.00317
       6194.372            0.01560        0.00314
       6197.047            0.01820        0.00323
       6199.722            0.01850        0.00325
       6202.398            0.01730        0.00323
       6205.073            0.02430        0.00329
       6207.750            0.01860        0.00324
       6210.425            0.02370        0.00330
       6213.101            0.01850        0.00321
       6215.777            0.01570        0.00325
       6218.454            0.01520        0.00327
       6221.130            0.01700        0.00326
       6223.807            0.02000        0.00324
       6226.483            0.01850        0.00331
       6229.160            0.02010        0.00356
       6231.837            0.01760        0.00363
       6234.514            0.02210        0.00367
       6237.191            0.02180        0.00377
       6239.868            0.01960        0.00376
       6242.545            0.01660        0.00375
       6245.223            0.01160        0.00349
       6247.900            0.01330        0.00333
       6250.578            0.01570        0.00348
       6253.256            0.02090        0.00356
       6255.934            0.01810        0.00358
       6258.612            0.02360        0.00366
       6261.290            0.01160        0.00368
       6263.968            0.01180        0.00373
       6266.646            0.01940        0.00359
       6269.325            0.02220        0.00341
       6272.003            0.01790        0.00342
       6274.682            0.01240        0.00333
       6277.361            0.01910        0.00328
       6280.040            0.02500        0.00350
       6282.719            0.02420        0.00362
       6285.398            0.00910        0.00354
       6288.077            0.01620        0.00351
       6290.756            0.02000        0.00366
       6293.436            0.01810        0.00419
       6296.115            0.02600        0.00423
       6298.795            0.01900        0.00418
       6301.475            0.01550        0.00439
       6304.154            0.01750        0.00440
       6306.834            0.01910        0.00431
       6309.515            0.01080        0.00386
       6312.195            0.02050        0.00357
       6314.875            0.01850        0.00354
       6317.555            0.01720        0.00326
       6320.236            0.01610        0.00326
       6322.917            0.02190        0.00347
       6325.597            0.01660        0.00357
       6328.278            0.01540        0.00354
       6330.958            0.02200        0.00347
       6333.640            0.02370        0.00345
       6336.321            0.02500        0.00346
       6339.002            0.03160        0.00325
       6341.684            0.02230        0.00318
       6344.365            0.02800        0.00320
       6347.046            0.03030        0.00322
       6349.728            0.02330        0.00337
       6352.410            0.02960        0.00339
       6355.092            0.02330        0.00344
       6357.773            0.01650        0.00360
       6360.456            0.01980        0.00360
       6363.138            0.01890        0.00357
       6365.820            0.01960        0.00344
       6368.502            0.01360        0.00340
       6371.185            0.02010        0.00337
       6373.867            0.01960        0.00320
       6376.550            0.01870        0.00313
       6379.232            0.01510        0.00321
       6381.916            0.02130        0.00325
