@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.552
@SPECTRUM spectrum_06D2ck_1162.dat
@SN-NAME 06D2ck
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 7.720
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.708            0.00000        1.46778
       4153.183            0.00000        2.80472
       4155.658            0.00000        2.70901
       4158.134            0.00000        1.46050
       4160.610            0.00000        1.84842
       4163.086            0.31800        1.23993
       4165.563            0.05970        0.98250
       4168.040            0.80350        0.84576
       4170.518           -0.09180        0.74726
       4172.996            0.46490        0.67271
       4175.474           -0.02410        0.60711
       4177.953            0.59210        0.56736
       4180.433            0.58590        0.52773
       4182.912           -0.57100        0.47629
       4185.392           -0.53400        0.44352
       4187.873           -0.25960        0.40195
       4190.354           -0.59350        0.38282
       4192.835           -0.20740        0.34487
       4195.317           -0.07930        0.30405
       4197.800            0.03540        0.27369
       4200.283            0.21360        0.25350
       4202.766           -0.25450        0.23065
       4205.250           -0.61660        0.21413
       4207.733           -0.04100        0.18384
       4210.218            0.05430        0.17166
       4212.703            0.03970        0.15425
       4215.188            0.13430        0.14124
       4217.673           -0.02680        0.13298
       4220.159           -0.14280        0.12267
       4222.646            0.22310        0.11428
       4225.132           -0.14680        0.10908
       4227.620            0.07270        0.10218
       4230.107            0.15300        0.09848
       4232.596            0.10380        0.09446
       4235.084           -0.07850        0.09024
       4237.573           -0.08800        0.08760
       4240.062           -0.03630        0.08501
       4242.552           -0.17120        0.08180
       4245.042           -0.14370        0.07957
       4247.533            0.11000        0.07785
       4250.023            0.01550        0.07512
       4252.515           -0.03810        0.07305
       4255.007            0.08070        0.07099
       4257.499            0.05000        0.06917
       4259.992            0.05850        0.06817
       4262.485           -0.03300        0.06605
       4264.978           -0.13250        0.06445
       4267.472           -0.00860        0.06217
       4269.966            0.01460        0.06071
       4272.461            0.01550        0.05975
       4274.956           -0.02740        0.05825
       4277.451           -0.04270        0.05656
       4279.947            0.04500        0.05558
       4282.443            0.12960        0.05469
       4284.940            0.01400        0.05322
       4287.437            0.01210        0.05208
       4289.934           -0.09470        0.05092
       4292.432           -0.05700        0.04942
       4294.930           -0.01290        0.04757
       4297.429           -0.01170        0.04629
       4299.928            0.02700        0.04479
       4302.427            0.01260        0.04313
       4304.927            0.00510        0.04169
       4307.427           -0.00310        0.04152
       4309.928            0.01740        0.04233
       4312.429           -0.06970        0.04342
       4314.931           -0.00280        0.04395
       4317.432           -0.03920        0.04380
       4319.935           -0.09810        0.04392
       4322.437           -0.00730        0.04357
       4324.940           -0.06410        0.04316
       4327.443           -0.06900        0.04249
       4329.947            0.00160        0.04168
       4332.451           -0.02780        0.04086
       4334.956            0.09840        0.04016
       4337.460            0.01830        0.03956
       4339.966           -0.01290        0.03894
       4342.471           -0.08220        0.03855
       4344.978           -0.00120        0.03782
       4347.484            0.01570        0.03780
       4349.991            0.00840        0.03811
       4352.498            0.02670        0.03823
       4355.006           -0.03620        0.03798
       4357.514           -0.03360        0.03778
       4360.022           -0.00560        0.03772
       4362.531            0.07760        0.03779
       4365.040            0.03170        0.03731
       4367.549           -0.02450        0.03689
       4370.060            0.02390        0.03640
       4372.570            0.00440        0.03591
       4375.081           -0.06410        0.03527
       4377.592           -0.01770        0.03430
       4380.104           -0.00520        0.03367
       4382.615           -0.00210        0.03332
       4385.127            0.03650        0.03308
       4387.640            0.00340        0.03286
       4390.153            0.03820        0.03266
       4392.667            0.02400        0.03294
       4395.180           -0.00110        0.03317
       4397.694           -0.02230        0.03293
       4400.209            0.00840        0.03267
       4402.724            0.04210        0.03257
       4405.239            0.01030        0.03265
       4407.754           -0.06230        0.03262
       4410.271           -0.01410        0.03247
       4412.787           -0.02430        0.03274
       4415.304           -0.00160        0.03299
       4417.821           -0.00880        0.03296
       4420.338           -0.09480        0.03277
       4422.856            0.01520        0.03254
       4425.375           -0.03450        0.03259
       4427.893           -0.03150        0.03241
       4430.413           -0.03960        0.03212
       4432.932           -0.06670        0.03207
       4435.451            0.01400        0.03177
       4437.972           -0.04910        0.03160
       4440.492            0.01830        0.03154
       4443.013           -0.05580        0.03158
       4445.534           -0.01330        0.03154
       4448.056           -0.02120        0.03129
       4450.578            0.00820        0.03088
       4453.100           -0.05270        0.03061
       4455.623            0.03260        0.03017
       4458.146           -0.01860        0.03004
       4460.669           -0.01320        0.02988
       4463.193            0.08230        0.02977
       4465.717            0.00110        0.02990
       4468.241           -0.03030        0.03016
       4470.766            0.01900        0.03034
       4473.292            0.00490        0.03033
       4475.817           -0.00160        0.03012
       4478.343            0.00870        0.03020
       4480.869           -0.06380        0.03023
       4483.396            0.01200        0.02999
       4485.923            0.02190        0.02987
       4488.451           -0.00480        0.02970
       4490.979            0.01320        0.02971
       4493.507           -0.01010        0.02971
       4496.035           -0.05860        0.02965
       4498.564            0.01960        0.02974
       4501.093           -0.02030        0.02982
       4503.623           -0.00710        0.02997
       4506.153           -0.02510        0.03004
       4508.683            0.00250        0.02975
       4511.213           -0.06260        0.02961
       4513.745            0.04120        0.02956
       4516.276           -0.06290        0.02936
       4518.808            0.04350        0.02915
       4521.340            0.03600        0.02881
       4523.872           -0.02090        0.02847
       4526.405           -0.00330        0.02837
       4528.938           -0.06210        0.02808
       4531.471           -0.02570        0.02796
       4534.005            0.02260        0.02799
       4536.540            0.06170        0.02796
       4539.074           -0.01330        0.02833
       4541.609           -0.05370        0.02828
       4544.145           -0.05690        0.02812
       4546.680            0.00360        0.02805
       4549.216           -0.00870        0.02778
       4551.752           -0.04190        0.02769
       4554.289           -0.02980        0.02773
       4556.826           -0.00460        0.02783
       4559.363           -0.05990        0.02806
       4561.900            0.01490        0.02812
       4564.438           -0.02510        0.02773
       4566.977           -0.01020        0.02777
       4569.516           -0.04270        0.02771
       4572.055            0.00040        0.02765
       4574.594            0.00430        0.02756
       4577.134           -0.04630        0.02736
       4579.674            0.01920        0.02725
       4582.214            0.01110        0.02718
       4584.755            0.01450        0.02705
       4587.296            0.01030        0.02686
       4589.837           -0.03400        0.02679
       4592.379            0.00040        0.02676
       4594.921            0.00160        0.02671
       4597.464            0.07690        0.02661
       4600.006           -0.06300        0.02654
       4602.550            0.02960        0.02655
       4605.094           -0.03790        0.02659
       4607.637           -0.00740        0.02662
       4610.182           -0.05170        0.02665
       4612.726           -0.03990        0.02669
       4615.271            0.04320        0.02662
       4617.816           -0.04150        0.02653
       4620.361            0.01140        0.02649
       4622.907           -0.01490        0.02644
       4625.454            0.02870        0.02642
       4628.000           -0.00050        0.02626
       4630.547            0.00490        0.02623
       4633.094            0.04220        0.02608
       4635.642            0.04380        0.02594
       4638.189            0.02840        0.02587
       4640.737           -0.00710        0.02563
       4643.286            0.00390        0.02544
       4645.835           -0.01840        0.02539
       4648.384            0.03030        0.02537
       4650.934            0.02590        0.02527
       4653.483           -0.02020        0.02538
       4656.033           -0.02460        0.02540
       4658.584            0.00580        0.02544
       4661.135           -0.03930        0.02538
       4663.687           -0.01110        0.02505
       4666.238            0.00080        0.02502
       4668.790            0.04730        0.02489
       4671.342           -0.02360        0.02479
       4673.894           -0.01730        0.02473
       4676.447           -0.00850        0.02478
       4679.000           -0.01560        0.02484
       4681.553            0.01180        0.02483
       4684.107           -0.03280        0.02474
       4686.661            0.00380        0.02466
       4689.215            0.01650        0.02468
       4691.770           -0.02560        0.02469
       4694.325           -0.00500        0.02459
       4696.880            0.00520        0.02433
       4699.436           -0.01190        0.02433
       4701.992           -0.00810        0.02425
       4704.548            0.04390        0.02416
       4707.105           -0.00380        0.02411
       4709.662            0.02480        0.02416
       4712.219            0.00290        0.02430
       4714.777           -0.00450        0.02450
       4717.335           -0.02730        0.02460
       4719.894           -0.04960        0.02468
       4722.452           -0.07060        0.02444
       4725.011           -0.00710        0.02444
       4727.570           -0.03190        0.02434
       4730.130            0.02530        0.02418
       4732.689           -0.00290        0.02409
       4735.250           -0.00280        0.02395
       4737.810           -0.02620        0.02400
       4740.371            0.01780        0.02409
       4742.932            0.03080        0.02414
       4745.493           -0.03450        0.02410
       4748.055           -0.03770        0.02403
       4750.617           -0.03620        0.02395
       4753.179            0.00660        0.02388
       4755.742           -0.02990        0.02372
       4758.305           -0.00300        0.02366
       4760.868           -0.00270        0.02344
       4763.432           -0.00780        0.02348
       4765.996            0.02260        0.02350
       4768.560           -0.03140        0.02343
       4771.125           -0.01390        0.02348
       4773.689            0.01130        0.02356
       4776.254           -0.02500        0.02373
       4778.820           -0.05520        0.02368
       4781.386            0.00460        0.02361
       4783.952           -0.02100        0.02343
       4786.518           -0.01520        0.02340
       4789.085           -0.03720        0.02335
       4791.652           -0.01330        0.02328
       4794.219           -0.01880        0.02332
       4796.787            0.00270        0.02327
       4799.354            0.00090        0.02328
       4801.923            0.01800        0.02325
       4804.491            0.01420        0.02315
       4807.060           -0.03760        0.02308
       4809.629           -0.02520        0.02316
       4812.198           -0.04930        0.02315
       4814.768            0.03580        0.02324
       4817.338            0.04300        0.02322
       4819.908            0.00540        0.02319
       4822.479           -0.00070        0.02315
       4825.050            0.04110        0.02306
       4827.621            0.01200        0.02296
       4830.192           -0.00050        0.02291
       4832.764           -0.03510        0.02285
       4835.336            0.02090        0.02273
       4837.909            0.02000        0.02260
       4840.482           -0.03240        0.02267
       4843.055            0.03520        0.02255
