@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.470
@SPECTRUM spectrum_04D4jr_650.dat
@SN-NAME 04D4jr
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -5.930
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.168            0.00000        0.66903
       4152.618            0.00000        0.62469
       4155.067            0.00000        0.73754
       4157.517            0.00000        0.46879
       4159.967            0.00000        0.68637
       4162.417            0.00000        0.46804
       4164.869            0.00000        0.49064
       4167.320            0.00000        0.48422
       4169.772            0.00000        0.58826
       4172.225            0.00000        0.52174
       4174.677            0.00000        0.51918
       4177.130            0.00000        0.53530
       4179.584            0.00000        0.87635
       4182.038            0.00000        0.48512
       4184.493            0.22400        0.42931
       4186.948           -0.38220        0.40058
       4189.403            0.16320        0.27746
       4191.859            0.12710        0.21727
       4194.315           -0.05440        0.17758
       4196.771           -0.01530        0.14499
       4199.229           -0.09960        0.12719
       4201.686            0.06610        0.11484
       4204.144            0.00940        0.09581
       4206.602            0.10300        0.09236
       4209.061            0.02880        0.07132
       4211.520            0.02230        0.06291
       4213.979           -0.03050        0.05554
       4216.439           -0.05200        0.05115
       4218.899            0.05580        0.04699
       4221.360            0.05020        0.04198
       4223.821            0.03810        0.03526
       4226.283            0.01790        0.03260
       4228.745            0.02110        0.03120
       4231.208            0.02030        0.02700
       4233.670            0.01070        0.02601
       4236.133           -0.01440        0.02352
       4238.597            0.02790        0.02210
       4241.061            0.02660        0.02088
       4243.526           -0.00400        0.01941
       4245.991           -0.00250        0.01860
       4248.456           -0.00010        0.01716
       4250.921            0.00380        0.01662
       4253.388            0.00620        0.01583
       4255.854            0.01240        0.01465
       4258.321            0.02030        0.01490
       4260.789           -0.00900        0.01394
       4263.256            0.02040        0.01322
       4265.725            0.03550        0.01289
       4268.193            0.01990        0.01254
       4270.662            0.01380        0.01158
       4273.131            0.02050        0.01147
       4275.601            0.04320        0.01110
       4278.071            0.01350        0.01088
       4280.542            0.01440        0.01043
       4283.013            0.02720        0.00998
       4285.484            0.00810        0.00956
       4287.956            0.01330        0.00935
       4290.428            0.00820        0.00911
       4292.901            0.00950        0.00880
       4295.374            0.02370        0.00869
       4297.848            0.03270        0.00848
       4300.321            0.02740        0.00832
       4302.795            0.02930        0.00804
       4305.270            0.01450        0.00786
       4307.745            0.01910        0.00765
       4310.221            0.01060        0.00745
       4312.696            0.02560        0.00744
       4315.173            0.01640        0.00749
       4317.649            0.01500        0.00742
       4320.126            0.02730        0.00754
       4322.604            0.02310        0.00705
       4325.082            0.02290        0.00679
       4327.560            0.00480        0.00670
       4330.039            0.02270        0.00663
       4332.518            0.03160        0.00656
       4334.997            0.01220        0.00649
       4337.477            0.02750        0.00647
       4339.957            0.01700        0.00629
       4342.438            0.02200        0.00601
       4344.918            0.02720        0.00613
       4347.400            0.02060        0.00598
       4349.881            0.01750        0.00599
       4352.364            0.01370        0.00590
       4354.846            0.01280        0.00577
       4357.329            0.02550        0.00582
       4359.812            0.01860        0.00576
       4362.296            0.02200        0.00572
       4364.780            0.01680        0.00571
       4367.265            0.02320        0.00561
       4369.750            0.02260        0.00560
       4372.235            0.01530        0.00553
       4374.721            0.02510        0.00547
       4377.207            0.02140        0.00534
       4379.693            0.01950        0.00529
       4382.180            0.01950        0.00517
       4384.667            0.02470        0.00503
       4387.155            0.01900        0.00505
       4389.643            0.02490        0.00513
       4392.131            0.02170        0.00503
       4394.620            0.02080        0.00497
       4397.109            0.01550        0.00499
       4399.599            0.02550        0.00498
       4402.088            0.02500        0.00490
       4404.579            0.02510        0.00501
       4407.069            0.01570        0.00502
       4409.561            0.02330        0.00506
       4412.052            0.02110        0.00502
       4414.543            0.02750        0.00506
       4417.036            0.02920        0.00505
       4419.528            0.01030        0.00491
       4422.021            0.02170        0.00491
       4424.515            0.01710        0.00487
       4427.008            0.02730        0.00488
       4429.502            0.02360        0.00483
       4431.997            0.01760        0.00468
       4434.492            0.01950        0.00471
       4436.987            0.02190        0.00463
       4439.482            0.02610        0.00464
       4441.979            0.02730        0.00464
       4444.475            0.01920        0.00464
       4446.972            0.02090        0.00449
       4449.469            0.02010        0.00443
       4451.966            0.02500        0.00448
       4454.464            0.01400        0.00444
       4456.962            0.01510        0.00430
       4459.461            0.02070        0.00426
       4461.960            0.02100        0.00426
       4464.459            0.01920        0.00425
       4466.959            0.01850        0.00428
       4469.459            0.02110        0.00428
       4471.959            0.02300        0.00426
       4474.460            0.02400        0.00423
       4476.961            0.03250        0.00423
       4479.463            0.02560        0.00427
       4481.965            0.02230        0.00419
       4484.467            0.01480        0.00421
       4486.970            0.02030        0.00424
       4489.473            0.02750        0.00426
       4491.977            0.02120        0.00413
       4494.480            0.02470        0.00418
       4496.984            0.02680        0.00417
       4499.489            0.03280        0.00420
       4501.994            0.02960        0.00418
       4504.499            0.03090        0.00413
       4507.004            0.02280        0.00421
       4509.511            0.02850        0.00413
       4512.017            0.02450        0.00411
       4514.523            0.03020        0.00422
       4517.031            0.02430        0.00415
       4519.538            0.02650        0.00409
       4522.046            0.03430        0.00408
       4524.554            0.02820        0.00410
       4527.062            0.02950        0.00413
       4529.571            0.03140        0.00409
       4532.081            0.03450        0.00411
       4534.590            0.03540        0.00405
       4537.100            0.04030        0.00413
       4539.610            0.02990        0.00412
       4542.121            0.03100        0.00408
       4544.632            0.03400        0.00408
       4547.144            0.03750        0.00404
       4549.655            0.02760        0.00405
       4552.167            0.04450        0.00400
       4554.680            0.04220        0.00397
       4557.193            0.04540        0.00408
       4559.706            0.03100        0.00404
       4562.220            0.03030        0.00397
       4564.733            0.03070        0.00396
       4567.248            0.03280        0.00400
       4569.762            0.03650        0.00394
       4572.277            0.03480        0.00394
       4574.792            0.03980        0.00396
       4577.308            0.03370        0.00389
       4579.824            0.03920        0.00396
       4582.341            0.03030        0.00396
       4584.857            0.04050        0.00395
       4587.375            0.04850        0.00389
       4589.892            0.03150        0.00385
       4592.410            0.04250        0.00391
       4594.928            0.03660        0.00382
       4597.446            0.04190        0.00383
       4599.965            0.03160        0.00378
       4602.484            0.03700        0.00378
       4605.003            0.03410        0.00380
       4607.523            0.03450        0.00378
       4610.044            0.03510        0.00378
       4612.564            0.03050        0.00384
       4615.085            0.03890        0.00374
       4617.606            0.03440        0.00372
       4620.128            0.02890        0.00379
       4622.650            0.02850        0.00367
       4625.172            0.03790        0.00371
       4627.695            0.02440        0.00369
       4630.218            0.02240        0.00371
       4632.741            0.02970        0.00367
       4635.265            0.03360        0.00370
       4637.789            0.02720        0.00369
       4640.313            0.03420        0.00365
       4642.838            0.03010        0.00366
       4645.363            0.03080        0.00362
       4647.889            0.02580        0.00364
       4650.415            0.02110        0.00365
       4652.940            0.02410        0.00367
       4655.467            0.01900        0.00367
       4657.994            0.02630        0.00368
       4660.521            0.02990        0.00373
       4663.048            0.02300        0.00367
       4665.576            0.01900        0.00364
       4668.104            0.02240        0.00369
       4670.632            0.01330        0.00364
       4673.161            0.02180        0.00363
       4675.690            0.02710        0.00366
       4678.220            0.02150        0.00365
       4680.750            0.02140        0.00364
       4683.280            0.01760        0.00360
       4685.810            0.01920        0.00363
       4688.341            0.01660        0.00357
       4690.872            0.02440        0.00359
       4693.403            0.02000        0.00359
       4695.936            0.02290        0.00359
       4698.467            0.02120        0.00358
       4701.000            0.01410        0.00355
       4703.533            0.01410        0.00350
       4706.066            0.01580        0.00347
       4708.600            0.01130        0.00352
       4711.133            0.01520        0.00350
       4713.667            0.01520        0.00354
       4716.202            0.02000        0.00357
       4718.737            0.01550        0.00357
       4721.271            0.01830        0.00352
       4723.807            0.02020        0.00356
       4726.343            0.01690        0.00346
       4728.879            0.02290        0.00354
       4731.416            0.01760        0.00342
       4733.952            0.01760        0.00345
       4736.489            0.02050        0.00348
       4739.027            0.02150        0.00346
       4741.564            0.01620        0.00343
       4744.103            0.01450        0.00347
       4746.641            0.01750        0.00347
       4749.180            0.01720        0.00347
       4751.719            0.01530        0.00344
       4754.258            0.01890        0.00343
       4756.798            0.01420        0.00339
       4759.338            0.02050        0.00337
       4761.878            0.01800        0.00342
       4764.419            0.01450        0.00343
       4766.960            0.01820        0.00341
       4769.501            0.01890        0.00344
       4772.043            0.01790        0.00341
       4774.585            0.01270        0.00348
       4777.127            0.01320        0.00348
       4779.670            0.01510        0.00345
       4782.212            0.01200        0.00345
       4784.756            0.01550        0.00347
       4787.299            0.01560        0.00343
       4789.843            0.00580        0.00341
       4792.388            0.01670        0.00345
       4794.932            0.02850        0.00340
       4797.477            0.00970        0.00345
       4800.022            0.02130        0.00341
       4802.567            0.01790        0.00341
       4805.113            0.01540        0.00347
       4807.659            0.01920        0.00340
       4810.206            0.01420        0.00340
       4812.752            0.01440        0.00339
       4815.300            0.02590        0.00344
       4817.847            0.01230        0.00351
       4820.395            0.01150        0.00347
       4822.943            0.01630        0.00346
       4825.491            0.01210        0.00351
       4828.040            0.02130        0.00349
       4830.588            0.02160        0.00340
       4833.138            0.01900        0.00345
       4835.688            0.01370        0.00345
       4838.237            0.01250        0.00342
       4840.788            0.01230        0.00345
       4843.338            0.01990        0.00344
       4845.889            0.01940        0.00341
       4848.440            0.01590        0.00340
       4850.991            0.01390        0.00333
       4853.543            0.02240        0.00331
       4856.095            0.01830        0.00326
       4858.647            0.02080        0.00328
