BITPIX  =                    8  /  8-bit ASCII characters                       
NAXIS   =                    1  /  Number of Image Dimensions                   
NAXIS1  =                  572  /  Length of axis                               
ORIGIN  = 'NOAO-IRAF: WTEXTIMAGE'  /
IRAF-MAX=                   0.  /  Max image pixel (out of date)                
IRAF-MIN=                   0.  /  Min image pixel (out of date)                
IRAF-B/P=                   32  /  Image bits per pixel                         
IRAFTYPE= 'REAL FLOATING     '  /  Image datatype                              
OBJECT  = 'SN91T NARROW - APERTURE 1'  /
FILENAME= 'CTIO_60_8MAY91    '  /  IRAF filename                               
FORMAT  = '5G14.7            '  /  Text line format                            
EXTEND  =                    F / File may contain extensions                    
ORIGIN  = 'NOAO-IRAF FITS Image Kernel July 2003' / FITS file originator        
DATE    = '2024-04-28T20:00:38' / Date FITS file was generated                  
IRAF-TLM= '2024-04-28T20:00:38' / Time of last modification                     
OBJECT  = 'sn91t narrow - Aperture 1' / Name of the object observed             
OBSERVAT= 'CTIO              ' / ORIGIN OF DATA                                 
CCDPICNO=                 110  / ORIGINAL CCD PICTURE NUMBER                    
DARKTIME=                 300  / TOTAL ELAPSED TIME (SECONDS)                   
OTIME   =                 300  / SHUTTER OPEN TIME (SECONDS)                    
IMAGETYP= 'OBJECT            ' / OBJECT,DARK,BIAS,ETC.                          
DATE-OBS= '08/05/91          ' / DATE (DD/MM/YY) OF OBSERVATION                 
EPOCH   =               1950.  / EPOCH OF RA AND DEC                            
ZD      = '00:00:42          ' / ZENITH DISTANCE                                
DETECTOR= '10                ' / DETECTOR (CCD TYPE, PHOTON COUNTER, ETC)       
CAMTEMP =                  0.  / CAMERA TEMPERATURE, DEG C                      
DEWTEMP =                  0.  / DEWAR TEMPRATURE, DEG C                        
FILTERS = '0 0               ' / FILTER BOLT POSITIONS                          
TRIMSEC = '[5:384,7:576]     ' / TRIMMED AREA IN RAW FRAME                      
CCDSUM  = '1 1               ' / ON CHIP SUMMATION (X,Y)                        
VEBGAIN =                  10  / VEB GAIN SETTING                               
SECPPIX =               0.398  / SEC OF ARC PER PIXEL                           
DISPAXIS=                    1                                                  
TRIM    = 'May  8  3:31 Trim data section is [3:380,5:576]'                     
BT-FLAG = 'May  8  3:31 Overscan section is [390:415,8:576] with mean=139.3748' 
BI-FLAG = 'May  8  3:31 Zero level correction image is Zero1'                   
CCDSEC  = '[3:380,5:576]'                                                       
CCDPROC = 'May  8 11:06 CCD processing done'                                    
FF-FLAG = 'May  8 11:06 Flat field image is F.blue.nar with scale=1.'           
APFORMAT= 'onedspec'                                                            
APNUM1  = '1 1 1 1 572'                                                         
BEAM-NUM=                    1                                                  
APCENTER= ' 170.14  286.00'                                                     
APLOW   = '  -3.00 -285.00'                                                     
APHIGH  = '   3.00  286.00'                                                     
CTYPE1  = 'lambda  '                                                            
CUNIT1  = 'angstroms'                                                           
REFSPEC1= 'comp112.0001'                                                        
NP1     =                    0                                                  
NP2     =                  572                                                  
DC-FLAG =                    0                                                  
OFLAG   =                    1                                                  
DF-FLAG =                   -1                                                  
SM-FLAG =                   -1                                                  
QF-FLAG =                   -1                                                  
QD-FLAG =                   -1                                                  
EX-FLAG =                    0                                                  
BS-FLAG =                   -1                                                  
CA-FLAG =                    0                                                  
CO-FLAG =                   -1                                                  
EXPTIME =                 300.                                                  
CRPIX1  =                   1.                                                  
CRVAL1  =             2930.292                                                  
CDELT1  =             8.283218                                                  
CD1_1   =             8.283218                                                  
W0      =             2930.292                                                  
WPC     =             8.283218                                                  
AIRMASS =             1.339417                                                  
UT      = '0:26:37.0         '                                                  
ST      = '10:44:48.0        '                                                  
RA      = '12:31:41.0        '                                                  
DEC     = '2:56:25.0         '                                                  
HA      = '-1:48:57.0        '                                                  
END                                                                             
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
                                                                                
2930.292  1.329391E-16
2938.575218  3.448174E-16
2946.858436  5.488336E-16
2955.141654  7.451839E-16
2963.424872  9.340613E-16
2971.70809  1.115657E-15
2979.991308  1.290161E-15
2988.274526  1.457759E-15
2996.557744  1.618635E-15
3004.840962  1.772980E-15
3013.12418  1.920958E-15
3021.407398  2.062754E-15
3029.690616  2.198544E-15
3037.973834  2.328500E-15
3046.257052  2.452793E-15
3054.54027  1.350304E-14
3062.823488  1.804174E-14
3071.106706  9.468343E-15
3079.389924  6.885415E-15
3087.673142  5.670733E-16
3095.95636  2.389098E-14
3104.239578  2.464055E-14
3112.522796  9.973960E-15
3120.806014  9.397138E-15
3129.089232  2.028187E-14
3137.37245  3.306415E-14
3145.655668  3.342484E-14
3153.938886  2.831535E-14
3162.222104  3.079323E-14
3170.505322  3.116785E-14
3178.78854  4.073512E-14
3187.071758  3.717750E-14
3195.354976  3.864556E-14
3203.638194  4.118092E-14
3211.921412  2.855667E-14
3220.20463  3.108659E-14
3228.487848  2.989956E-14
3236.771066  2.880125E-14
3245.054284  3.123215E-14
3253.337502  2.482312E-14
3261.62072  2.741442E-14
3269.903938  2.888690E-14
3278.187156  2.385804E-14
3286.470374  2.316698E-14
3294.753592  2.322837E-14
3303.03681  2.588585E-14
3311.320028  2.809815E-14
3319.603246  2.380866E-14
3327.886464  2.770486E-14
3336.169682  3.019220E-14
3344.4529  3.080342E-14
3352.736118  3.357055E-14
3361.019336  2.988819E-14
3369.302554  2.647060E-14
3377.585772  2.754776E-14
3385.86899  2.915275E-14
3394.152208  2.859039E-14
3402.435426  3.322290E-14
3410.718644  3.484629E-14
3419.001862  3.337489E-14
3427.28508  3.472657E-14
3435.568298  3.243587E-14
3443.851516  3.594028E-14
3452.134734  3.698598E-14
3460.417952  3.877848E-14
3468.70117  3.884964E-14
3476.984388  4.029044E-14
3485.267606  4.359923E-14
3493.550824  4.743268E-14
3501.834042  4.960633E-14
3510.11726  5.271085E-14
3518.400478  5.743610E-14
3526.683696  6.306546E-14
3534.966914  6.823678E-14
3543.250132  7.222033E-14
3551.53335  7.567693E-14
3559.816568  8.125992E-14
3568.099786  8.269225E-14
3576.383004  8.162880E-14
3584.666222  8.407747E-14
3592.94944  8.504638E-14
3601.232658  8.759411E-14
3609.515876  8.892545E-14
3617.799094  9.128874E-14
3626.082312  9.204490E-14
3634.36553  9.184437E-14
3642.648748  9.059777E-14
3650.931966  9.176916E-14
3659.215184  9.498489E-14
3667.498402  9.897279E-14
3675.78162  1.029156E-13
3684.064838  1.078423E-13
3692.348056  1.092838E-13
3700.631274  1.072276E-13
3708.914492  1.069314E-13
3717.19771  1.011630E-13
3725.480928  9.248645E-14
3733.764146  8.741328E-14
3742.047364  8.035362E-14
3750.330582  7.463537E-14
3758.6138  7.122806E-14
3766.897018  6.939839E-14
3775.180236  6.864966E-14
3783.463454  6.758432E-14
3791.746672  6.917245E-14
3800.02989  6.918925E-14
3808.313108  6.599709E-14
3816.596326  6.584957E-14
3824.879544  6.792253E-14
3833.162762  7.129725E-14
3841.44598  7.222559E-14
3849.729198  7.601871E-14
3858.012416  7.887485E-14
3866.295634  8.465199E-14
3874.578852  9.330117E-14
3882.86207  1.032972E-13
3891.145288  1.119388E-13
3899.428506  1.170619E-13
3907.711724  1.209709E-13
3915.994942  1.251585E-13
3924.27816  1.249181E-13
3932.561378  1.260864E-13
3940.844596  1.263400E-13
3949.127814  1.223418E-13
3957.411032  1.227729E-13
3965.69425  1.250786E-13
3973.977468  1.226353E-13
3982.260686  1.180258E-13
3990.543904  1.140656E-13
3998.827122  1.091477E-13
4007.11034  1.039186E-13
4015.393558  1.026844E-13
4023.676776  9.861292E-14
4031.959994  9.685169E-14
4040.243212  9.693457E-14
4048.52643  9.424398E-14
4056.809648  9.698438E-14
4065.092866  1.027888E-13
4073.376084  1.084134E-13
4081.659302  1.128052E-13
4089.94252  1.135755E-13
4098.225738  1.159475E-13
4106.508956  1.133988E-13
4114.792174  1.119240E-13
4123.075392  1.120912E-13
4131.35861  1.108623E-13
4139.641828  1.111485E-13
4147.925046  1.107539E-13
4156.208264  1.112918E-13
4164.491482  1.131268E-13
4172.7747  1.152571E-13
4181.057918  1.165036E-13
4189.341136  1.188061E-13
4197.624354  1.214670E-13
4205.907572  1.219497E-13
4214.19079  1.194888E-13
4222.474008  1.158634E-13
4230.757226  1.127143E-13
4239.040444  1.113356E-13
4247.323662  1.084425E-13
4255.60688  1.060629E-13
4263.890098  1.038490E-13
4272.173316  1.018867E-13
4280.456534  9.783573E-14
4288.739752  9.296372E-14
4297.02297  9.006224E-14
4305.306188  8.703091E-14
4313.589406  8.437515E-14
4321.872624  7.887206E-14
4330.155842  7.671266E-14
4338.43906  7.761480E-14
4346.722278  7.422908E-14
4355.005496  7.275289E-14
4363.288714  7.132488E-14
4371.571932  6.885166E-14
4379.85515  6.749259E-14
4388.138368  6.715027E-14
4396.421586  6.837983E-14
4404.704804  6.989582E-14
4412.988022  7.093813E-14
4421.27124  7.252131E-14
4429.554458  7.264504E-14
4437.837676  7.268922E-14
4446.120894  7.371243E-14
4454.404112  7.615022E-14
4462.68733  8.128664E-14
4470.970548  8.644268E-14
4479.253766  8.939882E-14
4487.536984  9.382627E-14
4495.820202  9.770780E-14
4504.10342  1.021893E-13
4512.386638  1.067898E-13
4520.669856  1.088874E-13
