# SNID ztf24aaacvhp
# OBSERVER='Rich/Hinds/Wise/Bochenek'
# RA 199.32712499999997
# OBS_DATE 2024-02-12 12:36:59.27
# DEC 32.92825
# INSTRUMENT KAST
#wavelength flux flux_err
3808.25169715 0.63688701 0.05682096
3809.27729897 0.63626522 0.05688356
3810.30290080 0.59585547 0.05607876
3811.32850262 0.57805818 0.05516525
3812.35410445 0.57532609 0.05521773
3813.37970627 0.57696033 0.05606958
3814.40530810 0.61439341 0.05749948
3815.43090992 0.55784494 0.05651478
3816.45651175 0.54988205 0.05484465
3817.48211357 0.50242293 0.05331884
3818.50771540 0.52970433 0.05396777
3819.53331723 0.50908488 0.05318889
3820.55891905 0.52001286 0.05338034
3821.58452088 0.59088892 0.05492029
3822.61012270 0.58499956 0.05452177
3823.63572453 0.58384985 0.05389664
3824.66132635 0.63684356 0.05344632
3825.68692818 0.57810879 0.05202607
3826.71253000 0.54615414 0.05188679
3827.73813183 0.54965466 0.05502478
3828.76373365 0.60575944 0.05764833
3829.78933548 0.48939118 0.05583818
3830.81493730 0.60357744 0.05854864
3831.84053913 0.56382692 0.05770078
3832.86614095 0.58128130 0.05715758
3833.89174278 0.62409353 0.05750648
3834.91734460 0.53446847 0.05449028
3835.94294643 0.54890758 0.05449420
3836.96854825 0.52898163 0.05321660
3837.99415008 0.57264763 0.05434643
3839.01975190 0.52370900 0.05287336
3840.04535373 0.53364551 0.05299529
3841.07095555 0.59216201 0.05513579
3842.09655738 0.56705028 0.05442398
3843.12215920 0.52926052 0.05275161
3844.14776103 0.57057267 0.05347063
3845.17336285 0.64710879 0.05599297
3846.19896468 0.60722142 0.05428791
3847.22456650 0.54577011 0.05216196
3848.25016833 0.52652973 0.05149705
3849.27577015 0.58858472 0.05332672
3850.30137198 0.59552944 0.05333530
3851.32697380 0.57098281 0.05286914
3852.35257563 0.52505982 0.05063941
3853.37817745 0.52916211 0.05020941
3854.40377928 0.54994953 0.05120623
3855.42938110 0.51973438 0.05047354
3856.45498293 0.57433295 0.05119388
3857.48058475 0.60898626 0.05140790
3858.50618658 0.58538246 0.05055062
3859.53178840 0.59708554 0.05074431
3860.55739023 0.56619227 0.04988086
3861.58299205 0.56412762 0.05062935
3862.60859388 0.57555211 0.05109657
3863.63419570 0.65167248 0.05241640
3864.65979753 0.66439253 0.05203932
3865.68539935 0.63440925 0.05159307
3866.71100118 0.60346001 0.05046065
3867.73660300 0.61345655 0.05094025
3868.76220483 0.57447952 0.04975347
3869.78780666 0.56318092 0.04885492
3870.81340848 0.54547447 0.04784836
3871.83901031 0.62206405 0.04983093
3872.86461213 0.59460610 0.04873837
3873.89021396 0.58358437 0.04918296
3874.91581578 0.60123676 0.05001942
3875.94141761 0.55456382 0.04934396
3876.96701943 0.54143584 0.04840433
3877.99262126 0.62549388 0.05095518
3879.01822308 0.62828010 0.04925741
3880.04382491 0.58172488 0.04718713
3881.06942673 0.57214713 0.04737578
3882.09502856 0.49959272 0.04559484
3883.12063038 0.54354328 0.04723051
3884.14623221 0.62507421 0.04957700
3885.17183403 0.61225158 0.04869149
3886.19743586 0.54073185 0.04636282
3887.22303768 0.59710425 0.04831957
3888.24863951 0.57681257 0.04831523
3889.27424133 0.60575747 0.04912161
3890.29984316 0.61085206 0.04889947
3891.32544498 0.57013047 0.04774889
3892.35104681 0.53007662 0.04666894
3893.37664863 0.55861372 0.04701937
3894.40225046 0.54412216 0.04666920
3895.42785228 0.59440041 0.04823516
3896.45345411 0.51439279 0.04650167
3897.47905593 0.56485665 0.04756844
3898.50465776 0.58780080 0.04786467
3899.53025958 0.47266138 0.04489823
3900.55586141 0.52324235 0.04624429
3901.58146323 0.53711325 0.04705729
3902.60706506 0.57879817 0.04841153
3903.63266688 0.60547185 0.04920346
3904.65826871 0.61149859 0.04986858
3905.68387053 0.68445003 0.05314799
3906.70947236 0.70099831 0.05415171
3907.73507418 0.59122330 0.05215359
3908.76067601 0.62305307 0.05274516
3909.78627783 0.66810763 0.05389420
3910.81187966 0.63361913 0.05294293
3911.83748148 0.67696404 0.05377688
3912.86308331 0.73615056 0.05536598
3913.88868513 0.91572750 0.05847814
3914.91428696 1.28499281 0.06484839
3915.93988878 1.80589557 0.07321692
3916.96549061 2.20398164 0.07910909
3917.99109243 2.40481758 0.08191528
3919.01669426 2.63167882 0.08434284
3920.04229609 2.50973392 0.08216970
3921.06789791 1.94087565 0.07310731
3922.09349974 1.33989871 0.06299347
3923.11910156 0.87102371 0.05342900
3924.14470339 0.66621798 0.04844083
3925.17030521 0.64797270 0.04729608
3926.19590704 0.57809269 0.04590293
3927.22150886 0.54524285 0.04434936
3928.24711069 0.56348675 0.04512011
3929.27271251 0.61665499 0.04634154
3930.29831434 0.61001647 0.04621606
3931.32391616 0.62854201 0.04645661
3932.34951799 0.63307583 0.04645920
3933.37511981 0.63772523 0.04630585
3934.40072164 0.62459195 0.04572001
3935.42632346 0.64127845 0.04588209
3936.45192529 0.59969020 0.04516077
3937.47752711 0.60531682 0.04580859
3938.50312894 0.58070946 0.04553622
3939.52873076 0.51228935 0.04462232
3940.55433259 0.49872628 0.04511178
3941.57993441 0.52029467 0.04584576
3942.60553624 0.51804072 0.04529065
3943.63113806 0.58013970 0.04700412
3944.65673989 0.52159470 0.04531277
3945.68234171 0.55323941 0.04600880
3946.70794354 0.67471778 0.04872138
3947.73354536 0.66157532 0.04817491
3948.75914719 0.64278567 0.04794358
3949.78474901 0.70417416 0.04908221
3950.81035084 0.66592145 0.04793508
3951.83595266 0.66597217 0.04773781
3952.86155449 0.68859386 0.04790139
3953.88715631 0.65702140 0.04669155
3954.91275814 0.68367165 0.04738844
3955.93835996 0.69273627 0.04730129
3956.96396179 0.66862303 0.04674223
3957.98956361 0.66656655 0.04680498
3959.01516544 0.65245163 0.04624881
3960.04076726 0.61237210 0.04559597
3961.06636909 0.58792907 0.04485658
3962.09197091 0.59710044 0.04497949
3963.11757274 0.57157052 0.04384393
3964.14317456 0.58216804 0.04336479
3965.16877639 0.55327272 0.04239377
3966.19437821 0.59007335 0.04320088
3967.21998004 0.60333657 0.04330261
3968.24558187 0.62561929 0.04367361
3969.27118369 0.67125297 0.04454381
3970.29678552 0.65774924 0.04413272
3971.32238734 0.71089405 0.04571318
3972.34798917 0.73005795 0.04691969
3973.37359099 0.72128224 0.04683866
3974.39919282 0.72135049 0.04706998
3975.42479464 0.73923677 0.04763735
3976.45039647 0.81424129 0.04979318
3977.47599829 0.75727862 0.04863339
3978.50160012 0.76161289 0.04859646
3979.52720194 0.79233378 0.04912950
3980.55280377 0.75056899 0.04795573
3981.57840559 0.70664990 0.04711937
3982.60400742 0.74303776 0.04748685
3983.62960924 0.65959871 0.04589706
3984.65521107 0.61906826 0.04505354
3985.68081289 0.60396147 0.04428103
3986.70641472 0.60766006 0.04394569
3987.73201654 0.62354803 0.04473315
3988.75761837 0.63481152 0.04498345
3989.78322019 0.66221106 0.04522678
3990.80882202 0.63375479 0.04402652
3991.83442384 0.58124781 0.04322154
3992.86002567 0.58110982 0.04317711
3993.88562749 0.57853526 0.04328744
3994.91122932 0.57462722 0.04322176
3995.93683114 0.61243147 0.04386762
3996.96243297 0.65470326 0.04504746
3997.98803479 0.63874680 0.04480915
3999.01363662 0.66979116 0.04566219
4000.03923844 0.75972736 0.04744004
4001.06484027 0.65550685 0.04482521
4002.09044209 0.71119034 0.04582484
4003.11604392 0.76455098 0.04709785
4004.14164574 0.72976172 0.04613280
4005.16724757 0.79345208 0.04780760
4006.19284939 0.81336784 0.04848854
4007.21845122 0.78308976 0.04837513
4008.24405304 0.79865360 0.04870728
4009.26965487 0.73905599 0.04793068
4010.29525669 0.68826663 0.04680603
4011.32085852 0.71749461 0.04692921
4012.34646034 0.73089641 0.04752150
4013.37206217 0.72968721 0.04750253
4014.39766399 0.74974543 0.04757302
4015.42326582 0.71386379 0.04594610
4016.44886764 0.67954302 0.04536927
4017.47446947 0.69093233 0.04610557
4018.50007130 0.73503113 0.04729636
4019.52567312 0.71889234 0.04737128
4020.55127495 0.64511275 0.04636957
4021.57687677 0.63471794 0.04586543
4022.60247860 0.67686790 0.04650593
4023.62808042 0.63781905 0.04564307
4024.65368225 0.68251622 0.04634291
4025.67928407 0.68146920 0.04571526
4026.70488590 0.61529118 0.04390677
4027.73048772 0.59611458 0.04298586
4028.75608955 0.52111137 0.04118488
4029.78169137 0.54563564 0.04176671
4030.80729320 0.57420313 0.04229702
4031.83289502 0.56637627 0.04227776
4032.85849685 0.58291012 0.04221473
4033.88409867 0.53800821 0.04099960
4034.90970050 0.56139606 0.04141885
4035.93530232 0.57128757 0.04193273
4036.96090415 0.58909684 0.04281722
4037.98650597 0.63413835 0.04373311
4039.01210780 0.65626717 0.04399076
4040.03770962 0.71053696 0.04559499
4041.06331145 0.68997365 0.04547219
4042.08891327 0.68874949 0.04572020
4043.11451510 0.78568280 0.04832340
4044.14011692 0.76299453 0.05072694
4045.16571875 0.75362951 0.05709052
4046.19132057 0.76073074 0.06237267
4047.21692240 0.76269799 0.06238623
4048.24252422 0.80213612 0.05762060
4049.26812605 0.76738262 0.05096163
4050.29372787 0.79386705 0.04866176
4051.31932970 0.80400586 0.04738757
4052.34493152 0.81948471 0.04725384
4053.37053335 0.76126552 0.04616614
4054.39613517 0.70122349 0.04502996
4055.42173700 0.82216352 0.04712018
4056.44733882 0.83658785 0.04710210
4057.47294065 0.76581419 0.04555626
4058.49854247 0.82416505 0.04695721
4059.52414430 0.90476120 0.04818768
4060.54974612 0.88962024 0.04799071
4061.57534795 0.88912308 0.04817947
4062.60094977 0.89221662 0.04843047
4063.62655160 0.98488140 0.05024767
4064.65215342 1.13412237 0.05310038
4065.67775525 1.29820704 0.05530818
4066.70335707 1.37509489 0.05623619
4067.72895890 1.33989906 0.05564909
4068.75456073 1.20007730 0.05348008
4069.78016255 1.01829100 0.05004979
4070.80576438 0.89356714 0.04764226
4071.83136620 0.87664968 0.04693185
4072.85696803 0.84859782 0.04618438
4073.88256985 0.81832021 0.04579447
4074.90817168 0.80280250 0.04595953
4075.93377350 0.72302431 0.04578420
4076.95937533 0.79324770 0.04785028
4077.98497715 0.76784140 0.04701918
4079.01057898 0.71153575 0.04564047
4080.03618080 0.72083002 0.04495465
4081.06178263 0.70658910 0.04417328
4082.08738445 0.69633305 0.04411105
4083.11298628 0.70436066 0.04352740
4084.13858810 0.67333055 0.04262862
4085.16418993 0.63074350 0.04175191
4086.18979175 0.76749253 0.04473279
4087.21539358 0.83639085 0.04594363
4088.24099540 0.86490721 0.04566537
4089.26659723 0.76547366 0.04348208
4090.29219905 0.69165802 0.04237833
4091.31780088 0.60530305 0.04058770
4092.34340270 0.67544937 0.04193541
4093.36900453 0.72005105 0.04246321
4094.39460635 0.65207046 0.04110073
4095.42020818 0.71375561 0.04222386
4096.44581000 0.75492531 0.04278914
4097.47141183 0.78144038 0.04321140
4098.49701365 0.76820058 0.04304190
4099.52261548 0.74265569 0.04269287
4100.54821730 0.73782653 0.04234155
4101.57381913 0.80465943 0.04302186
4102.59942095 0.77367866 0.04235511
4103.62502278 0.74524039 0.04164989
4104.65062460 0.81120515 0.04256178
4105.67622643 0.78860605 0.04243647
4106.70182825 0.75378013 0.04197516
4107.72743008 0.80473495 0.04317014
4108.75303190 0.80608517 0.04321009
4109.77863373 0.80534112 0.04302568
4110.80423555 0.80218089 0.04269206
4111.82983738 0.79477555 0.04240343
4112.85543920 0.82399082 0.04315243
4113.88104103 0.81629425 0.04320464
4114.90664285 0.79992014 0.04299970
4115.93224468 0.81783187 0.04303559
4116.95784651 0.83070344 0.04306633
4117.98344833 0.78878653 0.04237711
4119.00905016 0.78546190 0.04215336
4120.03465198 0.75296485 0.04182668
4121.06025381 0.73608786 0.04172492
4122.08585563 0.75195485 0.04212053
4123.11145746 0.77008802 0.04264740
4124.13705928 0.84019238 0.04362655
4125.16266111 0.79669106 0.04284160
4126.18826293 0.76606727 0.04236985
4127.21386476 0.73206270 0.04175517
4128.23946658 0.74796873 0.04187766
4129.26506841 0.72305501 0.04148226
4130.29067023 0.67889172 0.04043626
4131.31627206 0.66617894 0.04017105
4132.34187388 0.59632158 0.03896015
4133.36747571 0.52669960 0.03766958
4134.39307753 0.52490693 0.03764476
4135.41867936 0.50420898 0.03699910
4136.44428118 0.53292006 0.03766342
4137.46988301 0.60262454 0.03905824
4138.49548483 0.67743969 0.04077362
4139.52108666 0.74049622 0.04202947
4140.54668848 0.76438648 0.04203566
4141.57229031 0.73032922 0.04122393
4142.59789213 0.76619631 0.04144277
4143.62349396 0.79637641 0.04181765
4144.64909578 0.81965965 0.04235376
4145.67469761 0.81133240 0.04218603
4146.70029943 0.77728236 0.04163488
4147.72590126 0.80743879 0.04216788
4148.75150308 0.83003354 0.04221921
4149.77710491 0.79493117 0.04148944
4150.80270673 0.83503014 0.04256377
4151.82830856 0.79792392 0.04227184
4152.85391038 0.81830370 0.04268001
4153.87951221 0.78894162 0.04227761
4154.90511403 0.79213417 0.04282320
4155.93071586 0.79976916 0.04300690
4156.95631768 0.82529312 0.04323057
4157.98191951 0.80503333 0.04281123
4159.00752133 0.81164461 0.04272884
4160.03312316 0.78146684 0.04226050
4161.05872498 0.78721219 0.04268296
4162.08432681 0.77045709 0.04258443
4163.10992863 0.78381002 0.04287222
4164.13553046 0.71894443 0.04219272
4165.16113228 0.74481016 0.04293723
4166.18673411 0.74580878 0.04305755
4167.21233594 0.72483552 0.04249012
4168.23793776 0.69753367 0.04156916
4169.26353959 0.65765882 0.04092651
4170.28914141 0.70957184 0.04136657
4171.31474324 0.77788210 0.04279456
4172.34034506 0.78038746 0.04244157
4173.36594689 0.76537108 0.04188572
4174.39154871 0.73544711 0.04116939
4175.41715054 0.68016726 0.04045624
4176.44275236 0.67142153 0.04030821
4177.46835419 0.62018764 0.03964548
4178.49395601 0.66596490 0.04016510
4179.51955784 0.74025416 0.04131479
4180.54515966 0.72855961 0.04104009
4181.57076149 0.71725160 0.04054141
4182.59636331 0.75766015 0.04110136
4183.62196514 0.78594387 0.04152614
4184.64756696 0.79410291 0.04172482
4185.67316879 0.79271930 0.04187915
4186.69877061 0.79583496 0.04148783
4187.72437244 0.77920514 0.04086773
4188.74997426 0.81584060 0.04158752
4189.77557609 0.77966595 0.04121282
4190.80117791 0.85388970 0.04271248
4191.82677974 0.86247492 0.04287647
4192.85238156 0.83186322 0.04223805
4193.87798339 0.84015650 0.04229086
4194.90358521 0.82788223 0.04216925
4195.92918704 0.87084538 0.04252068
4196.95478886 0.85912526 0.04215217
4197.98039069 0.85219944 0.04208766
4199.00599251 0.86780369 0.04229897
4200.03159434 0.85067111 0.04210671
4201.05719616 0.83795220 0.04200043
4202.08279799 0.79915726 0.04130145
4203.10839981 0.82020503 0.04165385
4204.13400164 0.85226274 0.04209861
4205.15960346 0.87872773 0.04251108
4206.18520529 0.86093515 0.04264109
4207.21080711 0.88012457 0.04321392
4208.23640894 0.84536099 0.04275844
4209.26201076 0.81760770 0.04223253
4210.28761259 0.83153605 0.04201612
4211.31321441 0.81923622 0.04184790
4212.33881624 0.87033343 0.04250629
4213.36441806 0.85482401 0.04222209
4214.39001989 0.81772721 0.04173074
4215.41562171 0.84020638 0.04219132
4216.44122354 0.87569338 0.04288130
4217.46682537 0.84474063 0.04223749
4218.49242719 0.82397151 0.04190331
4219.51802902 0.84388816 0.04201772
4220.54363084 0.87328130 0.04265133
4221.56923267 0.84717804 0.04221234
4222.59483449 0.84119093 0.04236877
4223.62043632 0.82896137 0.04210968
4224.64603814 0.86395365 0.04253313
4225.67163997 0.86756241 0.04239294
4226.69724179 0.88843137 0.04256647
4227.72284362 0.83416981 0.04188377
4228.74844544 0.80942816 0.04173285
4229.77404727 0.84566987 0.04255930
4230.79964909 0.80557430 0.04151754
4231.82525092 0.83790815 0.04232195
4232.85085274 0.83495116 0.04240999
4233.87645457 0.81902546 0.04215554
4234.90205639 0.84320813 0.04250900
4235.92765822 0.84810239 0.04248817
4236.95326004 0.85344905 0.04260185
4237.97886187 0.84342498 0.04252874
4239.00446369 0.85419142 0.04248566
4240.03006552 0.85068214 0.04259289
4241.05566734 0.87882972 0.04297327
4242.08126917 0.86247760 0.04277807
4243.10687099 0.88886631 0.04318425
4244.13247282 0.88534206 0.04340920
4245.15807464 0.87145460 0.04387225
4246.18367647 0.86986458 0.04475427
4247.20927829 0.83772951 0.04445281
4248.23488012 0.84637105 0.04394608
4249.26048194 0.87251151 0.04381359
4250.28608377 0.84334081 0.04318782
4251.31168559 0.85206038 0.04347888
4252.33728742 0.83942962 0.04315551
4253.36288924 0.88212883 0.04372719
4254.38849107 0.87338519 0.04379425
4255.41409289 0.82732522 0.04324213
4256.43969472 0.83066750 0.04340981
4257.46529654 0.83857912 0.04359673
4258.49089837 0.84878707 0.04346473
4259.51650019 0.88395345 0.04367115
4260.54210202 0.87632716 0.04357216
4261.56770384 0.89052683 0.04370906
4262.59330567 0.89123833 0.04386513
4263.61890749 0.86213219 0.04360465
4264.64450932 0.85010993 0.04349798
4265.67011114 0.86753821 0.04405218
4266.69571297 0.87032616 0.04402951
4267.72131480 0.88955718 0.04415882
4268.74691662 0.87676537 0.04377028
4269.77251845 0.84914660 0.04323883
4270.79812027 0.85980850 0.04349547
4271.82372210 0.83608007 0.04321760
4272.84932392 0.85531181 0.04349915
4273.87492575 0.84831619 0.04343073
4274.90052757 0.85910362 0.04352874
4275.92612940 0.91326267 0.04428004
4276.95173122 0.92806298 0.04475990
4277.97733305 0.92860061 0.04476821
4279.00293487 0.89676285 0.04420044
4280.02853670 0.86426735 0.04370577
4281.05413852 0.86157620 0.04364790
4282.07974035 0.85607380 0.04351901
4283.10534217 0.80991393 0.04279295
4284.13094400 0.86007065 0.04351650
4285.15654582 0.84573269 0.04340126
4286.18214765 0.82116634 0.04286748
4287.20774947 0.78649312 0.04228830
4288.23335130 0.80342960 0.04250332
4289.25895312 0.81272173 0.04254934
4290.28455495 0.78504884 0.04227882
4291.31015677 0.80847263 0.04279566
4292.33575860 0.78916204 0.04260875
4293.36136042 0.81433791 0.04294622
4294.38696225 0.83165401 0.04321149
4295.41256407 0.81872290 0.04303012
4296.43816590 0.78316808 0.04237230
4297.46376772 0.79236954 0.04254602
4298.48936955 0.81594706 0.04282329
4299.51497137 0.82544571 0.04309176
4300.54057320 0.79125971 0.04252143
4301.56617502 0.84618151 0.04307969
4302.59177685 0.82157576 0.04281810
4303.61737867 0.75676304 0.04207930
4304.64298050 0.71151251 0.04169710
4305.66858232 0.72009498 0.04193119
4306.69418415 0.75137490 0.04250718
4307.71978597 0.72448957 0.04245774
4308.74538780 0.74356431 0.04270131
4309.77098962 0.91211712 0.04516624
4310.79659145 1.03591847 0.04674800
4311.82219327 1.04400146 0.04707060
4312.84779510 0.98929316 0.04662815
4313.87339692 0.86357701 0.04549713
4314.89899875 0.81427264 0.04498304
4315.92460058 0.69728452 0.04324448
4316.95020240 0.74658632 0.04370633
4317.97580423 0.72611719 0.04354845
4319.00140605 0.72272348 0.04356985
4320.02700788 0.75047714 0.04425749
4321.05260970 0.75791723 0.04408924
4322.07821153 0.77571803 0.04407499
4323.10381335 0.78861272 0.04394940
4324.12941518 0.79408342 0.04409613
4325.15501700 0.83729464 0.04489039
4326.18061883 0.83374333 0.04491310
4327.20622065 0.80517459 0.04445241
4328.23182248 0.80002445 0.04422427
4329.25742430 0.81549543 0.04436450
4330.28302613 0.80900300 0.04456072
4331.30862795 0.83469599 0.04479179
4332.33422978 0.85272044 0.04512927
