# SIMPLE  =                    T / conforms to FITS standard                      
# BITPIX  =                    8 / array data type                                
# NAXIS   =                    0 / number of array dimensions                     
# EXTEND  =                    T                                                  
# VERSPYT = '3.11.7  '           / Python version                                 
# VERSNPY = '1.26.4  '           / Numpy version                                  
# VERSSCI = '1.12.0  '           / Scipy version                                  
# VERSAST = '6.0.0   '           / Astropy version                                
# VERSSKL = '1.4.1.post1'        / Scikit-learn version                           
# VERSPYP = '1.17.0  '           / PypeIt version                                 
# DATE    = '2025-02-10'         / UTC date created                               
# RA      =   213.53695833333327                                                  
# DEC     =   3.2247583333333334                                                  
# TARGET  = 'GOTO25aeu'                                                           
# DISPNAME= 'blue    '                                                            
# DECKER  = 'slit    '                                                            
# BINNING = '1,1     '                                                            
# MJD     =         60715.239463                                                  
# DATETIME= '2025-02-09T05:44:49.603' / Date and time of the observation in ISOT f
# AIRMASS =             1.115016                                                  
# EXPTIME =                900.0                                                  
# FILENAME= 'v_e_20250208_128_1_0_9.fits.gz'                                      
# INSTRUME= 'SPRAT   '                                                            
# DETECTOR= 'E2V CCD30-11 10333-02-26'                                            
# DATE-OBS= '2025-02-09T05:44:49.602'                                             
# CONFNAME= 'user_def_config'                                                     
# FOVTYPE = 'slit    '                                                            
# CCDXBIN =                    1                                                  
# CCDYBIN =                    1                                                  
# PYPELINE= 'MultiSlit'                                                           
# PYP_SPEC= 'lt_sprat'                                                            
# TELESCOP= 'LT      '                                                            
# LON-OBS =  -17.879999999999995                                                  
# LAT-OBS =   28.758333333333336                                                  
# ALT-OBS =    2326.999999998442                                                  
# CLBS_DIR= '/home/mpursiai/onedrive-work/work/GOTO_classifications/GOTO-FAST/py&'
# CONTINUE  'peit/20250208/reduced/Calibrations'                                  
# CLBS_ARC= 'Arc_A_0_DET01.fits'                                                  
# HIERARCH CLBS_WAVECALIB = 'WaveCalib_A_0_DET01.fits'                            
# HIERARCH CLBS_BIAS = 'Bias_A_0_DET01.fits'                                      
# HIERARCH CLBS_FLAT = 'Flat_A_0_DET01.fits'                                      
# HIERARCH CLBS_EDGES = 'Edges_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_SLITS = 'Slits_A_0_DET01.fits.gz'                                 
# HIERARCH CLBS_TILTIMG = 'Tiltimg_A_0_DET01.fits'                                
# HIERARCH CLBS_TILTS = 'Tilts_A_0_DET01.fits'                                    
# DMODCLS = 'SpecObjs'           / Datamodel class                                
# DMODVER = '1.0.0   '           / Datamodel version                              
# EXT0000 = 'SPAT0126-SLIT0113-DET01'                                             
# NSPEC   =                    1                                                  
# 
#      Lam       Flux        STD
  4281.034  6.670e-16  8.949e-17
  4285.383  4.267e-16  8.379e-17
  4289.735  3.362e-16  8.187e-17
  4294.088  6.564e-16  8.754e-17
  4298.442  2.784e-16  7.829e-17
  4302.799  3.204e-16  7.994e-17
  4307.157  3.767e-16  7.974e-17
  4311.517  5.702e-16  8.220e-17
  4315.878  3.037e-16  7.890e-17
  4320.241  4.052e-16  8.150e-17
  4324.606  4.201e-16  8.010e-17
  4328.972  1.143e-16  7.557e-17
  4333.340  4.190e-16  7.877e-17
  4337.710  1.767e-16  7.444e-17
  4342.081  5.562e-16  8.120e-17
  4346.454  5.073e-16  7.980e-17
  4350.829  5.982e-16  8.105e-17
  4355.205  4.206e-16  8.029e-17
  4359.583  6.567e-16  8.162e-17
  4363.963  2.477e-16  7.690e-17
  4368.344  4.997e-16  7.926e-17
  4372.727  3.362e-16  7.749e-17
  4377.111  3.934e-16  7.605e-17
  4381.497  1.832e-16  7.196e-17
  4385.885  7.125e-16  7.856e-17
  4390.275  4.285e-16  7.571e-17
  4394.666  2.242e-16  7.232e-17
  4399.058  3.736e-16  7.372e-17
  4403.452  5.788e-16  7.835e-17
  4407.848  3.889e-16  7.457e-17
  4412.246  4.054e-16  7.482e-17
  4416.645  3.918e-16  7.418e-17
  4421.045  3.944e-16  7.392e-17
  4425.448  4.175e-16  7.355e-17
  4429.851  2.905e-16  7.125e-17
  4434.256  4.121e-16  7.278e-17
  4438.663  2.954e-16  6.961e-17
  4443.072  2.276e-16  6.957e-17
  4447.482  3.734e-16  7.021e-17
  4451.894  5.883e-16  7.362e-17
  4456.307  5.500e-16  7.253e-17
  4460.722  2.827e-16  6.910e-17
  4465.138  3.257e-16  6.870e-17
  4469.556  2.117e-16  6.775e-17
  4473.975  4.380e-16  6.836e-17
  4478.396  5.297e-16  7.037e-17
  4482.819  2.403e-16  6.589e-17
  4487.243  4.330e-16  6.874e-17
  4491.668  2.457e-16  6.598e-17
  4496.095  5.195e-16  6.932e-17
  4500.524  3.341e-16  6.548e-17
  4504.954  3.323e-16  6.539e-17
  4509.386  2.391e-16  6.448e-17
  4513.816  2.311e-16  6.319e-17
  4518.254  3.130e-16  6.372e-17
  4522.690  4.335e-16  6.477e-17
  4527.128  4.235e-16  6.506e-17
  4531.568  4.127e-16  6.506e-17
  4536.008  2.266e-16  6.164e-17
  4540.451  2.776e-16  6.120e-17
  4544.894  4.062e-16  6.258e-17
  4549.340  3.724e-16  6.317e-17
  4553.787  2.630e-16  6.070e-17
  4558.235  2.861e-16  6.164e-17
  4562.685  3.512e-16  5.957e-17
  4567.136  4.546e-16  6.093e-17
  4571.589  2.753e-16  5.807e-17
  4576.043  3.977e-16  5.911e-17
  4580.499  4.189e-16  6.064e-17
  4584.956  4.852e-16  5.998e-17
  4589.415  4.265e-16  5.887e-17
  4593.875  3.550e-16  5.763e-17
  4598.336  4.810e-16  5.770e-17
  4602.799  3.433e-16  5.554e-17
  4607.264  4.211e-16  5.614e-17
  4611.730  3.271e-16  5.384e-17
  4616.197  3.533e-16  5.524e-17
  4620.666  3.792e-16  5.457e-17
  4625.136  4.490e-16  5.592e-17
  4629.608  2.875e-16  5.316e-17
  4634.081  4.656e-16  5.515e-17
  4638.556  4.072e-16  5.307e-17
  4643.032  1.913e-16  4.960e-17
  4647.509  4.233e-16  5.219e-17
  4651.988  4.809e-16  5.254e-17
  4656.468  4.962e-16  5.338e-17
  4660.950  4.127e-16  5.321e-17
  4665.433  4.425e-16  5.316e-17
  4669.918  4.240e-16  5.160e-17
  4674.403  2.533e-16  4.892e-17
  4678.891  2.920e-16  4.868e-17
  4683.379  3.451e-16  4.990e-17
  4687.870  4.270e-16  4.996e-17
  4692.361  1.808e-16  4.676e-17
  4696.854  2.907e-16  4.811e-17
  4701.348  2.551e-16  4.707e-17
  4705.844  5.149e-16  4.987e-17
  4710.341  3.685e-16  4.726e-17
  4714.840  2.350e-16  4.672e-17
  4719.339  3.724e-16  4.664e-17
  4723.840  3.849e-16  4.792e-17
  4728.343  4.855e-16  4.940e-17
  4732.847  3.601e-16  4.744e-17
  4737.352  3.941e-16  4.710e-17
  4741.859  2.654e-16  4.554e-17
  4746.367  2.782e-16  4.582e-17
  4750.876  3.888e-16  4.739e-17
  4755.387  3.284e-16  4.650e-17
  4759.899  3.559e-16  4.635e-17
  4764.412  3.145e-16  4.475e-17
  4768.927  3.807e-16  4.600e-17
  4773.443  3.895e-16  4.594e-17
  4777.960  4.032e-16  4.554e-17
  4782.479  4.508e-16  4.584e-17
  4786.999  4.046e-16  4.613e-17
  4791.520  2.970e-16  4.478e-17
  4796.043  3.001e-16  4.433e-17
  4800.567  3.869e-16  4.498e-17
  4805.092  3.924e-16  4.527e-17
  4809.618  2.796e-16  4.383e-17
  4814.146  4.161e-16  4.466e-17
  4818.676  3.545e-16  4.433e-17
  4823.206  4.100e-16  4.480e-17
  4827.738  4.418e-16  4.546e-17
  4832.271  3.061e-16  4.344e-17
  4836.805  3.383e-16  4.421e-17
  4841.341  4.103e-16  4.459e-17
  4845.878  2.950e-16  4.275e-17
  4850.416  3.807e-16  4.399e-17
  4854.955  4.135e-16  4.365e-17
  4859.496  3.104e-16  4.174e-17
  4864.038  3.350e-16  4.162e-17
  4868.581  3.581e-16  4.277e-17
  4873.126  3.320e-16  4.270e-17
  4877.672  2.234e-16  4.175e-17
  4882.219  2.989e-16  4.224e-17
  4886.767  3.978e-16  4.321e-17
  4891.317  3.562e-16  4.258e-17
  4895.868  4.618e-16  4.347e-17
  4900.420  3.084e-16  4.185e-17
  4904.973  2.976e-16  4.161e-17
  4909.527  3.850e-16  4.263e-17
  4914.083  2.397e-16  4.050e-17
  4918.640  3.380e-16  4.150e-17
  4923.198  3.151e-16  4.108e-17
  4927.758  3.557e-16  4.105e-17
  4932.319  3.318e-16  4.125e-17
  4936.880  2.607e-16  3.941e-17
  4941.443  3.790e-16  4.139e-17
  4946.008  3.593e-16  4.130e-17
  4950.573  3.421e-16  4.084e-17
  4955.140  2.874e-16  3.973e-17
  4959.708  2.686e-16  4.025e-17
  4964.277  3.064e-16  4.005e-17
  4968.847  1.698e-16  3.902e-17
  4973.419  2.289e-16  3.944e-17
  4977.992  3.325e-16  4.005e-17
  4982.566  2.778e-16  3.980e-17
  4987.141  4.042e-16  4.159e-17
  4991.717  3.783e-16  4.043e-17
  4996.294  3.036e-16  3.931e-17
  5000.873  1.910e-16  3.790e-17
  5005.453  3.512e-16  3.920e-17
  5010.034  2.287e-16  3.723e-17
  5014.616  2.850e-16  3.797e-17
  5019.199  3.038e-16  3.799e-17
  5023.783  2.142e-16  3.682e-17
  5028.369  2.493e-16  3.767e-17
  5032.956  3.389e-16  3.845e-17
  5037.544  2.896e-16  3.722e-17
  5042.133  3.183e-16  3.724e-17
  5046.723  2.907e-16  3.721e-17
  5051.314  2.409e-16  3.714e-17
  5055.907  2.856e-16  3.751e-17
  5060.500  2.429e-16  3.726e-17
  5065.095  3.049e-16  3.757e-17
  5069.691  2.846e-16  3.708e-17
  5074.288  3.989e-16  3.820e-17
  5078.886  3.792e-16  3.824e-17
  5083.485  3.604e-16  3.754e-17
  5088.085  3.278e-16  3.765e-17
  5092.687  3.676e-16  3.812e-17
  5097.289  3.283e-16  3.739e-17
  5101.893  3.418e-16  3.750e-17
  5106.497  3.191e-16  3.742e-17
  5111.103  3.879e-16  3.776e-17
  5115.710  2.096e-16  3.584e-17
  5120.318  3.270e-16  3.717e-17
  5124.927  2.341e-16  3.565e-17
  5129.537  3.782e-16  3.749e-17
  5134.149  3.238e-16  3.661e-17
  5138.761  2.729e-16  3.585e-17
  5143.374  2.371e-16  3.562e-17
  5147.989  3.757e-16  3.691e-17
  5152.604  3.759e-16  3.656e-17
  5157.221  3.140e-16  3.613e-17
  5161.839  3.228e-16  3.515e-17
  5166.457  3.321e-16  3.544e-17
  5171.077  3.127e-16  3.469e-17
  5175.698  3.109e-16  3.514e-17
  5180.320  3.127e-16  3.504e-17
  5184.943  3.592e-16  3.472e-17
  5189.567  4.162e-16  3.612e-17
  5194.192  3.861e-16  3.587e-17
  5198.818  4.110e-16  3.694e-17
  5203.445  3.865e-16  3.627e-17
  5208.073  3.704e-16  3.581e-17
  5212.702  3.680e-16  3.571e-17
  5217.332  3.079e-16  3.482e-17
  5221.964  4.108e-16  3.626e-17
  5226.596  3.600e-16  3.550e-17
  5231.229  3.455e-16  3.574e-17
  5235.863  3.222e-16  3.468e-17
  5240.498  2.646e-16  3.428e-17
  5245.135  3.882e-16  3.557e-17
  5249.772  2.979e-16  3.469e-17
  5254.410  3.838e-16  3.527e-17
  5259.049  3.513e-16  3.429e-17
  5263.690  3.390e-16  3.441e-17
  5268.331  3.214e-16  3.424e-17
  5272.973  3.340e-16  3.406e-17
  5277.616  2.218e-16  3.290e-17
  5282.260  3.013e-16  3.365e-17
  5286.906  4.164e-16  3.553e-17
  5291.552  2.517e-16  3.324e-17
  5296.199  2.574e-16  3.328e-17
  5300.847  2.961e-16  3.424e-17
  5305.496  3.564e-16  3.438e-17
  5310.146  3.305e-16  3.414e-17
  5314.797  3.734e-16  3.457e-17
  5319.449  2.079e-16  3.264e-17
  5324.102  3.699e-16  3.438e-17
  5328.756  2.519e-16  3.300e-17
  5333.410  3.757e-16  3.406e-17
  5338.066  3.348e-16  3.432e-17
  5342.723  3.394e-16  3.380e-17
  5347.380  3.626e-16  3.400e-17
  5352.038  3.277e-16  3.360e-17
  5356.698  3.411e-16  3.375e-17
  5361.358  2.684e-16  3.278e-17
  5366.019  2.566e-16  3.278e-17
  5370.682  2.585e-16  3.249e-17
  5375.345  2.986e-16  3.319e-17
  5380.009  3.332e-16  3.356e-17
  5384.674  2.226e-16  3.215e-17
  5389.340  3.179e-16  3.312e-17
  5394.007  3.355e-16  3.357e-17
  5398.674  2.877e-16  3.312e-17
  5403.343  2.625e-16  3.273e-17
  5408.012  2.882e-16  3.335e-17
  5412.683  2.661e-16  3.290e-17
  5417.354  2.561e-16  3.271e-17
  5422.026  2.891e-16  3.282e-17
  5426.699  3.423e-16  3.386e-17
  5431.373  3.319e-16  3.376e-17
  5436.048  3.009e-16  3.282e-17
  5440.723  2.927e-16  3.296e-17
  5445.400  2.274e-16  3.198e-17
  5450.077  3.052e-16  3.314e-17
  5454.755  3.766e-16  3.380e-17
  5459.435  3.168e-16  3.266e-17
  5464.115  3.427e-16  3.318e-17
  5468.795  4.015e-16  3.364e-17
  5473.477  2.851e-16  3.251e-17
  5478.160  3.121e-16  3.237e-17
  5482.843  3.062e-16  3.211e-17
  5487.527  3.442e-16  3.287e-17
  5492.212  3.269e-16  3.288e-17
  5496.898  2.357e-16  3.187e-17
  5501.585  2.539e-16  3.241e-17
  5506.273  3.007e-16  3.279e-17
  5510.961  2.945e-16  3.312e-17
  5515.650  3.745e-16  3.360e-17
  5520.340  4.041e-16  3.368e-17
  5525.031  3.842e-16  3.418e-17
  5529.723  3.049e-16  3.294e-17
  5534.415  3.204e-16  3.372e-17
  5539.109  3.024e-16  3.385e-17
  5543.803  2.157e-16  3.261e-17
  5548.498  3.149e-16  3.413e-17
  5553.193  3.750e-16  3.452e-17
  5557.890  2.925e-16  3.372e-17
  5562.587  2.655e-16  3.353e-17
  5567.285  2.567e-16  4.524e-17
  5571.984  2.655e-16  5.492e-17
  5576.684  2.361e-16  5.452e-17
  5581.384  2.972e-16  5.597e-17
  5586.085  3.479e-16  5.051e-17
  5590.787  3.221e-16  3.671e-17
  5595.490  2.372e-16  3.343e-17
  5600.193  2.183e-16  3.316e-17
  5604.898  3.641e-16  3.440e-17
  5609.603  2.543e-16  3.355e-17
  5614.309  3.520e-16  3.440e-17
  5619.015  3.446e-16  3.494e-17
  5623.723  2.147e-16  3.325e-17
  5628.431  2.629e-16  3.347e-17
  5633.140  3.525e-16  3.401e-17
  5637.849  2.740e-16  3.390e-17
  5642.559  3.540e-16  3.462e-17
  5647.270  3.082e-16  3.409e-17
  5651.982  3.585e-16  3.459e-17
  5656.695  2.903e-16  3.367e-17
  5661.408  3.776e-16  3.470e-17
  5666.122  2.737e-16  3.408e-17
  5670.837  3.684e-16  3.587e-17
  5675.552  3.082e-16  3.549e-17
  5680.268  2.773e-16  3.591e-17
  5684.985  3.124e-16  3.712e-17
  5689.703  3.145e-16  3.674e-17
  5694.421  2.975e-16  3.651e-17
  5699.140  2.834e-16  3.578e-17
  5703.859  3.502e-16  3.542e-17
  5708.580  3.113e-16  3.539e-17
  5713.301  2.640e-16  3.443e-17
  5718.023  2.878e-16  3.467e-17
  5722.745  3.767e-16  3.578e-17
  5727.468  3.091e-16  3.470e-17
  5732.192  3.336e-16  3.528e-17
  5736.916  2.945e-16  3.519e-17
  5741.642  3.258e-16  3.505e-17
  5746.368  3.589e-16  3.566e-17
  5751.094  3.151e-16  3.530e-17
  5755.821  2.945e-16  3.461e-17
  5760.549  3.863e-16  3.602e-17
  5765.278  4.238e-16  3.635e-17
  5770.007  3.391e-16  3.562e-17
  5774.737  3.013e-16  3.517e-17
  5779.467  3.232e-16  3.537e-17
  5784.198  4.061e-16  3.671e-17
  5788.930  3.491e-16  3.595e-17
  5793.662  3.228e-16  3.560e-17
  5798.395  3.413e-16  3.627e-17
  5803.129  3.884e-16  3.666e-17
  5807.864  2.640e-16  3.558e-17
  5812.599  2.948e-16  3.593e-17
  5817.334  2.574e-16  3.571e-17
  5822.070  3.365e-16  3.657e-17
  5826.807  2.844e-16  3.609e-17
  5831.545  3.545e-16  3.645e-17
  5836.283  3.245e-16  3.645e-17
  5841.022  3.417e-16  3.668e-17
  5845.761  2.891e-16  3.654e-17
  5850.501  3.254e-16  3.645e-17
  5855.241  2.988e-16  3.660e-17
  5859.982  3.658e-16  3.819e-17
  5864.724  3.089e-16  3.752e-17
  5869.466  3.658e-16  3.831e-17
  5874.209  2.744e-16  3.821e-17
  5878.952  4.346e-16  5.231e-17
  5883.696  1.684e-16  7.114e-17
  5888.441  3.951e-16  8.569e-17
  5893.187  1.869e-16  8.694e-17
  5897.932  2.025e-16  8.224e-17
  5902.679  4.125e-16  6.557e-17
  5907.426  2.560e-16  4.463e-17
  5912.173  1.599e-16  3.620e-17
  5916.921  2.080e-16  3.618e-17
  5921.670  2.175e-16  3.613e-17
  5926.419  2.898e-16  3.720e-17
  5931.169  2.981e-16  3.710e-17
  5935.919  2.897e-16  3.705e-17
  5940.670  2.805e-16  3.714e-17
  5945.422  2.754e-16  3.640e-17
  5950.174  2.592e-16  3.633e-17
  5954.926  2.487e-16  3.638e-17
  5959.679  2.601e-16  3.596e-17
  5964.433  2.923e-16  3.629e-17
  5969.187  3.538e-16  3.690e-17
  5973.941  3.656e-16  3.706e-17
  5978.697  2.667e-16  3.627e-17
  5983.452  3.093e-16  3.641e-17
  5988.208  2.984e-16  3.589e-17
  5992.965  3.381e-16  3.613e-17
  5997.722  2.479e-16  3.538e-17
  6002.480  3.605e-16  3.610e-17
  6007.238  2.272e-16  3.432e-17
  6011.997  3.417e-16  3.583e-17
  6016.756  3.721e-16  3.564e-17
  6021.516  3.326e-16  3.510e-17
  6026.276  4.239e-16  3.613e-17
  6031.037  2.187e-16  3.438e-17
  6035.798  3.036e-16  3.524e-17
  6040.560  3.272e-16  3.492e-17
  6045.322  3.470e-16  3.455e-17
  6050.085  3.331e-16  3.445e-17
  6054.848  2.845e-16  3.434e-17
  6059.612  3.746e-16  3.510e-17
  6064.376  3.253e-16  3.476e-17
  6069.140  2.766e-16  3.398e-17
  6073.905  3.180e-16  3.445e-17
  6078.671  3.142e-16  3.436e-17
  6083.437  2.865e-16  3.376e-17
  6088.203  3.571e-16  3.448e-17
  6092.970  2.875e-16  3.394e-17
  6097.737  3.953e-16  3.496e-17
  6102.505  4.361e-16  3.533e-17
  6107.273  3.340e-16  3.472e-17
  6112.042  3.492e-16  3.445e-17
  6116.811  2.303e-16  3.331e-17
  6121.581  2.459e-16  3.316e-17
  6126.351  3.929e-16  3.486e-17
  6131.121  2.773e-16  3.392e-17
  6135.892  3.592e-16  3.473e-17
  6140.663  2.733e-16  3.390e-17
  6145.435  3.208e-16  3.432e-17
  6150.207  3.085e-16  3.423e-17
  6154.979  3.319e-16  3.490e-17
  6159.752  2.448e-16  3.337e-17
  6164.526  3.191e-16  3.413e-17
  6169.299  2.376e-16  3.341e-17
  6174.073  2.011e-16  3.293e-17
  6178.848  2.977e-16  3.401e-17
  6183.623  3.115e-16  3.383e-17
  6188.398  2.840e-16  3.336e-17
  6193.174  2.650e-16  3.339e-17
  6197.950  2.877e-16  3.323e-17
  6202.726  2.946e-16  3.358e-17
  6207.503  2.653e-16  3.366e-17
  6212.280  2.811e-16  3.407e-17
  6217.058  2.648e-16  3.302e-17
  6221.836  2.300e-16  3.331e-17
  6226.614  2.716e-16  3.465e-17
  6231.393  2.105e-16  3.457e-17
  6236.172  2.073e-16  3.526e-17
  6240.952  2.087e-16  3.527e-17
  6245.762  2.418e-16  3.595e-17
  6250.543  1.882e-16  3.418e-17
  6255.324  1.635e-16  3.433e-17
  6260.095  2.551e-16  3.591e-17
  6264.858  1.498e-16  3.306e-17
  6269.636  1.677e-16  3.319e-17
  6274.418  1.668e-16  3.226e-17
  6279.200  1.421e-16  3.256e-17
  6283.982  1.881e-16  3.327e-17
  6288.765  2.787e-16  3.686e-17
  6293.548  1.884e-16  4.332e-17
  6298.332  2.444e-16  4.472e-17
  6303.116  8.532e-17  4.281e-17
  6307.900  2.529e-16  4.381e-17
  6312.685  2.761e-16  3.738e-17
  6317.469  2.459e-16  3.381e-17
  6322.254  2.534e-16  3.488e-17
  6327.040  1.971e-16  3.405e-17
  6331.826  2.847e-16  3.463e-17
  6336.612  1.466e-16  3.325e-17
  6341.398  2.198e-16  3.358e-17
  6346.185  2.933e-16  3.387e-17
  6350.972  2.544e-16  3.450e-17
  6355.759  2.546e-16  3.679e-17
  6360.546  1.956e-16  3.682e-17
  6365.334  1.931e-16  3.613e-17
  6370.122  2.298e-16  3.653e-17
  6374.911  3.498e-16  3.572e-17
  6379.699  3.322e-16  3.431e-17
  6384.488  3.475e-16  3.429e-17
  6389.277  3.023e-16  3.398e-17
  6394.067  2.938e-16  3.349e-17
  6398.856  2.226e-16  3.313e-17
  6403.646  3.241e-16  3.373e-17
  6408.437  2.943e-16  3.354e-17
  6413.227  3.695e-16  3.464e-17
  6418.018  4.193e-16  3.518e-17
  6422.809  2.137e-16  3.271e-17
  6427.600  3.342e-16  3.412e-17
  6432.391  3.647e-16  3.405e-17
  6437.183  2.759e-16  3.285e-17
  6441.975  3.013e-16  3.373e-17
  6446.767  3.375e-16  3.396e-17
  6451.560  2.163e-16  3.264e-17
  6456.352  2.767e-16  3.453e-17
  6461.145  3.793e-16  3.659e-17
  6465.938  3.312e-16  3.603e-17
  6470.732  2.171e-16  3.536e-17
  6475.525  2.463e-16  3.533e-17
  6480.319  3.031e-16  3.433e-17
  6485.113  3.387e-16  3.470e-17
  6489.907  2.745e-16  3.460e-17
  6494.701  2.044e-16  3.457e-17
  6499.496  3.102e-16  3.631e-17
  6504.291  2.660e-16  3.562e-17
  6509.086  3.308e-16  3.626e-17
  6513.881  3.184e-16  3.504e-17
  6518.676  2.953e-16  3.466e-17
  6523.472  3.229e-16  3.552e-17
  6528.267  2.149e-16  3.503e-17
  6533.063  3.216e-16  3.594e-17
  6537.859  2.605e-16  3.578e-17
  6542.655  3.259e-16  3.659e-17
  6547.452  3.400e-16  3.675e-17
  6552.249  2.342e-16  3.650e-17
  6557.045  2.744e-16  3.626e-17
  6561.842  2.455e-16  3.546e-17
  6566.639  3.541e-16  3.604e-17
  6571.436  2.281e-16  3.503e-17
  6576.234  2.620e-16  3.512e-17
  6581.031  2.826e-16  3.597e-17
  6585.829  2.182e-16  3.538e-17
  6590.627  3.801e-16  3.650e-17
  6595.425  2.542e-16  3.497e-17
  6600.223  3.610e-16  3.686e-17
  6605.021  2.093e-16  3.471e-17
  6609.820  3.074e-16  3.562e-17
