wavelength flux
3702.0381 5.8155694e-15
3704.7549 4.2104576e-15
3707.4716 3.299684e-15
3710.1884 5.429901e-15
3712.9051 3.35089e-15
3715.6219 3.4204122e-15
3718.3386 5.2411277e-15
3721.0553 4.809345e-15
3723.7721 4.504023e-15
3726.4888 4.871909e-15
3729.2056 5.7516718e-15
3731.9223 5.42139e-15
3734.6391 5.29303e-15
3737.3558 5.102712e-15
3740.0726 5.655363e-15
3742.7893 5.6453763e-15
3745.5061 5.7251207e-15
3748.2228 6.356271e-15
3750.9395 6.289837e-15
3753.6563 6.8227127e-15
3756.3730 6.6951826e-15
3759.0898 7.530782e-15
3761.8065 7.543229e-15
3764.5233 7.798648e-15
3767.2400 8.6829e-15
3769.9568 8.863772e-15
3772.6735 8.504321e-15
3775.3903 7.713508e-15
3778.1070 8.4034156e-15
3780.8237 8.3211915e-15
3783.5405 8.697189e-15
3786.2572 9.692246e-15
3788.9740 9.2521206e-15
3791.6907 9.230032e-15
3794.4075 9.084011e-15
3797.1242 9.408737e-15
3799.8410 9.1361905e-15
3802.5577 9.561007e-15
3805.2744 9.709681e-15
3807.9912 9.553521e-15
3810.7079 1.0457752e-14
3813.4247 1.0032308e-14
3816.1414 9.946526e-15
3818.8582 1.0038365e-14
3821.5749 1.07135565e-14
3824.2917 1.1444601e-14
3827.0084 1.0893466e-14
3829.7252 1.1346205e-14
3832.4419 1.11541966e-14
3835.1586 1.1656895e-14
3837.8754 1.2032419e-14
3840.5921 1.2459198e-14
3843.3089 1.23806384e-14
3846.0256 1.2509313e-14
3848.7424 1.3020041e-14
3851.4591 1.3238532e-14
3854.1759 1.3534402e-14
3856.8926 1.3939228e-14
3859.6094 1.4783246e-14
3862.3261 1.4902366e-14
3865.0428 1.4995478e-14
3867.7596 1.5418847e-14
3870.4763 1.603369e-14
3873.1931 1.5992485e-14
3875.9098 1.6407201e-14
3878.6266 1.6397096e-14
3881.3433 1.6908262e-14
3884.0601 1.6938159e-14
3886.7768 1.702617e-14
3889.4936 1.7430608e-14
3892.2103 1.7079823e-14
3894.9270 1.7643576e-14
3897.6438 1.7789408e-14
3900.3605 1.7804771e-14
3903.0773 1.8195938e-14
3905.7940 1.81633e-14
3908.5108 1.8298905e-14
3911.2275 1.8477956e-14
3913.9443 1.8439743e-14
3916.6610 1.8601748e-14
3919.3778 1.867743e-14
3922.0945 1.864488e-14
3924.8112 1.8948064e-14
3927.5280 1.8912115e-14
3930.2447 1.9110024e-14
3932.9615 1.9704367e-14
3935.6782 1.9371672e-14
3938.3950 1.9741234e-14
3941.1117 1.9909264e-14
3943.8285 2.0227765e-14
3946.5452 2.0739092e-14
3949.2620 2.0992983e-14
3951.9787 2.0773901e-14
3954.6954 2.0767852e-14
3957.4122 2.0713957e-14
3960.1289 2.0524384e-14
3962.8457 2.0332956e-14
3965.5624 2.026255e-14
3968.2792 2.0074647e-14
3970.9959 1.9634585e-14
3973.7127 1.9403404e-14
3976.4294 1.944749e-14
3979.1462 1.9244861e-14
3981.8629 1.912608e-14
3984.5796 1.8593119e-14
3987.2964 1.8410076e-14
3990.0131 1.856763e-14
3992.7299 1.827919e-14
3995.4466 1.795552e-14
3998.1634 1.7852803e-14
4000.8801 1.7746213e-14
4003.5969 1.7453126e-14
4006.3136 1.7382232e-14
4009.0304 1.7130017e-14
4011.7471 1.6972936e-14
4014.4638 1.6984002e-14
4017.1806 1.7073789e-14
4019.8973 1.7343633e-14
4022.6141 1.712957e-14
4025.3308 1.733588e-14
4028.0476 1.6964017e-14
4030.7643 1.7137743e-14
4033.4811 1.742212e-14
4036.1978 1.7539172e-14
4038.9146 1.7377426e-14
4041.6313 1.7530296e-14
4044.3480 1.7651384e-14
4047.0648 1.7616273e-14
4049.7815 1.7784219e-14
4052.4983 1.7885177e-14
4055.2150 1.8023938e-14
4057.9318 1.8141765e-14
4060.6485 1.8246331e-14
4063.3653 1.8048129e-14
4066.0820 1.8126766e-14
4068.7988 1.8455577e-14
4071.5155 1.8637047e-14
4074.2322 1.8859966e-14
4076.9490 1.8712318e-14
4079.6657 1.873678e-14
4082.3825 1.8620959e-14
4085.0992 1.8742091e-14
4087.8160 1.9073215e-14
4090.5327 1.899322e-14
4093.2495 1.908126e-14
4095.9662 1.8911977e-14
4098.6830 1.8763023e-14
4101.3997 1.8905989e-14
4104.1164 1.881651e-14
4106.8332 1.8733172e-14
4109.5499 1.8727985e-14
4112.2667 1.8551656e-14
