@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.630
@SPECTRUM spectrum_05D2ci_795.dat
@SN-NAME 05D2ci
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 3.630
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4258.630            0.01795        0.01586
       4273.630            0.00321        0.01322
       4288.630            0.00553        0.01070
       4303.630            0.00138        0.00905
       4318.630           -0.00245        0.00805
       4333.630            0.00058        0.00728
       4348.630            0.00667        0.00666
       4363.630            0.00419        0.00664
       4378.630            0.00523        0.00576
       4393.630           -0.00469        0.00539
       4408.630            0.00194        0.00530
       4423.630            0.00524        0.00514
       4438.630           -0.00732        0.00482
       4453.630           -0.00267        0.00466
       4468.630            0.00443        0.00456
       4483.630            0.00269        0.00444
       4498.630            0.00481        0.00430
       4513.630           -0.00294        0.00424
       4528.630            0.00581        0.00426
       4543.630            0.00462        0.00413
       4558.630            0.00038        0.00406
       4573.630           -0.00017        0.00399
       4588.630           -0.00107        0.00389
       4603.630           -0.00063        0.00430
       4618.630            0.01196        0.00377
       4633.630            0.00479        0.00373
       4648.630           -0.00274        0.00363
       4663.630            0.00107        0.00362
       4678.630            0.00132        0.00356
       4693.630            0.00544        0.00353
       4708.630           -0.00270        0.00345
       4723.630           -0.00444        0.00381
       4738.630            0.00168        0.00344
       4753.630            0.00208        0.00344
       4768.630           -0.00111        0.00334
       4783.630            0.00580        0.00340
       4798.630            0.00128        0.00337
       4813.630           -0.00301        0.00334
       4828.630            0.00277        0.00364
       4843.630           -0.00405        0.00325
       4858.630            0.00048        0.00321
       4873.630            0.00120        0.00310
       4888.630           -0.00179        0.00316
       4903.630           -0.00222        0.00341
       4918.630            0.00401        0.00313
       4933.630           -0.00166        0.00302
       4948.630           -0.00099        0.00302
       4963.630            0.00284        0.00304
       4978.630            0.00063        0.00326
       4993.630           -0.00359        0.00302
       5008.630            0.00235        0.00293
       5023.630           -0.00322        0.00293
       5038.630            0.00040        0.00293
       5053.630            0.00054        0.00316
       5068.630            0.00180        0.00284
       5083.630            0.00584        0.00288
       5098.630            0.00657        0.00286
       5113.630            0.00036        0.00308
       5128.630            0.00299        0.00288
       5143.630            0.00223        0.00283
       5158.630            0.00595        0.00283
       5173.630           -0.00208        0.00275
       5188.630            0.00057        0.00303
       5203.630           -0.00171        0.00282
       5218.630           -0.00479        0.00283
       5233.630            0.00411        0.00302
       5248.630            0.00227        0.00279
       5263.630            0.00197        0.00275
       5278.630           -0.00059        0.00277
       5293.630           -0.00124        0.00298
       5308.630           -0.00126        0.00271
       5323.630           -0.00106        0.00271
       5338.630           -0.00362        0.00275
       5353.630            0.00146        0.00297
       5368.630            0.00268        0.00269
       5383.630            0.00085        0.00267
       5398.630            0.00240        0.00291
       5413.630            0.00543        0.00268
       5428.630           -0.00179        0.00266
       5443.630           -0.00158        0.00266
       5458.630            0.00430        0.00284
       5473.630            0.00186        0.00256
       5488.630           -0.00103        0.00262
       5503.630            0.00436        0.00288
       5518.630            0.00264        0.00266
       5533.630            0.00797        0.00268
       5548.630            0.00255        0.00293
       5563.630           -0.00129        0.00268
       5578.630           -0.00640        0.00346
       5593.630            0.00229        0.00299
       5608.630            0.00147        0.00267
       5623.630            0.00045        0.00259
       5638.630           -0.00061        0.00285
       5653.630            0.00265        0.00263
       5668.630           -0.00041        0.00264
       5683.630            0.00159        0.00288
       5698.630            0.00470        0.00268
       5713.630            0.00153        0.00264
       5728.630            0.00367        0.00291
       5743.630            0.00178        0.00264
       5758.630            0.00627        0.00264
       5773.630            0.00527        0.00289
       5788.630            0.00208        0.00263
       5803.630            0.00299        0.00262
       5818.630           -0.00157        0.00289
       5833.630            0.00183        0.00260
       5848.630            0.00376        0.00265
       5863.630           -0.00084        0.00290
       5878.630            0.00263        0.00273
       5893.630           -0.00035        0.00294
       5908.630            0.00512        0.00298
       5923.630            0.00575        0.00277
       5938.630            0.00489        0.00299
       5953.630           -0.00252        0.00269
       5968.630            0.00321        0.00269
       5983.630            0.00288        0.00291
       5998.630            0.00064        0.00260
       6013.630            0.00120        0.00260
       6028.630            0.00119        0.00278
       6043.630           -0.00202        0.00254
       6058.630            0.00460        0.00280
       6073.630           -0.00073        0.00256
       6088.630            0.00458        0.00257
       6103.630           -0.00185        0.00277
       6118.630            0.00772        0.00261
       6133.630            0.00425        0.00256
       6148.630            0.00160        0.00279
       6163.630           -0.00298        0.00254
       6178.630           -0.00355        0.00283
       6193.630           -0.00152        0.00253
       6208.630            0.00548        0.00257
       6223.630            0.00262        0.00282
       6238.630           -0.00080        0.00289
       6253.630            0.00004        0.00286
       6268.630            0.00435        0.00259
       6283.630            0.00003        0.00271
       6298.630            0.00001        0.00321
       6313.630            0.00167        0.00269
       6328.630            0.00208        0.00293
       6343.630            0.00095        0.00254
       6358.630            0.00503        0.00265
       6373.630            0.00677        0.00281
       6388.630            0.00481        0.00252
       6403.630            0.00041        0.00268
       6418.630            0.00157        0.00249
       6433.630            0.00778        0.00271
       6448.630            0.00202        0.00249
       6463.630            0.00987        0.00260
       6478.630            0.00751        0.00280
       6493.630            0.00144        0.00258
       6508.630            0.00516        0.00285
       6523.630            0.00287        0.00252
       6538.630            0.00795        0.00259
       6553.630            0.00414        0.00284
       6568.630            0.00403        0.00258
       6583.630            0.00519        0.00278
       6598.630            0.00802        0.00250
       6613.630            0.00671        0.00274
       6628.630            0.00538        0.00248
       6643.630            0.00581        0.00248
       6658.630            0.00716        0.00269
       6673.630            0.00792        0.00248
       6688.630            0.01042        0.00271
       6703.630            0.00378        0.00250
       6718.630            0.00806        0.00268
       6733.630            0.00337        0.00253
       6748.630            0.00496        0.00248
       6763.630            0.00175        0.00268
       6778.630            0.00326        0.00244
       6793.630            0.00309        0.00267
       6808.630            0.00141        0.00248
       6823.630            0.00467        0.00289
       6838.630            0.00521        0.00275
       6853.630            0.00633        0.00260
       6868.630            0.00518        0.00342
       6883.630            0.00399        0.00290
       6898.630            0.00567        0.00316
       6913.630            0.00411        0.00280
       6928.630            0.00395        0.00299
       6943.630            0.00416        0.00264
       6958.630           -0.00208        0.00286
       6973.630            0.00236        0.00262
       6988.630            0.00283        0.00261
       7003.630            0.00725        0.00282
       7018.630            0.00174        0.00258
       7033.630           -0.00330        0.00276
       7048.630            0.00444        0.00262
       7063.630            0.00549        0.00287
       7078.630            0.00533        0.00255
       7093.630            0.00238        0.00288
       7108.630            0.00256        0.00255
       7123.630            0.00572        0.00256
       7138.630            0.00464        0.00284
       7153.630            0.00575        0.00265
       7168.630            0.00473        0.00299
       7183.630            0.00429        0.00292
       7198.630            0.00081        0.00317
       7213.630            0.00153        0.00271
       7228.630            0.00543        0.00310
       7243.630            0.00035        0.00341
       7258.630           -0.00071        0.00337
       7273.630            0.00641        0.00329
       7288.630            0.00266        0.00329
       7303.630            0.00286        0.00352
       7318.630            0.00116        0.00331
       7333.630            0.00603        0.00351
       7348.630            0.00150        0.00312
       7363.630            0.00356        0.00347
       7378.630            0.00503        0.00303
       7393.630            0.00344        0.00340
       7408.630            0.00294        0.00312
       7423.630            0.01114        0.00327
       7438.630            0.00454        0.00312
       7453.630            0.00454        0.00299
       7468.630            0.01355        0.00349
       7483.630            0.00026        0.00319
       7498.630            0.00372        0.00330
       7513.630            0.01411        0.00313
       7528.630            0.00125        0.00374
       7543.630            0.00546        0.00305
       7558.630            0.00558        0.00334
       7573.630            0.00367        0.00335
       7588.630            0.00131        0.00385
       7603.630           -0.00481        0.00796
       7618.630            0.01357        0.00651
       7633.630            0.00391        0.00565
       7648.630           -0.00196        0.00439
       7663.630           -0.00012        0.00409
       7678.630            0.00518        0.00335
       7693.630            0.00461        0.00364
       7708.630            0.00668        0.00368
       7723.630            0.00478        0.00412
       7738.630            0.00100        0.00354
       7753.630            0.00390        0.00420
       7768.630            0.00589        0.00359
       7783.630            0.00358        0.00424
       7798.630            0.00461        0.00391
       7813.630            0.00129        0.00414
       7828.630           -0.00074        0.00378
       7843.630            0.00395        0.00395
       7858.630           -0.00276        0.00455
       7873.630           -0.00472        0.00407
       7888.630            0.00281        0.00443
       7903.630           -0.00131        0.00399
       7918.630           -0.00484        0.00475
       7933.630           -0.00012        0.00403
       7948.630           -0.00002        0.00433
       7963.630           -0.00319        0.00423
       7978.630           -0.00532        0.00457
       7993.630            0.00366        0.00445
       8008.630            0.00372        0.00438
       8023.630           -0.00369        0.00437
       8038.630           -0.00033        0.00448
       8053.630            0.00953        0.00409
       8068.630            0.00266        0.00406
       8083.630           -0.00229        0.00436
       8098.630           -0.00247        0.00415
       8113.630            0.00165        0.00446
       8128.630            0.00766        0.00422
