# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022ubc
# RA = 14:31:19.807
# DEC = 35:34:22.00
# DATE-OBS = 2022-09-14T20:24:55.819
# MJD-OBS = 59836.850646
# EXPTIME-OBS = 1500.0s
# AIRMASS-OBS = 1.686923
# SEEING-OBS = 99.9
# wl fl
# [A] [Normalised]
4020.000000 0.581725
4029.200000 0.517866
4038.400000 0.504669
4047.600000 0.64282
4056.800000 0.557311
4066.000000 0.588926
4075.200000 0.82285
4084.400000 0.648399
4093.600000 0.328447
4102.800000 0.708465
4112.000000 0.446758
4121.200000 0.700527
4130.400000 0.451709
4139.600000 0.609944
4148.800000 0.799014
4158.000000 0.578356
4167.200000 0.786456
4176.400000 0.725389
4185.600000 0.815921
4194.800000 0.80811
4204.000000 0.755497
4213.200000 0.947396
4222.400000 0.820427
4231.600000 0.815554
4240.800000 0.744669
4250.000000 0.708564
4259.200000 0.753384
4268.400000 0.701664
4277.600000 0.805328
4286.800000 0.911227
4296.000000 0.919191
4305.200000 0.852843
4314.400000 0.924837
4323.600000 0.916485
4332.800000 0.768087
4342.000000 0.866521
4351.200000 0.642006
4360.400000 0.857212
4369.600000 0.70379
4378.800000 0.811856
4388.000000 0.662862
4397.200000 0.757857
4406.400000 0.527377
4415.600000 0.710348
4424.800000 0.619384
4434.000000 0.622194
4443.200000 0.61245
4452.400000 0.70033
4461.600000 0.651235
4470.800000 0.736967
4480.000000 0.690868
4489.200000 0.72191
4498.400000 0.678811
4507.600000 0.734187
4516.800000 0.874104
4526.000000 0.942703
4535.200000 0.795439
4544.400000 0.91243
4553.600000 0.837478
4562.800000 0.842343
4572.000000 0.856015
4581.200000 0.767643
4590.400000 0.784728
4599.600000 0.94041
4608.800000 0.979598
4618.000000 0.896162
4627.200000 0.887872
4636.400000 0.972861
4645.600000 0.956841
4654.800000 0.943799
4664.000000 0.950193
4673.200000 0.99424
4682.400000 1.07715
4691.600000 1.03896
4700.800000 0.890461
4710.000000 1.00914
4719.200000 0.948993
4728.400000 0.967828
4737.600000 0.977499
4746.800000 1.0052
4756.000000 0.906685
4765.200000 1.01399
4774.400000 0.943244
4783.600000 0.885008
4792.800000 0.931979
4802.000000 0.908057
4811.200000 0.895561
4820.400000 0.912255
4829.600000 0.842359
4838.800000 0.797961
4848.000000 0.920101
4857.200000 0.856364
4866.400000 0.871869
4875.600000 0.84152
4884.800000 0.899726
4894.000000 0.829921
4903.200000 0.765679
4912.400000 0.777724
4921.600000 0.800503
4930.800000 0.829681
4940.000000 0.896337
4949.200000 0.871056
4958.400000 0.905256
4967.600000 0.90809
4976.800000 0.962988
4986.000000 0.891589
4995.200000 0.862877
5004.400000 0.851662
5013.600000 0.96337
5022.800000 0.978864
5032.000000 0.8895
5041.200000 0.760171
5050.400000 0.697822
5059.600000 0.758334
5068.800000 0.825797
5078.000000 0.817426
5087.200000 0.784346
5096.400000 0.779197
5105.600000 0.779248
5114.800000 0.766893
5124.000000 0.711915
5133.200000 0.896801
5142.400000 0.853771
5151.600000 0.861863
5160.800000 0.890561
5170.000000 0.956179
5179.200000 0.990299
5188.400000 0.91521
5197.600000 0.886461
5206.800000 0.96937
5216.000000 0.918386
5225.200000 0.946886
5234.400000 1.04211
5243.600000 1.01414
5252.800000 1.04704
5262.000000 1.05088
5271.200000 1.05319
5280.400000 1.05803
5289.600000 1.05336
5298.800000 1.02094
5308.000000 1.0302
5317.200000 1.06754
5326.400000 1.0259
5335.600000 1.00498
5344.800000 1.02015
5354.000000 1.02487
5363.200000 1.03524
5372.400000 1.12122
5381.600000 1.06234
5390.800000 1.09402
5400.000000 1.13959
5409.200000 0.993116
5418.400000 1.01618
5427.600000 1.05073
5436.800000 1.04764
5446.000000 0.902013
5455.200000 0.961846
5464.400000 0.978284
5473.600000 0.962678
5482.800000 0.894627
5492.000000 0.977952
5501.200000 0.964978
5510.400000 1.05431
5519.600000 1.07647
5528.800000 0.966923
5538.000000 1.02751
5547.200000 0.973494
5556.400000 1.05589
5565.600000 1.01971
5574.800000 1.06879
5584.000000 0.853799
5593.200000 1.01047
5602.400000 1.03269
5611.600000 0.882184
5620.800000 0.990865
5630.000000 1.02489
5639.200000 0.975992
5648.400000 0.927065
5657.600000 0.967601
5666.800000 0.943866
5676.000000 0.981377
5685.200000 1.02
5694.400000 0.98399
5703.600000 1.01587
5712.800000 1.0595
5722.000000 1.06382
5731.200000 1.05463
5740.400000 1.06968
5749.600000 1.0625
5758.800000 1.08075
5768.000000 1.11617
5777.200000 1.00571
5786.400000 1.02127
5795.600000 1.16111
5804.800000 1.02075
5814.000000 1.01137
5823.200000 1.0858
5832.400000 1.02401
5841.600000 1.12051
5850.800000 1.10729
5860.000000 1.13165
5869.200000 1.0934
5878.400000 1.07408
5887.600000 1.05638
5896.800000 1.089
5906.000000 1.12277
5915.200000 1.04879
5924.400000 1.099601
5933.600000 1.042019
5942.800000 0.977226
5952.000000 1.12909
5961.200000 1.05011
5970.400000 1.0504
5979.600000 1.04865
5988.800000 1.04732
5998.000000 1.11734
6007.200000 1.1384
6016.400000 1.14588
6025.600000 1.09067
6034.800000 1.15263
6044.000000 1.15385
6053.200000 1.12162
6062.400000 1.15648
6071.600000 1.13155
6080.800000 1.10976
6090.000000 1.07724
6099.200000 1.00121
6108.400000 1.04375
6117.600000 1.10705
6126.800000 1.14422
6136.000000 1.10013
6145.200000 1.10738
6154.400000 1.04093
6163.600000 1.07137
6172.800000 1.14718
6182.000000 1.07664
6191.200000 1.10634
6200.400000 1.11658
6209.600000 0.936823
6218.800000 0.999352
6228.000000 1.07074
6237.200000 0.972734
6246.400000 1.12433
6255.600000 1.00517
6264.800000 1.06687
6274.000000 1.05859
6283.200000 0.924337
6292.400000 0.804096
6301.600000 0.974022
6310.800000 1.05646
6320.000000 0.933661
6329.200000 0.902766
6338.400000 0.932889
6347.600000 1.00746
6356.800000 0.837933
6366.000000 1.05227
6375.200000 0.91762
6384.400000 0.884462
6393.600000 0.906034
6402.800000 0.959063
6412.000000 0.952071
6421.200000 1.00249
6430.400000 0.958033
6439.600000 0.98711
6448.800000 1.04172
6458.000000 1.01868
6467.200000 0.94839
6476.400000 1.06489
6485.600000 0.942462
6494.800000 1.04683
6504.000000 1.03254
6513.200000 1.06032
6522.400000 1.09317
6531.600000 1.03995
6540.800000 1.08542
6550.000000 1.04624
6559.200000 1.04926
6568.400000 1.05075
6577.600000 1.07819
6586.800000 1.08069
6596.000000 1.09501
6605.200000 1.11896
6614.400000 1.0937
6623.600000 0.947203
6632.800000 1.10683
6642.000000 1.0398
6651.200000 0.990015
6660.400000 0.981404
6669.600000 0.993296
6678.800000 1.03863
6688.000000 1.00781
6697.200000 0.993124
6706.400000 1.00721
6715.600000 1.00233
6724.800000 1.01785
6734.000000 1.04907
6743.200000 0.994258
6752.400000 0.941024
6761.600000 1.06452
6770.800000 1.09594
6780.000000 1.46399
6789.200000 1.68441
6798.400000 1.20299
6807.600000 1.15839
6816.800000 1.13453
6826.000000 0.947966
6835.200000 1.01355
6844.400000 1.06247
6853.600000 0.939986
6862.800000 0.902985
6872.000000 0.713057
6881.200000 0.79354
6890.400000 0.852214
6899.600000 0.752881
6908.800000 0.905284
6918.000000 0.790792
6927.200000 0.961814
6936.400000 0.925445
6945.600000 1.14123
6954.800000 1.065
6964.000000 1.06177
6973.200000 0.948621
6982.400000 0.915751
