# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22A20b
# OBJECT = 2022eaw
# RA = 14:21:24.352
# DEC = 61:38:21.52
# DATE-OBS = 2022-03-30T04:42:59.496
# MJD-OBS = 59668.196522
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.246098
# SEEING-OBS = 1.001509
# wl fl
# [A] [Normalised]
7359.600000 1.02839
7368.800000 1.03001
7378.000000 1.0227
7387.200000 0.994509
7396.400000 0.966878
7405.600000 0.96587
7414.800000 1.01762
7424.000000 0.977885
7433.200000 1.00845
7442.400000 1.02862
7451.600000 1.07276
7460.800000 0.974498
7470.000000 0.987098
7479.200000 1.1092
7488.400000 0.981401
7497.600000 1.14406
7506.800000 1.07352
7516.000000 1.0453
7525.200000 1.10352
7534.400000 1.0982
7543.600000 1.12033
7552.800000 1.00241
7562.000000 0.990441
7571.200000 0.608261
7580.400000 1.04673
7589.600000 0.863894
7598.800000 0.514255
7608.000000 0.484644
7617.200000 0.558532
7626.400000 0.692455
7635.600000 0.647674
7644.800000 0.843606
7654.000000 0.909475
7663.200000 0.924177
7672.400000 1.22247
7681.600000 1.13144
7690.800000 1.17188
7700.000000 1.21944
7709.200000 1.16507
7718.400000 1.12858
7727.600000 1.10465
7736.800000 0.578784
7746.000000 1.02968
7755.200000 1.14092
7764.400000 1.11945
7773.600000 1.00218
7782.800000 1.07306
7792.000000 1.04215
7801.200000 1.07929
7810.400000 1.11215
7819.600000 1.19642
7828.800000 1.25835
7838.000000 1.16697
7847.200000 1.3573
7856.400000 0.992144
7865.600000 1.01074
7874.800000 1.17058
7884.000000 1.23854
7893.200000 1.44197
7902.400000 1.17049
7911.600000 0.969729
7920.800000 1.01761
7930.000000 1.32693
7939.200000 1.12067
7948.400000 1.15799
7957.600000 1.16162
7966.800000 1.21077
7976.000000 0.719348
7985.200000 1.07522
7994.400000 1.17971
