@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.521
@SPECTRUM spectrum_04D2gc_471.dat
@SN-NAME 04D2gc
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE -4.940
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.751            0.00000        0.95964
       4153.199            0.00000        0.97124
       4155.647            0.00000        1.80031
       4158.095            0.00000        0.75014
       4160.544            0.00000        0.97129
       4162.993            0.00000        0.71876
       4165.443            0.00000        1.08938
       4167.893            0.00000        0.95363
       4170.344            0.00000        0.97407
       4172.794            1.46190        1.18989
       4175.246            0.08890        0.55252
       4177.698            0.87100        0.61999
       4180.150            0.02980        0.39036
       4182.603           -0.32320        0.35165
       4185.055            0.00650        0.30424
       4187.509           -0.05970        0.26657
       4189.963            0.35790        0.24890
       4192.417           -0.07590        0.20034
       4194.872            0.35570        0.18765
       4197.327            0.12510        0.15961
       4199.783           -0.13420        0.13382
       4202.238           -0.02030        0.12421
       4204.695            0.00840        0.10766
       4207.152            0.11260        0.09688
       4209.609            0.17800        0.09001
       4212.067           -0.10490        0.07794
       4214.525           -0.07250        0.06975
       4216.983           -0.05640        0.06256
       4219.442           -0.00440        0.05545
       4221.901            0.00500        0.05296
       4224.361           -0.00800        0.04866
       4226.821            0.03690        0.04432
       4229.282            0.02220        0.04057
       4231.743            0.03830        0.03869
       4234.205           -0.02410        0.03546
       4236.667            0.06240        0.03442
       4239.128            0.01750        0.03284
       4241.591            0.00280        0.03039
       4244.054            0.02060        0.02852
       4246.518            0.00320        0.02803
       4248.982            0.02450        0.02628
       4251.446           -0.04020        0.02562
       4253.911            0.00060        0.02418
       4256.376           -0.00560        0.02335
       4258.841            0.02030        0.02241
       4261.308            0.00550        0.02153
       4263.774            0.01350        0.02072
       4266.241           -0.01290        0.01999
       4268.708           -0.00910        0.01915
       4271.175           -0.01380        0.01889
       4273.644            0.00530        0.01765
       4276.112            0.00790        0.01749
       4278.581            0.00080        0.01679
       4281.050            0.01260        0.01631
       4283.520           -0.00090        0.01588
       4285.990            0.01630        0.01541
       4288.460           -0.01460        0.01521
       4290.931            0.00450        0.01461
       4293.402            0.00580        0.01387
       4295.874            0.02420        0.01356
       4298.346            0.01730        0.01335
       4300.818            0.00970        0.01282
       4303.291           -0.00350        0.01261
       4305.765            0.01120        0.01277
       4308.238            0.00420        0.01241
       4310.712            0.00680        0.01243
       4313.187           -0.00370        0.01208
       4315.662           -0.00330        0.01172
       4318.137            0.01140        0.01170
       4320.612            0.01860        0.01143
       4323.088           -0.01280        0.01137
       4325.565           -0.00100        0.01092
       4328.042           -0.00800        0.01061
       4330.519           -0.00960        0.01057
       4332.997            0.01760        0.01033
       4335.475           -0.00010        0.01008
       4337.953           -0.00400        0.00999
       4340.432            0.01420        0.00989
       4342.911            0.00090        0.00958
       4345.391            0.00110        0.00972
       4347.871            0.01490        0.00942
       4350.352           -0.00770        0.00941
       4352.833            0.00250        0.00925
       4355.313            0.00120        0.00922
       4357.795            0.01160        0.00913
       4360.277            0.00670        0.00896
       4362.760            0.00330        0.00935
       4365.242            0.01650        0.00918
       4367.726            0.02260        0.00901
       4370.209            0.00710        0.00884
       4372.693            0.00560        0.00872
       4375.177           -0.00130        0.00872
       4377.662           -0.00260        0.00845
       4380.147            0.02180        0.00833
       4382.633            0.00900        0.00840
       4385.119            0.00630        0.00820
       4387.605            0.01400        0.00811
       4390.092            0.00010        0.00795
       4392.579            0.00310        0.00783
       4395.066            0.00280        0.00783
       4397.554            0.00280        0.00782
       4400.042            0.00460        0.00785
       4402.531            0.00290        0.00780
       4405.020            0.01370        0.00781
       4407.509            0.00250        0.00795
       4409.999            0.02250        0.00796
       4412.489           -0.00680        0.00793
       4414.979            0.02130        0.00784
       4417.470            0.01920        0.00777
       4419.962            0.00190        0.00763
       4422.453            0.02410        0.00764
       4424.945            0.01170        0.00758
       4427.438            0.00300        0.00747
       4429.931            0.00860        0.00741
       4432.424            0.00640        0.00726
       4434.917            0.00150        0.00727
       4437.411           -0.00380        0.00712
       4439.906            0.00740        0.00713
       4442.400            0.01390        0.00718
       4444.896            0.00480        0.00714
       4447.391            0.00990        0.00713
       4449.887            0.02190        0.00713
       4452.383            0.00410        0.00707
       4454.879            0.02170        0.00702
       4457.376            0.01450        0.00692
       4459.874            0.00440        0.00681
       4462.372            0.01750        0.00683
       4464.870            0.00060        0.00677
       4467.368            0.01940        0.00688
       4469.867           -0.01050        0.00684
       4472.366            0.01590        0.00676
       4474.866            0.00770        0.00676
       4477.366            0.00140        0.00676
       4479.866            0.00200        0.00676
       4482.367           -0.00420        0.00684
       4484.868            0.00670        0.00674
       4487.369            0.00300        0.00666
       4489.871            0.01880        0.00684
       4492.373            0.00860        0.00671
       4494.875            0.01300        0.00662
       4497.378            0.01000        0.00657
       4499.882            0.00860        0.00659
       4502.385            0.00760        0.00663
       4504.889            0.01570        0.00665
       4507.394            0.01440        0.00659
       4509.898            0.01730        0.00661
       4512.404            0.01070        0.00663
       4514.909            0.01340        0.00656
       4517.415            0.01110        0.00652
       4519.921            0.00100        0.00649
       4522.428            0.00760        0.00640
       4524.935           -0.00830        0.00646
       4527.442            0.01220        0.00657
       4529.950            0.01940        0.00659
       4532.458            0.00710        0.00649
       4534.966            0.00680        0.00663
       4537.475            0.00590        0.00645
       4539.984            0.01550        0.00694
       4542.493            0.00250        0.00686
       4545.003            0.00850        0.00660
       4547.513            0.01500        0.00653
       4550.024           -0.00090        0.00639
       4552.535            0.01270        0.00640
       4555.046            0.01010        0.00630
       4557.558            0.00720        0.00628
       4560.069            0.01450        0.00630
       4562.582            0.01800        0.00630
       4565.095            0.01060        0.00611
       4567.607            0.01330        0.00619
       4570.121           -0.00980        0.00617
       4572.635            0.00590        0.00614
       4575.149            0.00990        0.00620
       4577.663            0.00350        0.00616
       4580.178            0.01090        0.00613
       4582.693            0.01950        0.00622
       4585.209            0.00210        0.00614
       4587.725            0.00770        0.00610
       4590.241            0.00200        0.00605
       4592.757            0.01290        0.00605
       4595.274            0.00300        0.00596
       4597.792            0.01090        0.00592
       4600.310            0.01740        0.00593
       4602.827            0.01050        0.00584
       4605.346            0.00480        0.00591
       4607.864            0.00470        0.00586
       4610.383           -0.00680        0.00593
       4612.903           -0.00140        0.00590
       4615.422            0.01610        0.00593
       4617.942            0.01730        0.00587
       4620.463            0.00160        0.00584
       4622.984            0.00580        0.00588
       4625.505            0.01690        0.00593
       4628.026            0.00530        0.00581
       4630.548            0.00630        0.00579
       4633.070            0.00680        0.00575
       4635.593            0.01010        0.00576
       4638.116            0.00530        0.00575
       4640.639            0.01160        0.00568
       4643.163            0.00960        0.00568
       4645.687            0.01350        0.00566
       4648.210            0.01650        0.00563
       4650.735            0.00730        0.00566
       4653.260            0.01850        0.00577
       4655.786            0.02030        0.00572
       4658.311            0.00780        0.00579
       4660.837            0.00900        0.00582
       4663.363            0.01340        0.00576
       4665.890            0.00360        0.00574
       4668.417            0.01980        0.00568
       4670.944            0.01170        0.00567
       4673.472            0.01180        0.00575
       4676.000            0.02010        0.00572
       4678.528            0.00290        0.00566
       4681.057            0.01500        0.00569
       4683.586            0.00260        0.00570
       4686.115            0.00980        0.00568
       4688.645            0.01530        0.00559
       4691.175            0.01410        0.00565
       4693.705            0.01170        0.00557
       4696.236            0.01100        0.00546
       4698.767            0.01300        0.00549
       4701.298            0.01790        0.00552
       4703.830            0.00730        0.00542
       4706.362            0.01370        0.00546
       4708.894            0.00180        0.00546
       4711.427            0.03040        0.00553
       4713.960            0.01150        0.00543
       4716.493            0.01800        0.00549
       4719.027            0.01880        0.00543
       4721.561            0.01390        0.00547
       4724.095            0.01130        0.00539
       4726.630            0.00990        0.00544
       4729.165            0.01240        0.00540
       4731.700            0.00570        0.00538
       4734.236            0.00060        0.00532
       4736.772            0.01410        0.00530
       4739.308            0.02030        0.00534
       4741.845            0.00900        0.00530
       4744.382            0.01980        0.00529
       4746.919            0.01400        0.00531
       4749.457            0.01840        0.00527
       4751.995            0.01110        0.00524
       4754.533            0.01670        0.00527
       4757.071            0.01760        0.00526
       4759.610            0.01310        0.00523
       4762.150            0.01860        0.00517
       4764.689            0.00740        0.00515
       4767.229            0.01380        0.00523
       4769.770            0.00800        0.00522
       4772.310            0.01480        0.00517
       4774.851            0.01470        0.00528
       4777.392            0.01930        0.00520
       4779.934            0.00760        0.00515
       4782.475            0.00880        0.00514
       4785.018            0.01750        0.00511
       4787.560            0.01360        0.00513
       4790.103            0.00840        0.00517
       4792.646            0.01060        0.00513
       4795.189            0.00300        0.00508
       4797.733            0.01220        0.00516
       4800.277            0.01070        0.00510
       4802.822            0.00580        0.00522
       4805.366            0.01490        0.00512
       4807.911            0.01680        0.00510
       4810.457            0.00600        0.00510
       4813.002            0.00940        0.00516
       4815.548            0.00090        0.00514
       4818.095            0.01300        0.00522
       4820.641            0.00180        0.00516
       4823.188            0.01510        0.00526
       4825.735           -0.00170        0.00523
       4828.283            0.00540        0.00525
       4830.831            0.00020        0.00529
       4833.379            0.00790        0.00516
       4835.927            0.01630        0.00524
       4838.477            0.00620        0.00523
       4841.025            0.00810        0.00524
       4843.575            0.01180        0.00514
       4846.125            0.00070        0.00506
       4848.675            0.00490        0.00510
       4851.225            0.01000        0.00500
       4853.776            0.00570        0.00496
