@TELESCOPE VLT
@REFERENCE Balland etal (2009)
@REDSHIFT 0.630
@SPECTRUM spectrum_05D2ci_796.dat
@SN-NAME 05D2ci
@UNITS 1.e-16 erg/s/cm2/A
@SURVEY SNLS
@PHASE 4.870
#
# XPIX :
# WAVE :
# SN_SPEC :
# SN_ERR :
#end
       4150.397            0.00000        0.50205
       4152.872            0.00000        0.96705
       4155.347            0.00000        0.50603
       4157.823            0.00000        0.47282
       4160.299            0.00000        0.63598
       4162.776            0.00000        0.96766
       4165.253            0.00000        0.64709
       4167.730            0.00000        0.81541
       4170.208            0.00000        0.47485
       4172.687            0.00000        0.57916
       4175.165            0.00000        0.50063
       4177.644            0.00000        0.51249
       4180.124            0.00000        0.51013
       4182.604           -0.36260        0.59285
       4185.084           -0.66690        0.64881
       4187.565           -0.10410        0.32644
       4190.046           -0.15490        0.28581
       4192.528           -0.05950        0.22074
       4195.010           -0.07600        0.18881
       4197.493           -0.12310        0.16715
       4199.976           -0.06180        0.12889
       4202.458            0.07090        0.12232
       4204.942            0.02700        0.10131
       4207.427           -0.06750        0.08901
       4209.911           -0.06350        0.07617
       4212.396           -0.10380        0.07243
       4214.882            0.05080        0.05848
       4217.368            0.05920        0.06545
       4219.854            0.00500        0.05506
       4222.340           -0.00760        0.04132
       4224.828           -0.01250        0.03773
       4227.315           -0.00020        0.03409
       4229.803           -0.01600        0.03125
       4232.291            0.01430        0.02830
       4234.780           -0.01510        0.02580
       4237.269           -0.02900        0.02519
       4239.759            0.01460        0.02246
       4242.249           -0.02440        0.02179
       4244.739            0.00760        0.01985
       4247.230            0.01230        0.01887
       4249.721            0.02670        0.01798
       4252.212            0.01740        0.01739
       4254.705            0.01720        0.01697
       4257.197           -0.00960        0.01617
       4259.690           -0.01110        0.01450
       4262.183            0.00360        0.01421
       4264.677            0.02490        0.01385
       4267.170            0.01780        0.01239
       4269.665           -0.00540        0.01279
       4272.160           -0.01110        0.01212
       4274.655            0.00810        0.01165
       4277.151            0.00790        0.01120
       4279.647            0.00680        0.01103
       4282.143            0.00690        0.01003
       4284.640            0.00900        0.01008
       4287.137            0.00490        0.00928
       4289.635            0.01210        0.00948
       4292.133           -0.00080        0.00910
       4294.631           -0.01310        0.00902
       4297.130            0.00930        0.00915
       4299.629            0.01050        0.00894
       4302.129            0.00780        0.00836
       4304.629           -0.00090        0.00805
       4307.130           -0.00260        0.00746
       4309.630            0.00100        0.00767
       4312.132           -0.00520        0.00766
       4314.633           -0.00900        0.00702
       4317.135            0.00430        0.00745
       4319.638            0.01060        0.00746
       4322.141           -0.01170        0.00676
       4324.644            0.01370        0.00682
       4327.147            0.00830        0.00675
       4329.651            0.00330        0.00678
       4332.156            0.00370        0.00665
       4334.661            0.00100        0.00617
       4337.166            0.00250        0.00611
       4339.671            0.00110        0.00624
       4342.177           -0.00190        0.00605
       4344.684           -0.00610        0.00602
       4347.190            0.00160        0.00619
       4349.697           -0.00050        0.00573
       4352.205            0.00280        0.00592
       4354.713            0.00400        0.00609
       4357.221           -0.00290        0.00553
       4359.729            0.00160        0.00527
       4362.239           -0.00200        0.00574
       4364.748           -0.00580        0.00567
       4367.258           -0.00180        0.00569
       4369.768            0.00230        0.00517
       4372.279            0.00270        0.00533
       4374.790            0.00250        0.00533
       4377.301           -0.00050        0.00532
       4379.812            0.00140        0.00518
       4382.325           -0.00170        0.00517
       4384.837           -0.00150        0.00451
       4387.350           -0.00130        0.00473
       4389.863            0.00490        0.00494
       4392.377           -0.00440        0.00491
       4394.891           -0.00560        0.00498
       4397.405           -0.00450        0.00499
       4399.920           -0.00240        0.00468
       4402.435            0.00060        0.00455
       4404.951           -0.00010        0.00454
       4407.467           -0.00410        0.00485
       4409.983           -0.00250        0.00463
       4412.500           -0.00010        0.00463
       4415.017           -0.00210        0.00489
       4417.534           -0.00110        0.00465
       4420.052            0.00230        0.00460
       4422.570            0.00040        0.00477
       4425.088            0.00480        0.00449
       4427.607            0.00050        0.00459
       4430.126           -0.00530        0.00466
       4432.646           -0.00220        0.00437
       4435.166            0.00400        0.00402
       4437.687            0.00290        0.00432
       4440.207            0.00200        0.00429
       4442.729           -0.00240        0.00436
       4445.250           -0.00090        0.00432
       4447.771           -0.00410        0.00423
       4450.294           -0.00340        0.00409
       4452.816            0.00390        0.00426
       4455.339           -0.00400        0.00415
       4457.863            0.00080        0.00414
       4460.386            0.00030        0.00398
       4462.911            0.00180        0.00391
       4465.435           -0.00420        0.00412
       4467.959            0.00100        0.00409
       4470.485            0.00360        0.00386
       4473.010            0.00660        0.00422
       4475.536           -0.00030        0.00374
       4478.062            0.00220        0.00370
       4480.589           -0.00520        0.00424
       4483.116           -0.01020        0.00392
       4485.643           -0.00140        0.00389
       4488.171            0.00140        0.00386
       4490.699           -0.00350        0.00366
       4493.228           -0.00490        0.00386
       4495.756           -0.00160        0.00388
       4498.285           -0.00190        0.00409
       4500.815            0.00060        0.00396
       4503.345            0.00270        0.00384
       4505.875           -0.00440        0.00371
       4508.405           -0.00220        0.00368
       4510.937            0.00400        0.00385
       4513.468           -0.00100        0.00373
       4515.999            0.00160        0.00365
       4518.531            0.00350        0.00366
       4521.063            0.00680        0.00401
       4523.596            0.00400        0.00392
       4526.129           -0.00990        0.00358
       4528.663            0.00080        0.00386
       4531.196           -0.00400        0.00348
       4533.730            0.00180        0.00381
       4536.265           -0.00500        0.00389
       4538.800            0.00340        0.00369
       4541.335            0.00470        0.00396
       4543.871            0.00170        0.00387
       4546.406            0.00070        0.00390
       4548.942           -0.00400        0.00368
       4551.479            0.00020        0.00378
       4554.016            0.00330        0.00370
       4556.553           -0.00060        0.00378
       4559.091            0.00120        0.00350
       4561.629            0.00020        0.00369
       4564.167           -0.00100        0.00335
       4566.706            0.00110        0.00349
       4569.245            0.00010        0.00360
       4571.784            0.00170        0.00347
       4574.324           -0.00130        0.00357
       4576.864            0.00100        0.00358
       4579.404           -0.00660        0.00366
       4581.945            0.00150        0.00349
       4584.486           -0.00020        0.00378
       4587.027           -0.00270        0.00372
       4589.569           -0.00270        0.00319
       4592.111           -0.00040        0.00333
       4594.653           -0.00340        0.00358
       4597.196           -0.00210        0.00345
       4599.739            0.00280        0.00310
       4602.283           -0.00380        0.00340
       4604.827            0.00200        0.00341
       4607.371            0.00250        0.00347
       4609.915            0.00280        0.00342
       4612.460           -0.00190        0.00351
       4615.005           -0.00570        0.00322
       4617.551           -0.00620        0.00360
       4620.096            0.00090        0.00331
       4622.643           -0.00420        0.00344
       4625.189           -0.00230        0.00352
       4627.736            0.00260        0.00332
       4630.283           -0.00420        0.00338
       4632.831            0.00940        0.00329
       4635.378           -0.00180        0.00310
       4637.926           -0.00300        0.00335
       4640.475           -0.00210        0.00343
       4643.023            0.00100        0.00349
       4645.573            0.00480        0.00331
       4648.122           -0.00050        0.00326
       4650.672            0.00150        0.00352
       4653.222           -0.00080        0.00317
       4655.773            0.00030        0.00324
       4658.324            0.00250        0.00348
       4660.875            0.00050        0.00347
       4663.426            0.00220        0.00336
       4665.978            0.00130        0.00338
       4668.530            0.00160        0.00327
       4671.083            0.00680        0.00338
       4673.635            0.00590        0.00331
       4676.188            0.00190        0.00321
       4678.742            0.00010        0.00341
       4681.295            0.00210        0.00346
       4683.850            0.00430        0.00312
       4686.404            0.00150        0.00312
       4688.958            0.00070        0.00320
       4691.514            0.00040        0.00328
       4694.069            0.00280        0.00306
       4696.625           -0.00230        0.00329
       4699.181           -0.00050        0.00296
       4701.737            0.00260        0.00324
       4704.294           -0.00120        0.00324
       4706.851           -0.00530        0.00310
       4709.408           -0.00410        0.00335
       4711.966            0.00190        0.00308
       4714.523            0.00040        0.00306
       4717.082           -0.00280        0.00324
       4719.641           -0.00010        0.00311
       4722.199            0.00060        0.00321
       4724.758            0.00050        0.00315
       4727.318            0.00090        0.00311
       4729.878            0.00530        0.00296
       4732.438           -0.00020        0.00297
       4734.999           -0.00130        0.00281
       4737.559            0.00840        0.00313
       4740.121           -0.00110        0.00324
       4742.682            0.00350        0.00314
       4745.244            0.00240        0.00298
       4747.806           -0.00360        0.00302
       4750.368            0.00060        0.00326
       4752.931            0.00150        0.00307
       4755.494           -0.00090        0.00294
       4758.057           -0.00690        0.00317
       4760.621            0.00220        0.00297
       4763.185           -0.00110        0.00295
       4765.749           -0.00290        0.00297
       4768.313            0.00120        0.00314
       4770.878           -0.00360        0.00312
       4773.443            0.00040        0.00320
       4776.009            0.00380        0.00314
       4778.574            0.00050        0.00320
       4781.141           -0.00350        0.00303
       4783.707           -0.00020        0.00325
       4786.273           -0.00010        0.00285
       4788.841            0.00400        0.00298
       4791.408            0.00350        0.00301
       4793.976            0.00040        0.00287
       4796.543           -0.00300        0.00297
       4799.112            0.00070        0.00305
       4801.680           -0.00180        0.00304
       4804.249           -0.00410        0.00295
       4806.818           -0.00360        0.00302
       4809.388            0.00210        0.00296
       4811.958            0.00140        0.00309
       4814.527           -0.00050        0.00304
       4817.098           -0.00360        0.00294
       4819.668            0.00020        0.00284
       4822.239            0.00130        0.00315
       4824.811           -0.00030        0.00318
       4827.382            0.00270        0.00310
       4829.954           -0.00170        0.00298
       4832.526            0.00380        0.00295
       4835.099           -0.00100        0.00304
       4837.671            0.00260        0.00315
       4840.245           -0.00260        0.00302
       4842.818           -0.00200        0.00295
       4845.392            0.00400        0.00291
       4847.965           -0.00560        0.00290
