# TELESCOPE = Liverpool Telescope
# INSTRUMENT = SPRAT
# PROPOSAL = PL22B16
# OBJECT = 2022wko
# RA = 23:52:45.54
# DEC = 33:19:49.36
# DATE-OBS = 2022-10-16T23:27:12.998
# MJD-OBS = 59868.977234
# EXPTIME-OBS = 1800.0s
# AIRMASS-OBS = 1.003446
# SEEING-OBS = 0.827627
# wl fl
# [A] [Normalised]
4047.600000 -0.477074
4056.800000 2.22994
4066.000000 1.68825
4075.200000 1.70882
4084.400000 1.66591
4093.600000 2.27756
4102.800000 1.86581
4112.000000 1.5054
4121.200000 1.90265
4130.400000 1.10381
4139.600000 1.58355
4148.800000 1.21185
4158.000000 1.36941
4167.200000 1.70675
4176.400000 1.48475
4185.600000 1.82802
4194.800000 1.64773
4204.000000 1.53161
4213.200000 1.60116
4222.400000 2.01269
4231.600000 2.00088
4240.800000 1.71101
4250.000000 1.81343
4259.200000 1.89037
4268.400000 2.07724
4277.600000 1.64406
4286.800000 1.72671
4296.000000 1.86939
4305.200000 1.85199
4314.400000 1.86914
4323.600000 1.86926
4332.800000 1.6807
4342.000000 1.6474
4351.200000 1.6954
4360.400000 1.58136
4369.600000 1.7996
4378.800000 1.49143
4388.000000 1.61471
4397.200000 1.69183
4406.400000 1.23378
4415.600000 1.35877
4424.800000 1.20624
4434.000000 1.26882
4443.200000 1.1602
4452.400000 1.18518
4461.600000 1.19302
4470.800000 0.994322
4480.000000 0.869795
4489.200000 0.998134
4498.400000 1.16776
4507.600000 1.11649
4516.800000 1.20537
4526.000000 1.09468
4535.200000 0.868335
4544.400000 1.1526
4553.600000 1.01149
4562.800000 0.924698
4572.000000 1.19528
4581.200000 1.19647
4590.400000 1.25868
4599.600000 1.33844
4608.800000 1.23758
4618.000000 1.04203
4627.200000 1.32161
4636.400000 1.46471
4645.600000 1.39908
4654.800000 1.25659
4664.000000 1.55174
4673.200000 1.60252
4682.400000 1.57074
4691.600000 1.70644
4700.800000 1.7152
4710.000000 1.74049
4719.200000 1.60247
4728.400000 1.56237
4737.600000 1.59005
4746.800000 1.7429
4756.000000 1.62638
4765.200000 1.65366
4774.400000 1.7207
4783.600000 1.7674
4792.800000 1.5159
4802.000000 1.4694
4811.200000 1.54364
4820.400000 1.42342
